date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Jun 01 2020,50.299,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 02 2020,53.818,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 03 2020,51.515,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 04 2020,50.151,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 05 2020,51.455,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 06 2020,50.027,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 07 2020,51.981,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 08 2020,53.269,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 09 2020,49.234,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 10 2020,49.359,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 11 2020,51.954,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 12 2020,50.432,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 13 2020,50.346,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 14 2020,53.601,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 15 2020,54.153,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 16 2020,49.737,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 17 2020,57.712,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 18 2020,54.014,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 19 2020,56.349,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 20 2020,48.821,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 21 2020,49.537,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 22 2020,48.859,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 23 2020,48.424,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 24 2020,47.38,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 25 2020,46.731,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 26 2020,46.678,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 27 2020,49.005,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 28 2020,47.71,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 29 2020,48.893,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jun 30 2020,47.136,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 01 2020,56.14,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 02 2020,53.291,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 03 2020,51.21,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 04 2020,52.397,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 05 2020,49.606,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 06 2020,51.228,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 07 2020,62.83,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 08 2020,50.766,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 09 2020,52.352,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 10 2020,60.735,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 11 2020,57.452,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 12 2020,56.636,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 13 2020,54.378,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 14 2020,56.536,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 15 2020,53.673,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 16 2020,54.541,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 17 2020,72.342,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 18 2020,57.604,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 19 2020,55.474,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 20 2020,56.416,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 21 2020,54.244,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 22 2020,53.123,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 23 2020,58.83,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 24 2020,57.878,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 25 2020,55.96,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 26 2020,54.363,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 27 2020,63.899,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 28 2020,57.218,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 29 2020,54.535,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 30 2020,58.514,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jul 31 2020,61.405,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 01 2020,58.004,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 02 2020,57.565,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 03 2020,55.747,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 04 2020,108.564,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 05 2020,54.562,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 06 2020,56.216,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 07 2020,54.332,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 08 2020,56.244,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 09 2020,53.7,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 10 2020,55.715,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 11 2020,55.266,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 12 2020,54.406,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 13 2020,56.471,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 14 2020,55.825,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 15 2020,60.539,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 16 2020,54.227,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 17 2020,55.406,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 18 2020,53.065,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 19 2020,58.278,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 20 2020,52.996,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 21 2020,51.472,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 22 2020,55.793,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 23 2020,48.72,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 24 2020,49.617,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 25 2020,48.67,10,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 26 2020,50.829,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 27 2020,53.628,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 28 2020,52.291,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 29 2020,50.32,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 30 2020,50.464,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Aug 31 2020,55.872,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 01 2020,52.615,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 02 2020,58.991,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 03 2020,52.451,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 04 2020,55.603,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 05 2020,52.774,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 06 2020,53.959,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 07 2020,53.422,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 08 2020,51.51,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 09 2020,51.882,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 10 2020,53.037,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 11 2020,52.355,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 12 2020,57.74,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 13 2020,52.713,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 14 2020,53.523,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 15 2020,62.356,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 16 2020,52.721,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 17 2020,51.834,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 18 2020,53.212,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 19 2020,56.947,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 20 2020,53.674,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 21 2020,55.225,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 22 2020,53.609,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 23 2020,60.887,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 24 2020,56.52,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 25 2020,55.165,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 26 2020,55.0,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 27 2020,54.291,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 28 2020,53.182,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 29 2020,56.969,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Sep 30 2020,56.119,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 01 2020,56.916,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 02 2020,53.234,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 03 2020,54.664,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 04 2020,55.737,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 05 2020,56.018,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 06 2020,55.989,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 07 2020,54.947,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 08 2020,59.27,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 09 2020,56.828,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 10 2020,61.739,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 11 2020,58.61,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 12 2020,60.478,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 13 2020,59.138,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 14 2020,61.982,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 15 2020,56.942,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 16 2020,67.255,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 17 2020,57.729,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 18 2020,61.281,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 19 2020,61.034,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 20 2020,55.752,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 21 2020,57.808,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 22 2020,54.629,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 23 2020,54.224,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 24 2020,56.006,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 25 2020,54.663,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 26 2020,57.422,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 27 2020,63.623,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 28 2020,54.776,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 29 2020,53.536,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 30 2020,52.631,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Oct 31 2020,58.257,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 01 2020,59.127,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 02 2020,54.597,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 03 2020,58.594,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 04 2020,52.968,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 05 2020,63.172,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 06 2020,58.953,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 07 2020,56.603,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 08 2020,56.681,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 09 2020,55.862,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 10 2020,57.446,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 11 2020,87.885,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 12 2020,58.266,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 13 2020,54.46,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 14 2020,57.188,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 15 2020,56.979,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 16 2020,55.015,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 17 2020,53.761,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 18 2020,57.937,9,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 19 2020,54.944,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 20 2020,56.78,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 21 2020,56.027,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 22 2020,56.251,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 23 2020,65.709,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 24 2020,55.053,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 25 2020,53.197,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 26 2020,51.985,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 27 2020,54.479,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 28 2020,53.064,41,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 29 2020,51.467,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Nov 30 2020,52.857,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 01 2020,51.756,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 02 2020,51.811,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 03 2020,54.056,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 04 2020,47.806,62,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 05 2020,49.422,47,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 06 2020,48.527,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 07 2020,50.314,39,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 08 2020,47.721,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 09 2020,47.539,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 10 2020,48.538,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 11 2020,50.911,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 12 2020,49.236,35,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 13 2020,52.145,34,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 14 2020,50.492,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 15 2020,50.609,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 16 2020,51.073,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 17 2020,53.026,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 18 2020,55.34,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 19 2020,69.197,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 20 2020,53.879,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 21 2020,52.427,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 22 2020,53.402,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 23 2020,54.012,29,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 24 2020,55.735,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 25 2020,57.251,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 26 2020,59.462,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 27 2020,56.747,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 28 2020,57.939,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 29 2020,62.203,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 30 2020,66.162,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Dec 31 2020,59.391,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 01 2021,58.964,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 02 2021,61.492,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 03 2021,60.541,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 04 2021,61.05,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 05 2021,60.996,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 06 2021,62.193,30,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 07 2021,72.792,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 08 2021,65.674,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 09 2021,64.633,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 10 2021,68.791,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 11 2021,77.173,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 12 2021,67.157,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 13 2021,76.819,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 14 2021,67.23,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 15 2021,66.049,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 16 2021,66.597,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 17 2021,69.759,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 18 2021,65.485,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 19 2021,67.176,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 20 2021,64.807,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 21 2021,66.277,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 22 2021,69.423,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 23 2021,66.381,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 24 2021,71.179,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 25 2021,67.635,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 26 2021,68.972,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 27 2021,76.953,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 28 2021,65.261,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 29 2021,70.531,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 30 2021,67.726,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Jan 31 2021,67.693,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 01 2021,69.063,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 02 2021,64.472,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 03 2021,63.149,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 04 2021,64.32,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 05 2021,73.805,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 06 2021,68.781,36,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 07 2021,64.0,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 08 2021,70.046,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 09 2021,62.161,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 10 2021,61.424,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 11 2021,62.641,25,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 12 2021,60.343,28,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 13 2021,62.332,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 14 2021,61.693,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 15 2021,63.505,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 16 2021,63.38,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 17 2021,64.916,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 18 2021,61.042,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 19 2021,64.432,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 20 2021,65.09,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 21 2021,64.763,32,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 22 2021,64.786,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 23 2021,60.746,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 24 2021,62.625,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 25 2021,62.551,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 26 2021,66.789,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 27 2021,64.798,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Feb 28 2021,61.909,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 01 2021,66.827,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 02 2021,64.079,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 03 2021,66.807,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 04 2021,76.79,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 05 2021,100.682,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 06 2021,74.908,26,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 07 2021,74.736,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 08 2021,69.522,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 09 2021,71.885,17,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 10 2021,75.875,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 11 2021,73.972,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 12 2021,73.218,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 13 2021,73.096,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 14 2021,73.091,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 15 2021,75.207,15,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 16 2021,76.462,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 17 2021,78.93,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 18 2021,78.392,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 19 2021,78.564,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 20 2021,77.13,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 21 2021,76.63,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 22 2021,78.928,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 23 2021,78.998,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 24 2021,79.839,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 25 2021,93.29,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 26 2021,76.069,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 27 2021,76.318,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 28 2021,78.212,21,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 29 2021,81.002,13,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 30 2021,76.762,14,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Mar 31 2021,84.339,19,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 01 2021,78.775,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 02 2021,80.365,16,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 03 2021,80.548,20,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 04 2021,91.075,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 05 2021,79.187,11,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 06 2021,74.576,12,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 07 2021,73.871,27,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 08 2021,73.663,24,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 09 2021,77.755,31,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 10 2021,73.637,23,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 11 2021,73.125,18,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 12 2021,76.191,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
Apr 13 2021,78.26,22,AK-47 | Redline,AK-47,Redline,Minimal Wear,0
