date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Aug 28 2020,41.095,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 29 2020,41.332,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 30 2020,39.613,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Aug 31 2020,39.306,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 01 2020,37.729,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 02 2020,38.852,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 03 2020,40.779,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 04 2020,41.194,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 05 2020,37.025,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 06 2020,38.33,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 07 2020,37.612,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 08 2020,40.121,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 09 2020,40.636,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 10 2020,38.733,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 11 2020,36.806,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 12 2020,39.238,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 13 2020,44.585,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 14 2020,39.33,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 15 2020,40.898,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 16 2020,37.544,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 17 2020,41.144,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 18 2020,38.737,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 19 2020,39.095,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 20 2020,41.246,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 21 2020,38.509,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 22 2020,39.007,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 23 2020,48.383,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 24 2020,38.431,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 25 2020,37.94,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 26 2020,53.319,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 27 2020,39.043,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 28 2020,40.129,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 29 2020,49.265,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Sep 30 2020,40.492,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 01 2020,39.256,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 02 2020,36.801,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 03 2020,45.182,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 04 2020,40.827,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 05 2020,43.414,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 06 2020,45.455,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 07 2020,42.672,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 08 2020,40.128,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 09 2020,40.954,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 10 2020,42.283,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 11 2020,39.653,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 12 2020,41.081,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 13 2020,43.462,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 14 2020,39.185,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 15 2020,41.869,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 16 2020,40.235,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 17 2020,41.409,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 18 2020,49.116,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 19 2020,40.476,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 20 2020,39.881,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 21 2020,41.694,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 22 2020,38.982,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 23 2020,45.285,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 24 2020,41.323,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 25 2020,40.021,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 26 2020,44.057,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 27 2020,39.587,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 28 2020,40.218,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 29 2020,40.096,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 30 2020,38.664,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Oct 31 2020,39.358,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 01 2020,39.013,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 02 2020,38.551,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 03 2020,42.964,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 04 2020,44.094,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 05 2020,40.891,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 06 2020,40.48,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 07 2020,40.15,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 08 2020,41.063,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 09 2020,40.171,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 10 2020,45.525,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 11 2020,47.158,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 12 2020,40.596,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 13 2020,41.81,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 14 2020,44.021,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 15 2020,41.282,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 16 2020,43.375,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 17 2020,40.648,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 18 2020,41.769,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 19 2020,55.9,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 20 2020,40.555,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 21 2020,41.385,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 22 2020,47.334,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 23 2020,55.055,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 24 2020,41.311,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 25 2020,40.262,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 26 2020,40.521,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 27 2020,41.935,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 28 2020,44.599,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 29 2020,39.109,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Nov 30 2020,38.22,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 01 2020,43.522,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 02 2020,39.983,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 03 2020,41.2,75,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 04 2020,34.959,120,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 05 2020,36.145,66,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 06 2020,37.567,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 07 2020,41.351,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 08 2020,36.098,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 09 2020,35.958,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 10 2020,35.241,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 11 2020,36.909,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 12 2020,35.604,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 13 2020,38.799,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 14 2020,38.782,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 15 2020,39.367,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 16 2020,39.482,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 17 2020,40.746,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 18 2020,40.593,63,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 19 2020,39.895,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 20 2020,38.856,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 21 2020,40.957,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 22 2020,40.776,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 23 2020,39.588,56,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 24 2020,45.914,64,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 25 2020,47.987,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 26 2020,43.032,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 27 2020,45.235,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 28 2020,45.436,65,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 29 2020,45.913,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 30 2020,45.496,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Dec 31 2020,47.103,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 01 2021,46.049,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 02 2021,45.617,63,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 03 2021,48.114,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 04 2021,47.704,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 05 2021,47.343,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 06 2021,47.505,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 07 2021,47.765,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 08 2021,48.633,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 09 2021,49.819,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 10 2021,52.285,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 11 2021,52.049,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 12 2021,52.589,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 13 2021,50.408,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 14 2021,49.44,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 15 2021,50.727,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 16 2021,54.185,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 17 2021,53.849,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 18 2021,53.101,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 19 2021,51.53,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 20 2021,47.215,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 21 2021,56.473,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 22 2021,51.109,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 23 2021,50.335,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 24 2021,51.658,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 25 2021,49.792,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 26 2021,49.442,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 27 2021,48.265,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 28 2021,47.054,74,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 29 2021,49.669,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 30 2021,49.608,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jan 31 2021,48.619,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 01 2021,52.1,56,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 02 2021,50.369,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 03 2021,48.294,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 04 2021,48.78,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 05 2021,52.223,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 06 2021,53.0,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 07 2021,56.047,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 08 2021,52.256,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 09 2021,48.98,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 10 2021,47.714,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 11 2021,48.982,67,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 12 2021,47.916,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 13 2021,51.665,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 14 2021,48.264,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 15 2021,47.789,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 16 2021,50.117,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 17 2021,49.308,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 18 2021,49.706,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 19 2021,49.024,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 20 2021,54.344,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 21 2021,50.313,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 22 2021,52.478,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 23 2021,53.762,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 24 2021,51.182,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 25 2021,50.352,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 26 2021,47.269,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 27 2021,50.52,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Feb 28 2021,49.989,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 01 2021,49.732,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 02 2021,51.057,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 03 2021,49.818,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 04 2021,50.108,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 05 2021,49.847,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 06 2021,54.635,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 07 2021,55.854,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 08 2021,52.33,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 09 2021,54.819,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 10 2021,51.727,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 11 2021,56.784,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 12 2021,75.423,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 13 2021,52.847,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 14 2021,52.814,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 15 2021,52.498,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 16 2021,52.454,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 17 2021,52.725,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 18 2021,55.273,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 19 2021,55.369,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 20 2021,54.598,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 21 2021,56.982,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 22 2021,56.19,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 23 2021,57.518,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 24 2021,57.278,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 25 2021,57.343,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 26 2021,56.67,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 27 2021,56.046,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 28 2021,55.784,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 29 2021,64.783,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 30 2021,56.677,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Mar 31 2021,54.124,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 01 2021,56.256,56,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 02 2021,57.059,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 03 2021,64.006,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 04 2021,58.572,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 05 2021,60.102,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 06 2021,55.67,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 07 2021,55.072,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 08 2021,59.308,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 09 2021,53.896,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 10 2021,53.083,66,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 11 2021,54.026,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 12 2021,52.673,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 13 2021,54.912,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 14 2021,58.385,17,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 15 2021,57.709,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 16 2021,53.711,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 17 2021,55.685,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 18 2021,53.471,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 19 2021,67.907,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 20 2021,66.888,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 21 2021,52.58,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 22 2021,53.205,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 23 2021,58.053,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 24 2021,60.02,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 25 2021,58.67,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 26 2021,51.956,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 27 2021,54.189,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 28 2021,53.884,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 29 2021,52.553,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Apr 30 2021,52.81,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 01 2021,51.885,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 02 2021,80.412,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 03 2021,51.03,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 04 2021,50.789,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 05 2021,48.555,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 06 2021,50.868,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 07 2021,52.341,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 08 2021,53.848,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 09 2021,52.646,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 10 2021,55.314,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 11 2021,50.4,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 12 2021,52.735,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 13 2021,51.695,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 14 2021,53.157,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 15 2021,53.547,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 16 2021,53.472,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 17 2021,50.498,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 18 2021,49.927,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 19 2021,49.375,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 20 2021,50.466,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 21 2021,51.976,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 22 2021,48.906,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 23 2021,92.53,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 24 2021,49.066,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 25 2021,50.409,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 26 2021,66.148,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 27 2021,50.338,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 28 2021,56.015,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 29 2021,49.866,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 30 2021,52.289,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
May 31 2021,48.216,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 01 2021,54.778,20,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 02 2021,49.762,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 03 2021,48.805,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 04 2021,50.891,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 05 2021,48.116,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 06 2021,48.778,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 07 2021,47.353,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 08 2021,45.931,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 09 2021,46.718,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 10 2021,48.695,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 11 2021,46.843,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 12 2021,47.916,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 13 2021,48.62,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 14 2021,56.52,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 15 2021,47.177,21,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 16 2021,49.735,26,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 17 2021,49.117,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 18 2021,45.714,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 19 2021,47.388,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 20 2021,45.856,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 21 2021,46.105,22,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 22 2021,45.799,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 23 2021,44.407,25,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 24 2021,44.153,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 25 2021,48.557,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 26 2021,44.037,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 27 2021,42.4,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 28 2021,42.238,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 29 2021,43.958,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jun 30 2021,42.86,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 01 2021,47.835,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 02 2021,44.131,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 03 2021,47.914,19,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 04 2021,43.996,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 05 2021,45.085,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 06 2021,47.294,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 07 2021,42.351,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 08 2021,44.806,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 09 2021,43.735,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 10 2021,44.296,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 11 2021,50.263,27,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 12 2021,42.68,23,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 13 2021,41.876,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 14 2021,39.431,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 15 2021,40.599,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 16 2021,42.049,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 17 2021,40.983,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 18 2021,41.467,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1
Jul 19 2021,42.676,28,AK-47 | Redline,AK-47,Redline,Field-Tested,1
