date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Feb 21 2014,398.025,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 19 2018,100.923,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 20 2018,114.685,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 21 2018,123.424,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 22 2018,114.521,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 23 2018,124.306,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 26 2018,100.62,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 27 2018,97.083,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 28 2018,96.76,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 29 2018,162.04,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 30 2018,104.647,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 01 2018,101.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 02 2018,113.374,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 03 2018,151.487,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 04 2018,125.109,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 05 2018,100.295,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 06 2018,111.682,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 07 2018,131.552,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 08 2018,115.673,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 09 2018,105.562,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 10 2018,99.102,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 11 2018,94.003,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 12 2018,99.857,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 13 2018,106.465,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 14 2018,139.16,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 15 2018,124.643,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 16 2018,101.393,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 17 2018,96.479,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 18 2018,108.832,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 19 2018,133.571,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 20 2018,150.022,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 21 2018,106.973,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 22 2018,118.051,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 23 2018,79.52,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 24 2018,92.416,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 25 2018,95.534,8,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 26 2018,154.471,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 27 2018,105.705,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 28 2018,114.48,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 29 2018,115.408,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 30 2018,113.494,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 31 2018,275.823,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 01 2019,121.13,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 02 2019,116.379,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 03 2019,108.662,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 04 2019,188.65,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 05 2019,98.33,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 06 2019,112.352,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 09 2019,108.471,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 10 2019,107.894,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 11 2019,107.785,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 12 2019,113.536,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 13 2019,120.012,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 14 2019,125.245,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 15 2019,130.509,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 16 2019,93.985,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 17 2019,112.42,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 18 2019,124.005,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 20 2019,108.089,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 21 2019,119.51,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 22 2019,118.618,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 23 2019,123.208,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 24 2019,124.824,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 25 2019,134.132,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 26 2019,114.251,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 28 2019,113.578,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 29 2019,113.976,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 30 2019,121.782,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jan 31 2019,126.409,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 02 2019,123.507,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 03 2019,123.806,7,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 04 2019,125.975,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 06 2019,110.095,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 07 2019,122.165,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 08 2019,132.029,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 09 2019,141.094,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 10 2019,120.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 11 2019,139.347,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 12 2019,112.927,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 13 2019,137.228,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 14 2019,135.464,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 15 2019,138.694,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 16 2019,196.616,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 17 2019,184.997,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 19 2019,138.655,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 20 2019,138.001,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 22 2019,141.007,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 23 2019,137.056,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 26 2019,117.479,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 27 2019,133.498,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Feb 28 2019,131.218,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 01 2019,137.999,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 02 2019,128.368,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 03 2019,176.969,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 04 2019,128.141,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 05 2019,132.298,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 06 2019,131.702,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 07 2019,138.5,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 08 2019,151.018,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 09 2019,133.588,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 10 2019,116.594,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 11 2019,116.29,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 12 2019,130.894,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 13 2019,138.804,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 14 2019,132.659,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 15 2019,116.203,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 16 2019,138.635,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 17 2019,116.446,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 18 2019,130.349,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 19 2019,117.37,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 20 2019,125.166,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 21 2019,143.931,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 22 2019,124.878,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 23 2019,139.46,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 24 2019,104.007,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 25 2019,96.895,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 26 2019,123.881,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 27 2019,129.617,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 28 2019,151.738,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 29 2019,129.015,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 30 2019,111.063,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Mar 31 2019,133.458,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 01 2019,124.6,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 03 2019,113.613,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 04 2019,115.352,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 05 2019,121.298,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 06 2019,112.983,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 07 2019,143.573,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 08 2019,126.162,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 09 2019,141.627,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 10 2019,189.891,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 11 2019,124.86,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 12 2019,129.407,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 13 2019,136.946,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 14 2019,131.449,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 15 2019,126.016,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 16 2019,135.694,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 17 2019,111.997,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 18 2019,129.565,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 19 2019,136.479,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 20 2019,161.665,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 21 2019,126.59,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 22 2019,200.536,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 23 2019,143.783,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 24 2019,115.55,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 26 2019,133.03,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 27 2019,136.785,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 29 2019,138.896,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Apr 30 2019,132.7,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 03 2019,123.399,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 04 2019,143.291,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 05 2019,121.057,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 06 2019,121.355,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 07 2019,125.63,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 08 2019,133.044,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 09 2019,128.612,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 11 2019,134.55,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 12 2019,124.462,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 14 2019,131.831,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 15 2019,116.142,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 16 2019,116.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 17 2019,117.42,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 18 2019,130.174,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 19 2019,132.025,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 21 2019,120.55,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 22 2019,139.316,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 23 2019,134.99,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 24 2019,142.005,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 25 2019,133.27,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 27 2019,115.513,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 28 2019,118.54,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 29 2019,131.073,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
May 31 2019,124.014,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 01 2019,139.128,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 02 2019,124.923,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 04 2019,147.268,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 06 2019,134.422,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 07 2019,141.633,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 08 2019,135.839,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 09 2019,154.457,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 13 2019,160.377,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 14 2019,163.976,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 16 2019,160.732,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 17 2019,162.903,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 18 2019,129.124,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 19 2019,137.08,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 20 2019,145.354,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 21 2019,167.015,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 22 2019,150.512,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 25 2019,135.486,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 26 2019,137.573,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 27 2019,139.34,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 29 2019,145.92,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jun 30 2019,168.306,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 02 2019,158.156,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 03 2019,157.946,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 04 2019,154.23,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 06 2019,155.473,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 07 2019,165.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 09 2019,155.269,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 10 2019,161.687,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 11 2019,180.01,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 12 2019,144.605,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 13 2019,157.446,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 14 2019,151.695,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 15 2019,154.876,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 16 2019,156.32,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 18 2019,156.472,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 19 2019,176.452,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 23 2019,153.79,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 26 2019,160.633,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 27 2019,138.2,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 28 2019,155.009,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 30 2019,169.451,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Jul 31 2019,148.371,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 01 2019,173.191,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 02 2019,145.124,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 03 2019,415.183,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 04 2019,344.93,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 05 2019,144.462,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 06 2019,151.778,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 08 2019,139.251,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 09 2019,145.513,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 10 2019,151.067,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 11 2019,144.362,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 12 2019,140.084,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 13 2019,153.488,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 14 2019,151.143,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 15 2019,156.375,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 16 2019,226.358,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 17 2019,132.543,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 19 2019,140.485,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 21 2019,152.267,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 22 2019,190.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 23 2019,163.343,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 24 2019,144.535,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 25 2019,133.088,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 26 2019,161.578,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 27 2019,144.386,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 28 2019,146.775,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 29 2019,146.185,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Aug 31 2019,152.053,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 01 2019,158.71,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 03 2019,161.17,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 04 2019,135.769,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 05 2019,164.375,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 06 2019,153.824,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 07 2019,170.541,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 08 2019,149.126,5,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 09 2019,194.288,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 10 2019,152.116,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 11 2019,160.305,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 12 2019,219.184,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 14 2019,170.01,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 15 2019,165.901,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 16 2019,152.977,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 17 2019,169.436,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 18 2019,161.28,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 19 2019,151.918,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 20 2019,152.721,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 21 2019,143.352,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 23 2019,164.452,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 24 2019,157.76,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 25 2019,165.1,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 27 2019,148.839,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 28 2019,163.459,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 29 2019,147.598,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Sep 30 2019,192.284,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 01 2019,179.521,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 02 2019,141.983,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 04 2019,1040.149,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 05 2019,146.25,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 06 2019,186.098,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 07 2019,169.93,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 08 2019,184.689,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 11 2019,166.185,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 12 2019,153.979,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 14 2019,173.249,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 15 2019,176.514,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 17 2019,166.075,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 18 2019,165.54,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 19 2019,173.761,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 20 2019,241.755,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 21 2019,177.306,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 22 2019,193.287,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 24 2019,176.982,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 25 2019,163.818,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 26 2019,149.498,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 30 2019,146.519,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Oct 31 2019,149.404,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 01 2019,182.669,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 02 2019,169.854,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 04 2019,167.148,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 05 2019,139.67,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 06 2019,192.982,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 09 2019,157.284,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 10 2019,168.268,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 11 2019,168.291,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 12 2019,175.941,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 13 2019,177.12,6,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 14 2019,126.443,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 15 2019,187.209,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 16 2019,186.13,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 17 2019,179.823,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 19 2019,143.607,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 20 2019,141.351,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 21 2019,137.849,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 22 2019,137.95,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 23 2019,126.602,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 24 2019,175.0,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 25 2019,156.13,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 26 2019,144.99,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 28 2019,159.948,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 29 2019,136.988,4,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Nov 30 2019,162.025,1,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 03 2019,346.065,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 04 2019,150.386,3,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
Dec 05 2019,141.409,2,AK-47 | Redline,AK-47,Redline,Minimal Wear,1
