date,median_price,volume_sold,item,weapon,skin,wear,stattrak
Dec 07 2019,12.746,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 08 2019,12.947,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 09 2019,13.321,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 10 2019,13.124,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 11 2019,12.866,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 12 2019,13.579,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 13 2019,12.771,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 14 2019,13.202,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 15 2019,13.411,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 16 2019,13.21,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 17 2019,12.819,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 18 2019,13.382,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 19 2019,13.148,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 20 2019,12.649,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 21 2019,13.106,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 22 2019,12.768,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 23 2019,13.335,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 24 2019,13.048,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 25 2019,13.634,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 26 2019,13.504,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 27 2019,13.895,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 28 2019,13.076,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 29 2019,13.571,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 30 2019,13.553,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Dec 31 2019,13.642,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 01 2020,14.092,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 02 2020,14.082,73,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 03 2020,14.227,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 04 2020,14.001,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 05 2020,14.059,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 06 2020,14.547,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 07 2020,14.439,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 08 2020,14.1,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 09 2020,14.134,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 10 2020,14.022,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 11 2020,14.661,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 12 2020,14.366,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 13 2020,14.49,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 14 2020,14.391,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 15 2020,14.206,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 16 2020,15.357,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 17 2020,14.338,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 18 2020,14.752,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 19 2020,15.425,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 20 2020,14.395,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 21 2020,14.151,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 22 2020,14.242,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 23 2020,13.329,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 24 2020,13.97,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 25 2020,13.697,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 26 2020,12.827,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 27 2020,13.466,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 28 2020,13.116,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 29 2020,14.903,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 30 2020,13.83,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jan 31 2020,13.807,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 01 2020,14.133,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 02 2020,14.048,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 03 2020,14.039,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 04 2020,13.959,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 05 2020,14.941,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 06 2020,14.396,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 07 2020,14.448,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 08 2020,14.157,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 09 2020,14.122,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 10 2020,13.998,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 11 2020,13.954,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 12 2020,14.317,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 13 2020,14.198,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 14 2020,14.415,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 15 2020,14.467,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 16 2020,21.417,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 17 2020,14.169,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 18 2020,14.161,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 19 2020,14.544,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 20 2020,14.077,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 21 2020,14.263,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 22 2020,13.554,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 23 2020,14.046,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 24 2020,13.713,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 25 2020,14.169,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 26 2020,13.997,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 27 2020,13.58,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 28 2020,14.144,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Feb 29 2020,14.729,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 01 2020,13.813,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 02 2020,20.698,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 03 2020,15.066,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 04 2020,14.876,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 05 2020,14.813,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 06 2020,14.653,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 07 2020,15.011,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 08 2020,15.0,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 09 2020,14.809,71,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 10 2020,14.855,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 11 2020,15.243,64,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 12 2020,15.138,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 13 2020,14.296,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 14 2020,14.67,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 15 2020,14.606,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 16 2020,14.844,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 17 2020,14.342,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 18 2020,14.339,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 19 2020,13.751,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 20 2020,13.674,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 21 2020,14.06,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 22 2020,13.821,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 23 2020,13.22,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 24 2020,13.235,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 25 2020,12.942,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 26 2020,12.999,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 27 2020,13.957,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 28 2020,13.286,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 29 2020,13.438,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 30 2020,13.523,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Mar 31 2020,12.602,78,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 01 2020,13.02,103,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 02 2020,12.766,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 03 2020,13.215,75,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 04 2020,13.35,67,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 05 2020,12.838,78,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 06 2020,13.191,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 07 2020,13.328,73,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 08 2020,13.726,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 09 2020,13.942,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 10 2020,14.326,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 11 2020,14.492,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 12 2020,14.256,77,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 13 2020,14.316,75,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 14 2020,14.601,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 15 2020,14.705,65,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 16 2020,14.519,70,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 17 2020,14.35,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 18 2020,15.011,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 19 2020,14.555,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 20 2020,15.17,67,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 21 2020,15.049,61,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 22 2020,14.357,63,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 23 2020,14.653,70,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 24 2020,14.707,68,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 25 2020,14.556,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 26 2020,13.956,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 27 2020,14.908,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 28 2020,14.097,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 29 2020,14.576,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Apr 30 2020,14.599,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 01 2020,14.472,71,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 02 2020,14.279,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 03 2020,14.349,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 04 2020,14.854,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 05 2020,14.765,66,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 06 2020,14.948,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 07 2020,14.544,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 08 2020,14.55,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 09 2020,14.559,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 10 2020,14.924,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 11 2020,15.046,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 12 2020,14.866,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 13 2020,15.021,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 14 2020,14.821,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 15 2020,15.081,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 16 2020,15.051,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 17 2020,14.517,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 18 2020,15.045,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 19 2020,15.045,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 20 2020,15.225,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 21 2020,15.827,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 22 2020,14.821,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 23 2020,14.932,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 24 2020,15.116,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 25 2020,15.266,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 26 2020,14.258,64,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 27 2020,14.065,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 28 2020,13.888,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 29 2020,14.38,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 30 2020,15.069,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
May 31 2020,14.066,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 01 2020,14.355,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 02 2020,14.622,58,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 03 2020,16.413,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 04 2020,15.487,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 05 2020,15.312,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 06 2020,15.461,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 07 2020,15.412,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 08 2020,15.308,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 09 2020,14.901,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 10 2020,14.461,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 11 2020,14.627,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 12 2020,14.367,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 13 2020,14.181,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 14 2020,14.54,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 15 2020,15.684,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 16 2020,14.563,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 17 2020,14.613,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 18 2020,14.304,34,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 19 2020,13.812,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 20 2020,13.952,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 21 2020,14.495,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 22 2020,13.887,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 23 2020,13.265,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 24 2020,15.081,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 25 2020,13.402,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 26 2020,13.114,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 27 2020,13.474,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 28 2020,13.574,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 29 2020,13.044,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jun 30 2020,13.17,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 01 2020,13.318,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 02 2020,13.714,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 03 2020,13.736,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 04 2020,13.126,67,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 05 2020,13.34,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 06 2020,13.341,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 07 2020,14.089,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 08 2020,14.406,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 09 2020,13.751,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 10 2020,15.066,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 11 2020,14.845,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 12 2020,14.791,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 13 2020,15.376,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 14 2020,14.6,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 15 2020,14.903,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 16 2020,14.981,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 17 2020,15.388,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 18 2020,15.493,28,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 19 2020,15.822,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 20 2020,15.358,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 21 2020,15.797,31,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 22 2020,15.476,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 23 2020,15.615,37,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 24 2020,16.874,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 25 2020,15.646,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 26 2020,18.662,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 27 2020,15.77,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 28 2020,16.931,33,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 29 2020,15.864,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 30 2020,18.868,29,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Jul 31 2020,15.265,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 01 2020,15.404,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 02 2020,15.653,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 03 2020,15.866,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 04 2020,15.675,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 05 2020,16.01,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 06 2020,15.249,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 07 2020,14.937,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 08 2020,15.094,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 09 2020,15.024,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 10 2020,15.058,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 11 2020,15.038,38,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 12 2020,14.49,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 13 2020,14.269,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 14 2020,14.344,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 15 2020,14.743,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 16 2020,14.732,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 17 2020,14.334,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 18 2020,13.944,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 19 2020,13.763,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 20 2020,14.211,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 21 2020,14.459,60,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 22 2020,14.399,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 23 2020,14.209,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 24 2020,13.973,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 25 2020,13.473,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 26 2020,13.797,32,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 27 2020,13.984,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 28 2020,14.05,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 29 2020,15.404,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 30 2020,14.032,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Aug 31 2020,13.473,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 01 2020,13.57,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 02 2020,13.688,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 03 2020,13.686,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 04 2020,13.928,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 05 2020,13.687,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 06 2020,13.654,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 07 2020,14.154,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 08 2020,13.519,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 09 2020,13.656,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 10 2020,13.628,48,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 11 2020,13.926,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 12 2020,13.655,62,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 13 2020,14.012,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 14 2020,13.974,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 15 2020,14.263,41,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 16 2020,13.99,49,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 17 2020,14.231,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 18 2020,14.018,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 19 2020,14.192,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 20 2020,14.044,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 21 2020,13.635,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 22 2020,14.388,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 23 2020,13.64,42,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 24 2020,13.724,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 25 2020,14.011,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 26 2020,13.715,70,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 27 2020,13.681,57,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 28 2020,13.69,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 29 2020,14.031,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Sep 30 2020,13.407,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 01 2020,13.835,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 02 2020,14.4,50,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 03 2020,14.128,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 04 2020,14.136,59,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 05 2020,14.458,54,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 06 2020,13.88,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 07 2020,14.909,47,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 08 2020,14.553,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 09 2020,14.889,56,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 10 2020,14.563,51,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 11 2020,14.366,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 12 2020,14.608,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 13 2020,14.923,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 14 2020,14.392,55,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 15 2020,14.468,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 16 2020,14.412,36,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 17 2020,13.952,45,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 18 2020,14.368,40,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 19 2020,14.487,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 20 2020,14.058,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 21 2020,14.536,46,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 22 2020,14.453,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 23 2020,14.688,53,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 24 2020,14.694,52,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 25 2020,14.909,39,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 26 2020,14.327,43,AK-47 | Redline,AK-47,Redline,Well-Worn,0
Oct 27 2020,14.162,44,AK-47 | Redline,AK-47,Redline,Well-Worn,0
