date,median_price,volume_sold,item,weapon,skin,wear,stattrak
May 13 2016,5.814,3397,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 14 2016,5.868,3747,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 15 2016,5.682,3348,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 16 2016,5.652,3114,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 17 2016,5.431,3320,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 18 2016,5.419,2997,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 19 2016,5.404,2741,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 20 2016,5.402,3406,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 21 2016,5.358,3632,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 22 2016,5.313,3231,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 23 2016,5.295,2830,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 24 2016,5.254,2693,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 25 2016,5.291,2747,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 26 2016,5.367,2728,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 27 2016,5.473,2977,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 28 2016,5.504,3095,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 29 2016,5.467,2861,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 30 2016,5.436,2783,AK-47 | Redline,AK-47,Redline,Field-Tested,0
May 31 2016,5.554,2732,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 01 2016,5.451,3491,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 02 2016,5.422,3216,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 03 2016,5.476,3406,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 04 2016,5.295,3645,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 05 2016,5.217,3284,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 06 2016,5.188,3072,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 07 2016,5.28,2526,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 08 2016,5.37,2755,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 09 2016,5.345,2765,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 10 2016,5.339,3003,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 11 2016,5.35,3025,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 12 2016,5.392,2797,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 13 2016,5.325,2824,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 14 2016,5.365,2499,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 15 2016,5.376,2749,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 16 2016,5.675,4807,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 17 2016,5.867,4428,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 18 2016,5.846,4198,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 19 2016,5.702,3596,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 20 2016,5.611,3435,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 21 2016,5.546,3351,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 22 2016,5.308,3271,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 23 2016,4.936,4246,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 24 2016,4.732,4794,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 25 2016,4.684,4505,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 26 2016,4.618,4081,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 27 2016,4.646,4002,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 28 2016,4.651,3845,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 29 2016,4.553,3615,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jun 30 2016,4.414,4194,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 01 2016,4.333,4429,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 02 2016,4.43,3824,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 03 2016,4.348,3989,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 04 2016,4.484,3991,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 05 2016,5.072,3578,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 06 2016,5.214,3685,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 07 2016,5.342,3524,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 08 2016,5.514,3690,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 09 2016,5.494,3745,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 10 2016,4.966,4272,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 11 2016,5.1,3601,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 12 2016,5.415,3109,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 13 2016,5.615,2845,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 14 2016,5.156,3311,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 15 2016,5.257,3055,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 16 2016,5.277,2919,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 17 2016,5.382,2740,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 18 2016,5.335,2993,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 19 2016,5.296,2880,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 20 2016,5.141,2898,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 21 2016,4.983,2651,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 22 2016,4.993,2733,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 23 2016,4.934,2909,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 24 2016,4.932,2715,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 25 2016,4.967,2749,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 26 2016,5.08,2602,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 27 2016,5.131,2599,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 28 2016,5.146,2651,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 29 2016,5.096,2694,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 30 2016,5.064,2766,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jul 31 2016,5.03,2656,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 01 2016,5.047,2703,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 02 2016,4.95,2838,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 03 2016,4.882,2773,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 04 2016,4.881,2603,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 05 2016,4.833,2559,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 06 2016,4.78,2655,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 07 2016,4.688,2673,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 08 2016,4.699,2568,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 09 2016,4.756,2452,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 10 2016,4.588,2717,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 11 2016,4.646,2510,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 12 2016,4.693,2587,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 13 2016,4.639,2701,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 14 2016,4.672,2474,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 15 2016,4.656,2489,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 16 2016,4.705,2596,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 17 2016,4.773,2526,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 18 2016,4.759,2572,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 19 2016,4.851,3750,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 20 2016,4.757,3335,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 21 2016,4.718,3130,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 22 2016,4.74,2882,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 23 2016,4.716,2809,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 24 2016,4.72,2619,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 25 2016,4.724,2576,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 26 2016,4.899,2811,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 27 2016,4.948,2788,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 28 2016,4.933,2762,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 29 2016,5.021,2672,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 30 2016,5.173,2702,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Aug 31 2016,5.284,2769,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 01 2016,5.28,2535,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 02 2016,5.22,2552,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 03 2016,5.143,2942,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 04 2016,5.055,2559,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 05 2016,5.049,2356,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 06 2016,5.137,2131,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 07 2016,5.198,2172,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 08 2016,5.168,2189,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 09 2016,5.208,2565,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 10 2016,5.188,2944,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 11 2016,5.159,2743,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 12 2016,5.212,2389,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 13 2016,5.25,2132,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 14 2016,5.337,2015,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 15 2016,5.306,2236,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 16 2016,5.261,2545,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 17 2016,5.211,3063,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 18 2016,5.152,2679,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 19 2016,5.121,2111,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 20 2016,5.112,2089,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 21 2016,5.204,2001,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 22 2016,5.311,1960,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 23 2016,5.268,2397,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 24 2016,5.257,2802,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 25 2016,5.175,2503,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 26 2016,5.215,2064,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 27 2016,5.317,1947,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 28 2016,5.307,1916,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 29 2016,5.195,2059,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Sep 30 2016,5.201,2546,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 01 2016,5.291,2998,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 02 2016,5.23,2572,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 03 2016,5.104,2175,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 04 2016,5.201,2151,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 05 2016,5.188,2148,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 06 2016,5.08,2243,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 07 2016,5.067,2799,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 08 2016,5.166,2857,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 09 2016,5.136,2636,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 10 2016,5.226,2115,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 11 2016,5.285,1899,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 12 2016,5.252,2057,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 13 2016,5.302,2002,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 14 2016,5.345,2354,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 15 2016,5.345,2439,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 16 2016,5.279,2591,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 17 2016,5.151,2179,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 18 2016,5.128,1834,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 19 2016,5.287,1853,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 20 2016,5.269,1898,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 21 2016,5.047,2243,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 22 2016,5.183,2465,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 23 2016,5.177,2113,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 24 2016,5.072,2031,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 25 2016,4.971,1949,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 26 2016,4.918,1911,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 27 2016,4.728,2290,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 28 2016,4.792,2372,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 29 2016,4.588,3317,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 30 2016,4.587,2557,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Oct 31 2016,4.627,2468,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 01 2016,4.789,2050,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 02 2016,5.084,2086,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 03 2016,5.219,1581,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 04 2016,5.299,2375,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 05 2016,5.38,2626,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 06 2016,5.311,2298,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 07 2016,5.313,1873,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 08 2016,5.448,1759,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 09 2016,5.366,1778,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 10 2016,5.419,1832,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 11 2016,5.394,2230,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 12 2016,5.416,2611,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 13 2016,5.356,2377,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 14 2016,5.363,1870,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 15 2016,5.329,1897,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 16 2016,5.289,1887,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 17 2016,5.341,1827,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 18 2016,5.355,2122,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 19 2016,5.412,2339,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 20 2016,5.195,2551,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 21 2016,4.994,1985,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 22 2016,5.2,1770,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 23 2016,5.142,2122,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 24 2016,4.731,2440,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 25 2016,4.773,2935,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 26 2016,4.805,2877,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 27 2016,4.782,2533,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 28 2016,4.821,2059,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 29 2016,5.141,3203,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Nov 30 2016,5.335,2316,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 01 2016,5.392,2282,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 02 2016,5.422,2460,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 03 2016,5.515,2654,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 04 2016,5.458,2502,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 05 2016,5.488,2032,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 06 2016,5.55,2118,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 07 2016,5.609,1958,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 08 2016,5.551,2081,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 09 2016,5.685,2186,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 10 2016,5.767,2468,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 11 2016,5.667,2359,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 12 2016,5.623,2032,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 13 2016,5.582,1905,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 14 2016,5.503,1743,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 15 2016,5.491,1736,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 16 2016,5.471,1968,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 17 2016,5.449,2388,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 18 2016,5.325,2111,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 19 2016,5.257,2087,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 20 2016,5.282,1933,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 21 2016,5.38,1957,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 22 2016,5.19,2652,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 23 2016,4.915,2613,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 24 2016,5.198,3308,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 25 2016,5.579,4098,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 26 2016,5.598,3547,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 27 2016,5.641,3485,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 28 2016,5.63,3032,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 29 2016,5.558,3005,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 30 2016,5.446,3118,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Dec 31 2016,5.465,2518,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 01 2017,5.366,2892,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 02 2017,5.386,3304,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 03 2017,5.9,2501,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 04 2017,5.957,2486,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 05 2017,5.977,2352,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 06 2017,5.977,2442,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 07 2017,6.027,2623,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 08 2017,6.009,2342,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 09 2017,6.07,2208,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 10 2017,6.226,2047,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 11 2017,6.189,1981,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 12 2017,6.136,1942,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 13 2017,6.082,2786,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 14 2017,6.12,2728,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 15 2017,6.121,2335,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 16 2017,6.099,2286,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 17 2017,6.133,2075,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 18 2017,6.213,1896,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 19 2017,6.193,1910,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 20 2017,6.069,2340,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 21 2017,6.137,2469,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 22 2017,6.187,2557,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 23 2017,6.426,2556,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 24 2017,6.453,2256,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 25 2017,6.584,2465,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 26 2017,6.576,2559,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 27 2017,6.601,2587,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 28 2017,6.713,2843,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 29 2017,6.669,3260,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 30 2017,6.75,2693,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Jan 31 2017,6.866,2332,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 01 2017,6.679,2415,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 02 2017,6.651,2178,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 03 2017,6.751,2330,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 04 2017,6.757,2813,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 05 2017,6.743,2454,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 06 2017,6.736,2314,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 07 2017,6.893,1869,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 08 2017,6.895,1917,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 09 2017,6.988,2112,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 10 2017,7.048,2229,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 11 2017,7.141,2597,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 12 2017,7.102,2331,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 13 2017,6.999,2124,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 14 2017,7.162,1979,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 15 2017,7.05,2002,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 16 2017,7.174,1860,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 17 2017,7.127,2248,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 18 2017,7.002,2317,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 19 2017,6.805,2216,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 20 2017,6.86,2064,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 21 2017,7.016,1761,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 22 2017,7.09,1877,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 23 2017,7.07,1908,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 24 2017,7.186,2383,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 25 2017,7.219,2229,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 26 2017,7.118,2034,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 27 2017,7.081,2104,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Feb 28 2017,7.06,1793,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 01 2017,7.289,2100,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 02 2017,7.439,1779,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 03 2017,7.384,2002,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 04 2017,7.264,2285,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 05 2017,7.268,1977,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 06 2017,7.354,1802,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 07 2017,7.406,1576,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 08 2017,7.435,1528,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 09 2017,7.331,1535,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 10 2017,7.407,1932,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 11 2017,7.416,2086,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 12 2017,7.291,1964,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 13 2017,7.309,1692,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 14 2017,7.662,1574,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 15 2017,7.656,1465,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 16 2017,7.809,2438,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 17 2017,7.558,2539,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 18 2017,7.622,2554,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 19 2017,7.439,2095,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 20 2017,7.479,1939,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 21 2017,7.548,1670,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 22 2017,7.532,1886,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 23 2017,7.487,1657,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 24 2017,7.268,2067,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 25 2017,7.245,2142,AK-47 | Redline,AK-47,Redline,Field-Tested,0
Mar 26 2017,7.088,1970,AK-47 | Redline,AK-47,Redline,Field-Tested,0
