,date,median_price,volume_sold,item,weapon,skin,wear
3309,Mar 15 2023,12.158,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3310,Mar 16 2023,12.298,84,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3311,Mar 17 2023,12.415,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3312,Mar 18 2023,12.028,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3313,Mar 19 2023,12.049,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3314,Mar 20 2023,12.29,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3315,Mar 21 2023,12.191,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3316,Mar 22 2023,11.844,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3317,Mar 23 2023,12.027,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3318,Mar 24 2023,11.861,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3319,Mar 25 2023,12.102,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3320,Mar 26 2023,12.013,80,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3321,Mar 27 2023,11.956,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3322,Mar 28 2023,12.513,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3323,Mar 29 2023,12.596,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3324,Mar 30 2023,12.217,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3325,Mar 31 2023,14.98,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3326,Apr 01 2023,12.462,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3327,Apr 02 2023,12.866,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3328,Apr 03 2023,13.067,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3329,Apr 04 2023,12.759,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3330,Apr 05 2023,12.687,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3331,Apr 06 2023,12.541,107,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3332,Apr 07 2023,16.063,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3333,Apr 08 2023,12.738,104,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3334,Apr 09 2023,13.068,101,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3335,Apr 10 2023,13.364,125,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3336,Apr 11 2023,13.363,90,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3337,Apr 12 2023,13.28,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3338,Apr 13 2023,13.516,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3339,Apr 14 2023,13.908,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3340,Apr 15 2023,15.139,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3341,Apr 16 2023,15.379,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3342,Apr 17 2023,14.69,81,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3343,Apr 18 2023,14.579,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3344,Apr 19 2023,14.848,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3345,Apr 20 2023,14.457,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3346,Apr 21 2023,13.971,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3347,Apr 22 2023,13.874,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3348,Apr 23 2023,14.464,77,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3349,Apr 24 2023,13.651,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3350,Apr 25 2023,12.754,127,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3351,Apr 26 2023,12.614,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3352,Apr 27 2023,13.092,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3353,Apr 28 2023,12.979,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3354,Apr 29 2023,13.408,88,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3355,Apr 30 2023,13.357,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3356,May 01 2023,13.554,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3357,May 02 2023,14.274,82,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3358,May 03 2023,14.949,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3359,May 04 2023,15.966,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3360,May 05 2023,15.031,150,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3361,May 06 2023,15.268,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3362,May 07 2023,14.296,96,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3363,May 08 2023,13.562,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3364,May 09 2023,14.0,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3365,May 10 2023,14.158,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3366,May 11 2023,14.333,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3367,May 12 2023,14.676,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3368,May 13 2023,14.629,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3369,May 14 2023,14.751,83,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3370,May 15 2023,15.034,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3371,May 16 2023,14.281,69,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3372,May 17 2023,14.389,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3373,May 18 2023,14.146,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3374,May 19 2023,13.378,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3375,May 20 2023,13.491,97,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3376,May 21 2023,13.356,94,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3377,May 22 2023,13.539,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3378,May 23 2023,14.121,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3379,May 24 2023,14.976,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3380,May 25 2023,15.842,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3381,May 26 2023,15.254,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3382,May 27 2023,15.386,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3383,May 28 2023,15.132,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3384,May 29 2023,14.986,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3385,May 30 2023,14.852,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3386,May 31 2023,15.073,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3387,Jun 01 2023,14.976,85,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3388,Jun 02 2023,15.054,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3389,Jun 03 2023,15.164,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3390,Jun 04 2023,14.894,110,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3391,Jun 05 2023,14.914,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3392,Jun 06 2023,14.736,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3393,Jun 07 2023,14.8,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3394,Jun 08 2023,14.625,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3395,Jun 09 2023,14.726,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3396,Jun 10 2023,14.552,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3397,Jun 11 2023,14.633,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3398,Jun 12 2023,26.387,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3399,Jun 13 2023,14.435,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3400,Jun 14 2023,15.443,74,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3401,Jun 15 2023,14.011,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3402,Jun 16 2023,14.288,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3403,Jun 17 2023,13.964,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3404,Jun 18 2023,13.934,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3405,Jun 19 2023,14.147,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3406,Jun 20 2023,14.049,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3407,Jun 21 2023,14.449,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3408,Jun 22 2023,14.512,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3409,Jun 23 2023,14.466,114,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3410,Jun 24 2023,14.505,87,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3411,Jun 25 2023,14.436,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3412,Jun 26 2023,14.319,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3413,Jun 27 2023,14.501,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3414,Jun 28 2023,14.05,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3415,Jun 29 2023,13.012,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3416,Jun 30 2023,12.836,73,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3417,Jul 01 2023,12.383,78,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3418,Jul 02 2023,12.068,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3419,Jul 03 2023,11.8,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3420,Jul 04 2023,20.427,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3421,Jul 05 2023,17.01,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3422,Jul 06 2023,12.587,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3423,Jul 07 2023,12.89,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3424,Jul 08 2023,12.222,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3425,Jul 09 2023,12.273,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3426,Jul 10 2023,12.525,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3427,Jul 11 2023,14.285,66,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3428,Jul 12 2023,12.056,93,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3429,Jul 13 2023,12.059,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3430,Jul 14 2023,12.106,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3431,Jul 15 2023,14.939,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3432,Jul 16 2023,12.182,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3433,Jul 17 2023,12.266,58,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3434,Jul 18 2023,11.749,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3435,Jul 19 2023,11.705,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3436,Jul 20 2023,11.093,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3437,Jul 21 2023,11.75,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3438,Jul 22 2023,11.95,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3439,Jul 23 2023,11.99,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3440,Jul 24 2023,12.157,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3441,Jul 25 2023,12.837,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3442,Jul 26 2023,12.11,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3443,Jul 27 2023,12.116,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3444,Jul 28 2023,12.027,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3445,Jul 29 2023,12.018,86,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3446,Jul 30 2023,12.23,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3447,Jul 31 2023,12.356,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3448,Aug 01 2023,12.23,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3449,Aug 02 2023,11.95,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3450,Aug 03 2023,12.178,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3451,Aug 04 2023,11.963,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3452,Aug 05 2023,12.13,64,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3453,Aug 06 2023,11.975,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3454,Aug 07 2023,11.717,76,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3455,Aug 08 2023,11.905,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3456,Aug 09 2023,11.974,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3457,Aug 10 2023,11.832,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3458,Aug 11 2023,11.73,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3459,Aug 12 2023,11.617,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3460,Aug 13 2023,11.214,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3461,Aug 14 2023,11.089,72,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3462,Aug 15 2023,11.167,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3463,Aug 16 2023,12.212,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3464,Aug 17 2023,11.118,79,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3465,Aug 18 2023,11.332,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3466,Aug 19 2023,11.333,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3467,Aug 20 2023,11.113,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3468,Aug 21 2023,11.233,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3469,Aug 22 2023,11.383,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3470,Aug 23 2023,11.219,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3471,Aug 24 2023,11.378,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3472,Aug 25 2023,11.319,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3473,Aug 26 2023,11.121,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3474,Aug 27 2023,11.283,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3475,Aug 28 2023,11.173,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3476,Aug 29 2023,11.479,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3477,Aug 30 2023,11.664,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3478,Aug 31 2023,11.151,75,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3479,Sep 01 2023,11.597,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3480,Sep 02 2023,11.824,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3481,Sep 03 2023,12.068,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3482,Sep 04 2023,12.039,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3483,Sep 05 2023,12.071,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3484,Sep 06 2023,17.122,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3485,Sep 07 2023,11.852,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3486,Sep 08 2023,11.896,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3487,Sep 09 2023,11.985,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3488,Sep 10 2023,11.802,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3489,Sep 11 2023,11.747,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3490,Sep 12 2023,11.496,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3491,Sep 13 2023,12.683,56,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3492,Sep 14 2023,12.952,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3493,Sep 15 2023,13.772,120,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3494,Sep 16 2023,14.072,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3495,Sep 17 2023,13.569,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3496,Sep 18 2023,13.708,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3497,Sep 19 2023,13.39,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3498,Sep 20 2023,13.022,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3499,Sep 21 2023,12.959,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3500,Sep 22 2023,12.999,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3501,Sep 23 2023,13.012,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3502,Sep 24 2023,13.081,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3503,Sep 25 2023,12.901,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3504,Sep 26 2023,13.492,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3505,Sep 27 2023,11.963,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3506,Sep 28 2023,12.326,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3507,Sep 29 2023,12.91,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3508,Sep 30 2023,12.727,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3509,Oct 01 2023,12.771,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3510,Oct 02 2023,12.365,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3511,Oct 03 2023,16.114,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3512,Oct 04 2023,12.297,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3513,Oct 05 2023,12.979,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3514,Oct 06 2023,13.277,70,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3515,Oct 07 2023,13.925,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3516,Oct 08 2023,13.685,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3517,Oct 09 2023,14.268,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3518,Oct 10 2023,14.907,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3519,Oct 11 2023,13.913,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3520,Oct 12 2023,14.501,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3521,Oct 13 2023,14.272,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3522,Oct 14 2023,14.29,61,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3523,Oct 15 2023,13.963,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3524,Oct 16 2023,13.854,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3525,Oct 17 2023,13.773,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3526,Oct 18 2023,13.843,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3527,Oct 19 2023,13.923,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3528,Oct 20 2023,13.347,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3529,Oct 21 2023,13.808,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3530,Oct 22 2023,15.31,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3531,Oct 23 2023,15.848,60,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3532,Oct 24 2023,17.286,57,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3533,Oct 25 2023,18.041,62,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3534,Oct 26 2023,17.621,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3535,Oct 27 2023,16.713,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3536,Oct 28 2023,16.772,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3537,Oct 29 2023,16.448,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3538,Oct 30 2023,15.651,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3539,Oct 31 2023,14.639,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3540,Nov 01 2023,14.475,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3541,Nov 02 2023,14.517,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3542,Nov 03 2023,15.791,44,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3543,Nov 04 2023,14.077,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3544,Nov 05 2023,13.796,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3545,Nov 06 2023,16.793,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3546,Nov 07 2023,13.631,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3547,Nov 08 2023,13.701,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3548,Nov 09 2023,13.899,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3549,Nov 10 2023,13.83,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3550,Nov 11 2023,13.857,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3551,Nov 12 2023,13.83,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3552,Nov 13 2023,13.322,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3553,Nov 14 2023,13.281,50,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3554,Nov 15 2023,13.132,30,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3555,Nov 16 2023,12.98,48,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3556,Nov 17 2023,18.033,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3557,Nov 18 2023,13.26,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3558,Nov 19 2023,13.096,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3559,Nov 20 2023,13.135,32,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3560,Nov 21 2023,12.516,63,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3561,Nov 22 2023,12.381,53,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3562,Nov 23 2023,12.183,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3563,Nov 24 2023,35.991,59,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3564,Nov 25 2023,11.787,54,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3565,Nov 26 2023,11.712,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3566,Nov 27 2023,12.056,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3567,Nov 28 2023,12.829,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3568,Nov 29 2023,12.767,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3569,Nov 30 2023,13.734,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3570,Dec 01 2023,13.901,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3571,Dec 02 2023,14.032,36,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3572,Dec 03 2023,14.247,35,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3573,Dec 04 2023,14.43,43,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3574,Dec 05 2023,14.849,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3575,Dec 06 2023,14.956,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3576,Dec 07 2023,14.8,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3577,Dec 08 2023,14.313,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3578,Dec 09 2023,14.228,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3579,Dec 10 2023,14.107,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3580,Dec 11 2023,13.857,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3581,Dec 12 2023,13.922,41,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3582,Dec 13 2023,13.795,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3583,Dec 14 2023,13.609,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3584,Dec 15 2023,13.208,68,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3585,Dec 16 2023,14.461,49,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3586,Dec 17 2023,13.725,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3587,Dec 18 2023,14.326,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3588,Dec 19 2023,14.37,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3589,Dec 20 2023,14.933,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3590,Dec 21 2023,15.178,67,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3591,Dec 22 2023,15.162,71,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3592,Dec 23 2023,14.18,55,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3593,Dec 24 2023,14.429,39,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3594,Dec 25 2023,14.582,65,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3595,Dec 26 2023,14.243,52,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3596,Dec 27 2023,14.177,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3597,Dec 28 2023,13.559,51,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3598,Dec 29 2023,13.795,42,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3599,Dec 30 2023,14.184,37,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3600,Dec 31 2023,14.12,31,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3601,Jan 01 2024,13.911,45,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3602,Jan 02 2024,13.404,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3603,Jan 03 2024,12.941,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3604,Jan 04 2024,13.435,27,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3605,Jan 05 2024,13.48,33,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3606,Jan 06 2024,13.649,38,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3607,Jan 07 2024,13.597,29,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3608,Jan 08 2024,13.708,40,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3609,Jan 09 2024,13.667,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3610,Jan 10 2024,13.559,34,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3611,Jan 11 2024,13.327,28,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3612,Jan 12 2024,13.421,47,AK-47 | Redline,AK-47,Redline,Battle-Scarred
3613,Jan 13 2024,13.773,46,AK-47 | Redline,AK-47,Redline,Battle-Scarred
