,date,median_price,volume_sold
1740,Jun 04 2025,50.0,1
1741,Jun 04 2025,44.847,3
1742,Jun 04 2025,45.46,1
1743,Jun 04 2025,45.33,1
1744,Jun 04 2025,40.237,1
1745,Jun 04 2025,44.768,2
1746,Jun 04 2025,44.302,4
1747,Jun 04 2025,44.21,9
1748,Jun 04 2025,44.325,10
1749,Jun 04 2025,44.779,7
1750,Jun 04 2025,44.321,4
