,date,median_price,volume_sold
786,Apr 17 2016,5.752,3708
787,Apr 18 2016,5.74,3420
788,Apr 19 2016,5.866,3025
789,Apr 20 2016,5.909,3100
790,Apr 21 2016,5.896,2941
791,Apr 22 2016,5.796,3275
792,Apr 23 2016,5.835,3782
793,Apr 24 2016,5.682,3705
794,Apr 25 2016,5.6,3223
795,Apr 26 2016,5.779,2928
796,Apr 27 2016,5.736,2940
797,Apr 28 2016,5.899,4597
798,Apr 29 2016,6.133,4330
799,Apr 30 2016,6.058,4344
800,May 01 2016,5.984,4070
801,May 02 2016,5.973,3660
802,May 03 2016,6.052,3207
803,May 04 2016,5.986,3294
804,May 05 2016,5.891,3154
805,May 06 2016,5.938,3294
806,May 07 2016,5.829,3777
807,May 08 2016,5.766,3540
808,May 09 2016,5.819,3011
809,May 10 2016,5.874,2935
810,May 11 2016,5.845,3095
811,May 12 2016,5.767,2975
812,May 13 2016,5.814,3397
813,May 14 2016,5.868,3747
814,May 15 2016,5.682,3348
815,May 16 2016,5.652,3114
816,May 17 2016,5.431,3320
817,May 18 2016,5.419,2997
818,May 19 2016,5.404,2741
819,May 20 2016,5.402,3406
820,May 21 2016,5.358,3632
821,May 22 2016,5.313,3231
822,May 23 2016,5.295,2830
823,May 24 2016,5.254,2693
824,May 25 2016,5.291,2747
825,May 26 2016,5.367,2728
826,May 27 2016,5.473,2977
827,May 28 2016,5.504,3095
828,May 29 2016,5.467,2861
829,May 30 2016,5.436,2783
830,May 31 2016,5.554,2732
831,Jun 01 2016,5.451,3491
832,Jun 02 2016,5.422,3216
833,Jun 03 2016,5.476,3406
834,Jun 04 2016,5.295,3645
835,Jun 05 2016,5.217,3284
836,Jun 06 2016,5.188,3072
837,Jun 07 2016,5.28,2526
838,Jun 08 2016,5.37,2755
839,Jun 09 2016,5.345,2765
840,Jun 10 2016,5.339,3003
841,Jun 11 2016,5.35,3025
842,Jun 12 2016,5.392,2797
843,Jun 13 2016,5.325,2824
844,Jun 14 2016,5.365,2499
845,Jun 15 2016,5.376,2749
846,Jun 16 2016,5.675,4807
847,Jun 17 2016,5.867,4428
848,Jun 18 2016,5.846,4198
849,Jun 19 2016,5.702,3596
850,Jun 20 2016,5.611,3435
851,Jun 21 2016,5.546,3351
852,Jun 22 2016,5.308,3271
853,Jun 23 2016,4.936,4246
854,Jun 24 2016,4.732,4794
855,Jun 25 2016,4.684,4505
856,Jun 26 2016,4.618,4081
857,Jun 27 2016,4.646,4002
858,Jun 28 2016,4.651,3845
859,Jun 29 2016,4.553,3615
860,Jun 30 2016,4.414,4194
861,Jul 01 2016,4.333,4429
862,Jul 02 2016,4.43,3824
863,Jul 03 2016,4.348,3989
864,Jul 04 2016,4.484,3991
865,Jul 05 2016,5.072,3578
866,Jul 06 2016,5.214,3685
867,Jul 07 2016,5.342,3524
868,Jul 08 2016,5.514,3690
869,Jul 09 2016,5.494,3745
870,Jul 10 2016,4.966,4272
871,Jul 11 2016,5.1,3601
872,Jul 12 2016,5.415,3109
873,Jul 13 2016,5.615,2845
874,Jul 14 2016,5.156,3311
875,Jul 15 2016,5.257,3055
876,Jul 16 2016,5.277,2919
877,Jul 17 2016,5.382,2740
878,Jul 18 2016,5.335,2993
879,Jul 19 2016,5.296,2880
880,Jul 20 2016,5.141,2898
881,Jul 21 2016,4.983,2651
882,Jul 22 2016,4.993,2733
883,Jul 23 2016,4.934,2909
884,Jul 24 2016,4.932,2715
885,Jul 25 2016,4.967,2749
886,Jul 26 2016,5.08,2602
887,Jul 27 2016,5.131,2599
888,Jul 28 2016,5.146,2651
889,Jul 29 2016,5.096,2694
890,Jul 30 2016,5.064,2766
891,Jul 31 2016,5.03,2656
892,Aug 01 2016,5.047,2703
893,Aug 02 2016,4.95,2838
894,Aug 03 2016,4.882,2773
895,Aug 04 2016,4.881,2603
896,Aug 05 2016,4.833,2559
897,Aug 06 2016,4.78,2655
898,Aug 07 2016,4.688,2673
899,Aug 08 2016,4.699,2568
900,Aug 09 2016,4.756,2452
901,Aug 10 2016,4.588,2717
902,Aug 11 2016,4.646,2510
903,Aug 12 2016,4.693,2587
904,Aug 13 2016,4.639,2701
905,Aug 14 2016,4.672,2474
906,Aug 15 2016,4.656,2489
907,Aug 16 2016,4.705,2596
908,Aug 17 2016,4.773,2526
909,Aug 18 2016,4.759,2572
910,Aug 19 2016,4.851,3750
911,Aug 20 2016,4.757,3335
912,Aug 21 2016,4.718,3130
913,Aug 22 2016,4.74,2882
914,Aug 23 2016,4.716,2809
915,Aug 24 2016,4.72,2619
916,Aug 25 2016,4.724,2576
917,Aug 26 2016,4.899,2811
918,Aug 27 2016,4.948,2788
919,Aug 28 2016,4.933,2762
920,Aug 29 2016,5.021,2672
921,Aug 30 2016,5.173,2702
922,Aug 31 2016,5.284,2769
923,Sep 01 2016,5.28,2535
924,Sep 02 2016,5.22,2552
925,Sep 03 2016,5.143,2942
926,Sep 04 2016,5.055,2559
927,Sep 05 2016,5.049,2356
928,Sep 06 2016,5.1370000000000005,2131
929,Sep 07 2016,5.198,2172
930,Sep 08 2016,5.168,2189
931,Sep 09 2016,5.208,2565
932,Sep 10 2016,5.188,2944
933,Sep 11 2016,5.159,2743
934,Sep 12 2016,5.212,2389
935,Sep 13 2016,5.25,2132
936,Sep 14 2016,5.337,2015
937,Sep 15 2016,5.306,2236
938,Sep 16 2016,5.261,2545
939,Sep 17 2016,5.211,3063
940,Sep 18 2016,5.152,2679
941,Sep 19 2016,5.121,2111
942,Sep 20 2016,5.112,2089
943,Sep 21 2016,5.204,2001
944,Sep 22 2016,5.311,1960
945,Sep 23 2016,5.268,2397
946,Sep 24 2016,5.257,2802
947,Sep 25 2016,5.175,2503
948,Sep 26 2016,5.215,2064
949,Sep 27 2016,5.317,1947
950,Sep 28 2016,5.307,1916
951,Sep 29 2016,5.195,2059
952,Sep 30 2016,5.201,2546
953,Oct 01 2016,5.291,2998
954,Oct 02 2016,5.23,2572
955,Oct 03 2016,5.104,2175
956,Oct 04 2016,5.201,2151
957,Oct 05 2016,5.188,2148
958,Oct 06 2016,5.08,2243
959,Oct 07 2016,5.067,2799
960,Oct 08 2016,5.166,2857
961,Oct 09 2016,5.136,2636
962,Oct 10 2016,5.226,2115
963,Oct 11 2016,5.285,1899
964,Oct 12 2016,5.252,2057
965,Oct 13 2016,5.302,2002
966,Oct 14 2016,5.345,2354
967,Oct 15 2016,5.345,2439
968,Oct 16 2016,5.279,2591
969,Oct 17 2016,5.151,2179
970,Oct 18 2016,5.128,1834
971,Oct 19 2016,5.287,1853
972,Oct 20 2016,5.269,1898
973,Oct 21 2016,5.047,2243
974,Oct 22 2016,5.183,2465
975,Oct 23 2016,5.177,2113
976,Oct 24 2016,5.072,2031
977,Oct 25 2016,4.971,1949
978,Oct 26 2016,4.918,1911
979,Oct 27 2016,4.728,2290
980,Oct 28 2016,4.792,2372
981,Oct 29 2016,4.588,3317
982,Oct 30 2016,4.587,2557
983,Oct 31 2016,4.627,2468
984,Nov 01 2016,4.789,2050
985,Nov 02 2016,5.084,2086
986,Nov 03 2016,5.219,1581
987,Nov 04 2016,5.299,2375
988,Nov 05 2016,5.38,2626
989,Nov 06 2016,5.311,2298
990,Nov 07 2016,5.313,1873
991,Nov 08 2016,5.448,1759
992,Nov 09 2016,5.366,1778
993,Nov 10 2016,5.419,1832
994,Nov 11 2016,5.394,2230
995,Nov 12 2016,5.416,2611
996,Nov 13 2016,5.356,2377
997,Nov 14 2016,5.3629999999999995,1870
998,Nov 15 2016,5.329,1897
999,Nov 16 2016,5.289,1887
1000,Nov 17 2016,5.341,1827
1001,Nov 18 2016,5.355,2122
1002,Nov 19 2016,5.412,2339
1003,Nov 20 2016,5.195,2551
1004,Nov 21 2016,4.994,1985
1005,Nov 22 2016,5.2,1770
1006,Nov 23 2016,5.142,2122
1007,Nov 24 2016,4.731,2440
1008,Nov 25 2016,4.773,2935
1009,Nov 26 2016,4.805,2877
1010,Nov 27 2016,4.782,2533
1011,Nov 28 2016,4.821,2059
1012,Nov 29 2016,5.141,3203
1013,Nov 30 2016,5.335,2316
1014,Dec 01 2016,5.392,2282
1015,Dec 02 2016,5.422,2460
1016,Dec 03 2016,5.515,2654
1017,Dec 04 2016,5.458,2502
1018,Dec 05 2016,5.4879999999999995,2032
1019,Dec 06 2016,5.55,2118
1020,Dec 07 2016,5.609,1958
1021,Dec 08 2016,5.551,2081
1022,Dec 09 2016,5.6850000000000005,2186
1023,Dec 10 2016,5.767,2468
1024,Dec 11 2016,5.667,2359
1025,Dec 12 2016,5.623,2032
1026,Dec 13 2016,5.582,1905
1027,Dec 14 2016,5.503,1743
1028,Dec 15 2016,5.491,1736
1029,Dec 16 2016,5.471,1968
1030,Dec 17 2016,5.449,2388
1031,Dec 18 2016,5.325,2111
1032,Dec 19 2016,5.257,2087
1033,Dec 20 2016,5.282,1933
1034,Dec 21 2016,5.38,1957
1035,Dec 22 2016,5.19,2652
1036,Dec 23 2016,4.915,2613
1037,Dec 24 2016,5.198,3308
1038,Dec 25 2016,5.579,4098
1039,Dec 26 2016,5.598,3547
1040,Dec 27 2016,5.641,3485
1041,Dec 28 2016,5.63,3032
1042,Dec 29 2016,5.558,3005
1043,Dec 30 2016,5.446,3118
1044,Dec 31 2016,5.465,2518
1045,Jan 01 2017,5.366,2892
1046,Jan 02 2017,5.386,3304
1047,Jan 03 2017,5.9,2501
1048,Jan 04 2017,5.957,2486
1049,Jan 05 2017,5.977,2352
1050,Jan 06 2017,5.977,2442
1051,Jan 07 2017,6.027,2623
1052,Jan 08 2017,6.009,2342
1053,Jan 09 2017,6.07,2208
1054,Jan 10 2017,6.226,2047
1055,Jan 11 2017,6.189,1981
1056,Jan 12 2017,6.136,1942
1057,Jan 13 2017,6.082,2786
1058,Jan 14 2017,6.12,2728
1059,Jan 15 2017,6.121,2335
1060,Jan 16 2017,6.099,2286
1061,Jan 17 2017,6.133,2075
1062,Jan 18 2017,6.213,1896
1063,Jan 19 2017,6.193,1910
1064,Jan 20 2017,6.069,2340
1065,Jan 21 2017,6.1370000000000005,2469
1066,Jan 22 2017,6.187,2557
1067,Jan 23 2017,6.426,2556
1068,Jan 24 2017,6.453,2256
1069,Jan 25 2017,6.584,2465
1070,Jan 26 2017,6.5760000000000005,2559
1071,Jan 27 2017,6.601,2587
1072,Jan 28 2017,6.713,2843
1073,Jan 29 2017,6.6690000000000005,3260
1074,Jan 30 2017,6.75,2693
1075,Jan 31 2017,6.866,2332
1076,Feb 01 2017,6.679,2415
1077,Feb 02 2017,6.651,2178
1078,Feb 03 2017,6.751,2330
1079,Feb 04 2017,6.757,2813
1080,Feb 05 2017,6.743,2454
1081,Feb 06 2017,6.736,2314
1082,Feb 07 2017,6.893,1869
1083,Feb 08 2017,6.895,1917
1084,Feb 09 2017,6.9879999999999995,2112
1085,Feb 10 2017,7.048,2229
1086,Feb 11 2017,7.141,2597
1087,Feb 12 2017,7.102,2331
1088,Feb 13 2017,6.999,2124
1089,Feb 14 2017,7.162,1979
1090,Feb 15 2017,7.05,2002
1091,Feb 16 2017,7.174,1860
1092,Feb 17 2017,7.127,2248
1093,Feb 18 2017,7.002,2317
1094,Feb 19 2017,6.805,2216
1095,Feb 20 2017,6.86,2064
1096,Feb 21 2017,7.016,1761
1097,Feb 22 2017,7.09,1877
1098,Feb 23 2017,7.07,1908
1099,Feb 24 2017,7.186,2383
1100,Feb 25 2017,7.219,2229
1101,Feb 26 2017,7.118,2034
1102,Feb 27 2017,7.081,2104
1103,Feb 28 2017,7.06,1793
1104,Mar 01 2017,7.289,2100
1105,Mar 02 2017,7.439,1779
1106,Mar 03 2017,7.384,2002
1107,Mar 04 2017,7.264,2285
1108,Mar 05 2017,7.268,1977
1109,Mar 06 2017,7.354,1802
1110,Mar 07 2017,7.406,1576
1111,Mar 08 2017,7.435,1528
1112,Mar 09 2017,7.331,1535
1113,Mar 10 2017,7.407,1932
1114,Mar 11 2017,7.416,2086
1115,Mar 12 2017,7.291,1964
1116,Mar 13 2017,7.309,1692
1117,Mar 14 2017,7.662,1574
1118,Mar 15 2017,7.656,1465
1119,Mar 16 2017,7.809,2438
1120,Mar 17 2017,7.558,2539
1121,Mar 18 2017,7.622,2554
1122,Mar 19 2017,7.439,2095
1123,Mar 20 2017,7.479,1939
1124,Mar 21 2017,7.548,1670
1125,Mar 22 2017,7.532,1886
1126,Mar 23 2017,7.487,1657
1127,Mar 24 2017,7.268,2067
1128,Mar 25 2017,7.245,2142
1129,Mar 26 2017,7.088,1970
1130,Mar 27 2017,6.908,1847
1131,Mar 28 2017,7.199,1712
1132,Mar 29 2017,7.084,1575
1133,Mar 30 2017,7.178,1511
1134,Mar 31 2017,7.361,1798
1135,Apr 01 2017,7.41,2033
1136,Apr 02 2017,7.316,1727
1137,Apr 03 2017,7.409,1511
1138,Apr 04 2017,7.487,1463
1139,Apr 05 2017,7.444,1481
1140,Apr 06 2017,7.39,1634
1141,Apr 07 2017,7.376,1694
1142,Apr 08 2017,7.344,1842
1143,Apr 09 2017,7.329,1915
1144,Apr 10 2017,7.291,1756
1145,Apr 11 2017,7.405,1684
1146,Apr 12 2017,7.332,1637
1147,Apr 13 2017,7.275,1737
1148,Apr 14 2017,7.288,1787
1149,Apr 15 2017,7.378,1885
1150,Apr 16 2017,7.4,2007
1151,Apr 17 2017,7.393,1997
1152,Apr 18 2017,7.461,1957
1153,Apr 19 2017,7.454,1763
1154,Apr 20 2017,7.526,1626
1155,Apr 21 2017,7.584,1823
1156,Apr 22 2017,7.578,1880
1157,Apr 23 2017,7.522,1689
1158,Apr 24 2017,7.5280000000000005,1608
1159,Apr 25 2017,7.444,1574
1160,Apr 26 2017,7.494,1445
1161,Apr 27 2017,7.506,1433
1162,Apr 28 2017,7.495,1960
1163,Apr 29 2017,7.596,1907
1164,Apr 30 2017,7.619,1729
1165,May 01 2017,7.537,1518
1166,May 02 2017,7.705,1476
1167,May 03 2017,7.631,1485
1168,May 04 2017,7.62,1415
1169,May 05 2017,7.229,1976
1170,May 06 2017,7.467,2083
1171,May 07 2017,7.474,1630
1172,May 08 2017,7.485,1542
1173,May 09 2017,7.489,1369
1174,May 10 2017,7.419,1454
1175,May 11 2017,7.486,1309
1176,May 12 2017,7.594,1630
1177,May 13 2017,7.682,1835
1178,May 14 2017,7.547,1801
1179,May 15 2017,7.587,1438
1180,May 16 2017,7.714,1240
1181,May 17 2017,7.753,1267
1182,May 18 2017,7.705,1279
1183,May 19 2017,7.7940000000000005,1453
1184,May 20 2017,7.875,1708
1185,May 21 2017,7.725,1422
1186,May 22 2017,7.689,1343
1187,May 23 2017,7.825,1256
1188,May 24 2017,6.445,6736
1189,May 25 2017,6.62,2898
1190,May 26 2017,6.813,2338
1191,May 27 2017,7.045,2142
1192,May 28 2017,7.012,1809
1193,May 29 2017,7.098,1578
1194,May 30 2017,7.027,1464
1195,May 31 2017,7.182,1521
1196,Jun 01 2017,7.369,1659
1197,Jun 02 2017,7.4030000000000005,1762
1198,Jun 03 2017,7.461,1817
1199,Jun 04 2017,7.399,1654
1200,Jun 05 2017,7.383,1522
1201,Jun 06 2017,7.554,1598
1202,Jun 07 2017,7.454,1336
1203,Jun 08 2017,7.2780000000000005,1363
1204,Jun 09 2017,7.384,1424
1205,Jun 10 2017,7.294,1519
1206,Jun 11 2017,7.29,1449
1207,Jun 12 2017,7.252,1443
1208,Jun 13 2017,7.24,1375
1209,Jun 14 2017,7.162,1339
1210,Jun 15 2017,7.129,1329
1211,Jun 16 2017,7.004,1498
1212,Jun 17 2017,7.049,1449
1213,Jun 18 2017,6.971,1367
1214,Jun 19 2017,7.163,1491
1215,Jun 20 2017,7.16,1311
1216,Jun 21 2017,6.968,1607
1217,Jun 22 2017,6.589,1973
1218,Jun 23 2017,6.372,2963
1219,Jun 24 2017,6.313,2069
1220,Jun 25 2017,6.319,1881
1221,Jun 26 2017,6.479,1843
1222,Jun 27 2017,6.657,1937
1223,Jun 28 2017,6.687,1753
1224,Jun 29 2017,6.6690000000000005,1593
1225,Jun 30 2017,6.641,1742
1226,Jul 01 2017,6.714,1639
1227,Jul 02 2017,6.67,1559
1228,Jul 03 2017,6.641,1696
1229,Jul 04 2017,6.675,1639
1230,Jul 05 2017,6.783,1825
1231,Jul 06 2017,7.112,1382
1232,Jul 07 2017,7.219,1563
1233,Jul 08 2017,7.078,1703
1234,Jul 09 2017,7.03,1657
1235,Jul 10 2017,7.113,1511
1236,Jul 11 2017,7.251,1478
1237,Jul 12 2017,7.288,1408
1238,Jul 13 2017,7.122,1436
1239,Jul 14 2017,7.113,1446
1240,Jul 15 2017,7.199,1464
1241,Jul 16 2017,7.25,1434
1242,Jul 17 2017,7.325,1396
1243,Jul 18 2017,7.424,1575
1244,Jul 19 2017,7.524,1478
1245,Jul 20 2017,7.496,1639
1246,Jul 21 2017,7.563,1623
1247,Jul 22 2017,7.494,1664
1248,Jul 23 2017,7.125,2275
1249,Jul 24 2017,7.315,1852
1250,Jul 25 2017,7.572,1588
1251,Jul 26 2017,7.745,1494
1252,Jul 27 2017,7.905,1526
1253,Jul 28 2017,7.833,1576
1254,Jul 29 2017,7.813,1541
1255,Jul 30 2017,7.649,1441
1256,Jul 31 2017,7.728,1576
1257,Aug 01 2017,7.804,1507
1258,Aug 02 2017,7.737,1558
1259,Aug 03 2017,7.787,1647
1260,Aug 04 2017,7.898,1623
1261,Aug 05 2017,8.096,1545
1262,Aug 06 2017,7.956,1454
1263,Aug 07 2017,8.11,1635
1264,Aug 08 2017,8.076,1461
1265,Aug 09 2017,8.292,1600
1266,Aug 10 2017,8.222,1414
1267,Aug 11 2017,8.197,1516
1268,Aug 12 2017,8.176,1459
1269,Aug 13 2017,8.156,1382
1270,Aug 14 2017,8.158,1448
1271,Aug 15 2017,8.049,1343
1272,Aug 16 2017,7.906,1362
1273,Aug 17 2017,7.914,1407
1274,Aug 18 2017,7.773,1300
1275,Aug 19 2017,7.888,1431
1276,Aug 20 2017,7.7,1342
1277,Aug 21 2017,7.5809999999999995,1514
1278,Aug 22 2017,7.383,1372
1279,Aug 23 2017,7.435,1367
1280,Aug 24 2017,7.647,1251
1281,Aug 25 2017,7.628,1452
1282,Aug 26 2017,7.7059999999999995,1596
1283,Aug 27 2017,7.626,1386
1284,Aug 28 2017,7.716,1319
1285,Aug 29 2017,7.856,1346
1286,Aug 30 2017,7.824,1431
1287,Aug 31 2017,7.813,1161
1288,Sep 01 2017,7.776,1420
1289,Sep 02 2017,7.895,1321
1290,Sep 03 2017,7.802,1325
1291,Sep 04 2017,7.997,1375
1292,Sep 05 2017,7.917,1275
1293,Sep 06 2017,7.949,1278
1294,Sep 07 2017,7.991,1095
1295,Sep 08 2017,8.038,1317
1296,Sep 09 2017,7.915,1511
1297,Sep 10 2017,7.723,1408
1298,Sep 11 2017,7.8,1228
1299,Sep 12 2017,7.787,1138
1300,Sep 13 2017,7.772,1110
1301,Sep 14 2017,7.811,1090
1302,Sep 15 2017,7.734,1618
1303,Sep 16 2017,7.559,1616
1304,Sep 17 2017,7.455,1528
1305,Sep 18 2017,7.5969999999999995,1307
1306,Sep 19 2017,7.578,1174
1307,Sep 20 2017,7.558,1097
1308,Sep 21 2017,7.683,1144
1309,Sep 22 2017,7.511,1386
1310,Sep 23 2017,7.566,1449
1311,Sep 24 2017,7.647,1330
1312,Sep 25 2017,7.708,1144
1313,Sep 26 2017,7.579,1088
1314,Sep 27 2017,7.215,1364
1315,Sep 28 2017,7.224,1158
1316,Sep 29 2017,7.165,1354
1317,Sep 30 2017,7.251,1546
1318,Oct 01 2017,7.182,1403
1319,Oct 02 2017,7.225,1274
1320,Oct 03 2017,7.302,1102
1321,Oct 04 2017,7.31,1181
1322,Oct 05 2017,7.236,1167
1323,Oct 06 2017,7.298,1315
1324,Oct 07 2017,7.335,1473
1325,Oct 08 2017,7.301,1396
1326,Oct 09 2017,7.253,1201
1327,Oct 10 2017,7.268,1029
1328,Oct 11 2017,7.348,1038
1329,Oct 12 2017,7.308,1091
1330,Oct 13 2017,7.411,1287
1331,Oct 14 2017,7.481,1487
1332,Oct 15 2017,7.471,1328
1333,Oct 16 2017,7.338,1129
1334,Oct 17 2017,7.291,1249
1335,Oct 18 2017,7.381,1141
1336,Oct 19 2017,7.173,1087
1337,Oct 20 2017,7.2,1212
1338,Oct 21 2017,7.335,1618
1339,Oct 22 2017,7.348,1255
1340,Oct 23 2017,7.255,1180
1341,Oct 24 2017,7.253,1021
1342,Oct 25 2017,7.241,1030
1343,Oct 26 2017,7.096,1129
1344,Oct 27 2017,6.837,1505
1345,Oct 28 2017,6.838,1525
1346,Oct 29 2017,6.867,1417
1347,Oct 30 2017,6.87,1309
1348,Oct 31 2017,6.811,1242
1349,Nov 01 2017,6.86,1241
1350,Nov 02 2017,7.061,1108
1351,Nov 03 2017,6.8469999999999995,1199
1352,Nov 04 2017,6.8870000000000005,1307
1353,Nov 05 2017,6.948,1234
1354,Nov 06 2017,6.991,1026
1355,Nov 07 2017,6.901,981
1356,Nov 08 2017,6.878,945
1357,Nov 09 2017,6.85,910
1358,Nov 10 2017,6.837,1162
1359,Nov 11 2017,6.82,1361
1360,Nov 12 2017,6.891,1179
1361,Nov 13 2017,6.7379999999999995,1162
1362,Nov 14 2017,6.7379999999999995,1025
1363,Nov 15 2017,6.816,1249
1364,Nov 16 2017,6.716,1036
1365,Nov 17 2017,6.666,1281
1366,Nov 18 2017,6.689,1391
1367,Nov 19 2017,6.707,1252
1368,Nov 20 2017,6.749,1130
1369,Nov 21 2017,6.7,1134
1370,Nov 22 2017,6.536,1197
1371,Nov 23 2017,5.969,1625
1372,Nov 24 2017,6.061,1657
1373,Nov 25 2017,6.183,1666
1374,Nov 26 2017,6.153,1649
1375,Nov 27 2017,6.268,1214
1376,Nov 28 2017,6.269,1144
1377,Nov 29 2017,6.562,957
1378,Nov 30 2017,6.704,965
1379,Dec 01 2017,6.914,1261
1380,Dec 02 2017,6.939,1312
1381,Dec 03 2017,6.948,1162
1382,Dec 04 2017,6.982,1079
1383,Dec 05 2017,7.006,1040
1384,Dec 06 2017,7.103,1176
1385,Dec 07 2017,7.011,1099
1386,Dec 08 2017,7.038,1237
1387,Dec 09 2017,6.9879999999999995,1320
1388,Dec 10 2017,6.966,1144
1389,Dec 11 2017,7.0,1120
1390,Dec 12 2017,7.023,943
1391,Dec 13 2017,6.998,1023
1392,Dec 14 2017,7.04,1047
1393,Dec 15 2017,6.89,1402
1394,Dec 16 2017,6.994,1507
1395,Dec 17 2017,7.056,1288
1396,Dec 18 2017,6.949,1143
1397,Dec 19 2017,6.864,1235
1398,Dec 20 2017,6.849,1602
1399,Dec 21 2017,6.739,1630
1400,Dec 22 2017,6.6370000000000005,1887
1401,Dec 23 2017,6.716,1799
1402,Dec 24 2017,7.014,1949
1403,Dec 25 2017,7.594,2529
1404,Dec 26 2017,7.699,2035
1405,Dec 27 2017,7.857,2161
1406,Dec 28 2017,7.734,1838
1407,Dec 29 2017,7.804,1710
1408,Dec 30 2017,7.687,1660
1409,Dec 31 2017,7.589,1338
1410,Jan 01 2018,7.515,1459
1411,Jan 02 2018,7.543,1659
1412,Jan 03 2018,7.591,1617
1413,Jan 04 2018,7.553,1586
1414,Jan 05 2018,7.59,1886
1415,Jan 06 2018,7.772,1594
1416,Jan 07 2018,7.835,1399
1417,Jan 08 2018,7.946,1329
1418,Jan 09 2018,8.067,1248
1419,Jan 10 2018,7.896,1247
1420,Jan 11 2018,7.929,1719
1421,Jan 12 2018,7.886,1838
1422,Jan 13 2018,8.249,1863
1423,Jan 14 2018,8.113,1678
1424,Jan 15 2018,8.137,1715
1425,Jan 16 2018,8.28,1679
1426,Jan 17 2018,8.219,1457
1427,Jan 18 2018,8.232,1381
1428,Jan 19 2018,8.32,1451
1429,Jan 20 2018,8.486,1793
1430,Jan 21 2018,8.578,1443
1431,Jan 22 2018,8.504,1625
1432,Jan 23 2018,8.432,1489
1433,Jan 24 2018,8.48,1338
1434,Jan 25 2018,8.456,1356
1435,Jan 26 2018,8.161,1723
1436,Jan 27 2018,7.796,1904
1437,Jan 28 2018,7.937,1653
1438,Jan 29 2018,8.067,1649
1439,Jan 30 2018,8.048,1388
1440,Jan 31 2018,8.265,1349
1441,Feb 01 2018,8.281,1437
1442,Feb 02 2018,8.384,1509
1443,Feb 03 2018,8.411,1592
1444,Feb 04 2018,8.385,1395
1445,Feb 05 2018,8.283,1246
1446,Feb 06 2018,8.208,1251
1447,Feb 07 2018,8.132,1148
1448,Feb 08 2018,8.109,1124
1449,Feb 09 2018,8.321,1263
1450,Feb 10 2018,8.359,1431
1451,Feb 11 2018,8.294,1332
1452,Feb 12 2018,8.17,1380
1453,Feb 13 2018,8.196,1150
1454,Feb 14 2018,8.205,1130
1455,Feb 15 2018,8.22,1268
1456,Feb 16 2018,8.28,1878
1457,Feb 17 2018,8.371,1739
1458,Feb 18 2018,8.207,1428
1459,Feb 19 2018,8.154,1402
1460,Feb 20 2018,8.256,1250
1461,Feb 21 2018,8.194,1303
1462,Feb 22 2018,7.995,1348
1463,Feb 23 2018,8.146,1453
1464,Feb 24 2018,8.296,1530
1465,Feb 25 2018,8.265,1212
1466,Feb 26 2018,8.246,1231
1467,Feb 27 2018,8.223,1156
1468,Feb 28 2018,8.113,1206
1469,Mar 01 2018,8.074,1246
1470,Mar 02 2018,8.106,1396
1471,Mar 03 2018,8.206,1415
1472,Mar 04 2018,8.075,1275
1473,Mar 05 2018,8.151,1216
1474,Mar 06 2018,8.113,1084
1475,Mar 07 2018,8.134,1136
1476,Mar 08 2018,8.223,1157
1477,Mar 09 2018,8.157,1271
1478,Mar 10 2018,8.218,1375
1479,Mar 11 2018,8.104,1196
1480,Mar 12 2018,8.088,1090
1481,Mar 13 2018,8.054,1006
1482,Mar 14 2018,7.88,989
1483,Mar 15 2018,7.937,968
1484,Mar 16 2018,8.103,1127
1485,Mar 17 2018,8.22,1133
1486,Mar 18 2018,8.115,1020
1487,Mar 19 2018,8.132,941
1488,Mar 20 2018,8.055,897
1489,Mar 21 2018,8.006,878
1490,Mar 22 2018,7.7940000000000005,869
1491,Mar 23 2018,7.759,1067
1492,Mar 24 2018,7.789,1090
1493,Mar 25 2018,7.628,1018
1494,Mar 26 2018,7.572,938
1495,Mar 27 2018,7.681,1188
1496,Mar 28 2018,7.675,1063
1497,Mar 29 2018,7.708,1127
1498,Mar 30 2018,6.948,2168
1499,Mar 31 2018,7.221,1394
1500,Apr 01 2018,7.531,1345
1501,Apr 02 2018,7.761,1152
1502,Apr 03 2018,7.748,1291
1503,Apr 04 2018,7.6370000000000005,1203
1504,Apr 05 2018,7.799,1073
1505,Apr 06 2018,8.011,1033
1506,Apr 07 2018,7.816,1184
1507,Apr 08 2018,7.695,1138
1508,Apr 09 2018,7.774,979
1509,Apr 10 2018,7.643,1031
1510,Apr 11 2018,7.538,959
1511,Apr 12 2018,7.552,860
1512,Apr 13 2018,7.549,956
1513,Apr 14 2018,7.649,1096
1514,Apr 15 2018,7.712,921
1515,Apr 16 2018,7.842,883
1516,Apr 17 2018,7.772,798
1517,Apr 18 2018,7.9190000000000005,769
1518,Apr 19 2018,7.82,789
1519,Apr 20 2018,7.708,909
1520,Apr 21 2018,7.805,957
1521,Apr 22 2018,7.931,920
1522,Apr 23 2018,7.974,818
1523,Apr 24 2018,8.014,750
1524,Apr 25 2018,7.982,777
1525,Apr 26 2018,7.941,736
1526,Apr 27 2018,8.016,843
1527,Apr 28 2018,8.006,972
1528,Apr 29 2018,7.955,938
1529,Apr 30 2018,8.005,918
1530,May 01 2018,7.933,830
1531,May 02 2018,7.898,756
1532,May 03 2018,7.896,760
1533,May 04 2018,8.101,841
1534,May 05 2018,8.077,869
1535,May 06 2018,8.048,861
