,date,median_price,volume_sold,item,weapon,skin,wear
1962,Jul 07 2019,11.407,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1963,Jul 08 2019,11.232,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1964,Jul 09 2019,11.325,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1965,Jul 10 2019,12.063,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1966,Jul 11 2019,12.17,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1967,Jul 12 2019,11.654,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1968,Jul 13 2019,12.508,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1969,Jul 14 2019,12.78,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1970,Jul 15 2019,12.191,42,AK-47 | Redline,AK-47,Redline,Well-Worn
1971,Jul 16 2019,12.441,19,AK-47 | Redline,AK-47,Redline,Well-Worn
1972,Jul 17 2019,12.191,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1973,Jul 18 2019,12.503,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1974,Jul 19 2019,11.782,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1975,Jul 20 2019,11.953,40,AK-47 | Redline,AK-47,Redline,Well-Worn
1976,Jul 21 2019,12.261,30,AK-47 | Redline,AK-47,Redline,Well-Worn
1977,Jul 22 2019,12.795,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1978,Jul 23 2019,12.324,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1979,Jul 24 2019,12.566,34,AK-47 | Redline,AK-47,Redline,Well-Worn
1980,Jul 25 2019,12.518,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1981,Jul 26 2019,12.321,41,AK-47 | Redline,AK-47,Redline,Well-Worn
1982,Jul 27 2019,12.2,38,AK-47 | Redline,AK-47,Redline,Well-Worn
1983,Jul 28 2019,13.317,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1984,Jul 29 2019,12.846,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1985,Jul 30 2019,12.242,28,AK-47 | Redline,AK-47,Redline,Well-Worn
1986,Jul 31 2019,12.416,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1987,Aug 01 2019,12.712,37,AK-47 | Redline,AK-47,Redline,Well-Worn
1988,Aug 02 2019,12.908,31,AK-47 | Redline,AK-47,Redline,Well-Worn
1989,Aug 03 2019,12.734,32,AK-47 | Redline,AK-47,Redline,Well-Worn
1990,Aug 04 2019,12.326,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1991,Aug 05 2019,12.624,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1992,Aug 06 2019,13.089,29,AK-47 | Redline,AK-47,Redline,Well-Worn
1993,Aug 07 2019,12.746,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1994,Aug 08 2019,12.758,36,AK-47 | Redline,AK-47,Redline,Well-Worn
1995,Aug 09 2019,12.666,33,AK-47 | Redline,AK-47,Redline,Well-Worn
1996,Aug 10 2019,13.319,39,AK-47 | Redline,AK-47,Redline,Well-Worn
1997,Aug 11 2019,13.51,35,AK-47 | Redline,AK-47,Redline,Well-Worn
1998,Aug 12 2019,14.016,20,AK-47 | Redline,AK-47,Redline,Well-Worn
1999,Aug 13 2019,14.145,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2000,Aug 14 2019,14.099,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2001,Aug 15 2019,12.62,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2002,Aug 16 2019,12.608,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2003,Aug 17 2019,12.88,35,AK-47 | Redline,AK-47,Redline,Well-Worn
2004,Aug 18 2019,13.861,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2005,Aug 19 2019,13.147,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2006,Aug 20 2019,12.663,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2007,Aug 21 2019,12.731,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2008,Aug 22 2019,12.735,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2009,Aug 23 2019,12.291,35,AK-47 | Redline,AK-47,Redline,Well-Worn
2010,Aug 24 2019,12.772,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2011,Aug 25 2019,12.797,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2012,Aug 26 2019,13.084,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2013,Aug 27 2019,12.914,34,AK-47 | Redline,AK-47,Redline,Well-Worn
2014,Aug 28 2019,13.172,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2015,Aug 29 2019,12.668,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2016,Aug 30 2019,14.712,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2017,Aug 31 2019,13.63,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2018,Sep 01 2019,13.246,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2019,Sep 02 2019,13.231,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2020,Sep 03 2019,13.128,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2021,Sep 04 2019,13.753,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2022,Sep 05 2019,13.44,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2023,Sep 06 2019,15.231,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2024,Sep 07 2019,14.442,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2025,Sep 08 2019,13.683,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2026,Sep 09 2019,13.296,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2027,Sep 10 2019,13.407,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2028,Sep 11 2019,14.445,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2029,Sep 12 2019,14.509,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2030,Sep 13 2019,14.481,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2031,Sep 14 2019,14.536,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2032,Sep 15 2019,14.736,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2033,Sep 16 2019,14.353,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2034,Sep 17 2019,14.544,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2035,Sep 18 2019,14.308,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2036,Sep 19 2019,14.887,24,AK-47 | Redline,AK-47,Redline,Well-Worn
2037,Sep 20 2019,14.56,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2038,Sep 21 2019,14.956,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2039,Sep 22 2019,14.777,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2040,Sep 23 2019,14.943,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2041,Sep 24 2019,14.234,28,AK-47 | Redline,AK-47,Redline,Well-Worn
2042,Sep 25 2019,14.547,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2043,Sep 26 2019,14.718,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2044,Sep 27 2019,14.594,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2045,Sep 28 2019,14.481,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2046,Sep 29 2019,14.426,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2047,Sep 30 2019,14.687,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2048,Oct 01 2019,14.807,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2049,Oct 02 2019,15.167,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2050,Oct 03 2019,14.999,34,AK-47 | Redline,AK-47,Redline,Well-Worn
2051,Oct 04 2019,15.174,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2052,Oct 05 2019,14.463,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2053,Oct 06 2019,14.76,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2054,Oct 07 2019,14.702,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2055,Oct 08 2019,14.306,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2056,Oct 09 2019,15.456,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2057,Oct 10 2019,15.539,27,AK-47 | Redline,AK-47,Redline,Well-Worn
2058,Oct 11 2019,15.328,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2059,Oct 12 2019,15.078,35,AK-47 | Redline,AK-47,Redline,Well-Worn
2060,Oct 13 2019,15.219,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2061,Oct 14 2019,15.228,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2062,Oct 15 2019,14.986,28,AK-47 | Redline,AK-47,Redline,Well-Worn
2063,Oct 16 2019,15.386,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2064,Oct 17 2019,15.337,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2065,Oct 18 2019,15.104,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2066,Oct 19 2019,14.826,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2067,Oct 20 2019,14.937,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2068,Oct 21 2019,15.414,35,AK-47 | Redline,AK-47,Redline,Well-Worn
2069,Oct 22 2019,14.693,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2070,Oct 23 2019,16.55,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2071,Oct 24 2019,15.105,35,AK-47 | Redline,AK-47,Redline,Well-Worn
2072,Oct 25 2019,15.576,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2073,Oct 26 2019,14.572,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2074,Oct 27 2019,13.824,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2075,Oct 28 2019,14.097,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2076,Oct 29 2019,14.383,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2077,Oct 30 2019,13.929,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2078,Oct 31 2019,16.864,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2079,Nov 01 2019,14.216,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2080,Nov 02 2019,15.037,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2081,Nov 03 2019,14.69,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2082,Nov 04 2019,14.901,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2083,Nov 05 2019,14.785,24,AK-47 | Redline,AK-47,Redline,Well-Worn
2084,Nov 06 2019,14.849,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2085,Nov 07 2019,14.842,23,AK-47 | Redline,AK-47,Redline,Well-Worn
2086,Nov 08 2019,14.815,34,AK-47 | Redline,AK-47,Redline,Well-Worn
2087,Nov 09 2019,14.539,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2088,Nov 10 2019,14.645,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2089,Nov 11 2019,14.802,30,AK-47 | Redline,AK-47,Redline,Well-Worn
2090,Nov 12 2019,14.446,34,AK-47 | Redline,AK-47,Redline,Well-Worn
2091,Nov 13 2019,14.546,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2092,Nov 14 2019,14.305,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2093,Nov 15 2019,14.952,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2094,Nov 16 2019,14.758,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2095,Nov 17 2019,14.801,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2096,Nov 18 2019,14.351,34,AK-47 | Redline,AK-47,Redline,Well-Worn
2097,Nov 19 2019,11.443,142,AK-47 | Redline,AK-47,Redline,Well-Worn
2098,Nov 20 2019,11.216,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2099,Nov 21 2019,11.578,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2100,Nov 22 2019,12.392,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2101,Nov 23 2019,12.721,37,AK-47 | Redline,AK-47,Redline,Well-Worn
2102,Nov 24 2019,11.81,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2103,Nov 25 2019,11.569,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2104,Nov 26 2019,11.855,31,AK-47 | Redline,AK-47,Redline,Well-Worn
2105,Nov 27 2019,11.894,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2106,Nov 28 2019,11.016,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2107,Nov 29 2019,13.96,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2108,Nov 30 2019,11.841,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2109,Dec 01 2019,12.605,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2110,Dec 02 2019,11.852,32,AK-47 | Redline,AK-47,Redline,Well-Worn
2111,Dec 03 2019,11.932,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2112,Dec 04 2019,12.11,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2113,Dec 05 2019,12.51,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2114,Dec 06 2019,12.909,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2115,Dec 07 2019,12.746,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2116,Dec 08 2019,12.947,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2117,Dec 09 2019,13.321,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2118,Dec 10 2019,13.124,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2119,Dec 11 2019,12.866,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2120,Dec 12 2019,13.579,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2121,Dec 13 2019,12.771,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2122,Dec 14 2019,13.202,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2123,Dec 15 2019,13.411,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2124,Dec 16 2019,13.21,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2125,Dec 17 2019,12.819,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2126,Dec 18 2019,13.382,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2127,Dec 19 2019,13.148,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2128,Dec 20 2019,12.649,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2129,Dec 21 2019,13.106,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2130,Dec 22 2019,12.768,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2131,Dec 23 2019,13.335,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2132,Dec 24 2019,13.048,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2133,Dec 25 2019,13.634,65,AK-47 | Redline,AK-47,Redline,Well-Worn
2134,Dec 26 2019,13.504,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2135,Dec 27 2019,13.895,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2136,Dec 28 2019,13.076,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2137,Dec 29 2019,13.571,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2138,Dec 30 2019,13.553,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2139,Dec 31 2019,13.642,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2140,Jan 01 2020,14.092,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2141,Jan 02 2020,14.082,73,AK-47 | Redline,AK-47,Redline,Well-Worn
2142,Jan 03 2020,14.227,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2143,Jan 04 2020,14.001,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2144,Jan 05 2020,14.059,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2145,Jan 06 2020,14.547,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2146,Jan 07 2020,14.439,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2147,Jan 08 2020,14.1,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2148,Jan 09 2020,14.134,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2149,Jan 10 2020,14.022,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2150,Jan 11 2020,14.661,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2151,Jan 12 2020,14.366,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2152,Jan 13 2020,14.49,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2153,Jan 14 2020,14.391,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2154,Jan 15 2020,14.206,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2155,Jan 16 2020,15.357,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2156,Jan 17 2020,14.338,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2157,Jan 18 2020,14.752,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2158,Jan 19 2020,15.425,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2159,Jan 20 2020,14.395,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2160,Jan 21 2020,14.151,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2161,Jan 22 2020,14.242,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2162,Jan 23 2020,13.329,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2163,Jan 24 2020,13.97,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2164,Jan 25 2020,13.697,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2165,Jan 26 2020,12.827,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2166,Jan 27 2020,13.466,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2167,Jan 28 2020,13.116,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2168,Jan 29 2020,14.903,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2169,Jan 30 2020,13.83,33,AK-47 | Redline,AK-47,Redline,Well-Worn
2170,Jan 31 2020,13.807,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2171,Feb 01 2020,14.133,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2172,Feb 02 2020,14.048,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2173,Feb 03 2020,14.039,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2174,Feb 04 2020,13.959,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2175,Feb 05 2020,14.941,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2176,Feb 06 2020,14.396,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2177,Feb 07 2020,14.448,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2178,Feb 08 2020,14.157,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2179,Feb 09 2020,14.122,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2180,Feb 10 2020,13.998,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2181,Feb 11 2020,13.954,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2182,Feb 12 2020,14.317,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2183,Feb 13 2020,14.198,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2184,Feb 14 2020,14.415,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2185,Feb 15 2020,14.467,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2186,Feb 16 2020,21.417,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2187,Feb 17 2020,14.169,40,AK-47 | Redline,AK-47,Redline,Well-Worn
2188,Feb 18 2020,14.161,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2189,Feb 19 2020,14.544,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2190,Feb 20 2020,14.077,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2191,Feb 21 2020,14.263,36,AK-47 | Redline,AK-47,Redline,Well-Worn
2192,Feb 22 2020,13.554,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2193,Feb 23 2020,14.046,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2194,Feb 24 2020,13.713,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2195,Feb 25 2020,14.169,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2196,Feb 26 2020,13.997,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2197,Feb 27 2020,13.58,41,AK-47 | Redline,AK-47,Redline,Well-Worn
2198,Feb 28 2020,14.144,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2199,Feb 29 2020,14.729,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2200,Mar 01 2020,13.813,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2201,Mar 02 2020,20.698,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2202,Mar 03 2020,15.066,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2203,Mar 04 2020,14.876,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2204,Mar 05 2020,14.813,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2205,Mar 06 2020,14.653,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2206,Mar 07 2020,15.011,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2207,Mar 08 2020,15.0,42,AK-47 | Redline,AK-47,Redline,Well-Worn
2208,Mar 09 2020,14.809,71,AK-47 | Redline,AK-47,Redline,Well-Worn
2209,Mar 10 2020,14.855,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2210,Mar 11 2020,15.243,64,AK-47 | Redline,AK-47,Redline,Well-Worn
2211,Mar 12 2020,15.138,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2212,Mar 13 2020,14.296,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2213,Mar 14 2020,14.67,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2214,Mar 15 2020,14.606,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2215,Mar 16 2020,14.844,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2216,Mar 17 2020,14.342,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2217,Mar 18 2020,14.339,38,AK-47 | Redline,AK-47,Redline,Well-Worn
2218,Mar 19 2020,13.751,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2219,Mar 20 2020,13.674,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2220,Mar 21 2020,14.06,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2221,Mar 22 2020,13.821,49,AK-47 | Redline,AK-47,Redline,Well-Worn
2222,Mar 23 2020,13.22,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2223,Mar 24 2020,13.235,43,AK-47 | Redline,AK-47,Redline,Well-Worn
2224,Mar 25 2020,12.942,57,AK-47 | Redline,AK-47,Redline,Well-Worn
2225,Mar 26 2020,12.999,51,AK-47 | Redline,AK-47,Redline,Well-Worn
2226,Mar 27 2020,13.957,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2227,Mar 28 2020,13.286,54,AK-47 | Redline,AK-47,Redline,Well-Worn
2228,Mar 29 2020,13.438,29,AK-47 | Redline,AK-47,Redline,Well-Worn
2229,Mar 30 2020,13.523,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2230,Mar 31 2020,12.602,78,AK-47 | Redline,AK-47,Redline,Well-Worn
2231,Apr 01 2020,13.02,103,AK-47 | Redline,AK-47,Redline,Well-Worn
2232,Apr 02 2020,12.766,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2233,Apr 03 2020,13.215,75,AK-47 | Redline,AK-47,Redline,Well-Worn
2234,Apr 04 2020,13.35,67,AK-47 | Redline,AK-47,Redline,Well-Worn
2235,Apr 05 2020,12.838,78,AK-47 | Redline,AK-47,Redline,Well-Worn
2236,Apr 06 2020,13.191,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2237,Apr 07 2020,13.328,73,AK-47 | Redline,AK-47,Redline,Well-Worn
2238,Apr 08 2020,13.726,62,AK-47 | Redline,AK-47,Redline,Well-Worn
2239,Apr 09 2020,13.942,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2240,Apr 10 2020,14.326,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2241,Apr 11 2020,14.492,65,AK-47 | Redline,AK-47,Redline,Well-Worn
2242,Apr 12 2020,14.256,77,AK-47 | Redline,AK-47,Redline,Well-Worn
2243,Apr 13 2020,14.316,75,AK-47 | Redline,AK-47,Redline,Well-Worn
2244,Apr 14 2020,14.601,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2245,Apr 15 2020,14.705,65,AK-47 | Redline,AK-47,Redline,Well-Worn
2246,Apr 16 2020,14.519,70,AK-47 | Redline,AK-47,Redline,Well-Worn
2247,Apr 17 2020,14.35,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2248,Apr 18 2020,15.011,56,AK-47 | Redline,AK-47,Redline,Well-Worn
2249,Apr 19 2020,14.555,45,AK-47 | Redline,AK-47,Redline,Well-Worn
2250,Apr 20 2020,15.17,67,AK-47 | Redline,AK-47,Redline,Well-Worn
2251,Apr 21 2020,15.049,61,AK-47 | Redline,AK-47,Redline,Well-Worn
2252,Apr 22 2020,14.357,63,AK-47 | Redline,AK-47,Redline,Well-Worn
2253,Apr 23 2020,14.653,70,AK-47 | Redline,AK-47,Redline,Well-Worn
2254,Apr 24 2020,14.707,68,AK-47 | Redline,AK-47,Redline,Well-Worn
2255,Apr 25 2020,14.556,39,AK-47 | Redline,AK-47,Redline,Well-Worn
2256,Apr 26 2020,13.956,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2257,Apr 27 2020,14.908,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2258,Apr 28 2020,14.097,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2259,Apr 29 2020,14.576,48,AK-47 | Redline,AK-47,Redline,Well-Worn
2260,Apr 30 2020,14.599,52,AK-47 | Redline,AK-47,Redline,Well-Worn
2261,May 01 2020,14.472,71,AK-47 | Redline,AK-47,Redline,Well-Worn
2262,May 02 2020,14.279,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2263,May 03 2020,14.349,44,AK-47 | Redline,AK-47,Redline,Well-Worn
2264,May 04 2020,14.854,50,AK-47 | Redline,AK-47,Redline,Well-Worn
2265,May 05 2020,14.765,66,AK-47 | Redline,AK-47,Redline,Well-Worn
2266,May 06 2020,14.948,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2267,May 07 2020,14.544,59,AK-47 | Redline,AK-47,Redline,Well-Worn
2268,May 08 2020,14.55,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2269,May 09 2020,14.559,60,AK-47 | Redline,AK-47,Redline,Well-Worn
2270,May 10 2020,14.924,55,AK-47 | Redline,AK-47,Redline,Well-Worn
2271,May 11 2020,15.046,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2272,May 12 2020,14.866,46,AK-47 | Redline,AK-47,Redline,Well-Worn
2273,May 13 2020,15.021,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2274,May 14 2020,14.821,47,AK-47 | Redline,AK-47,Redline,Well-Worn
2275,May 15 2020,15.081,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2276,May 16 2020,15.051,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2277,May 17 2020,14.517,53,AK-47 | Redline,AK-47,Redline,Well-Worn
2278,May 18 2020,15.045,58,AK-47 | Redline,AK-47,Redline,Well-Worn
2279,May 19 2020,15.045,54,AK-47 | Redline,AK-47,Redline,Well-Worn
