date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 15 2022,2022-05-15,0.742,527,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 16 2022,2022-05-16,0.739,489,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 17 2022,2022-05-17,0.734,425,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 18 2022,2022-05-18,0.728,430,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 19 2022,2022-05-19,0.72,480,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 20 2022,2022-05-20,0.721,444,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 21 2022,2022-05-21,0.727,604,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 22 2022,2022-05-22,0.74,591,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 23 2022,2022-05-23,0.74,450,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 24 2022,2022-05-24,0.729,517,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 25 2022,2022-05-25,0.727,510,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 26 2022,2022-05-26,0.734,557,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 27 2022,2022-05-27,0.728,475,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 28 2022,2022-05-28,0.736,530,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 29 2022,2022-05-29,0.754,524,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 30 2022,2022-05-30,0.752,508,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
May 31 2022,2022-05-31,0.74,538,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 01 2022,2022-06-01,0.741,506,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 02 2022,2022-06-02,0.745,519,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 03 2022,2022-06-03,0.71,665,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 04 2022,2022-06-04,0.734,644,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 05 2022,2022-06-05,0.743,578,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 06 2022,2022-06-06,0.725,566,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 07 2022,2022-06-07,0.75,513,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 08 2022,2022-06-08,0.73,549,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 09 2022,2022-06-09,0.772,520,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 10 2022,2022-06-10,0.748,488,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 11 2022,2022-06-11,0.762,473,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 12 2022,2022-06-12,0.743,499,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 13 2022,2022-06-13,0.734,464,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 14 2022,2022-06-14,0.711,469,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 15 2022,2022-06-15,0.71,491,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 16 2022,2022-06-16,0.682,526,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 17 2022,2022-06-17,0.707,470,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 18 2022,2022-06-18,0.703,500,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 19 2022,2022-06-19,0.681,462,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 20 2022,2022-06-20,0.677,503,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 21 2022,2022-06-21,0.665,540,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 22 2022,2022-06-22,0.666,520,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 23 2022,2022-06-23,0.633,534,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 24 2022,2022-06-24,0.606,678,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 25 2022,2022-06-25,0.603,559,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 26 2022,2022-06-26,0.61,613,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 27 2022,2022-06-27,0.619,561,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 28 2022,2022-06-28,0.615,537,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 29 2022,2022-06-29,0.642,547,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jun 30 2022,2022-06-30,0.65,552,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 01 2022,2022-07-01,0.655,553,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 02 2022,2022-07-02,0.665,650,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 03 2022,2022-07-03,0.678,612,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 04 2022,2022-07-04,0.688,572,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 05 2022,2022-07-05,0.69,611,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 06 2022,2022-07-06,0.68,627,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 07 2022,2022-07-07,0.698,543,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 08 2022,2022-07-08,0.721,528,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 09 2022,2022-07-09,0.71,530,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 10 2022,2022-07-10,0.704,579,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 11 2022,2022-07-11,0.722,586,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 12 2022,2022-07-12,0.737,550,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 13 2022,2022-07-13,0.768,478,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 14 2022,2022-07-14,0.747,554,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 15 2022,2022-07-15,0.733,524,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 16 2022,2022-07-16,0.745,458,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 17 2022,2022-07-17,0.75,515,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 18 2022,2022-07-18,0.735,545,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 19 2022,2022-07-19,0.747,528,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 20 2022,2022-07-20,0.767,498,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 21 2022,2022-07-21,0.745,601,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 22 2022,2022-07-22,0.749,567,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 23 2022,2022-07-23,0.761,582,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 24 2022,2022-07-24,0.751,531,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 25 2022,2022-07-25,0.766,576,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 26 2022,2022-07-26,0.786,544,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 27 2022,2022-07-27,0.793,501,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 28 2022,2022-07-28,0.805,558,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 29 2022,2022-07-29,0.802,512,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 30 2022,2022-07-30,0.785,519,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jul 31 2022,2022-07-31,0.793,517,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 01 2022,2022-08-01,0.792,559,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 02 2022,2022-08-02,0.809,522,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 03 2022,2022-08-03,0.801,559,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 04 2022,2022-08-04,0.811,505,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 05 2022,2022-08-05,0.802,580,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 06 2022,2022-08-06,0.799,511,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 07 2022,2022-08-07,0.791,589,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 08 2022,2022-08-08,0.818,566,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 09 2022,2022-08-09,0.823,303,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 10 2022,2022-08-10,0.831,593,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 11 2022,2022-08-11,0.844,487,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 12 2022,2022-08-12,0.868,531,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 13 2022,2022-08-13,0.833,463,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 14 2022,2022-08-14,0.835,491,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 15 2022,2022-08-15,0.843,510,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 16 2022,2022-08-16,0.829,515,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 17 2022,2022-08-17,0.811,627,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 18 2022,2022-08-18,0.814,557,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 19 2022,2022-08-19,0.816,525,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 20 2022,2022-08-20,0.823,488,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 21 2022,2022-08-21,0.804,569,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 22 2022,2022-08-22,0.824,488,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 23 2022,2022-08-23,0.825,522,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 24 2022,2022-08-24,0.832,608,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 25 2022,2022-08-25,0.812,527,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 26 2022,2022-08-26,0.815,516,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 27 2022,2022-08-27,0.805,528,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 28 2022,2022-08-28,0.821,456,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 29 2022,2022-08-29,0.806,502,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 30 2022,2022-08-30,0.817,489,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Aug 31 2022,2022-08-31,0.813,453,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 01 2022,2022-09-01,0.815,483,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 02 2022,2022-09-02,0.791,537,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 03 2022,2022-09-03,0.799,562,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 04 2022,2022-09-04,0.802,543,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 05 2022,2022-09-05,0.797,490,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 06 2022,2022-09-06,0.806,428,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 07 2022,2022-09-07,0.812,452,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 08 2022,2022-09-08,0.803,433,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 09 2022,2022-09-09,0.831,491,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 10 2022,2022-09-10,0.837,567,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 11 2022,2022-09-11,0.828,487,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 12 2022,2022-09-12,0.821,460,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 13 2022,2022-09-13,0.829,444,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 14 2022,2022-09-14,0.815,439,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 15 2022,2022-09-15,0.819,453,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 16 2022,2022-09-16,0.804,453,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 17 2022,2022-09-17,0.804,587,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 18 2022,2022-09-18,0.806,524,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 19 2022,2022-09-19,0.812,456,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 20 2022,2022-09-20,0.812,402,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 21 2022,2022-09-21,0.781,481,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 22 2022,2022-09-22,0.783,445,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 23 2022,2022-09-23,0.789,451,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 24 2022,2022-09-24,0.784,547,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 25 2022,2022-09-25,0.784,540,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 26 2022,2022-09-26,0.796,450,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 27 2022,2022-09-27,0.788,399,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 28 2022,2022-09-28,0.807,425,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 29 2022,2022-09-29,0.791,491,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Sep 30 2022,2022-09-30,0.798,553,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 01 2022,2022-10-01,0.809,614,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 02 2022,2022-10-02,0.815,527,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 03 2022,2022-10-03,0.825,503,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 04 2022,2022-10-04,0.83,409,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 05 2022,2022-10-05,0.824,444,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 06 2022,2022-10-06,0.829,382,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 07 2022,2022-10-07,0.829,414,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 08 2022,2022-10-08,0.843,490,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 09 2022,2022-10-09,0.85,495,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 10 2022,2022-10-10,0.832,425,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 11 2022,2022-10-11,0.831,396,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 12 2022,2022-10-12,0.821,343,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 13 2022,2022-10-13,0.815,496,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 14 2022,2022-10-14,0.791,316,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 15 2022,2022-10-15,0.824,647,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 16 2022,2022-10-16,0.839,550,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 17 2022,2022-10-17,0.837,398,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 18 2022,2022-10-18,0.866,364,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 19 2022,2022-10-19,0.828,382,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 20 2022,2022-10-20,0.835,379,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 21 2022,2022-10-21,0.827,501,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 22 2022,2022-10-22,0.772,638,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 23 2022,2022-10-23,0.792,489,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 24 2022,2022-10-24,0.762,386,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 25 2022,2022-10-25,0.744,452,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 26 2022,2022-10-26,0.744,468,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 27 2022,2022-10-27,0.759,490,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 28 2022,2022-10-28,0.736,519,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 29 2022,2022-10-29,0.747,640,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 30 2022,2022-10-30,0.77,600,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Oct 31 2022,2022-10-31,0.769,503,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 01 2022,2022-11-01,0.781,524,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 02 2022,2022-11-02,0.809,475,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 03 2022,2022-11-03,0.824,458,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 04 2022,2022-11-04,0.836,507,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 05 2022,2022-11-05,0.866,544,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 06 2022,2022-11-06,0.895,577,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 07 2022,2022-11-07,0.914,517,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 08 2022,2022-11-08,0.92,473,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 09 2022,2022-11-09,0.919,470,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 10 2022,2022-11-10,0.905,420,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 11 2022,2022-11-11,0.927,475,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 12 2022,2022-11-12,0.894,528,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 13 2022,2022-11-13,0.873,503,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 14 2022,2022-11-14,0.868,367,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 15 2022,2022-11-15,0.861,403,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 16 2022,2022-11-16,0.844,424,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 17 2022,2022-11-17,0.845,380,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 18 2022,2022-11-18,0.832,484,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 19 2022,2022-11-19,0.809,538,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 20 2022,2022-11-20,0.801,507,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 21 2022,2022-11-21,0.818,356,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 22 2022,2022-11-22,0.795,459,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 23 2022,2022-11-23,0.77,678,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 24 2022,2022-11-24,0.75,558,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 25 2022,2022-11-25,0.743,550,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 26 2022,2022-11-26,0.719,612,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 27 2022,2022-11-27,0.707,595,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 28 2022,2022-11-28,0.692,524,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 29 2022,2022-11-29,0.692,512,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Nov 30 2022,2022-11-30,0.719,414,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 01 2022,2022-12-01,0.731,424,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 02 2022,2022-12-02,0.76,533,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 03 2022,2022-12-03,0.783,595,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 04 2022,2022-12-04,0.799,544,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 05 2022,2022-12-05,0.803,471,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 06 2022,2022-12-06,0.821,455,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 07 2022,2022-12-07,0.81,389,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 08 2022,2022-12-08,0.815,377,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 09 2022,2022-12-09,0.805,408,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 10 2022,2022-12-10,0.802,481,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 11 2022,2022-12-11,0.792,472,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 12 2022,2022-12-12,0.799,368,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 13 2022,2022-12-13,0.805,381,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 14 2022,2022-12-14,0.789,477,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 15 2022,2022-12-15,0.761,406,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 16 2022,2022-12-16,0.752,460,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 17 2022,2022-12-17,0.746,508,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 18 2022,2022-12-18,0.754,470,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 19 2022,2022-12-19,0.746,397,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 20 2022,2022-12-20,0.751,391,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 21 2022,2022-12-21,0.736,449,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 22 2022,2022-12-22,0.731,517,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 23 2022,2022-12-23,0.707,662,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 24 2022,2022-12-24,0.689,630,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 25 2022,2022-12-25,0.693,579,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 26 2022,2022-12-26,0.69,593,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 27 2022,2022-12-27,0.686,551,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 28 2022,2022-12-28,0.696,560,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 29 2022,2022-12-29,0.704,540,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 30 2022,2022-12-30,0.706,540,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Dec 31 2022,2022-12-31,0.695,491,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 01 2023,2023-01-01,0.695,586,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 02 2023,2023-01-02,0.691,646,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 03 2023,2023-01-03,0.69,600,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 04 2023,2023-01-04,0.705,573,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 05 2023,2023-01-05,0.701,573,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 06 2023,2023-01-06,0.739,539,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 07 2023,2023-01-07,0.755,523,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 08 2023,2023-01-08,0.767,507,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 09 2023,2023-01-09,0.793,455,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 10 2023,2023-01-10,0.782,499,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 11 2023,2023-01-11,0.802,460,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 12 2023,2023-01-12,0.802,478,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 13 2023,2023-01-13,0.796,518,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 14 2023,2023-01-14,0.81,564,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 15 2023,2023-01-15,0.801,561,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 16 2023,2023-01-16,0.825,482,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 17 2023,2023-01-17,0.841,502,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 18 2023,2023-01-18,0.833,485,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 19 2023,2023-01-19,0.846,803,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 20 2023,2023-01-20,0.837,556,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 21 2023,2023-01-21,0.835,601,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 22 2023,2023-01-22,0.83,603,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 23 2023,2023-01-23,0.841,526,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 24 2023,2023-01-24,0.831,535,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 25 2023,2023-01-25,0.836,566,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 26 2023,2023-01-26,0.852,550,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 27 2023,2023-01-27,0.85,579,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 28 2023,2023-01-28,0.846,670,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 29 2023,2023-01-29,0.852,661,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 30 2023,2023-01-30,0.857,531,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Jan 31 2023,2023-01-31,0.854,530,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
Feb 01 2023,2023-02-01,0.877,505,USP-S | Torque,USP-S,Torque,Field-Tested,0,1,1
