date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 29 2020,2020-06-29,36.15,5.0332249830386475,5.55837472576668,9.5152180349315,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jun 30 2020,2020-06-30,29.405,5.03518902109546,5.416058119558013,9.513246378140398,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 01 2020,2020-07-01,31.932,5.034882582155347,5.23846139986928,9.511866852050622,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 02 2020,2020-07-02,32.386,5.03358897588592,5.06831171071384,9.510627465387488,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 03 2020,2020-07-03,28.597,5.03707661248063,4.971158831727931,9.50853726158936,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 04 2020,2020-07-04,31.769,5.0368288031214,4.808167403712182,9.507111509557838,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 05 2020,2020-07-05,28.259,5.017645026682581,4.729012822969043,9.504982686236401,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 06 2020,2020-07-06,28.372,5.060590749782178,4.63905519059026,9.502868343800833,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 07 2020,2020-07-07,42.304,5.406740501501255,5.266001374524961,9.50724248224469,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 08 2020,2020-07-08,30.764,5.410335188481715,5.10241172182136,9.505552868387902,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 10 2020,2020-07-10,30.296,5.4207567492447115,4.951427517704234,9.503758647736518,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 12 2020,2020-07-12,30.611,5.423747735228994,4.798269450287255,9.502035027749006,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 13 2020,2020-07-13,31.245,5.390737597474665,4.64245310035213,9.50046732680799,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 14 2020,2020-07-14,31.971,5.387833865805123,4.4907346458679624,9.499102236619736,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 15 2020,2020-07-15,31.4,5.377321424491769,4.34415476073659,9.497576441820454,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 16 2020,2020-07-16,33.164,5.378982213687991,4.217764432104416,9.496600390876313,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 17 2020,2020-07-17,30.756,5.384397964831119,4.087556781004059,9.49491345602907,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 18 2020,2020-07-18,29.674,5.3984222965560384,3.9864182372228356,9.49300209208286,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 20 2020,2020-07-20,36.25,5.455340134364541,4.027811019981454,9.493357096549003,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 22 2020,2020-07-22,35.31,5.475733058676655,3.988407883447734,9.493254368787042,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 23 2020,2020-07-23,31.292,5.478216458334514,3.8630088045757938,9.491701173989206,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 24 2020,2020-07-24,32.003,5.4680879126701125,3.7363422796694694,9.490346370481834,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 25 2020,2020-07-25,34.22,5.468059597103034,3.6541355882227675,9.489769160666249,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 26 2020,2020-07-26,32.752,3.0908923043000023,3.537053519640954,9.488649411279193,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 27 2020,2020-07-27,33.439,2.979427192498863,3.434384315319212,9.487769450590417,14.749217304659952,11.535490253259441,15.687932064724228,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 28 2020,2020-07-28,31.049,2.9696045551205064,3.3365945415343106,9.486155889015308,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 29 2020,2020-07-29,29.678,2.9033147611477137,3.2893710219750343,9.484250471872137,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 30 2020,2020-07-30,27.404,3.0044130063363523,3.387672577741219,9.48206657515673,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Jul 31 2020,2020-07-31,34.182,3.01870624815384,3.3319402880139135,9.481472932494446,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 03 2020,2020-08-03,31.026,2.963624772656417,3.2303528730254905,9.479856528503863,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 04 2020,2020-08-04,34.983,2.9134493284858283,3.2203965729157584,9.47959942411931,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 05 2020,2020-08-05,33.965,2.898618164835891,3.1508932946466492,9.478917576283862,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 06 2020,2020-08-06,32.236,2.8987766823303818,3.047584644498124,9.477634187542089,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 07 2020,2020-08-07,32.999,2.90341834601102,2.9546031299578455,9.476597622325073,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 08 2020,2020-08-08,33.793,2.8437310937099296,2.883936464930841,9.475847815284512,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 09 2020,2020-08-09,32.315,2.8423671161529867,2.789362333798742,9.474588449993593,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 10 2020,2020-08-10,31.235,2.748399771821134,2.7119343561233094,9.473025856467824,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 11 2020,2020-08-11,32.075,2.644480225964371,2.6234339073742805,9.471694643139887,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 12 2020,2020-08-12,33.802,1.9084849949269733,2.5666774034781508,9.470947104857188,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 13 2020,2020-08-13,41.006,2.475325449170204,3.2917801994329263,9.47421606065513,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 14 2020,2020-08-14,30.925,2.458288167128297,3.222333488660581,9.472576449491092,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 15 2020,2020-08-15,42.418,3.0172975312277925,3.937982711679474,9.47691946585192,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 16 2020,2020-08-16,30.937,3.0238238235868273,3.8584752456660634,9.47528109827126,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 17 2020,2020-08-17,30.281,3.0580846437770584,3.8047983594383563,9.473498339486483,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 18 2020,2020-08-18,30.121,3.0882766760097,3.752351667157104,9.47168435539016,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 19 2020,2020-08-19,37.552,3.2056843578708984,3.813484738453917,9.472691936529959,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 20 2020,2020-08-20,32.905,3.177950080443745,3.6890055470134833,9.471615998523944,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 21 2020,2020-08-21,31.599,3.1262193420666984,3.5890455858823653,9.47014680562166,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 22 2020,2020-08-22,30.064,3.1169920373524933,3.5506841016368793,9.468323487103243,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 23 2020,2020-08-23,31.548,3.0930597699089484,3.449813592010535,9.46684187573666,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 24 2020,2020-08-24,31.722,3.086852089214669,3.3470121029889492,9.465407736841916,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 25 2020,2020-08-25,27.821,3.2161688452844994,3.4597289635944772,9.463277948605185,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 26 2020,2020-08-26,33.525,3.2070972984317945,3.358240479866458,9.462419168673199,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 28 2020,2020-08-28,33.163,3.2084466746958933,3.2527950757911035,9.461431967806552,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 29 2020,2020-08-29,35.797,3.256735150987485,3.251606794226901,9.461520967869372,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Aug 31 2020,2020-08-31,31.757,3.2466268089789625,3.154184642220007,9.46009743241241,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 01 2020,2020-09-01,34.022,3.2009268370413055,3.0696886692352887,9.459422051255487,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 02 2020,2020-09-02,27.573,3.1910435076656967,3.2382834501005404,9.457279383463355,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 03 2020,2020-09-03,29.49,3.2412177903323816,3.216124411446698,9.4553612527011,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 04 2020,2020-09-04,29.46,3.2823753539726575,3.186430514128756,9.453439383923975,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 05 2020,2020-09-05,32.686,3.254024103931137,3.0860714541531697,9.452294585812792,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 06 2020,2020-09-06,29.824,3.282983887524648,3.037974566064422,9.450436544742493,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 07 2020,2020-09-07,30.699,3.299011928706299,2.9546979878780344,9.448754960522205,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 08 2020,2020-09-08,31.965,3.2983406939448603,2.8579135224287695,9.447394008087862,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 09 2020,2020-09-09,29.79,3.3210475879771026,2.812531145261461,9.445532638314312,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 10 2020,2020-09-10,30.1,3.3445338482467633,2.750759779080212,9.44372952366542,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 12 2020,2020-09-12,32.226,3.339611402991049,2.664731216310084,9.442445843660591,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 13 2020,2020-09-13,31.731,3.340746762309947,2.577388559744811,9.441022030051178,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 14 2020,2020-09-14,32.009,3.3274243782695927,2.4942893115645695,9.439675893472605,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 15 2020,2020-09-15,35.0,2.934096148202354,2.55007715067152,9.439399291221072,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 16 2020,2020-09-16,32.467,2.928895891769956,2.47042021337545,9.438188272566974,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 17 2020,2020-09-17,30.53,2.1805533896368647,2.415327976675864,9.436475495788176,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 18 2020,2020-09-18,32.323,2.180438683057623,2.339085334057703,9.435221489631733,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 19 2020,2020-09-19,35.678,2.283107571941544,2.453176875472217,9.435244506968068,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 20 2020,2020-09-20,31.592,2.2606410279986084,2.3764820752592235,9.433784712400103,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 21 2020,2020-09-21,34.31,2.0479974979778373,2.3643993503693697,9.433219260963995,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 23 2020,2020-09-23,30.866,2.0431757175150214,2.3123111828348044,9.431582105544846,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 25 2020,2020-09-25,29.382,2.0869986589114515,2.34075886838583,9.429662527142076,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 26 2020,2020-09-26,30.217,2.0832048202200024,2.305908545948157,9.427890135685438,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 27 2020,2020-09-27,30.83,2.088445003940038,2.2449586399254304,9.42624739399412,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 28 2020,2020-09-28,30.003,2.108988177073032,2.2167402423751383,9.424436183190686,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Sep 29 2020,2020-09-29,30.333,2.0025513370374832,2.1700721183527825,9.422689453681754,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 01 2020,2020-10-01,28.2,2.0651782203017124,2.263162349727898,9.420627010557029,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 02 2020,2020-10-02,27.11,2.185965080538271,2.4339301905991646,9.418489560058514,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 04 2020,2020-10-04,32.975,2.0401000583979263,2.400553051420615,9.41744441374564,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 05 2020,2020-10-05,31.13,2.037105555641864,2.3219234855693585,9.41587625941241,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 06 2020,2020-10-06,31.884,1.9694666647794585,2.2520777209402754,9.414502301922214,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 07 2020,2020-10-07,34.12,1.9298594433957426,2.292950501399479,9.41386442845955,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 08 2020,2020-10-08,34.125,1.9653587385675217,2.317115521377113,9.41322762824769,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 09 2020,2020-10-09,36.922,2.1664424572762138,2.6044505853592814,9.413850483233068,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 10 2020,2020-10-10,35.638,2.27695026144683,2.681920698553461,9.41384510695007,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 11 2020,2020-10-11,37.594,2.4775883734541524,2.9241324098987858,9.414821003018153,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 13 2020,2020-10-13,32.68,2.466484883018797,2.828447510117426,9.413677261573772,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 14 2020,2020-10-14,33.232,2.4744968932516307,2.7409950765280775,9.412712778810931,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 15 2020,2020-10-15,32.737,2.4350794280041423,2.6513439016623774,9.411586694412597,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 16 2020,2020-10-16,32.255,2.400557973692116,2.565863512385617,9.41031501194673,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 17 2020,2020-10-17,39.687,2.749782302772894,3.0515709043657853,9.412534417114873,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 18 2020,2020-10-18,28.75,2.8342819011879574,3.140028840440582,9.410542680548563,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 20 2020,2020-10-20,35.265,2.8774006918360593,3.1007671977905202,9.410360338054792,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 22 2020,2020-10-22,31.305,2.8498329452954394,3.026224899880516,9.408834359832685,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 23 2020,2020-10-23,28.883,2.924172948011862,3.0878091938800023,9.406861695494252,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 25 2020,2020-10-25,32.644,2.9041588055434255,2.9866066201403867,9.405705927534115,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 26 2020,2020-10-26,30.79,2.9194137423205198,2.922712560712253,9.404063201081957,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 27 2020,2020-10-27,29.907,2.8839264031611322,2.8976964905156493,9.40224773065245,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 28 2020,2020-10-28,31.72,2.883122788937593,2.806294478533623,9.40082991841412,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 29 2020,2020-10-29,34.87,2.8991363208541747,2.791844602949198,9.400477842539807,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 30 2020,2020-10-30,36.946,3.012820934209087,2.9272503994861396,9.401087140181572,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Oct 31 2020,2020-10-31,33.2,2.9609369082626467,2.833843184195215,9.400108615471101,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 01 2020,2020-11-01,29.475,2.9839487261009223,2.8601791646101242,9.398224776496868,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 03 2020,2020-11-03,29.51,3.0190552872687713,2.8677847139163175,9.396347435927087,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 04 2020,2020-11-04,30.826,2.999607683351659,2.79940921095369,9.394716544942773,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 05 2020,2020-11-05,31.412,2.9792467990508085,2.7155358181812144,9.393222370279231,14.749217304659952,11.535490253259441,15.687932064724228,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 06 2020,2020-11-06,29.57,2.9205658041022233,2.706756063471758,9.391357293885964,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 07 2020,2020-11-07,30.605,2.7604937424848766,2.6417436450331317,9.389681807182347,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 08 2020,2020-11-08,31.175,2.7735840461249506,2.562031907753335,9.388132852267946,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 09 2020,2020-11-09,32.513,2.7592739091555294,2.483053071035025,9.386940739227342,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 11 2020,2020-11-11,28.94,2.839547435205287,2.51445419580569,9.384990057171512,14.749217304659952,11.535490253259441,15.687932064724228,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 13 2020,2020-11-13,28.735,2.9079933890182827,2.544409340466328,9.383015670415698,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 14 2020,2020-11-14,30.202,2.915805004280608,2.4834099033893855,9.381265094861591,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 15 2020,2020-11-15,30.425,2.7969381183591424,2.415560516583774,9.379558293509252,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 16 2020,2020-11-16,29.906,2.7385333412100166,2.3653161038983526,9.377756382676841,14.749217304659952,11.535490253259441,15.687932064724228,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 17 2020,2020-11-17,30.974,2.5183102775516675,2.2890874262819705,9.376166888227342,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 18 2020,2020-11-18,30.17,2.524185101005333,2.2309373290483046,9.374413963675515,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 19 2020,2020-11-19,31.691,2.5044694934611478,2.1613023352408436,9.37299838976577,14.749217304659952,11.535490253259441,15.687932064724228,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
Nov 21 2020,2020-11-21,33.347,2.51727763368621,2.1563903302780445,9.372075312609885,14.749217304659952,11.535490253259441,15.687932064724228,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Field-Tested,1,1,1
