date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 11 2019,2019-10-11,5.491,0.18231853204337256,0.22245755059322422,1.3007561451140972,1.4817791662072608,0.8800812620360657,1.3064485582196734,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 12 2019,2019-10-12,5.695,0.1692652988043443,0.22826311309509895,1.3024481867532687,1.4817791662072608,0.8800812620360657,1.3064485582196734,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 13 2019,2019-10-13,5.635,0.16263539363982712,0.22784492463935532,1.3040553400040336,1.4817791662072608,0.8800812620360657,1.3064485582196734,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 14 2019,2019-10-14,5.722,0.16215841552060045,0.2325978660423316,1.3057706486783525,1.4817791662072608,0.8800812620360657,1.3064485582196734,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 15 2019,2019-10-15,5.632,0.15383678841966975,0.2298526312468901,1.3073618027071123,1.4817791662072608,0.8800812620360657,1.3064485582196734,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 16 2019,2019-10-16,5.693,0.14909674788505287,0.23009459594004428,1.309026303687793,1.4817791662072608,0.8800812620360657,1.3064485582196734,72,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 17 2019,2019-10-17,5.629,0.13973910008286175,0.22602822154935492,1.3106017285371605,1.4817791662072608,0.8800812620360657,1.3064485582196734,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 18 2019,2019-10-18,5.802,0.13996442897866757,0.2328577174703439,1.3123988372071769,1.4817791662072608,0.8800812620360657,1.3064485582196734,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 19 2019,2019-10-19,5.588,0.13698545941802803,0.22624881427204882,1.3139102757290066,1.4817791662072608,0.8800812620360657,1.3064485582196734,160,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 20 2019,2019-10-20,5.447,0.13035504566777878,0.2193477517744391,1.3152434394925943,1.4817791662072608,0.8800812620360657,1.3064485582196734,141,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 21 2019,2019-10-21,5.306,0.1287402311884323,0.21781557224469278,1.316407818432669,1.4817791662072608,0.8800812620360657,1.3064485582196734,108,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 22 2019,2019-10-22,5.205,0.13946609607369517,0.22244007011600186,1.3174560117134,1.4817791662072608,0.8800812620360657,1.3064485582196734,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 23 2019,2019-10-23,5.361,0.13871222588225451,0.21693444967255737,1.3186753864028646,1.4817791662072608,0.8800812620360657,1.3064485582196734,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 24 2019,2019-10-24,5.202,0.15043347328660472,0.2198781069293717,1.3197129062354425,1.4817791662072608,0.8800812620360657,1.3064485582196734,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 25 2019,2019-10-25,5.29,0.15572232877200057,0.21630638037576425,1.3208437405879039,1.4817791662072608,0.8800812620360657,1.3064485582196734,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 26 2019,2019-10-26,5.237,0.1629608372670339,0.21515219538668387,1.3219121230369903,1.4817791662072608,0.8800812620360657,1.3064485582196734,96,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 27 2019,2019-10-27,5.115,0.17267344769895557,0.22204194370862565,1.322846727126197,1.4817791662072608,0.8800812620360657,1.3064485582196734,94,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 28 2019,2019-10-28,5.084,0.18788858278310555,0.22924627215631413,1.3237461815965057,1.4817791662072608,0.8800812620360657,1.3064485582196734,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 29 2019,2019-10-29,5.025,0.20094186555655166,0.23921037286116392,1.3245828986771842,1.4817791662072608,0.8800812620360657,1.3064485582196734,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 30 2019,2019-10-30,5.091,0.21148337887466193,0.24100652275860796,1.3254836530637344,1.4817791662072608,0.8800812620360657,1.3064485582196734,85,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Oct 31 2019,2019-10-31,4.914,0.22919777385534035,0.256637078485195,1.3262066299638782,1.4817791662072608,0.8800812620360657,1.3064485582196734,90,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 01 2019,2019-11-01,5.241,0.23144041958159728,0.2489256889483751,1.3272597534178239,1.4817791662072608,0.8800812620360657,1.3064485582196734,112,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 02 2019,2019-11-02,5.426,0.2303428254610791,0.24246763301307162,1.328516675966451,1.4817791662072608,0.8800812620360657,1.3064485582196734,94,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 03 2019,2019-11-03,5.177,0.23417275526917866,0.23716654740119705,1.3294940287028985,1.4817791662072608,0.8800812620360657,1.3064485582196734,89,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 04 2019,2019-11-04,5.297,0.2347683524463181,0.22940934357017181,1.3305973210186317,1.4817791662072608,0.8800812620360657,1.3064485582196734,86,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 05 2019,2019-11-05,5.395,0.23430123306569633,0.22293378916473336,1.3318065877695633,1.4817791662072608,0.8800812620360657,1.3064485582196734,80,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 06 2019,2019-11-06,5.447,0.23294396741284537,0.21816230807492237,1.3330714040557228,1.4817791662072608,0.8800812620360657,1.3064485582196734,67,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 07 2019,2019-11-07,5.396,0.23294058489659505,0.2118002102192718,1.334273405436585,1.4817791662072608,0.8800812620360657,1.3064485582196734,80,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 08 2019,2019-11-08,5.528,0.23109555171617277,0.2108936216458236,1.3356244431371975,1.4817791662072608,0.8800812620360657,1.3064485582196734,101,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 09 2019,2019-11-09,5.382,0.22897096387722252,0.20424190923386012,1.3368021371272472,1.4817791662072608,0.8800812620360657,1.3064485582196734,115,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 10 2019,2019-11-10,5.527,0.229656487604562,0.20281870368026983,1.3381429234216218,1.4817791662072608,0.8800812620360657,1.3064485582196734,91,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 11 2019,2019-11-11,5.205,0.22405548625185223,0.19971307567531882,1.3391203486799033,1.4817791662072608,0.8800812620360657,1.3064485582196734,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 12 2019,2019-11-12,5.223,0.21962167313441203,0.19556457975070246,1.3401134228556666,1.4817791662072608,0.8800812620360657,1.3064485582196734,87,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 13 2019,2019-11-13,5.301,0.20838686392737168,0.18936922640924173,1.3411864644329787,1.4817791662072608,0.8800812620360657,1.3064485582196734,69,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 14 2019,2019-11-14,5.347,0.20092535641523285,0.1831830940901099,1.3423060803204057,1.4817791662072608,0.8800812620360657,1.3064485582196734,80,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 15 2019,2019-11-15,5.331,0.18884077401622804,0.1771795229111057,1.343404402508327,1.4817791662072608,0.8800812620360657,1.3064485582196734,103,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 16 2019,2019-11-16,5.242,0.17981649650075682,0.1729539150337353,1.3444036757405065,1.4817791662072608,0.8800812620360657,1.3064485582196734,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 17 2019,2019-11-17,5.409,0.1549051211281851,0.1684580762613731,1.3455808632360886,1.4817791662072608,0.8800812620360657,1.3064485582196734,93,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 18 2019,2019-11-18,5.168,0.14588189601941834,0.16816699451677844,1.3464966353568149,1.4817791662072608,0.8800812620360657,1.3064485582196734,80,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 19 2019,2019-11-19,4.337,0.22217268058880088,0.2953967184204899,1.3467032907487935,1.4817791662072608,0.8800812620360657,1.3064485582196734,286,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 20 2019,2019-11-20,4.196,0.2922349255721347,0.3903025372543055,1.3468170836538804,1.4817791662072608,0.8800812620360657,1.3064485582196734,124,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 21 2019,2019-11-21,4.451,0.3228984129064192,0.4204114767956126,1.3471022480371215,1.4817791662072608,0.8800812620360657,1.3064485582196734,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 22 2019,2019-11-22,4.431,0.3483774294258259,0.4439149583255446,1.3473719091687753,1.4817791662072608,0.8800812620360657,1.3064485582196734,121,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 23 2019,2019-11-23,4.386,0.3748016011570627,0.4647333087053619,1.3476087106508874,1.4817791662072608,0.8800812620360657,1.3064485582196734,128,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 24 2019,2019-11-24,4.292,0.40245917762573774,0.4879454261620569,1.347780805091156,1.4817791662072608,0.8800812620360657,1.3064485582196734,116,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 25 2019,2019-11-25,4.236,0.430113403917964,0.509355320242598,1.3479158629583874,1.4817791662072608,0.8800812620360657,1.3064485582196734,84,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 26 2019,2019-11-26,4.124,0.46208113558343994,0.5344611305982917,1.347981604713186,1.4817791662072608,0.8800812620360657,1.3064485582196734,113,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 27 2019,2019-11-27,4.047,0.494781730583853,0.5591344477396532,1.34800261377441,1.4817791662072608,0.8800812620360657,1.3064485582196734,114,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 28 2019,2019-11-28,4.219,0.5140824925976515,0.5629514820920525,1.3481250675013172,1.4817791662072608,0.8800812620360657,1.3064485582196734,114,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 29 2019,2019-11-29,4.101,0.5365904322237165,0.5721567539656656,1.3481757518825435,1.4817791662072608,0.8800812620360657,1.3064485582196734,147,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Nov 30 2019,2019-11-30,4.209,0.5523348236996072,0.5702052124214411,1.348290710727237,1.4817791662072608,0.8800812620360657,1.3064485582196734,147,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 01 2019,2019-12-01,4.282,0.5597618089496927,0.5624336936913943,1.3484514033417008,1.4817791662072608,0.8800812620360657,1.3064485582196734,133,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 02 2019,2019-12-02,4.301,0.5589399665499936,0.5528286665060755,1.348623743168644,1.4817791662072608,0.8800812620360657,1.3064485582196734,89,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 03 2019,2019-12-03,4.382,0.5609057084690035,0.5395077003854155,1.348849756713544,1.4817791662072608,0.8800812620360657,1.3064485582196734,112,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 04 2019,2019-12-04,4.542,0.5550414512842164,0.5225257133452164,1.349190017958522,1.4817791662072608,0.8800812620360657,1.3064485582196734,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 05 2019,2019-12-05,4.531,0.5444099421001439,0.5061780366850603,1.34952082880615,1.4817791662072608,0.8800812620360657,1.3064485582196734,99,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 06 2019,2019-12-06,4.551,0.5293612079721726,0.4900463410789795,1.349865439165216,1.4817791662072608,0.8800812620360657,1.3064485582196734,130,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 07 2019,2019-12-07,4.614,0.5140899391324943,0.4739944202326803,1.3502570207742632,1.4817791662072608,0.8800812620360657,1.3064485582196734,114,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 08 2019,2019-12-08,4.752,0.48975648300322505,0.45945971487975823,1.3507582142186214,1.4817791662072608,0.8800812620360657,1.3064485582196734,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 09 2019,2019-12-09,4.814,0.47196355426212105,0.4465623713379891,1.3513100000794487,1.4817791662072608,0.8800812620360657,1.3064485582196734,109,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 10 2019,2019-12-10,4.935,0.4457525588015964,0.43777505414426604,1.3519662110865467,1.4817791662072608,0.8800812620360657,1.3064485582196734,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 11 2019,2019-12-11,4.789,0.433617052565823,0.42449998785579085,1.3524930456925515,1.4817791662072608,0.8800812620360657,1.3064485582196734,104,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 12 2019,2019-12-12,4.913,0.4222496143060627,0.4148414010068032,1.3531255282893353,1.4817791662072608,0.8800812620360657,1.3064485582196734,110,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 13 2019,2019-12-13,4.752,0.4026092255596691,0.4015265867241503,1.3536179429845034,1.4817791662072608,0.8800812620360657,1.3064485582196734,131,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 14 2019,2019-12-14,4.74,0.3777087624022131,0.3885220048062321,1.3540988673609493,1.4817791662072608,0.8800812620360657,1.3064485582196734,136,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 15 2019,2019-12-15,4.81,0.3526200195124045,0.3768251246524901,1.354636440222633,1.4817791662072608,0.8800812620360657,1.3064485582196734,197,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 16 2019,2019-12-16,4.799,0.33135743280613295,0.36522279133954855,1.355162986574338,1.4817791662072608,0.8800812620360657,1.3064485582196734,110,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 17 2019,2019-12-17,4.718,0.2901090084461664,0.3532492455526167,1.3556211377159515,1.4817791662072608,0.8800812620360657,1.3064485582196734,113,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 18 2019,2019-12-18,4.725,0.2659437521551377,0.34168074891384587,1.356083411606153,1.4817791662072608,0.8800812620360657,1.3064485582196734,131,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 19 2019,2019-12-19,4.669,0.26586481959608566,0.3306528017334164,1.35649954325865,1.4817791662072608,0.8800812620360657,1.3064485582196734,125,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 20 2019,2019-12-20,4.552,0.2592110953528642,0.322223728096435,1.3568251991389815,1.4817791662072608,0.8800812620360657,1.3064485582196734,161,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 21 2019,2019-12-21,4.681,0.26043006209227854,0.3116901117497251,1.3572480688248498,1.4817791662072608,0.8800812620360657,1.3064485582196734,135,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 22 2019,2019-12-22,4.58,0.2598991493177704,0.30291202884098245,1.3575920368056085,1.4817791662072608,0.8800812620360657,1.3064485582196734,134,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 23 2019,2019-12-23,4.725,0.2605721930983827,0.29310380713485384,1.3580471297179768,1.4817791662072608,0.8800812620360657,1.3064485582196734,163,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 24 2019,2019-12-24,4.695,0.257385742980578,0.283491741076749,1.358476820332999,1.4817791662072608,0.8800812620360657,1.3064485582196734,130,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 25 2019,2019-12-25,4.992,0.2615851414107952,0.2841930340872308,1.3591568121684978,1.4817791662072608,0.8800812620360657,1.3064485582196734,160,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 26 2019,2019-12-26,5.19,0.26912557424491107,0.2996749992389826,1.3600214164048285,1.4817791662072608,0.8800812620360657,1.3064485582196734,169,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 27 2019,2019-12-27,5.163,0.26422883673234704,0.3082542035117638,1.3608569055436437,1.4817791662072608,0.8800812620360657,1.3064485582196734,159,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 28 2019,2019-12-28,5.0,0.25793138399695503,0.3036251309205895,1.3615370692530255,1.4817791662072608,0.8800812620360657,1.3064485582196734,158,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 29 2019,2019-12-29,4.881,0.23552182464703275,0.2946455862186854,1.3621103516055275,1.4817791662072608,0.8800812620360657,1.3064485582196734,153,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 30 2019,2019-12-30,5.144,0.22876504033215242,0.298306072347821,1.3629202461924625,1.4817791662072608,0.8800812620360657,1.3064485582196734,168,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Dec 31 2019,2019-12-31,5.14,0.22299750011487096,0.2998044195104598,1.3637237248486724,1.4817791662072608,0.8800812620360657,1.3064485582196734,129,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 01 2020,2020-01-01,5.093,0.21226397575262196,0.29705234922252227,1.3644802558592337,1.4817791662072608,0.8800812620360657,1.3064485582196734,129,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 02 2020,2020-01-02,5.271,0.2145551104082816,0.3058226117495133,1.3654067063029482,1.4817791662072608,0.8800812620360657,1.3064485582196734,169,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 03 2020,2020-01-03,5.385,0.23075494291167883,0.32171200682884143,1.3664468210771639,1.4817791662072608,0.8800812620360657,1.3064485582196734,157,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 04 2020,2020-01-04,5.32,0.23759610517728133,0.327486374984545,1.3674165416265633,1.4817791662072608,0.8800812620360657,1.3064485582196734,120,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 05 2020,2020-01-05,5.468,0.2523685500562281,0.3433433986963475,1.3685378105699468,1.4817791662072608,0.8800812620360657,1.3064485582196734,131,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 06 2020,2020-01-06,5.49,0.267145024973006,0.356421765727418,1.3696790693513987,1.4817791662072608,0.8800812620360657,1.3064485582196734,120,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 07 2020,2020-01-07,5.472,0.28166374343856926,0.36391792866742756,1.3707972245636215,1.4817791662072608,0.8800812620360657,1.3064485582196734,122,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 08 2020,2020-01-08,5.708,0.3110565236730337,0.39004083270453216,1.37217482134035,1.4817791662072608,0.8800812620360657,1.3064485582196734,124,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 09 2020,2020-01-09,6.016,0.36243529585040896,0.44401612814974495,1.3739226705549032,1.4817791662072608,0.8800812620360657,1.3064485582196734,85,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 10 2020,2020-01-10,5.883,0.3913037521373829,0.46793372311014897,1.3754982161873355,1.4817791662072608,0.8800812620360657,1.3064485582196734,110,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 11 2020,2020-01-11,5.86,0.4159695446411654,0.4827934087501812,1.377040284735584,1.4817791662072608,0.8800812620360657,1.3064485582196734,132,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 12 2020,2020-01-12,5.813,0.4304427298470426,0.4891032897377054,1.3785206099131433,1.4817791662072608,0.8800812620360657,1.3064485582196734,104,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 13 2020,2020-01-13,6.081,0.4570552470441491,0.5148101319693773,1.380327914764547,1.4817791662072608,0.8800812620360657,1.3064485582196734,119,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 14 2020,2020-01-14,5.77,0.4639942577924661,0.5104261267135431,1.3817467603396913,1.4817791662072608,0.8800812620360657,1.3064485582196734,105,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 15 2020,2020-01-15,5.998,0.4788207989125768,0.5195849265237668,1.3834365603732144,1.4817791662072608,0.8800812620360657,1.3064485582196734,117,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 16 2020,2020-01-16,5.806,0.4783844327706071,0.5131058735153864,1.3848873184711248,1.4817791662072608,0.8800812620360657,1.3064485582196734,111,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 17 2020,2020-01-17,5.92,0.479836519095291,0.5118692338527762,1.3864694959434156,1.4817791662072608,0.8800812620360657,1.3064485582196734,116,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 18 2020,2020-01-18,5.797,0.47072509975594506,0.5025903322541522,1.3878995317531198,1.4817791662072608,0.8800812620360657,1.3064485582196734,154,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 19 2020,2020-01-19,5.592,0.446606777594248,0.48701649095111427,1.3890935779273832,1.4817791662072608,0.8800812620360657,1.3064485582196734,105,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 20 2020,2020-01-20,5.715,0.42892993828134424,0.47467017262170347,1.3904201974486534,1.4817791662072608,0.8800812620360657,1.3064485582196734,96,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 21 2020,2020-01-21,5.597,0.3983478018822028,0.45979926102941737,1.3916115744379958,1.4817791662072608,0.8800812620360657,1.3064485582196734,100,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 22 2020,2020-01-22,5.494,0.37294183701097194,0.4447245886740549,1.3926893791283017,1.4817791662072608,0.8800812620360657,1.3064485582196734,83,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 23 2020,2020-01-23,5.53,0.3412356333551339,0.430197328923967,1.3938015008599893,1.4817791662072608,0.8800812620360657,1.3064485582196734,120,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 24 2020,2020-01-24,5.41,0.3271933608774999,0.4167452167300793,1.3947861308739418,1.4817791662072608,0.8800812620360657,1.3064485582196734,144,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 25 2020,2020-01-25,5.312,0.32351341530927663,0.4057353041513246,1.3956706360292188,1.4817791662072608,0.8800812620360657,1.3064485582196734,158,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 26 2020,2020-01-26,5.295,0.3191101294422644,0.395307503553476,1.3965359105322614,1.4817791662072608,0.8800812620360657,1.3064485582196734,144,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 27 2020,2020-01-27,5.513,0.30236866437416665,0.382471842053986,1.3976169685212034,1.4817791662072608,0.8800812620360657,1.3064485582196734,136,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 28 2020,2020-01-28,5.407,0.27577068601354826,0.37032809216515084,1.3985862548620418,1.4817791662072608,0.8800812620360657,1.3064485582196734,96,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 29 2020,2020-01-29,5.507,0.2638374216397032,0.3582932937249812,1.3996543165923823,1.4817791662072608,0.8800812620360657,1.3064485582196734,124,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 30 2020,2020-01-30,5.546,0.25007849112659253,0.3470133434000402,1.4007596085928453,1.4817791662072608,0.8800812620360657,1.3064485582196734,90,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Jan 31 2020,2020-01-31,5.652,0.2309131697284465,0.338425370030846,1.4019745284520684,1.4817791662072608,0.8800812620360657,1.3064485582196734,151,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 01 2020,2020-02-01,5.867,0.22533965168319808,0.3406418269038042,1.403427489087722,1.4817791662072608,0.8800812620360657,1.3064485582196734,140,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 02 2020,2020-02-02,5.823,0.2223641933468022,0.3384009185088518,1.4048246978025902,1.4817791662072608,0.8800812620360657,1.3064485582196734,143,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 03 2020,2020-02-03,5.91,0.21771967635305695,0.3405298957136731,1.406318198393866,1.4817791662072608,0.8800812620360657,1.3064485582196734,102,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 04 2020,2020-02-04,5.804,0.21532956830988467,0.3350429338903857,1.4076842019547005,1.4817791662072608,0.8800812620360657,1.3064485582196734,112,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 05 2020,2020-02-05,5.897,0.21535889585295542,0.33395489036875653,1.4091525998654435,1.4817791662072608,0.8800812620360657,1.3064485582196734,121,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 06 2020,2020-02-06,6.084,0.2219191656706777,0.34535593885668575,1.4108403086730588,1.4817791662072608,0.8800812620360657,1.3064485582196734,114,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 07 2020,2020-02-07,6.19,0.23787727203694745,0.3625037015229775,1.4126546749949067,1.4817791662072608,0.8800812620360657,1.3064485582196734,130,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 08 2020,2020-02-08,6.181,0.2463247645998839,0.3737646213912698,1.4144511564129958,1.4817791662072608,0.8800812620360657,1.3064485582196734,155,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 09 2020,2020-02-09,5.932,0.24745319074364594,0.3662772687177506,1.4159386075274676,1.4817791662072608,0.8800812620360657,1.3064485582196734,135,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 10 2020,2020-02-10,5.987,0.2505826772962077,0.3608960331067732,1.417485763239006,1.4817791662072608,0.8800812620360657,1.3064485582196734,137,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 11 2020,2020-02-11,5.76,0.2502928422799333,0.3491450866504505,1.4187681161861185,1.4817791662072608,0.8800812620360657,1.3064485582196734,148,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
Feb 12 2020,2020-02-12,5.971,0.2459831341756308,0.3429706475613225,1.4202863947753972,1.4817791662072608,0.8800812620360657,1.3064485582196734,144,M4A4 | Griffin,M4A4,Griffin,Minimal Wear,0,1,1
