date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 12 2019,2019-09-12,37.3,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 13 2019,2019-09-13,40.796,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 14 2019,2019-09-14,40.074,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 15 2019,2019-09-15,25.44,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 16 2019,2019-09-16,37.09,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 17 2019,2019-09-17,42.851,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 18 2019,2019-09-18,41.847,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 20 2019,2019-09-20,43.122,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 21 2019,2019-09-21,39.165,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 23 2019,2019-09-23,43.687,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 24 2019,2019-09-24,42.537,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 25 2019,2019-09-25,42.964,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 26 2019,2019-09-26,41.556,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 27 2019,2019-09-27,43.581,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Sep 28 2019,2019-09-28,46.6,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 01 2019,2019-10-01,45.997,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 02 2019,2019-10-02,39.26,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 03 2019,2019-10-03,34.624,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 04 2019,2019-10-04,45.476,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 05 2019,2019-10-05,46.096,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 08 2019,2019-10-08,41.72,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 09 2019,2019-10-09,43.129,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 11 2019,2019-10-11,39.64,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 12 2019,2019-10-12,41.498,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 13 2019,2019-10-13,42.642,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 14 2019,2019-10-14,44.039,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 16 2019,2019-10-16,44.295,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 17 2019,2019-10-17,44.137,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 18 2019,2019-10-18,42.173,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 19 2019,2019-10-19,35.813,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 20 2019,2019-10-20,39.456,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 23 2019,2019-10-23,37.978,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 25 2019,2019-10-25,35.039,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 26 2019,2019-10-26,39.961,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 27 2019,2019-10-27,38.601,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 28 2019,2019-10-28,32.504,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 30 2019,2019-10-30,34.011,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Oct 31 2019,2019-10-31,37.671,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 01 2019,2019-11-01,38.277,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 02 2019,2019-11-02,36.217,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 03 2019,2019-11-03,33.43,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 04 2019,2019-11-04,33.31,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 06 2019,2019-11-06,35.421,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 08 2019,2019-11-08,38.777,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 09 2019,2019-11-09,34.92,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 10 2019,2019-11-10,34.197,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 11 2019,2019-11-11,36.306,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 12 2019,2019-11-12,37.53,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 13 2019,2019-11-13,36.035,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 14 2019,2019-11-14,34.576,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 15 2019,2019-11-15,38.612,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 16 2019,2019-11-16,39.598,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 17 2019,2019-11-17,35.806,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 18 2019,2019-11-18,36.43,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 19 2019,2019-11-19,29.802,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 20 2019,2019-11-20,35.235,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 21 2019,2019-11-21,26.031,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 22 2019,2019-11-22,25.538,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 23 2019,2019-11-23,30.719,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 24 2019,2019-11-24,34.548,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 26 2019,2019-11-26,34.3,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 27 2019,2019-11-27,34.314,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 29 2019,2019-11-29,30.465,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Nov 30 2019,2019-11-30,34.124,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 01 2019,2019-12-01,31.124,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 02 2019,2019-12-02,25.26,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 03 2019,2019-12-03,26.276,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 04 2019,2019-12-04,27.24,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 05 2019,2019-12-05,31.27,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 06 2019,2019-12-06,30.045,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 07 2019,2019-12-07,31.386,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 08 2019,2019-12-08,40.472,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 09 2019,2019-12-09,33.565,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 11 2019,2019-12-11,33.594,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 12 2019,2019-12-12,31.102,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 13 2019,2019-12-13,38.78,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 15 2019,2019-12-15,30.97,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 16 2019,2019-12-16,31.79,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 20 2019,2019-12-20,31.209,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 21 2019,2019-12-21,30.546,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 22 2019,2019-12-22,37.195,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 23 2019,2019-12-23,34.954,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 24 2019,2019-12-24,37.482,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 25 2019,2019-12-25,36.331,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 26 2019,2019-12-26,38.808,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 28 2019,2019-12-28,34.149,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 29 2019,2019-12-29,35.94,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Dec 30 2019,2019-12-30,38.269,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 01 2020,2020-01-01,34.199,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 02 2020,2020-01-02,37.452,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 03 2020,2020-01-03,39.414,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 04 2020,2020-01-04,34.89,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 05 2020,2020-01-05,45.105,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 06 2020,2020-01-06,34.977,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 07 2020,2020-01-07,41.077,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 09 2020,2020-01-09,39.12,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 10 2020,2020-01-10,35.048,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 11 2020,2020-01-11,39.421,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 12 2020,2020-01-12,43.679,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 14 2020,2020-01-14,38.983,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 15 2020,2020-01-15,36.816,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 16 2020,2020-01-16,36.02,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 17 2020,2020-01-17,34.7,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 18 2020,2020-01-18,40.457,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 19 2020,2020-01-19,42.063,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 20 2020,2020-01-20,41.401,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 21 2020,2020-01-21,46.222,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 22 2020,2020-01-22,39.85,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 23 2020,2020-01-23,47.528,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 24 2020,2020-01-24,39.898,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 25 2020,2020-01-25,48.182,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 26 2020,2020-01-26,38.84,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 27 2020,2020-01-27,40.525,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 28 2020,2020-01-28,40.396,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jan 31 2020,2020-01-31,41.687,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 01 2020,2020-02-01,40.324,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 02 2020,2020-02-02,47.816,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 03 2020,2020-02-03,43.85,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 04 2020,2020-02-04,34.59,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 05 2020,2020-02-05,35.105,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 07 2020,2020-02-07,40.625,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 08 2020,2020-02-08,39.615,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 09 2020,2020-02-09,42.129,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 10 2020,2020-02-10,45.292,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 11 2020,2020-02-11,42.69,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 12 2020,2020-02-12,43.447,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 13 2020,2020-02-13,38.941,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 15 2020,2020-02-15,38.705,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 16 2020,2020-02-16,39.912,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 18 2020,2020-02-18,37.14,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 19 2020,2020-02-19,39.457,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 21 2020,2020-02-21,39.156,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 22 2020,2020-02-22,37.344,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 23 2020,2020-02-23,36.887,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 24 2020,2020-02-24,39.71,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 25 2020,2020-02-25,39.713,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 26 2020,2020-02-26,40.927,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 27 2020,2020-02-27,39.741,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 28 2020,2020-02-28,37.861,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Feb 29 2020,2020-02-29,35.282,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 02 2020,2020-03-02,38.664,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 04 2020,2020-03-04,46.7,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 05 2020,2020-03-05,42.704,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 06 2020,2020-03-06,47.587,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 07 2020,2020-03-07,38.57,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 10 2020,2020-03-10,45.791,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 11 2020,2020-03-11,49.534,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 14 2020,2020-03-14,48.109,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 15 2020,2020-03-15,46.934,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 17 2020,2020-03-17,40.002,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 19 2020,2020-03-19,37.584,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 20 2020,2020-03-20,36.558,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 21 2020,2020-03-21,33.956,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 22 2020,2020-03-22,37.758,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 23 2020,2020-03-23,36.924,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 24 2020,2020-03-24,32.925,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 25 2020,2020-03-25,36.765,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 26 2020,2020-03-26,33.48,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 27 2020,2020-03-27,36.811,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 28 2020,2020-03-28,34.5,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 30 2020,2020-03-30,38.566,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Mar 31 2020,2020-03-31,38.293,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 01 2020,2020-04-01,39.993,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 02 2020,2020-04-02,36.145,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 03 2020,2020-04-03,34.904,10,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 04 2020,2020-04-04,32.021,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 05 2020,2020-04-05,39.184,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 06 2020,2020-04-06,39.727,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 07 2020,2020-04-07,36.987,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 09 2020,2020-04-09,42.311,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 10 2020,2020-04-10,39.048,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 11 2020,2020-04-11,40.737,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 13 2020,2020-04-13,39.94,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 14 2020,2020-04-14,36.173,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 15 2020,2020-04-15,33.655,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 16 2020,2020-04-16,44.107,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 17 2020,2020-04-17,37.502,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 18 2020,2020-04-18,40.086,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 20 2020,2020-04-20,46.153,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 21 2020,2020-04-21,42.503,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 22 2020,2020-04-22,39.365,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 23 2020,2020-04-23,39.463,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 24 2020,2020-04-24,48.223,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 26 2020,2020-04-26,37.777,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 27 2020,2020-04-27,38.5,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 28 2020,2020-04-28,47.133,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Apr 30 2020,2020-04-30,42.013,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 01 2020,2020-05-01,37.67,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 02 2020,2020-05-02,53.082,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 03 2020,2020-05-03,39.73,5,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 04 2020,2020-05-04,43.374,7,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 05 2020,2020-05-05,38.244,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 06 2020,2020-05-06,40.607,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 07 2020,2020-05-07,44.037,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 08 2020,2020-05-08,40.235,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 09 2020,2020-05-09,40.879,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 10 2020,2020-05-10,46.333,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 11 2020,2020-05-11,42.843,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 12 2020,2020-05-12,38.698,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 13 2020,2020-05-13,41.222,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 14 2020,2020-05-14,41.23,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 15 2020,2020-05-15,42.039,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 16 2020,2020-05-16,37.014,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 17 2020,2020-05-17,42.655,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 18 2020,2020-05-18,39.63,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 19 2020,2020-05-19,43.51,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 20 2020,2020-05-20,39.621,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 21 2020,2020-05-21,40.791,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 22 2020,2020-05-22,43.701,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 23 2020,2020-05-23,42.129,6,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 24 2020,2020-05-24,46.5,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 26 2020,2020-05-26,50.255,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 28 2020,2020-05-28,42.81,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 29 2020,2020-05-29,47.89,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 30 2020,2020-05-30,46.606,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
May 31 2020,2020-05-31,44.033,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 01 2020,2020-06-01,42.039,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 02 2020,2020-06-02,42.184,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 04 2020,2020-06-04,43.579,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 05 2020,2020-06-05,48.174,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 06 2020,2020-06-06,42.68,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 07 2020,2020-06-07,47.751,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 08 2020,2020-06-08,41.555,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 11 2020,2020-06-11,41.071,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 12 2020,2020-06-12,42.287,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 16 2020,2020-06-16,43.395,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 17 2020,2020-06-17,44.873,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 19 2020,2020-06-19,46.738,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 20 2020,2020-06-20,47.562,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 22 2020,2020-06-22,42.284,2,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 23 2020,2020-06-23,37.369,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 24 2020,2020-06-24,38.42,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 25 2020,2020-06-25,37.14,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 26 2020,2020-06-26,37.22,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 27 2020,2020-06-27,37.056,4,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 28 2020,2020-06-28,37.573,3,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
Jun 29 2020,2020-06-29,36.676,1,AWP | Man-o'-war,AWP,Man-o'-war,Field-Tested,1,1,1
