date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 24 2016,2016-10-24,9.648,0.3361243082171986,0.32389047631083534,4.542357770625468,5.1622401348072575,3.6488367316375006,4.714670422427555,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 25 2016,2016-10-25,9.811,0.33369929508467333,0.3180971652114153,4.5402168314562195,5.1622401348072575,3.6488367316375006,4.714670422427555,37,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 26 2016,2016-10-26,9.502,0.3295108897086099,0.30872446259652747,4.538521053595035,5.1622401348072575,3.6488367316375006,4.714670422427555,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 27 2016,2016-10-27,9.376,0.3139650925025302,0.30369366787040847,4.537013910094456,5.1622401348072575,3.6488367316375006,4.714670422427555,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 28 2016,2016-10-28,9.129,0.3202094303891155,0.3149122550070862,4.535897652250712,5.1622401348072575,3.6488367316375006,4.714670422427555,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 29 2016,2016-10-29,9.086,0.33200778276400156,0.32626684284952406,4.534844403389406,5.1622401348072575,3.6488367316375006,4.714670422427555,87,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 30 2016,2016-10-30,8.622,0.3734470126592841,0.38776844105186886,4.534599742901112,5.1622401348072575,3.6488367316375006,4.714670422427555,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Oct 31 2016,2016-10-31,8.932,0.3855955074972655,0.3980524830945626,4.533786361931257,5.1622401348072575,3.6488367316375006,4.714670422427555,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 01 2016,2016-11-01,8.472,0.39875329278329524,0.4535123969296403,4.5337961919581815,5.1622401348072575,3.6488367316375006,4.714670422427555,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 02 2016,2016-11-02,8.784,0.4083809017563291,0.4623823784457989,4.533216639531299,5.1622401348072575,3.6488367316375006,4.714670422427555,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 03 2016,2016-11-03,9.039,0.37536102008875394,0.4531548293487429,4.532188724038942,5.1622401348072575,3.6488367316375006,4.714670422427555,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 04 2016,2016-11-04,9.451,0.3575221317798582,0.43965306043397745,4.5305069154743585,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 05 2016,2016-11-05,9.585,0.34343674817900643,0.4302958971028421,4.528627081600696,5.1622401348072575,3.6488367316375006,4.714670422427555,76,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 06 2016,2016-11-06,9.906,0.3458574286021779,0.43966733059820523,4.526311982959506,5.1622401348072575,3.6488367316375006,4.714670422427555,89,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 07 2016,2016-11-07,10.27,0.3785821537344405,0.48043889388998373,4.523560003652901,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 08 2016,2016-11-08,9.897,0.3912600275969595,0.47893004269402073,4.521258202318006,5.1622401348072575,3.6488367316375006,4.714670422427555,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 09 2016,2016-11-09,10.167,0.4053132873707848,0.49550800327406375,4.518628167831635,5.1622401348072575,3.6488367316375006,4.714670422427555,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 10 2016,2016-11-10,10.38,0.44133975756662625,0.5264282323296909,4.51576347396367,5.1622401348072575,3.6488367316375006,4.714670422427555,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 11 2016,2016-11-11,10.452,0.4760148312185281,0.5553537806579703,4.512826960302023,5.1622401348072575,3.6488367316375006,4.714670422427555,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 12 2016,2016-11-12,10.135,0.4891370127491412,0.5522341475620656,4.510242603301215,5.1622401348072575,3.6488367316375006,4.714670422427555,78,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 13 2016,2016-11-13,9.986,0.49693603857695423,0.5404914930890313,4.507837657874635,5.1622401348072575,3.6488367316375006,4.714670422427555,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 14 2016,2016-11-14,10.078,0.5054372592006655,0.5323150440326501,4.505323480667647,5.1622401348072575,3.6488367316375006,4.714670422427555,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 15 2016,2016-11-15,10.511,0.5340258732806014,0.5531004462809087,4.502340704530434,5.1622401348072575,3.6488367316375006,4.714670422427555,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 16 2016,2016-11-16,10.073,0.5413388946402711,0.5408525867268396,4.499837379649412,5.1622401348072575,3.6488367316375006,4.714670422427555,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 17 2016,2016-11-17,10.348,0.5577252691620179,0.542358501237621,4.497029420944808,5.1622401348072575,3.6488367316375006,4.714670422427555,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 18 2016,2016-11-18,10.245,0.5677987704089696,0.5356172610257174,4.494335846350074,5.1622401348072575,3.6488367316375006,4.714670422427555,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 19 2016,2016-11-19,9.838,0.5682272544004338,0.5180514452112609,4.4921240425774736,5.1622401348072575,3.6488367316375006,4.714670422427555,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 20 2016,2016-11-20,9.552,0.5680290475410142,0.5061932647246231,4.490288089202654,5.1622401348072575,3.6488367316375006,4.714670422427555,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 21 2016,2016-11-21,9.184,0.5738409808162404,0.5148282881432095,4.48898089674916,5.1622401348072575,3.6488367316375006,4.714670422427555,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 22 2016,2016-11-22,9.136,0.575735157224348,0.5233041595507605,4.487740921333416,5.1622401348072575,3.6488367316375006,4.714670422427555,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 23 2016,2016-11-23,9.217,0.581219906154393,0.5226473164269473,4.486372215315899,5.1622401348072575,3.6488367316375006,4.714670422427555,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 24 2016,2016-11-24,8.545,0.6133571047365557,0.5826917334687561,4.486091042152252,5.1622401348072575,3.6488367316375006,4.714670422427555,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 25 2016,2016-11-25,8.403,0.6508740268672193,0.6415818543939701,4.486050504734418,5.1622401348072575,3.6488367316375006,4.714670422427555,68,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 26 2016,2016-11-26,9.016,0.6576659084415213,0.6347695923522948,4.484963409824897,5.1622401348072575,3.6488367316375006,4.714670422427555,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 27 2016,2016-11-27,8.403,0.6863460313226979,0.6740397875886519,4.4848977740739855,5.1622401348072575,3.6488367316375006,4.714670422427555,74,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 28 2016,2016-11-28,8.585,0.7032518523373157,0.6863998393066062,4.484497786123942,5.1622401348072575,3.6488367316375006,4.714670422427555,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 29 2016,2016-11-29,8.714,0.6994495734124799,0.684983112996211,4.483867958177906,5.1622401348072575,3.6488367316375006,4.714670422427555,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Nov 30 2016,2016-11-30,9.41,0.6912216538219979,0.6627143571608981,4.482171232220916,5.1622401348072575,3.6488367316375006,4.714670422427555,74,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 01 2016,2016-12-01,9.655,0.6621477983776181,0.645504051700699,4.480146967836729,5.1622401348072575,3.6488367316375006,4.714670422427555,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 02 2016,2016-12-02,9.821,0.6468343034284204,0.634450406703601,4.477916297878766,5.1622401348072575,3.6488367316375006,4.714670422427555,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 03 2016,2016-12-03,9.993,0.641730082550562,0.631365815008631,4.475485411918333,5.1622401348072575,3.6488367316375006,4.714670422427555,78,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 04 2016,2016-12-04,9.936,0.6431241357799949,0.6232651819833931,4.473121206748228,5.1622401348072575,3.6488367316375006,4.714670422427555,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 05 2016,2016-12-05,9.68,0.6430369432191314,0.6051241916398652,4.4710653041344255,5.1622401348072575,3.6488367316375006,4.714670422427555,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 06 2016,2016-12-06,10.288,0.6519764610374392,0.6189041910331187,4.468324814278294,5.1622401348072575,3.6488367316375006,4.714670422427555,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 07 2016,2016-12-07,10.027,0.6456661400194322,0.6111181979626936,4.465862718169792,5.1622401348072575,3.6488367316375006,4.714670422427555,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 08 2016,2016-12-08,9.885,0.6455152811209789,0.5964128381929676,4.463563040323529,5.1622401348072575,3.6488367316375006,4.714670422427555,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 09 2016,2016-12-09,10.147,0.64497883864405,0.5935839133844324,4.460975569298646,5.1622401348072575,3.6488367316375006,4.714670422427555,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 10 2016,2016-12-10,10.386,0.6452123672484522,0.6049373842605111,4.458151969651276,5.1622401348072575,3.6488367316375006,4.714670422427555,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 11 2016,2016-12-11,10.01,0.631280727942047,0.5911508656153105,4.455717610795285,5.1622401348072575,3.6488367316375006,4.714670422427555,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 12 2016,2016-12-12,10.115,0.6307505481747637,0.5813557768428294,4.453172353120302,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 13 2016,2016-12-13,9.953,0.6301540442939378,0.5652636050460792,4.450805111191596,5.1622401348072575,3.6488367316375006,4.714670422427555,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 14 2016,2016-12-14,10.107,0.6308733783731932,0.5545202982525718,4.448272977088559,5.1622401348072575,3.6488367316375006,4.714670422427555,53,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 15 2016,2016-12-15,9.833,0.6103857504624367,0.5366433555417062,4.4460452600240234,5.1622401348072575,3.6488367316375006,4.714670422427555,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 16 2016,2016-12-16,9.635,0.6043063668845851,0.5200564292509198,4.444054212160587,5.1622401348072575,3.6488367316375006,4.714670422427555,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 17 2016,2016-12-17,10.003,0.5927980951462063,0.5067592463039635,4.441637859987708,5.1622401348072575,3.6488367316375006,4.714670422427555,76,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 18 2016,2016-12-18,10.102,0.5879105305688938,0.4970123894962412,4.43911865204588,5.1622401348072575,3.6488367316375006,4.714670422427555,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 19 2016,2016-12-19,9.739,0.5867237106538761,0.48090618008633806,4.437004149006153,5.1622401348072575,3.6488367316375006,4.714670422427555,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 20 2016,2016-12-20,9.468,0.5870754362225241,0.4720461985903671,4.435222849022501,5.1622401348072575,3.6488367316375006,4.714670422427555,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 21 2016,2016-12-21,9.405,0.5833112780721902,0.46555189827725024,4.4335210651608525,5.1622401348072575,3.6488367316375006,4.714670422427555,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 22 2016,2016-12-22,9.405,0.578180701976213,0.4582658391933095,4.4318170509197605,5.1622401348072575,3.6488367316375006,4.714670422427555,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 23 2016,2016-12-23,9.388,0.5751483976419655,0.45110987402545727,4.430132915333168,5.1622401348072575,3.6488367316375006,4.714670422427555,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 24 2016,2016-12-24,9.989,0.5431827966481354,0.44216288153067845,4.42773737175854,5.1622401348072575,3.6488367316375006,4.714670422427555,81,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 25 2016,2016-12-25,10.662,0.5204527427836685,0.48807655854356474,4.424719141544308,5.1622401348072575,3.6488367316375006,4.714670422427555,106,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 26 2016,2016-12-26,10.748,0.5349173273751909,0.5302678379616984,4.421639578357306,5.1622401348072575,3.6488367316375006,4.714670422427555,79,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 27 2016,2016-12-27,10.781,0.49829885322587236,0.5638148599320907,4.418541104748249,5.1622401348072575,3.6488367316375006,4.714670422427555,81,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 28 2016,2016-12-28,10.373,0.4442500797221287,0.5577619015695061,4.415784703935191,5.1622401348072575,3.6488367316375006,4.714670422427555,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 29 2016,2016-12-29,10.712,0.40494450307974156,0.5733870585559003,4.412749562214752,5.1622401348072575,3.6488367316375006,4.714670422427555,79,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 30 2016,2016-12-30,10.872,0.4205901382196253,0.5972638481009097,4.4096024703545105,5.1622401348072575,3.6488367316375006,4.714670422427555,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Dec 31 2016,2016-12-31,10.444,0.42053083722511897,0.5863491076995829,4.406797951730778,5.1622401348072575,3.6488367316375006,4.714670422427555,69,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 01 2017,2017-01-01,10.716,0.4342520005708541,0.5897924081901995,4.403776674748167,5.1622401348072575,3.6488367316375006,4.714670422427555,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 02 2017,2017-01-02,10.792,0.45202040565247353,0.5953849139434647,4.400704561603952,5.1622401348072575,3.6488367316375006,4.714670422427555,80,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 03 2017,2017-01-03,11.011,0.47874777272050945,0.6144137957619068,4.3974884392078915,5.1622401348072575,3.6488367316375006,4.714670422427555,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 04 2017,2017-01-04,10.441,0.47278818493685304,0.5970848553480125,4.39470716767034,5.1622401348072575,3.6488367316375006,4.714670422427555,64,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 05 2017,2017-01-05,12.337,0.6152744121923526,0.7824840081916292,4.390995828098135,5.1622401348072575,3.6488367316375006,4.714670422427555,61,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 06 2017,2017-01-06,11.451,0.6513837790319952,0.8043986074913108,4.387557488008521,5.1622401348072575,3.6488367316375006,4.714670422427555,87,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 07 2017,2017-01-07,11.756,0.6984458848205686,0.8455666632105889,4.384002580201205,5.1622401348072575,3.6488367316375006,4.714670422427555,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 08 2017,2017-01-08,11.67,0.7367757218907369,0.8671672898426308,4.380487692830905,5.1622401348072575,3.6488367316375006,4.714670422427555,72,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 09 2017,2017-01-09,11.833,0.7811682004991413,0.8943363941240304,4.37692424234233,5.1622401348072575,3.6488367316375006,4.714670422427555,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 10 2017,2017-01-10,11.697,0.8080372814887109,0.9022146947050663,4.37341617472006,5.1622401348072575,3.6488367316375006,4.714670422427555,54,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 11 2017,2017-01-11,11.677,0.831387885461269,0.9036859914143421,4.3699239513415105,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 12 2017,2017-01-12,11.568,0.84249443874138,0.894995569229588,4.366483247536112,5.1622401348072575,3.6488367316375006,4.714670422427555,71,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 13 2017,2017-01-13,11.444,0.8497259977570284,0.8783894304963826,4.363105160236942,5.1622401348072575,3.6488367316375006,4.714670422427555,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 14 2017,2017-01-14,11.119,0.8386686466360752,0.8515777393511135,4.359905353458774,5.1622401348072575,3.6488367316375006,4.714670422427555,70,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 15 2017,2017-01-15,11.364,0.8216295281993029,0.8317399797534145,4.356580458101656,5.1622401348072575,3.6488367316375006,4.714670422427555,79,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 16 2017,2017-01-16,11.085,0.810676238931197,0.8053853745136885,4.353414762647898,5.1622401348072575,3.6488367316375006,4.714670422427555,55,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 17 2017,2017-01-17,11.353,0.8056061043724257,0.7857555559928603,4.350109888423474,5.1622401348072575,3.6488367316375006,4.714670422427555,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 18 2017,2017-01-18,11.661,0.7910474330778968,0.7795031226946281,4.346679032778406,5.1622401348072575,3.6488367316375006,4.714670422427555,47,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 19 2017,2017-01-19,11.838,0.7600780177740115,0.7816759488730691,4.343196123771607,5.1622401348072575,3.6488367316375006,4.714670422427555,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 20 2017,2017-01-20,11.79,0.712188920596575,0.7774217420983663,4.339736649251408,5.1622401348072575,3.6488367316375006,4.714670422427555,45,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 21 2017,2017-01-21,11.752,0.6496075596920214,0.768738540957755,4.336297948178162,5.1622401348072575,3.6488367316375006,4.714670422427555,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 22 2017,2017-01-22,11.301,0.558826563064102,0.7444416621391345,4.3330577207017456,5.1622401348072575,3.6488367316375006,4.714670422427555,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 23 2017,2017-01-23,10.965,0.5118545512242972,0.721722915766457,4.330016249917387,5.1622401348072575,3.6488367316375006,4.714670422427555,66,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 24 2017,2017-01-24,11.526,0.502405845241838,0.7043433600365279,4.326685837245318,5.1622401348072575,3.6488367316375006,4.714670422427555,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 25 2017,2017-01-25,12.224,0.5215101865855332,0.7299854425399152,4.323163297870425,5.1622401348072575,3.6488367316375006,4.714670422427555,82,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 26 2017,2017-01-26,12.215,0.5360669466253292,0.7467244337541336,4.3196507438482685,5.1622401348072575,3.6488367316375006,4.714670422427555,52,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 27 2017,2017-01-27,12.021,0.5147929669783886,0.7440722909629948,4.31618421948098,5.1622401348072575,3.6488367316375006,4.714670422427555,63,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 28 2017,2017-01-28,12.823,0.5570556050577686,0.8082056000155227,4.3126637219775334,5.1622401348072575,3.6488367316375006,4.714670422427555,85,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 29 2017,2017-01-29,13.316,0.63638987182808,0.91070158543649,4.30923414794306,5.1622401348072575,3.6488367316375006,4.714670422427555,84,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 30 2017,2017-01-30,13.566,0.6977125647344704,1.012641039246662,4.305889412852988,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Jan 31 2017,2017-01-31,13.25,0.729990870671831,1.0536250816910095,4.302459708246361,5.1622401348072575,3.6488367316375006,4.714670422427555,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 01 2017,2017-02-01,13.725,0.7896347977343432,1.1273165731025827,4.299191496874148,5.1622401348072575,3.6488367316375006,4.714670422427555,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 02 2017,2017-02-02,13.349,0.8178937492470082,1.1472912647231628,4.295802660154861,5.1622401348072575,3.6488367316375006,4.714670422427555,80,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 03 2017,2017-02-03,13.989,0.8499691170859452,1.2145971430350955,4.292671047385386,5.1622401348072575,3.6488367316375006,4.714670422427555,60,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 04 2017,2017-02-04,14.423,0.9528857254398296,1.3059343149415292,4.289802286693319,5.1622401348072575,3.6488367316375006,4.714670422427555,73,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 05 2017,2017-02-05,14.551,1.0412592669068585,1.3839636493192542,4.287027774987546,5.1622401348072575,3.6488367316375006,4.714670422427555,67,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 06 2017,2017-02-06,14.872,1.1429608157923237,1.4707379354945498,4.28450743828568,5.1622401348072575,3.6488367316375006,4.714670422427555,38,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 07 2017,2017-02-07,14.17,1.1834333943447979,1.476223489792876,4.281497303990151,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 08 2017,2017-02-08,14.058,1.2149656709590906,1.4680038664721824,4.278431849453742,5.1622401348072575,3.6488367316375006,4.714670422427555,48,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 09 2017,2017-02-09,14.274,1.2476449949137032,1.46806877100729,4.275495330098299,5.1622401348072575,3.6488367316375006,4.714670422427555,49,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 10 2017,2017-02-10,13.951,1.2601812317208556,1.445056999822595,4.2723884023864285,5.1622401348072575,3.6488367316375006,4.714670422427555,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 11 2017,2017-02-11,13.709,1.257329803385987,1.410596854680885,4.269181954309102,5.1622401348072575,3.6488367316375006,4.714670422427555,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 12 2017,2017-02-12,13.888,1.250775288766289,1.382439445935147,4.26605894062192,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 13 2017,2017-02-13,13.501,1.2152040933545434,1.3417763850492264,4.262793245647937,5.1622401348072575,3.6488367316375006,4.714670422427555,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 14 2017,2017-02-14,13.231,1.18204925359772,1.298305518124904,4.259464024626086,5.1622401348072575,3.6488367316375006,4.714670422427555,56,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 15 2017,2017-02-15,13.057,1.1286204726409417,1.2557562931151198,4.256111312214433,5.1622401348072575,3.6488367316375006,4.714670422427555,51,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 16 2017,2017-02-16,12.908,1.0846708616722474,1.215418095259833,4.252748730018893,5.1622401348072575,3.6488367316375006,4.714670422427555,57,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 17 2017,2017-02-17,13.167,1.0518787898354278,1.175769225568546,4.249430234026806,5.1622401348072575,3.6488367316375006,4.714670422427555,50,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 18 2017,2017-02-18,12.847,1.0254834066143037,1.1387426042857145,4.246078610403408,5.1622401348072575,3.6488367316375006,4.714670422427555,65,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 19 2017,2017-02-19,12.409,1.0032176142837075,1.1136448698085046,4.242740654415197,5.1622401348072575,3.6488367316375006,4.714670422427555,62,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 20 2017,2017-02-20,12.717,0.971212443466787,1.079879720469344,4.239399138897143,5.1622401348072575,3.6488367316375006,4.714670422427555,58,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 21 2017,2017-02-21,12.493,0.913507868842235,1.0522929830333423,4.23607032506604,5.1622401348072575,3.6488367316375006,4.714670422427555,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
Feb 22 2017,2017-02-22,13.032,0.8078561212515384,1.0178900936419555,4.2327692430897566,5.1622401348072575,3.6488367316375006,4.714670422427555,59,M4A4 | Evil Daimyo,M4A4,Evil Daimyo,Factory New,1,1,0
