date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Feb 13 2014,2014-02-13,12.488,,,,6.954586334463896,1.6222759354828695,6.19341681298022,83,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,0
Jul 19 2019,2019-07-19,9.819,0.7409851542713434,0.8127873113183208,1.8441448226300912,6.954586334463896,1.6222759354828695,6.19341681298022,25,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 20 2019,2019-07-20,9.496,0.7476165776160854,0.7921855602295405,1.8458978520554192,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 21 2019,2019-07-21,9.229,0.7501158293698484,0.7666041788175586,1.8473617226213819,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 22 2019,2019-07-22,9.1,0.7450779246448349,0.7415185587844606,1.8486912343642623,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 23 2019,2019-07-23,10.86,0.8230831587432987,0.8368756484381378,1.8521736105408884,6.954586334463896,1.6222759354828695,6.19341681298022,13,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 24 2019,2019-07-24,9.266,0.8232012428360673,0.8094459482376507,1.8536584926715642,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 25 2019,2019-07-25,8.9,0.8186085222153673,0.7876789275164722,1.854781011386242,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 26 2019,2019-07-26,9.055,0.7993951765402458,0.7630208744293978,1.856046965971091,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 27 2019,2019-07-27,9.471,0.7770107774515164,0.7407976562740428,1.8577345261429568,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 28 2019,2019-07-28,8.731,0.7586582234444885,0.7272730007258257,1.858693621987466,6.954586334463896,1.6222759354828695,6.19341681298022,12,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 29 2019,2019-07-29,8.96,0.7346695316192187,0.7059279230296939,1.8598575139882123,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 30 2019,2019-07-30,9.265,0.7010345794674765,0.6830874151504638,1.8613159362340124,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Jul 31 2019,2019-07-31,9.825,0.6766875448338608,0.6795967335740588,1.8633811256661994,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 01 2019,2019-08-01,9.906,0.687114641006144,0.6787306035916458,1.8655346164769213,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 02 2019,2019-08-02,10.143,0.6644062079747189,0.6915575951877717,1.8679688328185893,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 03 2019,2019-08-03,10.18,0.6587539273367191,0.7018802423328366,1.8704407586312815,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 04 2019,2019-08-04,9.735,0.6258408265923743,0.6845131592506419,1.8723737451197848,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 05 2019,2019-08-05,9.638,0.6142309732549213,0.6645891493908423,1.8741920478742689,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 06 2019,2019-08-06,9.137,0.5913822197910568,0.6467069978088958,1.8754857142274777,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 07 2019,2019-08-07,9.61,0.5824079237571483,0.627633318890437,1.877262655753762,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 08 2019,2019-08-08,9.592,0.5509062971829249,0.6086346209536709,1.879014316354488,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 09 2019,2019-08-09,9.222,0.5270749919379362,0.5909125298166242,1.880377478657014,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 10 2019,2019-08-10,9.725,0.5256220573057939,0.5767788048824682,1.8822649806180392,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 11 2019,2019-08-11,10.138,0.5318024966115117,0.5849079088574836,1.884629357360207,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 12 2019,2019-08-12,9.677,0.531204664326507,0.5678667914860517,1.8864506138700357,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 13 2019,2019-08-13,9.92,0.450675018626207,0.5595321867931796,1.8885405143597163,6.954586334463896,1.6222759354828695,6.19341681298022,13,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 14 2019,2019-08-14,9.329,0.452801527148976,0.543284729444386,1.8899843199671573,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 15 2019,2019-08-15,9.603,0.45127693156802995,0.5260055372828157,1.8917081120446395,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 16 2019,2019-08-16,9.861,0.45163419232615687,0.5160931486178513,1.893711728927083,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 17 2019,2019-08-17,9.493,0.45120044733809833,0.4992847945777648,1.8953080002149296,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 18 2019,2019-08-18,9.295,0.45108563297427406,0.48657437842594614,1.8966986854687846,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 19 2019,2019-08-19,10.216,0.4672315087390401,0.5018831182659185,1.899103532585487,6.954586334463896,1.6222759354828695,6.19341681298022,23,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 20 2019,2019-08-20,10.472,0.49053686868590035,0.5359164251582602,1.901821746791356,6.954586334463896,1.6222759354828695,6.19341681298022,13,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 21 2019,2019-08-21,9.213,0.48689945149076447,0.5283093265515916,1.9031163103572266,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 22 2019,2019-08-22,9.03,0.4376334161104374,0.530154883729041,1.9042360372215672,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 23 2019,2019-08-23,9.177,0.4399458025658864,0.5215736622625858,1.9054888202669593,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 24 2019,2019-08-24,10.422,0.449971530389266,0.5510784208941061,1.9081156840521778,6.954586334463896,1.6222759354828695,6.19341681298022,32,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 25 2019,2019-08-25,9.031,0.4509965733742784,0.5511028597142973,1.909223859246738,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 26 2019,2019-08-26,9.732,0.45092838588332484,0.5348522532197089,1.9110258133787859,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 27 2019,2019-08-27,9.759,0.41987672520366476,0.5195357594593121,1.9128513759871903,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 28 2019,2019-08-28,11.008,0.4685759350377353,0.6164109629753481,1.916230453379404,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 29 2019,2019-08-29,10.549,0.48472022502847906,0.6352457581692008,1.9189784884626366,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 30 2019,2019-08-30,9.647,0.4849181469024826,0.6147456092329154,1.9206624658260072,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Aug 31 2019,2019-08-31,10.242,0.4924983272040482,0.6085744387240397,1.9230119722229115,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 01 2019,2019-09-01,10.18,0.4935361042586769,0.5980621175436489,1.925279552652977,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 02 2019,2019-09-02,10.643,0.5139060516135145,0.6170199404924372,1.9281143638532052,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 03 2019,2019-09-03,10.714,0.5415193875812488,0.6355683831483158,1.931031724782299,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 04 2019,2019-09-04,10.326,0.5485433594906722,0.6240648774715233,1.9334484769091977,6.954586334463896,1.6222759354828695,6.19341681298022,12,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 05 2019,2019-09-05,10.113,0.5346633799737834,0.6054568880051112,1.9356048190338708,6.954586334463896,1.6222759354828695,6.19341681298022,23,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 06 2019,2019-09-06,10.381,0.5404999175943254,0.5960858646829802,1.9380725527877758,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 07 2019,2019-09-07,10.512,0.5490216376615964,0.5925591894918985,1.940693770410952,6.954586334463896,1.6222759354828695,6.19341681298022,31,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 08 2019,2019-09-08,9.879,0.5330488979316418,0.5739173289902124,1.9425652714231652,6.954586334463896,1.6222759354828695,6.19341681298022,39,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 09 2019,2019-09-09,9.939,0.5314619059454734,0.5552520791128832,1.9444965600266853,6.954586334463896,1.6222759354828695,6.19341681298022,25,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 10 2019,2019-09-10,10.608,0.543974083434318,0.5589119924738761,1.9472144799433415,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 11 2019,2019-09-11,9.536,0.5471543311250456,0.5544056679321052,1.9487097531026054,6.954586334463896,1.6222759354828695,6.19341681298022,25,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 12 2019,2019-09-12,9.271,0.5614739520676856,0.5660465837224805,1.9499455766858642,6.954586334463896,1.6222759354828695,6.19341681298022,14,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 13 2019,2019-09-13,10.243,0.5519287862192019,0.5523625991206162,1.9521973627303442,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 14 2019,2019-09-14,9.842,0.548163290547058,0.5351848514460004,1.9539932897858256,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 15 2019,2019-09-15,10.721,0.5641000604155693,0.5514071188217905,1.9568170909832963,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 16 2019,2019-09-16,11.892,0.6519944300233987,0.7111024013907166,1.9613031570570816,6.954586334463896,1.6222759354828695,6.19341681298022,25,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 17 2019,2019-09-17,10.0,0.634967875013199,0.6885602521984917,1.963246050739975,6.954586334463896,1.6222759354828695,6.19341681298022,11,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 18 2019,2019-09-18,10.952,0.6531650123309266,0.6974790456796397,1.9663393189748095,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 19 2019,2019-09-19,10.036,0.6502397930807325,0.6755123645431952,1.9683071977501223,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 20 2019,2019-09-20,10.762,0.6371077797268143,0.6700565912970552,1.9711330014662827,6.954586334463896,1.6222759354828695,6.19341681298022,12,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 21 2019,2019-09-21,10.277,0.5996375763646152,0.6483280792084892,1.9733584394754526,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 22 2019,2019-09-22,10.604,0.5705024494491753,0.6347442494093565,1.975967396836932,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 23 2019,2019-09-23,10.47,0.5710374798979472,0.6167176071422359,1.978404392092644,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 24 2019,2019-09-24,10.285,0.5215503645464569,0.5965537221284126,1.9806159169326516,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 25 2019,2019-09-25,10.189,0.5108281533928719,0.5772096203479988,1.9827110027986534,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 26 2019,2019-09-26,10.751,0.5053840192333664,0.5722132862200848,1.985469351567595,6.954586334463896,1.6222759354828695,6.19341681298022,12,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 27 2019,2019-09-27,10.293,0.4900265076103947,0.5534550314765423,1.9876674917949195,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 28 2019,2019-09-28,9.783,0.49803569206898635,0.5496266606225408,1.9893068933757647,6.954586334463896,1.6222759354828695,6.19341681298022,10,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 29 2019,2019-09-29,10.011,0.48578532816192843,0.5349365740444616,1.9911795977658644,6.954586334463896,1.6222759354828695,6.19341681298022,28,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Sep 30 2019,2019-09-30,10.133,0.4867580814788583,0.5180116233770199,1.993178904257205,6.954586334463896,1.6222759354828695,6.19341681298022,13,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 01 2019,2019-10-01,10.782,0.49351054909584874,0.519810344916467,1.9959359506654577,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 02 2019,2019-10-02,9.989,0.49372527611596256,0.5074204454559552,1.997765812663443,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 03 2019,2019-10-03,9.985,0.4910782471536572,0.49508693683428506,1.9995857462807751,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 04 2019,2019-10-04,10.658,0.49574115070838026,0.4907025701996639,2.0021654653048757,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 05 2019,2019-10-05,10.259,0.494592251660113,0.474609923089054,2.004270433483235,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 06 2019,2019-10-06,9.907,0.4995094478642715,0.4672922797038324,2.0059902551114503,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 07 2019,2019-10-07,10.568,0.5004882271514122,0.45959662762844317,2.008438668868395,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 08 2019,2019-10-08,10.207,0.4948070807156649,0.44469080979607306,2.0104659720830957,6.954586334463896,1.6222759354828695,6.19341681298022,9,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 09 2019,2019-10-09,9.904,0.49572419565807097,0.43883976151594956,2.012165082848471,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 10 2019,2019-10-10,10.664,0.49703831347029276,0.43807349666632667,2.0147062351109346,6.954586334463896,1.6222759354828695,6.19341681298022,14,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 11 2019,2019-10-11,9.996,0.4794691556964733,0.42873905135297014,2.016488467707433,6.954586334463896,1.6222759354828695,6.19341681298022,13,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 12 2019,2019-10-12,11.13,0.4596815001814998,0.4704015723830129,2.019599786886384,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 13 2019,2019-10-13,12.029,0.5488153689496302,0.6276614581927058,2.023972767859322,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 14 2019,2019-10-14,13.47,0.768979769699313,0.9762593264983691,2.030760810061787,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 15 2019,2019-10-15,15.475,1.1825745579274811,1.5397314597866085,2.041696248881728,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 16 2019,2019-10-16,10.749,1.161585003148774,1.4898592289276331,2.0442582916131715,6.954586334463896,1.6222759354828695,6.19341681298022,10,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 17 2019,2019-10-17,11.644,1.1672972594647553,1.4526070835733955,2.047977938398724,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 18 2019,2019-10-18,10.857,1.1668088030000998,1.4051934198506661,2.0506506451446236,6.954586334463896,1.6222759354828695,6.19341681298022,30,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 19 2019,2019-10-19,10.741,1.1594485788065187,1.3601244790983371,2.0531746489217664,6.954586334463896,1.6222759354828695,6.19341681298022,27,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 20 2019,2019-10-20,11.656,1.171133680051781,1.3277038232204124,2.0568743869419013,6.954586334463896,1.6222759354828695,6.19341681298022,25,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 21 2019,2019-10-21,9.923,1.1781617651356242,1.3112451622333672,2.0584885854519492,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 22 2019,2019-10-22,10.464,1.1791204768175636,1.2732524376085526,2.060668405294973,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 23 2019,2019-10-23,10.036,1.1855189736067127,1.2496964331086875,2.0623852433064513,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 24 2019,2019-10-24,9.91,1.1925608401549872,1.230453051260874,2.0639709804997532,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 25 2019,2019-10-25,9.804,1.2007245494608938,1.2144375790363566,2.0654491013708483,6.954586334463896,1.6222759354828695,6.19341681298022,14,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 26 2019,2019-10-26,10.937,1.2013384987195126,1.1759814042467664,2.0681555132937057,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 27 2019,2019-10-27,9.72,1.2130588717934045,1.164771071639408,2.069543577215732,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 28 2019,2019-10-28,9.901,1.2101270233506827,1.1424051278117313,2.0711003037978695,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 29 2019,2019-10-29,9.694,1.2178632673378982,1.1284272538156097,2.072455820912367,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 30 2019,2019-10-30,9.949,1.221309018856463,1.1017531174241557,2.074050570336379,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Oct 31 2019,2019-10-31,9.841,1.2311813600681334,1.0787534144130597,2.0755359177509773,6.954586334463896,1.6222759354828695,6.19341681298022,26,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 01 2019,2019-11-01,10.495,1.224996289461854,1.0433945620224438,2.0776906105719446,6.954586334463896,1.6222759354828695,6.19341681298022,18,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 02 2019,2019-11-02,10.47,1.2186128613087233,1.0091755798912494,2.079810969362076,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 03 2019,2019-11-03,11.636,1.2304214229932868,1.0185700003325493,2.0833574594955944,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 04 2019,2019-11-04,10.318,1.2296820657220817,0.9868117814568808,2.0852983570022836,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 05 2019,2019-11-05,11.047,1.2207465423623198,0.9631062172876775,2.088063397925554,6.954586334463896,1.6222759354828695,6.19341681298022,16,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 06 2019,2019-11-06,11.832,1.235102242963964,0.983879134579442,2.0918462330744196,6.954586334463896,1.6222759354828695,6.19341681298022,15,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 07 2019,2019-11-07,10.48,1.2314560188803672,0.9525196230468941,2.093937453113488,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 08 2019,2019-11-08,10.956,1.2192213569492947,0.924751968049223,2.0965641557940464,6.954586334463896,1.6222759354828695,6.19341681298022,20,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 09 2019,2019-11-09,10.726,1.2189287759830105,0.894593434290152,2.098914355690652,6.954586334463896,1.6222759354828695,6.19341681298022,27,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 10 2019,2019-11-10,10.914,1.2078892885249177,0.8675643109117455,2.1014744779667867,6.954586334463896,1.6222759354828695,6.19341681298022,10,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 11 2019,2019-11-11,10.609,1.2081165834927705,0.8392845297113,2.1036780725827384,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 12 2019,2019-11-12,10.584,1.189224143871843,0.812062299326449,2.105847149708248,6.954586334463896,1.6222759354828695,6.19341681298022,17,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 13 2019,2019-11-13,10.577,1.0798601042855005,0.7857520440510186,2.1080017219663922,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 14 2019,2019-11-14,10.643,0.603026944175973,0.7599962634570535,2.1102221490394055,6.954586334463896,1.6222759354828695,6.19341681298022,24,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 15 2019,2019-11-15,11.072,0.6091771952168978,0.7422440420472134,2.1129305222614136,6.954586334463896,1.6222759354828695,6.19341681298022,19,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 16 2019,2019-11-16,10.723,0.5760776258755383,0.7179590828656678,2.115224913405426,6.954586334463896,1.6222759354828695,6.19341681298022,23,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 17 2019,2019-11-17,11.284,0.5890407124464774,0.7101519008547262,2.118174834352462,6.954586334463896,1.6222759354828695,6.19341681298022,23,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 18 2019,2019-11-18,12.897,0.7267203892404849,0.8750335785875839,2.123407069931072,6.954586334463896,1.6222759354828695,6.19341681298022,25,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 19 2019,2019-11-19,9.25,0.7429223563644592,0.937869596474399,2.12427638757345,6.954586334463896,1.6222759354828695,6.19341681298022,51,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 20 2019,2019-11-20,8.238,0.8486341433122508,1.1049472629562578,2.1244656035546536,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 21 2019,2019-11-21,8.352,0.9349557645199656,1.207343748835934,2.124718807548244,6.954586334463896,1.6222759354828695,6.19341681298022,21,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 22 2019,2019-11-22,8.678,0.9861536105891823,1.249319008124457,2.1251722401686846,6.954586334463896,1.6222759354828695,6.19341681298022,28,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 23 2019,2019-11-23,9.722,0.9898636670321145,1.2181861310785538,2.1264271280326272,6.954586334463896,1.6222759354828695,6.19341681298022,22,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
Nov 24 2019,2019-11-24,9.019,1.015609337509607,1.2209711191805137,2.1271119901107336,6.954586334463896,1.6222759354828695,6.19341681298022,27,USP-S | Stainless,USP-S,Stainless,Field-Tested,1,1,1
