date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 25 2019,2019-09-25,210.706,17.112411468620184,21.009947272793173,49.6686746407717,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Sep 26 2019,2019-09-26,211.32,17.300402522594016,20.570841946980366,49.647297786793374,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 01 2019,2019-10-01,254.74,18.121646518659,21.392007706497232,49.63860544183773,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 02 2019,2019-10-02,251.86,18.726771611758128,21.72736571600434,49.628046984399845,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 06 2019,2019-10-06,248.54,17.927686963044824,21.69120142033635,49.61552729157396,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 07 2019,2019-10-07,237.01,17.991024315943807,21.089378292711466,49.59771333151362,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 09 2019,2019-10-09,248.57,18.343097472956924,20.977290844380963,49.585225215013985,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 12 2019,2019-10-12,234.55,17.738321718877437,20.31792722816822,49.5666141360109,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 16 2019,2019-10-16,256.826,18.147845367947973,20.722124084607124,49.55934779510633,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 19 2019,2019-10-19,205.286,18.73117181635717,21.14167524836569,49.53904959266371,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 20 2019,2019-10-20,215.181,17.855677594757257,20.80235968491938,49.51768962403879,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 21 2019,2019-10-21,197.484,18.835251228306813,21.651126892226333,49.499500679514504,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 23 2019,2019-10-23,197.0,19.711079152391022,22.27819911209622,49.48149327269473,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 24 2019,2019-10-24,198.565,20.427896072656925,22.57127782504533,49.46299522402478,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 25 2019,2019-10-25,227.193,20.297141513854434,21.84821781566152,49.4427203729655,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 26 2019,2019-10-26,218.462,20.362111011901966,21.176123879019215,49.42151093609433,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Oct 28 2019,2019-10-28,241.27,19.88789803508965,20.95236347972576,49.40562007262676,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 01 2019,2019-11-01,230.15,19.047743927381227,20.310320551397208,49.386040484830154,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 03 2019,2019-11-03,241.032,19.15290433811952,20.04428257890723,49.37008015806929,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 04 2019,2019-11-04,188.013,19.96177515313875,21.598324458075357,49.356001939083036,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 05 2019,2019-11-05,236.263,20.040119128517105,21.126175114981713,49.33825935133193,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 07 2019,2019-11-07,194.552,20.702097885282637,21.75780462199863,49.321359102978676,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 10 2019,2019-11-10,240.002,20.634797884148032,21.491859475072726,49.305062458943524,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 12 2019,2019-11-12,236.235,20.654566132475153,21.022942244563232,49.28737479684302,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 13 2019,2019-11-13,239.16,20.72951545075496,20.661837396871505,49.27077379077934,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 14 2019,2019-11-14,246.717,20.766135884946298,20.680346561734744,49.257628915040556,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 19 2019,2019-11-19,197.5,21.57183242529845,21.29966483322108,49.239817687418146,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 20 2019,2019-11-20,187.0,22.341144933155007,22.674296744764366,49.22643710175081,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 22 2019,2019-11-22,188.176,22.641390243277357,23.54459070845283,49.212474883236794,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 23 2019,2019-11-23,165.703,24.793600792030624,26.539584233602138,49.21386306829313,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 24 2019,2019-11-24,164.867,26.812184599781165,28.75495867545155,49.21594843596785,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 25 2019,2019-11-25,219.459,26.762728616794487,27.853300899074515,49.19516724552484,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Nov 29 2019,2019-11-29,198.487,26.227881446099932,27.209368262396897,49.17711430926129,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 02 2019,2019-12-02,198.95,25.671289304006198,26.543257673588865,49.15893946949558,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 04 2019,2019-12-04,173.441,26.107862757698307,27.412109454577283,49.154038859900076,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 06 2019,2019-12-06,189.504,26.11129468380427,26.975912228044788,49.139486621396436,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 07 2019,2019-12-07,198.812,25.310460630605483,26.194925397773066,49.12139501684085,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 10 2019,2019-12-10,211.83,24.914018956238692,25.358610337429383,49.10085768136845,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 11 2019,2019-12-11,212.278,23.30914579853941,24.5523755361711,49.08031304241175,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 12 2019,2019-12-12,218.357,23.366786800019547,23.885166734316936,49.059686500882805,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 14 2019,2019-12-14,214.058,23.357531906896874,23.139758689498514,49.03909661278703,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 18 2019,2019-12-18,178.426,23.934075831887327,23.656880045634313,49.03080395185561,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 20 2019,2019-12-20,175.217,24.612103246986553,24.229982729162625,49.024672136935436,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 22 2019,2019-12-22,202.49,24.57251139874546,23.444154806604487,49.005731111848526,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 24 2019,2019-12-24,219.458,24.40185348172909,22.96533615359458,48.98527468742211,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 26 2019,2019-12-26,225.423,24.542091340784438,22.744961768568082,48.9654723657998,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 27 2019,2019-12-27,232.816,24.1900740407434,22.91825866768192,48.94731513648605,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 28 2019,2019-12-28,226.25,24.074239731471728,22.593382277841812,48.92769372156316,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 30 2019,2019-12-30,226.227,23.50497789559713,22.230543183023492,48.90809192803812,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Dec 31 2019,2019-12-31,218.75,23.324524989707687,21.589815898857324,48.887725922912146,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 01 2020,2020-01-01,212.943,22.72693587814449,20.8851125832408,48.867431761917686,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 02 2020,2020-01-02,218.811,22.6965218962103,20.281661279708686,48.84711929314698,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 03 2020,2020-01-03,238.271,22.614178098820076,20.68482548146947,48.830885925387044,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 08 2020,2020-01-08,184.758,22.3377146864387,21.273797695834652,48.81905792763053,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 09 2020,2020-01-09,216.43,21.55064678307964,20.608078561522493,48.79876329106806,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 10 2020,2020-01-10,221.288,20.33449473751389,20.06303368572196,48.77870489118225,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 11 2020,2020-01-11,243.89,21.511076131726256,20.909293491901124,48.76492761764594,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 12 2020,2020-01-12,249.897,22.62376430107666,22.049584268246942,48.754278222019046,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 14 2020,2020-01-14,235.85,22.843800844975952,21.84017998163203,48.737303184189535,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 15 2020,2020-01-15,260.284,23.07851562578825,23.594350852020344,48.733488574589906,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 16 2020,2020-01-16,260.928,22.844681618576374,24.912785330798787,48.73013562590872,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 17 2020,2020-01-17,241.281,23.29761218944945,24.50131656145218,48.71522077584511,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 18 2020,2020-01-18,245.076,23.582602065200867,24.240635563709063,48.70203449682119,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 19 2020,2020-01-19,229.587,23.373729493754862,23.462987976899136,48.683390052807326,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 21 2020,2020-01-21,222.07,21.701448588232218,22.717064600602686,48.66358061285738,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 22 2020,2020-01-22,257.746,21.857642136987383,23.364921128406916,48.65791693457068,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 23 2020,2020-01-23,221.438,21.36781516905628,22.6579574347109,48.63809144861846,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 24 2020,2020-01-24,248.381,21.685469948954253,22.52326726641881,48.62665047965734,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 28 2020,2020-01-28,211.001,21.71312635875741,22.239673491203632,48.60693062772425,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 30 2020,2020-01-30,220.57,21.692662032397628,21.585169402664466,48.587108034603894,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Jan 31 2020,2020-01-31,216.644,21.651463937367744,21.046205425726484,48.5671749037226,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 01 2020,2020-02-01,228.819,19.752433255144858,20.363475384261868,48.54853116927284,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 02 2020,2020-02-02,221.27,17.207950966370806,19.74318361503672,48.528831663934234,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 03 2020,2020-02-03,198.721,17.41779244481565,20.309286884083257,48.511661349515734,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 08 2020,2020-02-08,235.219,17.373424412117227,19.821248222509716,48.49475315926541,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 09 2020,2020-02-09,225.732,17.371309032129897,19.171503727251118,48.4756432473052,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 10 2020,2020-02-10,236.094,17.406208346914458,18.737029044220595,48.45905316478257,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 14 2020,2020-02-14,209.69,17.76003316775176,18.576133763533907,48.439689018163016,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 16 2020,2020-02-16,224.52,17.77059242503986,17.9672579542652,48.42047267843743,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 20 2020,2020-02-20,226.665,17.678874155528092,17.383373302987977,48.401603006948406,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 21 2020,2020-02-21,195.877,18.463723050675785,18.325246942227423,48.38552252817102,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 22 2020,2020-02-22,225.946,18.38403440898317,17.73786227681344,48.366582669149196,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 27 2020,2020-02-27,193.897,19.328683465673336,18.667529433977116,48.35126401314867,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 28 2020,2020-02-28,226.328,17.610732848428626,18.09648376891933,48.33243221658652,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Feb 29 2020,2020-02-29,228.011,17.466286689297934,17.572539210405992,48.31392071990303,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 01 2020,2020-03-01,210.672,17.728406626060703,17.23708218627569,48.29463613503186,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 02 2020,2020-03-02,245.622,17.783313395934783,17.734479021573243,48.2821349770628,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 03 2020,2020-03-03,219.341,17.383804439239167,17.176992233112944,48.26266105838219,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 04 2020,2020-03-04,248.673,17.75141166674277,17.83184701273904,48.25174394765406,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 05 2020,2020-03-05,249.992,17.19407734133014,18.3925177046766,48.24154923438708,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 08 2020,2020-03-08,225.58,15.995656271765458,17.78974223753278,48.22273925373407,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 13 2020,2020-03-13,229.701,15.760891760357687,17.230623513598537,48.20470556929298,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 15 2020,2020-03-15,240.834,15.601728061858838,17.057935521554963,48.19014564285609,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 18 2020,2020-03-18,183.65,17.373094083975822,19.76600130683829,48.17987309691484,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 19 2020,2020-03-19,212.18,17.50997102881629,19.360221622271983,48.160658732747834,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 20 2020,2020-03-20,228.289,16.336677148493923,18.761665746657364,48.142420010573026,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 21 2020,2020-03-21,212.526,16.44631698997022,18.368221135649954,48.12322704496709,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 22 2020,2020-03-22,226.938,15.741758307641245,17.790591431185582,48.104786464220204,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 25 2020,2020-03-25,174.04,17.92462471141104,21.174340341950597,48.10065781741526,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 26 2020,2020-03-26,232.35,18.049486968513445,20.702308132051503,48.08342986881938,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 28 2020,2020-03-28,226.887,18.05863143781933,20.076958088549752,48.06504385296731,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 29 2020,2020-03-29,242.842,18.433051586914395,20.1441975064016,48.051502797200634,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Mar 31 2020,2020-03-31,178.51,20.067120951088548,22.404912489321894,48.04442588935272,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 01 2020,2020-04-01,217.21,19.654509338521557,21.680743978908435,48.02523731076831,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 03 2020,2020-04-03,242.74,19.88704409711986,21.742291382601852,48.011709038975006,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 04 2020,2020-04-04,212.75,19.930228204456395,21.135801014018526,47.992691463004725,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 05 2020,2020-04-05,207.402,19.866533178438168,20.71036194480867,47.97428429923751,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 06 2020,2020-04-06,209.53,19.86941457181203,20.19577806369884,47.95560787787557,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 07 2020,2020-04-07,204.557,20.045745777925116,19.87153377367967,47.93774839080313,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 08 2020,2020-04-08,212.504,20.033500832845945,19.272865795286357,47.91883571861789,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 09 2020,2020-04-09,218.022,19.560385991069793,18.640843477480864,47.89981649997182,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 10 2020,2020-04-10,124.095,26.147833035225478,29.564035779830828,47.95172955951133,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 11 2020,2020-04-11,188.706,26.317065951039492,29.17162367763694,47.93914360162566,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 12 2020,2020-04-12,240.0,26.6184491055791,29.173051629555403,47.92467816117875,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 15 2020,2020-04-15,238.55,26.84457472878018,28.972116594298,47.90968110547994,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 16 2020,2020-04-16,217.555,26.81959206372211,28.036539913915437,47.890733042413316,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 17 2020,2020-04-17,240.0,26.632067314235726,27.87459381055557,47.876311475563114,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 18 2020,2020-04-18,197.265,26.86526637967084,27.35683896333355,47.86049259921342,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 19 2020,2020-04-19,198.375,26.328379450810182,26.769861163937602,47.84434465157673,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 21 2020,2020-04-21,233.224,25.71881769006517,26.35267717085587,47.82775049143318,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 22 2020,2020-04-22,188.69,26.02092451104094,26.31356794079045,47.81532425523242,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 23 2020,2020-04-23,194.074,26.029552769153835,25.893886066047386,47.800669965074675,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 24 2020,2020-04-24,222.0,25.5191936989577,25.170620632385216,47.782103810658214,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 25 2020,2020-04-25,194.625,25.192412858574635,24.75527776610574,47.76728209395466,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 27 2020,2020-04-27,212.084,25.192292090671387,23.943971883240692,47.74868170609919,59.63782345321474,52.40856422514416,62.052350209229964,4,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
Apr 30 2020,2020-04-30,220.959,25.056126779143433,23.27980510984451,47.7300972851052,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
May 01 2020,2020-05-01,229.987,25.295251170082626,22.956558479810095,47.71285561092958,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
May 02 2020,2020-05-02,229.761,25.359642124276117,22.584348552920055,47.695583079523956,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
May 03 2020,2020-05-03,229.969,24.542577590910117,22.191684701787054,47.678374456240185,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
May 04 2020,2020-05-04,228.962,24.46054107692547,21.73315575587311,47.66097166457025,59.63782345321474,52.40856422514416,62.052350209229964,1,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
May 05 2020,2020-05-05,209.656,24.33477427927131,21.083774427242556,47.642731855873386,59.63782345321474,52.40856422514416,62.052350209229964,2,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
May 06 2020,2020-05-06,235.462,24.056529764837915,20.977439572827947,47.62703360189576,59.63782345321474,52.40856422514416,62.052350209229964,3,AWP | Hyper Beast,AWP,Hyper Beast,Factory New,1,1,1
