date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jan 18 2020,2020-01-18,40.05,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 19 2020,2020-01-19,39.914,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 20 2020,2020-01-20,41.831,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 21 2020,2020-01-21,40.166,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 22 2020,2020-01-22,39.815,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 23 2020,2020-01-23,41.532,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 24 2020,2020-01-24,39.348,66,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 25 2020,2020-01-25,37.867,67,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 26 2020,2020-01-26,39.621,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 27 2020,2020-01-27,39.511,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 28 2020,2020-01-28,41.14,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 29 2020,2020-01-29,41.704,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 30 2020,2020-01-30,40.932,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jan 31 2020,2020-01-31,42.178,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 01 2020,2020-02-01,41.744,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 02 2020,2020-02-02,41.473,61,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 03 2020,2020-02-03,38.841,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 04 2020,2020-02-04,40.578,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 05 2020,2020-02-05,40.014,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 06 2020,2020-02-06,40.924,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 07 2020,2020-02-07,44.103,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 08 2020,2020-02-08,46.287,61,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 09 2020,2020-02-09,40.347,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 10 2020,2020-02-10,39.243,63,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 11 2020,2020-02-11,40.114,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 12 2020,2020-02-12,41.104,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 13 2020,2020-02-13,42.5,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 14 2020,2020-02-14,45.046,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 15 2020,2020-02-15,41.549,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 16 2020,2020-02-16,40.155,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 17 2020,2020-02-17,40.462,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 18 2020,2020-02-18,39.502,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 19 2020,2020-02-19,40.142,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 20 2020,2020-02-20,39.088,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 21 2020,2020-02-21,48.88,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 22 2020,2020-02-22,39.467,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 23 2020,2020-02-23,42.519,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 24 2020,2020-02-24,39.804,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 25 2020,2020-02-25,40.259,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 26 2020,2020-02-26,39.997,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 27 2020,2020-02-27,47.256,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 28 2020,2020-02-28,39.546,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Feb 29 2020,2020-02-29,41.514,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 01 2020,2020-03-01,38.96,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 02 2020,2020-03-02,39.687,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 03 2020,2020-03-03,41.076,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 04 2020,2020-03-04,45.978,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 05 2020,2020-03-05,39.892,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 06 2020,2020-03-06,40.43,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 07 2020,2020-03-07,40.708,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 08 2020,2020-03-08,39.879,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 09 2020,2020-03-09,39.737,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 10 2020,2020-03-10,41.68,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 11 2020,2020-03-11,39.989,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 12 2020,2020-03-12,39.377,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 13 2020,2020-03-13,40.162,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 14 2020,2020-03-14,39.655,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 15 2020,2020-03-15,40.901,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 16 2020,2020-03-16,40.811,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 17 2020,2020-03-17,38.788,56,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 18 2020,2020-03-18,39.384,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 19 2020,2020-03-19,40.182,70,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 20 2020,2020-03-20,39.025,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 21 2020,2020-03-21,38.505,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 22 2020,2020-03-22,37.007,65,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 23 2020,2020-03-23,37.84,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 24 2020,2020-03-24,38.802,69,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 25 2020,2020-03-25,37.249,67,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 26 2020,2020-03-26,38.612,71,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 27 2020,2020-03-27,37.186,68,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 28 2020,2020-03-28,38.895,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 29 2020,2020-03-29,37.908,56,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 30 2020,2020-03-30,43.148,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Mar 31 2020,2020-03-31,37.48,87,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 01 2020,2020-04-01,36.033,87,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 02 2020,2020-04-02,36.728,70,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 03 2020,2020-04-03,35.47,79,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 04 2020,2020-04-04,36.439,79,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 05 2020,2020-04-05,35.191,69,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 06 2020,2020-04-06,35.937,68,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 07 2020,2020-04-07,37.44,98,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 08 2020,2020-04-08,39.144,76,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 09 2020,2020-04-09,38.127,90,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 10 2020,2020-04-10,39.002,86,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 11 2020,2020-04-11,38.622,85,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 12 2020,2020-04-12,39.484,94,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 13 2020,2020-04-13,39.983,74,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 14 2020,2020-04-14,39.233,69,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 15 2020,2020-04-15,41.03,85,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 16 2020,2020-04-16,40.348,70,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 17 2020,2020-04-17,39.609,83,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 18 2020,2020-04-18,40.238,74,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 19 2020,2020-04-19,40.616,93,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 20 2020,2020-04-20,41.487,61,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 21 2020,2020-04-21,40.698,73,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 22 2020,2020-04-22,40.453,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 23 2020,2020-04-23,40.178,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 24 2020,2020-04-24,41.245,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 25 2020,2020-04-25,39.618,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 26 2020,2020-04-26,38.758,73,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 27 2020,2020-04-27,44.611,68,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 28 2020,2020-04-28,42.742,61,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 29 2020,2020-04-29,41.124,69,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Apr 30 2020,2020-04-30,44.063,85,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 01 2020,2020-05-01,42.458,67,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 02 2020,2020-05-02,44.195,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 03 2020,2020-05-03,41.439,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 04 2020,2020-05-04,40.936,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 05 2020,2020-05-05,43.347,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 06 2020,2020-05-06,48.515,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 07 2020,2020-05-07,49.342,56,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 08 2020,2020-05-08,44.161,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 09 2020,2020-05-09,43.624,73,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 10 2020,2020-05-10,43.898,65,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 11 2020,2020-05-11,45.8,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 12 2020,2020-05-12,46.617,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 13 2020,2020-05-13,44.93,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 14 2020,2020-05-14,43.513,68,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 15 2020,2020-05-15,44.814,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 16 2020,2020-05-16,42.795,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 17 2020,2020-05-17,57.444,54,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 18 2020,2020-05-18,43.38,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 19 2020,2020-05-19,51.391,69,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 20 2020,2020-05-20,44.865,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 21 2020,2020-05-21,43.7,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 22 2020,2020-05-22,45.472,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 23 2020,2020-05-23,46.63,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 24 2020,2020-05-24,45.328,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 25 2020,2020-05-25,42.735,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 26 2020,2020-05-26,39.509,70,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 27 2020,2020-05-27,40.706,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 28 2020,2020-05-28,40.445,64,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 29 2020,2020-05-29,42.903,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 30 2020,2020-05-30,42.215,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
May 31 2020,2020-05-31,44.757,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 01 2020,2020-06-01,40.49,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 02 2020,2020-06-02,42.692,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 03 2020,2020-06-03,42.071,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 04 2020,2020-06-04,40.643,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 05 2020,2020-06-05,42.191,58,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 06 2020,2020-06-06,41.616,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 07 2020,2020-06-07,41.796,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 08 2020,2020-06-08,42.248,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 09 2020,2020-06-09,43.548,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 10 2020,2020-06-10,42.316,31,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 11 2020,2020-06-11,41.283,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 12 2020,2020-06-12,41.773,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 13 2020,2020-06-13,41.002,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 14 2020,2020-06-14,46.066,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 15 2020,2020-06-15,43.854,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 16 2020,2020-06-16,50.721,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 17 2020,2020-06-17,43.768,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 18 2020,2020-06-18,41.189,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 19 2020,2020-06-19,40.406,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 20 2020,2020-06-20,39.808,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 21 2020,2020-06-21,48.643,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 22 2020,2020-06-22,39.467,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 23 2020,2020-06-23,43.265,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 24 2020,2020-06-24,38.225,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 25 2020,2020-06-25,38.959,57,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 26 2020,2020-06-26,37.197,62,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 27 2020,2020-06-27,41.526,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 28 2020,2020-06-28,38.313,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 29 2020,2020-06-29,37.941,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jun 30 2020,2020-06-30,35.801,61,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 01 2020,2020-07-01,40.025,69,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 02 2020,2020-07-02,37.431,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 03 2020,2020-07-03,39.97,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 04 2020,2020-07-04,39.541,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 05 2020,2020-07-05,38.7,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 06 2020,2020-07-06,41.032,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 07 2020,2020-07-07,39.604,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 08 2020,2020-07-08,39.444,53,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 09 2020,2020-07-09,41.698,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 10 2020,2020-07-10,41.389,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 11 2020,2020-07-11,38.553,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 12 2020,2020-07-12,41.298,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 13 2020,2020-07-13,49.496,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 14 2020,2020-07-14,44.998,46,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 15 2020,2020-07-15,49.88,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 16 2020,2020-07-16,42.068,29,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 17 2020,2020-07-17,41.21,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 18 2020,2020-07-18,40.752,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 19 2020,2020-07-19,45.352,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 20 2020,2020-07-20,42.754,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 21 2020,2020-07-21,41.409,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 22 2020,2020-07-22,44.839,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 23 2020,2020-07-23,42.642,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 24 2020,2020-07-24,41.639,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 25 2020,2020-07-25,49.379,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 26 2020,2020-07-26,53.501,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 27 2020,2020-07-27,46.753,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 28 2020,2020-07-28,41.934,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 29 2020,2020-07-29,40.264,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 30 2020,2020-07-30,40.772,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Jul 31 2020,2020-07-31,49.604,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 01 2020,2020-08-01,45.212,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 02 2020,2020-08-02,43.299,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 03 2020,2020-08-03,41.165,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 04 2020,2020-08-04,42.555,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 05 2020,2020-08-05,43.292,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 06 2020,2020-08-06,42.565,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 07 2020,2020-08-07,42.358,74,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 08 2020,2020-08-08,43.75,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 09 2020,2020-08-09,43.322,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 10 2020,2020-08-10,41.458,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 11 2020,2020-08-11,41.754,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 12 2020,2020-08-12,40.038,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 13 2020,2020-08-13,39.896,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 14 2020,2020-08-14,42.495,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 15 2020,2020-08-15,45.733,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 16 2020,2020-08-16,41.725,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 17 2020,2020-08-17,41.735,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 18 2020,2020-08-18,42.603,59,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 19 2020,2020-08-19,39.69,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 20 2020,2020-08-20,47.155,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 21 2020,2020-08-21,45.452,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 22 2020,2020-08-22,39.411,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 23 2020,2020-08-23,41.405,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 24 2020,2020-08-24,47.01,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 25 2020,2020-08-25,40.574,47,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 26 2020,2020-08-26,39.948,44,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 27 2020,2020-08-27,39.138,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 28 2020,2020-08-28,41.095,60,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 29 2020,2020-08-29,41.332,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 30 2020,2020-08-30,39.613,32,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Aug 31 2020,2020-08-31,39.306,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 01 2020,2020-09-01,37.729,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 02 2020,2020-09-02,38.852,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 03 2020,2020-09-03,40.779,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 04 2020,2020-09-04,41.194,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 05 2020,2020-09-05,37.025,52,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 06 2020,2020-09-06,38.33,43,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 07 2020,2020-09-07,37.612,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 08 2020,2020-09-08,40.121,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 09 2020,2020-09-09,40.636,35,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 10 2020,2020-09-10,38.733,49,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 11 2020,2020-09-11,36.806,40,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 12 2020,2020-09-12,39.238,50,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 13 2020,2020-09-13,44.585,41,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 14 2020,2020-09-14,39.33,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 15 2020,2020-09-15,40.898,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 16 2020,2020-09-16,37.544,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 17 2020,2020-09-17,41.144,42,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 18 2020,2020-09-18,38.737,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 19 2020,2020-09-19,39.095,55,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 20 2020,2020-09-20,41.246,37,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 21 2020,2020-09-21,38.509,36,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 22 2020,2020-09-22,39.007,30,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 23 2020,2020-09-23,48.383,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 24 2020,2020-09-24,38.431,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 25 2020,2020-09-25,37.94,39,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 26 2020,2020-09-26,53.319,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 27 2020,2020-09-27,39.043,38,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 28 2020,2020-09-28,40.129,48,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 29 2020,2020-09-29,49.265,34,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Sep 30 2020,2020-09-30,40.492,33,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Oct 01 2020,2020-10-01,39.256,51,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
Oct 02 2020,2020-10-02,36.801,45,AK-47 | Redline,AK-47,Redline,Field-Tested,1,1,1
