date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Feb 10 2023,2023-02-10,35.858,75,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 11 2023,2023-02-11,35.599,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 12 2023,2023-02-12,35.639,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 13 2023,2023-02-13,35.944,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 14 2023,2023-02-14,35.438,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 15 2023,2023-02-15,35.51,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 16 2023,2023-02-16,35.963,72,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 17 2023,2023-02-17,35.546,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 18 2023,2023-02-18,36.264,51,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 19 2023,2023-02-19,35.78,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 20 2023,2023-02-20,35.502,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 21 2023,2023-02-21,35.009,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 22 2023,2023-02-22,37.564,26,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 23 2023,2023-02-23,35.767,52,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 24 2023,2023-02-24,35.345,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 25 2023,2023-02-25,36.417,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 26 2023,2023-02-26,35.469,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 27 2023,2023-02-27,35.585,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Feb 28 2023,2023-02-28,36.672,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 01 2023,2023-03-01,36.921,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 02 2023,2023-03-02,38.727,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 03 2023,2023-03-03,37.991,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 04 2023,2023-03-04,38.128,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 05 2023,2023-03-05,37.997,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 06 2023,2023-03-06,37.982,51,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 07 2023,2023-03-07,38.098,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 08 2023,2023-03-08,39.203,74,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 09 2023,2023-03-09,41.523,62,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 10 2023,2023-03-10,41.747,42,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 11 2023,2023-03-11,39.903,49,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 12 2023,2023-03-12,38.2,69,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 13 2023,2023-03-13,40.823,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 14 2023,2023-03-14,38.972,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 15 2023,2023-03-15,38.578,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 16 2023,2023-03-16,38.63,50,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 17 2023,2023-03-17,39.54,45,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 18 2023,2023-03-18,38.855,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 19 2023,2023-03-19,40.04,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 20 2023,2023-03-20,38.977,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 21 2023,2023-03-21,39.439,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 22 2023,2023-03-22,41.491,74,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 23 2023,2023-03-23,42.455,79,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 24 2023,2023-03-24,49.889,162,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 25 2023,2023-03-25,55.769,79,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 26 2023,2023-03-26,55.731,93,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 27 2023,2023-03-27,52.291,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 28 2023,2023-03-28,50.664,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 29 2023,2023-03-29,49.594,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 30 2023,2023-03-30,48.617,56,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Mar 31 2023,2023-03-31,51.287,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 01 2023,2023-04-01,52.189,76,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 02 2023,2023-04-02,52.678,50,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 03 2023,2023-04-03,51.791,54,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 04 2023,2023-04-04,52.32,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 05 2023,2023-04-05,54.699,58,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 06 2023,2023-04-06,54.52,45,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 07 2023,2023-04-07,53.217,44,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 08 2023,2023-04-08,57.928,65,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 09 2023,2023-04-09,53.104,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 10 2023,2023-04-10,53.235,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 11 2023,2023-04-11,55.975,60,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 12 2023,2023-04-12,60.488,67,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 13 2023,2023-04-13,68.44,59,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 14 2023,2023-04-14,65.762,42,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 15 2023,2023-04-15,66.877,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 16 2023,2023-04-16,65.767,58,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 17 2023,2023-04-17,64.607,57,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 18 2023,2023-04-18,62.789,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 19 2023,2023-04-19,64.071,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 20 2023,2023-04-20,63.54,42,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 21 2023,2023-04-21,62.477,61,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 22 2023,2023-04-22,62.703,58,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 23 2023,2023-04-23,65.131,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 24 2023,2023-04-24,58.011,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 25 2023,2023-04-25,53.954,88,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 26 2023,2023-04-26,52.865,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 27 2023,2023-04-27,51.997,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 28 2023,2023-04-28,51.962,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 29 2023,2023-04-29,53.181,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Apr 30 2023,2023-04-30,53.642,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 01 2023,2023-05-01,52.854,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 02 2023,2023-05-02,49.984,45,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 03 2023,2023-05-03,51.951,44,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 04 2023,2023-05-04,51.478,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 05 2023,2023-05-05,50.073,77,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 06 2023,2023-05-06,49.683,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 07 2023,2023-05-07,49.618,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 08 2023,2023-05-08,49.317,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 09 2023,2023-05-09,48.968,38,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 10 2023,2023-05-10,48.159,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 11 2023,2023-05-11,47.442,50,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 12 2023,2023-05-12,47.652,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 13 2023,2023-05-13,47.739,38,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 14 2023,2023-05-14,45.7,42,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 15 2023,2023-05-15,45.793,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 16 2023,2023-05-16,47.707,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 17 2023,2023-05-17,45.319,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 18 2023,2023-05-18,47.515,50,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 19 2023,2023-05-19,46.735,42,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 20 2023,2023-05-20,46.444,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 21 2023,2023-05-21,46.804,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 22 2023,2023-05-22,50.418,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 23 2023,2023-05-23,46.586,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 24 2023,2023-05-24,47.328,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 25 2023,2023-05-25,48.797,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 26 2023,2023-05-26,48.628,46,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 27 2023,2023-05-27,48.206,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 28 2023,2023-05-28,52.236,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 29 2023,2023-05-29,48.003,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 30 2023,2023-05-30,49.131,20,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
May 31 2023,2023-05-31,49.313,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 01 2023,2023-06-01,48.127,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 02 2023,2023-06-02,49.259,42,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 03 2023,2023-06-03,50.074,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 04 2023,2023-06-04,51.012,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 05 2023,2023-06-05,52.006,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 06 2023,2023-06-06,49.921,21,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 07 2023,2023-06-07,51.286,36,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 08 2023,2023-06-08,51.027,28,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 09 2023,2023-06-09,50.748,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 10 2023,2023-06-10,51.099,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 11 2023,2023-06-11,51.254,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 12 2023,2023-06-12,52.207,20,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 13 2023,2023-06-13,49.366,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 14 2023,2023-06-14,50.619,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 15 2023,2023-06-15,52.197,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 16 2023,2023-06-16,51.704,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 17 2023,2023-06-17,51.809,38,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 18 2023,2023-06-18,52.137,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 19 2023,2023-06-19,51.749,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 20 2023,2023-06-20,51.298,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 21 2023,2023-06-21,50.161,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 22 2023,2023-06-22,49.967,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 23 2023,2023-06-23,49.286,44,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 24 2023,2023-06-24,49.345,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 25 2023,2023-06-25,48.46,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 26 2023,2023-06-26,48.145,49,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 27 2023,2023-06-27,47.151,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 28 2023,2023-06-28,45.764,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 29 2023,2023-06-29,45.364,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jun 30 2023,2023-06-30,42.108,53,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 01 2023,2023-07-01,42.343,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 02 2023,2023-07-02,42.298,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 03 2023,2023-07-03,40.706,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 04 2023,2023-07-04,42.276,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 05 2023,2023-07-05,42.692,36,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 06 2023,2023-07-06,43.108,23,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 07 2023,2023-07-07,41.316,25,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 08 2023,2023-07-08,43.525,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 09 2023,2023-07-09,42.52,18,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 10 2023,2023-07-10,44.644,23,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 11 2023,2023-07-11,40.653,18,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 12 2023,2023-07-12,41.561,38,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 13 2023,2023-07-13,39.287,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 14 2023,2023-07-14,38.407,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 15 2023,2023-07-15,40.74,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 16 2023,2023-07-16,39.836,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 17 2023,2023-07-17,39.832,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 18 2023,2023-07-18,40.445,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 19 2023,2023-07-19,39.676,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 20 2023,2023-07-20,39.718,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 21 2023,2023-07-21,39.533,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 22 2023,2023-07-22,42.284,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 23 2023,2023-07-23,42.692,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 24 2023,2023-07-24,40.811,28,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 25 2023,2023-07-25,42.617,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 26 2023,2023-07-26,39.251,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 27 2023,2023-07-27,40.184,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 28 2023,2023-07-28,40.01,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 29 2023,2023-07-29,41.565,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 30 2023,2023-07-30,41.076,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Jul 31 2023,2023-07-31,40.787,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 01 2023,2023-08-01,41.007,44,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 02 2023,2023-08-02,41.084,24,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 03 2023,2023-08-03,42.774,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 04 2023,2023-08-04,42.261,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 05 2023,2023-08-05,41.27,45,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 06 2023,2023-08-06,41.225,28,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 07 2023,2023-08-07,41.682,38,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 08 2023,2023-08-08,40.491,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 09 2023,2023-08-09,40.651,36,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 10 2023,2023-08-10,40.512,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 11 2023,2023-08-11,40.382,36,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 12 2023,2023-08-12,40.668,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 13 2023,2023-08-13,39.518,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 14 2023,2023-08-14,40.062,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 15 2023,2023-08-15,38.551,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 16 2023,2023-08-16,39.86,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 17 2023,2023-08-17,38.84,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 18 2023,2023-08-18,41.078,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 19 2023,2023-08-19,40.571,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 20 2023,2023-08-20,40.968,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 21 2023,2023-08-21,42.963,22,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 22 2023,2023-08-22,40.676,23,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 23 2023,2023-08-23,45.741,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 24 2023,2023-08-24,41.898,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 25 2023,2023-08-25,42.519,28,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 26 2023,2023-08-26,43.032,21,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 27 2023,2023-08-27,42.991,31,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 28 2023,2023-08-28,43.135,28,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 29 2023,2023-08-29,42.335,28,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 30 2023,2023-08-30,41.66,27,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Aug 31 2023,2023-08-31,42.284,36,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 01 2023,2023-09-01,44.327,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 02 2023,2023-09-02,46.126,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 03 2023,2023-09-03,47.271,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 04 2023,2023-09-04,48.05,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 05 2023,2023-09-05,47.619,36,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 06 2023,2023-09-06,47.286,38,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 07 2023,2023-09-07,46.359,30,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 08 2023,2023-09-08,46.48,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 09 2023,2023-09-09,46.789,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 10 2023,2023-09-10,48.199,26,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 11 2023,2023-09-11,47.192,25,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 12 2023,2023-09-12,46.853,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 13 2023,2023-09-13,47.204,34,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 14 2023,2023-09-14,49.083,33,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 15 2023,2023-09-15,48.319,47,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 16 2023,2023-09-16,48.865,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 17 2023,2023-09-17,47.791,43,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 18 2023,2023-09-18,48.225,32,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 19 2023,2023-09-19,46.991,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 20 2023,2023-09-20,46.19,29,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 21 2023,2023-09-21,47.747,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 22 2023,2023-09-22,48.035,35,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 23 2023,2023-09-23,48.678,37,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 24 2023,2023-09-24,48.466,39,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 25 2023,2023-09-25,48.919,22,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 26 2023,2023-09-26,48.332,22,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 27 2023,2023-09-27,47.032,48,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 28 2023,2023-09-28,48.076,55,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 29 2023,2023-09-29,44.87,40,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
Sep 30 2023,2023-09-30,45.542,41,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,0,1,1
