date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 24 2021,2021-05-24,2.271,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 25 2021,2021-05-25,2.187,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 26 2021,2021-05-26,2.204,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 27 2021,2021-05-27,2.107,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 28 2021,2021-05-28,2.273,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 29 2021,2021-05-29,2.325,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 30 2021,2021-05-30,2.36,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
May 31 2021,2021-05-31,2.417,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 01 2021,2021-06-01,2.295,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 02 2021,2021-06-02,2.379,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 03 2021,2021-06-03,2.47,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 04 2021,2021-06-04,2.401,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 05 2021,2021-06-05,2.298,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 06 2021,2021-06-06,2.404,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 07 2021,2021-06-07,2.235,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 08 2021,2021-06-08,2.248,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 09 2021,2021-06-09,2.316,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 10 2021,2021-06-10,2.356,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 11 2021,2021-06-11,2.438,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 12 2021,2021-06-12,2.358,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 13 2021,2021-06-13,2.531,56,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 14 2021,2021-06-14,2.393,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 15 2021,2021-06-15,2.317,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 16 2021,2021-06-16,2.305,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 17 2021,2021-06-17,2.346,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 18 2021,2021-06-18,2.497,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 19 2021,2021-06-19,2.357,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 20 2021,2021-06-20,2.338,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 21 2021,2021-06-21,2.176,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 22 2021,2021-06-22,2.15,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 23 2021,2021-06-23,2.26,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 24 2021,2021-06-24,2.156,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 25 2021,2021-06-25,1.938,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 26 2021,2021-06-26,2.028,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 27 2021,2021-06-27,2.02,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 28 2021,2021-06-28,1.885,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 29 2021,2021-06-29,1.876,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jun 30 2021,2021-06-30,1.781,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 01 2021,2021-07-01,1.993,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 02 2021,2021-07-02,1.806,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 03 2021,2021-07-03,1.761,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 04 2021,2021-07-04,1.77,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 05 2021,2021-07-05,1.882,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 06 2021,2021-07-06,1.792,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 07 2021,2021-07-07,1.741,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 08 2021,2021-07-08,1.703,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 09 2021,2021-07-09,1.747,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 10 2021,2021-07-10,1.783,43,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 11 2021,2021-07-11,1.828,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 12 2021,2021-07-12,1.83,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 13 2021,2021-07-13,1.934,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 14 2021,2021-07-14,1.964,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 15 2021,2021-07-15,1.963,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 16 2021,2021-07-16,1.93,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 17 2021,2021-07-17,1.83,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 18 2021,2021-07-18,1.876,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 19 2021,2021-07-19,1.85,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 20 2021,2021-07-20,1.834,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 21 2021,2021-07-21,2.091,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 22 2021,2021-07-22,1.723,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 23 2021,2021-07-23,1.816,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 24 2021,2021-07-24,1.807,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 25 2021,2021-07-25,1.744,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 26 2021,2021-07-26,1.88,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 27 2021,2021-07-27,1.655,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 28 2021,2021-07-28,1.742,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 29 2021,2021-07-29,1.747,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 30 2021,2021-07-30,1.801,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Jul 31 2021,2021-07-31,1.766,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 01 2021,2021-08-01,1.792,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 02 2021,2021-08-02,1.787,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 03 2021,2021-08-03,1.825,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 04 2021,2021-08-04,1.898,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 05 2021,2021-08-05,1.776,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 06 2021,2021-08-06,1.787,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 07 2021,2021-08-07,1.764,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 08 2021,2021-08-08,1.757,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 09 2021,2021-08-09,1.9,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 10 2021,2021-08-10,1.805,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 11 2021,2021-08-11,1.776,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 12 2021,2021-08-12,1.809,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 13 2021,2021-08-13,1.769,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 14 2021,2021-08-14,1.814,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 15 2021,2021-08-15,1.747,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 16 2021,2021-08-16,1.759,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 17 2021,2021-08-17,1.715,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 18 2021,2021-08-18,1.808,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 19 2021,2021-08-19,1.769,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 20 2021,2021-08-20,1.699,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 21 2021,2021-08-21,1.711,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 22 2021,2021-08-22,1.719,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 23 2021,2021-08-23,1.695,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 24 2021,2021-08-24,1.733,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 25 2021,2021-08-25,1.602,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 26 2021,2021-08-26,1.652,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 27 2021,2021-08-27,1.652,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 28 2021,2021-08-28,1.689,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 29 2021,2021-08-29,1.772,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 30 2021,2021-08-30,1.696,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Aug 31 2021,2021-08-31,1.797,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 01 2021,2021-09-01,1.612,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 02 2021,2021-09-02,1.697,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 03 2021,2021-09-03,1.662,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 04 2021,2021-09-04,1.711,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 05 2021,2021-09-05,1.823,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 06 2021,2021-09-06,1.782,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 07 2021,2021-09-07,1.769,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 08 2021,2021-09-08,1.813,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 09 2021,2021-09-09,1.799,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 10 2021,2021-09-10,1.836,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 11 2021,2021-09-11,1.803,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 12 2021,2021-09-12,1.861,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 13 2021,2021-09-13,1.813,44,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 14 2021,2021-09-14,1.828,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 15 2021,2021-09-15,1.869,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 16 2021,2021-09-16,1.954,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 17 2021,2021-09-17,1.85,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 18 2021,2021-09-18,2.404,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 19 2021,2021-09-19,1.803,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 20 2021,2021-09-20,1.746,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 21 2021,2021-09-21,1.737,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 22 2021,2021-09-22,1.642,84,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 23 2021,2021-09-23,1.62,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 24 2021,2021-09-24,1.931,55,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 25 2021,2021-09-25,1.914,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 26 2021,2021-09-26,2.303,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 27 2021,2021-09-27,2.103,50,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 28 2021,2021-09-28,2.218,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 29 2021,2021-09-29,2.297,60,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Sep 30 2021,2021-09-30,2.396,71,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 01 2021,2021-10-01,2.363,57,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 02 2021,2021-10-02,2.666,51,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 03 2021,2021-10-03,2.7,48,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 04 2021,2021-10-04,2.492,36,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 05 2021,2021-10-05,2.714,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 06 2021,2021-10-06,2.848,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 07 2021,2021-10-07,2.684,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 08 2021,2021-10-08,2.834,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 09 2021,2021-10-09,3.106,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 10 2021,2021-10-10,3.222,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 11 2021,2021-10-11,3.382,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 12 2021,2021-10-12,3.247,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 13 2021,2021-10-13,3.142,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 14 2021,2021-10-14,3.398,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 15 2021,2021-10-15,3.387,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 16 2021,2021-10-16,3.014,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 17 2021,2021-10-17,2.954,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 18 2021,2021-10-18,2.738,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 19 2021,2021-10-19,3.574,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 20 2021,2021-10-20,3.255,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 21 2021,2021-10-21,3.435,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 22 2021,2021-10-22,2.905,46,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 23 2021,2021-10-23,2.986,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 24 2021,2021-10-24,2.943,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 25 2021,2021-10-25,3.135,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 26 2021,2021-10-26,3.62,35,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 27 2021,2021-10-27,3.135,45,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 28 2021,2021-10-28,3.552,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 29 2021,2021-10-29,3.444,40,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 30 2021,2021-10-30,3.533,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Oct 31 2021,2021-10-31,3.632,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 01 2021,2021-11-01,3.777,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 02 2021,2021-11-02,3.815,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 03 2021,2021-11-03,4.03,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 04 2021,2021-11-04,3.934,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 05 2021,2021-11-05,4.16,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 06 2021,2021-11-06,3.993,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 07 2021,2021-11-07,4.33,37,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 08 2021,2021-11-08,3.953,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 09 2021,2021-11-09,4.453,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 10 2021,2021-11-10,4.002,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 11 2021,2021-11-11,4.06,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 12 2021,2021-11-12,4.035,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 13 2021,2021-11-13,4.074,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 14 2021,2021-11-14,3.844,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 15 2021,2021-11-15,4.124,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 16 2021,2021-11-16,3.981,33,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 17 2021,2021-11-17,4.005,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 18 2021,2021-11-18,3.914,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 19 2021,2021-11-19,3.836,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 20 2021,2021-11-20,3.796,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 21 2021,2021-11-21,4.05,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 22 2021,2021-11-22,4.139,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 23 2021,2021-11-23,3.996,42,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 24 2021,2021-11-24,4.411,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 25 2021,2021-11-25,3.99,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 26 2021,2021-11-26,4.234,31,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 27 2021,2021-11-27,4.036,41,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 28 2021,2021-11-28,4.338,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 29 2021,2021-11-29,4.149,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Nov 30 2021,2021-11-30,3.9,34,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 01 2021,2021-12-01,4.052,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 02 2021,2021-12-02,4.066,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 03 2021,2021-12-03,4.032,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 04 2021,2021-12-04,4.148,26,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 05 2021,2021-12-05,4.2,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 06 2021,2021-12-06,4.502,22,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 07 2021,2021-12-07,4.436,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 08 2021,2021-12-08,4.645,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 09 2021,2021-12-09,4.699,25,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 10 2021,2021-12-10,4.531,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 11 2021,2021-12-11,4.462,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 12 2021,2021-12-12,4.591,32,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 13 2021,2021-12-13,4.611,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 14 2021,2021-12-14,4.466,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 15 2021,2021-12-15,4.553,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 16 2021,2021-12-16,4.367,20,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 17 2021,2021-12-17,5.294,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 18 2021,2021-12-18,4.468,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 19 2021,2021-12-19,4.515,28,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 20 2021,2021-12-20,4.507,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 21 2021,2021-12-21,4.447,21,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 22 2021,2021-12-22,4.436,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 23 2021,2021-12-23,4.242,29,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 24 2021,2021-12-24,4.551,27,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 25 2021,2021-12-25,4.325,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 26 2021,2021-12-26,4.594,30,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 27 2021,2021-12-27,4.758,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 28 2021,2021-12-28,4.525,24,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 29 2021,2021-12-29,4.445,23,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
Dec 30 2021,2021-12-30,4.614,38,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,0,1,1
