date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 14 2019,2019-03-14,28.584,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 15 2019,2019-03-15,27.101,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 16 2019,2019-03-16,25.51,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 17 2019,2019-03-17,26.178,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 18 2019,2019-03-18,27.562,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 19 2019,2019-03-19,24.855,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 20 2019,2019-03-20,27.564,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 21 2019,2019-03-21,23.728,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 22 2019,2019-03-22,27.187,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 23 2019,2019-03-23,23.707,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 24 2019,2019-03-24,25.015,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 25 2019,2019-03-25,24.941,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 26 2019,2019-03-26,25.739,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 28 2019,2019-03-28,25.119,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 29 2019,2019-03-29,26.116,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 30 2019,2019-03-30,25.975,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Mar 31 2019,2019-03-31,25.074,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 01 2019,2019-04-01,25.272,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 02 2019,2019-04-02,25.399,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 03 2019,2019-04-03,23.34,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 04 2019,2019-04-04,25.428,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 05 2019,2019-04-05,29.678,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 06 2019,2019-04-06,27.301,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 07 2019,2019-04-07,28.491,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 08 2019,2019-04-08,31.29,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 09 2019,2019-04-09,25.431,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 10 2019,2019-04-10,29.3,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 11 2019,2019-04-11,26.619,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 12 2019,2019-04-12,28.745,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 13 2019,2019-04-13,39.014,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 14 2019,2019-04-14,29.968,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 15 2019,2019-04-15,25.887,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 16 2019,2019-04-16,28.359,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 17 2019,2019-04-17,30.715,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 18 2019,2019-04-18,38.271,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 19 2019,2019-04-19,27.91,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 20 2019,2019-04-20,27.274,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 21 2019,2019-04-21,27.49,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 22 2019,2019-04-22,27.384,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 23 2019,2019-04-23,28.656,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 24 2019,2019-04-24,25.98,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 25 2019,2019-04-25,28.662,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 26 2019,2019-04-26,25.163,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 27 2019,2019-04-27,28.422,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 28 2019,2019-04-28,23.929,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 29 2019,2019-04-29,24.482,10,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Apr 30 2019,2019-04-30,30.678,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 01 2019,2019-05-01,28.705,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 02 2019,2019-05-02,32.115,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 03 2019,2019-05-03,29.895,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 04 2019,2019-05-04,27.452,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 05 2019,2019-05-05,24.54,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 06 2019,2019-05-06,22.838,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 07 2019,2019-05-07,27.544,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 08 2019,2019-05-08,27.433,14,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 09 2019,2019-05-09,24.113,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 10 2019,2019-05-10,25.679,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 11 2019,2019-05-11,27.669,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 12 2019,2019-05-12,24.75,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 13 2019,2019-05-13,25.489,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 14 2019,2019-05-14,25.75,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 15 2019,2019-05-15,30.067,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 16 2019,2019-05-16,25.81,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 17 2019,2019-05-17,29.909,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 18 2019,2019-05-18,29.593,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 19 2019,2019-05-19,26.667,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 20 2019,2019-05-20,27.244,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 21 2019,2019-05-21,29.362,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 22 2019,2019-05-22,27.834,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 23 2019,2019-05-23,30.295,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 24 2019,2019-05-24,30.727,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 25 2019,2019-05-25,30.278,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 26 2019,2019-05-26,27.792,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 27 2019,2019-05-27,31.088,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 28 2019,2019-05-28,34.02,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 29 2019,2019-05-29,35.396,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 30 2019,2019-05-30,31.82,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
May 31 2019,2019-05-31,33.138,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 01 2019,2019-06-01,31.272,12,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 02 2019,2019-06-02,31.823,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 03 2019,2019-06-03,30.977,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 04 2019,2019-06-04,32.8,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 05 2019,2019-06-05,33.782,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 06 2019,2019-06-06,33.097,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 07 2019,2019-06-07,34.612,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 08 2019,2019-06-08,33.679,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 09 2019,2019-06-09,32.112,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 10 2019,2019-06-10,30.062,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 11 2019,2019-06-11,34.18,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 12 2019,2019-06-12,12.16,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 13 2019,2019-06-13,31.866,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 14 2019,2019-06-14,34.238,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 16 2019,2019-06-16,32.196,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 17 2019,2019-06-17,34.398,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 18 2019,2019-06-18,31.719,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 19 2019,2019-06-19,34.348,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 20 2019,2019-06-20,37.344,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 21 2019,2019-06-21,35.962,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 22 2019,2019-06-22,37.586,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 24 2019,2019-06-24,40.924,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 25 2019,2019-06-25,40.6,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 26 2019,2019-06-26,33.653,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 27 2019,2019-06-27,31.148,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 28 2019,2019-06-28,33.309,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 29 2019,2019-06-29,35.058,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jun 30 2019,2019-06-30,38.345,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 02 2019,2019-07-02,30.29,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 03 2019,2019-07-03,32.117,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 04 2019,2019-07-04,37.22,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 05 2019,2019-07-05,36.458,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 06 2019,2019-07-06,30.91,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 07 2019,2019-07-07,33.655,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 08 2019,2019-07-08,33.239,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 09 2019,2019-07-09,29.329,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 10 2019,2019-07-10,34.134,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 11 2019,2019-07-11,32.183,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 12 2019,2019-07-12,33.51,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 14 2019,2019-07-14,33.894,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 16 2019,2019-07-16,33.387,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 17 2019,2019-07-17,35.399,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 18 2019,2019-07-18,32.25,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 20 2019,2019-07-20,31.042,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 21 2019,2019-07-21,30.233,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 22 2019,2019-07-22,37.033,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 23 2019,2019-07-23,32.615,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 24 2019,2019-07-24,30.72,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 25 2019,2019-07-25,34.692,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 26 2019,2019-07-26,31.022,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 27 2019,2019-07-27,33.611,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 28 2019,2019-07-28,39.886,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 29 2019,2019-07-29,33.322,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Jul 31 2019,2019-07-31,30.772,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 01 2019,2019-08-01,32.737,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 02 2019,2019-08-02,34.961,9,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 03 2019,2019-08-03,80.018,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 04 2019,2019-08-04,33.939,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 05 2019,2019-08-05,33.425,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 06 2019,2019-08-06,36.842,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 07 2019,2019-08-07,35.286,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 09 2019,2019-08-09,35.232,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 10 2019,2019-08-10,34.501,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 11 2019,2019-08-11,34.259,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 12 2019,2019-08-12,40.169,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 14 2019,2019-08-14,32.775,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 16 2019,2019-08-16,39.261,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 17 2019,2019-08-17,39.648,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 18 2019,2019-08-18,40.068,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 19 2019,2019-08-19,34.712,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 20 2019,2019-08-20,38.328,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 21 2019,2019-08-21,39.236,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 22 2019,2019-08-22,45.39,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 23 2019,2019-08-23,41.556,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 24 2019,2019-08-24,40.909,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 25 2019,2019-08-25,35.657,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 26 2019,2019-08-26,36.119,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 27 2019,2019-08-27,34.947,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 28 2019,2019-08-28,35.113,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 29 2019,2019-08-29,35.349,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 30 2019,2019-08-30,42.546,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Aug 31 2019,2019-08-31,38.394,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 01 2019,2019-09-01,38.988,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 02 2019,2019-09-02,44.117,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 03 2019,2019-09-03,37.245,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 04 2019,2019-09-04,40.007,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 05 2019,2019-09-05,36.49,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 06 2019,2019-09-06,42.395,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 07 2019,2019-09-07,37.517,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 08 2019,2019-09-08,36.141,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 09 2019,2019-09-09,42.496,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 10 2019,2019-09-10,35.367,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 11 2019,2019-09-11,45.635,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 12 2019,2019-09-12,39.778,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 13 2019,2019-09-13,42.98,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 14 2019,2019-09-14,45.83,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 15 2019,2019-09-15,41.424,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 16 2019,2019-09-16,36.06,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 18 2019,2019-09-18,43.08,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 19 2019,2019-09-19,44.708,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 21 2019,2019-09-21,37.853,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 22 2019,2019-09-22,39.72,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 24 2019,2019-09-24,37.97,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 25 2019,2019-09-25,38.621,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 26 2019,2019-09-26,40.3,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 27 2019,2019-09-27,40.295,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 29 2019,2019-09-29,38.22,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Sep 30 2019,2019-09-30,35.81,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 01 2019,2019-10-01,38.763,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 02 2019,2019-10-02,37.963,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 03 2019,2019-10-03,35.121,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 04 2019,2019-10-04,35.274,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 06 2019,2019-10-06,36.547,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 07 2019,2019-10-07,40.213,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 08 2019,2019-10-08,36.263,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 09 2019,2019-10-09,34.282,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 10 2019,2019-10-10,48.262,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 11 2019,2019-10-11,41.053,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 12 2019,2019-10-12,37.398,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 13 2019,2019-10-13,35.947,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 14 2019,2019-10-14,38.667,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 15 2019,2019-10-15,35.691,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 16 2019,2019-10-16,40.736,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 17 2019,2019-10-17,38.612,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 18 2019,2019-10-18,42.375,6,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 19 2019,2019-10-19,38.601,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 20 2019,2019-10-20,36.35,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 21 2019,2019-10-21,43.903,15,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 22 2019,2019-10-22,37.72,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 23 2019,2019-10-23,37.559,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 24 2019,2019-10-24,39.49,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 26 2019,2019-10-26,41.4,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 27 2019,2019-10-27,38.715,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 28 2019,2019-10-28,39.188,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 29 2019,2019-10-29,40.428,7,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Oct 31 2019,2019-10-31,35.27,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 01 2019,2019-11-01,36.097,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 02 2019,2019-11-02,40.573,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 03 2019,2019-11-03,38.654,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 04 2019,2019-11-04,36.099,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 05 2019,2019-11-05,39.003,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 06 2019,2019-11-06,37.513,13,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 08 2019,2019-11-08,45.881,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 09 2019,2019-11-09,45.805,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 12 2019,2019-11-12,42.023,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 13 2019,2019-11-13,42.848,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 14 2019,2019-11-14,39.199,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 15 2019,2019-11-15,38.24,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 17 2019,2019-11-17,36.883,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 18 2019,2019-11-18,32.575,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 19 2019,2019-11-19,33.461,8,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 20 2019,2019-11-20,34.13,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 21 2019,2019-11-21,31.964,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 22 2019,2019-11-22,27.86,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 23 2019,2019-11-23,29.289,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 24 2019,2019-11-24,34.816,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 25 2019,2019-11-25,30.05,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 26 2019,2019-11-26,32.31,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 27 2019,2019-11-27,32.3,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 28 2019,2019-11-28,30.011,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 29 2019,2019-11-29,27.84,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Nov 30 2019,2019-11-30,29.076,4,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 01 2019,2019-12-01,32.1,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 02 2019,2019-12-02,28.005,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 03 2019,2019-12-03,28.033,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 04 2019,2019-12-04,30.145,16,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 05 2019,2019-12-05,33.373,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 06 2019,2019-12-06,39.0,11,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 07 2019,2019-12-07,37.553,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 08 2019,2019-12-08,33.043,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 09 2019,2019-12-09,37.532,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 11 2019,2019-12-11,33.305,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 12 2019,2019-12-12,37.45,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 13 2019,2019-12-13,33.417,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 14 2019,2019-12-14,36.57,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 15 2019,2019-12-15,38.276,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 16 2019,2019-12-16,39.255,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 17 2019,2019-12-17,46.011,5,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 18 2019,2019-12-18,35.46,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 19 2019,2019-12-19,41.526,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 20 2019,2019-12-20,37.783,2,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 21 2019,2019-12-21,38.208,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 22 2019,2019-12-22,33.03,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 23 2019,2019-12-23,37.77,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 24 2019,2019-12-24,38.172,1,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
Dec 25 2019,2019-12-25,36.413,3,USP-S | Caiman,USP-S,Caiman,Factory New,1,1,1
