date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Mar 20 2017,2017-03-20,1.577,0.07000479458128737,0.08094316489918829,0.23618093557137093,2.98820047997461,0.273909771490582,3.0577473446095995,705,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 21 2017,2017-03-21,1.627,0.07639423610682465,0.08715326878822903,0.23635355936944322,2.98820047997461,0.273909771490582,3.0577473446095995,595,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 22 2017,2017-03-22,1.649,0.08100510130098026,0.09387864481382727,0.23656439257026415,2.98820047997461,0.273909771490582,3.0577473446095995,615,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 23 2017,2017-03-23,1.615,0.08281210556184819,0.09567806411234665,0.23671396476420217,2.98820047997461,0.273909771490582,3.0577473446095995,541,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 24 2017,2017-03-24,1.623,0.08564189006166217,0.09734774390848362,0.23687595237462933,2.98820047997461,0.273909771490582,3.0577473446095995,644,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 25 2017,2017-03-25,1.593,0.08667521620076171,0.09641851097026848,0.23698782819681793,2.98820047997461,0.273909771490582,3.0577473446095995,856,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 26 2017,2017-03-26,1.611,0.08809441773904934,0.09627682664987725,0.23712757610053406,2.98820047997461,0.273909771490582,3.0577473446095995,822,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 27 2017,2017-03-27,1.54,0.08787164751375805,0.0932349779747997,0.23716231304498828,2.98820047997461,0.273909771490582,3.0577473446095995,701,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 28 2017,2017-03-28,1.582,0.087928138108713,0.09138969709258653,0.23725497886370006,2.98820047997461,0.273909771490582,3.0577473446095995,625,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 29 2017,2017-03-29,1.568,0.08606552569202275,0.08900006819532456,0.23732650357672366,2.98820047997461,0.273909771490582,3.0577473446095995,619,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 30 2017,2017-03-30,1.554,0.08294222473311601,0.08630520980623255,0.23737799960786019,2.98820047997461,0.273909771490582,3.0577473446095995,653,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Mar 31 2017,2017-03-31,1.604,0.07891011181798573,0.08545850639505592,0.23750226685532538,2.98820047997461,0.273909771490582,3.0577473446095995,665,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 01 2017,2017-04-01,1.63,0.07782639093801903,0.08596498240484947,0.23766836747433012,2.98820047997461,0.273909771490582,3.0577473446095995,777,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 02 2017,2017-04-02,1.598,0.07618130974211187,0.08433310906602737,0.23778124851863963,2.98820047997461,0.273909771490582,3.0577473446095995,670,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 03 2017,2017-04-03,1.603,0.07582499512072573,0.08283591864638326,0.2379010326469087,2.98820047997461,0.273909771490582,3.0577473446095995,527,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 04 2017,2017-04-04,1.551,0.07184414805115322,0.08012091016152474,0.23794502722348615,2.98820047997461,0.273909771490582,3.0577473446095995,646,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 05 2017,2017-04-05,1.518,0.06890259658454519,0.07788108095854887,0.23794781681372623,2.98820047997461,0.273909771490582,3.0577473446095995,661,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 06 2017,2017-04-06,1.542,0.06708084845830206,0.07533752124571033,0.2379792911813814,2.98820047997461,0.273909771490582,3.0577473446095995,591,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 07 2017,2017-04-07,1.519,0.06586178491845107,0.07319557314387592,0.23798252395160477,2.98820047997461,0.273909771490582,3.0577473446095995,546,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 08 2017,2017-04-08,1.521,0.06511355244988798,0.071047452867634,0.23798774405566542,2.98820047997461,0.273909771490582,3.0577473446095995,661,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 09 2017,2017-04-09,1.493,0.06271373568588302,0.06986185855477615,0.23796209707477287,2.98820047997461,0.273909771490582,3.0577473446095995,602,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 10 2017,2017-04-10,1.448,0.06294534209895646,0.07138599447144746,0.2378951132075652,2.98820047997461,0.273909771490582,3.0577473446095995,508,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 11 2017,2017-04-11,1.44,0.06393085345112438,0.0729469716548196,0.23782181706142644,2.98820047997461,0.273909771490582,3.0577473446095995,575,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 12 2017,2017-04-12,1.419,0.0672766205911203,0.07564035502224649,0.23773349286455517,2.98820047997461,0.273909771490582,3.0577473446095995,545,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 13 2017,2017-04-13,1.404,0.07084971953805688,0.0787925385750491,0.2376357978546552,2.98820047997461,0.273909771490582,3.0577473446095995,533,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 14 2017,2017-04-14,1.394,0.07411290703046516,0.08185227442928807,0.23753251737841607,2.98820047997461,0.273909771490582,3.0577473446095995,598,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 15 2017,2017-04-15,1.408,0.07690284212197494,0.08285515921701665,0.2374374303464118,2.98820047997461,0.273909771490582,3.0577473446095995,605,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 16 2017,2017-04-16,1.438,0.07940732326748183,0.08159835315708323,0.2373628362608108,2.98820047997461,0.273909771490582,3.0577473446095995,538,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 17 2017,2017-04-17,1.487,0.07866617962054952,0.07895111464686949,0.2373306923187119,2.98820047997461,0.273909771490582,3.0577473446095995,632,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 18 2017,2017-04-18,1.451,0.07819281355696708,0.0771488818510555,0.23726617019436605,2.98820047997461,0.273909771490582,3.0577473446095995,516,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 19 2017,2017-04-19,1.401,0.081360055436868,0.07801732955913415,0.23716713601664854,2.98820047997461,0.273909771490582,3.0577473446095995,536,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 20 2017,2017-04-20,1.397,0.08250871775605102,0.07868657728886208,0.23706596272846006,2.98820047997461,0.273909771490582,3.0577473446095995,493,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 21 2017,2017-04-21,1.408,0.0812416573966353,0.07823298497484565,0.23697124125376468,2.98820047997461,0.273909771490582,3.0577473446095995,515,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 22 2017,2017-04-22,1.424,0.08037090026368955,0.07676770113199556,0.2368868332992743,2.98820047997461,0.273909771490582,3.0577473446095995,615,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 23 2017,2017-04-23,1.398,0.07953473903046512,0.07654736502956633,0.2367865071859975,2.98820047997461,0.273909771490582,3.0577473446095995,573,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 24 2017,2017-04-24,1.351,0.0818206336565204,0.07957086697807841,0.23666556957303453,2.98820047997461,0.273909771490582,3.0577473446095995,526,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 25 2017,2017-04-25,1.314,0.08460418320681563,0.08518650122360023,0.23653585708503294,2.98820047997461,0.273909771490582,3.0577473446095995,487,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 26 2017,2017-04-26,1.323,0.08849895122438765,0.08835794605947372,0.2364079395243365,2.98820047997461,0.273909771490582,3.0577473446095995,463,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 27 2017,2017-04-27,1.33,0.08974051994244663,0.08996351772771262,0.23628172110371484,2.98820047997461,0.273909771490582,3.0577473446095995,427,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 28 2017,2017-04-28,1.317,0.09144588877972072,0.09189121114728574,0.23615312168215255,2.98820047997461,0.273909771490582,3.0577473446095995,551,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 29 2017,2017-04-29,1.333,0.09219147989655894,0.09196724096255558,0.2360280184297423,2.98820047997461,0.273909771490582,3.0577473446095995,614,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Apr 30 2017,2017-04-30,1.348,0.08912754647262681,0.0908271224594534,0.23590728226493063,2.98820047997461,0.273909771490582,3.0577473446095995,541,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 01 2017,2017-05-01,1.345,0.08319842643295536,0.08965940241164233,0.23578581246867333,2.98820047997461,0.273909771490582,3.0577473446095995,537,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 02 2017,2017-05-02,1.336,0.07866624537195012,0.08878063834934105,0.2356620362253921,2.98820047997461,0.273909771490582,3.0577473446095995,485,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 03 2017,2017-05-03,1.328,0.07264354794110463,0.08812075398424102,0.23553656133708104,2.98820047997461,0.273909771490582,3.0577473446095995,444,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 04 2017,2017-05-04,1.316,0.06985131170655795,0.08790434577867146,0.23540901513677456,2.98820047997461,0.273909771490582,3.0577473446095995,452,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 05 2017,2017-05-05,1.301,0.0689799571089957,0.08831000995374587,0.23527979112995637,2.98820047997461,0.273909771490582,3.0577473446095995,506,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 06 2017,2017-05-06,1.322,0.06468157192838377,0.08710622969674008,0.2351537100320077,2.98820047997461,0.273909771490582,3.0577473446095995,567,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 07 2017,2017-05-07,1.29,0.06246438065469742,0.08759598097689283,0.2350241997901081,2.98820047997461,0.273909771490582,3.0577473446095995,557,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 08 2017,2017-05-08,1.24,0.06209877189819914,0.0916401790337973,0.23489883542110443,2.98820047997461,0.273909771490582,3.0577473446095995,515,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 09 2017,2017-05-09,1.25,0.06181701770678602,0.09363041202916754,0.23477195121229513,2.98820047997461,0.273909771490582,3.0577473446095995,424,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 10 2017,2017-05-10,1.253,0.06306796188313138,0.09463688454349031,0.23464484831745122,2.98820047997461,0.273909771490582,3.0577473446095995,464,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 11 2017,2017-05-11,1.252,0.06406063937584076,0.09514212109099822,0.2345180880059777,2.98820047997461,0.273909771490582,3.0577473446095995,420,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 12 2017,2017-05-12,1.265,0.0647231415914848,0.09439492548792464,0.2343901267122042,2.98820047997461,0.273909771490582,3.0577473446095995,509,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 13 2017,2017-05-13,1.298,0.0644231342755471,0.09201188067664402,0.23426235481004032,2.98820047997461,0.273909771490582,3.0577473446095995,604,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 14 2017,2017-05-14,1.273,0.06496595925612941,0.09059209105601955,0.23413434195739077,2.98820047997461,0.273909771490582,3.0577473446095995,531,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 15 2017,2017-05-15,1.279,0.06457105148327122,0.08878792547948172,0.23400638094056506,2.98820047997461,0.273909771490582,3.0577473446095995,471,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 16 2017,2017-05-16,1.29,0.062083555118018406,0.08653677276010498,0.23387877648041122,2.98820047997461,0.273909771490582,3.0577473446095995,397,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 17 2017,2017-05-17,1.292,0.05494955889712458,0.084234430541961,0.23375146774913014,2.98820047997461,0.273909771490582,3.0577473446095995,407,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 18 2017,2017-05-18,1.287,0.049814241143368805,0.08209829249369915,0.23362418398409152,2.98820047997461,0.273909771490582,3.0577473446095995,400,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 19 2017,2017-05-19,1.306,0.04736121891876621,0.079546068747726,0.23349842042995514,2.98820047997461,0.273909771490582,3.0577473446095995,438,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 20 2017,2017-05-20,1.332,0.044930201296074515,0.07696538674187006,0.23337737329615854,2.98820047997461,0.273909771490582,3.0577473446095995,524,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 21 2017,2017-05-21,1.321,0.041270122225476505,0.07444557455012601,0.23325422433296097,2.98820047997461,0.273909771490582,3.0577473446095995,455,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 22 2017,2017-05-22,1.3,0.035282440033431034,0.07225350950626273,0.23312846743266671,2.98820047997461,0.273909771490582,3.0577473446095995,372,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 23 2017,2017-05-23,1.293,0.03079866021865841,0.07027046984742565,0.23300243588379674,2.98820047997461,0.273909771490582,3.0577473446095995,342,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 24 2017,2017-05-24,1.076,0.050555761862237265,0.0913974919610317,0.2329746218298341,2.98820047997461,0.273909771490582,3.0577473446095995,933,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 25 2017,2017-05-25,1.127,0.05881571648587723,0.09893363172663372,0.23290406911947684,2.98820047997461,0.273909771490582,3.0577473446095995,592,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 26 2017,2017-05-26,1.163,0.0626111976324161,0.1010770963546529,0.23281077195556696,2.98820047997461,0.273909771490582,3.0577473446095995,587,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 27 2017,2017-05-27,1.181,0.06455990713434569,0.10115079256348636,0.23270845879864743,2.98820047997461,0.273909771490582,3.0577473446095995,599,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 28 2017,2017-05-28,1.173,0.06680766698378275,0.10130326752891358,0.2326101284299657,2.98820047997461,0.273909771490582,3.0577473446095995,582,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 29 2017,2017-05-29,1.173,0.06817017246415777,0.10101954711116379,0.2325119100958064,2.98820047997461,0.273909771490582,3.0577473446095995,518,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 30 2017,2017-05-30,1.143,0.07002023517050784,0.10235629944063858,0.2324308507392299,2.98820047997461,0.273909771490582,3.0577473446095995,476,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
May 31 2017,2017-05-31,1.117,0.07281278939067261,0.10501384428174795,0.23236794925276114,2.98820047997461,0.273909771490582,3.0577473446095995,517,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 01 2017,2017-06-01,1.12,0.07492685321921094,0.10649725250317021,0.23230278889589018,2.98820047997461,0.273909771490582,3.0577473446095995,511,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 02 2017,2017-06-02,1.132,0.07601047266017241,0.10647310273379809,0.2322290772515813,2.98820047997461,0.273909771490582,3.0577473446095995,499,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 03 2017,2017-06-03,1.176,0.07540469359457522,0.10395860795335655,0.23212978798639983,2.98820047997461,0.273909771490582,3.0577473446095995,514,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 04 2017,2017-06-04,1.205,0.07450224867392309,0.10073152765365487,0.23201863848338497,2.98820047997461,0.273909771490582,3.0577473446095995,463,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 05 2017,2017-06-05,1.201,0.07265645820943951,0.09765577365835934,0.23190906506281547,2.98820047997461,0.273909771490582,3.0577473446095995,434,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 06 2017,2017-06-06,1.187,0.07200419049107944,0.09495339573884926,0.23180518232144928,2.98820047997461,0.273909771490582,3.0577473446095995,448,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 07 2017,2017-06-07,1.17,0.07258292918582983,0.09280518495122944,0.23170935735862896,2.98820047997461,0.273909771490582,3.0577473446095995,439,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 08 2017,2017-06-08,1.165,0.07307593279611808,0.09080741662519713,0.2316162171942781,2.98820047997461,0.273909771490582,3.0577473446095995,358,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 09 2017,2017-06-09,1.15,0.07380699434195157,0.08938495640965696,0.23153158612761857,2.98820047997461,0.273909771490582,3.0577473446095995,409,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 10 2017,2017-06-10,1.14,0.07469297309576593,0.08831382419267597,0.23145319349911136,2.98820047997461,0.273909771490582,3.0577473446095995,488,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 11 2017,2017-06-11,1.111,0.07614345957980467,0.08875606602661473,0.2313953010272353,2.98820047997461,0.273909771490582,3.0577473446095995,397,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 12 2017,2017-06-12,1.097,0.07661382486809581,0.08971258444754367,0.2313486122530692,2.98820047997461,0.273909771490582,3.0577473446095995,396,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 13 2017,2017-06-13,1.091,0.0777763962657801,0.09054611710786573,0.23130693125963342,2.98820047997461,0.273909771490582,3.0577473446095995,346,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 14 2017,2017-06-14,1.079,0.07873990356733225,0.09170443832345226,0.23127579166831438,2.98820047997461,0.273909771490582,3.0577473446095995,364,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 15 2017,2017-06-15,1.085,0.07835141146246556,0.09187339508758244,0.2312391339679665,2.98820047997461,0.273909771490582,3.0577473446095995,393,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 16 2017,2017-06-16,1.083,0.07731279949346602,0.09176467802103933,0.23120414149433408,2.98820047997461,0.273909771490582,3.0577473446095995,388,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 17 2017,2017-06-17,1.037,0.07804893837592418,0.09466380858014853,0.231214784389438,2.98820047997461,0.273909771490582,3.0577473446095995,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 18 2017,2017-06-18,1.041,0.07645800439967809,0.09628580884344559,0.2312207742181419,2.98820047997461,0.273909771490582,3.0577473446095995,383,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 19 2017,2017-06-19,1.075,0.07015349345312548,0.09512297233492739,0.23119250968009752,2.98820047997461,0.273909771490582,3.0577473446095995,400,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 20 2017,2017-06-20,1.043,0.06452072642128699,0.0956405323920486,0.23119587379873932,2.98820047997461,0.273909771490582,3.0577473446095995,418,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 21 2017,2017-06-21,0.993,0.06221247426378798,0.09960421280987386,0.23125779223888931,2.98820047997461,0.273909771490582,3.0577473446095995,393,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 22 2017,2017-06-22,0.897,0.06767237674791758,0.11272784871946295,0.23146354032185468,2.98820047997461,0.273909771490582,3.0577473446095995,485,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 23 2017,2017-06-23,0.865,0.08137496579090338,0.12580192909871782,0.23172519597195723,2.98820047997461,0.273909771490582,3.0577473446095995,624,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 24 2017,2017-06-24,0.823,0.09638514694559291,0.1399787716576481,0.23206703037296006,2.98820047997461,0.273909771490582,3.0577473446095995,513,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 25 2017,2017-06-25,0.811,0.108733059190473,0.151387290235362,0.2324314280918947,2.98820047997461,0.273909771490582,3.0577473446095995,507,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 26 2017,2017-06-26,0.805,0.11856699934354695,0.16014690730299933,0.23280605322322467,2.98820047997461,0.273909771490582,3.0577473446095995,487,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 27 2017,2017-06-27,0.851,0.12366121684555526,0.16251673753017712,0.2330863639797291,2.98820047997461,0.273909771490582,3.0577473446095995,458,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 28 2017,2017-06-28,0.848,0.12778686008034892,0.16399531228836586,0.23337060738082296,2.98820047997461,0.273909771490582,3.0577473446095995,469,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 29 2017,2017-06-29,0.867,0.13086056894934536,0.16334074547648217,0.23361784460595347,2.98820047997461,0.273909771490582,3.0577473446095995,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jun 30 2017,2017-06-30,0.879,0.13335787561484688,0.161493220692495,0.23384218644923865,2.98820047997461,0.273909771490582,3.0577473446095995,465,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 01 2017,2017-07-01,0.904,0.1343945512373848,0.15819709769653223,0.23402281999960592,2.98820047997461,0.273909771490582,3.0577473446095995,424,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 02 2017,2017-07-02,0.911,0.13449941246720062,0.15454137971889725,0.23419099494888418,2.98820047997461,0.273909771490582,3.0577473446095995,434,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 03 2017,2017-07-03,0.893,0.13307340036632648,0.15151758300238735,0.23438756383799975,2.98820047997461,0.273909771490582,3.0577473446095995,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 04 2017,2017-07-04,0.896,0.12938579928829277,0.14825907313506748,0.23457790924840616,2.98820047997461,0.273909771490582,3.0577473446095995,448,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 05 2017,2017-07-05,0.915,0.12450442451630796,0.14431577348384475,0.23473643725364,2.98820047997461,0.273909771490582,3.0577473446095995,495,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 06 2017,2017-07-06,0.973,0.11885428149580532,0.1395846668044345,0.23481051621877067,2.98820047997461,0.273909771490582,3.0577473446095995,423,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 07 2017,2017-07-07,0.968,0.11351248855289149,0.13502054845392852,0.23489061154298913,2.98820047997461,0.273909771490582,3.0577473446095995,436,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 08 2017,2017-07-08,0.932,0.10801043478751274,0.13103769713988878,0.23502070468141933,2.98820047997461,0.273909771490582,3.0577473446095995,438,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 09 2017,2017-07-09,0.937,0.10254900706771242,0.12704864673851074,0.2351425927669973,2.98820047997461,0.273909771490582,3.0577473446095995,381,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 10 2017,2017-07-10,0.931,0.09696325290434568,0.12327023184912736,0.23527247642490737,2.98820047997461,0.273909771490582,3.0577473446095995,380,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 11 2017,2017-07-11,0.953,0.09236273443679904,0.11928327937431772,0.23537005930658791,2.98820047997461,0.273909771490582,3.0577473446095995,536,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 12 2017,2017-07-12,0.97,0.0881817871570194,0.11537430490437947,0.23544415478690356,2.98820047997461,0.273909771490582,3.0577473446095995,435,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 13 2017,2017-07-13,0.97,0.08394870491836208,0.11159324082866086,0.23551767542430058,2.98820047997461,0.273909771490582,3.0577473446095995,396,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 14 2017,2017-07-14,0.968,0.08001841742021482,0.10793369307153286,0.23559322922883372,2.98820047997461,0.273909771490582,3.0577473446095995,361,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 15 2017,2017-07-15,0.969,0.07530746173588908,0.10439495606953064,0.235666901439259,2.98820047997461,0.273909771490582,3.0577473446095995,346,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 16 2017,2017-07-16,0.932,0.06982425392927981,0.10135478947531594,0.23579092336081006,2.98820047997461,0.273909771490582,3.0577473446095995,418,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 17 2017,2017-07-17,0.967,0.06719589649484602,0.09803207145669342,0.23586593509883272,2.98820047997461,0.273909771490582,3.0577473446095995,496,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 18 2017,2017-07-18,0.981,0.06450110040938772,0.09490010872901529,0.2359226193668316,2.98820047997461,0.273909771490582,3.0577473446095995,388,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 19 2017,2017-07-19,0.999,0.05968835732367681,0.09215437034684558,0.23595728341198782,2.98820047997461,0.273909771490582,3.0577473446095995,409,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
Jul 20 2017,2017-07-20,0.986,0.05651694893782129,0.089242288279097,0.23600693261614017,2.98820047997461,0.273909771490582,3.0577473446095995,467,M4A1-S | Basilisk,M4A1-S,Basilisk,Field-Tested,0,1,0
