date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 11 2017,2017-06-11,25.345,1.1682299136021024,1.005186580747731,3.943156205993994,14.670470210061158,4.405947493543679,13.093617374739164,28,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 12 2017,2017-06-12,25.777,1.114966008450613,0.9722239536872644,3.9451495830587247,14.670470210061158,4.405947493543679,13.093617374739164,35,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 13 2017,2017-06-13,25.298,1.0896798121942701,0.9482284718829788,3.94620095484509,14.670470210061158,4.405947493543679,13.093617374739164,25,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 14 2017,2017-06-14,24.365,1.1133815432814715,0.9806926598867681,3.945714123896522,14.670470210061158,4.405947493543679,13.093617374739164,51,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 15 2017,2017-06-15,25.566,1.106381071720933,0.9488545960193429,3.947237499337191,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 16 2017,2017-06-16,24.757,1.097282987211266,0.9450009435201497,3.9473246403412734,14.670470210061158,4.405947493543679,13.093617374739164,35,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 17 2017,2017-06-17,24.408,1.0996676843902635,0.9613694988305909,3.9468723246142168,14.670470210061158,4.405947493543679,13.093617374739164,24,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 18 2017,2017-06-18,23.632,1.1233551019413948,1.0430944184421311,3.945412469325345,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 19 2017,2017-06-19,23.364,1.1172734340514283,1.1300880653720369,3.9436621406093573,14.670470210061158,4.405947493543679,13.093617374739164,42,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 20 2017,2017-06-20,24.748,1.0924862296931963,1.1007882725567457,3.94370789395351,14.670470210061158,4.405947493543679,13.093617374739164,40,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 21 2017,2017-06-21,23.555,1.051561936239334,1.1445972323623315,3.9421565002450585,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 22 2017,2017-06-22,21.598,1.1916664854916283,1.415488930043011,3.939220934446982,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 23 2017,2017-06-23,21.452,1.3205092469440183,1.617638990167831,3.936249277104493,14.670470210061158,4.405947493543679,13.093617374739164,40,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 24 2017,2017-06-24,21.628,1.4444106287230467,1.74031005792054,3.9333366350258094,14.670470210061158,4.405947493543679,13.093617374739164,45,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 25 2017,2017-06-25,21.246,1.5836660817928068,1.867274200232332,3.9303326583969698,14.670470210061158,4.405947493543679,13.093617374739164,44,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 26 2017,2017-06-26,22.797,1.6224739974539144,1.8432763916262758,3.928087938872185,14.670470210061158,4.405947493543679,13.093617374739164,31,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 27 2017,2017-06-27,21.637,1.7112340562887913,1.892439956836607,3.9251966641041927,14.670470210061158,4.405947493543679,13.093617374739164,37,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 28 2017,2017-06-28,21.77,1.7870009731841812,1.914281761200452,3.922359333606751,14.670470210061158,4.405947493543679,13.093617374739164,47,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 29 2017,2017-06-29,22.247,1.832903577111681,1.895318019626247,3.9197553761964974,14.670470210061158,4.405947493543679,13.093617374739164,48,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jun 30 2017,2017-06-30,22.744,1.8435955673878814,1.8507905632479817,3.917487325771693,14.670470210061158,4.405947493543679,13.093617374739164,42,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 01 2017,2017-07-01,22.808,1.8375566701716288,1.8038576675191358,3.9152721644380843,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 02 2017,2017-07-02,22.456,1.8298713842122647,1.769634273750896,3.912808279274083,14.670470210061158,4.405947493543679,13.093617374739164,42,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 03 2017,2017-07-03,23.106,1.8194862998666925,1.7154240605115325,3.910850543764863,14.670470210061158,4.405947493543679,13.093617374739164,48,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 04 2017,2017-07-04,23.198,1.7602213562472175,1.6612972337505958,3.9089787880759777,14.670470210061158,4.405947493543679,13.093617374739164,40,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 05 2017,2017-07-05,23.783,1.6921720871158703,1.6082292678248755,3.9077191100864037,14.670470210061158,4.405947493543679,13.093617374739164,40,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 06 2017,2017-07-06,23.667,1.6083607521932664,1.5558603548050813,3.9063263262417727,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 07 2017,2017-07-07,24.398,1.5443936562669274,1.5200565474808032,3.9058450495870276,14.670470210061158,4.405947493543679,13.093617374739164,37,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 08 2017,2017-07-08,24.913,1.4974078522107312,1.5066585418274372,3.9061229102365034,14.670470210061158,4.405947493543679,13.093617374739164,43,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 09 2017,2017-07-09,25.038,1.4431645623501412,1.4962485326713633,3.906590735744624,14.670470210061158,4.405947493543679,13.093617374739164,26,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 10 2017,2017-07-10,24.148,1.3625552942487669,1.4503004025018433,3.9057543115752793,14.670470210061158,4.405947493543679,13.093617374739164,35,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 11 2017,2017-07-11,25.203,1.3562106611701408,1.4463724904702713,3.9064754451194252,14.670470210061158,4.405947493543679,13.093617374739164,40,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 12 2017,2017-07-12,25.791,1.35701970991719,1.4779500810629305,3.9082364958293563,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 13 2017,2017-07-13,24.841,1.338705853023668,1.444624540606431,3.9083476849381134,14.670470210061158,4.405947493543679,13.093617374739164,34,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 14 2017,2017-07-14,24.952,1.3560310108176499,1.4149161571545332,3.908621391121208,14.670470210061158,4.405947493543679,13.093617374739164,41,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 15 2017,2017-07-15,25.408,1.348074097097283,1.405992127607046,3.909638598100775,14.670470210061158,4.405947493543679,13.093617374739164,26,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 16 2017,2017-07-16,24.629,1.344187429203187,1.3640857758659641,3.9094050478071023,14.670470210061158,4.405947493543679,13.093617374739164,35,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 17 2017,2017-07-17,24.66,1.350792905079857,1.323750838259955,3.9092087393578074,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 18 2017,2017-07-18,25.612,1.4040827009242616,1.3243989487927317,3.9105491102584553,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 19 2017,2017-07-19,26.295,1.488007174621287,1.370621664765416,3.9131886573220176,14.670470210061158,4.405947493543679,13.093617374739164,42,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 20 2017,2017-07-20,25.338,1.5064271943755896,1.3433136836148745,3.914014318146646,14.670470210061158,4.405947493543679,13.093617374739164,39,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 21 2017,2017-07-21,25.87,1.557321455606466,1.3419840130683633,3.9157742552843926,14.670470210061158,4.405947493543679,13.093617374739164,37,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 22 2017,2017-07-22,27.19,1.621186646774038,1.448991824108868,3.9203199579642423,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 23 2017,2017-07-23,25.022,1.5605717140564008,1.4027896775004194,3.920582963154467,14.670470210061158,4.405947493543679,13.093617374739164,35,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 24 2017,2017-07-24,26.224,1.5369920800131918,1.4030246308542793,3.9229629318434305,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 25 2017,2017-07-25,26.118,1.466258590434606,1.391459093779886,3.9251101567988678,14.670470210061158,4.405947493543679,13.093617374739164,34,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 26 2017,2017-07-26,27.138,1.5164165275602084,1.4511321785599087,3.929410750850238,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 27 2017,2017-07-27,26.546,1.4559994241031808,1.448919558683269,3.932368011548647,14.670470210061158,4.405947493543679,13.093617374739164,46,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 28 2017,2017-07-28,27.894,1.459789601042093,1.5547928083579583,3.9384472296425144,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 29 2017,2017-07-29,28.548,1.5159508665802284,1.70024801646312,3.9462369285296868,14.670470210061158,4.405947493543679,13.093617374739164,42,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 30 2017,2017-07-30,26.949,1.482925216102286,1.6798023923575063,3.949944956618654,14.670470210061158,4.405947493543679,13.093617374739164,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Jul 31 2017,2017-07-31,28.422,1.5169121922019286,1.7646081467624009,3.9572677340999345,14.670470210061158,4.405947493543679,13.093617374739164,41,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 01 2017,2017-08-01,28.335,1.497040791373023,1.8166895124353735,3.9642892895141704,14.670470210061158,4.405947493543679,13.093617374739164,37,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 02 2017,2017-08-02,27.528,1.4559482654697662,1.7978620647123182,3.969196985106422,14.670470210061158,4.405947493543679,13.093617374739164,43,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 03 2017,2017-08-03,27.009,1.3867329376019621,1.7535739873497111,3.9728729133212264,14.670470210061158,4.405947493543679,13.093617374739164,35,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 04 2017,2017-08-04,27.008,1.3399211436740035,1.7092038014270998,3.9765134767328734,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 05 2017,2017-08-05,27.635,1.294393576558059,1.6907416893410692,3.981558595214396,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 06 2017,2017-08-06,27.235,1.2648699397045122,1.651629204466191,3.985630121018789,14.670470210061158,4.405947493543679,13.093617374739164,43,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 07 2017,2017-08-07,26.81,1.242955138314472,1.601285562255931,3.988745136941758,14.670470210061158,4.405947493543679,13.093617374739164,44,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 08 2017,2017-08-08,27.413,1.2345401344948002,1.5694794497019307,3.993151961066491,14.670470210061158,4.405947493543679,13.093617374739164,45,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 09 2017,2017-08-09,27.702,1.1811087451273778,1.5493246273531878,3.9981969640901327,14.670470210061158,4.405947493543679,13.093617374739164,38,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 10 2017,2017-08-10,27.269,1.1623049083610875,1.5094946934117832,4.002199643535653,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 11 2017,2017-08-11,27.662,1.1687049400006335,1.484423158569717,4.0070670590980155,14.670470210061158,4.405947493543679,13.093617374739164,41,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 12 2017,2017-08-12,27.802,1.135927683569304,1.4639289576575498,4.012224973493936,14.670470210061158,4.405947493543679,13.093617374739164,38,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 13 2017,2017-08-13,26.871,1.0845965699468645,1.4163463565709085,4.015266772368306,14.670470210061158,4.405947493543679,13.093617374739164,48,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 14 2017,2017-08-14,27.766,1.0651529381311717,1.3936497144675293,4.020259393783217,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 15 2017,2017-08-15,27.851,0.9897803634222911,1.372964672534383,4.0254109492783074,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 16 2017,2017-08-16,27.363,0.8881016982514169,1.3335433095537244,4.029398603217483,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 17 2017,2017-08-17,26.602,0.8491812317568521,1.2920387950618257,4.031779680140113,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 18 2017,2017-08-18,26.525,0.8425459672307619,1.2529181907536249,4.033990455936371,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 19 2017,2017-08-19,25.894,0.8073414644561205,1.235769162104368,4.035056369982656,14.670470210061158,4.405947493543679,13.093617374739164,39,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 20 2017,2017-08-20,25.174,0.8537616999082084,1.2624304645840816,4.035001458295726,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 21 2017,2017-08-21,26.712,0.8568040596028902,1.221035057617416,4.037516456593186,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 22 2017,2017-08-22,26.322,0.7772145083272,1.184690517021836,4.039277808055596,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 23 2017,2017-08-23,26.549,0.7661313893500217,1.1462516006280574,4.041437208299444,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 24 2017,2017-08-24,25.639,0.7930096468519587,1.1378767741179456,4.042018064979992,14.670470210061158,4.405947493543679,13.093617374739164,40,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 25 2017,2017-08-25,26.066,0.8168547958306502,1.1085634886868652,4.043280105833902,14.670470210061158,4.405947493543679,13.093617374739164,41,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 26 2017,2017-08-26,25.841,0.8431600139924043,1.0873136574534423,4.0441548796055935,14.670470210061158,4.405947493543679,13.093617374739164,27,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 27 2017,2017-08-27,25.657,0.8672504371229367,1.073394754512696,4.044726521506125,14.670470210061158,4.405947493543679,13.093617374739164,39,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 28 2017,2017-08-28,26.075,0.8323886166903486,1.04267891975789,4.045960679774054,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 29 2017,2017-08-29,26.834,0.8325289053007043,1.0133561701527598,4.048553856229275,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 30 2017,2017-08-30,25.987,0.7989683750738107,0.9872942249291171,4.049607535390092,14.670470210061158,4.405947493543679,13.093617374739164,27,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Aug 31 2017,2017-08-31,26.125,0.7569478367671549,0.9579856863529983,4.050876381251828,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 01 2017,2017-09-01,26.921,0.7438261978741718,0.9352580972507503,4.053576253047978,14.670470210061158,4.405947493543679,13.093617374739164,49,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 02 2017,2017-09-02,26.939,0.7430755511473325,0.9129759723512467,4.056286466208572,14.670470210061158,4.405947493543679,13.093617374739164,39,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 03 2017,2017-09-03,27.589,0.7576848585182726,0.9257428672099884,4.060309692238766,14.670470210061158,4.405947493543679,13.093617374739164,37,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 04 2017,2017-09-04,27.754,0.7627130559701959,0.9446973717884365,4.064659955537551,14.670470210061158,4.405947493543679,13.093617374739164,34,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 05 2017,2017-09-05,27.056,0.7596030269956527,0.9200047535395935,4.06751458384789,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 06 2017,2017-09-06,26.738,0.7595500755326458,0.8900803174745786,4.0697360500452096,14.670470210061158,4.405947493543679,13.093617374739164,28,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 07 2017,2017-09-07,26.655,0.7495028850597653,0.8608900667272762,4.071783780522295,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 08 2017,2017-09-08,27.695,0.749191304237506,0.8719622355319783,4.075883191048122,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 09 2017,2017-09-09,27.851,0.7708233282980894,0.888986667814536,4.080289156112745,14.670470210061158,4.405947493543679,13.093617374739164,34,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 10 2017,2017-09-10,26.811,0.7515404287809284,0.8598372722327083,4.082548003463505,14.670470210061158,4.405947493543679,13.093617374739164,38,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 11 2017,2017-09-11,26.559,0.723701603110767,0.8338029727617946,4.084330486188837,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 12 2017,2017-09-12,26.673,0.7228085715006078,0.8069327734226839,4.086297120622651,14.670470210061158,4.405947493543679,13.093617374739164,36,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 13 2017,2017-09-13,26.592,0.692812035181419,0.7818313248101751,4.088100406113625,14.670470210061158,4.405947493543679,13.093617374739164,27,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 14 2017,2017-09-14,25.643,0.676257933006547,0.8064649824377669,4.088369001260132,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 15 2017,2017-09-15,25.521,0.6845352555509593,0.8331221905312519,4.088455875096732,14.670470210061158,4.405947493543679,13.093617374739164,42,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 16 2017,2017-09-16,27.028,0.6911117023012522,0.8123235049976277,4.0910088498397235,14.670470210061158,4.405947493543679,13.093617374739164,43,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 17 2017,2017-09-17,25.922,0.6995035152280187,0.8060910507314824,4.091655219570388,14.670470210061158,4.405947493543679,13.093617374739164,31,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 18 2017,2017-09-18,25.889,0.6996519997040801,0.7994616762835457,4.092240531836411,14.670470210061158,4.405947493543679,13.093617374739164,37,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 19 2017,2017-09-19,25.817,0.6669061523874384,0.7947029634834325,4.092707899036411,14.670470210061158,4.405947493543679,13.093617374739164,26,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 20 2017,2017-09-20,26.188,0.6684378976305643,0.7726788159301993,4.0937335084681985,14.670470210061158,4.405947493543679,13.093617374739164,28,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 21 2017,2017-09-21,26.933,0.6721923823213396,0.7557350828089882,4.096021587048244,14.670470210061158,4.405947493543679,13.093617374739164,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 22 2017,2017-09-22,26.91,0.6759827039889538,0.7376708613584955,4.098246400288931,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 23 2017,2017-09-23,26.344,0.6558857492675213,0.7151239704669418,4.099475127393455,14.670470210061158,4.405947493543679,13.093617374739164,41,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 24 2017,2017-09-24,25.684,0.6692535977947247,0.7229268768895448,4.099688822365955,14.670470210061158,4.405947493543679,13.093617374739164,33,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 25 2017,2017-09-25,26.649,0.6562421485027675,0.7006272624613278,4.101401234873264,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 26 2017,2017-09-26,27.02,0.6379251712686965,0.6908205431405687,4.1037552990501265,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 27 2017,2017-09-27,26.341,0.632004906863163,0.6696162468917509,4.10491984785378,14.670470210061158,4.405947493543679,13.093617374739164,24,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 28 2017,2017-09-28,27.14,0.63798096033298,0.6667492797400882,4.107456477966271,14.670470210061158,4.405947493543679,13.093617374739164,27,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 29 2017,2017-09-29,27.737,0.6566596452161791,0.7101432397205102,4.111138762499354,14.670470210061158,4.405947493543679,13.093617374739164,30,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Sep 30 2017,2017-09-30,27.448,0.6617566148076238,0.7170724573644927,4.114212565439281,14.670470210061158,4.405947493543679,13.093617374739164,25,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 01 2017,2017-10-01,25.677,0.6881426116897967,0.7371814040312715,4.114323598289331,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 02 2017,2017-10-02,25.285,0.7326112555266969,0.7863699769538123,4.113916102130721,14.670470210061158,4.405947493543679,13.093617374739164,32,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 03 2017,2017-10-03,26.882,0.7120576271398834,0.7657436785488846,4.115890591046566,14.670470210061158,4.405947493543679,13.093617374739164,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 04 2017,2017-10-04,26.613,0.6788030616843066,0.7407996710197835,4.117387580085112,14.670470210061158,4.405947493543679,13.093617374739164,27,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 05 2017,2017-10-05,25.619,0.694338256034742,0.7536105346294248,4.11738210140797,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 06 2017,2017-10-06,24.179,0.8145355245106973,0.9304427524141713,4.115787951317908,14.670470210061158,4.405947493543679,13.093617374739164,31,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 07 2017,2017-10-07,24.996,0.8549925750838638,0.9609051469134157,4.115007507281131,14.670470210061158,4.405947493543679,13.093617374739164,44,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 08 2017,2017-10-08,25.809,0.8243814121169506,0.9361124908894948,4.115244754052328,14.670470210061158,4.405947493543679,13.093617374739164,24,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 09 2017,2017-10-09,25.729,0.7787344994861297,0.9139642083863027,4.115363831698432,14.670470210061158,4.405947493543679,13.093617374739164,29,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 10 2017,2017-10-10,26.567,0.7739826128910965,0.888837136520423,4.116722505403258,14.670470210061158,4.405947493543679,13.093617374739164,31,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
Oct 11 2017,2017-10-11,26.41,0.7723843401867847,0.8609976241244315,4.117816152422319,14.670470210061158,4.405947493543679,13.093617374739164,24,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,0,1,0
