date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Aug 18 2020,2020-08-18,15.188,1.5247063516037076,1.3654840028570834,3.2041138721171936,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 19 2020,2020-08-19,10.623,1.5438085838853723,1.3534356225086766,3.20495778226228,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 20 2020,2020-08-20,10.901,1.5414953331323984,1.3253625742972,3.2059768734947367,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 21 2020,2020-08-21,11.277,1.0015793023273638,1.2857895728506283,3.2072487220300143,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 22 2020,2020-08-22,11.613,1.0006735208859545,1.2436578963945122,3.2087605800282537,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 23 2020,2020-08-23,11.943,0.9609535278870752,1.2051143668351916,3.2105212219127766,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 24 2020,2020-08-24,10.511,0.9867521343846377,1.200899091695002,3.2112838591670223,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 25 2020,2020-08-25,14.007,1.0724569085467495,1.3087737338177428,3.2149274543018755,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 26 2020,2020-08-26,10.092,1.1159783007819133,1.3318370101930264,3.2154429908073614,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 27 2020,2020-08-27,10.248,1.1481781996540927,1.3344223994474125,3.21604388346349,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 28 2020,2020-08-28,13.51,1.1620904316206901,1.3802674629082408,3.2191654844679776,6.561979700344944,2.171656930509338,6.251639174380274,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 29 2020,2020-08-29,10.785,1.1714187664694362,1.3535363378557606,3.2200824328005595,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 30 2020,2020-08-30,10.884,1.1764261894867598,1.3220267935452692,3.2210602952712524,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Aug 31 2020,2020-08-31,11.044,1.1811840173142427,1.2854897998827386,3.22214040017442,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 01 2020,2020-09-01,11.333,1.1741358774097153,1.2443970594328715,3.2234149132927397,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 02 2020,2020-09-02,11.856,1.1688563110417214,1.2064107114323215,3.2250693848591045,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 03 2020,2020-09-03,10.631,1.1307582467723456,1.1890862903900343,3.2258780781494165,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 04 2020,2020-09-04,10.195,1.1398922418318738,1.1946072650534032,3.2264312167932334,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 05 2020,2020-09-05,10.122,1.1556939796990515,1.1990505883855458,3.226942766574968,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 06 2020,2020-09-06,10.308,1.1716873504166647,1.1870720325009447,3.227556146667179,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 07 2020,2020-09-07,10.574,1.1720229103131203,1.1607341394503405,3.2283230181044753,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 08 2020,2020-09-08,10.853,1.174505638727326,1.1262527816867536,3.2292600649279355,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 09 2020,2020-09-09,11.196,1.164139779595546,1.0893176881044788,3.230419616857588,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 10 2020,2020-09-10,10.851,1.1658757179284407,1.0569850913685765,3.231350489774993,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 11 2020,2020-09-11,11.325,1.1646781213866628,1.0230747037847996,3.2325928362194274,6.561979700344944,2.171656930509338,6.251639174380274,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 12 2020,2020-09-12,11.059,1.163208808011041,0.9899683053013832,3.233652790266446,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 13 2020,2020-09-13,11.718,1.1669082521627403,0.9672332947514126,3.2351702530048208,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 14 2020,2020-09-14,11.684,1.1693418937025224,0.9431181351112505,3.236658961857974,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 15 2020,2020-09-15,11.457,1.1426187450552832,0.9138506456505021,3.2379807721054092,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 16 2020,2020-09-16,10.683,1.1479672133769725,0.8951902597044847,3.238791907018946,6.561979700344944,2.171656930509338,6.251639174380274,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 17 2020,2020-09-17,10.592,0.8854291803037192,0.8796733463106686,3.2395463163450606,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 18 2020,2020-09-18,11.36,0.8811147693584488,0.8520929790420186,3.2407922509294216,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 19 2020,2020-09-19,9.24,0.9472477549170463,0.9568915464944588,3.2408539558673937,6.561979700344944,2.171656930509338,6.251639174380274,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 20 2020,2020-09-20,11.055,0.9466710998358141,0.9255104588505554,3.2418909344168503,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 21 2020,2020-09-21,10.642,0.9448047271334827,0.9012316453105842,3.2426673916687956,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 22 2020,2020-09-22,10.942,0.9300547882761441,0.8719720144896618,3.243626953776079,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 23 2020,2020-09-23,11.786,0.9348648780598545,0.8644245411996856,3.245164482172533,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 24 2020,2020-09-24,10.603,0.7551123658485873,0.8443927818403796,3.245910886989379,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 25 2020,2020-09-25,10.397,0.7450893805829277,0.8326265292346537,3.246536229616305,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 26 2020,2020-09-26,12.077,0.7591421474269366,0.8487946043990071,3.2482847909000565,6.561979700344944,2.171656930509338,6.251639174380274,10,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 27 2020,2020-09-27,10.328,0.6070912181265807,0.8417996128401984,3.248867125020904,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 28 2020,2020-09-28,11.551,0.6172696126593492,0.8247337920248348,3.250219646769069,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 29 2020,2020-09-29,10.9,0.6172221195222718,0.7986734060338863,3.2511354787771216,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Sep 30 2020,2020-09-30,11.551,0.6268804071173113,0.7826122298803782,3.252481992803725,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 01 2020,2020-10-01,11.491,0.6307539376690702,0.7638452036516548,3.253783193678511,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 02 2020,2020-10-02,11.799,0.6280655760476542,0.7587301445669663,3.2553015817396407,6.561979700344944,2.171656930509338,6.251639174380274,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 03 2020,2020-10-03,16.074,1.1208840522644052,1.4321366592941067,3.261081556174864,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 04 2020,2020-10-04,10.52,1.1129068781979086,1.4053464244096547,3.2617531608940467,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 05 2020,2020-10-05,10.54,1.1020537171128655,1.3764669789433543,3.2624344959292126,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 06 2020,2020-10-06,11.58,1.0920958001849448,1.3325390910283397,3.263778518621032,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 07 2020,2020-10-07,11.797,1.0901961697353986,1.2933071120710056,3.2652745729439547,6.561979700344944,2.171656930509338,6.251639174380274,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 08 2020,2020-10-08,14.975,1.2808599127507831,1.537861229755577,3.2697019025065206,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 09 2020,2020-10-09,11.86,1.2830835348765313,1.4885767852727687,3.2712332762307055,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 10 2020,2020-10-10,11.285,1.2789502560581687,1.4425011417165976,3.272359707514155,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 11 2020,2020-10-11,11.086,1.280364224401177,1.401509578861807,3.273354157847949,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 12 2020,2020-10-12,10.894,1.2823260568560342,1.3664537171268678,3.274226214265703,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 13 2020,2020-10-13,11.385,1.281058499117394,1.3222005883851762,3.2754115649341924,6.561979700344944,2.171656930509338,6.251639174380274,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 14 2020,2020-10-14,11.197,1.2804796160526832,1.2815284830481317,3.2764699226386225,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 15 2020,2020-10-15,11.201,1.28085849847024,1.241867098003533,3.2775283041878542,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 16 2020,2020-10-16,11.042,1.275791987512968,1.2062965888695962,3.2784826646698195,6.561979700344944,2.171656930509338,6.251639174380274,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 17 2020,2020-10-17,10.111,1.2891408388143013,1.2143935478739565,3.2789033273007777,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 18 2020,2020-10-18,11.1,1.2901231559317328,1.176534060448473,3.2798902003045987,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 19 2020,2020-10-19,11.302,1.226244902973691,1.1380246373261271,3.28100512635354,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 20 2020,2020-10-20,11.268,1.2245801363507491,1.1008986614706615,3.282095078728897,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 21 2020,2020-10-21,10.86,1.2203036629810833,1.0716925231342846,3.2829263116581986,6.561979700344944,2.171656930509338,6.251639174380274,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 22 2020,2020-10-22,10.732,1.2239155349866269,1.046715294539657,3.2836793992790736,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 23 2020,2020-10-23,10.734,1.2288120139049878,1.0214368481967528,3.2844317548044963,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 24 2020,2020-10-24,11.332,1.219516952137901,0.9881943621183824,3.2855541518272804,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 25 2020,2020-10-25,10.803,1.2098461595942887,0.9622238698286428,3.2863429821337773,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 26 2020,2020-10-26,16.706,1.542555330329007,1.657062853138459,3.2927428479468057,6.561979700344944,2.171656930509338,6.251639174380274,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 27 2020,2020-10-27,10.63,1.5349337489914991,1.6199472960188495,3.293422370287634,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 28 2020,2020-10-28,10.9,1.5403915702363364,1.574269165097678,3.2942582456849587,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 29 2020,2020-10-29,11.214,1.5366141795459274,1.5240111288226001,3.295286825540688,6.561979700344944,2.171656930509338,6.251639174380274,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 30 2020,2020-10-30,10.502,1.5496236027967634,1.493180431389796,3.295888899533955,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Oct 31 2020,2020-10-31,10.32,1.5661854050489994,1.468952651532948,3.296390933975796,6.561979700344944,2.171656930509338,6.251639174380274,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 01 2020,2020-11-01,10.853,1.5699964788744443,1.425666562403294,3.297190903938757,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 02 2020,2020-11-02,11.052,1.311150705016154,1.3802432389698318,3.2981093200986424,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 03 2020,2020-11-03,10.078,1.3229506506812414,1.3682919217090526,3.2984822067114408,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 04 2020,2020-11-04,9.973,1.338310581962607,1.3585533251996587,3.2988022525461504,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 05 2020,2020-11-05,9.878,1.3615715396082764,1.3502795294994914,3.2990756630369886,6.561979700344944,2.171656930509338,6.251639174380274,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 06 2020,2020-11-06,9.753,1.3834785676426011,1.345125360332436,3.2992898409419156,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 07 2020,2020-11-07,11.824,1.190617943005598,1.3188488002016063,3.3007102449780383,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 08 2020,2020-11-08,10.404,1.1866573302938865,1.284689518660206,3.3012450357898566,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 09 2020,2020-11-09,10.049,1.198321978588309,1.2639280913180064,3.3015959178838674,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 10 2020,2020-11-10,10.559,1.200465639543307,1.2257176384626784,3.3022123167636144,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 11 2020,2020-11-11,10.338,1.2057234295250838,1.193588102022018,3.3027078360822517,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 12 2020,2020-11-12,11.014,1.202865691760213,1.155112051159288,3.3035849146061125,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 13 2020,2020-11-13,12.301,1.2281188404250134,1.1732913315102422,3.3053397114254723,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 14 2020,2020-11-14,11.161,1.2278710952037126,1.1359297759228193,3.306301928809486,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 15 2020,2020-11-15,10.986,1.2277843332464786,1.0986812486259063,3.3071547129228582,6.561979700344944,2.171656930509338,6.251639174380274,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 16 2020,2020-11-16,10.262,1.2244978403082316,1.0774089625182255,3.307601726034395,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 17 2020,2020-11-17,12.64,1.262143303884394,1.126517966846897,3.3096075008663557,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 18 2020,2020-11-18,14.864,1.4445127325443503,1.4495398329169429,3.313676477621771,6.561979700344944,2.171656930509338,6.251639174380274,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 19 2020,2020-11-19,11.495,1.4458382053646046,1.4029850906877868,3.3148370921021764,6.561979700344944,2.171656930509338,6.251639174380274,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 20 2020,2020-11-20,13.462,1.5052511567268683,1.460709666949615,3.317520024851421,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 21 2020,2020-11-21,10.299,1.5122239784236753,1.4411796142062625,3.317972971796682,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 22 2020,2020-11-22,11.05,1.509872148047067,1.3961270504637069,3.3188442010266024,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 23 2020,2020-11-23,11.733,1.5126391798792387,1.353831362144608,3.3201527569801126,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 24 2020,2020-11-24,24.744,2.8895355638428546,3.58932868731929,3.3403665405792164,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 25 2020,2020-11-25,10.872,2.7332007256871105,3.4882084977924137,3.3411106537048183,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 26 2020,2020-11-26,11.323,2.728457431438579,3.3800462117024965,3.3421245397305483,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 27 2020,2020-11-27,10.968,2.727944122738148,3.2812229343407595,3.3429204094827814,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 28 2020,2020-11-28,13.606,2.753158504023308,3.1982939978354796,3.345669598624812,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 29 2020,2020-11-29,10.021,2.761234955262032,3.137603591497297,3.3459588270646208,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Nov 30 2020,2020-11-30,10.884,2.75415814452574,3.0471650619205235,3.346698850280282,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 01 2020,2020-12-01,10.977,2.7530681693026753,2.9565294872749743,3.347490890728897,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 02 2020,2020-12-02,10.357,2.7609168902219134,2.883935162139899,3.3479414421873277,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 03 2020,2020-12-03,10.119,2.7601496885944923,2.819243941403756,3.348272484493752,6.561979700344944,2.171656930509338,6.251639174380274,9,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 04 2020,2020-12-04,9.425,2.7730524689234235,2.782978878849806,3.3482960342326082,6.561979700344944,2.171656930509338,6.251639174380274,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 05 2020,2020-12-05,8.848,2.801072695999848,2.77256818521768,3.3481075399835527,6.561979700344944,2.171656930509338,6.251639174380274,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 06 2020,2020-12-06,9.576,2.805159964090805,2.717484022686187,3.3481919179031343,6.561979700344944,2.171656930509338,6.251639174380274,8,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 07 2020,2020-12-07,11.04,2.8060622020206876,2.6287595867922438,3.3490127243478938,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 08 2020,2020-12-08,9.965,2.8131782606931925,2.56154420632792,3.3492663618572664,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 09 2020,2020-12-09,10.612,2.8050452716243393,2.4809252734947878,3.3498427059047646,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 10 2020,2020-12-10,9.593,2.821911906907234,2.428823767158817,3.3499305173844274,6.561979700344944,2.171656930509338,6.251639174380274,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 11 2020,2020-12-11,9.698,2.833274480457054,2.3715980331380813,3.3500621961469843,6.561979700344944,2.171656930509338,6.251639174380274,13,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 12 2020,2020-12-12,9.324,2.85919547501877,2.3280674971756548,3.3500405784995424,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 13 2020,2020-12-13,9.748,2.869638315949905,2.2674023650060287,3.3501925538714477,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 14 2020,2020-12-14,9.478,2.8892726621231066,2.215766543145295,3.3502305810202953,6.561979700344944,2.171656930509338,6.251639174380274,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 15 2020,2020-12-15,9.685,2.9033440046255956,2.1569879352382637,3.3503539799730655,6.561979700344944,2.171656930509338,6.251639174380274,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 16 2020,2020-12-16,10.106,2.905262252193935,2.0898955157350962,3.350666774057436,6.561979700344944,2.171656930509338,6.251639174380274,15,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 17 2020,2020-12-17,9.403,2.9106981042394233,2.04221204724038,3.350672953145812,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 18 2020,2020-12-18,12.069,2.829980175390533,2.0141118700761402,3.3521421096400377,6.561979700344944,2.171656930509338,6.251639174380274,11,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
Dec 19 2020,2020-12-19,10.57,2.8296204215203566,1.9480670649894176,3.352684002037628,6.561979700344944,2.171656930509338,6.251639174380274,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,0,1,1
