date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Sep 12 2021,2021-09-12,83.566,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 13 2021,2021-09-13,80.318,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 14 2021,2021-09-14,81.405,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 15 2021,2021-09-15,80.441,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 16 2021,2021-09-16,82.86,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 17 2021,2021-09-17,80.53,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 18 2021,2021-09-18,83.667,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 19 2021,2021-09-19,84.179,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 20 2021,2021-09-20,81.685,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 21 2021,2021-09-21,82.148,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 22 2021,2021-09-22,65.9,55,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 23 2021,2021-09-23,64.485,31,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 24 2021,2021-09-24,64.496,23,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 25 2021,2021-09-25,67.128,22,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 26 2021,2021-09-26,69.016,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 27 2021,2021-09-27,68.256,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 28 2021,2021-09-28,67.943,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 29 2021,2021-09-29,68.599,23,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Sep 30 2021,2021-09-30,66.785,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 01 2021,2021-10-01,66.27,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 02 2021,2021-10-02,69.363,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 03 2021,2021-10-03,69.722,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 04 2021,2021-10-04,73.343,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 05 2021,2021-10-05,68.969,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 06 2021,2021-10-06,69.611,26,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 07 2021,2021-10-07,70.354,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 08 2021,2021-10-08,73.388,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 09 2021,2021-10-09,73.492,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 10 2021,2021-10-10,74.311,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 11 2021,2021-10-11,72.554,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 12 2021,2021-10-12,72.505,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 13 2021,2021-10-13,71.898,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 14 2021,2021-10-14,70.132,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 15 2021,2021-10-15,70.402,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 16 2021,2021-10-16,71.421,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 17 2021,2021-10-17,68.947,25,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 18 2021,2021-10-18,71.029,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 19 2021,2021-10-19,69.023,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 20 2021,2021-10-20,68.915,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 21 2021,2021-10-21,68.585,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 22 2021,2021-10-22,65.67,22,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 23 2021,2021-10-23,66.18,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 24 2021,2021-10-24,66.071,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 25 2021,2021-10-25,65.54,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 26 2021,2021-10-26,66.828,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 27 2021,2021-10-27,68.856,24,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 28 2021,2021-10-28,67.329,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 29 2021,2021-10-29,68.281,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 30 2021,2021-10-30,70.518,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Oct 31 2021,2021-10-31,69.477,23,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 01 2021,2021-11-01,71.421,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 02 2021,2021-11-02,76.134,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 03 2021,2021-11-03,73.271,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 04 2021,2021-11-04,75.276,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 05 2021,2021-11-05,80.427,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 06 2021,2021-11-06,78.908,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 07 2021,2021-11-07,73.149,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 08 2021,2021-11-08,67.803,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 09 2021,2021-11-09,67.234,22,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 10 2021,2021-11-10,68.999,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 11 2021,2021-11-11,73.069,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 12 2021,2021-11-12,67.737,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 13 2021,2021-11-13,66.598,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 14 2021,2021-11-14,73.27,23,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 15 2021,2021-11-15,73.073,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 16 2021,2021-11-16,75.642,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 17 2021,2021-11-17,75.7,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 18 2021,2021-11-18,74.364,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 19 2021,2021-11-19,76.027,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 20 2021,2021-11-20,73.447,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 21 2021,2021-11-21,71.17,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 22 2021,2021-11-22,73.015,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 23 2021,2021-11-23,72.059,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 24 2021,2021-11-24,69.723,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 25 2021,2021-11-25,69.732,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 26 2021,2021-11-26,70.002,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 27 2021,2021-11-27,69.035,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 28 2021,2021-11-28,68.889,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 29 2021,2021-11-29,73.254,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Nov 30 2021,2021-11-30,69.555,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 01 2021,2021-12-01,69.619,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 02 2021,2021-12-02,72.238,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 03 2021,2021-12-03,72.474,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 04 2021,2021-12-04,76.711,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 05 2021,2021-12-05,74.868,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 06 2021,2021-12-06,78.033,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 07 2021,2021-12-07,76.033,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 08 2021,2021-12-08,77.552,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 09 2021,2021-12-09,76.515,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 10 2021,2021-12-10,78.537,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 11 2021,2021-12-11,79.33,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 12 2021,2021-12-12,73.764,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 13 2021,2021-12-13,75.136,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 14 2021,2021-12-14,76.841,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 15 2021,2021-12-15,77.782,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 16 2021,2021-12-16,74.0,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 17 2021,2021-12-17,73.972,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 18 2021,2021-12-18,73.715,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 19 2021,2021-12-19,72.902,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 20 2021,2021-12-20,75.77,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 21 2021,2021-12-21,74.054,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 22 2021,2021-12-22,74.083,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 23 2021,2021-12-23,75.987,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 24 2021,2021-12-24,78.962,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 25 2021,2021-12-25,79.848,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 26 2021,2021-12-26,79.803,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 27 2021,2021-12-27,80.296,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 28 2021,2021-12-28,76.631,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 29 2021,2021-12-29,77.848,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 30 2021,2021-12-30,82.105,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Dec 31 2021,2021-12-31,82.237,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 01 2022,2022-01-01,83.027,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 02 2022,2022-01-02,83.387,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 03 2022,2022-01-03,83.234,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 04 2022,2022-01-04,88.475,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 05 2022,2022-01-05,87.181,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 06 2022,2022-01-06,88.843,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 07 2022,2022-01-07,88.131,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 08 2022,2022-01-08,89.839,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 09 2022,2022-01-09,88.194,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 10 2022,2022-01-10,88.084,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 11 2022,2022-01-11,88.658,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 12 2022,2022-01-12,89.968,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 13 2022,2022-01-13,88.592,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 14 2022,2022-01-14,88.015,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 15 2022,2022-01-15,87.553,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 16 2022,2022-01-16,85.002,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 17 2022,2022-01-17,87.54,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 18 2022,2022-01-18,85.051,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 19 2022,2022-01-19,85.598,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 20 2022,2022-01-20,85.337,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 21 2022,2022-01-21,84.711,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 22 2022,2022-01-22,82.221,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 23 2022,2022-01-23,82.23,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 24 2022,2022-01-24,81.916,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 25 2022,2022-01-25,85.745,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 26 2022,2022-01-26,85.809,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 27 2022,2022-01-27,84.61,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 28 2022,2022-01-28,85.416,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 29 2022,2022-01-29,83.431,22,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 30 2022,2022-01-30,82.712,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Jan 31 2022,2022-01-31,79.166,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 01 2022,2022-02-01,81.264,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 02 2022,2022-02-02,82.96,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 03 2022,2022-02-03,80.343,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 04 2022,2022-02-04,82.045,23,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 05 2022,2022-02-05,83.423,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 06 2022,2022-02-06,81.533,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 07 2022,2022-02-07,81.104,23,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 08 2022,2022-02-08,82.728,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 09 2022,2022-02-09,79.705,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 10 2022,2022-02-10,80.334,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 11 2022,2022-02-11,80.393,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 12 2022,2022-02-12,81.469,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 13 2022,2022-02-13,82.834,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 14 2022,2022-02-14,83.969,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 15 2022,2022-02-15,82.503,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 16 2022,2022-02-16,81.046,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 17 2022,2022-02-17,82.413,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 18 2022,2022-02-18,84.799,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 19 2022,2022-02-19,81.87,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 20 2022,2022-02-20,84.747,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 21 2022,2022-02-21,81.507,22,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 22 2022,2022-02-22,83.118,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 23 2022,2022-02-23,81.419,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 24 2022,2022-02-24,81.601,20,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 25 2022,2022-02-25,77.568,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 26 2022,2022-02-26,81.025,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 27 2022,2022-02-27,81.444,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Feb 28 2022,2022-02-28,83.189,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 01 2022,2022-03-01,82.63,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 02 2022,2022-03-02,85.385,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 03 2022,2022-03-03,84.273,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 04 2022,2022-03-04,86.725,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 05 2022,2022-03-05,86.668,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 06 2022,2022-03-06,82.43,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 07 2022,2022-03-07,85.493,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 08 2022,2022-03-08,84.44,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 09 2022,2022-03-09,87.714,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 10 2022,2022-03-10,84.577,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 11 2022,2022-03-11,87.235,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 12 2022,2022-03-12,85.146,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 13 2022,2022-03-13,83.649,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 14 2022,2022-03-14,85.338,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 15 2022,2022-03-15,83.047,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 16 2022,2022-03-16,84.892,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 17 2022,2022-03-17,82.781,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 18 2022,2022-03-18,84.01,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 19 2022,2022-03-19,85.864,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 20 2022,2022-03-20,87.623,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 21 2022,2022-03-21,84.019,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 22 2022,2022-03-22,86.394,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 23 2022,2022-03-23,83.673,27,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 24 2022,2022-03-24,83.251,21,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 25 2022,2022-03-25,83.214,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 26 2022,2022-03-26,85.051,18,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 27 2022,2022-03-27,84.236,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 28 2022,2022-03-28,84.63,16,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 29 2022,2022-03-29,83.663,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 30 2022,2022-03-30,82.853,17,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Mar 31 2022,2022-03-31,86.288,14,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 01 2022,2022-04-01,88.221,10,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 02 2022,2022-04-02,87.989,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 03 2022,2022-04-03,91.144,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 04 2022,2022-04-04,90.068,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 05 2022,2022-04-05,89.856,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 06 2022,2022-04-06,89.174,12,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 07 2022,2022-04-07,88.472,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 08 2022,2022-04-08,88.538,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 09 2022,2022-04-09,88.466,19,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 10 2022,2022-04-10,90.214,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 11 2022,2022-04-11,90.857,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 12 2022,2022-04-12,89.973,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 13 2022,2022-04-13,93.476,9,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 14 2022,2022-04-14,91.917,15,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 15 2022,2022-04-15,93.607,13,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 16 2022,2022-04-16,85.748,8,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
Apr 17 2022,2022-04-17,94.063,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,0,1,1
