date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 05 2017,2017-05-05,16.342,0.2992462350562721,0.41120709173374054,3.100257774261306,32.54490900941797,3.6376830524949337,30.899187884759968,196,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 06 2017,2017-05-06,16.006,0.2758191748978492,0.4032067681240518,3.100538310597119,32.54490900941797,3.6376830524949337,30.899187884759968,198,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 07 2017,2017-05-07,16.094,0.2525394335884833,0.392031187881244,3.1008955938550677,32.54490900941797,3.6376830524949337,30.899187884759968,187,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 08 2017,2017-05-08,16.437,0.24195156017520222,0.38223409628400007,3.101579049511413,32.54490900941797,3.6376830524949337,30.899187884759968,153,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 09 2017,2017-05-09,16.094,0.24207712269705176,0.37191571778181065,3.101929343510917,32.54490900941797,3.6376830524949337,30.899187884759968,155,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 10 2017,2017-05-10,16.242,0.242141926653829,0.359719691718673,3.1024143204958,32.54490900941797,3.6376830524949337,30.899187884759968,161,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 11 2017,2017-05-11,16.26,0.2349881117070149,0.3479410561278863,3.1029127657353515,32.54490900941797,3.6376830524949337,30.899187884759968,150,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 12 2017,2017-05-12,16.538,0.2393255945983111,0.3443219321687174,3.1036822200467387,32.54490900941797,3.6376830524949337,30.899187884759968,167,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 13 2017,2017-05-13,17.262,0.2982838268818133,0.41584989292322383,3.1052550164394024,32.54490900941797,3.6376830524949337,30.899187884759968,194,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 14 2017,2017-05-14,16.912,0.3086377633496356,0.4277273902012131,3.1064132596574896,32.54490900941797,3.6376830524949337,30.899187884759968,175,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 15 2017,2017-05-15,16.587,0.2871747455517395,0.41732985877764456,3.1072167651346767,32.54490900941797,3.6376830524949337,30.899187884759968,184,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 16 2017,2017-05-16,16.749,0.2896694112536551,0.41396394793788704,3.108185504729338,32.54490900941797,3.6376830524949337,30.899187884759968,133,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 17 2017,2017-05-17,18.013,0.4086616507913756,0.5672116029297954,3.1107051125456717,32.54490900941797,3.6376830524949337,30.899187884759968,142,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 18 2017,2017-05-18,16.964,0.41798301813377703,0.5602749568840727,3.111895289986585,32.54490900941797,3.6376830524949337,30.899187884759968,133,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 19 2017,2017-05-19,17.006,0.42870675479765946,0.5543642025747775,3.1131264134115346,32.54490900941797,3.6376830524949337,30.899187884759968,155,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 20 2017,2017-05-20,16.709,0.4303952540544431,0.5373335722560094,3.1140276547648535,32.54490900941797,3.6376830524949337,30.899187884759968,181,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 21 2017,2017-05-21,16.61,0.4275568994868352,0.5197749290781067,3.114821167265031,32.54490900941797,3.6376830524949337,30.899187884759968,169,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 22 2017,2017-05-22,16.677,0.42770811832686056,0.5033179063800081,3.115678979826912,32.54490900941797,3.6376830524949337,30.899187884759968,148,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 23 2017,2017-05-23,16.855,0.43051777033550825,0.49143531544432156,3.1167204553458783,32.54490900941797,3.6376830524949337,30.899187884759968,128,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 24 2017,2017-05-24,14.204,0.6021046649762425,0.7650568594100589,3.1157910404385154,32.54490900941797,3.6376830524949337,30.899187884759968,389,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 25 2017,2017-05-25,15.01,0.656097539706668,0.8226355257707701,3.115269081434081,32.54490900941797,3.6376830524949337,30.899187884759968,188,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 26 2017,2017-05-26,15.776,0.6655087078542496,0.8087299008146357,3.1152866207759535,32.54490900941797,3.6376830524949337,30.899187884759968,194,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 27 2017,2017-05-27,15.966,0.6689641160074995,0.7871423248840846,3.1154590127766624,32.54490900941797,3.6376830524949337,30.899187884759968,182,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 28 2017,2017-05-28,16.09,0.6703307718418642,0.7630568199990001,3.1157360574402895,32.54490900941797,3.6376830524949337,30.899187884759968,168,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 29 2017,2017-05-29,16.121,0.6716053070857136,0.7391305042780001,3.116037589751545,32.54490900941797,3.6376830524949337,30.899187884759968,165,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 30 2017,2017-05-30,16.063,0.6729227005529602,0.716791928141675,3.1162852588544703,32.54490900941797,3.6376830524949337,30.899187884759968,159,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
May 31 2017,2017-05-31,16.05,0.6735968097229339,0.695236209563191,3.116518883768439,32.54490900941797,3.6376830524949337,30.899187884759968,158,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 01 2017,2017-06-01,16.418,0.67236958655154,0.6738247024618491,3.117085013605055,32.54490900941797,3.6376830524949337,30.899187884759968,193,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 02 2017,2017-06-02,16.542,0.6698318102501082,0.6556300956206665,3.117767785817023,32.54490900941797,3.6376830524949337,30.899187884759968,199,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 03 2017,2017-06-03,16.392,0.6698425522669746,0.6348071196983586,3.118301288800084,32.54490900941797,3.6376830524949337,30.899187884759968,213,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 04 2017,2017-06-04,16.151,0.670988202441772,0.614861426437868,3.1186104312671805,32.54490900941797,3.6376830524949337,30.899187884759968,156,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 05 2017,2017-06-05,16.432,0.6677395080228974,0.5960113354816371,3.1191748616080344,32.54490900941797,3.6376830524949337,30.899187884759968,162,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 06 2017,2017-06-06,17.044,0.6764656833052238,0.606948674939366,3.120365995869939,32.54490900941797,3.6376830524949337,30.899187884759968,180,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 07 2017,2017-06-07,17.008,0.6853484431336334,0.6107983627012271,3.1215113406435293,32.54490900941797,3.6376830524949337,30.899187884759968,157,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 08 2017,2017-06-08,16.967,0.6893390604266039,0.608915977395966,3.122606060755632,32.54490900941797,3.6376830524949337,30.899187884759968,135,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 09 2017,2017-06-09,17.019,0.6956694163045813,0.6080032335379185,3.1237516056963215,32.54490900941797,3.6376830524949337,30.899187884759968,157,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 10 2017,2017-06-10,16.537,0.6944882975272129,0.5884327615124417,3.1243936853820564,32.54490900941797,3.6376830524949337,30.899187884759968,190,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 11 2017,2017-06-11,15.951,0.7012978485734438,0.5831145611986637,3.1245065694457526,32.54490900941797,3.6376830524949337,30.899187884759968,167,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 12 2017,2017-06-12,16.335,0.685417848896682,0.5644507064224394,3.1249509828457347,32.54490900941797,3.6376830524949337,30.899187884759968,139,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 13 2017,2017-06-13,16.309,0.6798757366176024,0.5466467917526316,3.125368276470309,32.54490900941797,3.6376830524949337,30.899187884759968,158,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 14 2017,2017-06-14,16.285,0.6795305013748821,0.5296871578278128,3.1257605599610607,32.54490900941797,3.6376830524949337,30.899187884759968,135,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 15 2017,2017-06-15,16.207,0.6773652548704393,0.5146951552282093,3.126080172419903,32.54490900941797,3.6376830524949337,30.899187884759968,146,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 16 2017,2017-06-16,16.238,0.6043275773035709,0.49930179512960776,3.126424210253512,32.54490900941797,3.6376830524949337,30.899187884759968,170,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 17 2017,2017-06-17,16.027,0.5946305421092528,0.4910119648214211,3.1265839134814226,32.54490900941797,3.6376830524949337,30.899187884759968,147,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 18 2017,2017-06-18,15.716,0.5884240485563869,0.5013683188992383,3.1264946881900384,32.54490900941797,3.6376830524949337,30.899187884759968,168,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 19 2017,2017-06-19,16.095,0.5828105358429996,0.488108597136574,3.126706999960836,32.54490900941797,3.6376830524949337,30.899187884759968,246,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 20 2017,2017-06-20,16.811,0.588381086922604,0.48884410058592537,3.1275863574889713,32.54490900941797,3.6376830524949337,30.899187884759968,131,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 21 2017,2017-06-21,15.831,0.5871452267040317,0.48936753152968054,3.127578288051097,32.54490900941797,3.6376830524949337,30.899187884759968,140,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 22 2017,2017-06-22,15.34,0.5952966081913184,0.5310302997374439,3.127216801392591,32.54490900941797,3.6376830524949337,30.899187884759968,196,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 23 2017,2017-06-23,13.62,0.666863863651067,0.8323600508311444,3.126098548385264,32.54490900941797,3.6376830524949337,30.899187884759968,263,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 24 2017,2017-06-24,13.868,0.7599823719975861,0.9754361958794203,3.125044911454143,32.54490900941797,3.6376830524949337,30.899187884759968,219,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 25 2017,2017-06-25,13.58,0.8879441067891384,1.1112587785103638,3.123920175156934,32.54490900941797,3.6376830524949337,30.899187884759968,216,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 26 2017,2017-06-26,14.304,0.9424897871332755,1.1362009934168644,3.1230170664527193,32.54490900941797,3.6376830524949337,30.899187884759968,206,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 27 2017,2017-06-27,14.559,0.9770527580197375,1.1342773782395976,3.1222231957076803,32.54490900941797,3.6376830524949337,30.899187884759968,192,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 28 2017,2017-06-28,15.182,0.9856374616191694,1.1022963435175526,3.1217626245173693,32.54490900941797,3.6376830524949337,30.899187884759968,175,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 29 2017,2017-06-29,15.194,0.9933009382976249,1.0705693654745765,3.1213088832487035,32.54490900941797,3.6376830524949337,30.899187884759968,194,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jun 30 2017,2017-06-30,15.28,0.9983464812136505,1.037786376293377,3.120908248685342,32.54490900941797,3.6376830524949337,30.899187884759968,203,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 01 2017,2017-07-01,15.002,1.0036049641855533,1.0127151163257564,3.1203403946289954,32.54490900941797,3.6376830524949337,30.899187884759968,173,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 02 2017,2017-07-02,15.033,1.0026479201215615,0.9865872775428524,3.1197899205125013,32.54490900941797,3.6376830524949337,30.899187884759968,174,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 03 2017,2017-07-03,15.091,1.0017847429784126,0.9590399173492773,3.1192727010262677,32.54490900941797,3.6376830524949337,30.899187884759968,244,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 04 2017,2017-07-04,15.298,1.0006629991815381,0.9283656810839015,3.1188813772352026,32.54490900941797,3.6376830524949337,30.899187884759968,208,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 05 2017,2017-07-05,15.942,0.991791506292517,0.906628047990336,3.1189493628236935,32.54490900941797,3.6376830524949337,30.899187884759968,161,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 06 2017,2017-07-06,16.395,0.9672409297025798,0.9066741522831812,3.119399745223188,32.54490900941797,3.6376830524949337,30.899187884759968,169,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 07 2017,2017-07-07,16.457,0.9452344238821984,0.9068758851166121,3.1199032894000855,32.54490900941797,3.6376830524949337,30.899187884759968,183,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 08 2017,2017-07-08,16.249,0.9185547900363965,0.8923721507244274,3.120217967836484,32.54490900941797,3.6376830524949337,30.899187884759968,202,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 09 2017,2017-07-09,16.627,0.9001568324400276,0.8980464902349703,3.1208740621406066,32.54490900941797,3.6376830524949337,30.899187884759968,158,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 10 2017,2017-07-10,16.835,0.9126531671167498,0.9138546716203012,3.121730253892125,32.54490900941797,3.6376830524949337,30.899187884759968,182,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 11 2017,2017-07-11,16.97,0.9449914188018601,0.9332284316583158,3.122719653686042,32.54490900941797,3.6376830524949337,30.899187884759968,167,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 12 2017,2017-07-12,17.168,0.9782948107710506,0.960916460414333,3.1239138578864556,32.54490900941797,3.6376830524949337,30.899187884759968,174,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 13 2017,2017-07-13,17.123,1.0080267061094368,0.9757302849144862,3.125053623831541,32.54490900941797,3.6376830524949337,30.899187884759968,167,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 14 2017,2017-07-14,16.81,1.0233760873168325,0.9646302452080094,3.125864808693127,32.54490900941797,3.6376830524949337,30.899187884759968,145,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 15 2017,2017-07-15,17.24,1.0579882259301618,0.9783013898626687,3.1271203465204813,32.54490900941797,3.6376830524949337,30.899187884759968,177,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 16 2017,2017-07-16,16.935,1.0770217214641964,0.9669321377574884,3.1280472773566896,32.54490900941797,3.6376830524949337,30.899187884759968,158,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 17 2017,2017-07-17,17.359,1.115487020074181,0.9797983753667395,3.1294228474080934,32.54490900941797,3.6376830524949337,30.899187884759968,155,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 18 2017,2017-07-18,17.463,1.1559713480321285,0.9938093915098891,3.130909508187223,32.54490900941797,3.6376830524949337,30.899187884759968,198,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 19 2017,2017-07-19,17.507,1.1941788892541103,1.0042988613900354,3.132439598060195,32.54490900941797,3.6376830524949337,30.899187884759968,160,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 20 2017,2017-07-20,17.929,1.240072971990769,1.0421981394088533,3.13446972129822,32.54490900941797,3.6376830524949337,30.899187884759968,151,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 21 2017,2017-07-21,17.615,1.2769086345230376,1.0448155647919355,3.1361097859098015,32.54490900941797,3.6376830524949337,30.899187884759968,177,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 22 2017,2017-07-22,18.414,1.3437763433397263,1.1089806869807735,3.1387559933750375,32.54490900941797,3.6376830524949337,30.899187884759968,192,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 23 2017,2017-07-23,17.319,1.2762242515443072,1.0835643500402405,3.140043290691263,32.54490900941797,3.6376830524949337,30.899187884759968,227,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 24 2017,2017-07-24,17.747,1.2246561708420642,1.077598440004764,3.141815273058868,32.54490900941797,3.6376830524949337,30.899187884759968,197,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 25 2017,2017-07-25,18.863,1.191361184219253,1.1618394799384848,3.145064445151227,32.54490900941797,3.6376830524949337,30.899187884759968,186,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 26 2017,2017-07-26,19.163,1.2084227437391832,1.2534202869551425,3.1487479817148936,32.54490900941797,3.6376830524949337,30.899187884759968,205,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 27 2017,2017-07-27,19.013,1.2108943597914055,1.3045911191030652,3.1521874449830993,32.54490900941797,3.6376830524949337,30.899187884759968,150,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 28 2017,2017-07-28,19.602,1.2695828625290697,1.3963413303246754,3.156530134562843,32.54490900941797,3.6376830524949337,30.899187884759968,149,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 29 2017,2017-07-29,19.716,1.3167934690868575,1.472962753922541,3.1610388790649346,32.54490900941797,3.6376830524949337,30.899187884759968,143,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 30 2017,2017-07-30,19.682,1.3474231008274975,1.5240907543292852,3.165469835953258,32.54490900941797,3.6376830524949337,30.899187884759968,135,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Jul 31 2017,2017-07-31,18.975,1.30996541149385,1.5105700235546753,3.168782237179511,32.54490900941797,3.6376830524949337,30.899187884759968,199,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 01 2017,2017-08-01,19.347,1.275454412599914,1.5152096479677206,3.1726403985678933,32.54490900941797,3.6376830524949337,30.899187884759968,157,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 02 2017,2017-08-02,19.413,1.2300289801276718,1.5170759959228026,3.1765831173300048,32.54490900941797,3.6376830524949337,30.899187884759968,139,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 03 2017,2017-08-03,21.463,1.3251868959491313,1.710501980727276,3.1842011068822433,32.54490900941797,3.6376830524949337,30.899187884759968,139,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 04 2017,2017-08-04,19.255,1.293065974261558,1.6763972227814599,3.187854617898299,32.54490900941797,3.6376830524949337,30.899187884759968,166,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 05 2017,2017-08-05,19.153,1.2712761965111978,1.6373292033176863,3.191338159083557,32.54490900941797,3.6376830524949337,30.899187884759968,144,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 06 2017,2017-08-06,18.761,1.2368674763380563,1.5878063583450068,3.1942419936888617,32.54490900941797,3.6376830524949337,30.899187884759968,162,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 07 2017,2017-08-07,18.417,1.1816186268463384,1.5358860118522555,3.1966689639839894,32.54490900941797,3.6376830524949337,30.899187884759968,139,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 08 2017,2017-08-08,18.571,1.1414393393943985,1.4866772901348813,3.1992886725915777,32.54490900941797,3.6376830524949337,30.899187884759968,158,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 09 2017,2017-08-09,19.566,1.1271079403478974,1.4696210070127333,3.203343366815288,32.54490900941797,3.6376830524949337,30.899187884759968,147,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 10 2017,2017-08-10,20.164,1.1363660881101532,1.486037628841923,3.2083572828941995,32.54490900941797,3.6376830524949337,30.899187884759968,148,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 11 2017,2017-08-11,20.307,1.1515134249395296,1.5034937679461158,3.2135921090314428,32.54490900941797,3.6376830524949337,30.899187884759968,131,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 12 2017,2017-08-12,19.699,1.1311484124704216,1.4773893556202324,3.21779299589186,32.54490900941797,3.6376830524949337,30.899187884759968,159,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 13 2017,2017-08-13,19.322,1.0768965093981377,1.4367662699973656,3.2213938087699283,32.54490900941797,3.6376830524949337,30.899187884759968,160,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 14 2017,2017-08-14,19.363,1.0400172196849664,1.3977579414280001,3.225039370609057,32.54490900941797,3.6376830524949337,30.899187884759968,154,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 15 2017,2017-08-15,18.788,0.9740621212693885,1.3519206319048633,3.2278455682829987,32.54490900941797,3.6376830524949337,30.899187884759968,139,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 16 2017,2017-08-16,18.648,0.9297088933836481,1.3081293960199911,3.230450890535116,32.54490900941797,3.6376830524949337,30.899187884759968,141,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 17 2017,2017-08-17,18.466,0.8906823782081018,1.2678077641027952,3.232807123861087,32.54490900941797,3.6376830524949337,30.899187884759968,156,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 18 2017,2017-08-18,18.412,0.8525937983924914,1.2294626308355907,3.2350839925509005,32.54490900941797,3.6376830524949337,30.899187884759968,147,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 19 2017,2017-08-19,18.675,0.8296916814135,1.1892722975260326,3.2376914228872753,32.54490900941797,3.6376830524949337,30.899187884759968,138,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 20 2017,2017-08-20,18.248,0.7990737137460245,1.1568483067559878,3.2397432725294792,32.54490900941797,3.6376830524949337,30.899187884759968,148,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 21 2017,2017-08-21,17.451,0.844958523772863,1.1622409600188426,3.2408847196934687,32.54490900941797,3.6376830524949337,30.899187884759968,147,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 22 2017,2017-08-22,17.561,0.8288418793228322,1.1553127638625782,3.2421360676040556,32.54490900941797,3.6376830524949337,30.899187884759968,151,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 23 2017,2017-08-23,17.81,0.8254724763402268,1.1329973530927866,3.2436526050493844,32.54490900941797,3.6376830524949337,30.899187884759968,162,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 24 2017,2017-08-24,17.645,0.8646449035270302,1.1169947297086176,3.2449812005921763,32.54490900941797,3.6376830524949337,30.899187884759968,129,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 25 2017,2017-08-25,18.17,0.8779600840558004,1.082706981873464,3.24689972259232,32.54490900941797,3.6376830524949337,30.899187884759968,159,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 26 2017,2017-08-26,18.587,0.8809944100699952,1.0478723884856742,3.249326986988006,32.54490900941797,3.6376830524949337,30.899187884759968,143,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 27 2017,2017-08-27,18.11,0.8864494105537732,1.0169850611899598,3.251156257422518,32.54490900941797,3.6376830524949337,30.899187884759968,134,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 28 2017,2017-08-28,18.15,0.8843595182227268,0.9860231866478945,3.253024449596139,32.54490900941797,3.6376830524949337,30.899187884759968,129,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 29 2017,2017-08-29,18.69,0.8715056208231287,0.9563050831919762,3.255555102003421,32.54490900941797,3.6376830524949337,30.899187884759968,135,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 30 2017,2017-08-30,18.526,0.8729537887203708,0.9252851865236135,3.257864261372201,32.54490900941797,3.6376830524949337,30.899187884759968,127,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Aug 31 2017,2017-08-31,19.416,0.8744672210492086,0.9281205602677584,3.261374868508125,32.54490900941797,3.6376830524949337,30.899187884759968,171,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 01 2017,2017-09-01,19.508,0.8768316369406958,0.9326719821851267,3.2650046888726982,32.54490900941797,3.6376830524949337,30.899187884759968,146,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 02 2017,2017-09-02,18.787,0.7222330187226318,0.9038572252839585,3.267612852094363,32.54490900941797,3.6376830524949337,30.899187884759968,134,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 03 2017,2017-09-03,18.73,0.7156765057757678,0.8750703037274634,3.2701351723848013,32.54490900941797,3.6376830524949337,30.899187884759968,140,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 04 2017,2017-09-04,18.387,0.7134808352708036,0.8478184301500159,3.272215688027724,32.54490900941797,3.6376830524949337,30.899187884759968,150,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 05 2017,2017-09-05,18.771,0.7135136991329933,0.8215143259592592,3.274769874036875,32.54490900941797,3.6376830524949337,30.899187884759968,149,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 06 2017,2017-09-06,18.39,0.7138975070516675,0.7960672406322324,3.2768346213465884,32.54490900941797,3.6376830524949337,30.899187884759968,129,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 07 2017,2017-09-07,18.111,0.7216014724606267,0.7785498471142289,3.2785614213508945,32.54490900941797,3.6376830524949337,30.899187884759968,121,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 08 2017,2017-09-08,18.648,0.7020177487358163,0.7534752974988755,3.2809275708733763,32.54490900941797,3.6376830524949337,30.899187884759968,141,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 09 2017,2017-09-09,18.536,0.6413572318532388,0.7287723448958927,3.2831433199264928,32.54490900941797,3.6376830524949337,30.899187884759968,153,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 10 2017,2017-09-10,18.282,0.5560805376631084,0.7080150662735887,3.285042895347159,32.54490900941797,3.6376830524949337,30.899187884759968,154,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 11 2017,2017-09-11,18.067,0.5161246229707104,0.6945614237069045,3.2866864304108048,32.54490900941797,3.6376830524949337,30.899187884759968,139,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 12 2017,2017-09-12,18.348,0.49104309453400524,0.6728772457454362,3.2886476113828045,32.54490900941797,3.6376830524949337,30.899187884759968,125,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 13 2017,2017-09-13,18.643,0.46120024448943925,0.6519077954730982,3.290959531350007,32.54490900941797,3.6376830524949337,30.899187884759968,129,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 14 2017,2017-09-14,17.797,0.46925681031058697,0.6546327888581682,3.2922845513493963,32.54490900941797,3.6376830524949337,30.899187884759968,102,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 15 2017,2017-09-15,17.953,0.4729998724209374,0.6455150203698535,3.2937712568062487,32.54490900941797,3.6376830524949337,30.899187884759968,133,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
Sep 16 2017,2017-09-16,18.337,0.47261272328067394,0.6247188367644163,3.295686534400675,32.54490900941797,3.6376830524949337,30.899187884759968,171,AWP | Redline,AWP,Redline,Minimal Wear,0,1,0
