date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 07 2021,2021-06-07,19.002,0.7364221560722165,0.7640018702340376,3.588197100278783,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 08 2021,2021-06-08,20.765,0.7987948940489317,0.8592519937285268,3.5884014582213704,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 09 2021,2021-06-09,19.12,0.7829617656289495,0.8310725161599511,3.5878618376948745,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 10 2021,2021-06-10,20.401,0.7956774811586675,0.8649131219348786,3.587866654283669,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 11 2021,2021-06-11,18.539,0.8028337197759008,0.8529671270447183,3.587157818561488,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 12 2021,2021-06-12,18.909,0.8047520536265235,0.8274227468981029,3.5865512602326635,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 13 2021,2021-06-13,20.085,0.8142335123560638,0.8339571411236464,3.5863989453197993,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 14 2021,2021-06-14,18.808,0.8174959699714459,0.8127380364878056,3.5857627345351943,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 15 2021,2021-06-15,21.044,0.8696725741374788,0.9135717781328959,3.586125997307099,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 16 2021,2021-06-16,23.589,1.160017952695003,1.3887503115643534,3.5884943243264926,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 17 2021,2021-06-17,19.784,1.1587246997820713,1.3441922156425565,3.5882030857829226,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 18 2021,2021-06-18,19.552,1.153774732490415,1.3001451273871474,3.5878168257837237,7.366376181422808,4.833764557202185,7.80014536079391,16,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 19 2021,2021-06-19,20.047,1.1596833099214365,1.2627105392137552,3.587641443005106,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 20 2021,2021-06-20,19.828,1.140169542242498,1.2224233143679846,3.5873678607070367,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 21 2021,2021-06-21,18.836,1.1414694622868076,1.1989352582046793,3.5867379638394503,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 22 2021,2021-06-22,18.717,1.1452124452814803,1.1795130266810265,3.5860750831589296,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 23 2021,2021-06-23,19.651,1.1374869907049425,1.1412662792949553,3.5857273741976567,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 24 2021,2021-06-24,19.587,1.1102951580237688,1.1039203974156793,3.585353876535391,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 25 2021,2021-06-25,18.979,1.0971643575992596,1.0767603101055176,3.584767021330806,7.366376181422808,4.833764557202185,7.80014536079391,15,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 26 2021,2021-06-26,18.236,1.1036573269825598,1.0883130733805417,3.583991647116343,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 27 2021,2021-06-27,18.508,1.1133164915444391,1.076942824104036,3.583276646453194,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 28 2021,2021-06-28,18.718,1.1208591204143752,1.053905750903422,3.582615443348392,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 29 2021,2021-06-29,18.798,1.1250871148901984,1.0276096008039546,3.5819765178909826,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jun 30 2021,2021-06-30,18.581,1.0930440174750162,1.0093567343491785,3.5812803865454006,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 01 2021,2021-07-01,17.945,1.124100294641804,1.028452867137348,3.580454953774468,7.366376181422808,4.833764557202185,7.80014536079391,3,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 02 2021,2021-07-02,18.546,1.1325045482134442,1.0063373683198116,3.5797510217695763,7.366376181422808,4.833764557202185,7.80014536079391,15,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 03 2021,2021-07-03,18.5,1.1435524021887793,0.9854573959072018,3.579036391413573,7.366376181422808,4.833764557202185,7.80014536079391,12,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 04 2021,2021-07-04,19.067,1.109299076615188,0.9531417237893572,3.578479432886816,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 05 2021,2021-07-05,19.798,1.1079855262758518,0.9393543538886914,3.5781926501257733,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 06 2021,2021-07-06,18.092,1.1163822914618717,0.9443552824088173,3.577394104036157,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 07 2021,2021-07-07,17.876,1.1464661064913095,0.9598218670291137,3.5765608681320744,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 08 2021,2021-07-08,18.386,1.123460776392293,0.9401417540373092,3.5758219346264797,7.366376181422808,4.833764557202185,7.80014536079391,14,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 09 2021,2021-07-09,19.463,1.124178719378492,0.9185852155904849,3.5754025624444536,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 10 2021,2021-07-10,19.536,1.1039940055851016,0.8994306084148195,3.5750106386916256,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 11 2021,2021-07-11,19.397,1.0973690066616733,0.8752454515356792,3.5745667526618288,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 12 2021,2021-07-12,18.953,1.0969562177581103,0.8467981906827744,3.5739758538572133,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 13 2021,2021-07-13,18.968,1.085843482720019,0.8191785947320946,3.573389640461133,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 14 2021,2021-07-14,18.803,1.0859049962678886,0.794288365745927,3.5727558548236615,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 15 2021,2021-07-15,18.614,1.0323708930997495,0.7746682208411407,3.572072418262425,7.366376181422808,4.833764557202185,7.80014536079391,14,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 16 2021,2021-07-16,17.902,0.6227998479244944,0.7967923325400053,3.571246912173055,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 17 2021,2021-07-17,19.735,0.62052205403216,0.7973118390273797,3.570933869695713,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 18 2021,2021-07-18,18.706,0.609973638963152,0.7739725382778141,3.5702749198713195,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 19 2021,2021-07-19,18.497,0.57335153105315,0.757198310195061,3.5695644333638095,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 20 2021,2021-07-20,17.818,0.5714464214987778,0.7827067564213571,3.5687287206720018,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 21 2021,2021-07-21,18.333,0.5769105590154605,0.7680624952209322,3.567982824564682,7.366376181422808,4.833764557202185,7.80014536079391,12,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 22 2021,2021-07-22,17.955,0.5952164833647099,0.7735705392580973,3.5671682697005442,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 23 2021,2021-07-23,18.338,0.5731448684494852,0.7556911421177606,3.566424363415792,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 24 2021,2021-07-24,18.847,0.5485069441822847,0.731439721065223,3.5658060610569575,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 25 2021,2021-07-25,17.892,0.5626445520522917,0.7386858973870863,3.564983456546709,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 26 2021,2021-07-26,17.919,0.573118780691849,0.7398276513929153,3.564165424001164,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 27 2021,2021-07-27,19.013,0.5772277026354118,0.7216701327463063,3.563596868888369,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 28 2021,2021-07-28,19.099,0.58331699254625,0.7064806754287947,3.563055175245949,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 29 2021,2021-07-29,19.769,0.6179580910538711,0.7345348878565499,3.5627572338519067,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 30 2021,2021-07-30,20.22,0.6785438440336398,0.798630727641057,3.5626584573163225,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Jul 31 2021,2021-07-31,19.746,0.6860606152638192,0.8039360895330669,3.5623502930487994,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 01 2021,2021-08-01,18.791,0.6844762079944211,0.778155635065324,3.5617178801180347,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 02 2021,2021-08-02,20.145,0.7242577143404678,0.8140139777862686,3.561582725537998,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 03 2021,2021-08-03,21.184,0.8394966369487943,0.9602307402856622,3.5620028837371644,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 04 2021,2021-08-04,18.88,0.8232074088169387,0.9307706162005528,3.5613949027702154,7.366376181422808,4.833764557202185,7.80014536079391,12,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 05 2021,2021-08-05,19.04,0.809363212868541,0.9004156123243661,3.5608342471963006,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 06 2021,2021-08-06,18.065,0.801594505797162,0.90887137150071,3.560042808894242,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 07 2021,2021-08-07,18.646,0.7968591245432742,0.8845166634361009,3.5593733139887425,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 08 2021,2021-08-08,18.677,0.7920613409428292,0.8596210233519634,3.5587119478299343,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 09 2021,2021-08-09,18.157,0.794865035171379,0.857174043037599,3.5579379181916315,7.366376181422808,4.833764557202185,7.80014536079391,12,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 10 2021,2021-08-10,18.159,0.7987047481470956,0.8515833616142123,3.5571647397374826,7.366376181422808,4.833764557202185,7.80014536079391,16,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 11 2021,2021-08-11,17.45,0.8368869628007269,0.898554970406352,3.5562992198297496,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 12 2021,2021-08-12,17.144,0.8874095479243013,0.9619885277740061,3.5554160943711297,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 13 2021,2021-08-13,19.663,0.9039814767709071,0.9617959780423112,3.5550749132470103,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 14 2021,2021-08-14,20.047,0.9340812813829219,0.9850029319437189,3.554894095095907,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 15 2021,2021-08-15,19.391,0.9245293453130069,0.962787780886934,3.554451162379696,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 16 2021,2021-08-16,17.745,0.9297866545550029,0.972755004251365,3.553617922737357,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 17 2021,2021-08-17,17.352,0.9655695811758147,1.0078379336015864,3.5527482946944824,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 18 2021,2021-08-18,18.62,0.9647949249071124,0.9750144516205002,3.552076255657294,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 19 2021,2021-08-19,17.431,0.9799718832467127,0.9948538106110817,3.5512134886008497,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 20 2021,2021-08-20,17.795,0.9922187258866303,0.9839227762272618,3.550388782322342,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 21 2021,2021-08-21,18.915,0.9825968759820777,0.9556799806882372,3.549796078618174,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 22 2021,2021-08-22,17.948,0.9906186155021496,0.9380236284205843,3.548993609286731,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 23 2021,2021-08-23,18.142,0.9959723978311187,0.912851151905634,3.5482232833107554,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 24 2021,2021-08-24,18.301,0.9872707672245638,0.8846024222562549,3.5474832537308503,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 25 2021,2021-08-25,17.37,1.0074192389410654,0.9014131793723182,3.5466195231299573,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 26 2021,2021-08-26,17.524,1.0277794074337765,0.9009064835093872,3.545768581852423,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 27 2021,2021-08-27,18.844,1.024964663814838,0.8792489737440823,3.5451583707323056,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 28 2021,2021-08-28,17.913,1.010296340388505,0.8592188374383134,3.544353915264398,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 29 2021,2021-08-29,18.562,0.9614797031348844,0.8323898771788046,3.543672706404739,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 30 2021,2021-08-30,18.552,0.9333480957371764,0.8061768713188487,3.5429895115620034,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Aug 31 2021,2021-08-31,18.188,0.9329518350037722,0.7814577655100252,3.542231240914491,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 01 2021,2021-09-01,17.813,0.8837119570248223,0.7690856924131604,3.541415127909474,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 02 2021,2021-09-02,18.265,0.708013514547398,0.7441334562507165,3.5406722423836707,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 03 2021,2021-09-03,17.39,0.7171561405197713,0.7578732901469901,3.5398150706477396,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 04 2021,2021-09-04,18.434,0.7021345132613858,0.7340429594861696,3.539107646989659,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 05 2021,2021-09-05,18.957,0.7142679758882277,0.729335457071219,3.538532372397152,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 06 2021,2021-09-06,19.191,0.7315020603989909,0.7373518721031224,3.5380285178277755,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 07 2021,2021-09-07,21.071,0.8911869161631429,0.9789079979784832,3.5383733280202567,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 08 2021,2021-09-08,19.527,0.9160049590791571,0.9771176966924822,3.5379843810620555,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 09 2021,2021-09-09,18.572,0.9155148297261008,0.945157729026694,3.537308794179327,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 10 2021,2021-09-10,19.999,0.9418377755231648,0.9769805800123859,3.5371082128327367,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 11 2021,2021-09-11,17.04,0.9471350848562428,1.0328302273213787,3.536239187517711,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 12 2021,2021-09-12,18.885,0.9241518659097626,1.0014763877987796,3.5356442937314005,7.366376181422808,4.833764557202185,7.80014536079391,12,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 13 2021,2021-09-13,17.569,0.8873756244402438,1.0035514589795769,3.5348063940473193,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 14 2021,2021-09-14,19.475,0.8908118084988867,0.9976918613874156,3.5343993067370403,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 15 2021,2021-09-15,18.638,0.8837650133665107,0.9649951660245093,3.5337412680652798,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 16 2021,2021-09-16,19.429,0.8794145910710325,0.9553686480676226,3.533317920177283,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 17 2021,2021-09-17,19.709,0.9074774618018245,0.9601211572657311,3.5329981969834026,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 18 2021,2021-09-18,20.092,0.9276957859473535,0.988789527844625,3.5328375447912204,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 19 2021,2021-09-19,18.665,0.915057086341871,0.9571501315391346,3.532186603763351,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 20 2021,2021-09-20,19.089,0.9174566318167162,0.9283722657375947,3.531651914327424,7.366376181422808,4.833764557202185,7.80014536079391,5,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 21 2021,2021-09-21,19.285,0.9152303076778295,0.9051439535967104,3.531179314719562,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 22 2021,2021-09-22,14.515,1.188058826284607,1.3942702303356815,3.530711505191212,7.366376181422808,4.833764557202185,7.80014536079391,28,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 23 2021,2021-09-23,14.052,1.44561574400339,1.7599311697259081,3.5304118926069896,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 24 2021,2021-09-24,13.58,1.6861753106249253,2.0688334311991254,3.5303138354761,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 25 2021,2021-09-25,17.526,1.6861438496194028,2.004227372815727,3.5294778525411306,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 26 2021,2021-09-26,16.1,1.7291694574690566,1.99300696468431,3.528660288021918,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 27 2021,2021-09-27,15.607,1.7925859638888162,2.0062973832141373,3.5279148623841974,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 28 2021,2021-09-28,16.227,1.82342483621714,1.9746105531099023,3.5270854066456105,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 29 2021,2021-09-29,16.066,1.8559326942315069,1.947698831812539,3.526273352384558,7.366376181422808,4.833764557202185,7.80014536079391,12,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Sep 30 2021,2021-09-30,18.19,1.8559410092686772,1.8917748826696603,3.5255283347098265,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 01 2021,2021-10-01,16.054,1.8884185407524614,1.867089913461171,3.524718894899122,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 02 2021,2021-10-02,16.114,1.9149907163426019,1.836240548702617,3.5239032305468703,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 03 2021,2021-10-03,16.051,1.941144190668409,1.80586043039652,3.523095256020869,7.366376181422808,4.833764557202185,7.80014536079391,6,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 04 2021,2021-10-04,15.923,1.9664029053597076,1.7790061068672907,3.5223039890750263,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 05 2021,2021-10-05,16.116,1.972508788494963,1.7413782051176978,3.521489776545923,7.366376181422808,4.833764557202185,7.80014536079391,9,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 06 2021,2021-10-06,16.027,1.9697504775169827,1.706212489738637,3.5206863048086703,7.366376181422808,4.833764557202185,7.80014536079391,11,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 07 2021,2021-10-07,15.261,1.89125230694003,1.709610520248848,3.520016096386121,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 08 2021,2021-10-08,16.507,1.8492369414213767,1.6569634019482815,3.5191717984674113,7.366376181422808,4.833764557202185,7.80014536079391,14,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 09 2021,2021-10-09,15.748,1.849501973660739,1.6285075437746055,3.518408831805427,7.366376181422808,4.833764557202185,7.80014536079391,15,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 10 2021,2021-10-10,16.779,1.7681863001262876,1.5751523390632451,3.517556138791788,7.366376181422808,4.833764557202185,7.80014536079391,13,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 11 2021,2021-10-11,16.145,1.775210126464954,1.5330064718858225,3.5167421760982913,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 12 2021,2021-10-12,17.676,1.7439388780416305,1.4994113777433575,3.5159314677306086,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 13 2021,2021-10-13,16.607,1.740825442007471,1.4514148437330108,3.5150854749072473,7.366376181422808,4.833764557202185,7.80014536079391,4,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 14 2021,2021-10-14,16.457,1.673285434012514,1.4068371303326292,3.5142476535525513,7.366376181422808,4.833764557202185,7.80014536079391,8,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 15 2021,2021-10-15,16.715,1.637202027289611,1.360872675485846,3.5133993548727496,7.366376181422808,4.833764557202185,7.80014536079391,10,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
Oct 16 2021,2021-10-16,15.992,1.5613120495571216,1.331502032501628,3.5126058331747583,7.366376181422808,4.833764557202185,7.80014536079391,7,AWP | Elite Build,AWP,Elite Build,Field-Tested,1,1,1
