date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Nov 13 2023,2023-11-13,1.806,0.09676175861896553,0.09612556427493597,0.5358119447475893,0.5608892353255713,0.3050215005786033,0.3280028466850915,249,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 14 2023,2023-11-14,1.786,0.09111511602262504,0.09451258114775318,0.5357710510506939,0.5608892353255713,0.3050215005786033,0.3280028466850915,234,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 15 2023,2023-11-15,1.79,0.08852521557784356,0.09261833828319117,0.535731094960138,0.5608892353255713,0.3050215005786033,0.3280028466850915,229,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 16 2023,2023-11-16,1.748,0.08551268642856438,0.09285165648724165,0.5356817081116727,0.5608892353255713,0.3050215005786033,0.3280028466850915,234,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 17 2023,2023-11-17,1.727,0.08087450189937005,0.09409968980586107,0.5356280141127516,0.5608892353255713,0.3050215005786033,0.3280028466850915,233,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 18 2023,2023-11-18,1.69,0.07811703568599876,0.09770333137586827,0.5355673842039216,0.5608892353255713,0.3050215005786033,0.3280028466850915,247,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 19 2023,2023-11-19,1.672,0.07182953159526384,0.10175517884698707,0.5355036917044123,0.5608892353255713,0.3050215005786033,0.3280028466850915,248,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 20 2023,2023-11-20,1.689,0.06886686305898991,0.10320109177823056,0.535442918627708,0.5608892353255713,0.3050215005786033,0.3280028466850915,239,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 21 2023,2023-11-21,1.678,0.067686872018712,0.10475937016252916,0.5353802656453802,0.5608892353255713,0.3050215005786033,0.3280028466850915,233,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 22 2023,2023-11-22,1.66,0.06820624571124112,0.10695433619185227,0.5353146871949748,0.5608892353255713,0.3050215005786033,0.3280028466850915,508,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 23 2023,2023-11-23,1.469,0.08559716533065016,0.13062556948872608,0.5352299313127723,0.5608892353255713,0.3050215005786033,0.3280028466850915,301,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 24 2023,2023-11-24,1.477,0.09873580212206932,0.1457234103458721,0.5351455788736449,0.5608892353255713,0.3050215005786033,0.3280028466850915,307,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 25 2023,2023-11-25,1.441,0.11252864258622071,0.16057084298889956,0.5350599359963387,0.5608892353255713,0.3050215005786033,0.3280028466850915,335,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 26 2023,2023-11-26,1.434,0.12523570421087496,0.17191026042015822,0.5349741662299499,0.5608892353255713,0.3050215005786033,0.3280028466850915,319,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 27 2023,2023-11-27,1.387,0.13939303978401513,0.18482186593445402,0.5348880738497855,0.5608892353255713,0.3050215005786033,0.3280028466850915,358,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 28 2023,2023-11-28,1.365,0.15298210022255437,0.19625223175953405,0.5348023093248357,0.5608892353255713,0.3050215005786033,0.3280028466850915,283,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 29 2023,2023-11-29,1.442,0.16024175701000332,0.19805384818366636,0.5347168583578922,0.5608892353255713,0.3050215005786033,0.3280028466850915,320,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Nov 30 2023,2023-11-30,1.462,0.16579187895199943,0.19745214874431521,0.5346321022708568,0.5608892353255713,0.3050215005786033,0.3280028466850915,261,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 01 2023,2023-12-01,1.46,0.16920681761215844,0.19627394069448556,0.534547310280966,0.5608892353255713,0.3050215005786033,0.3280028466850915,274,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 02 2023,2023-12-02,1.515,0.1697432002260645,0.19198338218427882,0.5344655289003604,0.5608892353255713,0.3050215005786033,0.3280028466850915,331,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 03 2023,2023-12-03,1.567,0.16870213156744493,0.18619828973109473,0.5343882638522599,0.5608892353255713,0.3050215005786033,0.3280028466850915,282,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 04 2023,2023-12-04,1.582,0.1661632662006854,0.18032404945441513,0.5343126250367417,0.5608892353255713,0.3050215005786033,0.3280028466850915,254,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 05 2023,2023-12-05,1.644,0.16299807487755827,0.17454788523016446,0.5342450340465337,0.5608892353255713,0.3050215005786033,0.3280028466850915,189,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 06 2023,2023-12-06,1.639,0.15942147203913068,0.1689046076077458,0.5341767344896778,0.5608892353255713,0.3050215005786033,0.3280028466850915,238,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 07 2023,2023-12-07,1.616,0.1534123322231876,0.1633674441632654,0.5341052879835041,0.5608892353255713,0.3050215005786033,0.3280028466850915,231,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 08 2023,2023-12-08,1.542,0.1513642975562906,0.15918214138577397,0.5340258270460203,0.5608892353255713,0.3050215005786033,0.3280028466850915,251,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 09 2023,2023-12-09,1.463,0.14679567862973436,0.15852926359164193,0.5339414488376626,0.5608892353255713,0.3050215005786033,0.3280028466850915,284,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 10 2023,2023-12-10,1.544,0.14198941194132952,0.15407221938958218,0.5338622352080793,0.5608892353255713,0.3050215005786033,0.3280028466850915,224,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 11 2023,2023-12-11,1.531,0.13482353302546035,0.15002905262454064,0.5337819692447979,0.5608892353255713,0.3050215005786033,0.3280028466850915,203,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 12 2023,2023-12-12,1.461,0.12813508048372488,0.1489812117765103,0.5336976309420263,0.5608892353255713,0.3050215005786033,0.3280028466850915,180,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 13 2023,2023-12-13,1.56,0.12057233723264613,0.14425714978993104,0.533620002178845,0.5608892353255713,0.3050215005786033,0.3280028466850915,212,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 14 2023,2023-12-14,1.431,0.11576742439788396,0.14477372505702513,0.5335348825930276,0.5608892353255713,0.3050215005786033,0.3280028466850915,223,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 15 2023,2023-12-15,1.47,0.10796159385226729,0.1424905144035572,0.5334510251273058,0.5608892353255713,0.3050215005786033,0.3280028466850915,266,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 16 2023,2023-12-16,1.498,0.10123356401290028,0.13894802719874932,0.5333686461283212,0.5608892353255713,0.3050215005786033,0.3280028466850915,203,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 17 2023,2023-12-17,1.503,0.09480867606641552,0.13525909397145838,0.5332866115067552,0.5608892353255713,0.3050215005786033,0.3280028466850915,217,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 18 2023,2023-12-18,1.484,0.09014613933373272,0.13220421578169728,0.5332035310574307,0.5608892353255713,0.3050215005786033,0.3280028466850915,194,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 19 2023,2023-12-19,1.515,0.08563413891154334,0.1282654488331888,0.5331223680506313,0.5608892353255713,0.3050215005786033,0.3280028466850915,188,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 20 2023,2023-12-20,1.446,0.0801850159419086,0.12689410716270408,0.5330378484472503,0.5608892353255713,0.3050215005786033,0.3280028466850915,268,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 21 2023,2023-12-21,1.426,0.07495733652448831,0.12633411512776843,0.5329529190895577,0.5608892353255713,0.3050215005786033,0.3280028466850915,247,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 22 2023,2023-12-22,1.387,0.07149703795806008,0.12789321710640025,0.5328678426417567,0.5608892353255713,0.3050215005786033,0.3280028466850915,327,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 23 2023,2023-12-23,1.396,0.07352156615340705,0.12804517038924515,0.5327827693689761,0.5608892353255713,0.3050215005786033,0.3280028466850915,284,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 24 2023,2023-12-24,1.381,0.07613173700438558,0.12861308958154727,0.5326978263583271,0.5608892353255713,0.3050215005786033,0.3280028466850915,219,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 25 2023,2023-12-25,1.321,0.08155835651382333,0.13313629630159513,0.5326146293319711,0.5608892353255713,0.3050215005786033,0.3280028466850915,322,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 26 2023,2023-12-26,1.345,0.08492864482986974,0.13437022518538586,0.5325305308898133,0.5608892353255713,0.3050215005786033,0.3280028466850915,223,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 27 2023,2023-12-27,1.369,0.08566457576048782,0.1333618385917205,0.5324458771519247,0.5608892353255713,0.3050215005786033,0.3280028466850915,255,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 28 2023,2023-12-28,1.341,0.08686790738430271,0.1336473210793011,0.5323619913257661,0.5608892353255713,0.3050215005786033,0.3280028466850915,248,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 29 2023,2023-12-29,1.401,0.08777217111922744,0.13047477679713915,0.5322771615598377,0.5608892353255713,0.3050215005786033,0.3280028466850915,272,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
Dec 30 2023,2023-12-30,1.334,0.09153992910574066,0.13052281523483159,0.5321936108369523,0.5608892353255713,0.3050215005786033,0.3280028466850915,271,USP-S | Torque,USP-S,Torque,Factory New,0,1,1
