date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 24 2017,2017-01-24,6.865,1.3850523293985544,1.1392846556708118,4.774002382336566,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jan 25 2017,2017-01-25,6.853,1.1837268363049196,1.1052178945659266,4.771439427544179,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jan 26 2017,2017-01-26,6.798,1.1857130528412467,1.0730565452789214,4.768913515574452,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jan 27 2017,2017-01-27,8.667,1.2112391417967956,1.1050707352793765,4.765738353086271,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jan 28 2017,2017-01-28,7.996,1.1964690753528946,1.0851247636580732,4.762691175488599,15.145323660447753,4.822810756062845,18.616630075293806,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jan 29 2017,2017-01-29,7.585,1.1514676896160976,1.052042903046798,4.759786333876366,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jan 30 2017,2017-01-30,8.969,1.168899091049959,1.0984262631367792,4.756616319365716,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 03 2017,2017-02-03,9.151,1.1522952432367999,1.1470603159208743,4.753456905402353,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 04 2017,2017-02-04,9.15,1.1573551402614515,1.1808259871882048,4.750303729996364,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 05 2017,2017-02-05,9.077,1.181980067222072,1.197497510031159,4.747154028411404,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 08 2017,2017-02-08,9.191,1.1920666633561257,1.214457268005806,4.744015589612762,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 10 2017,2017-02-10,7.364,1.1925988120221866,1.180225426967864,4.74123935081467,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 11 2017,2017-02-11,7.37,1.1433354291056608,1.1464208004147272,4.738465185729628,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 14 2017,2017-02-14,9.709,1.0911780073288273,1.210404279017985,4.7354139673811755,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 15 2017,2017-02-15,9.705,1.1396314205534144,1.2553177733908163,4.732367815451934,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 18 2017,2017-02-18,9.273,1.1644338390467666,1.2545685913280624,4.729265770930063,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 19 2017,2017-02-19,3.96,1.3699351087912157,1.5929610658955131,4.72964781293277,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 20 2017,2017-02-20,8.25,1.327176934734741,1.544393324385276,4.726614883316781,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 21 2017,2017-02-21,11.184,1.458917681022459,1.7101754943299485,4.724197205751714,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 23 2017,2017-02-23,6.33,1.4810903936029487,1.7100442665434055,4.722069408165695,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 24 2017,2017-02-24,10.43,1.5438535068375698,1.765854911568023,4.71927821034643,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 25 2017,2017-02-25,5.75,1.5895372452455898,1.8072091895024416,4.717628533051825,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Feb 26 2017,2017-02-26,10.4,1.620094461557031,1.8510903992542787,4.714836697865764,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 01 2017,2017-03-01,10.129,1.6596616082873459,1.8595012982785413,4.711952661363187,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 02 2017,2017-03-02,9.767,1.676842200541599,1.8381021242157265,4.708976032730406,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 04 2017,2017-03-04,7.08,1.6679277200497316,1.8057669121976785,4.706408943520042,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 05 2017,2017-03-05,6.871,1.6660416589015272,1.7809303434318922,4.703960433081844,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 07 2017,2017-03-07,7.27,1.6478841637813413,1.7372993722013712,4.7013075692150075,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 08 2017,2017-03-08,11.006,1.6971229017599498,1.8288702759616153,4.698840287653074,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 11 2017,2017-03-11,7.1,1.6858554634600535,1.7942464273343894,4.696281334149998,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 13 2017,2017-03-13,6.687,1.6914144784561194,1.7774615061372854,4.693960883434815,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 14 2017,2017-03-14,7.326,1.6796011859004245,1.7307525935290011,4.691301198785511,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 16 2017,2017-03-16,7.524,1.6620818786282219,1.679632068570511,4.6885627721029834,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 17 2017,2017-03-17,7.95,1.6624078659112598,1.624699108318461,4.6856869280903855,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 19 2017,2017-03-19,8.15,1.661615366920443,1.5716867051267116,4.6827668734469325,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 22 2017,2017-03-22,8.598,1.6563728857903828,1.5265058402139347,4.6797813409124585,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 23 2017,2017-03-23,8.541,1.6527623971337384,1.4809940191707596,4.676807475298095,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 24 2017,2017-03-24,10.348,1.6870321216000295,1.5380149573004656,4.6740826225450505,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Mar 30 2017,2017-03-30,14.071,1.9782793896914845,2.0802689875624374,4.6746712938243045,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 03 2017,2017-04-03,8.173,1.9768128886041985,2.015236230072812,4.671773481568836,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 05 2017,2017-04-05,10.549,2.008082239752433,2.00921713521556,4.669141348582543,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 08 2017,2017-04-08,6.1,2.0469728614229963,2.0508975015874933,4.667284532901448,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 09 2017,2017-04-09,10.608,2.0694858512455934,2.0489498687196925,4.664688994432997,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 11 2017,2017-04-11,9.618,2.0679127896860345,1.9953710196677834,4.6617871848757915,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 12 2017,2017-04-12,10.219,2.079268222291159,1.9646811621919356,4.65904725034719,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 15 2017,2017-04-15,7.436,2.0870815142505545,1.93243646029213,4.656413624879825,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 16 2017,2017-04-16,9.189,1.8976184663093139,1.872262059314764,4.653476441225613,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 17 2017,2017-04-17,7.5,1.9094065648480967,1.8388549160929442,4.650826792026404,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 18 2017,2017-04-18,9.2,1.8550701631864974,1.7829883021317436,4.647901351207817,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 19 2017,2017-04-19,12.446,1.9244918135003422,1.9586894685659513,4.6466199009439135,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 21 2017,2017-04-21,7.49,1.9170427069394766,1.930160918273839,4.6439900912854775,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 22 2017,2017-04-22,9.832,1.8385680134903457,1.8821575532472443,4.641174591030908,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 23 2017,2017-04-23,12.96,1.9653411204012856,2.0797235787447748,4.640420407261096,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 24 2017,2017-04-24,10.237,1.9675946409929863,2.028295897918741,4.637729492216097,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 25 2017,2017-04-25,13.087,2.1013409796231617,2.182176904069948,4.637112662541724,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Apr 29 2017,2017-04-29,10.422,2.0787212901923144,2.122902957667911,4.634495951382766,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 03 2017,2017-05-03,8.257,2.039822672031391,2.079244721450897,4.63167166378413,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 04 2017,2017-05-04,12.604,2.0919042955185936,2.1569320080163465,4.630554460784291,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 10 2017,2017-05-10,8.77,2.0739759018318558,2.0986758672500354,4.627676175944348,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 12 2017,2017-05-12,8.772,2.0330329090291066,2.0410250857677426,4.624803139866169,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 13 2017,2017-05-13,9.894,1.967514947291644,1.9757411353982783,4.622042075222027,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 15 2017,2017-05-15,12.636,2.0010544889672643,2.0568014587246193,4.620966313526195,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 17 2017,2017-05-17,8.386,1.9746566996845663,2.019951452520665,4.618150393537707,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 22 2017,2017-05-22,11.09,1.9599561515737798,1.9844494659447316,4.615885698058037,15.145323660447753,4.822810756062845,18.616630075293806,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 25 2017,2017-05-25,9.283,1.9370619308989268,1.9234994327124801,4.613043745584899,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 26 2017,2017-05-26,9.287,1.925421746604831,1.864084299546103,4.6102073548097895,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 28 2017,2017-05-28,8.77,1.920294632566059,1.818658950118998,4.607370487098394,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
May 29 2017,2017-05-29,11.626,1.9444208888775585,1.8261215216967968,4.605462683115201,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 05 2017,2017-06-05,11.737,1.8163378768165817,1.8320329096923733,4.60363622032803,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 06 2017,2017-06-06,12.018,1.8278941658665968,1.8482046941117485,4.602027123175646,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 09 2017,2017-06-09,11.0,1.8344015542047798,1.8032525350518107,4.59973725036323,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 10 2017,2017-06-10,12.651,1.7396602142141107,1.8559010315941997,4.598692434771878,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 11 2017,2017-06-11,12.912,1.8063127327530224,1.9120655256533963,4.597907737684551,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 13 2017,2017-06-13,13.466,1.8900890999492774,1.9973849549157683,4.597734890648697,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 19 2017,2017-06-19,13.454,1.9677761109914023,2.055784807252049,4.597541883041869,15.145323660447753,4.822810756062845,18.616630075293806,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 21 2017,2017-06-21,15.25,2.056911825400205,2.2754269467053083,4.599879497987986,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 23 2017,2017-06-23,12.111,2.046784474500774,2.215026003364514,4.598335197798275,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 24 2017,2017-06-24,15.436,2.1035940629335146,2.3926122643364853,4.600957184291818,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jun 30 2017,2017-06-30,10.163,2.0797164542035516,2.3363051688374465,4.59832782426977,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 02 2017,2017-07-02,9.13,2.0993237085626575,2.3276630476656703,4.5955377898552445,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 04 2017,2017-07-04,13.616,2.033891525323203,2.329524811819116,4.595510271126296,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 09 2017,2017-07-09,13.24,2.044493396205126,2.300801241338167,4.5950426013584345,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 11 2017,2017-07-11,14.89,2.1238131303491863,2.3815031308350902,4.596744558233569,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 12 2017,2017-07-12,13.344,2.137167089353573,2.339107681913073,4.596378894837511,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 17 2017,2017-07-17,11.864,2.11895200973032,2.2624217865074177,4.594634371156522,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 18 2017,2017-07-18,12.764,2.1196379242420123,2.2008326230508852,4.5936565976037596,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 21 2017,2017-07-21,10.674,2.0317509282593393,2.1499929059865095,4.591228144900784,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 23 2017,2017-07-23,10.47,2.03616594969874,2.1060768855059813,4.588723443974622,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 28 2017,2017-07-28,11.173,1.9661037030798492,2.0415715663902807,4.586543822214729,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Jul 31 2017,2017-07-31,12.736,1.8941780885213535,1.9920402979717782,4.585541694742529,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 03 2017,2017-08-03,11.874,1.8583455406021203,1.9269517850033224,4.5838125465622905,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 04 2017,2017-08-04,11.842,1.853173879169655,1.8638693918884823,4.582061318136724,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 11 2017,2017-08-11,12.463,1.7341400081354488,1.8111605305230332,4.580806984287813,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 12 2017,2017-08-12,12.956,1.733426213249797,1.7750124080580034,4.580015873681383,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 14 2017,2017-08-14,13.51,1.6694072184219941,1.7642240075968438,4.579817560439079,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 16 2017,2017-08-16,12.859,1.5783275336406548,1.72016171044968,4.578923615007885,15.145323660447753,4.822810756062845,18.616630075293806,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 18 2017,2017-08-18,19.98,1.9811919693810942,2.588291916949783,4.591516933779023,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 20 2017,2017-08-20,17.14,2.1277991654537445,2.7529030580015568,4.597096742020279,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Aug 22 2017,2017-08-22,10.28,2.1712265149703405,2.7391147858475566,4.594540118910553,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 03 2017,2017-09-03,17.462,2.3222154602185525,2.905595642050334,4.600753865605042,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 04 2017,2017-09-04,17.781,2.445207249519628,3.054195092090419,4.607617624694969,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 06 2017,2017-09-06,10.67,2.4883016966061877,3.0264336491032604,4.605189631027799,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 08 2017,2017-09-08,25.0,3.291781758383668,4.166526301037822,4.634533579907013,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 12 2017,2017-09-12,12.234,3.301010166530863,4.051304040818327,4.632992945142693,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 13 2017,2017-09-13,19.855,3.4960007037598744,4.2011261647509945,4.64473290122873,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 17 2017,2017-09-17,11.4,3.510013033508876,4.122417020925481,4.642619661196581,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 19 2017,2017-09-19,13.656,3.4982633616019134,3.9881635138551284,4.642413417890664,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 23 2017,2017-09-23,18.112,3.577741909056042,3.9930904839464185,4.649722895315351,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 25 2017,2017-09-25,17.343,3.568183905883604,3.938825057482087,4.655332278430175,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 26 2017,2017-09-26,11.7,3.4766442791401646,3.8709970987024422,4.653382023886182,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Sep 28 2017,2017-09-28,15.436,3.4838465852969085,3.7553640776057864,4.655513705643142,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 01 2017,2017-10-01,11.69,3.5093143738788233,3.6922987960410096,4.653555356944198,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 04 2017,2017-10-04,11.787,3.5310491464595226,3.6206659783788084,4.651659998334662,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 07 2017,2017-10-07,17.255,3.5778119821072516,3.594009823763389,4.657002810814872,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 08 2017,2017-10-08,17.27,3.5957269429526675,3.5582419935922336,4.6623384218537645,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 11 2017,2017-10-11,11.591,3.619444262447675,3.5136348355708673,4.660310122963425,15.145323660447753,4.822810756062845,18.616630075293806,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 14 2017,2017-10-14,12.25,3.5765853305124224,3.434659053931469,4.658721935527569,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 19 2017,2017-10-19,9.98,3.5958679806804135,3.4788700385339357,4.656084129921678,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 22 2017,2017-10-22,11.343,3.5908852820990087,3.4224458009705594,4.653927012390994,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 25 2017,2017-10-25,14.196,3.578617707356036,3.3126628271022733,4.654260969247343,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Oct 30 2017,2017-10-30,14.705,3.5478920832633323,3.2134945496579896,4.655241927261525,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
Nov 04 2017,2017-11-04,14.778,3.513565052010922,3.1180553870646297,4.656310878510322,15.145323660447753,4.822810756062845,18.616630075293806,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Battle-Scarred,0,1,0
