date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Apr 11 2016,2016-04-11,11.266,0.6762788829955901,0.888936615750145,5.284890028787231,7.02250283695475,3.8663758211671215,6.775185496913176,146,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 12 2016,2016-04-12,11.159,0.6881170576704436,0.8775067344845264,5.280619974450389,7.02250283695475,3.8663758211671215,6.775185496913176,147,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 13 2016,2016-04-13,11.513,0.7123819071318097,0.8855221939063247,5.275624689805066,7.02250283695475,3.8663758211671215,6.775185496913176,148,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 14 2016,2016-04-14,11.571,0.7318106100386069,0.892446531180552,5.270524870908093,7.02250283695475,3.8663758211671215,6.775185496913176,152,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 15 2016,2016-04-15,10.983,0.7290244654769342,0.8676215207997369,5.266643231627699,7.02250283695475,3.8663758211671215,6.775185496913176,186,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 16 2016,2016-04-16,11.188,0.7299562449488277,0.8496825902276188,5.262314112197399,7.02250283695475,3.8663758211671215,6.775185496913176,214,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 17 2016,2016-04-17,10.866,0.7089890779435482,0.8230046711367782,5.258687293181291,7.02250283695475,3.8663758211671215,6.775185496913176,184,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 18 2016,2016-04-18,11.144,0.7020806851817767,0.8036904875381727,5.254446573158299,7.02250283695475,3.8663758211671215,6.775185496913176,158,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 19 2016,2016-04-19,11.246,0.6983402984314742,0.7879895614276972,5.249995046739461,7.02250283695475,3.8663758211671215,6.775185496913176,145,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 20 2016,2016-04-20,11.131,0.6810023925216846,0.7676900327017888,5.245781476980124,7.02250283695475,3.8663758211671215,6.775185496913176,169,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 21 2016,2016-04-21,11.033,0.6722293191098068,0.7450687822749611,5.241773573959414,7.02250283695475,3.8663758211671215,6.775185496913176,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 22 2016,2016-04-22,10.71,0.6593388895431078,0.7210013955232968,5.238478236605144,7.02250283695475,3.8663758211671215,6.775185496913176,189,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 23 2016,2016-04-23,10.783,0.6447121294691368,0.6973633510868418,5.235007020550222,7.02250283695475,3.8663758211671215,6.775185496913176,220,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 24 2016,2016-04-24,10.556,0.6065581095241063,0.677139117455535,5.2320512480836845,7.02250283695475,3.8663758211671215,6.775185496913176,200,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 25 2016,2016-04-25,10.573,0.5362116797653846,0.6569692788617296,5.229042295992052,7.02250283695475,3.8663758211671215,6.775185496913176,160,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 26 2016,2016-04-26,10.965,0.45702476604795195,0.6373550212849564,5.225149298455641,7.02250283695475,3.8663758211671215,6.775185496913176,143,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 27 2016,2016-04-27,10.857,0.4081264749312486,0.616757561828441,5.221483639336612,7.02250283695475,3.8663758211671215,6.775185496913176,144,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 28 2016,2016-04-28,10.923,0.361738663843276,0.5975352905740646,5.217672153403486,7.02250283695475,3.8663758211671215,6.775185496913176,207,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 29 2016,2016-04-29,11.161,0.3433217736023518,0.5851953767051595,5.213372796816964,7.02250283695475,3.8663758211671215,6.775185496913176,211,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Apr 30 2016,2016-04-30,11.207,0.3206880103770338,0.5743294231626923,5.208985702338126,7.02250283695475,3.8663758211671215,6.775185496913176,236,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 01 2016,2016-05-01,11.168,0.3208841968930111,0.5614273235037122,5.204676809033688,7.02250283695475,3.8663758211671215,6.775185496913176,206,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 02 2016,2016-05-02,10.714,0.32403059490789077,0.5442933812113083,5.201306374423397,7.02250283695475,3.8663758211671215,6.775185496913176,187,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 03 2016,2016-05-03,11.175,0.2852006371799634,0.5325333975416429,5.196983931479764,7.02250283695475,3.8663758211671215,6.775185496913176,186,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 04 2016,2016-05-04,11.334,0.2793899018235294,0.5277196691151217,5.192367336568161,7.02250283695475,3.8663758211671215,6.775185496913176,181,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 05 2016,2016-05-05,11.366,0.2818368240700307,0.5233052856383354,5.187698639725466,7.02250283695475,3.8663758211671215,6.775185496913176,165,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 06 2016,2016-05-06,11.293,0.28273835230058836,0.5140397363707485,5.18316807987069,7.02250283695475,3.8663758211671215,6.775185496913176,194,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 07 2016,2016-05-07,11.238,0.2835296594990984,0.5021159745914887,5.178743389399778,7.02250283695475,3.8663758211671215,6.775185496913176,199,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 08 2016,2016-05-08,10.734,0.28752707218792667,0.48937083277023646,5.175320327659785,7.02250283695475,3.8663758211671215,6.775185496913176,193,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 09 2016,2016-05-09,10.883,0.2737405937073621,0.4737077479388448,5.171583606067813,7.02250283695475,3.8663758211671215,6.775185496913176,164,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 10 2016,2016-05-10,10.946,0.2604123255722066,0.45817714423874095,5.167718618858061,7.02250283695475,3.8663758211671215,6.775185496913176,159,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 11 2016,2016-05-11,10.9,0.25881294003703537,0.4433565754385838,5.163943921962541,7.02250283695475,3.8663758211671215,6.775185496913176,152,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 12 2016,2016-05-12,10.827,0.26081634882742893,0.4299263461172848,5.160313992271649,7.02250283695475,3.8663758211671215,6.775185496913176,153,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 13 2016,2016-05-13,10.544,0.2593109547704176,0.42758743043093583,5.157273701038885,7.02250283695475,3.8663758211671215,6.775185496913176,162,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 14 2016,2016-05-14,10.642,0.24385939042494773,0.419228814505251,5.154015532630232,7.02250283695475,3.8663758211671215,6.775185496913176,229,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 15 2016,2016-05-15,10.391,0.26571632959919433,0.42489416580397854,5.151294395485627,7.02250283695475,3.8663758211671215,6.775185496913176,182,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 16 2016,2016-05-16,10.169,0.29746741152454764,0.44637452216905105,5.149068347760887,7.02250283695475,3.8663758211671215,6.775185496913176,168,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 17 2016,2016-05-17,9.551,0.38814836599238844,0.535868328585634,5.148369987198303,7.02250283695475,3.8663758211671215,6.775185496913176,160,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 18 2016,2016-05-18,9.096,0.5020661952047619,0.6612506018556055,5.1489017240421004,7.02250283695475,3.8663758211671215,6.775185496913176,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 19 2016,2016-05-19,9.236,0.5704836866915449,0.7286684252590756,5.148989266255467,7.02250283695475,3.8663758211671215,6.775185496913176,167,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 20 2016,2016-05-20,9.457,0.6110309509248049,0.7552276158708179,5.148432397199165,7.02250283695475,3.8663758211671215,6.775185496913176,183,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 21 2016,2016-05-21,9.734,0.6309335548013568,0.753446419139808,5.147126544523969,7.02250283695475,3.8663758211671215,6.775185496913176,166,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 22 2016,2016-05-22,9.341,0.6735943593284484,0.7774856515693069,5.146817401503481,7.02250283695475,3.8663758211671215,6.775185496913176,147,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 23 2016,2016-05-23,9.289,0.7130671165067417,0.797809110789583,5.146613128567502,7.02250283695475,3.8663758211671215,6.775185496913176,150,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 24 2016,2016-05-24,9.113,0.7592844945590027,0.8254950422387867,5.146856285613741,7.02250283695475,3.8663758211671215,6.775185496913176,126,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 25 2016,2016-05-25,9.207,0.7945383022816842,0.8369047088896484,5.146798846860418,7.02250283695475,3.8663758211671215,6.775185496913176,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 26 2016,2016-05-26,9.121,0.8240003215318624,0.8490244926577976,5.146939167105732,7.02250283695475,3.8663758211671215,6.775185496913176,143,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 27 2016,2016-05-27,9.282,0.8429932684038858,0.8450448815659559,5.146604072200484,7.02250283695475,3.8663758211671215,6.775185496913176,160,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 28 2016,2016-05-28,9.636,0.8447699169852285,0.8231959679498214,5.145329885659784,7.02250283695475,3.8663758211671215,6.775185496913176,188,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 29 2016,2016-05-29,9.35,0.845224423710254,0.8127573700956882,5.144753299861615,7.02250283695475,3.8663758211671215,6.775185496913176,147,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 30 2016,2016-05-30,9.283,0.8416374980717448,0.8041550000588658,5.144319623260155,7.02250283695475,3.8663758211671215,6.775185496913176,142,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
May 31 2016,2016-05-31,9.182,0.8383138138992203,0.7991906774628422,5.144119090051484,7.02250283695475,3.8663758211671215,6.775185496913176,161,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 01 2016,2016-06-01,9.406,0.8393533526318072,0.7816235952806424,5.1433038539625,7.02250283695475,3.8663758211671215,6.775185496913176,206,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 02 2016,2016-06-02,9.174,0.8269040757997582,0.7740876416116126,5.143057819762873,7.02250283695475,3.8663758211671215,6.775185496913176,195,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 03 2016,2016-06-03,9.274,0.7964931795420525,0.7600205812357993,5.142517872391895,7.02250283695475,3.8663758211671215,6.775185496913176,201,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 04 2016,2016-06-04,9.079,0.762246450024037,0.7547172749725654,5.142455447982156,7.02250283695475,3.8663758211671215,6.775185496913176,189,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 05 2016,2016-06-05,9.114,0.7223769743720931,0.7454608002785985,5.1422649892955565,7.02250283695475,3.8663758211671215,6.775185496913176,162,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 06 2016,2016-06-06,9.057,0.6782891052820738,0.737630365005052,5.142189992279521,7.02250283695475,3.8663758211671215,6.775185496913176,180,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 07 2016,2016-06-07,9.154,0.6562655546045718,0.7236954936007528,5.141827243084279,7.02250283695475,3.8663758211671215,6.775185496913176,152,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 08 2016,2016-06-08,8.962,0.6245538186684296,0.7183620864002701,5.141934192874021,7.02250283695475,3.8663758211671215,6.775185496913176,153,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 09 2016,2016-06-09,9.028,0.5766443045955721,0.7077271247848747,5.141830618222005,7.02250283695475,3.8663758211671215,6.775185496913176,144,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 10 2016,2016-06-10,9.002,0.5214951416438515,0.6972122823121413,5.141760416473304,7.02250283695475,3.8663758211671215,6.775185496913176,146,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 11 2016,2016-06-11,8.968,0.45986009366615427,0.6872206798094878,5.141744341464791,7.02250283695475,3.8663758211671215,6.775185496913176,174,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 12 2016,2016-06-12,9.169,0.4068291473971964,0.6687485614472405,5.141180023350049,7.02250283695475,3.8663758211671215,6.775185496913176,158,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 13 2016,2016-06-13,8.906,0.33339346986202373,0.6606721398362633,5.14125887573158,7.02250283695475,3.8663758211671215,6.775185496913176,150,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 14 2016,2016-06-14,8.532,0.2921025957369991,0.6756092550885731,5.142313188863489,7.02250283695475,3.8663758211671215,6.775185496913176,138,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 15 2016,2016-06-15,8.62,0.2547413405284301,0.6786533379961285,5.1430788661891045,7.02250283695475,3.8663758211671215,6.775185496913176,126,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 16 2016,2016-06-16,9.257,0.24535681031372375,0.6565103482448679,5.142168718466195,7.02250283695475,3.8663758211671215,6.775185496913176,224,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 17 2016,2016-06-17,9.484,0.25159747316945813,0.6365915489643695,5.140703303513421,7.02250283695475,3.8663758211671215,6.775185496913176,166,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 18 2016,2016-06-18,9.195,0.2513972539823255,0.6164375554077423,5.13989474169739,7.02250283695475,3.8663758211671215,6.775185496913176,197,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 19 2016,2016-06-19,9.246,0.24625625611884386,0.596414404526399,5.138938687854294,7.02250283695475,3.8663758211671215,6.775185496913176,168,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 20 2016,2016-06-20,8.833,0.22976295630815138,0.5886808217806871,5.13897684709254,7.02250283695475,3.8663758211671215,6.775185496913176,180,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 21 2016,2016-06-21,8.678,0.24155808658562616,0.5884365879500961,5.139383077086544,7.02250283695475,3.8663758211671215,6.775185496913176,203,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 22 2016,2016-06-22,8.413,0.2715172037892414,0.6049975229654744,5.140462960414735,7.02250283695475,3.8663758211671215,6.775185496913176,198,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 23 2016,2016-06-23,7.517,0.39520745170677235,0.717863467878541,5.1441461213984505,7.02250283695475,3.8663758211671215,6.775185496913176,202,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 24 2016,2016-06-24,7.053,0.5344964167697763,0.8585183558761892,5.149273944713706,7.02250283695475,3.8663758211671215,6.775185496913176,303,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 25 2016,2016-06-25,7.033,0.6392708499061471,0.957800855643113,5.154379498305883,7.02250283695475,3.8663758211671215,6.775185496913176,273,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 26 2016,2016-06-26,6.936,0.7278118117568773,1.0391614381412648,5.159723496899887,7.02250283695475,3.8663758211671215,6.775185496913176,197,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 27 2016,2016-06-27,6.988,0.7836214200011056,1.0921964899721233,5.16480068822683,7.02250283695475,3.8663758211671215,6.775185496913176,226,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 28 2016,2016-06-28,6.952,0.83855166942672,1.1327389495195503,5.16991000071311,7.02250283695475,3.8663758211671215,6.775185496913176,221,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 29 2016,2016-06-29,6.946,0.884970170287302,1.1609295550991665,5.174950954342437,7.02250283695475,3.8663758211671215,6.775185496913176,198,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jun 30 2016,2016-06-30,6.933,0.925823304931079,1.1799063687982776,5.1799477593842775,7.02250283695475,3.8663758211671215,6.775185496913176,238,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 01 2016,2016-07-01,6.834,0.957293695549965,1.197796857442877,5.185187267297277,7.02250283695475,3.8663758211671215,6.775185496913176,243,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 02 2016,2016-07-02,6.825,0.9883166089567178,1.208105804866959,5.190367630470828,7.02250283695475,3.8663758211671215,6.775185496913176,246,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 03 2016,2016-07-03,6.803,1.009914359063753,1.2131035331661206,5.195532842788707,7.02250283695475,3.8663758211671215,6.775185496913176,204,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 04 2016,2016-07-04,6.763,1.032667135452246,1.2148525378868613,5.200742879424575,7.02250283695475,3.8663758211671215,6.775185496913176,267,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 05 2016,2016-07-05,7.877,1.0184111605601591,1.1751230557086827,5.2024771306527136,7.02250283695475,3.8663758211671215,6.775185496913176,221,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 06 2016,2016-07-06,8.524,1.0062972236363952,1.1459795988352863,5.202472657614129,7.02250283695475,3.8663758211671215,6.775185496913176,211,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 07 2016,2016-07-07,8.622,0.9919296583558245,1.1200979801168849,5.202199336612001,7.02250283695475,3.8663758211671215,6.775185496913176,227,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 08 2016,2016-07-08,8.994,0.9929090367057194,1.110504849465388,5.20104106331269,7.02250283695475,3.8663758211671215,6.775185496913176,204,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 09 2016,2016-07-09,8.839,0.9873869939702136,1.090681285658547,5.20021014798051,7.02250283695475,3.8663758211671215,6.775185496913176,223,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 10 2016,2016-07-10,8.34,0.9736362817781941,1.0562235773855329,5.200545434305728,7.02250283695475,3.8663758211671215,6.775185496913176,226,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 11 2016,2016-07-11,8.325,0.9601552083582084,1.0225960291977325,5.200884097994203,7.02250283695475,3.8663758211671215,6.775185496913176,200,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 12 2016,2016-07-12,8.855,0.9491611789773243,1.0044189010619804,5.199938702817436,7.02250283695475,3.8663758211671215,6.775185496913176,184,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 13 2016,2016-07-13,9.14,0.9574701105742893,0.999475524145666,5.198356446904452,7.02250283695475,3.8663758211671215,6.775185496913176,165,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 14 2016,2016-07-14,8.434,0.9559180271927646,0.9676681049552601,5.198345128297519,7.02250283695475,3.8663758211671215,6.775185496913176,200,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 15 2016,2016-07-15,8.666,0.9569135639988497,0.9411033676639616,5.197759700447046,7.02250283695475,3.8663758211671215,6.775185496913176,183,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 16 2016,2016-07-16,8.653,0.9366405663722746,0.9145713502056427,5.1971795423477145,7.02250283695475,3.8663758211671215,6.775185496913176,176,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 17 2016,2016-07-17,8.727,0.9056169447256243,0.890400510597638,5.196407853822982,7.02250283695475,3.8663758211671215,6.775185496913176,175,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 18 2016,2016-07-18,8.751,0.8888556507192565,0.867113633949755,5.195560300593544,7.02250283695475,3.8663758211671215,6.775185496913176,157,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 19 2016,2016-07-19,8.499,0.8623314701246129,0.8392715744340112,5.195262783748646,7.02250283695475,3.8663758211671215,6.775185496913176,169,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 20 2016,2016-07-20,8.31,0.8492281688439687,0.811938817289661,5.195384395570324,7.02250283695475,3.8663758211671215,6.775185496913176,186,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 21 2016,2016-07-21,8.181,0.8391428994793348,0.786821947886899,5.1957876948843,7.02250283695475,3.8663758211671215,6.775185496913176,171,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 22 2016,2016-07-22,8.152,0.835246853179696,0.762850102343457,5.196228908712112,7.02250283695475,3.8663758211671215,6.775185496913176,161,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 23 2016,2016-07-23,7.896,0.831867342015602,0.7464958623249202,5.197275985883482,7.02250283695475,3.8663758211671215,6.775185496913176,177,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 24 2016,2016-07-24,7.768,0.8160143845922869,0.7350969316606282,5.198613200980372,7.02250283695475,3.8663758211671215,6.775185496913176,163,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 25 2016,2016-07-25,7.829,0.7978340045711486,0.7200576174081695,5.199751887542015,7.02250283695475,3.8663758211671215,6.775185496913176,170,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 26 2016,2016-07-26,7.867,0.7736151891728874,0.7031757718684883,5.200754649510964,7.02250283695475,3.8663758211671215,6.775185496913176,233,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 27 2016,2016-07-27,8.158,0.749442766940214,0.6803553508252989,5.201005869254547,7.02250283695475,3.8663758211671215,6.775185496913176,162,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 28 2016,2016-07-28,8.032,0.7203153851074221,0.6598212763275486,5.201529287042349,7.02250283695475,3.8663758211671215,6.775185496913176,196,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 29 2016,2016-07-29,8.192,0.6875677345939376,0.6382039990464112,5.201638041259028,7.02250283695475,3.8663758211671215,6.775185496913176,162,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 30 2016,2016-07-30,8.121,0.6496351947103584,0.6176912358068705,5.201884845087689,7.02250283695475,3.8663758211671215,6.775185496913176,151,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Jul 31 2016,2016-07-31,7.881,0.6019915453634921,0.6029284520670154,5.202680269692879,7.02250283695475,3.8663758211671215,6.775185496913176,148,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Aug 01 2016,2016-08-01,8.093,0.5437615434098167,0.5836084125529543,5.202930254527822,7.02250283695475,3.8663758211671215,6.775185496913176,170,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Aug 02 2016,2016-08-02,7.961,0.4747301471816929,0.5670935634414828,5.203464099348074,7.02250283695475,3.8663758211671215,6.775185496913176,162,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
Aug 03 2016,2016-08-03,7.884,0.3871021858609503,0.5529725698317365,5.204151192846971,7.02250283695475,3.8663758211671215,6.775185496913176,144,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Battle-Scarred,0,1,0
