date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Feb 07 2019,2019-02-07,1.322,0.04624666499314571,0.06789143019224952,0.34811624422918325,0.457142784641319,0.25341127493722715,0.2583933786803937,402,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 08 2019,2019-02-08,1.315,0.0531801968154791,0.07163956353120887,0.3484146535385343,0.457142784641319,0.25341127493722715,0.2583933786803937,454,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 09 2019,2019-02-09,1.302,0.05963683194249769,0.0755225216145092,0.34869447011276383,0.457142784641319,0.25341127493722715,0.2583933786803937,503,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 10 2019,2019-02-10,1.321,0.062313630176285946,0.0766889796503608,0.34899834967995247,0.457142784641319,0.25341127493722715,0.2583933786803937,416,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 11 2019,2019-02-11,1.319,0.06424397641605756,0.07746780892445591,0.34929818834666054,0.457142784641319,0.25341127493722715,0.2583933786803937,366,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 12 2019,2019-02-12,1.353,0.0649341045293945,0.0759482609786845,0.3496435127722309,0.457142784641319,0.25341127493722715,0.2583933786803937,317,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 13 2019,2019-02-13,1.374,0.06468517035896001,0.0737326187872074,0.35001734670397355,0.457142784641319,0.25341127493722715,0.2583933786803937,316,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 14 2019,2019-02-14,1.381,0.06450787174633228,0.07143831234078536,0.3503996928773434,0.457142784641319,0.25341127493722715,0.2583933786803937,317,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 15 2019,2019-02-15,1.378,0.06466021712120061,0.06925391835212663,0.35077593995917417,0.457142784641319,0.25341127493722715,0.2583933786803937,361,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 16 2019,2019-02-16,1.406,0.06356668143379549,0.0670337373659145,0.3511919215129791,0.457142784641319,0.25341127493722715,0.2583933786803937,358,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 17 2019,2019-02-17,1.393,0.06277290761972386,0.0648402591153747,0.35158661697157784,0.457142784641319,0.25341127493722715,0.2583933786803937,347,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 18 2019,2019-02-18,1.376,0.062425643124761995,0.06291255459180839,0.3519547686681719,0.457142784641319,0.25341127493722715,0.2583933786803937,364,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 19 2019,2019-02-19,1.385,0.06252763986531362,0.06089762787623853,0.35233426948406504,0.457142784641319,0.25341127493722715,0.2583933786803937,294,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 20 2019,2019-02-20,1.39,0.06255518023883049,0.058909272835555054,0.35271934013132267,0.457142784641319,0.25341127493722715,0.2583933786803937,319,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 21 2019,2019-02-21,1.379,0.06203432494405258,0.057097492513362456,0.35308677945868994,0.457142784641319,0.25341127493722715,0.2583933786803937,316,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 22 2019,2019-02-22,1.388,0.061617134503056545,0.0552383002446172,0.3534655325439257,0.457142784641319,0.25341127493722715,0.2583933786803937,373,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 23 2019,2019-02-23,1.406,0.06090746703180027,0.053532317704310564,0.35386893517308804,0.457142784641319,0.25341127493722715,0.2583933786803937,476,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 24 2019,2019-02-24,1.391,0.05911994431739529,0.05178020305976951,0.3542485688539628,0.457142784641319,0.25341127493722715,0.2583933786803937,393,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 25 2019,2019-02-25,1.388,0.05691866550402075,0.050099279502435354,0.3546221795574812,0.457142784641319,0.25341127493722715,0.2583933786803937,355,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 26 2019,2019-02-26,1.383,0.054790982142483326,0.04851961200688528,0.3549869760075918,0.457142784641319,0.25341127493722715,0.2583933786803937,321,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 27 2019,2019-02-27,1.379,0.052340880925830495,0.047045572375604916,0.35534448342393254,0.457142784641319,0.25341127493722715,0.2583933786803937,318,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Feb 28 2019,2019-02-28,1.378,0.048550672663640666,0.045626152804664984,0.35569899670255856,0.457142784641319,0.25341127493722715,0.2583933786803937,307,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 01 2019,2019-03-01,1.396,0.042424456186952716,0.044150743187148886,0.3560775297952531,0.457142784641319,0.25341127493722715,0.2583933786803937,369,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 02 2019,2019-03-02,1.355,0.03978015735942101,0.04363529045268768,0.3563971913024674,0.457142784641319,0.25341127493722715,0.2583933786803937,487,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 03 2019,2019-03-03,1.353,0.03512022045855576,0.04313112821114852,0.35671275578556827,0.457142784641319,0.25341127493722715,0.2583933786803937,429,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 04 2019,2019-03-04,1.359,0.03076720152459882,0.042270513875899605,0.35703503150710125,0.457142784641319,0.25341127493722715,0.2583933786803937,373,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 05 2019,2019-03-05,1.366,0.029407579756357858,0.04114571695287108,0.35736540675447714,0.457142784641319,0.25341127493722715,0.2583933786803937,335,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 06 2019,2019-03-06,1.384,0.02776494109525727,0.03979665013533661,0.3577191870325624,0.457142784641319,0.25341127493722715,0.2583933786803937,319,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 07 2019,2019-03-07,1.369,0.02773445510552021,0.03865888456494991,0.3580507011491457,0.457142784641319,0.25341127493722715,0.2583933786803937,326,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 08 2019,2019-03-08,1.399,0.028205648737261193,0.03761889350125934,0.3584225312579511,0.457142784641319,0.25341127493722715,0.2583933786803937,412,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 09 2019,2019-03-09,1.407,0.027520128474708503,0.03685504584422248,0.3588041311695384,0.457142784641319,0.25341127493722715,0.2583933786803937,431,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 10 2019,2019-03-10,1.388,0.025413454667970684,0.03565404274559316,0.359157202599268,0.457142784641319,0.25341127493722715,0.2583933786803937,374,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 11 2019,2019-03-11,1.404,0.021910371238665852,0.0348022817494229,0.3595312176806437,0.457142784641319,0.25341127493722715,0.2583933786803937,339,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 12 2019,2019-03-12,1.445,0.022424740032323316,0.036703828954138255,0.35996341667123166,0.457142784641319,0.25341127493722715,0.2583933786803937,307,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 13 2019,2019-03-13,1.407,0.019396646232209783,0.03574692414227475,0.36033824139038667,0.457142784641319,0.25341127493722715,0.2583933786803937,285,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 14 2019,2019-03-14,1.47,0.0239088547055968,0.039775686401288445,0.36080464296009096,0.457142784641319,0.25341127493722715,0.2583933786803937,426,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 15 2019,2019-03-15,1.518,0.03333992463567701,0.049026289121402306,0.36134504500548115,0.457142784641319,0.25341127493722715,0.2583933786803937,447,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 16 2019,2019-03-16,1.529,0.0413358684799105,0.05674999407304517,0.36190093992140693,0.457142784641319,0.25341127493722715,0.2583933786803937,600,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 17 2019,2019-03-17,1.519,0.04655610877605373,0.06102413784548324,0.3624378418387593,0.457142784641319,0.25341127493722715,0.2583933786803937,516,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 18 2019,2019-03-18,1.502,0.04990109758542192,0.06254720934027959,0.3629449464189464,0.457142784641319,0.25341127493722715,0.2583933786803937,453,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 19 2019,2019-03-19,1.563,0.05736617610508331,0.06969453929058285,0.36354994670692575,0.457142784641319,0.25341127493722715,0.2583933786803937,386,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 20 2019,2019-03-20,1.528,0.060646857950846976,0.07142988876889364,0.36409379345646126,0.457142784641319,0.25341127493722715,0.2583933786803937,414,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 21 2019,2019-03-21,1.509,0.06254429235147659,0.071233997618128,0.36460457237793453,0.457142784641319,0.25341127493722715,0.2583933786803937,392,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 22 2019,2019-03-22,1.492,0.06352449070665626,0.06993305335063867,0.36508636258902316,0.457142784641319,0.25341127493722715,0.2583933786803937,437,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 23 2019,2019-03-23,1.487,0.06387916034542558,0.0683697394120227,0.36555825179978396,0.457142784641319,0.25341127493722715,0.2583933786803937,493,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 24 2019,2019-03-24,1.47,0.06383045070169413,0.06632194489835196,0.3660022443405728,0.457142784641319,0.25341127493722715,0.2583933786803937,525,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 25 2019,2019-03-25,1.429,0.06365189995448592,0.06438197428797253,0.36638460745944057,0.457142784641319,0.25341127493722715,0.2583933786803937,450,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 26 2019,2019-03-26,1.417,0.06324683445806047,0.06280041335144648,0.3667484999281256,0.457142784641319,0.25341127493722715,0.2583933786803937,457,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 27 2019,2019-03-27,1.427,0.06268619162693995,0.06095597843228233,0.3671247504377926,0.457142784641319,0.25341127493722715,0.2583933786803937,351,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 28 2019,2019-03-28,1.415,0.0620504429578399,0.05946868662710652,0.36748269069850076,0.457142784641319,0.25341127493722715,0.2583933786803937,393,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 29 2019,2019-03-29,1.413,0.061289364549620855,0.058042517089727026,0.36783633323267,0.457142784641319,0.25341127493722715,0.2583933786803937,468,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 30 2019,2019-03-30,1.429,0.0603073450092833,0.05623486263981618,0.3682105607106932,0.457142784641319,0.25341127493722715,0.2583933786803937,481,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Mar 31 2019,2019-03-31,1.423,0.05985407542371149,0.05458226120867535,0.36857482697570054,0.457142784641319,0.25341127493722715,0.2583933786803937,466,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 01 2019,2019-04-01,1.443,0.05770300496169102,0.052797127300865915,0.3689654864570176,0.457142784641319,0.25341127493722715,0.2583933786803937,410,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 02 2019,2019-04-02,1.451,0.055202823515991095,0.05113558597128345,0.36936581457826784,0.457142784641319,0.25341127493722715,0.2583933786803937,372,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 03 2019,2019-04-03,1.476,0.052976344753559446,0.05022635621662809,0.3698006409793787,0.457142784641319,0.25341127493722715,0.2583933786803937,389,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 04 2019,2019-04-04,1.463,0.05062487689781809,0.048829252971053845,0.37021458704033927,0.457142784641319,0.25341127493722715,0.2583933786803937,390,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 05 2019,2019-04-05,1.449,0.048953989658126536,0.047241117405890695,0.3706067153212028,0.457142784641319,0.25341127493722715,0.2583933786803937,488,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 06 2019,2019-04-06,1.501,0.04687352756307721,0.04780032388792399,0.3710731083118672,0.457142784641319,0.25341127493722715,0.2583933786803937,549,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 07 2019,2019-04-07,1.507,0.046241606880559366,0.04849334830068479,0.3715464849628266,0.457142784641319,0.25341127493722715,0.2583933786803937,472,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 08 2019,2019-04-08,1.496,0.04539203434093722,0.0481621650701488,0.3720011984262003,0.457142784641319,0.25341127493722715,0.2583933786803937,427,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 09 2019,2019-04-09,1.477,0.04298554956335885,0.04690476311941281,0.372425936365582,0.457142784641319,0.25341127493722715,0.2583933786803937,371,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 10 2019,2019-04-10,1.491,0.04137943295000508,0.0461803507261938,0.372869283350749,0.457142784641319,0.25341127493722715,0.2583933786803937,382,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 11 2019,2019-04-11,1.488,0.04117287635235154,0.04526251711751171,0.37330626056991223,0.457142784641319,0.25341127493722715,0.2583933786803937,383,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 12 2019,2019-04-12,1.486,0.0392916592008813,0.04423664908788304,0.37373838865190157,0.457142784641319,0.25341127493722715,0.2583933786803937,455,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 13 2019,2019-04-13,1.521,0.040135245496122914,0.045236961859056436,0.3742206952347287,0.457142784641319,0.25341127493722715,0.2583933786803937,441,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 14 2019,2019-04-14,1.491,0.03948862778240726,0.04419677604975712,0.374656179084124,0.457142784641319,0.25341127493722715,0.2583933786803937,419,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 15 2019,2019-04-15,1.478,0.03822361609771882,0.04282591114694246,0.3750709673947553,0.457142784641319,0.25341127493722715,0.2583933786803937,355,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 16 2019,2019-04-16,1.478,0.0373070515044222,0.04149239583202929,0.3754839465719841,0.457142784641319,0.25341127493722715,0.2583933786803937,358,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 17 2019,2019-04-17,1.457,0.03701824651050124,0.04024192610679322,0.3758656072571686,0.457142784641319,0.25341127493722715,0.2583933786803937,336,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 18 2019,2019-04-18,1.472,0.032775516513980765,0.03893405902648884,0.3762665754603259,0.457142784641319,0.25341127493722715,0.2583933786803937,341,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 19 2019,2019-04-19,1.455,0.0308840806368139,0.03780566000787984,0.37664215293684716,0.457142784641319,0.25341127493722715,0.2583933786803937,325,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 20 2019,2019-04-20,1.472,0.029844116076162063,0.03658283104296895,0.37703971637119277,0.457142784641319,0.25341127493722715,0.2583933786803937,331,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 21 2019,2019-04-21,1.451,0.029508249382313733,0.03563180298376945,0.377406561861605,0.457142784641319,0.25341127493722715,0.2583933786803937,386,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 22 2019,2019-04-22,1.437,0.029562732830599785,0.035255031668775604,0.37775300436647086,0.457142784641319,0.25341127493722715,0.2583933786803937,347,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 23 2019,2019-04-23,1.452,0.029579524605065924,0.03424886836014909,0.3781181231933777,0.457142784641319,0.25341127493722715,0.2583933786803937,372,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 24 2019,2019-04-24,1.467,0.028946661213375295,0.03313418620390689,0.37850219945486324,0.457142784641319,0.25341127493722715,0.2583933786803937,322,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 25 2019,2019-04-25,1.415,0.029057790219034558,0.03432313681426112,0.3788154532473577,0.457142784641319,0.25341127493722715,0.2583933786803937,322,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 26 2019,2019-04-26,1.428,0.029015968651438066,0.034206854384556576,0.3791441789609696,0.457142784641319,0.25341127493722715,0.2583933786803937,343,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 27 2019,2019-04-27,1.423,0.028595876239952165,0.03427827237618902,0.3794650385657638,0.457142784641319,0.25341127493722715,0.2583933786803937,357,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 28 2019,2019-04-28,1.412,0.028656687650984083,0.03497425139793304,0.3797704858125948,0.457142784641319,0.25341127493722715,0.2583933786803937,335,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 29 2019,2019-04-29,1.423,0.02892163410908619,0.03468561360895803,0.38008868379343935,0.457142784641319,0.25341127493722715,0.2583933786803937,300,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Apr 30 2019,2019-04-30,1.43,0.02861636859777573,0.03398385523648774,0.38041456990734324,0.457142784641319,0.25341127493722715,0.2583933786803937,298,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 01 2019,2019-05-01,1.423,0.029322620823412984,0.033570215899110405,0.38073008224423954,0.457142784641319,0.25341127493722715,0.2583933786803937,318,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 02 2019,2019-05-02,1.419,0.030314368202881352,0.0332981100321002,0.38103917837864704,0.457142784641319,0.25341127493722715,0.2583933786803937,275,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 03 2019,2019-05-03,1.408,0.0316859590355041,0.03362229231595799,0.381333154332384,0.457142784641319,0.25341127493722715,0.2583933786803937,334,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 04 2019,2019-05-04,1.391,0.03401379030678788,0.03512680005362235,0.38160501321109297,0.457142784641319,0.25341127493722715,0.2583933786803937,346,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 05 2019,2019-05-05,1.414,0.03487285609114461,0.03462458332738995,0.38190407027720186,0.457142784641319,0.25341127493722715,0.2583933786803937,302,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 06 2019,2019-05-06,1.416,0.03449397748532766,0.033978413110903646,0.3822043839574788,0.457142784641319,0.25341127493722715,0.2583933786803937,314,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 07 2019,2019-05-07,1.388,0.034862768732242824,0.035115589555477375,0.38246913329806626,0.457142784641319,0.25341127493722715,0.2583933786803937,301,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 08 2019,2019-05-08,1.354,0.03773167515953316,0.03945018330626775,0.38269310751509267,0.457142784641319,0.25341127493722715,0.2583933786803937,325,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 09 2019,2019-05-09,1.353,0.04065895442227164,0.04263599461489718,0.38291501443984927,0.457142784641319,0.25341127493722715,0.2583933786803937,289,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 10 2019,2019-05-10,1.293,0.04754314435028866,0.05268459452917034,0.38307144522324377,0.457142784641319,0.25341127493722715,0.2583933786803937,309,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 11 2019,2019-05-11,1.31,0.05141359228126477,0.057401333823579155,0.38324479541830353,0.457142784641319,0.25341127493722715,0.2583933786803937,382,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 12 2019,2019-05-12,1.308,0.05457178126417175,0.06097883509874195,0.3834153118161119,0.457142784641319,0.25341127493722715,0.2583933786803937,302,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 13 2019,2019-05-13,1.331,0.05361901575536904,0.06161994357607749,0.3836095659278203,0.457142784641319,0.25341127493722715,0.2583933786803937,295,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 14 2019,2019-05-14,1.345,0.05310325011158553,0.06104266801109756,0.3838183329658943,0.457142784641319,0.25341127493722715,0.2583933786803937,253,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 15 2019,2019-05-15,1.355,0.052424000820891124,0.059856215052720325,0.38403737244377845,0.457142784641319,0.25341127493722715,0.2583933786803937,286,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 16 2019,2019-05-16,1.376,0.05087821835960959,0.058028748341665284,0.38427944047017354,0.457142784641319,0.25341127493722715,0.2583933786803937,264,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 17 2019,2019-05-17,1.376,0.05003402290717496,0.056248032622581115,0.38452050783101244,0.457142784641319,0.25341127493722715,0.2583933786803937,309,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 18 2019,2019-05-18,1.378,0.04827556198592956,0.054484312901536006,0.3847628910137657,0.457142784641319,0.25341127493722715,0.2583933786803937,340,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 19 2019,2019-05-19,1.407,0.04705908489616249,0.052886551646031295,0.38503852886542306,0.457142784641319,0.25341127493722715,0.2583933786803937,308,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 20 2019,2019-05-20,1.373,0.044907363142002533,0.05133381473119107,0.38527310539127835,0.457142784641319,0.25341127493722715,0.2583933786803937,258,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 21 2019,2019-05-21,1.382,0.04351985938533601,0.04968247371541893,0.3855170615845188,0.457142784641319,0.25341127493722715,0.2583933786803937,305,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 22 2019,2019-05-22,1.38,0.04261239364262359,0.048102187054762026,0.385757705674866,0.457142784641319,0.25341127493722715,0.2583933786803937,303,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 23 2019,2019-05-23,1.39,0.04085179268425233,0.046526970795845043,0.38600894349693665,0.457142784641319,0.25341127493722715,0.2583933786803937,260,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 24 2019,2019-05-24,1.418,0.03839044720736533,0.045610733025502226,0.38629246201734907,0.457142784641319,0.25341127493722715,0.2583933786803937,293,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 25 2019,2019-05-25,1.422,0.03860623497973143,0.04482594110166844,0.38657967789535425,0.457142784641319,0.25341127493722715,0.2583933786803937,398,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 26 2019,2019-05-26,1.444,0.03933580744215542,0.04524469289813758,0.3868929045336009,0.457142784641319,0.25341127493722715,0.2583933786803937,322,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 27 2019,2019-05-27,1.419,0.03920819759464318,0.044150825070847076,0.38717407664671777,0.457142784641319,0.25341127493722715,0.2583933786803937,301,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 28 2019,2019-05-28,1.398,0.03895331718275254,0.04270348147146617,0.38742915790757554,0.457142784641319,0.25341127493722715,0.2583933786803937,258,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 29 2019,2019-05-29,1.398,0.03835600029487676,0.0413035456881727,0.3876831945480733,0.457142784641319,0.25341127493722715,0.2583933786803937,288,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 30 2019,2019-05-30,1.405,0.0375699194911915,0.039996548646223665,0.38794438486675004,0.457142784641319,0.25341127493722715,0.2583933786803937,337,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
May 31 2019,2019-05-31,1.43,0.037851023764224626,0.03951788791904464,0.38823441106476436,0.457142784641319,0.25341127493722715,0.2583933786803937,301,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 01 2019,2019-06-01,1.453,0.039450609307240606,0.040468990045165895,0.38855167035691274,0.457142784641319,0.25341127493722715,0.2583933786803937,362,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 02 2019,2019-06-02,1.459,0.04156982769644993,0.041549653842383065,0.38887517709572494,0.457142784641319,0.25341127493722715,0.2583933786803937,329,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 03 2019,2019-06-03,1.466,0.04408884707929542,0.04282175627594153,0.3892062233137001,0.457142784641319,0.25341127493722715,0.2583933786803937,289,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 04 2019,2019-06-04,1.496,0.048112428198193426,0.046587560856718176,0.3895747976052853,0.457142784641319,0.25341127493722715,0.2583933786803937,279,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 05 2019,2019-06-05,1.48,0.05062325348200494,0.04780157060250908,0.38992095552532385,0.457142784641319,0.25341127493722715,0.2583933786803937,297,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 06 2019,2019-06-06,1.49,0.05361944449158418,0.049408840400284385,0.39027866087022084,0.457142784641319,0.25341127493722715,0.2583933786803937,305,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 07 2019,2019-06-07,1.463,0.054342422200106016,0.048734338250568936,0.3906003383253761,0.457142784641319,0.25341127493722715,0.2583933786803937,350,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 08 2019,2019-06-08,1.489,0.05594130750221453,0.049598958407255166,0.3909538764473128,0.457142784641319,0.25341127493722715,0.2583933786803937,340,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 09 2019,2019-06-09,1.461,0.05271388833114425,0.04854630361016061,0.3912703590183274,0.457142784641319,0.25341127493722715,0.2583933786803937,381,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 10 2019,2019-06-10,1.467,0.050168784084842585,0.047710623896560375,0.39159304802920325,0.457142784641319,0.25341127493722715,0.2583933786803937,324,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 11 2019,2019-06-11,1.491,0.0477389452810967,0.048197709880269765,0.39194496710765403,0.457142784641319,0.25341127493722715,0.2583933786803937,300,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 12 2019,2019-06-12,1.469,0.04531498952732839,0.047219405797699704,0.39226746349911396,0.457142784641319,0.25341127493722715,0.2583933786803937,323,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 13 2019,2019-06-13,1.459,0.043009541844281234,0.045895368338724804,0.3925762304838788,0.457142784641319,0.25341127493722715,0.2583933786803937,310,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 14 2019,2019-06-14,1.496,0.04225109670071996,0.04639389861943735,0.3929304346953505,0.457142784641319,0.25341127493722715,0.2583933786803937,297,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 15 2019,2019-06-15,1.509,0.0428742614962679,0.04759453560810804,0.3933001106798574,0.457142784641319,0.25341127493722715,0.2583933786803937,344,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
Jun 16 2019,2019-06-16,1.493,0.04226931987031049,0.04729360557680202,0.3936475224929223,0.457142784641319,0.25341127493722715,0.2583933786803937,325,USP-S | Torque,USP-S,Torque,Minimal Wear,0,1,1
