date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 08 2016,2016-10-08,32.146,1.4308328641249268,1.402478118909694,23.16792517670801,15.697827819701937,18.87160503847246,14.147723841859824,22,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 09 2016,2016-10-09,34.406,1.4916728617358552,1.4946363995427177,23.166766428019592,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 10 2016,2016-10-10,34.94,1.5326003749176869,1.6152408283668893,23.164503525940724,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 11 2016,2016-10-11,29.216,1.5452309264619277,1.7356581811285765,23.17434441395405,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 12 2016,2016-10-12,30.61,1.5636318837304797,1.716711523359869,23.180803075328384,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 13 2016,2016-10-13,31.091,1.5501973730479395,1.6743668285311146,23.186053874859855,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 14 2016,2016-10-14,30.879,1.4710945116039933,1.639374898708996,23.191636517467064,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 15 2016,2016-10-15,29.197,1.5729856408878053,1.7169609973351727,23.200890712616623,15.697827819701937,18.87160503847246,14.147723841859824,18,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 16 2016,2016-10-16,29.221,1.6615727987421114,1.7691913127251626,23.209923156458835,15.697827819701937,18.87160503847246,14.147723841859824,15,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 17 2016,2016-10-17,30.494,1.6858588915746504,1.7297266047601942,23.215916618795582,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 18 2016,2016-10-18,29.945,1.7246996460160788,1.7141992393958851,23.222990853206515,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 19 2016,2016-10-19,29.679,1.7621212859616864,1.7093567682411024,23.23051586107237,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 20 2016,2016-10-20,29.478,1.742415020108975,1.7106711041808929,23.238344452760362,15.697827819701937,18.87160503847246,14.147723841859824,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 21 2016,2016-10-21,28.539,1.7825214789704609,1.776064455024355,23.248173576854747,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 22 2016,2016-10-22,30.025,1.7312669365957631,1.7334994627251454,23.254477356268474,15.697827819701937,18.87160503847246,14.147723841859824,15,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 23 2016,2016-10-23,30.247,1.6399581351546881,1.6844721941706042,23.26015940335624,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 24 2016,2016-10-24,28.595,1.7036192629534437,1.7242491648654876,23.2693919040917,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 25 2016,2016-10-25,29.586,1.660282421620742,1.6911177145375398,23.276235827682637,15.697827819701937,18.87160503847246,14.147723841859824,18,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 26 2016,2016-10-26,31.261,1.6484802349619119,1.6430950605254229,23.27937438861783,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 27 2016,2016-10-27,33.554,1.6400043678110714,1.7443099385810363,23.27791709128322,15.697827819701937,18.87160503847246,14.147723841859824,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 28 2016,2016-10-28,29.644,1.592285603678181,1.714332697216477,23.284264787181346,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 29 2016,2016-10-29,27.049,1.7225282340919787,1.9026350901765088,23.296376673057704,15.697827819701937,18.87160503847246,14.147723841859824,17,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 30 2016,2016-10-30,27.188,1.8261901627014345,2.022130194542986,23.30797590055812,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Oct 31 2016,2016-10-31,27.601,1.887903642157526,2.070950064051684,23.31843310690008,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 01 2016,2016-11-01,29.008,1.9054398005017177,2.023262955523594,23.325559285781107,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 02 2016,2016-11-02,30.813,1.8977319602900045,1.965541590344328,23.32874025326451,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 03 2016,2016-11-03,33.008,1.9531818723404812,2.0330734409464437,23.327560151575756,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 04 2016,2016-11-04,31.433,1.9555316356846812,1.9863133054658262,23.329305643807587,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 05 2016,2016-11-05,33.894,2.042755902736202,2.112045125570733,23.326372345611354,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 06 2016,2016-11-06,31.284,2.0111940208885497,2.049727744521412,23.328235435448427,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 07 2016,2016-11-07,31.351,1.9934773015328824,1.9901699994550137,23.329870396437673,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 08 2016,2016-11-08,30.777,1.8494988637815213,1.9250026762455743,23.332540730039753,15.697827819701937,18.87160503847246,14.147723841859824,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 09 2016,2016-11-09,29.455,1.6358302668894753,1.8877965075816645,23.33780224188978,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 10 2016,2016-11-10,29.744,1.6283985363252365,1.8390265507997787,23.34234276129867,15.697827819701937,18.87160503847246,14.147723841859824,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 11 2016,2016-11-11,30.899,1.6320338376177008,1.7806633774743121,23.344450990285726,15.697827819701937,18.87160503847246,14.147723841859824,19,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 12 2016,2016-11-12,32.38,1.6736992808630045,1.7795735380609219,23.343659337938945,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 13 2016,2016-11-13,31.816,1.6952643590688592,1.7435408600038158,23.343835270293113,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 14 2016,2016-11-14,30.677,1.685406695693287,1.6865364202859816,23.34610427261157,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 15 2016,2016-11-15,31.654,1.690813065655456,1.6461679590447542,23.34641083201894,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 16 2016,2016-11-16,29.412,1.699577967899154,1.6308827657580454,23.351010955732686,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 17 2016,2016-11-17,29.762,1.7013467961272202,1.595995653932983,23.354789702463886,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 18 2016,2016-11-18,35.29,1.9217784998020786,1.9273311342999944,23.348624176511194,15.697827819701937,18.87160503847246,14.147723841859824,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 19 2016,2016-11-19,32.28,1.9377088449554944,1.892663825414274,23.347463361733325,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 20 2016,2016-11-20,30.39,1.898647752614582,1.8380971603643217,23.349748923927898,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 21 2016,2016-11-21,31.076,1.8960452295887693,1.7778888792705103,23.350634741839077,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 22 2016,2016-11-22,29.441,1.908418131731067,1.7640071104375854,23.3545928508703,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 23 2016,2016-11-23,29.061,1.8927161095280558,1.7678525660435198,23.359204049701262,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 24 2016,2016-11-24,27.561,1.9681592254653257,1.8911310073767753,23.366804479225017,15.697827819701937,18.87160503847246,14.147723841859824,15,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 25 2016,2016-11-25,27.547,2.0422172278555,1.9804406849576404,23.374299151161555,15.697827819701937,18.87160503847246,14.147723841859824,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 26 2016,2016-11-26,25.734,2.136092605563472,2.241067853225415,23.38561342332884,15.697827819701937,18.87160503847246,14.147723841859824,15,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 27 2016,2016-11-27,27.966,2.173897699007441,2.2315550385702903,23.39195196090266,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 28 2016,2016-11-28,28.227,2.125396825423421,2.2010009448285253,23.39763070178559,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 29 2016,2016-11-29,29.146,2.0579355186334873,2.1358884565845173,23.40135455693968,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Nov 30 2016,2016-11-30,28.418,2.0262925274745633,2.094344345904674,23.40641811269051,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 01 2016,2016-12-01,28.796,2.0313776357076683,2.038414976626583,23.410616291030983,15.697827819701937,18.87160503847246,14.147723841859824,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 02 2016,2016-12-02,30.483,2.029451020271459,1.9825606936071383,23.41149891404167,15.697827819701937,18.87160503847246,14.147723841859824,21,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 03 2016,2016-12-03,31.291,1.9738608194311649,1.9582004735725755,23.410845331749712,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 04 2016,2016-12-04,29.21,1.9693099193939512,1.899801716093623,23.413954498765992,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 05 2016,2016-12-05,30.929,1.8464010787694247,1.8603170302283198,23.413787657952188,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 06 2016,2016-12-06,32.754,1.8985380524983788,1.9409139628219285,23.410430917902115,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 07 2016,2016-12-07,31.627,1.9053775747346187,1.9192378787243618,23.408911160562532,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 08 2016,2016-12-08,32.029,1.9336127121769697,1.9158324600723586,23.406645707117473,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 09 2016,2016-12-09,33.038,1.9976184429667407,1.9792067352022358,23.402669789563266,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 10 2016,2016-12-10,35.337,2.1962224069802727,2.272714601262206,23.39518310709066,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 11 2016,2016-12-11,33.908,2.2832683370233218,2.3354666211244224,23.389773357241257,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 12 2016,2016-12-12,31.468,2.2643961352806485,2.2625165470008683,23.38825684080413,15.697827819701937,18.87160503847246,14.147723841859824,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 13 2016,2016-12-13,30.053,2.253102363103676,2.2007373111896906,23.38915402843665,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 14 2016,2016-12-14,29.093,2.2669772240773494,2.1773430062841115,23.391731664240506,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 15 2016,2016-12-15,29.429,2.262034524163688,2.1339723517811886,23.393597139725447,15.697827819701937,18.87160503847246,14.147723841859824,17,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 16 2016,2016-12-16,29.651,2.2590048121644197,2.081193636710214,23.39497279618626,15.697827819701937,18.87160503847246,14.147723841859824,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 17 2016,2016-12-17,31.622,2.267350873323603,2.027512280114298,23.392850082143152,15.697827819701937,18.87160503847246,14.147723841859824,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 18 2016,2016-12-18,33.011,2.133052818483283,2.0433182808287738,23.388444653371963,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 19 2016,2016-12-19,29.392,2.1080878234236535,2.0101379017971266,23.390078647908673,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 20 2016,2016-12-20,29.286,2.115296502137877,1.979114822011177,23.391822172979754,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 21 2016,2016-12-21,28.774,2.124885261541283,1.972045092953734,23.39441905410879,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 22 2016,2016-12-22,29.655,2.122806465968282,1.9204056707154173,23.39533345030513,15.697827819701937,18.87160503847246,14.147723841859824,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 23 2016,2016-12-23,31.376,2.12393618780974,1.870532895574634,23.393234512416562,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 24 2016,2016-12-24,30.19,2.063519697078898,1.8114018891001737,23.39307333573177,15.697827819701937,18.87160503847246,14.147723841859824,17,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 25 2016,2016-12-25,33.091,2.0553446683585217,1.8656102432199433,23.388167406178894,15.697827819701937,18.87160503847246,14.147723841859824,27,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 26 2016,2016-12-26,36.792,2.16013356760356,2.3622203573885088,23.378177462903725,15.697827819701937,18.87160503847246,14.147723841859824,21,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 27 2016,2016-12-27,34.786,2.202638943913408,2.4648628574529954,23.37078538627416,15.697827819701937,18.87160503847246,14.147723841859824,23,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 28 2016,2016-12-28,36.259,2.32661915045564,2.6841409076038074,23.3614387115236,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 29 2016,2016-12-29,35.557,2.408922710764982,2.774332325353976,23.35298260186326,15.697827819701937,18.87160503847246,14.147723841859824,15,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 30 2016,2016-12-30,35.632,2.4425521721747514,2.841232743895719,23.344415234332384,15.697827819701937,18.87160503847246,14.147723841859824,15,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Dec 31 2016,2016-12-31,36.755,2.5336145448886707,2.9806362841502523,23.334429003475304,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 01 2017,2017-01-01,36.376,2.631859569193701,3.0465540918119944,23.324901338976936,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 02 2017,2017-01-02,35.415,2.6856260009993553,3.024409416471445,23.316583768433734,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 03 2017,2017-01-03,34.97,2.654195270601834,2.9721875909051407,23.308836781191168,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 04 2017,2017-01-04,37.49,2.7784345306991964,3.085914439417022,23.297962685876087,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 05 2017,2017-01-05,34.25,2.790474288364853,2.9943461147404347,23.29116208172303,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 06 2017,2017-01-06,37.353,2.895859504752723,3.063894595672616,23.280436174757046,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 07 2017,2017-01-07,36.977,2.9744857304955823,3.0805564743271683,23.270145604128103,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 08 2017,2017-01-08,38.693,3.136484474841508,3.2180842130083014,23.25796023308914,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 09 2017,2017-01-09,39.148,3.2901580781647253,3.3546039129789063,23.24531956786026,15.697827819701937,18.87160503847246,14.147723841859824,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 10 2017,2017-01-10,39.952,3.4918041057089537,3.5224904078368753,23.23190859580825,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 11 2017,2017-01-11,39.154,3.598930731369749,3.575101436761108,23.219288802003792,15.697827819701937,18.87160503847246,14.147723841859824,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 12 2017,2017-01-12,40.816,3.7255123237904866,3.7414418121585187,23.205124829705476,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 13 2017,2017-01-13,38.882,3.67621543338333,3.7180105322157595,23.19280743158125,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 14 2017,2017-01-14,36.633,3.5538862451800894,3.603837744796087,23.182956124868145,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 15 2017,2017-01-15,36.128,3.416116398357714,3.4869404486862807,23.173701359371844,15.697827819701937,18.87160503847246,14.147723841859824,19,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 16 2017,2017-01-16,35.35,3.3506394725059074,3.3742346409687216,23.165397014234618,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 17 2017,2017-01-17,34.686,3.3255355486085976,3.2742872272832044,23.15792928341126,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 18 2017,2017-01-18,34.951,3.1327002639384682,3.1720933245574963,23.1501034635214,15.697827819701937,18.87160503847246,14.147723841859824,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 19 2017,2017-01-19,37.113,2.914587020291644,3.0903580797799752,23.139673817438233,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 20 2017,2017-01-20,36.617,2.5998561014559582,2.997292785361023,23.129807982958987,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 21 2017,2017-01-21,37.076,2.308629671671361,2.9169361661384148,23.119419909519287,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 22 2017,2017-01-22,35.881,2.117060579058651,2.82127506365502,23.11041410713622,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 23 2017,2017-01-23,38.434,1.7883653041035412,2.8030902722326894,23.09858228352784,15.697827819701937,18.87160503847246,14.147723841859824,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 24 2017,2017-01-24,35.761,1.6643301165283908,2.712012987436542,23.089714908030622,15.697827819701937,18.87160503847246,14.147723841859824,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 25 2017,2017-01-25,38.043,1.6798202886918117,2.6715423474033493,23.07829313868946,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 26 2017,2017-01-26,36.318,1.6380576807667746,2.5842827578837277,23.06876462338042,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 27 2017,2017-01-27,36.08,1.640755387079887,2.4996038921669435,23.05950871784858,15.697827819701937,18.87160503847246,14.147723841859824,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 28 2017,2017-01-28,39.948,1.7126630725282075,2.596994221229198,23.04627184385717,15.697827819701937,18.87160503847246,14.147723841859824,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 29 2017,2017-01-29,39.718,1.759531277710947,2.6453216634700003,23.03325861763834,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 30 2017,2017-01-30,38.101,1.765849892737175,2.585492265866415,23.021813405083066,15.697827819701937,18.87160503847246,14.147723841859824,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Jan 31 2017,2017-01-31,40.677,1.8674382985395488,2.6902058609548885,23.007998089580635,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Feb 01 2017,2017-02-01,39.744,1.8796697753513791,2.6931221821105926,22.99500860030841,15.697827819701937,18.87160503847246,14.147723841859824,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
Feb 02 2017,2017-02-02,38.777,1.8309836151239158,2.6365992025187883,22.98293233937508,15.697827819701937,18.87160503847246,14.147723841859824,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Well-Worn,1,1,0
