date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Apr 19 2016,2016-04-19,2.032,0.12239003509159295,0.1538533200231498,2.6561227786708037,2.612940507941811,1.694596228277945,2.0951058784060943,392,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 20 2016,2016-04-20,2.08,0.1232552533214325,0.15105421903842606,2.652852283068828,2.612940507941811,1.694596228277945,2.0951058784060943,397,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 21 2016,2016-04-21,2.096,0.12469906764419068,0.14881189103721842,2.64958094484414,2.612940507941811,1.694596228277945,2.0951058784060943,368,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 22 2016,2016-04-22,2.077,0.12474435467408747,0.1455591196390534,2.6463366434650197,2.612940507941811,1.694596228277945,2.0951058784060943,420,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 23 2016,2016-04-23,2.089,0.12451875637718654,0.14270122577423364,2.6430945423762138,2.612940507941811,1.694596228277945,2.0951058784060943,434,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 24 2016,2016-04-24,2.054,0.1207050361301977,0.1386373392227457,2.639892307955815,2.612940507941811,1.694596228277945,2.0951058784060943,490,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 25 2016,2016-04-25,2.005,0.1143595911675967,0.1340906134455604,2.636742797269077,2.612940507941811,1.694596228277945,2.0951058784060943,402,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 26 2016,2016-04-26,2.04,0.10229832978073404,0.12998563398288496,2.6335747233791444,2.612940507941811,1.694596228277945,2.0951058784060943,392,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 27 2016,2016-04-27,1.971,0.08615599324759403,0.12605055010215024,2.630477179993966,2.612940507941811,1.694596228277945,2.0951058784060943,386,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 28 2016,2016-04-28,1.935,0.07634438006743999,0.12316551736881541,2.627423018509703,2.612940507941811,1.694596228277945,2.0951058784060943,538,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 29 2016,2016-04-29,2.038,0.06773616837268484,0.11949414157574866,2.624289460893956,2.612940507941811,1.694596228277945,2.0951058784060943,625,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Apr 30 2016,2016-04-30,2.118,0.06555517988123385,0.11909866679800944,2.6211048227749365,2.612940507941811,1.694596228277945,2.0951058784060943,671,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 01 2016,2016-05-01,2.11,0.06267743549002067,0.11785340345412952,2.617937541366579,2.612940507941811,1.694596228277945,2.0951058784060943,722,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 02 2016,2016-05-02,2.167,0.06609063786844954,0.1200098565944313,2.6147411444404662,2.612940507941811,1.694596228277945,2.0951058784060943,579,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 03 2016,2016-05-03,2.26,0.06859774467705161,0.12991643986205229,2.6114975469679407,2.612940507941811,1.694596228277945,2.0951058784060943,465,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 04 2016,2016-05-04,2.245,0.0705347472865528,0.13555114510950317,2.6082748138956697,2.612940507941811,1.694596228277945,2.0951058784060943,481,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 05 2016,2016-05-05,2.221,0.07304941643466063,0.137536234080282,2.6050785299043437,2.612940507941811,1.694596228277945,2.0951058784060943,427,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 06 2016,2016-05-06,2.186,0.07505018244563162,0.13639658670226396,2.601916136642057,2.612940507941811,1.694596228277945,2.0951058784060943,446,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 07 2016,2016-05-07,2.151,0.07572815871955171,0.13334897412459493,2.598788513745957,2.612940507941811,1.694596228277945,2.0951058784060943,500,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 08 2016,2016-05-08,2.109,0.07489334178512323,0.12920518816148213,2.5957015673862305,2.612940507941811,1.694596228277945,2.0951058784060943,427,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 09 2016,2016-05-09,2.077,0.07350190395576581,0.12497032174572999,2.5926490539904807,2.612940507941811,1.694596228277945,2.0951058784060943,423,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 10 2016,2016-05-10,2.108,0.07350190395576581,0.12107448071767586,2.5895844137094532,2.612940507941811,1.694596228277945,2.0951058784060943,351,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 11 2016,2016-05-11,2.109,0.07353992582074252,0.11730103843977734,2.5865297990193024,2.612940507941811,1.694596228277945,2.0951058784060943,346,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 12 2016,2016-05-12,2.03,0.07391583439817066,0.11424005517377987,2.5835451848659154,2.612940507941811,1.694596228277945,2.0951058784060943,403,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 13 2016,2016-05-13,2.013,0.07505315357887453,0.11175772318778246,2.5805842437664026,2.612940507941811,1.694596228277945,2.0951058784060943,464,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 14 2016,2016-05-14,2.054,0.07498996867824395,0.10822916060951832,2.5776013160687534,2.612940507941811,1.694596228277945,2.0951058784060943,496,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 15 2016,2016-05-15,1.993,0.07682918057984822,0.10663516238720223,2.5746765785981336,2.612940507941811,1.694596228277945,2.0951058784060943,447,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 16 2016,2016-05-16,1.983,0.07898366628800596,0.10535814077362485,2.57176978543228,2.612940507941811,1.694596228277945,2.0951058784060943,424,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 17 2016,2016-05-17,1.904,0.08517595716061056,0.10942367083086625,2.5689404792648647,2.612940507941811,1.694596228277945,2.0951058784060943,424,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 18 2016,2016-05-18,1.841,0.09524043379757549,0.11838039495834983,2.5661784867617974,2.612940507941811,1.694596228277945,2.0951058784060943,408,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 19 2016,2016-05-19,1.837,0.10415124391605107,0.12518623478739702,2.563428866437141,2.612940507941811,1.694596228277945,2.0951058784060943,411,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 20 2016,2016-05-20,1.91,0.10777663683907228,0.1245303778945805,2.5606208451844283,2.612940507941811,1.694596228277945,2.0951058784060943,368,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 21 2016,2016-05-21,1.833,0.11500762593434397,0.1290999639488906,2.5578922254991054,2.612940507941811,1.694596228277945,2.0951058784060943,465,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 22 2016,2016-05-22,1.85,0.12043670059678759,0.1308819308856654,2.5551559955966505,2.612940507941811,1.694596228277945,2.0951058784060943,458,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 23 2016,2016-05-23,1.808,0.1273339351255131,0.1350986869793066,2.552468067499185,2.612940507941811,1.694596228277945,2.0951058784060943,422,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 24 2016,2016-05-24,1.788,0.13479198107077894,0.13960301435759964,2.5498077448131466,2.612940507941811,1.694596228277945,2.0951058784060943,337,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 25 2016,2016-05-25,1.81,0.14028627954989328,0.14096019145795047,2.5471339956094035,2.612940507941811,1.694596228277945,2.0951058784060943,393,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 26 2016,2016-05-26,1.717,0.15045717304138767,0.1494025591803142,2.5445613575296404,2.612940507941811,1.694596228277945,2.0951058784060943,400,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 27 2016,2016-05-27,1.697,0.16061990543844315,0.15730356272023588,2.5420170287870794,2.612940507941811,1.694596228277945,2.0951058784060943,434,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 28 2016,2016-05-28,1.757,0.1661707472494641,0.15814625013549644,2.539418126002136,2.612940507941811,1.694596228277945,2.0951058784060943,418,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 29 2016,2016-05-29,1.794,0.16971443222605778,0.1560942009030347,2.5367906058818734,2.612940507941811,1.694596228277945,2.0951058784060943,387,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 30 2016,2016-05-30,1.717,0.1744143204340743,0.15853003898736154,2.534247314103657,2.612940507941811,1.694596228277945,2.0951058784060943,440,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
May 31 2016,2016-05-31,1.716,0.17824626191066037,0.15993556431852787,2.531712211688131,2.612940507941811,1.694596228277945,2.0951058784060943,404,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 01 2016,2016-06-01,1.68,0.18054437477926089,0.16305278347349164,2.529221673286155,2.612940507941811,1.694596228277945,2.0951058784060943,454,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 02 2016,2016-06-02,1.694,0.1754456263808207,0.16392421574331412,2.526723292736485,2.612940507941811,1.694596228277945,2.0951058784060943,416,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 03 2016,2016-06-03,1.704,0.1686746477146934,0.16335575955095455,2.5242214959713922,2.612940507941811,1.694596228277945,2.0951058784060943,446,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 04 2016,2016-06-04,1.729,0.16040884904094782,0.16092564226655595,2.5217013846058896,2.612940507941811,1.694596228277945,2.0951058784060943,425,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 05 2016,2016-06-05,1.688,0.15400033213898467,0.16041786341628608,2.5192299628069,2.612940507941811,1.694596228277945,2.0951058784060943,434,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 06 2016,2016-06-06,1.678,0.148352314425726,0.15993984905599962,2.516775648259481,2.612940507941811,1.694596228277945,2.0951058784060943,369,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 07 2016,2016-06-07,1.623,0.14609466306056482,0.16259264629590428,2.5143863660676478,2.612940507941811,1.694596228277945,2.0951058784060943,356,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 08 2016,2016-06-08,1.629,0.14370653365856195,0.16366334135775154,2.5119967873201507,2.612940507941811,1.694596228277945,2.0951058784060943,391,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 09 2016,2016-06-09,1.648,0.13662998105908344,0.162713758475975,2.509593196144466,2.612940507941811,1.694596228277945,2.0951058784060943,364,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 10 2016,2016-06-10,1.658,0.12680467829244038,0.16074495400105976,2.5071854816844956,2.612940507941811,1.694596228277945,2.0951058784060943,402,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 11 2016,2016-06-11,1.678,0.12021029944235984,0.15757021270877739,2.5047635928859324,2.612940507941811,1.694596228277945,2.0951058784060943,425,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 12 2016,2016-06-12,1.661,0.1137956880587202,0.15499257790629992,2.5023656343109963,2.612940507941811,1.694596228277945,2.0951058784060943,374,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 13 2016,2016-06-13,1.651,0.10222717545920396,0.1526687372450101,2.499984373795781,2.612940507941811,1.694596228277945,2.0951058784060943,356,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 14 2016,2016-06-14,1.62,0.09480494797734806,0.15170172503449073,2.4976418652186947,2.612940507941811,1.694596228277945,2.0951058784060943,376,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 15 2016,2016-06-15,1.646,0.08488669933626918,0.14901864321707559,2.4952781647705873,2.612940507941811,1.694596228277945,2.0951058784060943,395,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 16 2016,2016-06-16,1.663,0.07928650941226349,0.1455274189648809,2.4929032776039106,2.612940507941811,1.694596228277945,2.0951058784060943,520,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 17 2016,2016-06-17,1.773,0.07676311524513117,0.1410217651220221,2.4904292082683224,2.612940507941811,1.694596228277945,2.0951058784060943,550,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 18 2016,2016-06-18,1.863,0.07823998595582164,0.13978786181320493,2.487884602630268,2.612940507941811,1.694596228277945,2.0951058784060943,593,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 19 2016,2016-06-19,1.952,0.08199162418716872,0.14445561016701927,2.4852785596796947,2.612940507941811,1.694596228277945,2.0951058784060943,528,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 20 2016,2016-06-20,1.875,0.08424172253794579,0.14256436779408335,2.4827396346176807,2.612940507941811,1.694596228277945,2.0951058784060943,506,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 21 2016,2016-06-21,1.814,0.08264943971453026,0.13834901840612354,2.480258831802297,2.612940507941811,1.694596228277945,2.0951058784060943,541,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 22 2016,2016-06-22,1.716,0.08113213998163343,0.13453589914083325,2.477873351355159,2.612940507941811,1.694596228277945,2.0951058784060943,496,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 23 2016,2016-06-23,1.576,0.08429328248047267,0.1387023095259077,2.4756352900064824,2.612940507941811,1.694596228277945,2.0951058784060943,553,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 24 2016,2016-06-24,1.381,0.10201316119766014,0.16360703385544337,2.4736284671081843,2.612940507941811,1.694596228277945,2.0951058784060943,629,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 25 2016,2016-06-25,1.397,0.11594556788731646,0.17897157151372434,2.4716056134932938,2.612940507941811,1.694596228277945,2.0951058784060943,623,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 26 2016,2016-06-26,1.369,0.12982516979658612,0.19293856108042476,2.46962129249485,2.612940507941811,1.694596228277945,2.0951058784060943,613,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 27 2016,2016-06-27,1.428,0.1366663400615381,0.19759795553759663,2.4675687357623524,2.612940507941811,1.694596228277945,2.0951058784060943,580,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 28 2016,2016-06-28,1.413,0.14208796045343214,0.20171704008056693,2.4655382469080136,2.612940507941811,1.694596228277945,2.0951058784060943,633,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 29 2016,2016-06-29,1.434,0.14711236224908444,0.20273765023225795,2.463486877467494,2.612940507941811,1.694596228277945,2.0951058784060943,534,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jun 30 2016,2016-06-30,1.407,0.1526980191670489,0.20457419210441757,2.4614716987399388,2.612940507941811,1.694596228277945,2.0951058784060943,575,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 01 2016,2016-07-01,1.48,0.1550109970146361,0.2011682496169969,2.4593758756982127,2.612940507941811,1.694596228277945,2.0951058784060943,557,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 02 2016,2016-07-02,1.465,0.15728416702094206,0.19819166384369122,2.457301559442759,2.612940507941811,1.694596228277945,2.0951058784060943,558,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 03 2016,2016-07-03,1.471,0.15877130230885866,0.1946452724900789,2.455224921633721,2.612940507941811,1.694596228277945,2.0951058784060943,546,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 04 2016,2016-07-04,1.456,0.15970634330552905,0.19155143513797382,2.4531696962395175,2.612940507941811,1.694596228277945,2.0951058784060943,614,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 05 2016,2016-07-05,1.716,0.16029630967873587,0.18799536671074352,2.450855599659743,2.612940507941811,1.694596228277945,2.0951058784060943,562,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 06 2016,2016-07-06,1.883,0.1677261177478989,0.1954078694581343,2.4484117036980044,2.612940507941811,1.694596228277945,2.0951058784060943,508,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 07 2016,2016-07-07,1.914,0.17659239709770344,0.20322517319271796,2.4459525867652023,2.612940507941811,1.694596228277945,2.0951058784060943,477,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 08 2016,2016-07-08,1.95,0.18652483117201138,0.21179469009382398,2.4434759453676222,2.612940507941811,1.694596228277945,2.0951058784060943,558,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 09 2016,2016-07-09,1.988,0.1975388103873881,0.22113022645751762,2.440981902216303,2.612940507941811,1.694596228277945,2.0951058784060943,458,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 10 2016,2016-07-10,1.9,0.2030261293416965,0.22106725470415747,2.438554663880511,2.612940507941811,1.694596228277945,2.0951058784060943,441,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 11 2016,2016-07-11,1.91,0.20842362916778703,0.22073035213470776,2.436127462921234,2.612940507941811,1.694596228277945,2.0951058784060943,432,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 12 2016,2016-07-12,1.957,0.21540754210442842,0.2225977261283518,2.433675503298237,2.612940507941811,1.694596228277945,2.0951058784060943,402,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 13 2016,2016-07-13,2.036,0.2255328836539454,0.22922773805146315,2.431181942748661,2.612940507941811,1.694596228277945,2.0951058784060943,395,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 14 2016,2016-07-14,1.966,0.23104487547406707,0.2287033363167202,2.428738879020703,2.612940507941811,1.694596228277945,2.0951058784060943,397,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 15 2016,2016-07-15,1.92,0.2345004497215489,0.22497203582558917,2.426333582460253,2.612940507941811,1.694596228277945,2.0951058784060943,343,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 16 2016,2016-07-16,1.893,0.23691411946118446,0.2198788637641918,2.423954039154137,2.612940507941811,1.694596228277945,2.0951058784060943,418,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 17 2016,2016-07-17,1.889,0.2389142803044675,0.21457921840530403,2.4215841813648593,2.612940507941811,1.694596228277945,2.0951058784060943,397,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 18 2016,2016-07-18,1.885,0.23942073052884305,0.20913128852554572,2.4192239627190504,2.612940507941811,1.694596228277945,2.0951058784060943,376,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 19 2016,2016-07-19,1.984,0.2405828674116724,0.20807870424886363,2.4168050255647078,2.612940507941811,1.694596228277945,2.0951058784060943,372,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 20 2016,2016-07-20,1.93,0.24204325632230034,0.20380935637174707,2.414427772020176,2.612940507941811,1.694596228277945,2.0951058784060943,350,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 21 2016,2016-07-21,1.944,0.2449745846542148,0.1999669303281168,2.4120482548524556,2.612940507941811,1.694596228277945,2.0951058784060943,310,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 22 2016,2016-07-22,1.949,0.24844886381527825,0.19614934495097472,2.409672449499686,2.612940507941811,1.694596228277945,2.0951058784060943,341,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 23 2016,2016-07-23,1.903,0.24864621036947773,0.19067268482442667,2.4073339427663134,2.612940507941811,1.694596228277945,2.0951058784060943,344,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 24 2016,2016-07-24,1.872,0.2401752927851567,0.1846955291246238,2.405023589464796,2.612940507941811,1.694596228277945,2.0951058784060943,358,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 25 2016,2016-07-25,1.866,0.23102628601017242,0.17881487112069983,2.402723988574994,2.612940507941811,1.694596228277945,2.0951058784060943,335,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 26 2016,2016-07-26,1.877,0.21871296468112686,0.17324988302780914,2.400423119775217,2.612940507941811,1.694596228277945,2.0951058784060943,332,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 27 2016,2016-07-27,1.862,0.20806928554275944,0.16766752657788042,2.398139250281331,2.612940507941811,1.694596228277945,2.0951058784060943,308,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 28 2016,2016-07-28,1.904,0.19516350056834478,0.16294612843094358,2.395832895888798,2.612940507941811,1.694596228277945,2.0951058784060943,339,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 29 2016,2016-07-29,1.917,0.18164549280821266,0.15864047349130037,2.3935244926253025,2.612940507941811,1.694596228277945,2.0951058784060943,338,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 30 2016,2016-07-30,1.934,0.1632293675686107,0.15489527230560016,2.3912116867689264,2.612940507941811,1.694596228277945,2.0951058784060943,332,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Jul 31 2016,2016-07-31,2.007,0.14935622771979595,0.15457724282919555,2.3888614507274895,2.612940507941811,1.694596228277945,2.0951058784060943,321,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 01 2016,2016-08-01,2.067,0.13231215268142646,0.15784086982774756,2.386485521887923,2.612940507941811,1.694596228277945,2.0951058784060943,265,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 02 2016,2016-08-02,1.974,0.1065239760398141,0.15455567830167516,2.384168288463474,2.612940507941811,1.694596228277945,2.0951058784060943,330,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 03 2016,2016-08-03,1.983,0.0645087537502562,0.15152989705688827,2.381852410651341,2.612940507941811,1.694596228277945,2.0951058784060943,291,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 04 2016,2016-08-04,1.981,0.05161667956447501,0.1483077336899225,2.379544377887977,2.612940507941811,1.694596228277945,2.0951058784060943,295,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 05 2016,2016-08-05,1.932,0.05068682297259103,0.14372535644443363,2.3772726822384906,2.612940507941811,1.694596228277945,2.0951058784060943,290,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 06 2016,2016-08-06,1.925,0.05055831957479593,0.13917129801735573,2.3750118000717357,2.612940507941811,1.694596228277945,2.0951058784060943,303,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 07 2016,2016-08-07,1.871,0.05188874039111606,0.13480274738852271,2.372792562251489,2.612940507941811,1.694596228277945,2.0951058784060943,291,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 08 2016,2016-08-08,1.798,0.05648724807838173,0.13276316231169613,2.370631036001402,2.612940507941811,1.694596228277945,2.0951058784060943,312,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 09 2016,2016-08-09,1.778,0.0626211377780546,0.13151548810010563,2.3684901545028887,2.612940507941811,1.694596228277945,2.0951058784060943,306,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 10 2016,2016-08-10,1.726,0.07228455901041929,0.13321650784743203,2.366395160579124,2.612940507941811,1.694596228277945,2.0951058784060943,268,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 11 2016,2016-08-11,1.727,0.07977770840709308,0.13399212198282484,2.3643047035483846,2.612940507941811,1.694596228277945,2.0951058784060943,305,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 12 2016,2016-08-12,1.803,0.07841827871643288,0.13051065867079784,2.3621619536229006,2.612940507941811,1.694596228277945,2.0951058784060943,297,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 13 2016,2016-08-13,1.818,0.07892211350481294,0.12668039190803887,2.3600141296552826,2.612940507941811,1.694596228277945,2.0951058784060943,274,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 14 2016,2016-08-14,1.846,0.07934346260113595,0.12256210485313357,2.3578525567668027,2.612940507941811,1.694596228277945,2.0951058784060943,313,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 15 2016,2016-08-15,1.836,0.08006804577413887,0.11866051380800709,2.3557036435909704,2.612940507941811,1.694596228277945,2.0951058784060943,300,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 16 2016,2016-08-16,1.866,0.08021698303902176,0.1147972264874323,2.3535402492470436,2.612940507941811,1.694596228277945,2.0951058784060943,274,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 17 2016,2016-08-17,1.905,0.0802384735880785,0.11169283474897164,2.3513576602989668,2.612940507941811,1.694596228277945,2.0951058784060943,266,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 18 2016,2016-08-18,1.852,0.07867071633881342,0.10804642587526894,2.3492152926157015,2.612940507941811,1.694596228277945,2.0951058784060943,280,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 19 2016,2016-08-19,1.846,0.07863511689609207,0.10455421658148749,2.3470826769538613,2.612940507941811,1.694596228277945,2.0951058784060943,421,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 20 2016,2016-08-20,1.89,0.07786729796275647,0.10143585881091742,2.3449271007981287,2.612940507941811,1.694596228277945,2.0951058784060943,409,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 21 2016,2016-08-21,1.94,0.07762453102053907,0.100109741667648,2.3427469436660906,2.612940507941811,1.694596228277945,2.0951058784060943,381,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 22 2016,2016-08-22,2.005,0.08068026863609892,0.10291414748707925,2.3405365891946337,2.612940507941811,1.694596228277945,2.0951058784060943,302,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 23 2016,2016-08-23,1.984,0.08253539818822957,0.10323425484419348,2.3383436985415464,2.612940507941811,1.694596228277945,2.0951058784060943,302,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 24 2016,2016-08-24,1.963,0.08343089231915266,0.10190326399472659,2.336168517973968,2.612940507941811,1.694596228277945,2.0951058784060943,276,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
Aug 25 2016,2016-08-25,1.964,0.08433038475644483,0.10043242705557393,2.33399878115064,2.612940507941811,1.694596228277945,2.0951058784060943,267,AK-47 | Elite Build,AK-47,Elite Build,Factory New,0,1,0
