date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Nov 20 2019,2019-11-20,55.024,4.197938265305575,4.89313457376357,14.724206838345223,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 21 2019,2019-11-21,53.591,4.319709983347992,5.078197048141801,14.7182412913336,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 22 2019,2019-11-22,53.531,4.328092830633498,5.2098859058638265,14.71228562599889,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 23 2019,2019-11-23,51.826,4.383823002762148,5.440566022159749,14.70649492972574,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 24 2019,2019-11-24,56.383,4.422193297943241,5.319683013279675,14.700648066265266,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 26 2019,2019-11-26,45.28,5.095205569832961,6.225223589887258,14.69696322767127,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 27 2019,2019-11-27,52.01,5.242977808789058,6.229148966117735,14.691167273074731,19.19775978129481,17.012112183097926,19.06419132539622,5,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 28 2019,2019-11-28,55.186,5.27389563849659,6.065387264662832,14.68524716746569,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Nov 30 2019,2019-11-30,49.82,5.521996882272053,6.196613957353585,14.679878702090878,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 01 2019,2019-12-01,46.737,5.919661651173483,6.5479583529146534,14.67554382129522,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 02 2019,2019-12-02,50.539,6.0818368421652655,6.512383463320736,14.670021607137091,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 03 2019,2019-12-03,47.109,6.369139029583747,6.697486178919349,14.665543525529298,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 04 2019,2019-12-04,34.497,7.632775303098616,8.357564528768467,14.670427480016698,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 05 2019,2019-12-05,50.959,7.661490948280279,8.125636246444385,14.66483356452369,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 06 2019,2019-12-06,50.684,7.6583414470462285,7.904134770062277,14.659298600178305,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 07 2019,2019-12-07,55.98,7.604569592361119,7.663647199817758,14.653486677869523,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 09 2019,2019-12-09,46.693,7.777859605404636,7.63237261966268,14.649193252257211,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 10 2019,2019-12-10,52.696,7.668275943221209,7.384830838739039,14.643389002986188,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 11 2019,2019-12-11,54.484,7.532736785021735,7.147283578087474,14.637521988291596,19.19775978129481,17.012112183097926,19.06419132539622,5,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 12 2019,2019-12-12,46.27,7.551565551014577,7.14627283065017,14.63342484234327,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 13 2019,2019-12-13,55.172,7.397223438095482,6.932178143606136,14.627591270188745,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 15 2019,2019-12-15,42.017,7.219930123519989,7.262705538185832,14.625861671471773,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 16 2019,2019-12-16,51.175,7.093644596462747,7.031942778967556,14.620283812399876,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 17 2019,2019-12-17,46.406,6.804528129695814,6.9634420685355325,14.616141855325033,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 18 2019,2019-12-18,51.508,6.106568416585722,6.7361860846611155,14.610522129710043,19.19775978129481,17.012112183097926,19.06419132539622,5,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 19 2019,2019-12-19,55.052,5.766170790187769,6.560708379865118,14.604716463035503,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 20 2019,2019-12-20,51.083,5.358654655745753,6.3513127342426055,14.599179199037552,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 21 2019,2019-12-21,61.778,5.577489329706864,6.602206048717152,14.594904450170922,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 22 2019,2019-12-22,54.081,5.139303466044531,6.394718983698895,14.589103537780469,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 23 2019,2019-12-23,57.794,5.269019565172093,6.309198782257453,14.583644506690776,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 26 2019,2019-12-26,57.37,5.34491775675194,6.193558879766001,14.578115468051381,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 27 2019,2019-12-27,54.673,5.36482359095566,5.9988250996075285,14.57233803551467,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 28 2019,2019-12-28,48.274,5.3750515617954235,5.946431202532065,14.567545434132962,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 29 2019,2019-12-29,59.786,5.602854041192041,5.985704248439273,14.562600593153586,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 30 2019,2019-12-30,63.69,5.974217055518007,6.316786759308781,14.559240537874379,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Dec 31 2019,2019-12-31,50.2,5.8604288102693785,6.192049911351218,14.553939232808236,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 01 2020,2020-01-01,50.542,5.864662350767623,6.049919012144339,14.548570963225274,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 02 2020,2020-01-02,62.518,6.1585522631675715,6.248301690363909,14.544665733477483,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 05 2020,2020-01-05,61.269,6.370765891992913,6.288249313204894,14.540248225609632,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 07 2020,2020-01-07,52.961,6.281793502591514,6.098669894494154,14.534566509534747,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 08 2020,2020-01-08,53.211,6.270858686182821,5.909561734748131,14.528875052069365,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 09 2020,2020-01-09,58.903,6.280257620091572,5.818120565602359,14.523732784239575,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 11 2020,2020-01-11,68.8,5.895398857457523,6.621400457124232,14.523709777616173,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 12 2020,2020-01-12,60.094,5.957759326165459,6.496169013603877,14.518908094000802,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 14 2020,2020-01-14,64.605,6.1875546601561116,6.639456723196465,14.516069154283331,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 15 2020,2020-01-15,61.53,6.300742833874949,6.5401588314837324,14.511777708666301,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 17 2020,2020-01-17,65.073,6.343066521983254,6.647839434952074,14.509205266146015,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 18 2020,2020-01-18,62.771,6.4408138005844435,6.567420009893841,14.5054414465927,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 19 2020,2020-01-19,66.423,6.700921977137484,6.710395864596338,14.503698099259942,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 20 2020,2020-01-20,59.402,6.433112900964644,6.4959219139414435,14.498713624421187,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 21 2020,2020-01-21,54.6,6.439374270754619,6.353943505411174,14.493050536194767,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 22 2020,2020-01-22,64.515,5.934207681380321,6.348158887144086,14.490169481699906,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 23 2020,2020-01-23,66.097,5.996118965966995,6.422400603238161,14.488219121846928,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 24 2020,2020-01-24,60.25,5.577912053333113,6.2190664368453055,14.483499769603869,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 25 2020,2020-01-25,64.154,5.498528295157704,6.145080129822533,14.48042606797907,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 26 2020,2020-01-26,61.0,5.456474140608812,5.956196806166623,14.475965057467985,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 28 2020,2020-01-28,57.169,5.2517245794716745,5.791431813286811,14.470542642072022,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 29 2020,2020-01-29,61.39,5.246271491018884,5.623656313874468,14.46623295862718,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 30 2020,2020-01-30,63.825,5.204632528572747,5.5444363773053364,14.462998688308387,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Jan 31 2020,2020-01-31,61.782,5.203537658370049,5.385413739429018,14.458845400942137,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 02 2020,2020-02-02,67.726,5.371003645695586,5.561291000443863,14.457988563240724,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 04 2020,2020-02-04,53.664,5.410090494070252,5.638428141470506,14.452403390629057,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 05 2020,2020-02-05,57.064,4.960886953048404,5.502456408076168,14.44699599181976,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 07 2020,2020-02-07,60.115,4.9596165569487685,5.322560190057683,14.442274569818686,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 08 2020,2020-02-08,63.008,4.946089191089586,5.209056141571967,14.43866112157615,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 11 2020,2020-02-11,57.632,4.586007140793465,5.073751715875107,14.433358323201439,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 12 2020,2020-02-12,53.841,4.367474347871629,5.1338251461833195,14.427798358009749,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 13 2020,2020-02-13,61.782,4.359821166321528,4.9984679787831965,14.423675812832428,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 14 2020,2020-02-14,62.712,4.372864779314275,4.895300096820676,14.419943665184444,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 15 2020,2020-02-15,60.648,4.110811207804767,4.73912815022292,14.415417206005158,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 16 2020,2020-02-16,64.212,3.8636323747986983,4.709439284852946,14.412410699221912,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 18 2020,2020-02-18,64.449,3.8681175737526714,4.679077479347281,14.409528952311744,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 19 2020,2020-02-19,53.93,3.876715596642057,4.809199975684227,14.404002040530427,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 20 2020,2020-02-20,51.523,4.256857782369141,5.113255610990324,14.39870492459106,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 21 2020,2020-02-21,65.4,4.283134280585145,5.162543758107569,14.396364290530864,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 22 2020,2020-02-22,74.53,4.952057062532814,6.1949445660626745,14.401542855938857,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 23 2020,2020-02-23,54.725,5.043783255413797,6.181199313517498,14.396029648611362,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 27 2020,2020-02-27,53.873,5.196060750289206,6.197605185212891,14.390531463452938,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 28 2020,2020-02-28,54.919,5.184746930833554,6.126719644399101,14.385034316558135,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Feb 29 2020,2020-02-29,62.067,5.191103436838874,5.95619935132526,14.381062007603974,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 01 2020,2020-03-01,60.004,5.074634645589105,5.76105125534754,14.376376644237476,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 02 2020,2020-03-02,71.455,5.406576957318621,6.283946494821004,14.378513139375144,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 03 2020,2020-03-03,59.129,5.321576781714657,6.088643841950493,14.373596788522116,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 04 2020,2020-03-04,59.251,5.32696061677295,5.897030257949204,14.368715582633927,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 06 2020,2020-03-06,58.798,5.292200739562175,5.717758441608527,14.363731241243295,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 07 2020,2020-03-07,54.356,5.403529488204112,5.726325238699243,14.358269456681581,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 09 2020,2020-03-09,56.6,5.415397314045558,5.600241981281758,14.352927137740663,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 10 2020,2020-03-10,55.566,5.473381333599443,5.514386529303909,14.347505620047741,19.19775978129481,17.012112183097926,19.06419132539622,7,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 11 2020,2020-03-11,90.0,7.7321057286393176,9.314843445195846,14.375283217935008,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 12 2020,2020-03-12,65.18,7.771391201435784,9.058496223069817,14.372809271346815,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 14 2020,2020-03-14,58.059,7.680135656129916,8.80729937375575,14.367686265432631,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 17 2020,2020-03-17,67.7,7.669519999966847,8.661760765106392,14.36679033178758,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 18 2020,2020-03-18,52.99,7.778453736658702,8.66370749192397,14.36142159799015,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 19 2020,2020-03-19,63.37,7.789121332781254,8.396213698772396,14.358028642318526,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 21 2020,2020-03-21,60.534,7.780844878112388,8.123681787402111,14.3535375990776,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 22 2020,2020-03-22,61.405,7.755406056349145,7.857277343336709,14.349342838563992,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 23 2020,2020-03-23,62.604,7.636680897928632,7.606140985885831,14.345618398121907,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 24 2020,2020-03-24,53.09,7.784837329079927,7.645638525643201,14.340271575890343,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 25 2020,2020-03-25,67.545,7.868844076410271,7.579832605018567,14.339272770381713,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 26 2020,2020-03-26,55.434,7.940170622389049,7.477048119300527,14.333895074479084,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 28 2020,2020-03-28,55.58,7.979437640716002,7.354584575139584,14.328530334566647,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Mar 31 2020,2020-03-31,53.509,8.05663891900777,7.330109428767413,14.323178190987878,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 01 2020,2020-04-01,48.446,8.268802806783917,7.667567447325624,14.3187941085053,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 02 2020,2020-04-02,56.43,8.137615282938228,7.452618108095253,14.313509938235459,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 03 2020,2020-04-03,51.441,8.241363609132735,7.463639175891036,14.308405434230647,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 04 2020,2020-04-04,47.376,8.074643494781816,7.7525712781632645,14.304410399507068,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 05 2020,2020-04-05,47.38,8.317927864821502,7.950605496238899,14.300416681601117,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 06 2020,2020-04-06,54.591,8.30427519095632,7.719078669039766,14.295067732100499,19.19775978129481,17.012112183097926,19.06419132539622,5,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 08 2020,2020-04-08,49.799,8.438881222425936,7.685765837908084,14.29032404649783,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 09 2020,2020-04-09,48.508,8.611247005429114,7.70587861879485,14.285951232606054,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 10 2020,2020-04-10,55.722,8.615874821394351,7.453781215149245,14.280653724813094,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 11 2020,2020-04-11,52.537,8.287868200589998,7.263569380885149,14.275437101634644,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 12 2020,2020-04-12,56.301,8.283971082274494,7.026241674811936,14.270194749256987,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 13 2020,2020-04-13,58.275,8.278108447940754,6.822043218944361,14.26523694846969,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 14 2020,2020-04-14,57.705,8.273711349534036,6.611453741622744,14.260183028823391,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 16 2020,2020-04-16,55.053,8.26622813121241,6.400443151935358,14.25488655703089,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 18 2020,2020-04-18,55.31,8.27329877918483,6.193481407395942,14.249603958904801,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 19 2020,2020-04-19,60.682,8.290142653959252,6.102328692466688,14.245281132675357,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 20 2020,2020-04-20,61.01,5.621388191541833,6.0171421988626586,14.241068774280466,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 21 2020,2020-04-21,53.523,5.395644312830547,5.871284944142968,14.23581934700787,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 22 2020,2020-04-22,53.396,5.403339780747903,5.72902777133725,14.230583219796124,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 23 2020,2020-04-23,54.48,4.9265429491572394,5.558403563886013,14.225315897043973,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 24 2020,2020-04-24,58.93,4.942874779423746,5.421803698535494,14.220542708711722,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 25 2020,2020-04-25,54.704,4.7255386216148585,5.259137359241923,14.215286845103087,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 26 2020,2020-04-26,55.813,4.6254174622412005,5.087565585236503,14.210074898659398,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 27 2020,2020-04-27,62.219,4.66517155454536,5.147435105047703,14.206337920011338,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 28 2020,2020-04-28,62.03,4.63503506031515,5.162656337989689,14.202529497678436,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 29 2020,2020-04-29,60.669,4.720287432316386,5.080668626304653,14.19824778742401,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
Apr 30 2020,2020-04-30,65.575,4.5575532753306485,5.3452441445767755,14.19613351261885,19.19775978129481,17.012112183097926,19.06419132539622,3,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 01 2020,2020-05-01,57.161,4.568704389524062,5.17169981783144,14.191076603728655,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 02 2020,2020-05-02,61.93,4.718528655462387,5.1143146452234545,14.187240802830047,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 03 2020,2020-05-03,52.077,4.748433154888322,5.1590237089074975,14.182196344897147,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 04 2020,2020-05-04,51.293,4.626675289005156,5.229964747208438,14.17727661937426,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 05 2020,2020-05-05,57.181,4.632617500603999,5.05844686697024,14.172243946002565,19.19775978129481,17.012112183097926,19.06419132539622,7,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 08 2020,2020-05-08,50.335,4.672368446762813,5.181207679208268,14.167524048725216,19.19775978129481,17.012112183097926,19.06419132539622,4,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 09 2020,2020-05-09,52.58,4.442919459172714,5.1169033313845596,14.162441432285716,19.19775978129481,17.012112183097926,19.06419132539622,2,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
May 10 2020,2020-05-10,48.901,4.350142193475311,5.296561609060669,14.158102085179417,19.19775978129481,17.012112183097926,19.06419132539622,1,AWP | Elite Build,AWP,Elite Build,Factory New,1,1,1
