date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 21 2015,2015-12-21,1.552,0.16974038662196766,0.14453096477929153,0.3683665470411691,1.282284126266246,0.4642089017576902,1.0815833786331193,69,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 22 2015,2015-12-22,1.442,0.1698743822567923,0.14177568441802238,0.36801991008803764,1.282284126266246,0.4642089017576902,1.0815833786331193,81,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 23 2015,2015-12-23,1.199,0.177667958417595,0.16020250910214043,0.3677934612992267,1.282284126266246,0.4642089017576902,1.0815833786331193,116,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 24 2015,2015-12-24,1.245,0.18285742514602715,0.16841724803530025,0.3675216606529353,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 25 2015,2015-12-25,1.276,0.18619888020207379,0.1716084373978708,0.3672258436440623,1.282284126266246,0.4642089017576902,1.0815833786331193,105,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 26 2015,2015-12-26,1.344,0.18431246894037587,0.16933062540221835,0.36689416715201373,1.282284126266246,0.4642089017576902,1.0815833786331193,119,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 27 2015,2015-12-27,1.352,0.17627065461432131,0.1663873106937655,0.3665606459865959,1.282284126266246,0.4642089017576902,1.0815833786331193,118,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 28 2015,2015-12-28,1.372,0.17036130975684993,0.162490800817432,0.3662226265420792,1.282284126266246,0.4642089017576902,1.0815833786331193,144,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 29 2015,2015-12-29,1.375,0.16195914413152615,0.1584629351812148,0.3658849070734651,1.282284126266246,0.4642089017576902,1.0815833786331193,128,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 30 2015,2015-12-30,1.389,0.1517293605422993,0.1540437205720449,0.36554577828003787,1.282284126266246,0.4642089017576902,1.0815833786331193,110,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Dec 31 2015,2015-12-31,1.336,0.14566795812047623,0.15154575970606923,0.36522168475212397,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 01 2016,2016-01-01,1.352,0.14687566483097378,0.1482056530860727,0.3648927081524918,1.282284126266246,0.4642089017576902,1.0815833786331193,94,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 02 2016,2016-01-02,1.334,0.1495141903079725,0.14550942999082314,0.3645711510343286,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 03 2016,2016-01-03,1.243,0.1563425689010357,0.14810410942920244,0.36430848378567815,1.282284126266246,0.4642089017576902,1.0815833786331193,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 04 2016,2016-01-04,1.235,0.16232061362992636,0.15019428437646834,0.36405341054737755,1.282284126266246,0.4642089017576902,1.0815833786331193,99,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 05 2016,2016-01-05,1.384,0.16313162304342485,0.14535482467533106,0.3637202745091995,1.282284126266246,0.4642089017576902,1.0815833786331193,91,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 06 2016,2016-01-06,1.424,0.16197305012105476,0.14068803783737371,0.36338608502389097,1.282284126266246,0.4642089017576902,1.0815833786331193,97,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 07 2016,2016-01-07,1.431,0.1588773111554967,0.13623971956238995,0.3630533004277841,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 08 2016,2016-01-08,1.479,0.15867823656261498,0.13303311881938604,0.3627313990673591,1.282284126266246,0.4642089017576902,1.0815833786331193,78,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 09 2016,2016-01-09,1.502,0.15858325345339142,0.13068245953037308,0.3624192216246145,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 10 2016,2016-01-10,1.451,0.15616109056643107,0.12669073112512375,0.3620918273187879,1.282284126266246,0.4642089017576902,1.0815833786331193,92,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 11 2016,2016-01-11,1.456,0.15068434312949833,0.12288975587704754,0.36176630783378516,1.282284126266246,0.4642089017576902,1.0815833786331193,80,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 12 2016,2016-01-12,1.508,0.14722764061452637,0.12082632397667226,0.3614593645566608,1.282284126266246,0.4642089017576902,1.0815833786331193,67,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 13 2016,2016-01-13,1.589,0.14272869931865842,0.12369927546803294,0.36120768610834925,1.282284126266246,0.4642089017576902,1.0815833786331193,68,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 14 2016,2016-01-14,1.474,0.13394078293534786,0.11999563217927074,0.3608891684100137,1.282284126266246,0.4642089017576902,1.0815833786331193,75,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 15 2016,2016-01-15,1.493,0.12490009340802753,0.11682597917877274,0.36057802516777543,1.282284126266246,0.4642089017576902,1.0815833786331193,82,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 16 2016,2016-01-16,1.425,0.11725086574197262,0.113084100756254,0.3602526996303902,1.282284126266246,0.4642089017576902,1.0815833786331193,122,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 17 2016,2016-01-17,1.419,0.10841923738194946,0.10952424822120842,0.35992804205819806,1.282284126266246,0.4642089017576902,1.0815833786331193,102,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 18 2016,2016-01-18,1.441,0.09748117413298639,0.10593242463893908,0.3596059115322676,1.282284126266246,0.4642089017576902,1.0815833786331193,83,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 19 2016,2016-01-19,1.452,0.0956472446142577,0.10249919750465902,0.35928637180123013,1.282284126266246,0.4642089017576902,1.0815833786331193,76,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 20 2016,2016-01-20,1.366,0.09132735109194885,0.10090070723039164,0.35897028906293577,1.282284126266246,0.4642089017576902,1.0815833786331193,97,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 21 2016,2016-01-21,1.46,0.09171911143431163,0.09777095104062711,0.358654105195415,1.282284126266246,0.4642089017576902,1.0815833786331193,75,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 22 2016,2016-01-22,1.524,0.08702297886521403,0.09698429212675179,0.35836324437968275,1.282284126266246,0.4642089017576902,1.0815833786331193,78,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 23 2016,2016-01-23,1.547,0.08540438627730444,0.09731019591791322,0.358086821876445,1.282284126266246,0.4642089017576902,1.0815833786331193,107,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 24 2016,2016-01-24,1.451,0.08151070728621823,0.09411910584881757,0.3577712251692559,1.282284126266246,0.4642089017576902,1.0815833786331193,92,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 25 2016,2016-01-25,1.517,0.08204686773879792,0.09255267196590022,0.35747886383235256,1.282284126266246,0.4642089017576902,1.0815833786331193,62,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 26 2016,2016-01-26,1.453,0.08096938544481488,0.08951806530329652,0.35716524800887034,1.282284126266246,0.4642089017576902,1.0815833786331193,83,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 27 2016,2016-01-27,1.618,0.08717465623480132,0.09575164495758638,0.35695021768693597,1.282284126266246,0.4642089017576902,1.0815833786331193,78,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 28 2016,2016-01-28,1.549,0.08864209321567128,0.09496462421002931,0.3566783758530541,1.282284126266246,0.4642089017576902,1.0815833786331193,86,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 29 2016,2016-01-29,1.56,0.0905018003250185,0.09454281596134703,0.3564146368968539,1.282284126266246,0.4642089017576902,1.0815833786331193,92,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 30 2016,2016-01-30,1.506,0.08847547228132113,0.09174636900669932,0.35612045026008066,1.282284126266246,0.4642089017576902,1.0815833786331193,95,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Jan 31 2016,2016-01-31,1.501,0.08667137034097307,0.08892250999935195,0.3558248496655379,1.282284126266246,0.4642089017576902,1.0815833786331193,97,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 01 2016,2016-02-01,1.598,0.08686721270812486,0.09095765160572944,0.35559330387851007,1.282284126266246,0.4642089017576902,1.0815833786331193,72,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 02 2016,2016-02-02,1.584,0.07821779936773612,0.0912405748640018,0.3553501718916037,1.282284126266246,0.4642089017576902,1.0815833786331193,65,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 03 2016,2016-02-03,1.531,0.06355485457642256,0.08874634138279326,0.3550710362522096,1.282284126266246,0.4642089017576902,1.0815833786331193,72,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 04 2016,2016-02-04,1.507,0.06038481958888277,0.08588104960941564,0.3547806161027747,1.282284126266246,0.4642089017576902,1.0815833786331193,76,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 05 2016,2016-02-05,1.51,0.05897862461027584,0.0831322915754241,0.35449223635007804,1.282284126266246,0.4642089017576902,1.0815833786331193,80,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 06 2016,2016-02-06,1.31,0.067194083278117,0.09305129084269013,0.35421247799197736,1.282284126266246,0.4642089017576902,1.0815833786331193,103,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 07 2016,2016-02-07,1.294,0.07635883226168513,0.10191059249433243,0.3539424518805447,1.282284126266246,0.4642089017576902,1.0815833786331193,105,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 08 2016,2016-02-08,1.355,0.07996356210404956,0.10288351518549065,0.353645220314259,1.282284126266246,0.4642089017576902,1.0815833786331193,87,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 09 2016,2016-02-09,1.267,0.08894622552128428,0.11117248460476788,0.3533945725481764,1.282284126266246,0.4642089017576902,1.0815833786331193,81,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 10 2016,2016-02-10,1.349,0.09185293092515151,0.11059776783647601,0.3531006573757339,1.282284126266246,0.4642089017576902,1.0815833786331193,68,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 11 2016,2016-02-11,1.286,0.09760926091356503,0.11418886511694146,0.3528381123422991,1.282284126266246,0.4642089017576902,1.0815833786331193,94,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 12 2016,2016-02-12,1.371,0.0961270471584496,0.11161676877876114,0.35253948390872253,1.282284126266246,0.4642089017576902,1.0815833786331193,89,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 13 2016,2016-02-13,1.523,0.09683485764523486,0.11035482177978513,0.3522638981043641,1.282284126266246,0.4642089017576902,1.0815833786331193,82,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 14 2016,2016-02-14,1.608,0.10044038661996621,0.11493985114741875,0.3520503190862829,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 15 2016,2016-02-15,1.555,0.10155444720506773,0.11432031816673455,0.3517947810972454,1.282284126266246,0.4642089017576902,1.0815833786331193,70,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 16 2016,2016-02-16,1.571,0.10285702609006535,0.11429306575418698,0.3515510653358242,1.282284126266246,0.4642089017576902,1.0815833786331193,75,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 17 2016,2016-02-17,1.574,0.10432465352606612,0.11398992914506167,0.35131006798204745,1.282284126266246,0.4642089017576902,1.0815833786331193,84,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 18 2016,2016-02-18,1.243,0.11266661225599102,0.12397160308114726,0.35108501840139056,1.282284126266246,0.4642089017576902,1.0815833786331193,150,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 19 2016,2016-02-19,1.349,0.11324690247216777,0.1228089398727087,0.3507978256320838,1.282284126266246,0.4642089017576902,1.0815833786331193,126,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 20 2016,2016-02-20,1.523,0.11365699557738891,0.12023578586564802,0.3505266925226558,1.282284126266246,0.4642089017576902,1.0815833786331193,111,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 21 2016,2016-02-21,1.518,0.11356600187384268,0.1174145146672589,0.35025370149809604,1.282284126266246,0.4642089017576902,1.0815833786331193,89,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 22 2016,2016-02-22,1.479,0.1126705093543176,0.11369227599056604,0.3499662054670664,1.282284126266246,0.4642089017576902,1.0815833786331193,86,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 23 2016,2016-02-23,1.538,0.11331788772370123,0.11173148306206546,0.3497051081054163,1.282284126266246,0.4642089017576902,1.0815833786331193,83,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 24 2016,2016-02-24,1.562,0.11423416160746905,0.11081325205245392,0.34945979660835286,1.282284126266246,0.4642089017576902,1.0815833786331193,79,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 25 2016,2016-02-25,1.49,0.114209773722714,0.10729302082046424,0.3491777694310672,1.282284126266246,0.4642089017576902,1.0815833786331193,81,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 26 2016,2016-02-26,1.517,0.11127875322603446,0.10439547016291942,0.34890742494147386,1.282284126266246,0.4642089017576902,1.0815833786331193,74,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 27 2016,2016-02-27,1.434,0.11047463431750597,0.10147572102932807,0.3486151403665191,1.282284126266246,0.4642089017576902,1.0815833786331193,100,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 28 2016,2016-02-28,1.474,0.10908796935259056,0.09814925416692855,0.3483303195342161,1.282284126266246,0.4642089017576902,1.0815833786331193,72,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Feb 29 2016,2016-02-29,1.454,0.10881422003929037,0.0950363564016333,0.34804188227764227,1.282284126266246,0.4642089017576902,1.0815833786331193,71,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 01 2016,2016-03-01,1.412,0.10894153235228915,0.09308633669832304,0.3477513626866429,1.282284126266246,0.4642089017576902,1.0815833786331193,77,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 02 2016,2016-03-02,1.391,0.10639467297182757,0.09201472681096183,0.3474633382943871,1.282284126266246,0.4642089017576902,1.0815833786331193,76,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 03 2016,2016-03-03,1.451,0.10346260360549667,0.08904025155069795,0.3471765900980074,1.282284126266246,0.4642089017576902,1.0815833786331193,90,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 04 2016,2016-03-04,1.41,0.10247727530542344,0.0870719975467078,0.3468883153877648,1.282284126266246,0.4642089017576902,1.0815833786331193,83,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 05 2016,2016-03-05,1.449,0.10179583465949654,0.08424689143402399,0.34660269852609266,1.282284126266246,0.4642089017576902,1.0815833786331193,87,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 06 2016,2016-03-06,1.396,0.10130550699309009,0.08291964132989493,0.3463169337043914,1.282284126266246,0.4642089017576902,1.0815833786331193,86,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 07 2016,2016-03-07,1.363,0.09943336011343908,0.083328540110251,0.3460381051964272,1.282284126266246,0.4642089017576902,1.0815833786331193,74,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 08 2016,2016-03-08,1.429,0.09556840842901872,0.08073073753488323,0.3457527155673593,1.282284126266246,0.4642089017576902,1.0815833786331193,64,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 09 2016,2016-03-09,1.423,0.09416364454514035,0.0783030904077632,0.34546783140137005,1.282284126266246,0.4642089017576902,1.0815833786331193,59,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 10 2016,2016-03-10,1.436,0.0878708299643358,0.07576815345350013,0.34518429817597723,1.282284126266246,0.4642089017576902,1.0815833786331193,48,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 11 2016,2016-03-11,1.431,0.0857877627047446,0.07335950928339911,0.34490111852246835,1.282284126266246,0.4642089017576902,1.0815833786331193,79,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 12 2016,2016-03-12,1.512,0.08014243068064991,0.07298782792614118,0.344638802912043,1.282284126266246,0.4642089017576902,1.0815833786331193,92,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 13 2016,2016-03-13,1.663,0.08611003385805231,0.088720351723011,0.34449762291904096,1.282284126266246,0.4642089017576902,1.0815833786331193,57,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 14 2016,2016-03-14,1.616,0.08959069763903335,0.0940628193367045,0.34430742714698165,1.282284126266246,0.4642089017576902,1.0815833786331193,46,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 15 2016,2016-03-15,1.62,0.09022628640601978,0.09822943266875364,0.344121199568641,1.282284126266246,0.4642089017576902,1.0815833786331193,56,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 16 2016,2016-03-16,1.633,0.09363765452438455,0.10228821846841689,0.343947845394742,1.282284126266246,0.4642089017576902,1.0815833786331193,53,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 17 2016,2016-03-17,1.619,0.09565748884647869,0.10396661111446373,0.34376104245997136,1.282284126266246,0.4642089017576902,1.0815833786331193,51,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 18 2016,2016-03-18,1.521,0.0943477548782965,0.10070221743668806,0.34350552502531223,1.282284126266246,0.4642089017576902,1.0815833786331193,40,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 19 2016,2016-03-19,1.576,0.08478593057217021,0.09919763502731006,0.3432836011198855,1.282284126266246,0.4642089017576902,1.0815833786331193,69,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 20 2016,2016-03-20,1.555,0.0812725300327938,0.09673480255813152,0.3430478143935588,1.282284126266246,0.4642089017576902,1.0815833786331193,43,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 21 2016,2016-03-21,1.618,0.08414082339102621,0.09746006849055788,0.34286137773460384,1.282284126266246,0.4642089017576902,1.0815833786331193,50,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 22 2016,2016-03-22,1.538,0.08437001155964739,0.09442624039644297,0.3426164533820537,1.282284126266246,0.4642089017576902,1.0815833786331193,53,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 23 2016,2016-03-23,1.59,0.08582358944804996,0.09311989012951095,0.34240669732978873,1.282284126266246,0.4642089017576902,1.0815833786331193,51,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 24 2016,2016-03-24,1.55,0.08601510826927451,0.09033797818564034,0.3421695688734036,1.282284126266246,0.4642089017576902,1.0815833786331193,52,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 25 2016,2016-03-25,1.395,0.08755125920571373,0.09311152602255335,0.34189662203353377,1.282284126266246,0.4642089017576902,1.0815833786331193,52,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 26 2016,2016-03-26,1.433,0.08836502792915235,0.092385066605211,0.3416228148193969,1.282284126266246,0.4642089017576902,1.0815833786331193,78,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 27 2016,2016-03-27,1.55,0.08882719889970721,0.08990846351607179,0.34138743390481546,1.282284126266246,0.4642089017576902,1.0815833786331193,55,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 28 2016,2016-03-28,1.541,0.08831272151626576,0.08724655821026477,0.3411473561174002,1.282284126266246,0.4642089017576902,1.0815833786331193,56,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 29 2016,2016-03-29,1.558,0.08873699354265283,0.08508108262889966,0.3409178238430821,1.282284126266246,0.4642089017576902,1.0815833786331193,59,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 30 2016,2016-03-30,1.503,0.08822617225780945,0.08236879497703929,0.34066117291690545,1.282284126266246,0.4642089017576902,1.0815833786331193,63,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Mar 31 2016,2016-03-31,1.616,0.08858688831655318,0.08346275568834892,0.34047688326441333,1.282284126266246,0.4642089017576902,1.0815833786331193,60,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 01 2016,2016-04-01,1.606,0.08707170383767417,0.08335675669438444,0.34028407548883766,1.282284126266246,0.4642089017576902,1.0815833786331193,66,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 02 2016,2016-04-02,1.589,0.08694408957855561,0.08204147937446497,0.34007778987322623,1.282284126266246,0.4642089017576902,1.0815833786331193,89,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 03 2016,2016-04-03,1.469,0.08490505853903793,0.08090358620848519,0.33981331943011156,1.282284126266246,0.4642089017576902,1.0815833786331193,70,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 04 2016,2016-04-04,1.677,0.08787192874899898,0.08664961826434033,0.33969322854545886,1.282284126266246,0.4642089017576902,1.0815833786331193,50,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 05 2016,2016-04-05,1.876,0.10405084963778499,0.11904055735055487,0.3398976368366826,1.282284126266246,0.4642089017576902,1.0815833786331193,48,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 06 2016,2016-04-06,1.744,0.10366502752150576,0.1240235620003675,0.3398649438671572,1.282284126266246,0.4642089017576902,1.0815833786331193,53,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 07 2016,2016-04-07,1.833,0.11160752765779315,0.13660979017203753,0.3399807057408669,1.282284126266246,0.4642089017576902,1.0815833786331193,56,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 08 2016,2016-04-08,1.762,0.11270019225064921,0.13907736768698128,0.3399734235373144,1.282284126266246,0.4642089017576902,1.0815833786331193,69,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 09 2016,2016-04-09,1.778,0.11411788621431304,0.14171905490912895,0.33999061794744634,1.282284126266246,0.4642089017576902,1.0815833786331193,81,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 10 2016,2016-04-10,1.764,0.1133995327282629,0.14230267759797946,0.3399847724974237,1.282284126266246,0.4642089017576902,1.0815833786331193,56,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 11 2016,2016-04-11,1.698,0.11293100833552316,0.13897844164271017,0.33988636566639796,1.282284126266246,0.4642089017576902,1.0815833786331193,58,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 12 2016,2016-04-12,1.749,0.11522382516240857,0.1378977686131793,0.33985669023373277,1.282284126266246,0.4642089017576902,1.0815833786331193,47,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 13 2016,2016-04-13,1.675,0.115669386168301,0.13377213449954314,0.3397305016805032,1.282284126266246,0.4642089017576902,1.0815833786331193,52,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 14 2016,2016-04-14,1.657,0.11585326133052687,0.1294867987847635,0.3395847501070096,1.282284126266246,0.4642089017576902,1.0815833786331193,53,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 15 2016,2016-04-15,1.668,0.11613921491631979,0.12546763975081304,0.339450718852021,1.282284126266246,0.4642089017576902,1.0815833786331193,52,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 16 2016,2016-04-16,1.721,0.11748514212737476,0.12304026590007554,0.339380583708843,1.282284126266246,0.4642089017576902,1.0815833786331193,66,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 17 2016,2016-04-17,1.711,0.11669244378613969,0.12014329905769676,0.3392970504321582,1.282284126266246,0.4642089017576902,1.0815833786331193,50,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 18 2016,2016-04-18,1.619,0.11622709142712362,0.11644835093132633,0.339115223444882,1.282284126266246,0.4642089017576902,1.0815833786331193,50,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 19 2016,2016-04-19,1.642,0.11524945458269613,0.11263705589027168,0.33895444815780745,1.282284126266246,0.4642089017576902,1.0815833786331193,55,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
Apr 20 2016,2016-04-20,1.64,0.11518997801233621,0.10895682665524646,0.3387918798255404,1.282284126266246,0.4642089017576902,1.0815833786331193,44,USP-S | Blood Tiger,USP-S,Blood Tiger,Field-Tested,1,1,0
