date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jun 29 2023,2023-06-29,116.156,10.270783917804064,11.750058402062947,28.05146751766335,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 01 2023,2023-07-01,112.856,10.264953682424219,11.733972668178541,28.048839720182663,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 03 2023,2023-07-03,112.98,10.445481452014715,11.666160274266396,28.04625027636527,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 05 2023,2023-07-05,108.629,10.74106970576736,11.848210875533455,28.042425132962702,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 06 2023,2023-07-06,105.77,10.850489149894093,12.169410586906121,28.03794507631985,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 09 2023,2023-07-09,125.691,10.67052337726895,11.82602033132688,28.040588705041905,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 10 2023,2023-07-10,106.0,10.860586780628187,12.067957945173559,28.036156853159195,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 11 2023,2023-07-11,113.376,10.970570606237956,11.80357263757043,28.033689973422756,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 12 2023,2023-07-12,107.79,11.296722687648154,11.81396219361487,28.029661462768587,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 13 2023,2023-07-13,107.0,11.256950847284354,11.82401980965739,28.025451435289714,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 14 2023,2023-07-14,117.017,11.276099203039879,11.441324472687882,28.024252241742698,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 15 2023,2023-07-15,105.607,11.55829007578011,11.511195599193144,28.019744562206316,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 16 2023,2023-07-16,130.0,11.669010535524247,11.5651580177389,28.024676233691938,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 17 2023,2023-07-17,114.485,11.726195400867462,11.226059638450632,28.022566207514966,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 18 2023,2023-07-18,114.2,11.713811407023986,10.900165487164386,28.020359344897653,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 19 2023,2023-07-19,114.97,11.632782357601526,10.566216859435247,28.01841108881978,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 20 2023,2023-07-20,120.995,11.60976867788665,10.254657845563765,28.01880048657056,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 21 2023,2023-07-21,119.271,11.61383841174131,9.924907270786184,28.01845999855188,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 22 2023,2023-07-22,107.41,11.581020444388658,9.952167024738623,28.014341439906147,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 23 2023,2023-07-23,108.07,11.232613898361752,9.89485630974044,28.01037882866075,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 24 2023,2023-07-24,107.72,11.38625600096689,9.827048319141683,28.006334654725983,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 25 2023,2023-07-25,128.955,10.385011041893218,10.03490272907341,28.0106221361388,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 27 2023,2023-07-27,108.99,10.16613155899168,9.905261777445524,28.00688438155513,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 28 2023,2023-07-28,109.11,9.606330760996567,9.751790759702864,28.003177826724542,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 29 2023,2023-07-29,109.21,8.673982185878236,9.580035609547384,27.999497518109607,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 30 2023,2023-07-30,112.137,8.594651484981181,9.303683065927368,27.996628144202386,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Jul 31 2023,2023-07-31,123.038,8.643429227208404,9.205251651041932,27.997898094019085,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 01 2023,2023-08-01,113.326,8.616436433106232,8.924376872367455,27.995390252358405,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 02 2023,2023-08-02,147.547,9.276826944895038,11.754016622016877,28.01240826759996,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 03 2023,2023-08-03,118.28,9.144613279280843,11.369529569152272,28.011630603968474,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 04 2023,2023-08-04,133.275,9.741240999618949,11.663604268116877,28.018346856672245,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 05 2023,2023-08-05,134.768,10.342436532386866,11.972532831183518,28.025974094099073,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 06 2023,2023-08-06,109.726,10.394166217522448,11.84796831841846,28.022404924599957,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 07 2023,2023-08-07,106.49,10.454193947171207,11.885262176143087,28.01807296180678,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 08 2023,2023-08-08,117.527,10.276036152080446,11.497074585941935,28.016984705253655,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 09 2023,2023-08-09,105.762,10.298796273597755,11.54918907787609,28.012504272131537,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 10 2023,2023-08-10,123.06,10.213366171206246,11.258355883326786,28.013716715182962,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 11 2023,2023-08-11,117.027,10.199019177600912,10.890851460301269,28.012434994039115,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 12 2023,2023-08-12,114.998,10.072692322862258,10.556134124599954,28.01043597927865,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 13 2023,2023-08-13,104.77,10.154378955129731,10.699505752722573,28.005766135211584,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 15 2023,2023-08-15,109.89,10.227186488760033,10.489541901125868,28.00223988372788,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 16 2023,2023-08-16,122.7,10.0829430627055,10.270555841307145,28.00327077148645,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 18 2023,2023-08-18,116.013,9.776152019013631,9.935288218420329,28.001615424188884,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 19 2023,2023-08-19,120.405,9.794697827919128,9.654592942049701,28.00164197497095,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 20 2023,2023-08-20,115.136,9.788097658622254,9.348521794853403,27.99967927461128,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 22 2023,2023-08-22,105.545,9.994157790499058,9.469113046347394,27.99516034131073,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 23 2023,2023-08-23,104.3,10.19072055724597,9.619407773661546,27.990411796141874,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 24 2023,2023-08-24,131.45,10.56871265472643,10.140043861684372,27.995915526160367,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 27 2023,2023-08-27,105.61,10.625417035494397,10.168317345948045,27.991410664689422,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 28 2023,2023-08-28,106.96,10.656451094843687,10.072297733742497,27.987185221598086,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 29 2023,2023-08-29,104.993,10.741899141577791,10.063979691221652,27.982566289766087,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 30 2023,2023-08-30,103.865,10.677684489831172,10.086714145543048,27.977748845247092,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Aug 31 2023,2023-08-31,104.58,10.795785285306952,10.022236245139673,27.973058645840272,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 01 2023,2023-09-01,105.735,10.877096952592877,9.870085194970423,27.968588201380484,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 02 2023,2023-09-02,108.574,10.8892579357809,9.601699352322774,27.964737805620835,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 03 2023,2023-09-03,106.14,10.996553608489393,9.4187321779097,27.96035160863105,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 04 2023,2023-09-04,121.401,10.957829594698488,9.406488161957874,27.960775695429703,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 06 2023,2023-09-06,123.155,11.062950415845748,9.470712152026396,27.961966531369242,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 07 2023,2023-09-07,111.01,9.211344541305234,9.178056161524308,27.95873858973583,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 09 2023,2023-09-09,124.167,9.37200858364775,9.293523928092409,27.96038569981719,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 10 2023,2023-09-10,113.2,8.6335095939721,8.99028412482569,27.957788923792325,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 11 2023,2023-09-11,120.827,7.770078567629753,8.86971775998373,27.957948125985297,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 12 2023,2023-09-12,106.863,7.82693998286783,8.776547419221652,27.953711137536533,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 13 2023,2023-09-13,119.361,7.825383272462278,8.601757152863202,27.95326898149039,28.84862585071178,12.179299911671734,25.688159639822008,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 14 2023,2023-09-14,113.727,7.783023724970978,8.32034953642811,27.950829943514503,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 15 2023,2023-09-15,114.507,7.663860412621752,8.048029648232184,27.948637847118306,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 17 2023,2023-09-17,115.718,7.456944278870117,7.793894202062179,27.94684673130067,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 18 2023,2023-09-18,113.68,7.420923239338267,7.539654427721142,27.944389643777804,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 19 2023,2023-09-19,130.426,8.071902864720574,8.341539126766998,27.949193555630707,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 20 2023,2023-09-20,113.7,7.902107169581622,8.077422198607909,27.946736411674557,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 21 2023,2023-09-21,101.61,8.182568793745688,8.514856886763319,27.941599902884185,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 23 2023,2023-09-23,117.392,8.033064679058917,8.272043062234092,27.94038857914439,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 24 2023,2023-09-24,120.244,8.118390364001462,8.128983917586554,27.94027250166666,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 25 2023,2023-09-25,116.27,8.031329453223782,7.8702802215012575,27.938655914283586,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 26 2023,2023-09-26,115.0,8.030318000889828,7.612177681281871,27.93660826490224,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 27 2023,2023-09-27,109.574,7.9286144351287815,7.48424306924644,27.93299416269659,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 28 2023,2023-09-28,109.03,7.785758552655154,7.3716922246707774,27.929247820299803,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Sep 30 2023,2023-09-30,113.998,7.02262661024416,7.130202739838828,27.92687725693745,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 01 2023,2023-10-01,113.309,6.880840063656625,6.900207968837726,27.92429358790031,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 04 2023,2023-10-04,112.414,6.778833387240534,6.6883411982365875,27.921444283983675,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 05 2023,2023-10-05,119.317,6.663747011591591,6.601104590332408,27.92094021206733,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 06 2023,2023-10-06,116.065,6.393223107772818,6.398199375664669,27.919241429917346,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 07 2023,2023-10-07,122.822,6.297110753646592,6.527994540671056,27.920186357749454,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 08 2023,2023-10-08,122.837,6.205266498487793,6.607535122435746,27.92113166821943,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 10 2023,2023-10-10,125.31,6.308428826378642,6.840829259339452,27.92320454852237,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 12 2023,2023-10-12,124.553,6.200532344685028,6.939790234341058,27.924913021057986,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 13 2023,2023-10-13,124.424,6.303008176179014,6.983118168897005,27.926554143615856,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 17 2023,2023-10-17,126.27,6.435287883513229,7.123205921931968,27.929066219027966,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 18 2023,2023-10-18,129.456,6.725724153551748,7.480227220959309,27.93320074082747,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 20 2023,2023-10-20,120.959,6.641633049512897,7.25992541458171,27.933305331063444,28.84862585071178,12.179299911671734,25.688159639822008,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 21 2023,2023-10-21,130.281,6.989646233135278,7.594301575173226,27.93786581373466,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 23 2023,2023-10-23,142.019,8.243762531228018,9.26016654335913,27.949822651421456,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 24 2023,2023-10-24,138.36,8.677906464053734,9.961720053711877,27.959228940468726,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 26 2023,2023-10-26,141.15,9.515261588567382,10.754084939884851,27.970514947684098,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 28 2023,2023-10-28,108.872,9.674049832520204,11.005719834874263,27.966694387737526,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 29 2023,2023-10-29,120.194,9.611755226458309,10.65824920074931,27.96643962668854,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Oct 31 2023,2023-10-31,116.004,9.606980651661301,10.424296678535564,27.96464576579554,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 03 2023,2023-11-03,119.691,9.52175281054244,10.09618395392483,27.964186314173162,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 04 2023,2023-11-04,115.831,9.380458891552543,9.87323533408527,27.962330074186156,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 06 2023,2023-11-06,125.004,9.335962888609112,9.594480485773726,27.964133191777304,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 07 2023,2023-11-07,124.389,8.637710781832784,9.307329626265696,27.96564532168135,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 08 2023,2023-11-08,122.28,8.606169508576999,9.003206874989058,27.966221066969293,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 10 2023,2023-11-10,112.39,8.76466695612216,9.016453875979533,27.963296155091484,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 11 2023,2023-11-11,123.19,8.719508174533857,8.735712068992564,27.96425654844916,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 12 2023,2023-11-12,115.89,8.698119046304999,8.555755049800597,27.962402105326095,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 13 2023,2023-11-13,138.618,8.934684899538368,9.381565797062514,27.97181926299372,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 16 2023,2023-11-16,124.75,8.57118278838867,9.098558081654499,27.973456074832498,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 18 2023,2023-11-18,107.59,8.878159569623325,9.531466785392862,27.96933897763215,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 19 2023,2023-11-19,106.515,9.209293625801216,9.93135754057317,27.96500511566675,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 20 2023,2023-11-20,103.5,9.680407733944795,10.487277263724328,27.960150363525056,28.84862585071178,12.179299911671734,25.688159639822008,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 21 2023,2023-11-21,109.206,9.95927775505406,10.449652505504988,27.956397478170448,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 23 2023,2023-11-23,104.46,10.410778515227337,10.707449570555662,27.951698942303004,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 24 2023,2023-11-24,97.696,11.280168874021886,11.499003928559267,27.94621608873112,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 25 2023,2023-11-25,125.53,11.308252671309408,11.353152327084254,27.948202537652005,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Nov 28 2023,2023-11-28,113.885,11.343899829181234,11.008269348338818,27.945701924014866,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 01 2023,2023-12-01,113.489,11.385074664998967,10.679219192070827,27.943082717553988,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 03 2023,2023-12-03,103.908,11.725182782733953,10.803459404692429,27.9383022414758,28.84862585071178,12.179299911671734,25.688159639822008,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 04 2023,2023-12-04,105.32,11.922836275473168,10.770039314875556,27.933759280089795,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 05 2023,2023-12-05,107.865,11.901620565980345,10.572076451917601,27.929714490914108,28.84862585071178,12.179299911671734,25.688159639822008,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 06 2023,2023-12-06,108.13,12.020081145183507,10.353274423457448,27.925728088268805,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 07 2023,2023-12-07,112.31,11.808838792904064,10.024910485967844,27.922775046993994,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 08 2023,2023-12-08,107.15,10.93868478724598,9.849633489018563,27.918585277263563,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 10 2023,2023-12-10,103.5,10.288733559288854,9.857447113701175,27.913754243034493,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 11 2023,2023-12-11,106.04,9.093162248597775,9.690626300787773,27.90935245036754,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
Dec 13 2023,2023-12-13,118.434,9.095110446462252,9.488076589792183,27.908364940628807,28.84862585071178,12.179299911671734,25.688159639822008,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Well-Worn,1,1,1
