date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Feb 20 2023,2023-02-20,33.388,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 21 2023,2023-02-21,26.473,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 22 2023,2023-02-22,26.874,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 23 2023,2023-02-23,25.845,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 24 2023,2023-02-24,24.898,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 25 2023,2023-02-25,29.05,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 26 2023,2023-02-26,25.301,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 27 2023,2023-02-27,26.064,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Feb 28 2023,2023-02-28,25.325,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 01 2023,2023-03-01,28.497,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 02 2023,2023-03-02,26.63,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 03 2023,2023-03-03,26.793,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 04 2023,2023-03-04,26.517,17,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 05 2023,2023-03-05,27.965,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 06 2023,2023-03-06,29.008,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 07 2023,2023-03-07,27.33,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 08 2023,2023-03-08,28.383,24,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 09 2023,2023-03-09,28.199,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 10 2023,2023-03-10,31.073,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 11 2023,2023-03-11,27.683,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 12 2023,2023-03-12,29.955,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 13 2023,2023-03-13,28.077,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 14 2023,2023-03-14,29.492,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 15 2023,2023-03-15,28.256,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 16 2023,2023-03-16,28.386,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 17 2023,2023-03-17,29.425,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 18 2023,2023-03-18,29.158,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 19 2023,2023-03-19,29.271,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 20 2023,2023-03-20,30.721,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 21 2023,2023-03-21,29.046,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 22 2023,2023-03-22,30.583,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 23 2023,2023-03-23,31.97,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 24 2023,2023-03-24,31.425,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 25 2023,2023-03-25,33.704,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 26 2023,2023-03-26,32.826,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 27 2023,2023-03-27,37.808,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 28 2023,2023-03-28,37.591,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 29 2023,2023-03-29,31.964,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 30 2023,2023-03-30,34.126,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Mar 31 2023,2023-03-31,32.546,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 01 2023,2023-04-01,33.825,18,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 02 2023,2023-04-02,35.184,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 03 2023,2023-04-03,34.615,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 04 2023,2023-04-04,38.601,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 05 2023,2023-04-05,41.309,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 06 2023,2023-04-06,36.036,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 07 2023,2023-04-07,41.273,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 08 2023,2023-04-08,44.284,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 09 2023,2023-04-09,39.97,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 10 2023,2023-04-10,38.374,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 11 2023,2023-04-11,40.934,23,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 12 2023,2023-04-12,45.306,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 13 2023,2023-04-13,46.814,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 14 2023,2023-04-14,49.964,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 15 2023,2023-04-15,50.565,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 16 2023,2023-04-16,48.498,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 17 2023,2023-04-17,48.181,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 18 2023,2023-04-18,46.866,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 19 2023,2023-04-19,47.683,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 20 2023,2023-04-20,47.875,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 21 2023,2023-04-21,50.98,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 22 2023,2023-04-22,49.352,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 23 2023,2023-04-23,48.369,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 24 2023,2023-04-24,47.258,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 25 2023,2023-04-25,43.469,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 26 2023,2023-04-26,40.0,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 27 2023,2023-04-27,45.207,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 28 2023,2023-04-28,44.561,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 29 2023,2023-04-29,44.624,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Apr 30 2023,2023-04-30,43.334,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 01 2023,2023-05-01,46.644,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 02 2023,2023-05-02,40.705,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 03 2023,2023-05-03,39.439,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 04 2023,2023-05-04,38.82,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 05 2023,2023-05-05,38.84,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 06 2023,2023-05-06,39.509,20,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 07 2023,2023-05-07,39.069,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 08 2023,2023-05-08,39.482,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 09 2023,2023-05-09,39.088,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 10 2023,2023-05-10,40.165,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 11 2023,2023-05-11,38.963,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 12 2023,2023-05-12,39.79,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 13 2023,2023-05-13,39.805,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 14 2023,2023-05-14,37.826,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 15 2023,2023-05-15,36.851,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 16 2023,2023-05-16,36.037,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 17 2023,2023-05-17,38.385,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 18 2023,2023-05-18,35.905,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 19 2023,2023-05-19,35.467,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 20 2023,2023-05-20,35.057,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 21 2023,2023-05-21,37.099,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 22 2023,2023-05-22,39.893,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 23 2023,2023-05-23,36.296,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 24 2023,2023-05-24,37.415,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 25 2023,2023-05-25,35.173,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 26 2023,2023-05-26,36.566,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 27 2023,2023-05-27,38.564,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 28 2023,2023-05-28,39.708,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 29 2023,2023-05-29,39.373,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 30 2023,2023-05-30,39.086,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
May 31 2023,2023-05-31,38.331,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 01 2023,2023-06-01,38.995,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 02 2023,2023-06-02,38.96,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 03 2023,2023-06-03,38.855,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 04 2023,2023-06-04,40.293,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 05 2023,2023-06-05,39.612,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 06 2023,2023-06-06,44.174,14,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 07 2023,2023-06-07,39.795,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 08 2023,2023-06-08,46.394,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 09 2023,2023-06-09,41.485,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 10 2023,2023-06-10,44.148,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 11 2023,2023-06-11,41.356,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 12 2023,2023-06-12,40.631,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 13 2023,2023-06-13,44.678,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 14 2023,2023-06-14,39.88,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 15 2023,2023-06-15,42.755,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 16 2023,2023-06-16,41.142,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 17 2023,2023-06-17,42.277,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 18 2023,2023-06-18,48.367,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 19 2023,2023-06-19,42.803,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 20 2023,2023-06-20,45.274,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 21 2023,2023-06-21,45.568,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 22 2023,2023-06-22,44.297,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 23 2023,2023-06-23,49.97,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 24 2023,2023-06-24,44.819,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 25 2023,2023-06-25,44.114,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 26 2023,2023-06-26,42.605,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 27 2023,2023-06-27,40.65,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 28 2023,2023-06-28,39.678,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 29 2023,2023-06-29,37.755,22,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jun 30 2023,2023-06-30,35.135,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 01 2023,2023-07-01,35.591,19,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 02 2023,2023-07-02,33.41,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 03 2023,2023-07-03,33.466,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 04 2023,2023-07-04,38.37,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 05 2023,2023-07-05,35.303,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 06 2023,2023-07-06,37.377,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 07 2023,2023-07-07,39.273,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 08 2023,2023-07-08,39.591,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 09 2023,2023-07-09,40.174,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 10 2023,2023-07-10,33.645,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 11 2023,2023-07-11,32.241,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 12 2023,2023-07-12,35.847,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 13 2023,2023-07-13,36.926,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 14 2023,2023-07-14,34.431,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 15 2023,2023-07-15,35.339,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 16 2023,2023-07-16,33.879,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 17 2023,2023-07-17,34.17,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 18 2023,2023-07-18,35.878,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 19 2023,2023-07-19,34.037,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 20 2023,2023-07-20,34.213,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 21 2023,2023-07-21,38.099,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 22 2023,2023-07-22,35.908,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 23 2023,2023-07-23,35.457,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 24 2023,2023-07-24,38.113,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 25 2023,2023-07-25,33.961,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 26 2023,2023-07-26,32.914,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 27 2023,2023-07-27,34.53,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 28 2023,2023-07-28,32.977,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 29 2023,2023-07-29,33.182,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 30 2023,2023-07-30,34.102,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Jul 31 2023,2023-07-31,34.509,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 01 2023,2023-08-01,34.062,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 02 2023,2023-08-02,34.581,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 03 2023,2023-08-03,35.193,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 04 2023,2023-08-04,35.861,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 05 2023,2023-08-05,35.14,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 06 2023,2023-08-06,36.352,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 07 2023,2023-08-07,35.366,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 08 2023,2023-08-08,34.62,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 09 2023,2023-08-09,38.011,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 10 2023,2023-08-10,34.245,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 11 2023,2023-08-11,34.62,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 12 2023,2023-08-12,35.131,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 13 2023,2023-08-13,36.955,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 14 2023,2023-08-14,34.529,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 15 2023,2023-08-15,34.908,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 16 2023,2023-08-16,35.86,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 17 2023,2023-08-17,32.774,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 18 2023,2023-08-18,33.979,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 19 2023,2023-08-19,37.648,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 20 2023,2023-08-20,35.84,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 21 2023,2023-08-21,36.839,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 22 2023,2023-08-22,36.638,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 23 2023,2023-08-23,34.865,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 24 2023,2023-08-24,34.533,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 25 2023,2023-08-25,39.443,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 26 2023,2023-08-26,36.639,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 27 2023,2023-08-27,37.584,16,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 28 2023,2023-08-28,37.505,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 29 2023,2023-08-29,38.154,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 30 2023,2023-08-30,37.93,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Aug 31 2023,2023-08-31,36.955,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 01 2023,2023-09-01,37.488,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 02 2023,2023-09-02,38.741,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 03 2023,2023-09-03,39.981,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 04 2023,2023-09-04,40.482,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 05 2023,2023-09-05,42.588,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 06 2023,2023-09-06,39.508,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 07 2023,2023-09-07,37.788,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 08 2023,2023-09-08,39.541,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 09 2023,2023-09-09,35.17,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 10 2023,2023-09-10,38.176,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 11 2023,2023-09-11,38.708,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 12 2023,2023-09-12,43.266,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 13 2023,2023-09-13,39.313,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 14 2023,2023-09-14,39.139,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 15 2023,2023-09-15,39.994,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 16 2023,2023-09-16,41.447,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 17 2023,2023-09-17,42.185,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 18 2023,2023-09-18,42.883,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 19 2023,2023-09-19,40.274,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 20 2023,2023-09-20,39.307,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 21 2023,2023-09-21,51.067,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 22 2023,2023-09-22,39.078,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 23 2023,2023-09-23,47.359,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 24 2023,2023-09-24,41.847,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 25 2023,2023-09-25,40.146,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 26 2023,2023-09-26,39.479,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 27 2023,2023-09-27,39.967,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 28 2023,2023-09-28,40.174,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 29 2023,2023-09-29,41.75,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Sep 30 2023,2023-09-30,41.227,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 01 2023,2023-10-01,39.431,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 02 2023,2023-10-02,40.508,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 03 2023,2023-10-03,40.094,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 04 2023,2023-10-04,43.453,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 05 2023,2023-10-05,42.462,12,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 06 2023,2023-10-06,41.389,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 07 2023,2023-10-07,38.435,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 08 2023,2023-10-08,38.456,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 09 2023,2023-10-09,40.259,15,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 10 2023,2023-10-10,43.015,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 11 2023,2023-10-11,41.889,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 12 2023,2023-10-12,41.197,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 13 2023,2023-10-13,43.079,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 14 2023,2023-10-14,43.796,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 15 2023,2023-10-15,44.796,10,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 16 2023,2023-10-16,43.378,13,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 17 2023,2023-10-17,38.116,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 18 2023,2023-10-18,42.721,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 19 2023,2023-10-19,42.44,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 20 2023,2023-10-20,43.08,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 21 2023,2023-10-21,43.368,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 22 2023,2023-10-22,41.95,2,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 23 2023,2023-10-23,40.013,11,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 24 2023,2023-10-24,39.8,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 25 2023,2023-10-25,41.496,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 26 2023,2023-10-26,41.049,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 27 2023,2023-10-27,43.539,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 28 2023,2023-10-28,43.11,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 29 2023,2023-10-29,39.946,4,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 30 2023,2023-10-30,40.372,7,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Oct 31 2023,2023-10-31,37.64,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 01 2023,2023-11-01,40.287,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 02 2023,2023-11-02,40.834,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 03 2023,2023-11-03,42.213,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 04 2023,2023-11-04,39.619,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 05 2023,2023-11-05,50.151,8,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 06 2023,2023-11-06,40.831,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 07 2023,2023-11-07,41.443,3,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 08 2023,2023-11-08,40.348,5,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 09 2023,2023-11-09,40.276,9,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
Nov 10 2023,2023-11-10,37.904,6,AWP | Elite Build,AWP,Elite Build,Factory New,0,1,1
