date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Nov 12 2014,2014-11-12,59.994,,,,16.265053223336277,5.4677361233829505,17.526347413639584,83,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 17 2017,2017-08-17,11.979,0.5390550533813595,0.7141210327142982,5.700859409748552,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 18 2017,2017-08-18,11.225,0.5600637494513862,0.7301156666084329,5.6996650912328874,16.265053223336277,5.4677361233829505,17.526347413639584,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 19 2017,2017-08-19,11.98,0.5548357124567238,0.7069288335293077,5.697952480141679,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 20 2017,2017-08-20,11.803,0.5571893588453247,0.6878283914204417,5.696352753034683,16.265053223336277,5.4677361233829505,17.526347413639584,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 21 2017,2017-08-21,12.562,0.5606424844796958,0.6759422769774139,5.694311288159716,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 22 2017,2017-08-22,11.808,0.5362416775884494,0.6582327101159414,5.692709755732548,16.265053223336277,5.4677361233829505,17.526347413639584,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 23 2017,2017-08-23,11.276,0.5606297321343129,0.6686771605505408,5.69147628471358,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 24 2017,2017-08-24,11.92,0.5603377019540557,0.6474600305375461,5.689803779337922,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 25 2017,2017-08-25,12.052,0.5583589625283627,0.6262427147542596,5.688051041268458,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 26 2017,2017-08-26,11.188,0.5873711587762789,0.6416052305244737,5.686881811084468,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 27 2017,2017-08-27,11.999,0.5664580048561719,0.6205809326009897,5.685161855553311,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 28 2017,2017-08-28,11.689,0.5743834315490395,0.6046605158748372,5.683639034569317,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 29 2017,2017-08-29,11.831,0.5767159064763847,0.5857537212191708,5.682024465557941,16.265053223336277,5.4677361233829505,17.526347413639584,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 30 2017,2017-08-30,11.689,0.5819466351893168,0.5704027056976122,5.680502013404626,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Aug 31 2017,2017-08-31,11.0,0.6145411380421197,0.5993194929461286,5.679473056835455,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 01 2017,2017-09-01,10.889,0.640922045039312,0.6300000675054173,5.678529478660419,16.265053223336277,5.4677361233829505,17.526347413639584,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 02 2017,2017-09-02,10.652,0.6812533420785855,0.6748531103986336,5.677776438542111,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 03 2017,2017-09-03,11.385,0.6864419080335491,0.6586513964052999,5.67645798287526,16.265053223336277,5.4677361233829505,17.526347413639584,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 04 2017,2017-09-04,10.829,0.7099411534631631,0.6744354159865127,5.6755567895928785,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 05 2017,2017-09-05,11.726,0.7104791074129221,0.6525380015841372,5.674006945097622,16.265053223336277,5.4677361233829505,17.526347413639584,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 06 2017,2017-09-06,11.757,0.7081323996284856,0.631580098420224,5.672437488342437,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 07 2017,2017-09-07,10.361,0.7446998191828442,0.6927428267464046,5.671923711584069,16.265053223336277,5.4677361233829505,17.526347413639584,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 08 2017,2017-09-08,11.447,0.7086426891747709,0.6708993646379743,5.670558431956476,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 09 2017,2017-09-09,12.03,0.6760476892662478,0.6587686557825891,5.668821242119211,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 10 2017,2017-09-10,11.561,0.6128312887794372,0.6372570094988146,5.667378801391632,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 11 2017,2017-09-11,12.084,0.5129222219288708,0.6280233660497567,5.665611541611262,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 12 2017,2017-09-12,11.073,0.52228026122542,0.6233307445335443,5.664514040901315,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 13 2017,2017-09-13,11.657,0.5223044164561512,0.6030757412765232,5.6630084694246845,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 14 2017,2017-09-14,12.163,0.5248958090384721,0.5999817248918617,5.661198021575376,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 15 2017,2017-09-15,11.748,0.5010113690879178,0.5809677515572749,5.659635279626855,16.265053223336277,5.4677361233829505,17.526347413639584,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 16 2017,2017-09-16,11.854,0.49807924864660014,0.5643562808133178,5.658007223970135,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 17 2017,2017-09-17,11.627,0.4937381687814613,0.5459015039971923,5.656522427813733,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 18 2017,2017-09-18,11.031,0.4981382222908378,0.5505870465222684,5.6554533609280915,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 19 2017,2017-09-19,11.111,0.5023280388571009,0.5472401627912659,5.654323798582175,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 20 2017,2017-09-20,10.988,0.47249215161171726,0.5497660946465681,5.653284437465897,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 21 2017,2017-09-21,11.506,0.46848145610470154,0.5318229008560402,5.651877189627528,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 22 2017,2017-09-22,11.232,0.46918058798214246,0.5201802240804317,5.650657694491268,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 23 2017,2017-09-23,10.701,0.48142764224126716,0.5433343943104753,5.649837048792393,16.265053223336277,5.4677361233829505,17.526347413639584,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 24 2017,2017-09-24,10.904,0.47576454623019315,0.5441491642114242,5.648856151318805,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 25 2017,2017-09-25,10.525,0.5002587020401197,0.5730804368938641,5.64817400228694,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 26 2017,2017-09-26,11.943,0.49792318223160387,0.5722288823707885,5.646491837455599,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 27 2017,2017-09-27,11.3,0.49428518456404336,0.5541531799523269,5.645220106744682,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 28 2017,2017-09-28,10.813,0.4953138839963139,0.5559225977933048,5.644303857088547,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 29 2017,2017-09-29,11.201,0.49075402458363265,0.5392589681638046,5.643099457772801,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Sep 30 2017,2017-09-30,11.594,0.49007880670659665,0.5249850735213704,5.641630481281912,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 01 2017,2017-10-01,11.465,0.4837287593735034,0.5083188885748057,5.640245210898399,16.265053223336277,5.4677361233829505,17.526347413639584,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 02 2017,2017-10-02,11.167,0.46724509431589367,0.4944245457055797,5.639063250697309,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 03 2017,2017-10-03,10.769,0.47945841213484625,0.5007051511249906,5.638174969882121,16.265053223336277,5.4677361233829505,17.526347413639584,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 04 2017,2017-10-04,11.711,0.4741257035428144,0.49381580162135463,5.636631990174257,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 05 2017,2017-10-05,10.139,0.5192281141118147,0.5653399567761531,5.636260170256472,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 06 2017,2017-10-06,11.21,0.5127499278469982,0.5470144153064834,5.635043749123538,16.265053223336277,5.4677361233829505,17.526347413639584,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 07 2017,2017-10-07,10.508,0.5041249799441139,0.5620765522081259,5.634355342814969,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 08 2017,2017-10-08,11.781,0.5110763084949269,0.561520856063517,5.6327681756596455,16.265053223336277,5.4677361233829505,17.526347413639584,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 09 2017,2017-10-09,11.06,0.4945815182174481,0.5452808984667398,5.631655205639296,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 10 2017,2017-10-10,10.089,0.537027604762756,0.6009794103657438,5.631315031518376,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 11 2017,2017-10-11,10.991,0.5137918190616678,0.5829457706051671,5.630248507677412,16.265053223336277,5.4677361233829505,17.526347413639584,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 12 2017,2017-10-12,11.138,0.5133949030114593,0.5638462671791606,5.629076082337559,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 13 2017,2017-10-13,10.741,0.5123643638863629,0.5550878034778618,5.628193519946893,16.265053223336277,5.4677361233829505,17.526347413639584,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 14 2017,2017-10-14,11.005,0.47715136035751354,0.5377689095072591,5.62711331736028,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 15 2017,2017-10-15,10.964,0.46331503643836003,0.5216003002297119,5.626061627675132,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 16 2017,2017-10-16,10.194,0.46952492007995816,0.5540280745699823,5.625615725299039,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 17 2017,2017-10-17,10.664,0.461347507839684,0.5445260277150146,5.624785048425935,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 18 2017,2017-10-18,10.869,0.46209923425627164,0.5281323741084893,5.623797797865046,16.265053223336277,5.4677361233829505,17.526347413639584,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 19 2017,2017-10-19,11.231,0.4635258935856444,0.5136251273771312,5.622553530413981,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 20 2017,2017-10-20,11.284,0.466108996430132,0.5008177716636312,5.62127319463286,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 21 2017,2017-10-21,9.956,0.4957236774345178,0.5557604062381726,5.621021722459384,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 22 2017,2017-10-22,10.167,0.5142236688548911,0.5742908524944625,5.620583624132841,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 23 2017,2017-10-23,9.948,0.5436331473079677,0.6066200986057648,5.62033169482562,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 24 2017,2017-10-24,10.37,0.5525406949190471,0.5994098475998783,5.619718565126926,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 25 2017,2017-10-25,10.629,0.5504730974678745,0.5819063538828468,5.618898437825102,16.265053223336277,5.4677361233829505,17.526347413639584,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 26 2017,2017-10-26,10.325,0.5230029790482582,0.5760551249317413,5.61831700795229,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 27 2017,2017-10-27,11.015,0.5169648112718638,0.5601290638008058,5.617209636713833,16.265053223336277,5.4677361233829505,17.526347413639584,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 28 2017,2017-10-28,9.919,0.543270982955047,0.5847260515580563,5.616967691744521,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 29 2017,2017-10-29,10.39,0.5429852149732683,0.5723735849648666,5.616326053002581,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 30 2017,2017-10-30,11.188,0.5267215681422535,0.5658224214332228,5.615095615746006,16.265053223336277,5.4677361233829505,17.526347413639584,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Oct 31 2017,2017-10-31,11.255,0.5183987514632429,0.5616183159364181,5.61382027340122,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 01 2017,2017-11-01,10.96,0.5140980048804878,0.5450034035575771,5.612745247034044,16.265053223336277,5.4677361233829505,17.526347413639584,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 02 2017,2017-11-02,11.352,0.5257666116124757,0.5452492326500432,5.61140611937511,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 03 2017,2017-11-03,10.922,0.49587559155524047,0.5278668187505953,5.610356336894299,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 04 2017,2017-11-04,11.171,0.48833077634718297,0.5173695034253257,5.609134440717211,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 05 2017,2017-11-05,11.011,0.4835680139745983,0.5018667196378118,5.608020599281539,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 06 2017,2017-11-06,10.689,0.481311565402195,0.4874535232251782,5.607136706079413,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 07 2017,2017-11-07,13.524,0.673606018246194,0.8165152648584514,5.604804319030956,16.265053223336277,5.4677361233829505,17.526347413639584,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 08 2017,2017-11-08,10.184,0.6824022013220788,0.8174201560313267,5.604315355940265,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 09 2017,2017-11-09,10.44,0.6726450482393682,0.8017799022197445,5.603618315666418,16.265053223336277,5.4677361233829505,17.526347413639584,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 10 2017,2017-11-10,10.124,0.6834294092828235,0.8017945164743243,5.603173387850986,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 11 2017,2017-11-11,10.345,0.6847451778742929,0.787221200658702,5.602546114594106,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 12 2017,2017-11-12,10.774,0.6847381150544373,0.7616512275215171,5.601591675387727,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 13 2017,2017-11-13,10.506,0.684700001427948,0.7415749740846568,5.600834922777751,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 14 2017,2017-11-14,10.975,0.684823887924971,0.718236601406859,5.59973613747099,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 15 2017,2017-11-15,10.405,0.6800255539495532,0.7029191770566476,5.599053789496551,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 16 2017,2017-11-16,10.381,0.6832588989467425,0.6881377440134969,5.59838790812682,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 17 2017,2017-11-17,10.299,0.6875641905257757,0.6763009627937332,5.5977842197017464,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 18 2017,2017-11-18,9.988,0.6934250525108617,0.6811476242883525,5.597432038073386,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 19 2017,2017-11-19,10.043,0.6933643657411164,0.6789070609662009,5.597030536488246,16.265053223336277,5.4677361233829505,17.526347413639584,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 20 2017,2017-11-20,10.276,0.684858996311653,0.6635026524131002,5.596436856852817,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 21 2017,2017-11-21,10.414,0.6802905532072505,0.6440566631518737,5.595733054382091,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 22 2017,2017-11-22,10.301,0.670520320349366,0.6279569742368548,5.5951148889862585,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 23 2017,2017-11-23,10.15,0.6751299789723193,0.6175812989697993,5.594614601915445,16.265053223336277,5.4677361233829505,17.526347413639584,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 24 2017,2017-11-24,9.065,0.7356888155563845,0.705694057799362,5.595082264256998,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 25 2017,2017-11-25,10.623,0.7336747133838625,0.6835943992229943,5.594211759762879,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 26 2017,2017-11-26,9.896,0.7414601313882001,0.6771730140773763,5.593911707184004,16.265053223336277,5.4677361233829505,17.526347413639584,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 27 2017,2017-11-27,9.731,0.748054100939538,0.6787505109801559,5.593749595888596,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 28 2017,2017-11-28,10.042,0.7537687562724139,0.6624837144166548,5.593321131135395,16.265053223336277,5.4677361233829505,17.526347413639584,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 29 2017,2017-11-29,9.602,0.7643146099545254,0.6692263255120602,5.593264840303316,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Nov 30 2017,2017-11-30,9.622,0.7679320529398892,0.6706908110906233,5.5931865521434565,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 01 2017,2017-12-01,9.672,0.7750150914372348,0.6662272917905737,5.593060168253213,16.265053223336277,5.4677361233829505,17.526347413639584,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 02 2017,2017-12-02,9.273,0.7815015579376159,0.6882291705518273,5.593290427891287,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 03 2017,2017-12-03,9.475,0.7894831781027393,0.6884472697200321,5.593329936432489,16.265053223336277,5.4677361233829505,17.526347413639584,14,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 04 2017,2017-12-04,9.908,0.7749785729342495,0.6682314774216205,5.592989983563622,16.265053223336277,5.4677361233829505,17.526347413639584,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 05 2017,2017-12-05,10.752,0.7677085990823003,0.6654370149614331,5.592003314107886,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 06 2017,2017-12-06,10.58,0.7658114620477804,0.6521506305235617,5.591137249648521,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 07 2017,2017-12-07,10.647,0.460331341187661,0.641184229813868,5.590221797659463,16.265053223336277,5.4677361233829505,17.526347413639584,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 08 2017,2017-12-08,10.432,0.46318525997589804,0.6225011250407008,5.589460994698813,16.265053223336277,5.4677361233829505,17.526347413639584,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 09 2017,2017-12-09,10.331,0.4613209369820766,0.6026154476920182,5.588774055731263,16.265053223336277,5.4677361233829505,17.526347413639584,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 10 2017,2017-12-10,10.736,0.4733061559317041,0.5960698688794287,5.587791838164172,16.265053223336277,5.4677361233829505,17.526347413639584,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 11 2017,2017-12-11,10.426,0.4745399768793346,0.5778603616426589,5.587030271695549,16.265053223336277,5.4677361233829505,17.526347413639584,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 12 2017,2017-12-12,10.562,0.4668673062130857,0.5633707450735299,5.586167901875881,16.265053223336277,5.4677361233829505,17.526347413639584,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 13 2017,2017-12-13,9.869,0.4655630184404695,0.5552935855228724,5.585838320285812,16.265053223336277,5.4677361233829505,17.526347413639584,17,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 14 2017,2017-12-14,9.811,0.4422898565905093,0.5491629593329884,5.585553586363558,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 15 2017,2017-12-15,9.973,0.43939056540507637,0.5353223296455,5.585132722345327,16.265053223336277,5.4677361233829505,17.526347413639584,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 16 2017,2017-12-16,9.485,0.4496816293974778,0.5495953020995756,5.585120728820075,16.265053223336277,5.4677361233829505,17.526347413639584,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 17 2017,2017-12-17,9.365,0.4650723340121951,0.5688040252445201,5.585211256332783,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 18 2017,2017-12-18,9.607,0.4715569333397543,0.5650449063651657,5.585084361803168,16.265053223336277,5.4677361233829505,17.526347413639584,19,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
Dec 19 2017,2017-12-19,10.037,0.47154912348932654,0.5466713624841082,5.584598988992613,16.265053223336277,5.4677361233829505,17.526347413639584,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Factory New,1,1,0
