date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Feb 23 2017,2017-02-23,12.452,0.6292894149881987,0.8952313052493884,5.672193214337077,13.031538476086158,4.9702176587426425,14.007980347974412,70,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Feb 24 2017,2017-02-24,12.223,0.6250993704912868,0.866148854931882,5.669799728418383,13.031538476086158,4.9702176587426425,14.007980347974412,71,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Feb 25 2017,2017-02-25,12.317,0.6189400663612137,0.8377480748164001,5.667398896713378,13.031538476086158,4.9702176587426425,14.007980347974412,76,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Feb 26 2017,2017-02-26,12.722,0.6168501457395851,0.8169187463453309,5.66497177752208,13.031538476086158,4.9702176587426425,14.007980347974412,85,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Feb 27 2017,2017-02-27,12.466,0.6137152209403725,0.790829078188968,5.662563412685648,13.031538476086158,4.9702176587426425,14.007980347974412,72,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Feb 28 2017,2017-02-28,13.613,0.6383788024381721,0.8282721612622357,5.660165450050805,13.031538476086158,4.9702176587426425,14.007980347974412,67,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 01 2017,2017-03-01,12.391,0.6291171007347339,0.8011490095864059,5.657769747088834,13.031538476086158,4.9702176587426425,14.007980347974412,76,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 02 2017,2017-03-02,12.566,0.6281061810814628,0.775718344117287,5.65536336347126,13.031538476086158,4.9702176587426425,14.007980347974412,86,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 03 2017,2017-03-03,13.586,0.64457813790274,0.8039071060348334,5.65297224038587,13.031538476086158,4.9702176587426425,14.007980347974412,98,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 04 2017,2017-03-04,13.244,0.6403265725708436,0.799160302431314,5.650562580051849,13.031538476086158,4.9702176587426425,14.007980347974412,87,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 05 2017,2017-03-05,12.996,0.6388508622033977,0.780844087336696,5.648151416239898,13.031538476086158,4.9702176587426425,14.007980347974412,71,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 06 2017,2017-03-06,12.673,0.6388259750799706,0.7555824499524174,5.645751283758713,13.031538476086158,4.9702176587426425,14.007980347974412,76,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 07 2017,2017-03-07,13.681,0.6598247808163946,0.7802278351119513,5.643381524343105,13.031538476086158,4.9702176587426425,14.007980347974412,68,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 08 2017,2017-03-08,12.715,0.6575068034262588,0.7547746394834145,5.640985605918035,13.031538476086158,4.9702176587426425,14.007980347974412,46,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 09 2017,2017-03-09,13.117,0.6595912884629274,0.7388383645304736,5.638587790813629,13.031538476086158,4.9702176587426425,14.007980347974412,63,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 10 2017,2017-03-10,13.134,0.6627710107146891,0.7231323735993999,5.636193357932506,13.031538476086158,4.9702176587426425,14.007980347974412,81,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 11 2017,2017-03-11,13.022,0.6585555632481968,0.7034885476104048,5.633800621643691,13.031538476086158,4.9702176587426425,14.007980347974412,73,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 12 2017,2017-03-12,12.493,0.6570941219167642,0.6831886131736098,5.631430066703066,13.031538476086158,4.9702176587426425,14.007980347974412,84,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 13 2017,2017-03-13,12.095,0.6667365753576392,0.6791685229599194,5.629104616086575,13.031538476086158,4.9702176587426425,14.007980347974412,64,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 14 2017,2017-03-14,12.776,0.5146985011893183,0.6573087558185006,5.626724578865241,13.031538476086158,4.9702176587426425,14.007980347974412,69,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 15 2017,2017-03-15,13.165,0.5131990673790381,0.6467974571490864,5.624346037519407,13.031538476086158,4.9702176587426425,14.007980347974412,48,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 16 2017,2017-03-16,12.079,0.5256066238058648,0.645725386209235,5.622031634045546,13.031538476086158,4.9702176587426425,14.007980347974412,95,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 17 2017,2017-03-17,12.335,0.5252591434865138,0.6304039225916733,5.619689756537929,13.031538476086158,4.9702176587426425,14.007980347974412,69,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 18 2017,2017-03-18,12.224,0.5248634688370252,0.6192078964244955,5.6173627287915355,13.031538476086158,4.9702176587426425,14.007980347974412,98,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 19 2017,2017-03-19,12.626,0.5242820202731577,0.5989006720727459,5.615004228761947,13.031538476086158,4.9702176587426425,14.007980347974412,88,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 20 2017,2017-03-20,12.131,0.5248292782081264,0.59241830396974,5.612694416023597,13.031538476086158,4.9702176587426425,14.007980347974412,77,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 21 2017,2017-03-21,12.463,0.509561566108814,0.5739506027323558,5.610352778343925,13.031538476086158,4.9702176587426425,14.007980347974412,68,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 22 2017,2017-03-22,12.824,0.4722325844255112,0.5582690298842296,5.607995152908123,13.031538476086158,4.9702176587426425,14.007980347974412,87,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 23 2017,2017-03-23,12.814,0.45931692912345834,0.5425382756123155,5.605640757877638,13.031538476086158,4.9702176587426425,14.007980347974412,75,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 24 2017,2017-03-24,11.882,0.47321199472764514,0.5558908609711882,5.603379312475784,13.031538476086158,4.9702176587426425,14.007980347974412,77,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 25 2017,2017-03-25,11.957,0.49026947785848785,0.5589733592028846,5.601108558647781,13.031538476086158,4.9702176587426425,14.007980347974412,107,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 26 2017,2017-03-26,12.068,0.4960092984390769,0.5527959180243562,5.598824309938684,13.031538476086158,4.9702176587426425,14.007980347974412,62,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 27 2017,2017-03-27,11.478,0.5385714650708858,0.5924782841937145,5.59665024086541,13.031538476086158,4.9702176587426425,14.007980347974412,73,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 28 2017,2017-03-28,12.707,0.538504025108045,0.5771021789830352,5.594314001082199,13.031538476086158,4.9702176587426425,14.007980347974412,72,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 29 2017,2017-03-29,11.603,0.5704456777507064,0.5970696666578046,5.5921182071600475,13.031538476086158,4.9702176587426425,14.007980347974412,65,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 30 2017,2017-03-30,12.423,0.5391926020162563,0.5775259383149371,5.589805636250537,13.031538476086158,4.9702176587426425,14.007980347974412,58,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Mar 31 2017,2017-03-31,11.839,0.5548990837112131,0.5758025527148334,5.587570566564026,13.031538476086158,4.9702176587426425,14.007980347974412,80,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 01 2017,2017-04-01,12.105,0.5609966551830168,0.5606149469291407,5.585297916911755,13.031538476086158,4.9702176587426425,14.007980347974412,80,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 02 2017,2017-04-02,11.967,0.534324499966513,0.5504205741676825,5.583047577287822,13.031538476086158,4.9702176587426425,14.007980347974412,74,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 03 2017,2017-04-03,11.733,0.531801087392477,0.5522841072709312,5.580839531170374,13.031538476086158,4.9702176587426425,14.007980347974412,77,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 04 2017,2017-04-04,12.256,0.5220756374937111,0.5342148692261329,5.5785570110280664,13.031538476086158,4.9702176587426425,14.007980347974412,68,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 05 2017,2017-04-05,12.069,0.523341396453096,0.5194156536065114,5.5763001414367235,13.031538476086158,4.9702176587426425,14.007980347974412,64,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 06 2017,2017-04-06,12.284,0.4634855005234791,0.5023973224009357,5.574020214510405,13.031538476086158,4.9702176587426425,14.007980347974412,51,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 07 2017,2017-04-07,12.681,0.46259314066812657,0.4967150527058907,5.571713589547531,13.031538476086158,4.9702176587426425,14.007980347974412,67,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 08 2017,2017-04-08,12.844,0.44937936895397973,0.4995971213286866,5.569404517611089,13.031538476086158,4.9702176587426425,14.007980347974412,60,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 09 2017,2017-04-09,12.547,0.4255797938338216,0.486222465422746,5.567110935917806,13.031538476086158,4.9702176587426425,14.007980347974412,48,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 10 2017,2017-04-10,12.219,0.40439146988980645,0.4713250593154774,5.564849336326498,13.031538476086158,4.9702176587426425,14.007980347974412,88,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 11 2017,2017-04-11,12.899,0.4179989564416458,0.47703229668323655,5.562547924835158,13.031538476086158,4.9702176587426425,14.007980347974412,66,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 12 2017,2017-04-12,12.72,0.4228169028473569,0.4694671959466345,5.560253905262983,13.031538476086158,4.9702176587426425,14.007980347974412,61,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 13 2017,2017-04-13,12.178,0.4147896018383313,0.4573059834922001,5.558005447919851,13.031538476086158,4.9702176587426425,14.007980347974412,81,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 14 2017,2017-04-14,12.549,0.3848652906591099,0.4442887641238694,5.555725810034868,13.031538476086158,4.9702176587426425,14.007980347974412,66,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 15 2017,2017-04-15,11.928,0.3886008219891884,0.4450913424759536,5.55351718329009,13.031538476086158,4.9702176587426425,14.007980347974412,59,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 16 2017,2017-04-16,13.646,0.4619693774994448,0.5368715733742978,5.5512624964545605,13.031538476086158,4.9702176587426425,14.007980347974412,77,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 17 2017,2017-04-17,12.5,0.46269535172275633,0.5194462301925058,5.548994536130592,13.031538476086158,4.9702176587426425,14.007980347974412,64,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 18 2017,2017-04-18,12.477,0.46021632719427724,0.5024608403350803,5.546731021928631,13.031538476086158,4.9702176587426425,14.007980347974412,76,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 19 2017,2017-04-19,12.15,0.45995119681154645,0.4917441477146066,5.5445024459866845,13.031538476086158,4.9702176587426425,14.007980347974412,62,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 20 2017,2017-04-20,12.424,0.45960854033070975,0.47562020269172023,5.542248559877692,13.031538476086158,4.9702176587426425,14.007980347974412,75,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 21 2017,2017-04-21,12.359,0.4499639372524029,0.46036914767361903,5.540003048323161,13.031538476086158,4.9702176587426425,14.007980347974412,82,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 22 2017,2017-04-22,12.298,0.4397890560179979,0.4464170185663682,5.537766107097619,13.031538476086158,4.9702176587426425,14.007980347974412,81,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 23 2017,2017-04-23,12.239,0.4330630558532161,0.4340786366085713,5.535538040808916,13.031538476086158,4.9702176587426425,14.007980347974412,56,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 24 2017,2017-04-24,11.821,0.43751937756769654,0.4445739768596775,5.533371036781616,13.031538476086158,4.9702176587426425,14.007980347974412,75,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 25 2017,2017-04-25,12.029,0.4382908759649477,0.43827713051725586,5.531174335947865,13.031538476086158,4.9702176587426425,14.007980347974412,60,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 26 2017,2017-04-26,12.747,0.41703729125696726,0.43555528129929866,5.528918190752561,13.031538476086158,4.9702176587426425,14.007980347974412,59,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 27 2017,2017-04-27,13.019,0.43015383642204524,0.45119523671953204,5.526661183568769,13.031538476086158,4.9702176587426425,14.007980347974412,57,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 28 2017,2017-04-28,13.778,0.4800050239201701,0.553707641715009,5.524454556818621,13.031538476086158,4.9702176587426425,14.007980347974412,65,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 29 2017,2017-04-29,12.616,0.48127912540626716,0.5363045404787009,5.522212337674535,13.031538476086158,4.9702176587426425,14.007980347974412,77,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
Apr 30 2017,2017-04-30,12.154,0.4712567497002331,0.5262631217188706,5.520012929951766,13.031538476086158,4.9702176587426425,14.007980347974412,75,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 01 2017,2017-05-01,12.363,0.4672469184047314,0.5099381671683416,5.517794145948142,13.031538476086158,4.9702176587426425,14.007980347974412,75,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 02 2017,2017-05-02,12.876,0.4643229665238153,0.5031150269840567,5.515551368880652,13.031538476086158,4.9702176587426425,14.007980347974412,50,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 03 2017,2017-05-03,12.714,0.4439924976068074,0.48943162223565445,5.513315554258873,13.031538476086158,4.9702176587426425,14.007980347974412,55,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 04 2017,2017-05-04,13.553,0.4798256496094018,0.5394533627870673,5.511102379345445,13.031538476086158,4.9702176587426425,14.007980347974412,65,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 05 2017,2017-05-05,12.927,0.4753446287611228,0.5287338585265909,5.508867244351498,13.031538476086158,4.9702176587426425,14.007980347974412,73,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 06 2017,2017-05-06,13.114,0.4813597228255768,0.5268759946835102,5.506636144454211,13.031538476086158,4.9702176587426425,14.007980347974412,67,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 07 2017,2017-05-07,12.635,0.4812065785756293,0.5095977951309756,5.504414666261169,13.031538476086158,4.9702176587426425,14.007980347974412,72,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 08 2017,2017-05-08,13.146,0.48934404252439656,0.5089024312728991,5.502189724238386,13.031538476086158,4.9702176587426425,14.007980347974412,73,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 09 2017,2017-05-09,12.936,0.49246406485398425,0.4966214101081613,5.4999653671700175,13.031538476086158,4.9702176587426425,14.007980347974412,56,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 10 2017,2017-05-10,12.747,0.4865277112284548,0.48055437571309395,5.497747341162835,13.031538476086158,4.9702176587426425,14.007980347974412,52,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 11 2017,2017-05-11,13.51,0.5094964169164193,0.5076944577695182,5.495549480697814,13.031538476086158,4.9702176587426425,14.007980347974412,53,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 12 2017,2017-05-12,13.246,0.520152706357594,0.5067319435260568,5.493338561458388,13.031538476086158,4.9702176587426425,14.007980347974412,55,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 13 2017,2017-05-13,13.469,0.5297089202854524,0.5196703274902145,5.491142880891927,13.031538476086158,4.9702176587426425,14.007980347974412,72,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 14 2017,2017-05-14,13.117,0.5330704122045329,0.5079961541016722,5.488933341942627,13.031538476086158,4.9702176587426425,14.007980347974412,63,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 15 2017,2017-05-15,13.286,0.5182017137100652,0.503748295989208,5.486732113046677,13.031538476086158,4.9702176587426425,14.007980347974412,64,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 16 2017,2017-05-16,13.33,0.5033378929534841,0.5006061423796573,5.48453568402841,13.031538476086158,4.9702176587426425,14.007980347974412,60,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 17 2017,2017-05-17,13.583,0.5206573663202533,0.5134175756737019,5.4823597590916275,13.031538476086158,4.9702176587426425,14.007980347974412,47,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 18 2017,2017-05-18,13.257,0.5223026834159885,0.5027127132415531,5.480165171109548,13.031538476086158,4.9702176587426425,14.007980347974412,53,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 19 2017,2017-05-19,13.292,0.511166150418264,0.4930886893956738,5.477974750987858,13.031538476086158,4.9702176587426425,14.007980347974412,52,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 20 2017,2017-05-20,12.789,0.5040811602232799,0.4794272640978243,5.475782139536439,13.031538476086158,4.9702176587426425,14.007980347974412,61,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 21 2017,2017-05-21,12.687,0.4954632756031049,0.469156434017243,5.473595690090035,13.031538476086158,4.9702176587426425,14.007980347974412,51,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 22 2017,2017-05-22,12.669,0.48418167602914586,0.45932431321600015,5.471412637741785,13.031538476086158,4.9702176587426425,14.007980347974412,50,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 23 2017,2017-05-23,14.308,0.528884877637088,0.5612119955158262,5.469355248612033,13.031538476086158,4.9702176587426425,14.007980347974412,48,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 24 2017,2017-05-24,9.941,0.7410649342545517,0.942410934284172,5.46784260193981,13.031538476086158,4.9702176587426425,14.007980347974412,186,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 25 2017,2017-05-25,10.422,0.8572546188906122,1.0915302928733315,5.46613499493748,13.031538476086158,4.9702176587426425,14.007980347974412,80,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 26 2017,2017-05-26,11.175,0.9116285345784019,1.119889405944025,5.464190274228908,13.031538476086158,4.9702176587426425,14.007980347974412,80,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 27 2017,2017-05-27,11.816,0.9289563566948509,1.0995849263235689,5.462109859642662,13.031538476086158,4.9702176587426425,14.007980347974412,80,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
May 28 2017,2017-05-28,12.145,0.9163319938693608,1.067749888257141,5.459984443877649,13.031538476086158,4.9702176587426425,14.007980347974412,72,AK-47 | Blue Laminate,AK-47,Blue Laminate,Field-Tested,1,1,0
