date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 24 2019,2019-07-24,11.453,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 27 2019,2019-07-27,12.216,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 28 2019,2019-07-28,11.581,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 29 2019,2019-07-29,11.411,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 30 2019,2019-07-30,12.615,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jul 31 2019,2019-07-31,12.599,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 01 2019,2019-08-01,9.916,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 02 2019,2019-08-02,9.927,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 03 2019,2019-08-03,11.499,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 05 2019,2019-08-05,12.751,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 06 2019,2019-08-06,12.458,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 07 2019,2019-08-07,12.155,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 08 2019,2019-08-08,12.676,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 09 2019,2019-08-09,12.684,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 11 2019,2019-08-11,12.71,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 12 2019,2019-08-12,12.31,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 13 2019,2019-08-13,12.854,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 14 2019,2019-08-14,13.415,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 15 2019,2019-08-15,11.263,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 16 2019,2019-08-16,12.714,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 17 2019,2019-08-17,12.93,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 18 2019,2019-08-18,11.48,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 19 2019,2019-08-19,11.36,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 20 2019,2019-08-20,11.36,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 23 2019,2019-08-23,12.417,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 24 2019,2019-08-24,13.406,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 25 2019,2019-08-25,13.447,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Aug 29 2019,2019-08-29,12.867,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 01 2019,2019-09-01,12.059,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 02 2019,2019-09-02,12.14,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 03 2019,2019-09-03,11.44,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 04 2019,2019-09-04,12.487,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 05 2019,2019-09-05,13.093,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 06 2019,2019-09-06,10.95,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 07 2019,2019-09-07,12.695,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 08 2019,2019-09-08,11.01,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 09 2019,2019-09-09,11.146,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 10 2019,2019-09-10,12.158,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 11 2019,2019-09-11,11.708,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 12 2019,2019-09-12,12.93,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 15 2019,2019-09-15,12.798,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 19 2019,2019-09-19,10.456,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 22 2019,2019-09-22,12.566,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 23 2019,2019-09-23,12.658,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 24 2019,2019-09-24,12.572,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 25 2019,2019-09-25,12.37,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 26 2019,2019-09-26,10.711,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 27 2019,2019-09-27,12.709,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 28 2019,2019-09-28,13.313,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Sep 30 2019,2019-09-30,11.657,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 03 2019,2019-10-03,11.719,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 05 2019,2019-10-05,12.169,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 06 2019,2019-10-06,12.691,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 07 2019,2019-10-07,10.904,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 08 2019,2019-10-08,11.183,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 09 2019,2019-10-09,11.919,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 10 2019,2019-10-10,12.841,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 11 2019,2019-10-11,12.842,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 12 2019,2019-10-12,10.963,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 15 2019,2019-10-15,11.888,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 16 2019,2019-10-16,12.829,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 17 2019,2019-10-17,12.907,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 18 2019,2019-10-18,13.05,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 19 2019,2019-10-19,10.852,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 20 2019,2019-10-20,12.26,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 21 2019,2019-10-21,12.471,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 22 2019,2019-10-22,12.269,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 24 2019,2019-10-24,13.128,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 26 2019,2019-10-26,10.716,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 27 2019,2019-10-27,12.492,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 28 2019,2019-10-28,12.523,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 29 2019,2019-10-29,10.55,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 30 2019,2019-10-30,9.75,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Oct 31 2019,2019-10-31,12.689,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 01 2019,2019-11-01,11.859,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 02 2019,2019-11-02,11.912,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 03 2019,2019-11-03,12.364,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 04 2019,2019-11-04,12.615,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 05 2019,2019-11-05,12.506,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 06 2019,2019-11-06,12.83,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 07 2019,2019-11-07,12.306,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 09 2019,2019-11-09,11.58,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 10 2019,2019-11-10,12.228,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 11 2019,2019-11-11,11.239,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 12 2019,2019-11-12,12.721,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 14 2019,2019-11-14,9.344,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 15 2019,2019-11-15,12.217,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 17 2019,2019-11-17,12.198,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 18 2019,2019-11-18,12.046,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 19 2019,2019-11-19,10.749,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 20 2019,2019-11-20,9.592,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 21 2019,2019-11-21,9.54,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 22 2019,2019-11-22,9.693,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 24 2019,2019-11-24,9.558,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 25 2019,2019-11-25,10.5,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 26 2019,2019-11-26,9.68,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 27 2019,2019-11-27,8.903,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 28 2019,2019-11-28,9.379,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 29 2019,2019-11-29,9.666,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Nov 30 2019,2019-11-30,9.217,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 01 2019,2019-12-01,10.215,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 03 2019,2019-12-03,10.212,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 05 2019,2019-12-05,10.328,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 06 2019,2019-12-06,10.299,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 07 2019,2019-12-07,10.948,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 08 2019,2019-12-08,9.643,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 09 2019,2019-12-09,9.902,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 10 2019,2019-12-10,10.575,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 11 2019,2019-12-11,10.309,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 12 2019,2019-12-12,10.94,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 13 2019,2019-12-13,11.013,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 14 2019,2019-12-14,10.317,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 15 2019,2019-12-15,9.13,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 16 2019,2019-12-16,10.368,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 17 2019,2019-12-17,11.057,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 18 2019,2019-12-18,10.124,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 19 2019,2019-12-19,10.914,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 20 2019,2019-12-20,9.958,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 21 2019,2019-12-21,9.871,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 22 2019,2019-12-22,9.602,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 23 2019,2019-12-23,10.119,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 24 2019,2019-12-24,11.064,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 25 2019,2019-12-25,11.099,8,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 26 2019,2019-12-26,10.932,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 27 2019,2019-12-27,10.426,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 28 2019,2019-12-28,11.322,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 29 2019,2019-12-29,11.251,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 30 2019,2019-12-30,10.03,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Dec 31 2019,2019-12-31,10.225,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 01 2020,2020-01-01,12.016,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 02 2020,2020-01-02,11.477,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 04 2020,2020-01-04,11.36,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 05 2020,2020-01-05,11.687,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 06 2020,2020-01-06,10.601,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 07 2020,2020-01-07,12.744,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 08 2020,2020-01-08,12.539,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 09 2020,2020-01-09,11.411,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 10 2020,2020-01-10,12.564,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 11 2020,2020-01-11,12.749,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 14 2020,2020-01-14,13.682,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 17 2020,2020-01-17,15.99,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 18 2020,2020-01-18,11.47,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 19 2020,2020-01-19,20.138,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 20 2020,2020-01-20,18.97,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 21 2020,2020-01-21,12.69,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 22 2020,2020-01-22,12.25,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 23 2020,2020-01-23,14.546,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 24 2020,2020-01-24,12.473,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 25 2020,2020-01-25,14.266,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 26 2020,2020-01-26,13.492,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 28 2020,2020-01-28,11.824,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 29 2020,2020-01-29,12.122,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 30 2020,2020-01-30,12.904,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Jan 31 2020,2020-01-31,12.681,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 01 2020,2020-02-01,14.468,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 02 2020,2020-02-02,16.497,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 03 2020,2020-02-03,13.472,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 04 2020,2020-02-04,12.461,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 05 2020,2020-02-05,14.627,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 06 2020,2020-02-06,15.6,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 08 2020,2020-02-08,2.094,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 09 2020,2020-02-09,15.326,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 10 2020,2020-02-10,14.916,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 12 2020,2020-02-12,12.665,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 14 2020,2020-02-14,15.607,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 15 2020,2020-02-15,13.153,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 16 2020,2020-02-16,14.071,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 17 2020,2020-02-17,13.032,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 18 2020,2020-02-18,11.938,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 19 2020,2020-02-19,14.057,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 22 2020,2020-02-22,12.711,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 24 2020,2020-02-24,15.617,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 27 2020,2020-02-27,13.346,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 28 2020,2020-02-28,12.644,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Feb 29 2020,2020-02-29,12.776,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 01 2020,2020-03-01,13.3,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 03 2020,2020-03-03,14.16,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 04 2020,2020-03-04,13.578,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 05 2020,2020-03-05,14.933,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 06 2020,2020-03-06,12.66,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 07 2020,2020-03-07,14.558,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 08 2020,2020-03-08,13.955,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 09 2020,2020-03-09,12.835,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 10 2020,2020-03-10,12.207,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 11 2020,2020-03-11,14.412,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 12 2020,2020-03-12,12.13,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 13 2020,2020-03-13,14.058,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 14 2020,2020-03-14,14.731,6,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 15 2020,2020-03-15,15.57,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 16 2020,2020-03-16,14.479,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 17 2020,2020-03-17,13.56,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 18 2020,2020-03-18,12.512,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 19 2020,2020-03-19,13.009,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 20 2020,2020-03-20,14.685,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 21 2020,2020-03-21,11.587,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 22 2020,2020-03-22,12.975,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 23 2020,2020-03-23,12.603,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 25 2020,2020-03-25,13.988,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 26 2020,2020-03-26,11.86,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 27 2020,2020-03-27,13.284,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 28 2020,2020-03-28,13.872,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Mar 30 2020,2020-03-30,15.159,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 01 2020,2020-04-01,13.204,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 02 2020,2020-04-02,12.617,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 03 2020,2020-04-03,12.936,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 04 2020,2020-04-04,13.595,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 05 2020,2020-04-05,14.232,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 06 2020,2020-04-06,13.96,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 07 2020,2020-04-07,14.284,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 08 2020,2020-04-08,14.684,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 09 2020,2020-04-09,13.253,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 10 2020,2020-04-10,16.579,7,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 11 2020,2020-04-11,15.798,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 12 2020,2020-04-12,12.156,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 13 2020,2020-04-13,14.085,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 17 2020,2020-04-17,13.854,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 18 2020,2020-04-18,13.592,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 19 2020,2020-04-19,15.646,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 20 2020,2020-04-20,12.128,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 21 2020,2020-04-21,13.781,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 22 2020,2020-04-22,12.64,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 23 2020,2020-04-23,13.567,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 24 2020,2020-04-24,13.534,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 25 2020,2020-04-25,13.072,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 26 2020,2020-04-26,14.074,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 27 2020,2020-04-27,13.642,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 29 2020,2020-04-29,12.007,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
Apr 30 2020,2020-04-30,12.749,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 01 2020,2020-05-01,12.778,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 02 2020,2020-05-02,12.941,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 03 2020,2020-05-03,12.814,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 04 2020,2020-05-04,14.227,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 06 2020,2020-05-06,14.189,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 07 2020,2020-05-07,15.366,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 08 2020,2020-05-08,12.44,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 09 2020,2020-05-09,14.022,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 11 2020,2020-05-11,13.935,5,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 13 2020,2020-05-13,12.7,1,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 14 2020,2020-05-14,14.42,4,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 15 2020,2020-05-15,12.353,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 16 2020,2020-05-16,12.048,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 17 2020,2020-05-17,13.112,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 18 2020,2020-05-18,11.827,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 21 2020,2020-05-21,12.9,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 22 2020,2020-05-22,14.878,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 24 2020,2020-05-24,13.984,2,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 25 2020,2020-05-25,12.804,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 26 2020,2020-05-26,13.395,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 28 2020,2020-05-28,13.465,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
May 29 2020,2020-05-29,14.756,3,M4A4 | Griffin,M4A4,Griffin,Well-Worn,1,1,1
