date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 18 2020,2020-12-18,1.624,0.08411312169578707,0.08200670178507154,0.7296678722331631,0.6537764022887266,0.9066619449131809,0.47172919062842905,83,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 19 2020,2020-12-19,1.648,0.08235915179922909,0.08133276659876908,0.7294927259232225,0.6537764022887266,0.9066619449131809,0.47172919062842905,79,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 20 2020,2020-12-20,1.629,0.08071861868447612,0.0795883956389708,0.7293172141062501,0.6537764022887266,0.9066619449131809,0.47172919062842905,68,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 21 2020,2020-12-21,1.651,0.07947054684675935,0.07879085385267748,0.7291424195385412,0.6537764022887266,0.9066619449131809,0.47172919062842905,74,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 22 2020,2020-12-22,1.647,0.07731640470697437,0.07761542090034289,0.7289676195241502,0.6537764022887266,0.9066619449131809,0.47172919062842905,81,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 23 2020,2020-12-23,1.61,0.07532370755327497,0.07520620461095873,0.7287922343076526,0.6537764022887266,0.9066619449131809,0.47172919062842905,78,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 24 2020,2020-12-24,1.632,0.07141818725853702,0.07338764695804921,0.7286172892421826,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 25 2020,2020-12-25,1.685,0.0709539594937956,0.07441504520625243,0.7284445360243498,0.6537764022887266,0.9066619449131809,0.47172919062842905,76,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 26 2020,2020-12-26,1.729,0.07574616564042339,0.0787262539295596,0.7282750264895975,0.6537764022887266,0.9066619449131809,0.47172919062842905,123,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 27 2020,2020-12-27,1.742,0.0808490078417572,0.08302294808820607,0.7281068006765963,0.6537764022887266,0.9066619449131809,0.47172919062842905,81,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 28 2020,2020-12-28,1.784,0.0880890615153302,0.0903663139158431,0.7279432154619873,0.6537764022887266,0.9066619449131809,0.47172919062842905,122,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 29 2020,2020-12-29,1.788,0.09446938322994897,0.09602692985757502,0.7277802309447301,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 30 2020,2020-12-30,1.859,0.10477145351332655,0.10791469400469124,0.7276278210521736,0.6537764022887266,0.9066619449131809,0.47172919062842905,102,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Dec 31 2020,2020-12-31,1.855,0.11299140441332275,0.11590858721814128,0.7274748267914891,0.6537764022887266,0.9066619449131809,0.47172919062842905,79,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 01 2021,2021-01-01,1.821,0.11836227264731584,0.11858480870085696,0.7273165982255996,0.6537764022887266,0.9066619449131809,0.47172919062842905,88,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 02 2021,2021-01-02,1.894,0.1273925465620764,0.12694403665460482,0.7271708405059216,0.6537764022887266,0.9066619449131809,0.47172919062842905,110,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 03 2021,2021-01-03,1.938,0.13568373046417212,0.13749606943707277,0.7270343090083835,0.6537764022887266,0.9066619449131809,0.47172919062842905,96,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 04 2021,2021-01-04,1.987,0.14750844121580076,0.15034910779175573,0.7269095194405083,0.6537764022887266,0.9066619449131809,0.47172919062842905,109,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 05 2021,2021-01-05,1.996,0.1588146465350509,0.16047345921114045,0.7267870947194708,0.6537764022887266,0.9066619449131809,0.47172919062842905,103,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 06 2021,2021-01-06,1.925,0.16413202213366299,0.1618108692765032,0.726647924944837,0.6537764022887266,0.9066619449131809,0.47172919062842905,89,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 07 2021,2021-01-07,1.897,0.16840881089253285,0.16054553358751514,0.726503121894675,0.6537764022887266,0.9066619449131809,0.47172919062842905,83,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 08 2021,2021-01-08,1.921,0.17223307183730027,0.16022135790062567,0.7263632571071389,0.6537764022887266,0.9066619449131809,0.47172919062842905,94,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 09 2021,2021-01-09,1.942,0.17350454298608825,0.1606054285934622,0.7262280231777091,0.6537764022887266,0.9066619449131809,0.47172919062842905,98,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 10 2021,2021-01-10,1.965,0.17028380637240062,0.16178312426649677,0.7260981753972223,0.6537764022887266,0.9066619449131809,0.47172919062842905,83,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 11 2021,2021-01-11,1.945,0.16489519137306705,0.16086026449075366,0.7259637459605736,0.6537764022887266,0.9066619449131809,0.47172919062842905,100,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 12 2021,2021-01-12,2.007,0.1601655357765955,0.16353830666782518,0.7258446134589635,0.6537764022887266,0.9066619449131809,0.47172919062842905,102,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 13 2021,2021-01-13,2.087,0.16119606466783484,0.17182648621889482,0.7257488860442736,0.6537764022887266,0.9066619449131809,0.47172919062842905,101,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 14 2021,2021-01-14,2.083,0.16126555525087685,0.17730629134664566,0.7256518969391472,0.6537764022887266,0.9066619449131809,0.47172919062842905,70,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 15 2021,2021-01-15,2.033,0.15816319594568376,0.17737608449085962,0.7255399781035069,0.6537764022887266,0.9066619449131809,0.47172919062842905,82,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 16 2021,2021-01-16,2.234,0.16594825394843457,0.1949593567142926,0.7254980357719606,0.6537764022887266,0.9066619449131809,0.47172919062842905,82,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 17 2021,2021-01-17,2.022,0.16298030344300216,0.19154675039952967,0.7253830701646139,0.6537764022887266,0.9066619449131809,0.47172919062842905,91,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 18 2021,2021-01-18,2.016,0.15988848125118243,0.18767679558767952,0.7252665064516267,0.6537764022887266,0.9066619449131809,0.47172919062842905,82,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 19 2021,2021-01-19,2.029,0.15505936571706877,0.184201487941615,0.7251535502663953,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 20 2021,2021-01-20,2.018,0.14987868274126812,0.18012597500263905,0.7250376031969699,0.6537764022887266,0.9066619449131809,0.47172919062842905,86,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 21 2021,2021-01-21,1.895,0.14189679348042974,0.17431876595671617,0.7248932960837297,0.6537764022887266,0.9066619449131809,0.47172919062842905,107,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 22 2021,2021-01-22,1.9,0.1300462738157497,0.16865610682987645,0.7247500315190318,0.6537764022887266,0.9066619449131809,0.47172919062842905,86,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 23 2021,2021-01-23,1.945,0.11806766032161647,0.16328555723945054,0.7246162224329297,0.6537764022887266,0.9066619449131809,0.47172919062842905,92,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 24 2021,2021-01-24,2.012,0.10930474640304637,0.15967163732722964,0.7244988798358032,0.6537764022887266,0.9066619449131809,0.47172919062842905,88,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 25 2021,2021-01-25,2.042,0.10299914071744974,0.1572263913550292,0.7243898662267836,0.6537764022887266,0.9066619449131809,0.47172919062842905,93,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 26 2021,2021-01-26,2.087,0.0977871309965319,0.15695073903506562,0.7242944049958782,0.6537764022887266,0.9066619449131809,0.47172919062842905,88,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 27 2021,2021-01-27,2.103,0.09481151295350566,0.15706896709875848,0.7242040731031162,0.6537764022887266,0.9066619449131809,0.47172919062842905,95,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 28 2021,2021-01-28,2.033,0.08850228258647028,0.15325955259715618,0.72409257602395,0.6537764022887266,0.9066619449131809,0.47172919062842905,132,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 29 2021,2021-01-29,1.833,0.08987542463905208,0.15144906442690093,0.7239383139119825,0.6537764022887266,0.9066619449131809,0.47172919062842905,101,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 30 2021,2021-01-30,1.902,0.08797175617824392,0.14695666825054945,0.7237959557539452,0.6537764022887266,0.9066619449131809,0.47172919062842905,115,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Jan 31 2021,2021-01-31,1.987,0.08242904297918088,0.14250263654708517,0.7236724799348804,0.6537764022887266,0.9066619449131809,0.47172919062842905,111,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 01 2021,2021-02-01,1.953,0.08076474279156572,0.13783311566349424,0.7235409745185972,0.6537764022887266,0.9066619449131809,0.47172919062842905,84,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 02 2021,2021-02-02,1.915,0.08139420183269123,0.13358448090454286,0.7234013998546681,0.6537764022887266,0.9066619449131809,0.47172919062842905,88,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 03 2021,2021-02-03,1.883,0.08372821384175312,0.1301857595583205,0.7232557872468985,0.6537764022887266,0.9066619449131809,0.47172919062842905,104,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 04 2021,2021-02-04,1.906,0.08499736304241945,0.12625080175636155,0.7231145824581174,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 05 2021,2021-02-05,1.889,0.08610594917185196,0.12278358450934586,0.7229702292964082,0.6537764022887266,0.9066619449131809,0.47172919062842905,76,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 06 2021,2021-02-06,1.886,0.08650640133129632,0.1194405338213541,0.7228254094173702,0.6537764022887266,0.9066619449131809,0.47172919062842905,77,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 07 2021,2021-02-07,1.896,0.08723594640315731,0.11590841922403587,0.7226825257129635,0.6537764022887266,0.9066619449131809,0.47172919062842905,61,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 08 2021,2021-02-08,1.824,0.09163244920416252,0.11527095136559555,0.7225278457238772,0.6537764022887266,0.9066619449131809,0.47172919062842905,67,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 09 2021,2021-02-09,1.742,0.10123706672058407,0.12044795373077433,0.7223638553884291,0.6537764022887266,0.9066619449131809,0.47172919062842905,73,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 10 2021,2021-02-10,1.776,0.10721509157808008,0.12139830458946077,0.7222033441854991,0.6537764022887266,0.9066619449131809,0.47172919062842905,76,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 11 2021,2021-02-11,1.718,0.11590527741807347,0.12626491482641772,0.7220376517110253,0.6537764022887266,0.9066619449131809,0.47172919062842905,96,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 12 2021,2021-02-12,1.666,0.12453331733501749,0.1345315666520534,0.721869195339403,0.6537764022887266,0.9066619449131809,0.47172919062842905,102,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 13 2021,2021-02-13,1.577,0.1381500766492313,0.15020126778068765,0.7217000139011561,0.6537764022887266,0.9066619449131809,0.47172919062842905,115,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 14 2021,2021-02-14,1.549,0.15250527030660974,0.1645064993817752,0.7215317507873833,0.6537764022887266,0.9066619449131809,0.47172919062842905,122,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 15 2021,2021-02-15,1.58,0.15102425777605916,0.1716723642695178,0.7213627511977315,0.6537764022887266,0.9066619449131809,0.47172919062842905,110,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 16 2021,2021-02-16,1.613,0.15669072326927588,0.17401067227893144,0.7211936477244545,0.6537764022887266,0.9066619449131809,0.47172919062842905,82,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 17 2021,2021-02-17,1.626,0.16050647210076963,0.17433217966213962,0.7210247696671168,0.6537764022887266,0.9066619449131809,0.47172919062842905,82,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 18 2021,2021-02-18,1.651,0.16157486788192912,0.17247146371600908,0.7208565233861546,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 19 2021,2021-02-19,1.629,0.16297322253792593,0.17141096943355374,0.7206879221871243,0.6537764022887266,0.9066619449131809,0.47172919062842905,111,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 20 2021,2021-02-20,1.628,0.16676960843894542,0.16989689480197562,0.7205194252285695,0.6537764022887266,0.9066619449131809,0.47172919062842905,120,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 21 2021,2021-02-21,1.754,0.16663672719602773,0.16435718386197698,0.7203579208564062,0.6537764022887266,0.9066619449131809,0.47172919062842905,97,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 22 2021,2021-02-22,1.834,0.16499357005940635,0.15986764340032983,0.7202062311991887,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 23 2021,2021-02-23,1.838,0.16089026745253515,0.15554029360493216,0.7200552296789741,0.6537764022887266,0.9066619449131809,0.47172919062842905,92,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 24 2021,2021-02-24,1.918,0.15626871933853867,0.15462973514875733,0.7199183694583613,0.6537764022887266,0.9066619449131809,0.47172919062842905,104,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 25 2021,2021-02-25,1.862,0.1474969276906804,0.15081862133685983,0.7197713205638091,0.6537764022887266,0.9066619449131809,0.47172919062842905,122,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 26 2021,2021-02-26,1.954,0.13918282031663715,0.15157576538392759,0.7196422787858375,0.6537764022887266,0.9066619449131809,0.47172919062842905,118,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 27 2021,2021-02-27,1.934,0.13441435764180426,0.1503909166803976,0.7195089391917149,0.6537764022887266,0.9066619449131809,0.47172919062842905,106,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Feb 28 2021,2021-02-28,2.014,0.14030837957634337,0.154259648358816,0.7193946439763459,0.6537764022887266,0.9066619449131809,0.47172919062842905,126,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 01 2021,2021-03-01,1.971,0.1426385231131161,0.1537927822030843,0.7192696806384001,0.6537764022887266,0.9066619449131809,0.47172919062842905,97,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 02 2021,2021-03-02,1.968,0.14181525946145868,0.15261776013344702,0.7191440705342736,0.6537764022887266,0.9066619449131809,0.47172919062842905,88,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 03 2021,2021-03-03,1.951,0.14174055949842107,0.15018807036071044,0.719014652769296,0.6537764022887266,0.9066619449131809,0.47172919062842905,102,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 04 2021,2021-03-04,1.989,0.14445754258336344,0.14951446266028653,0.7188941851015949,0.6537764022887266,0.9066619449131809,0.47172919062842905,78,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 05 2021,2021-03-05,2.002,0.14837140800259493,0.1491137862504874,0.7187770185083462,0.6537764022887266,0.9066619449131809,0.47172919062842905,98,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 06 2021,2021-03-06,2.042,0.15355611876191766,0.15079057945907856,0.7186705811844352,0.6537764022887266,0.9066619449131809,0.47172919062842905,113,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 07 2021,2021-03-07,1.992,0.15652088105721,0.14863893519015903,0.718550985647802,0.6537764022887266,0.9066619449131809,0.47172919062842905,65,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 08 2021,2021-03-08,1.957,0.158193701285688,0.1448974454511249,0.7184231756564279,0.6537764022887266,0.9066619449131809,0.47172919062842905,76,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 09 2021,2021-03-09,1.898,0.15822935848029648,0.1401623249033934,0.718283299935445,0.6537764022887266,0.9066619449131809,0.47172919062842905,79,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 10 2021,2021-03-10,1.858,0.1584159699659683,0.13579894932022413,0.718136565614819,0.6537764022887266,0.9066619449131809,0.47172919062842905,108,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 11 2021,2021-03-11,1.805,0.15781257616372327,0.13296452360702585,0.7179823260194419,0.6537764022887266,0.9066619449131809,0.47172919062842905,87,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 12 2021,2021-03-12,1.857,0.15775386400726935,0.1287609895302945,0.7178356129453318,0.6537764022887266,0.9066619449131809,0.47172919062842905,107,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 13 2021,2021-03-13,1.865,0.1567184898392651,0.12460080127676289,0.7176902843816223,0.6537764022887266,0.9066619449131809,0.47172919062842905,110,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 14 2021,2021-03-14,1.833,0.15377513438151014,0.1210801851608592,0.717540106069639,0.6537764022887266,0.9066619449131809,0.47172919062842905,79,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 15 2021,2021-03-15,1.731,0.1474209743496134,0.12264286102371792,0.7173787074358,0.6537764022887266,0.9066619449131809,0.47172919062842905,92,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 16 2021,2021-03-16,1.743,0.1383378381763021,0.12262360933086784,0.7172183995128196,0.6537764022887266,0.9066619449131809,0.47172919062842905,107,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 17 2021,2021-03-17,1.796,0.12950400961273528,0.11965349254037719,0.7170636432820269,0.6537764022887266,0.9066619449131809,0.47172919062842905,125,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 18 2021,2021-03-18,1.854,0.12149492208311521,0.11572978040952571,0.7169170147399443,0.6537764022887266,0.9066619449131809,0.47172919062842905,141,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 19 2021,2021-03-19,1.89,0.11336542480076543,0.11227204534662859,0.7167765435139061,0.6537764022887266,0.9066619449131809,0.47172919062842905,146,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 20 2021,2021-03-20,1.983,0.10758295382657507,0.11303263210900345,0.7166556828705793,0.6537764022887266,0.9066619449131809,0.47172919062842905,122,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 21 2021,2021-03-21,1.953,0.09747810835886833,0.11148924649377295,0.7165279683389393,0.6537764022887266,0.9066619449131809,0.47172919062842905,144,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 22 2021,2021-03-22,2.004,0.0862731561454205,0.11282535414110785,0.7164123869808019,0.6537764022887266,0.9066619449131809,0.47172919062842905,137,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 23 2021,2021-03-23,2.086,0.0879552916734459,0.12068368949243721,0.7163197528677301,0.6537764022887266,0.9066619449131809,0.47172919062842905,133,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 24 2021,2021-03-24,2.084,0.09198910480228821,0.12610128249960462,0.7162265156526966,0.6537764022887266,0.9066619449131809,0.47172919062842905,114,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 25 2021,2021-03-25,2.054,0.09370052564300028,0.12749501530848006,0.7161244570528572,0.6537764022887266,0.9066619449131809,0.47172919062842905,91,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 26 2021,2021-03-26,2.187,0.10488735610783449,0.14080850485641483,0.7160659350544525,0.6537764022887266,0.9066619449131809,0.47172919062842905,103,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 27 2021,2021-03-27,2.009,0.10468498997690187,0.1375253028569358,0.715951752071131,0.6537764022887266,0.9066619449131809,0.47172919062842905,107,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 28 2021,2021-03-28,1.956,0.10469344411856252,0.13309586305634255,0.7158249946917009,0.6537764022887266,0.9066619449131809,0.47172919062842905,74,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 29 2021,2021-03-29,1.876,0.10538335055757113,0.12967882828759467,0.7156826863096715,0.6537764022887266,0.9066619449131809,0.47172919062842905,111,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 30 2021,2021-03-30,1.85,0.1056798679162023,0.12719463779368048,0.7155362749626925,0.6537764022887266,0.9066619449131809,0.47172919062842905,75,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Mar 31 2021,2021-03-31,1.766,0.10980562240919678,0.1296007707254035,0.7153794064401161,0.6537764022887266,0.9066619449131809,0.47172919062842905,75,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 01 2021,2021-04-01,1.756,0.11388631657699609,0.1317713972749154,0.7152216878110652,0.6537764022887266,0.9066619449131809,0.47172919062842905,93,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 02 2021,2021-04-02,1.742,0.11828893128435725,0.13403901185808248,0.7150628478578871,0.6537764022887266,0.9066619449131809,0.47172919062842905,81,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 03 2021,2021-04-03,1.759,0.12068509416680523,0.13417647657770063,0.7149056168175375,0.6537764022887266,0.9066619449131809,0.47172919062842905,90,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 04 2021,2021-04-04,1.736,0.12315524265386026,0.13525293672653602,0.7147465010630114,0.6537764022887266,0.9066619449131809,0.47172919062842905,110,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 05 2021,2021-04-05,1.736,0.12343765702751189,0.13558547944742355,0.7145874913732762,0.6537764022887266,0.9066619449131809,0.47172919062842905,99,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 06 2021,2021-04-06,1.686,0.12706853974580576,0.13891814270161018,0.7144254414386666,0.6537764022887266,0.9066619449131809,0.47172919062842905,93,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 07 2021,2021-04-07,1.544,0.13983356691728108,0.15554232531487308,0.714263310328743,0.6537764022887266,0.9066619449131809,0.47172919062842905,147,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 08 2021,2021-04-08,1.508,0.15391011334065735,0.17148100950296902,0.7141032937422854,0.6537764022887266,0.9066619449131809,0.47172919062842905,139,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 09 2021,2021-04-09,1.545,0.16366521758854025,0.17915891447762064,0.7139413381815869,0.6537764022887266,0.9066619449131809,0.47172919062842905,136,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 10 2021,2021-04-10,1.48,0.17631544680383981,0.19069794901612172,0.7137836686039075,0.6537764022887266,0.9066619449131809,0.47172919062842905,114,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 11 2021,2021-04-11,1.492,0.18660735100285963,0.1978105233983657,0.7136251293274237,0.6537764022887266,0.9066619449131809,0.47172919062842905,76,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 12 2021,2021-04-12,1.498,0.19517166331449928,0.20218246122398909,0.7134662434570807,0.6537764022887266,0.9066619449131809,0.47172919062842905,92,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 13 2021,2021-04-13,1.488,0.20342802392878193,0.20564999872311862,0.713308229304028,0.6537764022887266,0.9066619449131809,0.47172919062842905,129,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 14 2021,2021-04-14,1.538,0.20844837007886308,0.2043947296000005,0.713147133987115,0.6537764022887266,0.9066619449131809,0.47172919062842905,42,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 15 2021,2021-04-15,1.541,0.21311666709371285,0.20237053459586415,0.712986007569348,0.6537764022887266,0.9066619449131809,0.47172919062842905,122,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 16 2021,2021-04-16,1.552,0.21709979960500844,0.1993361351120052,0.7128245259087536,0.6537764022887266,0.9066619449131809,0.47172919062842905,124,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 17 2021,2021-04-17,1.59,0.2189938565244045,0.19451692591686065,0.7126621461111305,0.6537764022887266,0.9066619449131809,0.47172919062842905,154,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 18 2021,2021-04-18,1.645,0.21866119281072385,0.18842424349851802,0.7125000545610707,0.6537764022887266,0.9066619449131809,0.47172919062842905,78,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 19 2021,2021-04-19,1.61,0.2158242393682414,0.18317774734616754,0.712337737329686,0.6537764022887266,0.9066619449131809,0.47172919062842905,94,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 20 2021,2021-04-20,1.619,0.2131825643601182,0.17780621917579303,0.7121755426512113,0.6537764022887266,0.9066619449131809,0.47172919062842905,92,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 21 2021,2021-04-21,1.626,0.2076026515234569,0.17241466665843644,0.7120135035576387,0.6537764022887266,0.9066619449131809,0.47172919062842905,101,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 22 2021,2021-04-22,1.578,0.19705454347331888,0.1684087212451827,0.7118518963888983,0.6537764022887266,0.9066619449131809,0.47172919062842905,85,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 23 2021,2021-04-23,1.618,0.18380069478195363,0.16332666461226067,0.7116900296739188,0.6537764022887266,0.9066619449131809,0.47172919062842905,119,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 24 2021,2021-04-24,1.611,0.17054731369015097,0.1585017837765927,0.7115282642426516,0.6537764022887266,0.9066619449131809,0.47172919062842905,88,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 25 2021,2021-04-25,1.536,0.14164894682969406,0.15638146702712039,0.7113684747708348,0.6537764022887266,0.9066619449131809,0.47172919062842905,95,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
Apr 26 2021,2021-04-26,1.513,0.12638995031354563,0.15516622414924652,0.7112100836943243,0.6537764022887266,0.9066619449131809,0.47172919062842905,70,AWP | Worm God,AWP,Worm God,Well-Worn,0,1,1
