date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 24 2016,2016-12-24,12.686,1.1527595297085944,0.9591090615541061,8.642436200192414,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 25 2016,2016-12-25,14.376,1.1404071787453698,0.9597813414702568,8.638809299403139,33.78433673063644,7.236662190576598,37.965462448063775,61,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 26 2016,2016-12-26,15.733,1.198555260571789,1.089038215297295,8.634554059841077,33.78433673063644,7.236662190576598,37.965462448063775,49,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 27 2016,2016-12-27,14.56,1.1714516959152401,1.080229350081905,8.630836758759342,33.78433673063644,7.236662190576598,37.965462448063775,29,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 28 2016,2016-12-28,14.953,1.106831441652476,1.0933959855459878,8.62692617659078,33.78433673063644,7.236662190576598,37.965462448063775,34,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 29 2016,2016-12-29,15.657,1.0609091898913892,1.1603211802170013,8.622716931104872,33.78433673063644,7.236662190576598,37.965462448063775,30,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 30 2016,2016-12-30,15.221,1.018905441565196,1.1719766201887096,8.618693912004698,33.78433673063644,7.236662190576598,37.965462448063775,37,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Dec 31 2016,2016-12-31,15.146,0.9708709823495599,1.1718485426313412,8.61470966045244,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 01 2017,2017-01-01,14.464,0.8928059500072751,1.1385121826560078,8.611066995840993,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 02 2017,2017-01-02,14.554,0.878856642946475,1.1080375042956714,8.607380648224098,33.78433673063644,7.236662190576598,37.965462448063775,32,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 03 2017,2017-01-03,15.842,0.9247453604153771,1.1573812611052932,8.60313050293585,33.78433673063644,7.236662190576598,37.965462448063775,32,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 04 2017,2017-01-04,15.822,0.9730894756325199,1.1900391432106447,8.598893714960115,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 05 2017,2017-01-05,15.609,0.9899389793109371,1.195894912837576,8.59474260446187,33.78433673063644,7.236662190576598,37.965462448063775,19,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 06 2017,2017-01-06,15.415,0.9864042589473743,1.184480930854423,8.590674711593508,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 07 2017,2017-01-07,15.679,0.9876494189302143,1.1854496447469312,8.586508468630253,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 08 2017,2017-01-08,17.904,1.142435219119925,1.4219118505661221,8.581827509710077,33.78433673063644,7.236662190576598,37.965462448063775,27,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 09 2017,2017-01-09,16.64,1.1866514638057166,1.453652707085741,8.577372120125924,33.78433673063644,7.236662190576598,37.965462448063775,27,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 10 2017,2017-01-10,16.961,1.2388284700318426,1.4992997616572532,8.572849096714686,33.78433673063644,7.236662190576598,37.965462448063775,22,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 11 2017,2017-01-11,16.778,1.2763422076523956,1.5158120517223226,8.568374023365962,33.78433673063644,7.236662190576598,37.965462448063775,29,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 12 2017,2017-01-12,16.509,1.3081755747923374,1.5063021411701483,8.563973573504624,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 13 2017,2017-01-13,15.998,1.3050905024329644,1.4699865738352038,8.559733522392257,33.78433673063644,7.236662190576598,37.965462448063775,32,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 14 2017,2017-01-14,16.227,1.318220816362019,1.4419400182014703,8.555426826242632,33.78433673063644,7.236662190576598,37.965462448063775,42,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 15 2017,2017-01-15,15.346,1.3117273423582163,1.3946581409104732,8.551442913799562,33.78433673063644,7.236662190576598,37.965462448063775,17,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 16 2017,2017-01-16,16.102,1.3180445464540536,1.3626925151807678,8.54718738674079,33.78433673063644,7.236662190576598,37.965462448063775,27,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 17 2017,2017-01-17,16.109,1.285371561290818,1.3305821186141515,8.542935912301322,33.78433673063644,7.236662190576598,37.965462448063775,30,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 18 2017,2017-01-18,16.15,1.2386921175455348,1.299611182217627,8.538677840920247,33.78433673063644,7.236662190576598,37.965462448063775,29,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 19 2017,2017-01-19,15.692,1.197795640083386,1.2581871023242122,8.53458163503745,33.78433673063644,7.236662190576598,37.965462448063775,36,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 20 2017,2017-01-20,16.819,1.1610268146637597,1.2616492618145605,8.53015687598169,33.78433673063644,7.236662190576598,37.965462448063775,17,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 21 2017,2017-01-21,15.39,1.1047991261744634,1.2211239345425111,8.526189638803684,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 22 2017,2017-01-22,15.814,0.9774843762166096,1.1827707420948588,8.522067290474142,33.78433673063644,7.236662190576598,37.965462448063775,30,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 23 2017,2017-01-23,15.488,0.800118436635551,1.1441971219525582,8.518071947051737,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 24 2017,2017-01-24,15.643,0.7565090764551721,1.106817213217848,8.514022872111227,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 25 2017,2017-01-25,16.795,0.7774601597512466,1.1130123209831608,8.509635571555819,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 26 2017,2017-01-26,15.465,0.7427479237004645,1.0775518207787869,8.50566643153116,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 27 2017,2017-01-27,17.066,0.7526115795386076,1.1012492228703348,8.501235820250384,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 28 2017,2017-01-28,17.478,0.800611292313399,1.1508101080771698,8.496744490282,33.78433673063644,7.236662190576598,37.965462448063775,33,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 29 2017,2017-01-29,16.746,0.7975764792358795,1.135524126029933,8.492395026986614,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 30 2017,2017-01-30,15.93,0.7794012327483256,1.0983018182762412,8.488281815232332,33.78433673063644,7.236662190576598,37.965462448063775,30,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Jan 31 2017,2017-01-31,18.046,0.7972836073663611,1.1892339342904636,8.483753586165122,33.78433673063644,7.236662190576598,37.965462448063775,29,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 01 2017,2017-02-01,18.765,0.865193338303106,1.3360986588424026,8.479218117842475,33.78433673063644,7.236662190576598,37.965462448063775,17,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 02 2017,2017-02-02,18.972,0.9835761609393564,1.4638542416626157,8.474697813602438,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 03 2017,2017-02-03,18.278,1.030979204223155,1.491782423946327,8.470179574273239,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 04 2017,2017-02-04,18.232,1.0612109115774053,1.5050220442464328,8.465670351553817,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 05 2017,2017-02-05,19.105,1.129056935839898,1.5816508111284209,8.46117965008527,33.78433673063644,7.236662190576598,37.965462448063775,24,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 06 2017,2017-02-06,17.745,1.1252646794647618,1.5483155193858915,8.456720163478636,33.78433673063644,7.236662190576598,37.965462448063775,28,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 07 2017,2017-02-07,17.302,1.1102850048318147,1.5017765850844134,8.45232566794154,33.78433673063644,7.236662190576598,37.965462448063775,18,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 08 2017,2017-02-08,17.697,1.1221875066139158,1.4668058180651586,8.447885246712477,33.78433673063644,7.236662190576598,37.965462448063775,19,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 09 2017,2017-02-09,18.42,1.1594340677553072,1.4665772700279032,8.443406076309225,33.78433673063644,7.236662190576598,37.965462448063775,24,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 10 2017,2017-02-10,19.344,1.2439629300203103,1.5319357104836737,8.43897103110268,33.78433673063644,7.236662190576598,37.965462448063775,28,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 11 2017,2017-02-11,19.504,1.3244486321902735,1.591614686875462,8.434560223420192,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 12 2017,2017-02-12,18.969,1.3534007608763061,1.593090674999278,8.430111283855188,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 13 2017,2017-02-13,17.661,1.3448044770930556,1.5418889483792917,8.425710289583877,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 14 2017,2017-02-14,17.68,1.3004854977605032,1.4924427880932325,8.421314055736591,33.78433673063644,7.236662190576598,37.965462448063775,13,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 15 2017,2017-02-15,17.616,1.2824372311050785,1.4440001344992741,8.416932018326987,33.78433673063644,7.236662190576598,37.965462448063775,42,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 16 2017,2017-02-16,18.936,1.293388384300707,1.443673855411197,8.412509631513188,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 17 2017,2017-02-17,18.459,1.2835682309283698,1.4139784515757057,8.408086154548297,33.78433673063644,7.236662190576598,37.965462448063775,24,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 18 2017,2017-02-18,18.804,1.257745423595337,1.3989674701825465,8.403672631518859,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 19 2017,2017-02-19,16.803,1.2580938331872344,1.371574338880454,8.399455588079922,33.78433673063644,7.236662190576598,37.965462448063775,36,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 20 2017,2017-02-20,17.108,1.1911058172204467,1.3333173898292505,8.395183805991664,33.78433673063644,7.236662190576598,37.965462448063775,24,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 21 2017,2017-02-21,16.732,1.153170905278963,1.3080647592908343,8.390995357277392,33.78433673063644,7.236662190576598,37.965462448063775,35,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 22 2017,2017-02-22,17.919,1.0756956369942954,1.2684817353074083,8.38663098862106,33.78433673063644,7.236662190576598,37.965462448063775,19,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 23 2017,2017-02-23,17.688,0.9979867003238418,1.2272008963426446,8.382295085298777,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 24 2017,2017-02-24,17.518,0.9804018856935883,1.187065149842071,8.377986055994095,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 25 2017,2017-02-25,17.978,0.8692117905216665,1.152457650282132,8.373637509009422,33.78433673063644,7.236662190576598,37.965462448063775,20,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 26 2017,2017-02-26,17.466,0.8581814165305794,1.1151998529528009,8.369348687781375,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 27 2017,2017-02-27,17.368,0.8605584053193535,1.0801251464574353,8.365080279702365,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Feb 28 2017,2017-02-28,17.231,0.8413117316936257,1.048355406765175,8.36083969740847,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 01 2017,2017-03-01,17.207,0.7628798740949432,1.017768459428495,8.356609518412956,33.78433673063644,7.236662190576598,37.965462448063775,38,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 02 2017,2017-03-02,17.988,0.7628810975281686,0.9908551818712936,8.352293565154733,33.78433673063644,7.236662190576598,37.965462448063775,22,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 03 2017,2017-03-03,18.605,0.7580116041026611,0.9929718507222045,8.347965029826335,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 04 2017,2017-03-04,16.887,0.7624486114209558,0.9782817786149727,8.343814053992821,33.78433673063644,7.236662190576598,37.965462448063775,30,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 05 2017,2017-03-05,17.631,0.7617572402699712,0.9462712246573383,8.339550583070398,33.78433673063644,7.236662190576598,37.965462448063775,36,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 06 2017,2017-03-06,18.695,0.7729029797408126,0.9561958587146845,8.335243231696705,33.78433673063644,7.236662190576598,37.965462448063775,16,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 07 2017,2017-03-07,18.878,0.7620947756852231,0.9737448629011523,8.330947998337258,33.78433673063644,7.236662190576598,37.965462448063775,27,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 08 2017,2017-03-08,18.638,0.7720763287859146,0.9683356711561814,8.326653109645974,33.78433673063644,7.236662190576598,37.965462448063775,15,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 09 2017,2017-03-09,18.296,0.7642543688001748,0.944898512582865,8.322368206783306,33.78433673063644,7.236662190576598,37.965462448063775,15,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 10 2017,2017-03-10,18.365,0.7651279240951488,0.9237228124919822,8.318088075081484,33.78433673063644,7.236662190576598,37.965462448063775,22,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 11 2017,2017-03-11,18.399,0.7647523684551347,0.903439110852896,8.31381385256726,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 12 2017,2017-03-12,17.909,0.7222934545481005,0.8738153090093925,8.309569899134246,33.78433673063644,7.236662190576598,37.965462448063775,16,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 13 2017,2017-03-13,18.149,0.6626117958158431,0.8474879616725169,8.305317160633464,33.78433673063644,7.236662190576598,37.965462448063775,14,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 14 2017,2017-03-14,18.306,0.6369585237044995,0.8255290291489682,8.301064806571938,33.78433673063644,7.236662190576598,37.965462448063775,27,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 15 2017,2017-03-15,18.232,0.6381830071186371,0.8018005944950624,8.296821488561832,33.78433673063644,7.236662190576598,37.965462448063775,22,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 16 2017,2017-03-16,17.186,0.6507417703854678,0.7991397466005927,8.292692257235071,33.78433673063644,7.236662190576598,37.965462448063775,16,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 17 2017,2017-03-17,17.097,0.6652858136119992,0.7990703025363651,8.28858453102608,33.78433673063644,7.236662190576598,37.965462448063775,31,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 18 2017,2017-03-18,16.352,0.6909780042079009,0.8593788402011827,8.284649425072319,33.78433673063644,7.236662190576598,37.965462448063775,30,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 19 2017,2017-03-19,16.214,0.7367991577430476,0.9164590252939785,8.280758161934862,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 20 2017,2017-03-20,16.528,0.7386821295429064,0.9303792133552149,8.276788747995413,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 21 2017,2017-03-21,16.856,0.7366576303603404,0.9181792549192618,8.272750767537229,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 22 2017,2017-03-22,16.571,0.7564774301320218,0.9204242252948459,8.2687823387186,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 23 2017,2017-03-23,17.305,0.7400881090760059,0.8912709020912137,8.264676120257938,33.78433673063644,7.236662190576598,37.965462448063775,22,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 24 2017,2017-03-24,17.249,0.7417584233569492,0.8637380622332763,8.260584612489305,33.78433673063644,7.236662190576598,37.965462448063775,18,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 25 2017,2017-03-25,17.548,0.7417979059916732,0.8357581073932809,8.256457759792676,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 26 2017,2017-03-26,14.99,0.883954544522462,1.0166954047936807,8.253044848495344,33.78433673063644,7.236662190576598,37.965462448063775,36,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 27 2017,2017-03-27,14.904,1.0014814543707673,1.1510846711559808,8.249673546485191,33.78433673063644,7.236662190576598,37.965462448063775,17,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 28 2017,2017-03-28,16.279,1.0234222064446286,1.1341258891643489,8.245813302214353,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 29 2017,2017-03-29,16.233,1.0452182613183811,1.1175567880817157,8.24197115210921,33.78433673063644,7.236662190576598,37.965462448063775,16,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 30 2017,2017-03-30,16.71,1.0517024845897587,1.0839169397075494,8.238015133798498,33.78433673063644,7.236662190576598,37.965462448063775,24,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Mar 31 2017,2017-03-31,15.903,1.0838544463717719,1.0843912883003823,8.234282410226262,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 01 2017,2017-04-01,15.772,1.1103105297231568,1.088723865959357,8.230597439701212,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 02 2017,2017-04-02,16.043,1.0988091281020236,1.0728775478015737,8.226831294891328,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 03 2017,2017-04-03,16.49,1.1043068643158218,1.0408112311250588,8.222948154395535,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 04 2017,2017-04-04,16.928,1.100635931642848,1.0072548029491772,8.218974639779033,33.78433673063644,7.236662190576598,37.965462448063775,22,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 05 2017,2017-04-05,16.352,1.0662046750956116,0.9806392188788295,8.215137569333374,33.78433673063644,7.236662190576598,37.965462448063775,20,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 06 2017,2017-04-06,15.699,1.0329129777191168,0.9856005955667781,8.211502616358498,33.78433673063644,7.236662190576598,37.965462448063775,13,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 07 2017,2017-04-07,15.636,1.0054624309243727,0.9898023388982782,8.207894072641428,33.78433673063644,7.236662190576598,37.965462448063775,26,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 08 2017,2017-04-08,16.739,0.9658761754009924,0.9577045635042144,8.203980630768369,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 09 2017,2017-04-09,16.611,0.9175501614903299,0.9263245708606063,8.200101052533533,33.78433673063644,7.236662190576598,37.965462448063775,25,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 10 2017,2017-04-10,17.564,0.8761648699364191,0.9253199349839611,8.196064435730278,33.78433673063644,7.236662190576598,37.965462448063775,29,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 11 2017,2017-04-11,15.742,0.8604059560438688,0.9263064107328415,8.192440267940388,33.78433673063644,7.236662190576598,37.965462448063775,33,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 12 2017,2017-04-12,17.331,0.8219313252630288,0.9125854998148648,8.18844454241186,33.78433673063644,7.236662190576598,37.965462448063775,18,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 13 2017,2017-04-13,16.498,0.7544496022261638,0.8838423923271959,8.184613483224503,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 14 2017,2017-04-14,16.772,0.6839146918640476,0.8552406732864481,8.180726331247872,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 15 2017,2017-04-15,16.105,0.6732884038159384,0.8394057972506431,8.177009925171982,33.78433673063644,7.236662190576598,37.965462448063775,36,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 16 2017,2017-04-16,16.616,0.6625987499600697,0.8118973655443793,8.173167324790786,33.78433673063644,7.236662190576598,37.965462448063775,33,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 17 2017,2017-04-17,16.98,0.6703169056672812,0.789916056128218,8.169256069530743,33.78433673063644,7.236662190576598,37.965462448063775,37,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 18 2017,2017-04-18,17.02,0.6771086298018162,0.7692950184424057,8.165343267526616,33.78433673063644,7.236662190576598,37.965462448063775,24,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 19 2017,2017-04-19,17.165,0.6890096082278192,0.7537503535729778,8.161411824546565,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 20 2017,2017-04-20,16.623,0.6860138197732669,0.7293855870332685,8.15758957055505,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 21 2017,2017-04-21,16.491,0.6858003931981325,0.7075492955840978,8.153803205577178,33.78433673063644,7.236662190576598,37.965462448063775,19,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 22 2017,2017-04-22,17.864,0.7160128915877896,0.7441553710025888,8.149807747370149,33.78433673063644,7.236662190576598,37.965462448063775,13,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 23 2017,2017-04-23,17.549,0.7288824550870329,0.7456282189825383,8.145847169155285,33.78433673063644,7.236662190576598,37.965462448063775,21,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 24 2017,2017-04-24,17.77,0.7408627069674105,0.7592414599215024,8.141870784625892,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 25 2017,2017-04-25,17.672,0.7120489368759072,0.7604594919532692,8.137909044248733,33.78433673063644,7.236662190576598,37.965462448063775,23,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 26 2017,2017-04-26,17.007,0.638874480863972,0.7357566808064956,8.134043463921596,33.78433673063644,7.236662190576598,37.965462448063775,13,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 27 2017,2017-04-27,16.872,0.6354560865483883,0.7118126561890129,8.130208200144793,33.78433673063644,7.236662190576598,37.965462448063775,27,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
Apr 28 2017,2017-04-28,17.117,0.6339368228795798,0.6900036633776543,8.12633499085747,33.78433673063644,7.236662190576598,37.965462448063775,17,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,0,1,0
