date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
May 24 2017,2017-05-24,142.011,11.564107559823544,11.510142125254836,24.220332063192448,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 25 2017,2017-05-25,131.208,11.811028839775924,11.551447850565586,24.202902648115383,85.09889526305093,27.589045155793645,74.78536052653578,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 26 2017,2017-05-26,145.651,11.790636457136799,11.19614104190842,24.201838922283542,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 27 2017,2017-05-27,147.693,11.406684037485658,10.894029048688287,24.204174143700424,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 28 2017,2017-05-28,142.249,11.325397009812974,10.539669215338684,24.197872240278233,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 29 2017,2017-05-29,131.488,11.463196525622907,10.604219044308033,24.180675109698278,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 30 2017,2017-05-30,132.342,11.612304304872533,10.56126377375791,24.16408331864189,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
May 31 2017,2017-05-31,145.01,11.479477605810052,10.246869261078077,24.161836121273495,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 01 2017,2017-06-01,134.865,11.36993052380214,10.069090130468414,24.1472426425164,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 02 2017,2017-06-02,142.556,11.07516028274541,9.742287475210905,24.141325025292645,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 03 2017,2017-06-03,135.318,11.037443878041474,9.55219288728435,24.12715055192092,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 04 2017,2017-06-04,141.902,10.9179825807394,9.240658553100854,24.12031607774814,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 05 2017,2017-06-05,167.589,11.736759763738872,11.102111953572571,24.170124022961794,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 06 2017,2017-06-06,165.008,12.125993234635768,12.072020671685138,24.211762654082086,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 07 2017,2017-06-07,154.172,12.230845985157336,11.93094866906548,24.225818460438614,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 09 2017,2017-06-09,169.052,12.654003643388608,13.012107710428372,24.278910964639913,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 10 2017,2017-06-10,144.002,12.566928177817854,12.60135229734234,24.27440098257757,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 11 2017,2017-06-11,149.399,12.475719738341784,12.211437381182073,24.27856962837477,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 12 2017,2017-06-12,119.18,11.742633727223195,13.650905141739322,24.259178320264606,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 13 2017,2017-06-13,119.388,12.523581678751626,14.651299088648539,24.23978556159831,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 14 2017,2017-06-14,145.174,12.29225349096749,14.179680741239016,24.236983144670436,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 15 2017,2017-06-15,133.547,12.297214511480837,13.929267167292673,24.221208735780184,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 16 2017,2017-06-16,137.839,11.943460061482412,13.526331580667403,24.209173200966486,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 17 2017,2017-06-17,128.487,12.082395071094913,13.533842829183902,24.190664685249427,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 18 2017,2017-06-18,124.808,12.445372192057825,13.735376183366572,24.171252135159172,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 19 2017,2017-06-19,129.994,12.540378668685353,13.536291806861806,24.153478380962664,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 20 2017,2017-06-20,130.0,12.573610502240978,13.315514425863475,24.135746168672252,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 21 2017,2017-06-21,142.549,12.491419339258092,12.907814344990864,24.12928724466743,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 22 2017,2017-06-22,134.999,12.482682840731576,12.530915141909423,24.114818056501402,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 23 2017,2017-06-23,138.058,12.397249529772479,12.12240420257752,24.1031444754302,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 25 2017,2017-06-25,121.053,12.872187612485698,12.550539321637244,24.083966746811097,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 27 2017,2017-06-27,124.382,13.08217475523212,12.594411895881077,24.064796241311413,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 28 2017,2017-06-28,135.508,13.042275773179849,12.18668049183801,24.050865763579477,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 29 2017,2017-06-29,134.541,12.957998040042416,11.801182267373711,24.036180330314888,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jun 30 2017,2017-06-30,132.61,12.980853439700507,11.459941816859713,24.020160467340467,85.09889526305093,27.589045155793645,74.78536052653578,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 01 2017,2017-07-01,144.843,12.973126098375971,11.281146204558409,24.016910790769774,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 03 2017,2017-07-03,137.991,12.919961470352696,10.914074641531178,24.00529685368546,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 04 2017,2017-07-04,104.48,14.293600503753966,13.32882717960403,23.99759823275765,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 05 2017,2017-07-05,134.76,14.29426640658047,12.891782016087467,23.98320089239915,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 06 2017,2017-07-06,143.0,14.299975174039885,12.630768801450978,23.977423838898694,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 07 2017,2017-07-07,117.07,14.774220948206812,13.051765069565489,23.959701112009792,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 08 2017,2017-07-08,139.413,14.751821877898255,12.68897696232025,23.94966851519623,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 09 2017,2017-07-09,140.002,13.57706357842667,12.346800223162544,23.94027825033753,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 10 2017,2017-07-10,134.013,12.410411287561473,11.944169919993007,23.925425290454996,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 12 2017,2017-07-12,141.511,11.935481371288061,11.670334853775731,23.917786459575602,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 14 2017,2017-07-14,91.79,12.519362748140864,15.674702761259946,23.93110142613824,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 16 2017,2017-07-16,155.248,13.05388021148727,16.19041690017343,23.946131937125504,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 17 2017,2017-07-17,137.38,12.686716642528634,15.682528938658345,23.934084825809983,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 18 2017,2017-07-18,150.454,12.898185188925336,15.702846799910581,23.939674566086257,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 19 2017,2017-07-19,155.13,13.259441572298284,15.980021852674442,23.954133710817555,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 20 2017,2017-07-20,154.599,13.63903130635965,16.102090149790026,23.967352448306073,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 21 2017,2017-07-21,145.35,13.784962546528442,15.691091567229366,23.964506752760343,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 24 2017,2017-07-24,157.832,14.409639673599925,15.950588524983631,23.984341432578663,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 26 2017,2017-07-26,159.033,14.972867657713355,16.18455402867551,24.006683839314196,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 27 2017,2017-07-27,179.987,16.77837530939705,18.474876510642883,24.090562669071403,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 29 2017,2017-07-29,178.732,18.246486255853572,19.94742549022318,24.169127059109236,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 30 2017,2017-07-30,194.183,20.652569837840815,22.802591185844257,24.308262768479217,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Jul 31 2017,2017-07-31,182.67,21.946707832498547,23.633701215359388,24.398980160460887,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 01 2017,2017-08-01,185.559,23.189117811356276,24.44667639846993,24.499631968133833,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 05 2017,2017-08-05,141.938,23.159638854210716,23.809121965409073,24.491051802990338,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 06 2017,2017-08-06,165.609,22.987821828289665,23.264009959306858,24.526431790823267,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 07 2017,2017-08-07,151.496,22.61191292817261,22.50527354855455,24.53123294169195,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 08 2017,2017-08-08,149.5,22.49881992266792,21.786071732418293,24.53267356776317,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 09 2017,2017-08-09,179.994,23.082402380023797,22.132821180453625,24.61066955697147,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 10 2017,2017-08-10,164.29,23.005736754847216,21.542241503098364,24.64158927959514,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 13 2017,2017-08-13,154.15,22.988238838113627,20.83760958042414,24.650446349054874,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 14 2017,2017-08-14,173.769,23.22201948943741,20.681774893146848,24.706867888061485,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 16 2017,2017-08-16,142.11,21.514777700214566,20.319326236983574,24.697860341774323,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 17 2017,2017-08-17,155.005,21.22707759489127,19.65328090227694,24.707880420000798,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 18 2017,2017-08-18,134.06,21.44881821788028,19.745190952626505,24.692110903251187,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 19 2017,2017-08-19,142.115,20.43626333334643,19.32949899073096,24.683071841629367,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 21 2017,2017-08-21,103.798,22.296545793014552,22.415586885002803,24.677479668036785,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 22 2017,2017-08-22,135.31,22.40976832228784,21.993048488932924,24.66258120783094,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 23 2017,2017-08-23,145.699,22.16460878172952,21.289170554445043,24.657836663130063,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 24 2017,2017-08-24,143.262,22.133933674415925,20.639469726991678,24.650109944140024,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 26 2017,2017-08-26,137.934,19.077951626353027,20.138245978270582,24.637179232894606,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 27 2017,2017-08-27,149.834,19.103135920455497,19.483971947867087,24.638196781462238,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 28 2017,2017-08-28,149.778,18.840527769775264,18.85023019931827,24.639068449215006,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 29 2017,2017-08-29,149.965,18.84520054052592,18.23789759239205,24.640165388809958,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 30 2017,2017-08-30,150.385,18.867643649331406,17.647973489536543,24.64184698466825,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Aug 31 2017,2017-08-31,155.493,18.867261697289774,17.16171656363647,24.652135350295914,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 01 2017,2017-09-01,171.622,18.99901223131118,17.5486695734901,24.699812390702263,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 02 2017,2017-09-02,150.124,19.027864416625054,16.973203449200284,24.70076260845024,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 03 2017,2017-09-03,160.714,19.039838944099188,16.621924384398746,24.720973744099396,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 04 2017,2017-09-04,152.303,18.49883935250128,16.080286778579893,24.725168976445804,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 05 2017,2017-09-05,156.68,17.95537495836267,15.616449438992898,24.73697508379298,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 06 2017,2017-09-06,153.441,16.300170273456445,15.112803817063645,24.74287384532963,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 07 2017,2017-09-07,147.975,15.320446025138779,14.644323551623797,24.740365625954354,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 08 2017,2017-09-08,161.346,14.067004189269115,14.384221321578012,24.76122777441541,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 09 2017,2017-09-09,144.692,14.014784146315323,14.030498446542344,24.754469344214144,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 10 2017,2017-09-10,159.466,13.838985467100395,13.715888992907534,24.77115867553543,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 11 2017,2017-09-11,157.509,13.891703181701693,13.337151646840518,24.783856340232045,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 12 2017,2017-09-12,134.29,14.224821983452548,13.667154670666052,24.768235541028808,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 13 2017,2017-09-13,154.687,13.127850045197457,13.247700826864511,24.775683145331005,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 14 2017,2017-09-14,160.299,12.99472992935125,13.003888895542552,24.793609970195252,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 15 2017,2017-09-15,145.002,12.991461281589153,12.698135150907055,24.786961131113795,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 16 2017,2017-09-16,140.907,12.218623204651054,12.565873069161933,24.77608965623164,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 17 2017,2017-09-17,156.643,12.257148014267997,12.239491627050185,24.78668444731824,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 18 2017,2017-09-18,158.727,12.341942559335088,11.985423472148089,24.801070954460688,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 19 2017,2017-09-19,145.996,12.038989781004139,11.680028805376201,24.795443928821218,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 21 2017,2017-09-21,152.465,11.9770988132187,11.300444710088042,24.798699026867244,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 23 2017,2017-09-23,150.552,8.295096059942491,10.931970279761206,24.799007959393226,85.09889526305093,27.589045155793645,74.78536052653578,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 25 2017,2017-09-25,157.993,7.826430580624123,10.702536694149817,24.811604938654376,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 26 2017,2017-09-26,161.0,7.909253536133836,10.604345943085555,24.829945451014176,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 27 2017,2017-09-27,164.834,8.032347081443659,10.718057600188189,24.856329381594804,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 28 2017,2017-09-28,166.068,7.842110022767475,10.8547756488443,24.88529588190588,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 29 2017,2017-09-29,165.024,8.04972436595258,10.85304381450572,24.91163897414375,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Sep 30 2017,2017-09-30,169.779,8.460156041127393,11.150528718210872,24.949028860766145,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 01 2017,2017-10-01,160.899,8.462401864487784,10.8628453350577,24.9661759227009,85.09889526305093,27.589045155793645,74.78536052653578,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 02 2017,2017-10-02,146.2,8.584332895709615,10.79009529498018,24.960108392590726,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 03 2017,2017-10-03,137.697,9.174043991284188,11.334917406562413,24.946307929167702,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 05 2017,2017-10-05,148.838,8.66505102093444,11.046490245972478,24.943450902077515,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 06 2017,2017-10-06,156.102,8.639837825478516,10.698270728535611,24.951440901333395,85.09889526305093,27.589045155793645,74.78536052653578,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 07 2017,2017-10-07,148.505,8.613384442283383,10.439736650148584,24.94806305407711,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 08 2017,2017-10-08,165.98,8.885570746938273,10.553893005782578,24.97537532312899,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 09 2017,2017-10-09,163.041,9.018729268047656,10.429275942154224,24.996111168448753,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 10 2017,2017-10-10,152.975,9.021073961155526,10.100381157396757,24.99867983117348,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 11 2017,2017-10-11,135.51,9.601161523601899,10.904951343996785,24.983533943984217,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 12 2017,2017-10-12,151.013,9.517263279062067,10.567910209690588,24.983206699708138,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 14 2017,2017-10-14,151.04,9.378336244930827,10.23952264832016,24.982869745341638,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 15 2017,2017-10-15,151.501,9.329941492713985,9.914183355208298,24.983128995450794,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 16 2017,2017-10-16,151.395,9.310683385168106,9.599719602624177,24.983189622211253,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 17 2017,2017-10-17,150.428,8.601821632787646,9.308681164463678,24.98187922195751,85.09889526305093,27.589045155793645,74.78536052653578,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
Oct 18 2017,2017-10-18,134.12,9.336430970425052,10.15498753280519,24.96612807472183,85.09889526305093,27.589045155793645,74.78536052653578,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Minimal Wear,1,1,0
