date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 20 2017,2017-07-20,6.518,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 21 2017,2017-07-21,5.82,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 22 2017,2017-07-22,5.952,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 23 2017,2017-07-23,6.112,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 24 2017,2017-07-24,6.033,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 25 2017,2017-07-25,5.806,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 26 2017,2017-07-26,6.192,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 27 2017,2017-07-27,6.166,15,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 28 2017,2017-07-28,6.336,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 29 2017,2017-07-29,6.387,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 30 2017,2017-07-30,6.18,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jul 31 2017,2017-07-31,5.963,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 01 2017,2017-08-01,6.188,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 02 2017,2017-08-02,6.587,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 03 2017,2017-08-03,6.027,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 04 2017,2017-08-04,6.277,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 05 2017,2017-08-05,6.156,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 06 2017,2017-08-06,6.362,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 07 2017,2017-08-07,7.247,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 08 2017,2017-08-08,6.283,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 09 2017,2017-08-09,6.252,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 10 2017,2017-08-10,6.618,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 11 2017,2017-08-11,6.418,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 12 2017,2017-08-12,7.017,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 13 2017,2017-08-13,6.988,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 14 2017,2017-08-14,6.191,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 15 2017,2017-08-15,6.387,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 16 2017,2017-08-16,6.865,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 17 2017,2017-08-17,7.604,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 18 2017,2017-08-18,6.553,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 19 2017,2017-08-19,6.576,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 20 2017,2017-08-20,6.781,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 21 2017,2017-08-21,5.265,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 22 2017,2017-08-22,4.844,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 23 2017,2017-08-23,7.19,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 24 2017,2017-08-24,6.295,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 25 2017,2017-08-25,9.682,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 26 2017,2017-08-26,5.65,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 27 2017,2017-08-27,5.914,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 28 2017,2017-08-28,5.317,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 29 2017,2017-08-29,5.601,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 30 2017,2017-08-30,6.094,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Aug 31 2017,2017-08-31,5.691,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 01 2017,2017-09-01,5.627,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 02 2017,2017-09-02,5.258,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 03 2017,2017-09-03,5.211,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 04 2017,2017-09-04,5.49,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 05 2017,2017-09-05,5.551,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 06 2017,2017-09-06,5.52,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 07 2017,2017-09-07,7.186,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 08 2017,2017-09-08,5.65,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 09 2017,2017-09-09,5.556,16,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 10 2017,2017-09-10,5.635,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 11 2017,2017-09-11,5.466,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 12 2017,2017-09-12,5.837,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 13 2017,2017-09-13,5.681,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 14 2017,2017-09-14,5.343,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 15 2017,2017-09-15,5.603,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 16 2017,2017-09-16,5.805,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 17 2017,2017-09-17,6.534,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 18 2017,2017-09-18,5.462,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 19 2017,2017-09-19,5.285,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 20 2017,2017-09-20,5.576,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 21 2017,2017-09-21,5.908,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 22 2017,2017-09-22,5.499,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 23 2017,2017-09-23,5.452,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 24 2017,2017-09-24,5.196,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 25 2017,2017-09-25,5.255,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 26 2017,2017-09-26,5.179,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 27 2017,2017-09-27,5.066,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 28 2017,2017-09-28,5.311,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 29 2017,2017-09-29,5.024,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Sep 30 2017,2017-09-30,5.326,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 01 2017,2017-10-01,5.219,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 02 2017,2017-10-02,5.444,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 03 2017,2017-10-03,5.393,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 04 2017,2017-10-04,6.627,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 05 2017,2017-10-05,5.241,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 06 2017,2017-10-06,5.293,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 07 2017,2017-10-07,5.121,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 08 2017,2017-10-08,5.451,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 09 2017,2017-10-09,5.305,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 10 2017,2017-10-10,5.062,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 11 2017,2017-10-11,5.254,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 12 2017,2017-10-12,4.697,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 13 2017,2017-10-13,5.205,13,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 14 2017,2017-10-14,5.255,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 15 2017,2017-10-15,5.361,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 16 2017,2017-10-16,5.069,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 17 2017,2017-10-17,5.252,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 18 2017,2017-10-18,5.012,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 19 2017,2017-10-19,4.67,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 20 2017,2017-10-20,4.805,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 21 2017,2017-10-21,4.937,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 22 2017,2017-10-22,4.712,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 23 2017,2017-10-23,4.906,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 24 2017,2017-10-24,4.921,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 25 2017,2017-10-25,5.028,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 26 2017,2017-10-26,4.732,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 27 2017,2017-10-27,4.576,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 28 2017,2017-10-28,4.803,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 29 2017,2017-10-29,4.385,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 30 2017,2017-10-30,4.776,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Oct 31 2017,2017-10-31,4.789,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 01 2017,2017-11-01,4.713,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 02 2017,2017-11-02,4.499,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 03 2017,2017-11-03,4.816,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 04 2017,2017-11-04,4.827,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 05 2017,2017-11-05,4.586,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 06 2017,2017-11-06,4.588,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 07 2017,2017-11-07,4.35,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 08 2017,2017-11-08,4.441,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 09 2017,2017-11-09,4.485,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 10 2017,2017-11-10,4.828,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 11 2017,2017-11-11,5.101,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 12 2017,2017-11-12,4.738,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 13 2017,2017-11-13,4.74,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 14 2017,2017-11-14,4.971,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 15 2017,2017-11-15,4.801,2,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 16 2017,2017-11-16,4.818,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 17 2017,2017-11-17,4.36,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 18 2017,2017-11-18,4.739,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 19 2017,2017-11-19,4.453,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 20 2017,2017-11-20,4.546,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 21 2017,2017-11-21,5.335,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 22 2017,2017-11-22,5.034,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 23 2017,2017-11-23,4.728,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 24 2017,2017-11-24,4.251,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 25 2017,2017-11-25,4.157,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 26 2017,2017-11-26,4.36,2,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 27 2017,2017-11-27,4.119,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 28 2017,2017-11-28,4.601,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 29 2017,2017-11-29,5.162,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Nov 30 2017,2017-11-30,4.661,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 01 2017,2017-12-01,5.209,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 02 2017,2017-12-02,4.444,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 03 2017,2017-12-03,5.49,2,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 04 2017,2017-12-04,5.255,2,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 05 2017,2017-12-05,5.232,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 06 2017,2017-12-06,5.275,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 07 2017,2017-12-07,4.476,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 09 2017,2017-12-09,5.194,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 10 2017,2017-12-10,4.648,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 11 2017,2017-12-11,5.015,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 12 2017,2017-12-12,5.084,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 13 2017,2017-12-13,4.829,2,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 14 2017,2017-12-14,4.838,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 15 2017,2017-12-15,4.318,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 16 2017,2017-12-16,5.136,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 17 2017,2017-12-17,4.852,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 18 2017,2017-12-18,5.012,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 19 2017,2017-12-19,5.108,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 20 2017,2017-12-20,4.748,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 21 2017,2017-12-21,4.936,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 22 2017,2017-12-22,5.025,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 23 2017,2017-12-23,4.628,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 24 2017,2017-12-24,4.896,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 25 2017,2017-12-25,5.147,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 26 2017,2017-12-26,5.203,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 27 2017,2017-12-27,5.278,18,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 28 2017,2017-12-28,4.721,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 29 2017,2017-12-29,4.297,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 30 2017,2017-12-30,5.281,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Dec 31 2017,2017-12-31,5.386,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 01 2018,2018-01-01,5.523,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 02 2018,2018-01-02,5.179,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 03 2018,2018-01-03,5.179,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 04 2018,2018-01-04,5.25,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 05 2018,2018-01-05,6.959,11,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 06 2018,2018-01-06,5.789,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 07 2018,2018-01-07,6.3,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 08 2018,2018-01-08,5.628,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 09 2018,2018-01-09,5.822,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 10 2018,2018-01-10,6.557,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 11 2018,2018-01-11,6.678,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 12 2018,2018-01-12,6.71,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 13 2018,2018-01-13,5.969,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 14 2018,2018-01-14,6.099,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 15 2018,2018-01-15,5.614,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 16 2018,2018-01-16,5.119,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 17 2018,2018-01-17,5.746,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 18 2018,2018-01-18,6.048,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 19 2018,2018-01-19,6.16,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 20 2018,2018-01-20,6.218,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 21 2018,2018-01-21,6.203,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 22 2018,2018-01-22,6.202,10,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 23 2018,2018-01-23,6.053,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 24 2018,2018-01-24,5.695,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 25 2018,2018-01-25,6.249,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 26 2018,2018-01-26,5.669,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 27 2018,2018-01-27,5.485,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 28 2018,2018-01-28,6.082,12,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 29 2018,2018-01-29,6.202,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 30 2018,2018-01-30,6.93,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Jan 31 2018,2018-01-31,6.727,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 01 2018,2018-02-01,7.22,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 02 2018,2018-02-02,7.39,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 03 2018,2018-02-03,6.253,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 04 2018,2018-02-04,6.336,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 05 2018,2018-02-05,6.5,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 06 2018,2018-02-06,6.106,3,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 07 2018,2018-02-07,6.604,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 08 2018,2018-02-08,7.166,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 09 2018,2018-02-09,6.552,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 10 2018,2018-02-10,6.28,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 11 2018,2018-02-11,5.888,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 12 2018,2018-02-12,6.659,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 13 2018,2018-02-13,6.994,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 14 2018,2018-02-14,6.305,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 15 2018,2018-02-15,5.49,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 16 2018,2018-02-16,5.833,6,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 17 2018,2018-02-17,6.548,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 18 2018,2018-02-18,6.453,2,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 19 2018,2018-02-19,6.381,8,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 20 2018,2018-02-20,6.564,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 21 2018,2018-02-21,6.288,4,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 22 2018,2018-02-22,6.601,1,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 23 2018,2018-02-23,5.574,5,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 24 2018,2018-02-24,5.794,9,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 25 2018,2018-02-25,5.859,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
Feb 26 2018,2018-02-26,5.509,7,M4A1-S | Basilisk,M4A1-S,Basilisk,Battle-Scarred,1,1,0
