date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Nov 08 2016,2016-11-08,1.812,28,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 09 2016,2016-11-09,1.746,34,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 10 2016,2016-11-10,1.712,30,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 11 2016,2016-11-11,1.761,39,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 12 2016,2016-11-12,1.754,47,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 13 2016,2016-11-13,1.748,49,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 14 2016,2016-11-14,1.715,41,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 15 2016,2016-11-15,1.743,34,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 16 2016,2016-11-16,1.767,44,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 17 2016,2016-11-17,1.779,29,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 18 2016,2016-11-18,1.812,28,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 19 2016,2016-11-19,1.868,32,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 20 2016,2016-11-20,1.918,31,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 21 2016,2016-11-21,1.809,33,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 22 2016,2016-11-22,1.789,33,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 23 2016,2016-11-23,1.646,22,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 24 2016,2016-11-24,1.562,45,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 25 2016,2016-11-25,1.423,31,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 26 2016,2016-11-26,1.466,49,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 27 2016,2016-11-27,1.461,38,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 28 2016,2016-11-28,1.573,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 29 2016,2016-11-29,1.642,48,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Nov 30 2016,2016-11-30,1.767,43,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 01 2016,2016-12-01,1.816,25,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 02 2016,2016-12-02,1.89,44,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 03 2016,2016-12-03,1.933,38,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 04 2016,2016-12-04,1.861,48,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 05 2016,2016-12-05,1.904,40,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 06 2016,2016-12-06,1.839,39,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 07 2016,2016-12-07,1.828,39,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 08 2016,2016-12-08,1.802,44,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 09 2016,2016-12-09,1.777,52,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 10 2016,2016-12-10,1.894,41,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 11 2016,2016-12-11,1.777,31,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 12 2016,2016-12-12,1.775,32,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 13 2016,2016-12-13,1.875,38,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 14 2016,2016-12-14,1.709,28,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 15 2016,2016-12-15,1.651,42,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 16 2016,2016-12-16,1.617,33,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 17 2016,2016-12-17,1.621,42,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 18 2016,2016-12-18,1.628,34,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 19 2016,2016-12-19,1.592,35,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 20 2016,2016-12-20,1.544,36,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 21 2016,2016-12-21,1.55,46,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 22 2016,2016-12-22,1.63,36,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 23 2016,2016-12-23,1.545,27,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 24 2016,2016-12-24,1.489,62,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 25 2016,2016-12-25,1.673,63,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 26 2016,2016-12-26,1.672,56,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 27 2016,2016-12-27,1.642,50,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 28 2016,2016-12-28,1.707,41,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 29 2016,2016-12-29,1.663,47,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 30 2016,2016-12-30,1.715,43,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Dec 31 2016,2016-12-31,1.852,37,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Jan 01 2017,2017-01-01,1.717,46,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Jan 02 2017,2017-01-02,1.741,44,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Jan 03 2017,2017-01-03,1.805,41,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Jan 04 2017,2017-01-04,1.75,33,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Jan 05 2017,2017-01-05,1.797,41,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
Jan 06 2017,2017-01-06,1.864,52,USP-S | Torque,USP-S,Torque,Well-Worn,1,1,0
