date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 26 2017,2017-07-26,6.004,96,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jul 27 2017,2017-07-27,6.073,100,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jul 28 2017,2017-07-28,6.194,75,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jul 29 2017,2017-07-29,6.116,80,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jul 30 2017,2017-07-30,6.165,107,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jul 31 2017,2017-07-31,6.109,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 01 2017,2017-08-01,6.023,98,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 02 2017,2017-08-02,6.024,83,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 03 2017,2017-08-03,6.009,95,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 04 2017,2017-08-04,5.898,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 05 2017,2017-08-05,6.054,80,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 06 2017,2017-08-06,5.874,107,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 07 2017,2017-08-07,5.966,90,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 08 2017,2017-08-08,6.028,79,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 09 2017,2017-08-09,6.192,98,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 10 2017,2017-08-10,6.213,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 11 2017,2017-08-11,6.007,90,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 12 2017,2017-08-12,6.05,82,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 13 2017,2017-08-13,6.076,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 14 2017,2017-08-14,5.889,61,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 15 2017,2017-08-15,5.957,77,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 16 2017,2017-08-16,5.936,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 17 2017,2017-08-17,5.797,74,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 18 2017,2017-08-18,6.033,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 19 2017,2017-08-19,5.721,81,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 20 2017,2017-08-20,5.684,81,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 21 2017,2017-08-21,5.694,79,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 22 2017,2017-08-22,5.447,70,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 23 2017,2017-08-23,5.119,109,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 24 2017,2017-08-24,5.191,89,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 25 2017,2017-08-25,5.637,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 26 2017,2017-08-26,5.564,116,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 27 2017,2017-08-27,5.474,91,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 28 2017,2017-08-28,5.427,91,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 29 2017,2017-08-29,5.738,77,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 30 2017,2017-08-30,5.178,80,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Aug 31 2017,2017-08-31,5.298,83,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 01 2017,2017-09-01,5.272,115,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 02 2017,2017-09-02,5.392,100,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 03 2017,2017-09-03,5.376,92,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 04 2017,2017-09-04,5.412,92,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 05 2017,2017-09-05,5.651,92,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 06 2017,2017-09-06,5.767,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 07 2017,2017-09-07,5.734,79,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 08 2017,2017-09-08,5.628,81,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 09 2017,2017-09-09,5.624,96,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 10 2017,2017-09-10,5.482,98,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 11 2017,2017-09-11,5.806,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 12 2017,2017-09-12,5.831,78,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 13 2017,2017-09-13,5.631,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 14 2017,2017-09-14,5.677,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 15 2017,2017-09-15,5.822,88,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 16 2017,2017-09-16,5.798,86,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 17 2017,2017-09-17,5.465,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 18 2017,2017-09-18,5.622,74,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 19 2017,2017-09-19,5.864,80,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 20 2017,2017-09-20,5.596,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 21 2017,2017-09-21,5.785,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 22 2017,2017-09-22,5.618,87,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 23 2017,2017-09-23,5.59,98,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 24 2017,2017-09-24,5.776,89,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 25 2017,2017-09-25,5.626,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 26 2017,2017-09-26,5.699,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 27 2017,2017-09-27,5.468,76,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 28 2017,2017-09-28,5.36,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 29 2017,2017-09-29,5.33,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Sep 30 2017,2017-09-30,5.328,87,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 01 2017,2017-10-01,5.498,87,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 02 2017,2017-10-02,5.537,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 03 2017,2017-10-03,5.779,74,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 04 2017,2017-10-04,5.518,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 05 2017,2017-10-05,5.314,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 06 2017,2017-10-06,5.597,44,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 07 2017,2017-10-07,5.488,96,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 08 2017,2017-10-08,5.534,77,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 09 2017,2017-10-09,5.538,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 10 2017,2017-10-10,5.54,65,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 11 2017,2017-10-11,5.525,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 12 2017,2017-10-12,5.58,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 13 2017,2017-10-13,5.498,77,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 14 2017,2017-10-14,5.711,96,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 15 2017,2017-10-15,5.525,99,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 16 2017,2017-10-16,5.479,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 17 2017,2017-10-17,5.466,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 18 2017,2017-10-18,5.516,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 19 2017,2017-10-19,5.696,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 20 2017,2017-10-20,5.675,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 21 2017,2017-10-21,5.625,76,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 22 2017,2017-10-22,5.589,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 23 2017,2017-10-23,5.598,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 24 2017,2017-10-24,5.507,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 25 2017,2017-10-25,5.397,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 26 2017,2017-10-26,5.378,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 27 2017,2017-10-27,5.197,89,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 28 2017,2017-10-28,5.468,75,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 29 2017,2017-10-29,5.093,74,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 30 2017,2017-10-30,5.34,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Oct 31 2017,2017-10-31,5.458,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 01 2017,2017-11-01,5.35,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 02 2017,2017-11-02,5.184,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 03 2017,2017-11-03,5.649,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 04 2017,2017-11-04,5.419,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 05 2017,2017-11-05,5.225,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 06 2017,2017-11-06,5.368,61,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 07 2017,2017-11-07,5.219,52,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 08 2017,2017-11-08,5.343,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 09 2017,2017-11-09,5.235,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 10 2017,2017-11-10,5.333,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 11 2017,2017-11-11,5.624,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 12 2017,2017-11-12,5.456,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 13 2017,2017-11-13,5.258,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 14 2017,2017-11-14,5.224,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 15 2017,2017-11-15,5.417,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 16 2017,2017-11-16,5.209,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 17 2017,2017-11-17,5.591,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 18 2017,2017-11-18,5.311,78,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 19 2017,2017-11-19,5.29,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 20 2017,2017-11-20,5.243,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 21 2017,2017-11-21,5.336,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 22 2017,2017-11-22,5.244,83,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 23 2017,2017-11-23,4.614,87,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 24 2017,2017-11-24,4.778,86,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 25 2017,2017-11-25,4.811,88,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 26 2017,2017-11-26,4.531,93,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 27 2017,2017-11-27,4.502,81,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 28 2017,2017-11-28,4.683,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 29 2017,2017-11-29,4.975,55,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Nov 30 2017,2017-11-30,5.234,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 01 2017,2017-12-01,5.05,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 02 2017,2017-12-02,5.079,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 03 2017,2017-12-03,5.194,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 04 2017,2017-12-04,5.102,65,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 05 2017,2017-12-05,5.348,50,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 06 2017,2017-12-06,5.529,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 07 2017,2017-12-07,5.306,48,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 08 2017,2017-12-08,5.619,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 09 2017,2017-12-09,5.696,87,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 10 2017,2017-12-10,5.555,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 11 2017,2017-12-11,5.469,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 12 2017,2017-12-12,5.269,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 13 2017,2017-12-13,5.676,42,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 14 2017,2017-12-14,5.737,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 15 2017,2017-12-15,5.81,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 16 2017,2017-12-16,6.327,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 17 2017,2017-12-17,5.666,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 18 2017,2017-12-18,5.58,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 19 2017,2017-12-19,5.836,40,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 20 2017,2017-12-20,5.81,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 21 2017,2017-12-21,5.426,75,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 22 2017,2017-12-22,5.302,96,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 23 2017,2017-12-23,5.281,90,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 24 2017,2017-12-24,5.604,101,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 25 2017,2017-12-25,6.276,116,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 26 2017,2017-12-26,6.576,93,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 27 2017,2017-12-27,6.431,102,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 28 2017,2017-12-28,6.646,88,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 29 2017,2017-12-29,6.539,86,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 30 2017,2017-12-30,6.56,80,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Dec 31 2017,2017-12-31,6.191,83,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 01 2018,2018-01-01,6.563,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 02 2018,2018-01-02,6.199,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 03 2018,2018-01-03,6.457,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 04 2018,2018-01-04,6.222,61,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 05 2018,2018-01-05,6.765,79,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 06 2018,2018-01-06,6.61,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 07 2018,2018-01-07,6.885,55,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 08 2018,2018-01-08,6.765,60,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 09 2018,2018-01-09,6.902,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 10 2018,2018-01-10,7.234,55,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 11 2018,2018-01-11,6.838,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 12 2018,2018-01-12,6.365,86,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 13 2018,2018-01-13,6.95,108,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 14 2018,2018-01-14,6.555,84,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 15 2018,2018-01-15,6.312,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 16 2018,2018-01-16,6.365,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 17 2018,2018-01-17,6.626,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 18 2018,2018-01-18,6.596,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 19 2018,2018-01-19,7.047,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 20 2018,2018-01-20,6.691,89,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 21 2018,2018-01-21,6.825,76,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 22 2018,2018-01-22,7.057,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 23 2018,2018-01-23,6.881,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 24 2018,2018-01-24,6.924,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 25 2018,2018-01-25,6.981,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 26 2018,2018-01-26,6.689,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 27 2018,2018-01-27,6.444,84,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 28 2018,2018-01-28,6.9,88,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 29 2018,2018-01-29,6.757,84,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 30 2018,2018-01-30,6.44,76,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Jan 31 2018,2018-01-31,6.767,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 01 2018,2018-02-01,6.834,68,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 02 2018,2018-02-02,6.982,61,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 03 2018,2018-02-03,6.869,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 04 2018,2018-02-04,6.567,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 05 2018,2018-02-05,6.746,76,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 06 2018,2018-02-06,7.055,52,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 07 2018,2018-02-07,6.513,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 08 2018,2018-02-08,6.42,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 09 2018,2018-02-09,6.614,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 10 2018,2018-02-10,6.841,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 11 2018,2018-02-11,6.494,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 12 2018,2018-02-12,6.396,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 13 2018,2018-02-13,6.466,61,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 14 2018,2018-02-14,6.674,58,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 15 2018,2018-02-15,6.597,70,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 16 2018,2018-02-16,6.509,88,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 17 2018,2018-02-17,6.368,81,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 18 2018,2018-02-18,6.391,94,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 19 2018,2018-02-19,6.618,93,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 20 2018,2018-02-20,6.899,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 21 2018,2018-02-21,6.434,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 22 2018,2018-02-22,6.16,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 23 2018,2018-02-23,6.582,76,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 24 2018,2018-02-24,6.603,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 25 2018,2018-02-25,6.297,85,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 26 2018,2018-02-26,6.368,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 27 2018,2018-02-27,7.003,70,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Feb 28 2018,2018-02-28,6.874,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 01 2018,2018-03-01,6.747,65,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 02 2018,2018-03-02,6.744,75,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 03 2018,2018-03-03,6.842,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 04 2018,2018-03-04,6.575,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 05 2018,2018-03-05,6.718,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 06 2018,2018-03-06,6.224,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 07 2018,2018-03-07,6.367,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 08 2018,2018-03-08,6.339,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 09 2018,2018-03-09,6.593,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 10 2018,2018-03-10,6.609,60,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 11 2018,2018-03-11,6.376,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 12 2018,2018-03-12,6.312,95,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 13 2018,2018-03-13,6.178,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 14 2018,2018-03-14,6.207,52,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 15 2018,2018-03-15,6.341,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 16 2018,2018-03-16,6.322,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 17 2018,2018-03-17,6.232,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 18 2018,2018-03-18,6.269,73,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 19 2018,2018-03-19,6.105,51,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 20 2018,2018-03-20,6.143,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 21 2018,2018-03-21,6.233,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 22 2018,2018-03-22,6.326,49,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 23 2018,2018-03-23,6.151,63,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 24 2018,2018-03-24,6.215,72,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 25 2018,2018-03-25,6.29,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 26 2018,2018-03-26,5.98,53,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 27 2018,2018-03-27,6.056,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 28 2018,2018-03-28,5.763,75,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,0
Mar 29 2018,2018-03-29,6.011,56,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 30 2018,2018-03-30,5.624,78,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Mar 31 2018,2018-03-31,5.328,79,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 01 2018,2018-04-01,5.645,77,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 02 2018,2018-04-02,5.443,64,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 03 2018,2018-04-03,5.354,71,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 04 2018,2018-04-04,5.562,67,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 05 2018,2018-04-05,5.376,60,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 06 2018,2018-04-06,5.831,57,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 07 2018,2018-04-07,5.643,62,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 08 2018,2018-04-08,5.548,66,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 09 2018,2018-04-09,5.527,69,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 10 2018,2018-04-10,5.642,59,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 11 2018,2018-04-11,5.981,65,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 12 2018,2018-04-12,5.747,54,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 13 2018,2018-04-13,6.167,46,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
Apr 14 2018,2018-04-14,6.247,55,USP-S | Guardian,USP-S,Guardian,Factory New,1,1,1
