date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 27 2015,2015-05-27,120.81,,,,12.887297285946147,10.44511731430015,13.063616153952317,2,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 17 2016,2016-06-17,32.499,1.6279047407111369,2.280531677885635,12.867491276191101,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 18 2016,2016-06-18,29.926,1.7945412425649594,2.4857755675904554,12.871985744554086,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 19 2016,2016-06-19,29.518,1.9116113333147506,2.6756661507117134,12.877541468811394,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 20 2016,2016-06-20,28.849,2.075929085727103,2.880813091118495,12.884971273353896,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 21 2016,2016-06-21,31.389,2.1160214934923975,2.8399613685616014,12.885089424077151,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 22 2016,2016-06-22,27.778,2.369434850897141,3.090383135452078,12.895615254238079,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 23 2016,2016-06-23,31.787,2.3824686694523027,3.006437209055584,12.894522275899185,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 24 2016,2016-06-24,26.907,2.6457843032478388,3.2818724006558764,12.90761030581863,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 25 2016,2016-06-25,28.924,2.7530825066655864,3.30471217350683,12.914055143916656,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 26 2016,2016-06-26,25.542,3.0630802204290952,3.622718452768317,12.9314974236313,12.887297285946147,10.44511731430015,13.063616153952317,17,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 27 2016,2016-06-27,27.24,3.2169405898497803,3.694360768022903,12.942823461803027,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 28 2016,2016-06-28,26.187,3.4096176313417326,3.8227115903389786,12.957478061956602,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 29 2016,2016-06-29,25.252,3.561221273793859,3.9916965333526417,12.975184998357356,12.887297285946147,10.44511731430015,13.063616153952317,19,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jun 30 2016,2016-06-30,27.306,3.59780568118161,3.962971124576627,12.985635975568355,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 01 2016,2016-07-01,27.33,3.670200715016578,3.9219324812899345,12.995818031202445,12.887297285946147,10.44511731430015,13.063616153952317,16,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 02 2016,2016-07-02,26.209,3.7456861495641838,3.9378164140232697,13.00947095634908,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 03 2016,2016-07-03,26.723,3.7805677778596967,3.904637224507845,13.021197489937482,12.887297285946147,10.44511731430015,13.063616153952317,15,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 04 2016,2016-07-04,25.785,3.7814930428781515,3.916957096136895,13.035835731164344,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 05 2016,2016-07-05,27.388,3.734914913709043,3.8313807188561806,13.045039892604672,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 06 2016,2016-07-06,29.073,3.643399915892984,3.7074719874615996,13.0491573719076,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 07 2016,2016-07-07,32.227,3.4629879364904577,3.650105311480526,13.045437662449698,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 08 2016,2016-07-08,31.469,3.077678318876967,3.5587488415670996,13.043351883172322,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 09 2016,2016-07-09,30.822,2.810230538259011,3.4516721945539786,13.042717558457078,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 10 2016,2016-07-10,31.847,2.7667683327122217,3.375295470120966,13.039668677209326,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 11 2016,2016-07-11,30.141,2.6833679343815287,3.264831091135155,13.040562054606351,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 12 2016,2016-07-12,30.699,2.6774454562636736,3.1626470125152375,13.040012182193644,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 13 2016,2016-07-13,32.934,2.6471127296454346,3.143184590380279,13.034555105705126,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 14 2016,2016-07-14,33.263,2.7027318610336284,3.133287488471425,13.028441331502757,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 15 2016,2016-07-15,24.845,2.6925056101932614,3.335712127726595,13.044651789913292,12.887297285946147,10.44511731430015,13.063616153952317,2,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 16 2016,2016-07-16,32.317,2.5945310749446087,3.275083432765992,13.040264341956345,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 17 2016,2016-07-17,30.951,2.5388311175973906,3.1730973313241235,13.038785317176906,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 18 2016,2016-07-18,29.523,2.534940327802589,3.074504429119631,13.040671772093868,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 19 2016,2016-07-19,31.184,2.5645848959448387,2.983627950048756,13.038536211427816,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 20 2016,2016-07-20,30.138,2.5716634493172648,2.8859724167324385,13.038752098253427,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 21 2016,2016-07-21,27.999,2.5421985055030554,2.8481032360027,13.044404781925168,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 22 2016,2016-07-22,28.518,2.533578433394864,2.783539987153176,13.048522321785567,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 23 2016,2016-07-23,29.589,2.48198853258123,2.694348231371828,13.049792905853785,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 24 2016,2016-07-24,29.135,2.4520758880838485,2.614663720055823,13.05210738948412,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 25 2016,2016-07-25,27.641,2.4649385716629175,2.592891018030377,13.058283590819071,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 26 2016,2016-07-26,30.16,2.386031925724666,2.5096130163542654,13.05792336575795,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 27 2016,2016-07-27,29.375,2.3594125364683514,2.429722377489526,13.0593604566727,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 28 2016,2016-07-28,28.597,2.293356331748394,2.3685680922203907,13.06266097175316,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 29 2016,2016-07-29,28.6,2.1685849976324763,2.3074396156293306,13.065851522705449,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 30 2016,2016-07-30,28.859,2.135330599454833,2.2401256936393614,13.068287360709991,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Jul 31 2016,2016-07-31,27.81,2.120686895064703,2.2114829527614663,13.073338899265867,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 01 2016,2016-08-01,26.754,2.094037886779269,2.2439235709919645,13.08118078227628,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 02 2016,2016-08-02,26.988,2.082539235049332,2.2454787596461925,13.088218242236804,12.887297285946147,10.44511731430015,13.063616153952317,17,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 03 2016,2016-08-03,28.747,1.9680054787450225,2.174108193231894,13.090503607145166,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 04 2016,2016-08-04,27.806,1.9533289971909433,2.1282462526053125,13.095088571515255,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 05 2016,2016-08-05,24.692,2.148162861182443,2.3268982951043413,13.108529894751971,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 06 2016,2016-08-06,24.66,2.253065411451363,2.472180023501287,13.1218669653892,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 07 2016,2016-08-07,25.54,2.3067605399148827,2.5021423692789835,13.132321107749267,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 08 2016,2016-08-08,26.375,2.328716202240492,2.467404405960286,13.140197953532683,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 09 2016,2016-08-09,24.737,2.375180453157224,2.5364338720776636,13.152740419881834,12.887297285946147,10.44511731430015,13.063616153952317,14,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 10 2016,2016-08-10,23.459,2.5354514900946916,2.6981010697062864,13.16914065219692,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 11 2016,2016-08-11,24.227,2.6071117019490173,2.747271274215937,13.182852426742384,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 12 2016,2016-08-12,25.438,2.4925437270060526,2.7039410047285433,13.192716309589073,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 13 2016,2016-08-13,25.083,2.3313403231406635,2.673947499528105,13.203454455979722,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 14 2016,2016-08-14,22.356,2.474784392327646,2.852176206663095,13.222653533021871,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 15 2016,2016-08-15,23.846,2.3971509145023266,2.8594787359807277,13.236744303309875,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 16 2016,2016-08-16,24.077,2.3637265826389626,2.8402359221446516,13.249915161582921,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 17 2016,2016-08-17,24.755,2.3529415058364442,2.7813617344447,13.26085901821674,12.887297285946147,10.44511731430015,13.063616153952317,14,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 18 2016,2016-08-18,23.223,2.302065964682585,2.8037466986379123,13.276305787226605,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 19 2016,2016-08-19,22.797,2.3075154227956167,2.8405427532086316,13.292894407653215,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 20 2016,2016-08-20,23.425,2.3486075280243224,2.8195932302141555,13.307265274918285,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 21 2016,2016-08-21,23.676,2.3531955434090293,2.77822235120893,13.32065808063571,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 22 2016,2016-08-22,23.784,2.2926724746166776,2.727763472984816,13.333528228059357,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 23 2016,2016-08-23,21.584,2.3378875249492337,2.817454974530922,13.353207544069424,12.887297285946147,10.44511731430015,13.063616153952317,17,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 24 2016,2016-08-24,24.585,2.313955131496207,2.7306671816983714,13.36332763326158,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 25 2016,2016-08-25,24.554,2.1478806151144756,2.646671737900816,13.37337563632374,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 26 2016,2016-08-26,26.971,2.0342594532142253,2.598014111255174,13.3769050571718,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 27 2016,2016-08-27,27.601,1.985580701707045,2.577168384199762,13.378844738255045,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 28 2016,2016-08-28,27.815,1.944433961308019,2.5612674456720685,13.380213176689189,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 29 2016,2016-08-29,25.867,1.8236640444800631,2.4780990945952923,13.386227117716574,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 30 2016,2016-08-30,28.904,1.8893190417137737,2.532850698132352,13.38506681598439,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Aug 31 2016,2016-08-31,27.553,1.918205412814297,2.4869707596373987,13.386797168169768,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 01 2016,2016-09-01,25.935,1.8932798021418664,2.4054109411789604,13.392344789788343,12.887297285946147,10.44511731430015,13.063616153952317,13,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 02 2016,2016-09-02,26.137,1.7780749166439391,2.327002822698411,13.397273642268054,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 03 2016,2016-09-03,27.178,1.7479354600261257,2.2711645951610766,13.399600353720793,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 04 2016,2016-09-04,26.921,1.7802450693372238,2.2077138325409256,13.402442725096941,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 05 2016,2016-09-05,29.004,1.91463747086244,2.2555821085541234,13.400680182636592,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 06 2016,2016-09-06,28.98,2.032197191819659,2.2832992221834476,13.398919300815468,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 07 2016,2016-09-07,29.553,2.165317110646404,2.3399676994722083,13.395997584768956,12.887297285946147,10.44511731430015,13.063616153952317,3,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 08 2016,2016-09-08,28.066,2.211400800138565,2.29044641906392,13.396028495270679,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 09 2016,2016-09-09,25.588,2.174898930404392,2.234207349983413,13.401733340731383,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 10 2016,2016-09-10,25.661,2.158253183885067,2.175681485169554,13.40714566784414,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 11 2016,2016-09-11,25.108,2.16045981190428,2.1374362934603934,13.413843046890987,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 12 2016,2016-09-12,25.898,2.157735284649994,2.073004043918406,13.418455860402355,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 13 2016,2016-09-13,25.997,2.062683416017964,2.0085200970749018,13.42273073645471,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 14 2016,2016-09-14,25.299,2.031193829356687,1.963489255720481,13.42861464562448,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 15 2016,2016-09-15,28.106,2.0408254710903515,1.948161080809209,13.428021973604714,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 16 2016,2016-09-16,25.352,2.030977284717227,1.905209707168718,13.433585520783044,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 17 2016,2016-09-17,27.237,1.9704919112791763,1.8543707739904183,13.43468519223545,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 18 2016,2016-09-18,28.203,1.8971043015705116,1.845663860461874,13.433706424792152,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 19 2016,2016-09-19,26.035,1.816403790746246,1.7901816059302043,13.437373834255467,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 20 2016,2016-09-20,27.559,1.7499030531446993,1.7501662845753327,13.437590728184489,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 21 2016,2016-09-21,25.689,1.6785082936812854,1.7081325712504367,13.44190597483016,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 22 2016,2016-09-22,26.914,1.3816740970097305,1.6546863657765032,13.443355475944673,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 23 2016,2016-09-23,30.078,1.4395412667316991,1.8249031271076692,13.438667391207673,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 24 2016,2016-09-24,28.068,1.3758723297671553,1.7934844071749212,13.437624105012599,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 25 2016,2016-09-25,27.844,1.3820659780990552,1.7514070438024,13.436977529062634,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 26 2016,2016-09-26,29.878,1.4681911621136223,1.8462460169166919,13.432537093516252,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 27 2016,2016-09-27,30.897,1.612421598914649,2.018686818957957,13.42644301831968,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 28 2016,2016-09-28,28.852,1.6119608477613323,1.987185357851282,13.423763263719032,12.887297285946147,10.44511731430015,13.063616153952317,3,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 29 2016,2016-09-29,27.962,1.5910242620091126,1.9259786108026433,13.42273047229252,12.887297285946147,10.44511731430015,13.063616153952317,8,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Sep 30 2016,2016-09-30,26.753,1.594812292490453,1.8721317515290599,13.424116705282954,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 01 2016,2016-10-01,26.445,1.581781222067562,1.828112054373819,13.426097205547112,12.887297285946147,10.44511731430015,13.063616153952317,12,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 02 2016,2016-10-02,29.542,1.6117347336726735,1.8483699473913118,13.422039207643929,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 03 2016,2016-10-03,32.077,1.8145672306325646,2.118830266996113,13.414161564761654,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 04 2016,2016-10-04,28.549,1.816288594214597,2.057438940151959,13.41181748797949,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 05 2016,2016-10-05,27.813,1.7998917339733975,1.9900080007784913,13.410820961054336,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 06 2016,2016-10-06,27.432,1.7830558249015709,1.9277521846194736,13.410523361629341,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 07 2016,2016-10-07,27.41,1.745271126716393,1.8675521751610031,13.410217888741824,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 08 2016,2016-10-08,28.915,1.760845711453167,1.8273748619191985,13.407062762065829,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 09 2016,2016-10-09,27.092,1.7234227588580533,1.7783521680549828,13.407299262754362,12.887297285946147,10.44511731430015,13.063616153952317,3,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 10 2016,2016-10-10,29.395,1.7116980776989184,1.764016727489704,13.403259277408152,12.887297285946147,10.44511731430015,13.063616153952317,2,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 11 2016,2016-10-11,28.237,1.6391662921546724,1.707895077869823,13.401214524283505,12.887297285946147,10.44511731430015,13.063616153952317,5,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 12 2016,2016-10-12,27.725,1.5975170838949089,1.6528329331065446,13.400084509290872,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 13 2016,2016-10-13,27.902,1.5561037403005844,1.5986478107674993,13.398578852696183,12.887297285946147,10.44511731430015,13.063616153952317,11,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 14 2016,2016-10-14,29.731,1.502723480043488,1.6101911319727737,13.39388448443513,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 15 2016,2016-10-15,33.069,1.753106380902585,1.9997615091475867,13.384714024197729,12.887297285946147,10.44511731430015,13.063616153952317,9,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 16 2016,2016-10-16,28.619,1.6635908316575765,1.9351577031083829,13.381848250098491,12.887297285946147,10.44511731430015,13.063616153952317,6,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 17 2016,2016-10-17,29.903,1.6706583862899347,1.909568173336223,13.376847568009312,12.887297285946147,10.44511731430015,13.063616153952317,10,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 18 2016,2016-10-18,31.178,1.7401154476835987,1.9656040534963843,13.369987978769846,12.887297285946147,10.44511731430015,13.063616153952317,4,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
Oct 19 2016,2016-10-19,30.07,1.691444718808252,1.933518050546844,13.36471175459757,12.887297285946147,10.44511731430015,13.063616153952317,7,AWP | Hyper Beast,AWP,Hyper Beast,Battle-Scarred,1,1,0
