date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Apr 21 2019,2019-04-21,6.396,0.26501121424903457,0.33757788730192234,2.9911614416003807,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 22 2019,2019-04-22,5.757,0.25704500254414314,0.3492569955221384,2.9901746956519792,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 23 2019,2019-04-23,6.244,0.2294321450777695,0.3378508173464472,2.9891563566488517,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 24 2019,2019-04-24,6.292,0.2152589031884227,0.32722946906910405,2.9881387719858785,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 25 2019,2019-04-25,6.359,0.21898451370122834,0.3182077485768486,2.9871227044263313,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 26 2019,2019-04-26,5.859,0.22460188277641413,0.3218403641879635,2.9861287345280134,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 27 2019,2019-04-27,5.884,0.22613860310808256,0.3218528491497514,2.9851333542393093,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 28 2019,2019-04-28,6.16,0.2259740220031337,0.31138908524627856,2.98412192709775,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 29 2019,2019-04-29,5.842,0.22905278466000353,0.3133597297532666,2.9831326661134523,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Apr 30 2019,2019-04-30,5.945,0.2297523929549973,0.3080699307387919,2.982135034795449,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 01 2019,2019-05-01,6.035,0.22552151820169025,0.2993897231383412,2.98113221114817,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 02 2019,2019-05-02,6.416,0.22485718583707984,0.29743071120989373,2.980124579013086,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 03 2019,2019-05-03,6.153,0.2124128516352368,0.2876844327804765,2.979118466937111,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 04 2019,2019-05-04,5.912,0.21367604924878966,0.2851283590413969,2.9781276039866493,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 05 2019,2019-05-05,5.919,0.2158147247105283,0.281502957106714,2.9771371301804694,1.9900727928694895,3.468712243366427,0.9244437562787474,12,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 06 2019,2019-05-06,5.957,0.2163975401936932,0.2756998694271902,2.976144591543379,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 07 2019,2019-05-07,5.707,0.22779998536636242,0.2858659134735067,2.9751791106838508,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 08 2019,2019-05-08,5.615,0.24121016733787737,0.3011543555730922,2.974227711805672,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 09 2019,2019-05-09,5.721,0.24817144842965277,0.30347521880700545,2.973262260580692,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 10 2019,2019-05-10,5.7,0.25250620795744844,0.30556143504408534,2.9723005061665173,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 11 2019,2019-05-11,5.857,0.2542346097233572,0.29826407231722846,2.971321492872369,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 12 2019,2019-05-12,6.024,0.251353705079216,0.2885114690097311,2.9703302362331083,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 13 2019,2019-05-13,5.573,0.25042635139066854,0.2995279238245909,2.969390098610673,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 14 2019,2019-05-14,5.617,0.2602934263781352,0.3036107270425908,2.9684439402541987,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 15 2019,2019-05-15,5.722,0.2639316460614007,0.29947022628536746,2.9674839808632116,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 16 2019,2019-05-16,6.011,0.26303214479409004,0.2901629514245697,2.966497388292477,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 17 2019,2019-05-17,6.05,0.26317228306622553,0.2818390392600187,2.9655095070253714,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 18 2019,2019-05-18,6.096,0.2588696028195362,0.2749261690886968,2.964520376180936,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 19 2019,2019-05-19,5.579,0.26761201113799593,0.28262952564021915,2.9635848198516452,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 20 2019,2019-05-20,5.712,0.247261795273498,0.2791092805990473,2.9626308741350673,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 21 2019,2019-05-21,5.827,0.23221513261556712,0.27101911829565,2.9616644168895174,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 22 2019,2019-05-22,5.769,0.23193811352453614,0.2647195321067115,2.960705298600584,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 23 2019,2019-05-23,5.845,0.22393517124184184,0.2565100710684656,2.959738894287052,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 24 2019,2019-05-24,6.169,0.21764809992708742,0.25683045005701394,2.958753042785146,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 25 2019,2019-05-25,5.782,0.20062332750655265,0.2508028150859918,2.957795264053273,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 26 2019,2019-05-26,5.659,0.20469336753352546,0.25064581581206996,2.95685407322118,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 27 2019,2019-05-27,5.662,0.2083469807013938,0.24932879738335248,2.9559133556565937,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 28 2019,2019-05-28,5.637,0.20491254372117534,0.24868643314859382,2.9549771081419194,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 29 2019,2019-05-29,5.763,0.20553133832594137,0.24186252880082196,2.954025176867056,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 30 2019,2019-05-30,5.908,0.2050383788006015,0.2342651422829202,2.9530595308118204,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
May 31 2019,2019-05-31,5.436,0.21498028778820566,0.25024766512246144,2.9521597670169073,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 01 2019,2019-06-01,5.752,0.18418089558479753,0.24290007005144212,2.9512118595242995,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 02 2019,2019-06-02,5.979,0.17535507491492167,0.23792723839925806,2.950243567922662,1.9900727928694895,3.468712243366427,0.9244437562787474,2,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 03 2019,2019-06-03,6.029,0.1792210508200381,0.23501343566431826,2.9492730968600798,1.9900727928694895,3.468712243366427,0.9244437562787474,12,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 04 2019,2019-06-04,6.052,0.18378735838739269,0.23281749303106644,2.948302331970973,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 05 2019,2019-06-05,6.217,0.19677596806714864,0.24188959631421414,2.94732704069951,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 06 2019,2019-06-06,6.428,0.22504545900830572,0.27029320764044823,2.9463546062628434,1.9900727928694895,3.468712243366427,0.9244437562787474,2,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 07 2019,2019-06-07,6.379,0.24137652420306388,0.2853574194753254,2.9453818060498973,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 08 2019,2019-06-08,6.188,0.2467571657523773,0.28229328756423905,2.944409936134762,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 09 2019,2019-06-09,6.161,0.2494535199596549,0.277346008039265,2.9434396821726656,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 10 2019,2019-06-10,6.496,0.27224008167156233,0.29777450530801414,2.9424738318835915,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 11 2019,2019-06-11,5.859,0.2716783531784968,0.290535546280555,2.941523944450368,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 12 2019,2019-06-12,6.357,0.2756332499995631,0.29466416344713214,2.9405555254446325,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 13 2019,2019-06-13,5.964,0.26889526226495825,0.2854082120252828,2.9395987933195133,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 14 2019,2019-06-14,5.607,0.2730395554679755,0.2948030376693442,2.9386826738707073,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 15 2019,2019-06-15,5.308,0.29641447371789853,0.3327407870519654,2.9378225318145104,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 16 2019,2019-06-16,6.332,0.3049512039346351,0.33567742221387126,2.9368575424776537,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 17 2019,2019-06-17,5.599,0.3091900524035669,0.33797089521452484,2.9359452298168143,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 18 2019,2019-06-18,6.028,0.3031648843880354,0.32745995494147784,2.934988974191507,1.9900727928694895,3.468712243366427,0.9244437562787474,13,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 19 2019,2019-06-19,5.221,0.32761475308104615,0.3660531988002172,2.934151911885871,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 20 2019,2019-06-20,5.481,0.3367378683094547,0.3697834482356251,2.9332616220703294,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 21 2019,2019-06-21,6.04,0.33667542266916095,0.3598681842424791,2.9323073957215207,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 22 2019,2019-06-22,6.177,0.3398634952475369,0.3553343081965792,2.9313488805183874,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 23 2019,2019-06-23,6.018,0.33719207153048797,0.3447523010386672,2.930397748029425,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 24 2019,2019-06-24,6.117,0.33810269133006243,0.3371952102949664,2.929442871678076,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 25 2019,2019-06-25,5.71,0.33682688517142856,0.33070648092761695,2.9285220775266247,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 26 2019,2019-06-26,5.609,0.33841716757564005,0.32887923720829915,2.92761608052137,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 27 2019,2019-06-27,4.74,0.3992155886315927,0.4295654023791796,2.926924526245084,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 28 2019,2019-06-28,5.625,0.40161856582255423,0.41834892875326457,2.9260176928537236,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 29 2019,2019-06-29,5.597,0.40523954034255216,0.4080554994937924,2.9251158472799683,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jun 30 2019,2019-06-30,5.489,0.4033322537265319,0.4019906466662357,2.92423245060181,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 01 2019,2019-07-01,5.865,0.4025713844025701,0.38945892002566407,2.923299776962797,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 02 2019,2019-07-02,5.297,0.4163386663006957,0.3955988557612646,2.9224556975599967,1.9900727928694895,3.468712243366427,0.9244437562787474,14,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 03 2019,2019-07-03,5.395,0.4238206679956269,0.3927423050094459,2.9215921025602976,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 04 2019,2019-07-04,5.492,0.4267206736647548,0.3843583060816598,2.9207113586811637,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 05 2019,2019-07-05,5.84,0.4203284826571969,0.37313777630562545,2.9197844303150715,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 06 2019,2019-07-06,5.698,0.4043834373059596,0.360941342895757,2.918874288411864,1.9900727928694895,3.468712243366427,0.9244437562787474,13,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 07 2019,2019-07-07,5.948,0.3901276478394752,0.3537884927427224,2.9179400198994525,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 08 2019,2019-07-08,6.058,0.3860861913174346,0.3516801731905788,2.917000060654643,1.9900727928694895,3.468712243366427,0.9244437562787474,16,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 09 2019,2019-07-09,5.711,0.3790871006571216,0.34031716021977426,2.916090891859051,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 10 2019,2019-07-10,6.164,0.3611595056277928,0.34492840771473693,2.9151489331953533,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 11 2019,2019-07-11,6.097,0.36633001891489275,0.3430081386254525,2.9142099928392646,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 12 2019,2019-07-12,6.526,0.37708324182325187,0.3782904615838594,2.9132756960179744,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 13 2019,2019-07-13,6.555,0.40275685600252353,0.40657354089341097,2.912344019795943,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 14 2019,2019-07-14,5.937,0.4024280388297371,0.39340569594603453,2.911416868729236,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 15 2019,2019-07-15,6.363,0.40502168098576413,0.3981257654790691,2.910479066354174,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 16 2019,2019-07-16,6.355,0.4060363439930554,0.399814607223848,2.9095420162678503,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 17 2019,2019-07-17,6.383,0.41608996043161595,0.4014029771804273,2.9086064688733195,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 18 2019,2019-07-18,6.513,0.43230237528578497,0.41044478625365255,2.9076768691943675,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 19 2019,2019-07-19,6.431,0.4263220532684429,0.41040444015984784,2.9067445461603567,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 20 2019,2019-07-20,6.46,0.4299871155509248,0.41050157560075695,2.9058142265844733,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 21 2019,2019-07-21,6.548,0.4438274698439486,0.41473728109577784,2.904889293559438,1.9900727928694895,3.468712243366427,0.9244437562787474,12,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 22 2019,2019-07-22,6.562,0.4558047335998057,0.417468175252417,2.903966114981339,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 23 2019,2019-07-23,6.654,0.4725908889043876,0.42454425685803787,2.903050616363712,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 24 2019,2019-07-24,5.986,0.47199422361509225,0.41299497108647937,2.9021291242186957,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 25 2019,2019-07-25,6.36,0.47375903958213295,0.40283195849224934,2.901200230900466,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 26 2019,2019-07-26,6.186,0.46866185761291507,0.38965608516379235,2.9002722427137972,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 27 2019,2019-07-27,6.519,0.40882124357105587,0.38704096399164495,2.899350960359687,1.9900727928694895,3.468712243366427,0.9244437562787474,11,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 28 2019,2019-07-28,5.916,0.40085280498451126,0.38051661194639746,2.898437994347186,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 29 2019,2019-07-29,6.643,0.40136836206725385,0.38643552691414385,2.8975268943379215,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 30 2019,2019-07-30,6.768,0.39866530196154853,0.39963263472846117,2.8966285504492015,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Jul 31 2019,2019-07-31,6.285,0.39478351407840406,0.3867014874518237,2.8957041575313474,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 01 2019,2019-08-01,6.173,0.35718957907795706,0.3744099340779251,2.894781753536625,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 02 2019,2019-08-02,6.174,0.321904542500334,0.36247300734903953,2.8938602083938307,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 03 2019,2019-08-03,6.47,0.2912352230963939,0.35555377131807714,2.8929426909929834,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 04 2019,2019-08-04,6.509,0.2821629023239406,0.3500108921637017,2.8920278962161174,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 05 2019,2019-08-05,6.665,0.26597944998756484,0.3529732838896975,2.8911247076066093,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 06 2019,2019-08-06,9.46,0.623864383472177,0.8623286309912888,2.891320882270778,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 07 2019,2019-08-07,6.456,0.6195081187482576,0.8341057252157263,2.8904058238361254,1.9900727928694895,3.468712243366427,0.9244437562787474,10,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 08 2019,2019-08-08,6.829,0.6063245223775685,0.8111126839968645,2.8895216265820656,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 09 2019,2019-08-09,6.544,0.6030618056044638,0.7845462239937225,2.888612598581969,1.9900727928694895,3.468712243366427,0.9244437562787474,8,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 10 2019,2019-08-10,6.478,0.5980356695620855,0.7588769852358354,2.887701036406052,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 11 2019,2019-08-11,6.929,0.6026001981829926,0.7412808521996483,2.8868325377785,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 12 2019,2019-08-12,6.534,0.6025908049087098,0.7169718668518128,2.8859254807846826,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 13 2019,2019-08-13,6.389,0.5926576961680278,0.6944873610712387,2.8850134303578265,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 14 2019,2019-08-14,6.601,0.5916408704102839,0.671942007405596,2.8841123446002888,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 15 2019,2019-08-15,6.523,0.5904339685891866,0.649912072302108,2.8832072459054117,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 16 2019,2019-08-16,6.373,0.5905430347245472,0.6298879643451357,2.8822974126829344,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 17 2019,2019-08-17,6.516,0.5905342496414656,0.609233425249992,2.8813936524720427,1.9900727928694895,3.468712243366427,0.9244437562787474,4,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 18 2019,2019-08-18,6.534,0.5900293232530563,0.5892590967135146,2.8804917142758737,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 19 2019,2019-08-19,6.265,0.5923312495513056,0.5735976513216374,2.8795834910499636,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 20 2019,2019-08-20,6.6,0.5923660612951432,0.5552690137719741,2.8786874236417,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 21 2019,2019-08-21,6.302,0.594285612862015,0.5396477650212069,2.877780953343303,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 22 2019,2019-08-22,6.444,0.5943124192911888,0.522134941214556,2.8768782706595064,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 23 2019,2019-08-23,5.896,0.5974643633865111,0.5268009642942796,2.875989450485375,1.9900727928694895,3.468712243366427,0.9244437562787474,3,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 24 2019,2019-08-24,6.065,0.6030109356432554,0.5188708615781731,2.8750904532965005,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 25 2019,2019-08-25,6.593,0.5994593359035346,0.5034627314801585,2.874198146846844,1.9900727928694895,3.468712243366427,0.9244437562787474,5,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 26 2019,2019-08-26,6.272,0.6015700377715257,0.48881002837175563,2.873295876058236,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 27 2019,2019-08-27,6.322,0.5915263676944326,0.47356933443720417,2.872394656580771,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 28 2019,2019-08-28,6.257,0.5937117455307892,0.45994376494516287,2.8714941286715545,1.9900727928694895,3.468712243366427,0.9244437562787474,9,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 29 2019,2019-08-29,6.767,0.5936985815603182,0.45353972559333233,2.870620424268147,1.9900727928694895,3.468712243366427,0.9244437562787474,6,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
Aug 30 2019,2019-08-30,6.481,0.5918617897453149,0.4388071335730035,2.8697259872473317,1.9900727928694895,3.468712243366427,0.9244437562787474,7,AWP | Worm God,AWP,Worm God,Well-Worn,1,1,1
