date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
May 03 2015,2015-05-03,2.284,346,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 04 2015,2015-05-04,2.178,361,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 05 2015,2015-05-05,2.263,324,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 06 2015,2015-05-06,2.214,318,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 07 2015,2015-05-07,2.219,327,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 08 2015,2015-05-08,2.167,383,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 09 2015,2015-05-09,2.245,427,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 10 2015,2015-05-10,2.151,394,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 11 2015,2015-05-11,2.168,317,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 12 2015,2015-05-12,2.1,301,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 13 2015,2015-05-13,2.146,303,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 14 2015,2015-05-14,2.17,304,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 15 2015,2015-05-15,2.135,362,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 16 2015,2015-05-16,2.197,391,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 17 2015,2015-05-17,2.161,343,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 18 2015,2015-05-18,2.132,285,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 19 2015,2015-05-19,2.159,295,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 20 2015,2015-05-20,2.142,234,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 21 2015,2015-05-21,2.11,270,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 22 2015,2015-05-22,2.121,318,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 23 2015,2015-05-23,2.126,348,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 24 2015,2015-05-24,2.068,331,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 25 2015,2015-05-25,2.135,258,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 26 2015,2015-05-26,2.048,234,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 27 2015,2015-05-27,1.477,470,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 28 2015,2015-05-28,1.731,391,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 29 2015,2015-05-29,1.879,368,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 30 2015,2015-05-30,1.954,342,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
May 31 2015,2015-05-31,1.945,339,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 01 2015,2015-06-01,1.962,297,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 02 2015,2015-06-02,2.034,248,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 03 2015,2015-06-03,1.964,314,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 04 2015,2015-06-04,1.905,280,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 05 2015,2015-06-05,1.796,282,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 06 2015,2015-06-06,1.847,304,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 07 2015,2015-06-07,1.843,306,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 08 2015,2015-06-08,1.889,231,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 09 2015,2015-06-09,1.909,233,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 10 2015,2015-06-10,1.897,261,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 11 2015,2015-06-11,1.784,210,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 12 2015,2015-06-12,1.628,233,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 13 2015,2015-06-13,1.58,233,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 14 2015,2015-06-14,1.528,257,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 15 2015,2015-06-15,1.535,232,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 16 2015,2015-06-16,1.599,240,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 17 2015,2015-06-17,1.58,213,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 18 2015,2015-06-18,1.607,207,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 19 2015,2015-06-19,1.617,220,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 20 2015,2015-06-20,1.62,259,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 21 2015,2015-06-21,1.6,261,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
Jun 22 2015,2015-06-22,1.565,229,M4A4 | 龍王Battle-Scarred,M4A4,龍王Battle-Scarred,Dragon King,0,1,0
