date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Sep 16 2020,2020-09-16,62.644,3.3533563904841106,3.720703915797994,15.588874391365248,49.64786663930101,17.853994849632,52.21327355107234,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 17 2020,2020-09-17,58.556,3.4380760297291846,3.7714371805607145,15.588022668564358,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 18 2020,2020-09-18,60.269,3.4514838761202324,3.701337686461141,15.587999873839022,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 19 2020,2020-09-19,62.011,3.4530452866586696,3.5831657842553137,15.588916838384318,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 20 2020,2020-09-20,63.903,3.4462239798846146,3.4814002978559238,15.590965069741639,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 21 2020,2020-09-21,60.225,3.4425997742605294,3.4219617796511153,15.590904607723497,49.64786663930101,17.853994849632,52.21327355107234,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 22 2020,2020-09-22,64.428,3.43100890694438,3.3443503957322593,15.593274020227875,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 23 2020,2020-09-23,61.27,3.4406178910778875,3.2525025289902896,15.593753315584236,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 24 2020,2020-09-24,63.43,3.2709392485656803,3.153624882152831,15.59547715323442,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 25 2020,2020-09-25,63.655,3.2733156737460134,3.0615565086159524,15.597331997397074,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 26 2020,2020-09-26,62.583,3.0396182828997764,2.9612274436739443,15.598532888915793,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 27 2020,2020-09-27,62.39,2.961481010356842,2.8649242513956734,15.599614988808083,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 28 2020,2020-09-28,60.814,2.896541977328903,2.8085016739170663,15.59982174890646,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 29 2020,2020-09-29,62.19,2.8859254427152425,2.717701769452796,15.60077738806013,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Sep 30 2020,2020-09-30,61.695,2.889171365314381,2.6363635102419307,15.601449050636177,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 01 2020,2020-10-01,60.032,2.920883433710602,2.6206914256094493,15.601241463235853,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 02 2020,2020-10-02,60.618,2.9339601427988047,2.569229888003985,15.60132747247579,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 03 2020,2020-10-03,63.322,2.924422410797268,2.5010520250268407,15.602925040416553,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 04 2020,2020-10-04,63.309,2.739591325549538,2.4331376809028256,15.604507259722299,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 05 2020,2020-10-05,62.61,2.737392214010468,2.3543851118099073,15.60566847563569,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 06 2020,2020-10-06,60.67,2.734638105455264,2.3154266130615935,15.605760296696458,49.64786663930101,17.853994849632,52.21327355107234,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 07 2020,2020-10-07,60.869,2.7122287524725976,2.2655126585691883,15.605951130924707,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 08 2020,2020-10-08,61.133,2.647487523114954,2.2059242415700875,15.606276360668652,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 09 2020,2020-10-09,61.882,2.636475940540579,2.1341831403768365,15.607002748332949,49.64786663930101,17.853994849632,52.21327355107234,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 10 2020,2020-10-10,63.227,1.5973799654481258,2.0842649418781947,15.608497550678132,49.64786663930101,17.853994849632,52.21327355107234,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 11 2020,2020-10-11,61.158,1.4723313083681961,2.0309878445892484,15.608820277560172,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 12 2020,2020-10-12,62.987,1.48708061604362,1.977329368444066,15.610159843463439,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 13 2020,2020-10-13,62.364,1.425021197258343,1.9132916061714988,15.611132740422468,49.64786663930101,17.853994849632,52.21327355107234,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 14 2020,2020-10-14,61.776,1.4030422040796495,1.852971925445955,15.61177192962579,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 15 2020,2020-10-15,62.138,1.338955758839655,1.7922029815788798,15.612605933742909,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 16 2020,2020-10-16,61.743,1.3326779284251336,1.7361421150467873,15.61321620675596,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 17 2020,2020-10-17,62.472,1.1754891674322234,1.6816865035642314,15.614227005838387,49.64786663930101,17.853994849632,52.21327355107234,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 18 2020,2020-10-18,62.316,1.127634305273043,1.6271979114285482,15.615143477208322,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 19 2020,2020-10-19,60.632,1.1593570597300427,1.6184281404555534,15.61515323661188,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 20 2020,2020-10-20,62.147,1.1062844020200338,1.5655595422605153,15.615964403890008,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 21 2020,2020-10-21,76.975,2.9192883530917757,4.02471743582589,15.628568322708434,49.64786663930101,17.853994849632,52.21327355107234,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 22 2020,2020-10-22,59.973,2.9343216490735173,3.966192673669703,15.628228694017825,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 23 2020,2020-10-23,58.5,3.0140165243719386,3.984948957946803,15.627208618407373,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 24 2020,2020-10-24,60.768,3.0194013062638123,3.8795869934864715,15.627257317913042,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 25 2020,2020-10-25,63.302,3.0143466048241283,3.7587461186868696,15.628693654049377,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 26 2020,2020-10-26,61.292,3.018196006064926,3.6476057066467353,15.629003284230706,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 27 2020,2020-10-27,62.268,3.017981021091742,3.5281450258608666,15.629835156480338,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 28 2020,2020-10-28,63.92,3.023033894356547,3.4336182006652356,15.631622161191476,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 29 2020,2020-10-29,64.184,3.0429270950416827,3.3477394523559942,15.633562906100089,49.64786663930101,17.853994849632,52.21327355107234,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 30 2020,2020-10-30,60.615,3.0572095563202857,3.275841528764836,15.633504374182046,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Oct 31 2020,2020-10-31,62.897,3.028313365591734,3.1701612400350583,15.634666623296816,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 01 2020,2020-11-01,61.265,3.01745285824249,3.0817395027267627,15.634930574228333,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 02 2020,2020-11-02,60.292,3.036998341147,3.0278344660655216,15.634699573942328,49.64786663930101,17.853994849632,52.21327355107234,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 03 2020,2020-11-03,61.266,3.0370273368574296,2.939581916164871,15.634955571289545,49.64786663930101,17.853994849632,52.21327355107234,3,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 04 2020,2020-11-04,60.872,3.0465777825371947,2.86303594681043,15.635005215660007,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 05 2020,2020-11-05,63.388,3.040015987743954,2.7868581016999525,15.636424427078104,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 06 2020,2020-11-06,66.625,3.1277850120493884,2.9121571661175443,15.639900808781718,49.64786663930101,17.853994849632,52.21327355107234,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 07 2020,2020-11-07,60.282,3.1442310800971818,2.870558968260152,15.639641901867252,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 08 2020,2020-11-08,64.888,3.173240983635097,2.8476438294924824,15.64195281414658,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 09 2020,2020-11-09,63.894,3.180468661516427,2.775616894432023,15.643642657966648,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 10 2020,2020-11-10,62.543,3.1692485211004295,2.684636068659709,15.644544610226548,49.64786663930101,17.853994849632,52.21327355107234,2,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 11 2020,2020-11-11,66.433,3.244582087038586,2.7673313629620737,15.6478434611902,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 12 2020,2020-11-12,63.787,3.2493794493315997,2.6867920729384296,15.649446207196405,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 13 2020,2020-11-13,60.302,3.2761457115000154,2.67917271190946,15.649166312127257,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 14 2020,2020-11-14,61.401,3.2835133825408396,2.6128898617715075,15.649432010574529,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 15 2020,2020-11-15,63.853,3.2847267203798878,2.5448429127058287,15.651055792591498,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 16 2020,2020-11-16,60.854,3.3031626927392006,2.5057605634261186,15.651033829946263,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 17 2020,2020-11-17,64.256,3.313862864550805,2.4581587779409313,15.65288668328373,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 18 2020,2020-11-18,62.244,3.290667333359897,2.380487573460215,15.653577357168846,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 19 2020,2020-11-19,61.778,3.294045962906179,2.3136001134245476,15.654014025341285,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 20 2020,2020-11-20,58.309,2.0631162483037104,2.484427663552226,15.65281379791832,49.64786663930101,17.853994849632,52.21327355107234,5,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 21 2020,2020-11-21,60.808,2.0373912731706127,2.4336399165463702,15.652748128477674,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 22 2020,2020-11-22,60.715,1.93488172111485,2.384889000288135,15.652632903982443,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 23 2020,2020-11-23,60.661,1.9379184839838943,2.3365424047555114,15.652487584341328,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 24 2020,2020-11-24,62.308,1.9287864209038308,2.2607959392634687,15.653185986522766,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 25 2020,2020-11-25,59.627,1.9812391817733872,2.270361151175052,15.65254532846117,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 26 2020,2020-11-26,57.916,2.131098756319679,2.4124389679615326,15.65117093916768,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 27 2020,2020-11-27,58.209,2.213867837065259,2.4872040800622544,15.649913786482122,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 28 2020,2020-11-28,58.157,2.270542480369957,2.5411318365633466,15.648633957075301,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 29 2020,2020-11-29,57.433,2.393096085556294,2.63384863164719,15.647066587823707,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Nov 30 2020,2020-11-30,59.333,2.413603136866362,2.580403650406847,15.646283940545143,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 01 2020,2020-12-01,58.812,2.4613965160428233,2.5482817977066996,15.645272353831954,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 02 2020,2020-12-02,58.674,2.5033117916929895,2.518123403937148,15.644200334250803,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 03 2020,2020-12-03,58.715,2.548166877958246,2.4809252381831213,15.643143831085547,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 04 2020,2020-12-04,52.199,3.0361457690676055,3.1690701242111685,15.640005018758465,49.64786663930101,17.853994849632,52.21327355107234,24,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 05 2020,2020-12-05,51.409,3.4618821345889317,3.7347803739767094,15.636707223123924,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 06 2020,2020-12-06,49.18,3.8492900912882453,4.423509224801312,15.633064742693584,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 07 2020,2020-12-07,52.645,4.073662468736075,4.541313416082839,15.630031125203745,49.64786663930101,17.853994849632,52.21327355107234,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 08 2020,2020-12-08,51.334,4.228425568926078,4.728901501164547,15.626725243865879,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 09 2020,2020-12-09,52.49,4.309266044794828,4.768920850395125,15.623659845013643,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 10 2020,2020-12-10,46.999,4.764070358228913,5.312142980748896,15.619840572985135,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 11 2020,2020-12-11,51.88,4.6534815067138835,5.28671981727029,15.616648343352798,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 12 2020,2020-12-12,50.566,4.700214776334509,5.326960687368049,15.613216041225638,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 13 2020,2020-12-13,51.96,4.771012715093253,5.257912111249742,15.610044179233048,49.64786663930101,17.853994849632,52.21327355107234,14,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 14 2020,2020-12-14,53.453,4.747865746898303,5.121694233172283,15.607218512861861,49.64786663930101,17.853994849632,52.21327355107234,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 15 2020,2020-12-15,54.34,4.581732985892859,4.965874220734834,15.604631854569313,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 16 2020,2020-12-16,55.66,4.512087270900875,4.8030168257288555,15.602445535742186,49.64786663930101,17.853994849632,52.21327355107234,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 17 2020,2020-12-17,57.194,4.265714460376745,4.661675511660138,15.600792285375025,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 18 2020,2020-12-18,59.517,4.159482722176883,4.606440417272529,15.600085741212528,49.64786663930101,17.853994849632,52.21327355107234,16,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 19 2020,2020-12-19,59.073,4.059739602089984,4.5216952628240366,15.599182737079918,49.64786663930101,17.853994849632,52.21327355107234,16,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 20 2020,2020-12-20,59.53,4.08984158434695,4.452596652403409,15.598477322781008,49.64786663930101,17.853994849632,52.21327355107234,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 21 2020,2020-12-21,62.068,4.146711257613563,4.533473149840339,15.598996775504343,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 22 2020,2020-12-22,67.769,4.595024971977774,5.175488017759134,15.603003887170322,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 23 2020,2020-12-23,59.133,4.553340681023901,5.02285680631027,15.602113097122853,49.64786663930101,17.853994849632,52.21327355107234,17,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 24 2020,2020-12-24,61.227,4.50781935149836,4.94274317717822,15.60218867498178,49.64786663930101,17.853994849632,52.21327355107234,17,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 25 2020,2020-12-25,64.485,4.716954988953354,5.062611934193355,15.604039335218674,49.64786663930101,17.853994849632,52.21327355107234,21,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 26 2020,2020-12-26,62.149,4.826565650455473,4.992668075888886,15.604574532723582,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 27 2020,2020-12-27,63.005,4.961973901467662,4.958426324249494,15.605563838274216,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 28 2020,2020-12-28,65.906,5.235673483228682,5.114805720774643,15.608271846402898,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 29 2020,2020-12-29,72.816,5.98543072600938,5.997087216456349,15.616134209150971,49.64786663930101,17.853994849632,52.21327355107234,4,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 30 2020,2020-12-30,63.639,6.082960932168959,5.866507717945012,15.617451491631488,49.64786663930101,17.853994849632,52.21327355107234,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Dec 31 2020,2020-12-31,63.332,6.169524641331363,5.722784732315468,15.618589893485161,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 01 2021,2021-01-01,68.919,6.497550231194154,5.917521009404765,15.623318490202674,49.64786663930101,17.853994849632,52.21327355107234,19,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 02 2021,2021-01-02,70.757,6.897380609257393,6.212879351365721,15.629427189057118,49.64786663930101,17.853994849632,52.21327355107234,12,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 03 2021,2021-01-03,64.82,6.885466992651306,6.059226390371472,15.63139916682136,49.64786663930101,17.853994849632,52.21327355107234,10,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 04 2021,2021-01-04,67.087,6.891604224181211,6.001643118706957,15.634804732080825,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 05 2021,2021-01-05,69.765,6.860460806546025,6.1015273878939364,15.640106094957558,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 06 2021,2021-01-06,66.734,6.81337801352349,5.985706838960783,15.643252910729325,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 07 2021,2021-01-07,67.006,6.67895075462839,5.875869988899393,15.64656929137767,49.64786663930101,17.853994849632,52.21327355107234,16,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 08 2021,2021-01-08,71.519,6.735501771237011,6.047454044398087,15.653193961232674,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 09 2021,2021-01-09,70.968,6.335935914226637,6.118693768444228,15.659360698873472,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 10 2021,2021-01-10,71.68,6.217086559514579,6.202892441441925,15.666077002214235,49.64786663930101,17.853994849632,52.21327355107234,7,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 11 2021,2021-01-11,70.529,5.876964252705371,6.172364992065699,15.671865087721692,49.64786663930101,17.853994849632,52.21327355107234,13,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 12 2021,2021-01-12,73.302,5.674017457704455,6.312101803939353,15.679891768587705,49.64786663930101,17.853994849632,52.21327355107234,8,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 13 2021,2021-01-13,72.232,5.435040306821215,6.32422963659495,15.686997825735938,49.64786663930101,17.853994849632,52.21327355107234,9,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 14 2021,2021-01-14,70.954,5.127478341608806,6.238194112044494,15.693059383265364,49.64786663930101,17.853994849632,52.21327355107234,6,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
Jan 15 2021,2021-01-15,74.569,5.0039351530651075,6.37198335183659,15.702125576900428,49.64786663930101,17.853994849632,52.21327355107234,11,AK-47 | Aquamarine Revenge,AK-47,Aquamarine Revenge,Factory New,0,1,1
