date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 11 2014,2014-07-11,406.866,,,,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 08 2016,2016-11-08,33.589,3.227677785374005,3.474220197287379,25.63372703007557,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 09 2016,2016-11-09,34.791,3.2861517494905246,3.444729110302321,25.62279423619296,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 10 2016,2016-11-10,35.084,3.340936750217753,3.4223843481845906,25.611693269740066,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 11 2016,2016-11-11,34.591,3.358261143685153,3.365648589782616,25.600907853504303,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 12 2016,2016-11-12,32.965,3.3538557608158883,3.2593554254110315,25.591211581201083,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 13 2016,2016-11-13,33.216,3.326449281588191,3.159808758609855,25.581347843678298,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 14 2016,2016-11-14,31.884,3.3263994486447523,3.0590024706896872,25.572446072600613,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 16 2016,2016-11-16,31.035,3.3281828891556193,2.977589079874133,25.56419742199835,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 17 2016,2016-11-17,28.835,3.3490997692451385,3.006499260874454,25.557782825319745,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 18 2016,2016-11-18,31.431,3.3437836294996046,2.912230676571317,25.549226746712502,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 19 2016,2016-11-19,31.049,3.3379490357863855,2.827269589359224,25.540967200240733,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 20 2016,2016-11-20,30.753,3.1642990500505794,2.75119602375227,25.532940907939793,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 21 2016,2016-11-21,31.772,3.075374568531732,2.6611165627441133,25.524134096817892,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 22 2016,2016-11-22,29.632,3.0721389598284574,2.6342734556449834,25.517021705522115,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 23 2016,2016-11-23,31.139,2.9794322154442368,2.5521901177661688,25.508695943078983,18.869352870840498,21.31799738950605,16.04485304154357,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 24 2016,2016-11-24,34.96,3.023015155606187,2.599882570168573,25.497772099435227,18.869352870840498,21.31799738950605,16.04485304154357,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 25 2016,2016-11-25,34.959,3.0635511885796376,2.627872324554518,25.486860531923924,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 26 2016,2016-11-26,38.04,3.2394429755660683,2.943087747164616,25.474353930266094,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 27 2016,2016-11-27,38.993,3.3494322826536282,3.278319150430793,25.461455943320793,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 28 2016,2016-11-28,29.621,3.3264889301317564,3.275248944693973,25.45437955639287,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 29 2016,2016-11-29,25.752,3.475054225822099,3.6115211520387174,25.450848744742654,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Nov 30 2016,2016-11-30,28.024,3.277004878124938,3.6488441597396637,25.445138740975768,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 01 2016,2016-12-01,27.129,3.3582766073173036,3.7309477833976654,25.440241859814762,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 02 2016,2016-12-02,28.247,3.374468184407204,3.7080071196084248,25.434314159397765,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 03 2016,2016-12-03,30.978,3.345907454696343,3.5882580429112045,25.426132068761863,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 04 2016,2016-12-04,29.608,3.3545884369918544,3.499673439497907,25.419034359660078,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 05 2016,2016-12-05,24.772,3.5909263019083717,3.7567680003434853,25.416423837913747,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 06 2016,2016-12-06,26.401,3.6902158870577693,3.8015156531694405,25.412165401702953,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 07 2016,2016-12-07,26.792,3.5932303431370163,3.797007311326651,25.407520707756344,18.869352870840498,21.31799738950605,16.04485304154357,14,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 08 2016,2016-12-08,31.441,3.4800272262429544,3.6827708381698763,25.39897703895486,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 09 2016,2016-12-09,29.137,3.4717342429991485,3.5761885633663053,25.392237832302843,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 10 2016,2016-12-10,28.576,3.4291228368016897,3.486523885896612,25.385968294049285,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 11 2016,2016-12-11,35.119,3.4306032090801075,3.5878473940444917,25.375055154050425,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 12 2016,2016-12-12,35.187,3.454387917735458,3.6599186987539674,25.364116060076853,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 13 2016,2016-12-13,35.215,3.5241544874925648,3.7054020555823883,25.353173618823035,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 14 2016,2016-12-14,32.215,3.507048220794567,3.594401492011321,25.344109453171793,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 15 2016,2016-12-15,32.399,3.5130000161945545,3.489704688680465,25.33492479803425,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 16 2016,2016-12-16,33.339,3.5394712419235246,3.4148331250922555,25.325128135789512,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 17 2016,2016-12-17,30.021,3.5204446572908012,3.3207196255060327,25.31769208212331,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 18 2016,2016-12-18,31.744,3.5219534913726758,3.2136494113755254,25.308974889329303,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 19 2016,2016-12-19,31.414,3.5223999898500504,3.1083139775052167,25.30049633893078,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 20 2016,2016-12-20,30.369,3.5244490308776277,3.0161957223177223,25.292794199005503,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 21 2016,2016-12-21,30.662,3.5229753694871127,2.9213551338057124,25.284871101920693,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 22 2016,2016-12-22,27.629,3.569697668384258,2.9660903641056158,25.279419419772847,18.869352870840498,21.31799738950605,16.04485304154357,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 23 2016,2016-12-23,27.329,3.6316737846550478,3.012405723254563,25.27422516909755,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 24 2016,2016-12-24,32.836,3.5693392215017465,2.9590131719637562,25.26478388724572,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 25 2016,2016-12-25,32.414,3.4965415591270164,2.886772300149216,25.255626335283473,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 26 2016,2016-12-26,34.523,3.295609371728419,2.927557364094674,25.245173409490263,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 27 2016,2016-12-27,35.083,3.0176818773080325,2.990936873357493,25.234419408535494,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 28 2016,2016-12-28,33.334,3.057712447669561,2.929850644636686,25.224695768629996,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 29 2016,2016-12-29,29.845,2.922752115117963,2.8673468260694936,25.217411421140174,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 30 2016,2016-12-30,29.293,2.891311329783925,2.8267899775260905,25.21055914800184,18.869352870840498,21.31799738950605,16.04485304154357,11,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Dec 31 2016,2016-12-31,29.688,2.8170336236494236,2.7651382849467723,25.203393679443007,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 01 2017,2017-01-01,27.847,2.8307101257602736,2.805251951528714,25.197730404270406,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 02 2017,2017-01-02,31.483,2.8330575792094717,2.715753109636787,25.18924011546989,18.869352870840498,21.31799738950605,16.04485304154357,10,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 03 2017,2017-01-03,31.794,2.82792841790089,2.633316815766492,25.180539847961334,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 04 2017,2017-01-04,34.377,2.6444685197056277,2.675732276343734,25.170236098348376,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 05 2017,2017-01-05,32.933,2.4961904758940245,2.61969087460663,25.160804262502023,18.869352870840498,21.31799738950605,16.04485304154357,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 06 2017,2017-01-06,34.5,2.392853393108246,2.6486884863913245,25.15045109136221,18.869352870840498,21.31799738950605,16.04485304154357,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 07 2017,2017-01-07,33.441,2.4124524184436256,2.6023189147728374,25.140723477721057,18.869352870840498,21.31799738950605,16.04485304154357,11,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 08 2017,2017-01-08,32.57,2.3631108001981542,2.5257328061735316,25.131545934201213,18.869352870840498,21.31799738950605,16.04485304154357,10,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 09 2017,2017-01-09,37.697,2.5025420730881804,2.8550524476358814,25.119671002293515,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 10 2017,2017-01-10,35.319,2.5108114821389633,2.871695653501488,25.10892154144501,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 11 2017,2017-01-11,34.69,2.492106979353415,2.8374575777916813,25.09851858543757,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 12 2017,2017-01-12,30.978,2.4347542499113732,2.7712462201499046,25.090447467406932,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 13 2017,2017-01-13,35.749,2.52633863912392,2.8065669706401235,25.07951242832009,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 14 2017,2017-01-14,33.986,2.5476799680357263,2.735478975513451,25.069532331129626,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 15 2017,2017-01-15,31.035,2.5478099003842516,2.6790872027927466,25.061438831844885,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 16 2017,2017-01-16,34.21,2.5417315520622807,2.621807922142607,25.051348219224305,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 17 2017,2017-01-17,34.737,2.5779456146211404,2.5856604733389683,25.040978782820986,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 18 2017,2017-01-18,30.866,2.587041105065918,2.5493069531855097,25.033020714113235,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 19 2017,2017-01-19,32.934,2.560747797567927,2.4662918138521905,25.02370432697387,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 20 2017,2017-01-20,34.38,2.56072943989759,2.4206988180172173,25.01355590518591,18.869352870840498,21.31799738950605,16.04485304154357,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 21 2017,2017-01-21,31.687,2.3915930717160285,2.3589113475501486,25.005051525794435,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 22 2017,2017-01-22,34.885,2.194147399147546,2.3423017334879472,24.99465051474947,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 23 2017,2017-01-23,33.735,2.1983825666125427,2.275055169495212,24.98489237259653,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 24 2017,2017-01-24,33.073,2.1956114316088007,2.2006419311014564,24.975532201061938,18.869352870840498,21.31799738950605,16.04485304154357,11,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 25 2017,2017-01-25,32.115,2.1828395731911634,2.1389702524289373,24.966775043822572,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 26 2017,2017-01-26,35.345,2.1922043658381236,2.156610269084232,24.95617886449729,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 27 2017,2017-01-27,35.15,2.227930129528195,2.1499731095207713,24.9456932173767,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 28 2017,2017-01-28,35.384,2.185587311317696,2.1499215603127717,24.935101684989164,18.869352870840498,21.31799738950605,16.04485304154357,13,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 29 2017,2017-01-29,35.545,2.0968615576486473,2.1511509968058515,24.9244428781537,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 30 2017,2017-01-30,37.154,2.08357582468989,2.273879414140891,24.91306533560597,18.869352870840498,21.31799738950605,16.04485304154357,14,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Jan 31 2017,2017-01-31,41.573,2.2638522567121777,2.9475261688484204,24.900272273468975,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 01 2017,2017-02-01,39.14,2.385722415468569,3.1040316115468354,24.88818121815172,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 02 2017,2017-02-02,36.712,2.371818188064266,3.0507550942241433,24.87704143935989,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 03 2017,2017-02-03,39.011,2.5084703229081002,3.1426341784079415,24.86502674608811,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 04 2017,2017-02-04,38.28,2.568962545865578,3.150592996840509,24.853286773587683,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 05 2017,2017-02-05,37.709,2.619647940721149,3.1122873808356766,24.841779882187385,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 06 2017,2017-02-06,45.772,3.260522680225859,3.982010313915141,24.828529562910628,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 07 2017,2017-02-07,42.013,3.431166803985646,4.132949101707616,24.81577230070734,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 08 2017,2017-02-08,38.781,3.4585699416624185,4.041441492261537,24.803924488382908,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 09 2017,2017-02-09,45.003,3.8486544858840888,4.4426349008365955,24.790782694636096,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 10 2017,2017-02-10,42.527,4.015220082285287,4.505935105989943,24.777983951169595,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 11 2017,2017-02-11,38.636,3.906125678627498,4.368242930736098,24.76624120998816,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 12 2017,2017-02-12,37.178,3.904470026584596,4.225874408498418,24.755069370210666,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 13 2017,2017-02-13,37.84,3.878180954678777,4.088150582137619,24.743649384236033,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 14 2017,2017-02-14,40.377,3.777470396058103,4.017791718934443,24.731413486162115,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 15 2017,2017-02-15,37.646,3.7400329606994624,3.8860564719157167,24.72010043328612,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 16 2017,2017-02-16,35.0,3.734430263058493,3.8188858551410214,24.70998141491954,18.869352870840498,21.31799738950605,16.04485304154357,8,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 17 2017,2017-02-17,39.346,3.5565976911612665,3.721403810199002,24.69809818569528,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 18 2017,2017-02-18,41.11,3.510429852349708,3.7018859490094562,24.68574232017798,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 19 2017,2017-02-19,35.951,3.470112826678292,3.612469386004546,24.675208105595935,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 20 2017,2017-02-20,36.614,3.2828878345863357,3.5054438940695944,24.664391577403936,18.869352870840498,21.31799738950605,16.04485304154357,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 21 2017,2017-02-21,35.265,3.271352932005248,3.443490183873207,24.654207069144462,18.869352870840498,21.31799738950605,16.04485304154357,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 22 2017,2017-02-22,37.825,3.172675926481463,3.33143896352806,24.642928109861465,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 23 2017,2017-02-23,36.328,3.0479507870030127,3.2363394608267226,24.632275977738924,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 24 2017,2017-02-24,33.159,2.9811781563657505,3.3095581951880275,24.623244049112884,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 25 2017,2017-02-25,34.634,3.0077421976589838,3.2637496930327194,24.613419848593125,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 26 2017,2017-02-26,35.673,2.990789743854675,3.1745567540592172,24.6030988866367,18.869352870840498,21.31799738950605,16.04485304154357,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 27 2017,2017-02-27,38.116,2.9420393536819,3.084678634655813,24.5917801890678,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Feb 28 2017,2017-02-28,40.257,2.913841064148629,3.092003964393696,24.579801342770622,18.869352870840498,21.31799738950605,16.04485304154357,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 01 2017,2017-03-01,39.529,2.9086156807239636,3.0458641402426987,24.568047375457706,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 02 2017,2017-03-02,37.64,2.85661770019193,2.9467644960452515,24.556952349521932,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 03 2017,2017-03-03,37.726,2.8562620810868204,2.851401993763646,24.545839401466047,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 04 2017,2017-03-04,37.809,2.8410391139719975,2.759723092398298,24.534710086940386,18.869352870840498,21.31799738950605,16.04485304154357,9,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 05 2017,2017-03-05,35.761,2.879631766248546,2.7016845136570593,24.524444053332417,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 06 2017,2017-03-06,38.864,2.8813476271127345,2.6412453280233095,24.512975633967333,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 07 2017,2017-03-07,35.586,2.923054422007105,2.5955667255006576,24.50281606833826,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 08 2017,2017-03-08,40.55,2.5980492513876485,2.638121690283067,24.4908902536391,18.869352870840498,21.31799738950605,16.04485304154357,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 09 2017,2017-03-09,41.723,2.5834536146992426,2.7597951470952493,24.478714060464927,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 10 2017,2017-03-10,42.016,2.679378163617528,2.8709231008574205,24.466498264388854,18.869352870840498,21.31799738950605,16.04485304154357,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
Mar 11 2017,2017-03-11,41.858,2.4558038279495267,2.934544954879355,24.45433133069099,18.869352870840498,21.31799738950605,16.04485304154357,7,M4A4 | Bullet Rain,M4A4,Bullet Rain,Minimal Wear,1,1,0
