date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Oct 09 2017,2017-10-09,100.77,4.721539063439638,4.586367891122107,14.072141450635721,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 10 2017,2017-10-10,99.298,4.504987524827437,4.502085328987147,14.076326280235056,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 11 2017,2017-10-11,94.217,4.449065274424754,4.389079310379438,14.073519142905328,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 13 2017,2017-10-13,94.934,3.918656338007024,4.258388880575579,14.071530139712722,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 14 2017,2017-10-14,81.663,4.170198340882514,5.490115007426788,14.062137009354705,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 15 2017,2017-10-15,85.367,4.481543050790925,5.856569887076615,14.053141227932935,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 16 2017,2017-10-16,95.007,4.436998466266994,5.665342387953801,14.051248096448257,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 17 2017,2017-10-17,91.468,4.466492048911427,5.53660227940328,14.045724384549494,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 18 2017,2017-10-18,84.471,4.502197042849653,5.905631068630241,14.03655922906029,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 19 2017,2017-10-19,84.424,4.842944632534387,6.173103284711595,14.027403203177542,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 20 2017,2017-10-20,86.665,4.96357188082257,6.189180648597535,14.018915388886674,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 21 2017,2017-10-21,86.177,5.126369958082133,6.208609740026957,14.010261079990448,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 22 2017,2017-10-22,86.231,5.211420421127789,6.196136121832001,14.001641622104806,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 23 2017,2017-10-23,82.83,5.490546781912386,6.411427832575931,13.99238358850269,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 24 2017,2017-10-24,79.545,5.992015201187747,6.868054095082161,13.983548495507886,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 25 2017,2017-10-25,92.99,5.97576966465895,6.669647412989459,13.979518685313572,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 26 2017,2017-10-26,90.092,5.897933223040844,6.453019669888895,13.973018455231884,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 27 2017,2017-10-27,91.728,5.757964044415552,6.246572495319431,13.96781766190701,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 28 2017,2017-10-28,88.731,5.684625343147491,6.063266581867945,13.960447723077355,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 29 2017,2017-10-29,91.465,5.631462993190924,5.868008544287961,13.955031061275218,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 30 2017,2017-10-30,86.36,5.637068564014726,5.77806849579619,13.94656624630047,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Oct 31 2017,2017-10-31,93.027,5.433714825899144,5.626504909123077,13.942582641493951,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 01 2017,2017-11-01,89.827,5.387729839884975,5.445274493865239,13.935938175847589,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 02 2017,2017-11-02,88.805,5.395825632284995,5.28442610099186,13.92865642366271,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 03 2017,2017-11-03,96.212,5.416024145093028,5.311762504703519,13.928260945318309,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 04 2017,2017-11-04,87.622,5.31119777613696,5.198484093322205,13.920368673204885,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 05 2017,2017-11-05,89.6,5.2995456925218845,5.034113442242558,13.91359824157745,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 06 2017,2017-11-06,95.949,5.233206394975705,5.05385864177177,13.912850990227977,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 07 2017,2017-11-07,87.681,5.2154798526218356,4.952981084768203,13.905012978513003,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 08 2017,2017-11-08,91.363,5.08777755931844,4.793651689490955,13.899546962188486,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 09 2017,2017-11-09,87.292,4.66475863649798,4.714754969201338,13.891555633211185,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 10 2017,2017-11-10,84.728,4.342606594354851,4.782459457649189,13.882778440621697,44.0997787899966,14.83899104937843,38.36154387172667,11,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 11 2017,2017-11-11,89.11,4.2247744337529864,4.6325455109711635,13.87575189412286,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 12 2017,2017-11-12,77.036,4.565822694560299,5.537489239716587,13.868279628825105,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 13 2017,2017-11-13,78.58,4.747157949642242,5.979243170749479,13.860124170869277,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 14 2017,2017-11-14,81.354,4.878990978216521,6.054880985929346,13.851292102663276,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 15 2017,2017-11-15,90.405,4.716801887018394,5.885327674961387,13.845181768425793,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 16 2017,2017-11-16,76.742,5.067148384843687,6.373946933224584,13.837925536857972,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 17 2017,2017-11-17,88.455,5.04437393493021,6.169729341029663,13.830618932988127,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 18 2017,2017-11-18,81.323,5.137680270070557,6.166396612267814,13.821855862665752,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 20 2017,2017-11-20,85.064,5.152412527658614,5.986696724382141,13.813293530896699,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 21 2017,2017-11-21,90.593,5.184837941802966,5.859284660760847,13.807381993977552,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 22 2017,2017-11-22,91.298,5.229199993867423,5.757201939058538,13.802013187809733,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 23 2017,2017-11-23,88.51,5.155585011009722,5.57410465866451,13.794793429371307,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 24 2017,2017-11-24,87.758,4.919370200789404,5.391512320456919,13.787207618920146,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 25 2017,2017-11-25,87.466,4.8283048909054225,5.214767754971924,13.779501944663314,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 26 2017,2017-11-26,91.906,4.869108523753907,5.158773479770861,13.77465768284335,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 27 2017,2017-11-27,98.767,5.2186627860701655,5.686544586974667,13.777761593829075,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 28 2017,2017-11-28,101.49,5.763265555001974,6.379469039306011,13.785165544267402,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 29 2017,2017-11-29,78.85,5.9969274930977985,6.7087038992946395,13.777159787147022,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Nov 30 2017,2017-11-30,105.773,6.796176210565645,7.764190347060566,13.792681046078519,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 01 2017,2017-12-01,107.97,7.618125416460433,8.77403010983595,13.812905052414173,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 02 2017,2017-12-02,109.74,8.487902746255164,9.694656115313444,13.83716144074947,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 03 2017,2017-12-03,91.735,8.491549546257891,9.377406412169973,13.83204816618772,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 04 2017,2017-12-04,97.497,8.527066749913017,9.1672938722474,13.833074135120615,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 06 2017,2017-12-06,84.563,8.575319919369838,9.08608888047485,13.824532411707827,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 07 2017,2017-12-07,105.422,9.027466958021048,9.406827541754735,13.838843955504574,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 08 2017,2017-12-08,104.829,9.352674614076042,9.577221810561799,13.851860525327183,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 09 2017,2017-12-09,110.51,9.998538401749787,10.17792148243665,13.877408732334102,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 10 2017,2017-12-10,99.9,10.114212718948457,9.92880800008426,13.881614992105717,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 11 2017,2017-12-11,98.807,10.15477897850562,9.648825907054068,13.88417568746494,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 12 2017,2017-12-12,101.423,10.18824080694163,9.457063051877164,13.890703520334377,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 13 2017,2017-12-13,102.675,10.320701704124481,9.311810350865121,13.899299665871917,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 14 2017,2017-12-14,98.818,9.900924859911315,9.03118630962746,13.901747041490067,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 15 2017,2017-12-15,97.744,9.4851799964138,8.74228797224898,13.902707189405405,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 16 2017,2017-12-16,105.03,9.33052349377122,8.72572232049766,13.915483737884356,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 18 2017,2017-12-18,114.218,9.88983114717035,9.47695283981285,13.949729469232507,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 20 2017,2017-12-20,102.728,9.247354156295438,9.239516482663655,13.95803481155728,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 21 2017,2017-12-21,93.108,9.136955605117361,9.032972498065691,13.953771213083217,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 22 2017,2017-12-22,99.591,8.638604607479628,8.74534853944784,13.957021669742833,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 23 2017,2017-12-23,93.341,8.345249110280896,8.543028914540917,13.952946534623944,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 24 2017,2017-12-24,87.557,8.456694143912182,8.652251058313393,13.945196483863764,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 25 2017,2017-12-25,93.212,8.411742949215613,8.426598181361074,13.941012813677329,44.0997787899966,14.83899104937843,38.36154387172667,6,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 26 2017,2017-12-26,110.185,8.496172954613922,8.799335710031444,13.964302070247763,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 27 2017,2017-12-27,104.008,8.286386199907856,8.652449135286377,13.974555513419274,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 28 2017,2017-12-28,103.925,8.016640301244692,8.491352573970266,13.984580890007674,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 29 2017,2017-12-29,93.476,7.9680100427509295,8.309806525020305,13.980529050637095,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 30 2017,2017-12-30,99.932,7.965154325337151,8.048734017759486,13.983989291957661,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Dec 31 2017,2017-12-31,98.499,7.96374128735699,7.784890476894108,13.985435480957207,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 01 2018,2018-01-01,105.6,6.968397794377841,7.745246151125122,13.998363826188283,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 02 2018,2018-01-02,105.743,6.967650840454269,7.689221997449055,14.01147271043136,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 03 2018,2018-01-03,109.457,7.026003703893611,7.862013202032357,14.032239277447818,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 04 2018,2018-01-04,111.599,7.115419918465268,8.145732543225243,14.057846714723343,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 05 2018,2018-01-05,110.499,7.1123760053430525,8.252892592602679,14.080661757146133,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 06 2018,2018-01-06,100.905,7.073955574914388,7.9828400312546455,14.085086381269356,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 07 2018,2018-01-07,114.924,6.7188273560369245,8.44083230541295,14.118672725685627,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 08 2018,2018-01-08,115.351,7.097101124572907,8.80476472417324,14.153144315008541,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 09 2018,2018-01-09,110.006,7.207209740269122,8.693775385585004,14.17417209709357,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 11 2018,2018-01-11,94.071,7.248609957587843,8.729630310021895,14.170234694015216,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 12 2018,2018-01-12,99.987,7.247532836575605,8.473627462589196,14.172986863791076,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 13 2018,2018-01-13,88.425,7.667962646660127,8.934994239200908,14.165423387917517,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 14 2018,2018-01-14,94.667,7.789846302247815,8.821241068660107,14.162012693002826,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 15 2018,2018-01-15,96.955,7.841976054995752,8.600469344571959,14.16093507233762,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 16 2018,2018-01-16,102.731,7.82343878178989,8.32949630866277,14.16769221030033,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 17 2018,2018-01-17,96.163,7.857759421590006,8.15107845982677,14.165713615670233,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 18 2018,2018-01-18,95.36,7.921448842936794,8.000191442742809,14.162913608388813,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 19 2018,2018-01-19,86.79,7.990355323116457,8.457329131597835,14.154851088723785,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 20 2018,2018-01-20,98.73,7.987436638066481,8.182656704524998,14.155805360121567,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 21 2018,2018-01-21,94.833,7.93849755581486,8.000330954936507,14.15249164500888,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 22 2018,2018-01-22,101.783,7.9394471074763215,7.764538311074084,14.15761394484086,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 23 2018,2018-01-23,100.443,7.819784862255122,7.514593616030935,14.160753579380476,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 24 2018,2018-01-24,94.433,7.511084291683986,7.375383459970259,14.157036934568222,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 25 2018,2018-01-25,91.195,7.592615935326877,7.4035555392157955,14.150898317084335,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 26 2018,2018-01-26,89.13,7.6889749432652765,7.542607306839666,14.143683223171244,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 27 2018,2018-01-27,97.861,7.669203409981933,7.295325187768854,14.143476377722745,44.0997787899966,14.83899104937843,38.36154387172667,5,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 28 2018,2018-01-28,105.057,7.691344354711924,7.273539722137879,14.153768703206843,44.0997787899966,14.83899104937843,38.36154387172667,7,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 29 2018,2018-01-29,103.455,7.607931681105461,7.145381968652158,14.161280265624725,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 30 2018,2018-01-30,105.942,7.671697927125247,7.139548433671857,14.173012015076319,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Jan 31 2018,2018-01-31,118.011,8.282631106754362,8.348563467576497,14.212595122883181,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 01 2018,2018-02-01,108.485,8.350307504076959,8.320917516604487,14.228939294233149,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 02 2018,2018-02-02,106.454,8.363959773866135,8.164109126343876,14.241257455567718,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 03 2018,2018-02-03,104.804,8.252893154078997,7.944258156142126,14.250568786054524,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 04 2018,2018-02-04,112.04,8.27223730873059,8.119065445409511,14.274225161397569,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 05 2018,2018-02-05,118.252,8.680058790057293,8.815525549981441,14.313429841310999,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 06 2018,2018-02-06,102.25,8.679953617387612,8.530105882792437,14.318390954965395,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 07 2018,2018-02-07,106.679,8.36913606830988,8.296296102467576,14.330604884408437,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 08 2018,2018-02-08,92.55,8.083773755699355,8.471007821581418,14.325081258241548,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 09 2018,2018-02-09,108.52,8.028417482229347,8.320651071427033,14.340673802819808,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 10 2018,2018-02-10,118.433,8.566113925725368,8.914444802033882,14.379548868918755,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 11 2018,2018-02-11,80.56,9.3691547815526,10.434271558160173,14.371767130235016,44.0997787899966,14.83899104937843,38.36154387172667,1,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 12 2018,2018-02-12,116.104,9.480901689743176,10.64430271717925,14.404165109459374,44.0997787899966,14.83899104937843,38.36154387172667,4,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 13 2018,2018-02-13,120.462,9.984668222980112,11.139701020617993,14.448168284361259,44.0997787899966,14.83899104937843,38.36154387172667,2,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 15 2018,2018-02-15,114.437,10.159581023637852,11.054896843226713,14.475925004157963,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 16 2018,2018-02-16,108.893,10.214737656428357,10.732684694167265,14.491456286273394,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
Feb 17 2018,2018-02-17,101.042,10.136215739251211,10.437976808060837,14.49406918447892,44.0997787899966,14.83899104937843,38.36154387172667,3,USP-S | Kill Confirmed,USP-S,Kill Confirmed,Field-Tested,1,1,0
