date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jan 03 2018,2018-01-03,3.469,0.1934090685983522,0.26518260013294087,0.8866845706220201,7.509163454724866,0.9512832671050464,7.5000825049848165,391,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 04 2018,2018-01-04,3.399,0.19159412620274197,0.2601457423192413,0.8869270105850318,7.509163454724866,0.9512832671050464,7.5000825049848165,387,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 05 2018,2018-01-05,3.549,0.19730615687357433,0.26347393356955323,0.8873131287010332,7.509163454724866,0.9512832671050464,7.5000825049848165,419,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 06 2018,2018-01-06,3.572,0.20415992435498467,0.2667572026246946,0.8877213063149021,7.509163454724866,0.9512832671050464,7.5000825049848165,375,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 07 2018,2018-01-07,3.684,0.21574021467930848,0.27735146217787715,0.8882486068363776,7.509163454724866,0.9512832671050464,7.5000825049848165,337,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 08 2018,2018-01-08,3.657,0.2237979512607175,0.2824611974370937,0.8887438307010825,7.509163454724866,0.9512832671050464,7.5000825049848165,356,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 09 2018,2018-01-09,3.656,0.2301319861176868,0.28538060412281724,0.8892359443367297,7.509163454724866,0.9512832671050464,7.5000825049848165,315,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 10 2018,2018-01-10,3.697,0.2335238425888442,0.28953286281842566,0.8897715322319792,7.509163454724866,0.9512832671050464,7.5000825049848165,255,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 11 2018,2018-01-11,3.685,0.23710665188434457,0.2909069435433469,0.8902915383745368,7.509163454724866,0.9512832671050464,7.5000825049848165,378,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 12 2018,2018-01-12,3.782,0.2443847094375665,0.29792253997429846,0.8909207784895972,7.509163454724866,0.9512832671050464,7.5000825049848165,476,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 13 2018,2018-01-13,4.032,0.2649678878830076,0.3267609684379802,0.8918664862301433,7.509163454724866,0.9512832671050464,7.5000825049848165,524,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 14 2018,2018-01-14,4.004,0.2806150080779837,0.3445182614528304,0.8927702772078948,7.509163454724866,0.9512832671050464,7.5000825049848165,511,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 15 2018,2018-01-15,3.945,0.28758440839866234,0.3520366654018726,0.8935924205494071,7.509163454724866,0.9512832671050464,7.5000825049848165,467,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 16 2018,2018-01-16,4.064,0.3015112605357719,0.3666336205196161,0.8945706568797551,7.509163454724866,0.9512832671050464,7.5000825049848165,417,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 17 2018,2018-01-17,3.977,0.3133828476406885,0.36995692098535893,0.89542747308735,7.509163454724866,0.9512832671050464,7.5000825049848165,371,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 18 2018,2018-01-18,3.952,0.3158735542884759,0.3695620124555611,0.8962481803180787,7.509163454724866,0.9512832671050464,7.5000825049848165,399,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 19 2018,2018-01-19,4.002,0.3159814195031853,0.37088098071707615,0.8971310482141232,7.509163454724866,0.9512832671050464,7.5000825049848165,418,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 20 2018,2018-01-20,4.156,0.31924241500811384,0.38189991468475615,0.8982232594325872,7.509163454724866,0.9512832671050464,7.5000825049848165,439,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 21 2018,2018-01-21,4.126,0.3073706512361931,0.38688732389918545,0.8992680655199167,7.509163454724866,0.9512832671050464,7.5000825049848165,381,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 22 2018,2018-01-22,4.095,0.2891334258279659,0.38730752953984315,0.9002650930985076,7.509163454724866,0.9512832671050464,7.5000825049848165,384,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 23 2018,2018-01-23,4.014,0.27055303939600744,0.38169522449457677,0.9011482466903463,7.509163454724866,0.9512832671050464,7.5000825049848165,360,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 24 2018,2018-01-24,4.008,0.2652847981658794,0.37520808590146115,0.9020198647306936,7.509163454724866,0.9512832671050464,7.5000825049848165,339,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 25 2018,2018-01-25,4.028,0.2630689870623349,0.36915934026377695,0.9029143457883995,7.509163454724866,0.9512832671050464,7.5000825049848165,273,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 26 2018,2018-01-26,4.071,0.266387542855302,0.36465134122829235,0.9038628431147308,7.509163454724866,0.9512832671050464,7.5000825049848165,342,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 27 2018,2018-01-27,3.924,0.26469799750855094,0.3541907997696023,0.9046163091083785,7.509163454724866,0.9512832671050464,7.5000825049848165,428,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 28 2018,2018-01-28,4.004,0.26385990709975576,0.34626769667902696,0.9054685636527102,7.509163454724866,0.9512832671050464,7.5000825049848165,391,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 29 2018,2018-01-29,4.113,0.2593919259814123,0.3430798825896311,0.9064633071780042,7.509163454724866,0.9512832671050464,7.5000825049848165,394,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 30 2018,2018-01-30,4.0,0.25218992341337254,0.33439864430995947,0.9073031422692928,7.509163454724866,0.9512832671050464,7.5000825049848165,348,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Jan 31 2018,2018-01-31,3.968,0.2351264370063228,0.32488702077908604,0.9080986621394976,7.509163454724866,0.9512832671050464,7.5000825049848165,346,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 01 2018,2018-02-01,5.064,0.3020249685194459,0.4362379730934507,0.9107132455495929,7.509163454724866,0.9512832671050464,7.5000825049848165,370,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 02 2018,2018-02-02,3.975,0.2896591754649091,0.42207353829832744,0.9115074932218082,7.509163454724866,0.9512832671050464,7.5000825049848165,355,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 03 2018,2018-02-03,4.016,0.2712329871776467,0.4087456184739521,0.9123508338243552,7.509163454724866,0.9512832671050464,7.5000825049848165,370,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 04 2018,2018-02-04,4.072,0.26045455623207053,0.39672946263613745,0.9132639869293324,7.509163454724866,0.9512832671050464,7.5000825049848165,336,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 05 2018,2018-02-05,3.979,0.24891645646446545,0.3837974741020893,0.9140533360384747,7.509163454724866,0.9512832671050464,7.5000825049848165,288,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 06 2018,2018-02-06,4.019,0.242057998654494,0.37161264513637704,0.9148902869384428,7.509163454724866,0.9512832671050464,7.5000825049848165,265,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 07 2018,2018-02-07,4.047,0.23315306254623316,0.36017099210262427,0.915760007243889,7.509163454724866,0.9512832671050464,7.5000825049848165,287,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 08 2018,2018-02-08,3.966,0.22331747670586313,0.3483618168514121,0.9165234267332503,7.509163454724866,0.9512832671050464,7.5000825049848165,279,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 09 2018,2018-02-09,4.03,0.21449361912106574,0.33738238081946464,0.917364442501684,7.509163454724866,0.9512832671050464,7.5000825049848165,305,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 10 2018,2018-02-10,3.99,0.20420234780861157,0.3263768613744013,0.9181514372211526,7.509163454724866,0.9512832671050464,7.5000825049848165,346,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 11 2018,2018-02-11,3.96,0.19873678369988942,0.3156775256676381,0.9188981436307965,7.509163454724866,0.9512832671050464,7.5000825049848165,315,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 12 2018,2018-02-12,3.956,0.19950146198288304,0.3053354384998968,0.9196369855523167,7.509163454724866,0.9512832671050464,7.5000825049848165,260,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 13 2018,2018-02-13,4.013,0.19943536388461922,0.29555884741485666,0.9204435492574986,7.509163454724866,0.9512832671050464,7.5000825049848165,243,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 14 2018,2018-02-14,3.993,0.1987458840750066,0.2859303148231785,0.9212218860133491,7.509163454724866,0.9512832671050464,7.5000825049848165,269,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 15 2018,2018-02-15,3.962,0.19941783085858258,0.2765606724822216,0.9219590158544014,7.509163454724866,0.9512832671050464,7.5000825049848165,295,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 16 2018,2018-02-16,4.116,0.19929400969127223,0.26997635633272316,0.9228888580392859,7.509163454724866,0.9512832671050464,7.5000825049848165,533,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 17 2018,2018-02-17,4.228,0.20078949061194415,0.2684231797215544,0.9239674401801109,7.509163454724866,0.9512832671050464,7.5000825049848165,601,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 18 2018,2018-02-18,4.137,0.20088413770525343,0.26202625190928885,0.9249172549853545,7.509163454724866,0.9512832671050464,7.5000825049848165,489,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 19 2018,2018-02-19,4.085,0.20022472719243353,0.2542326546694349,0.9257949814744957,7.509163454724866,0.9512832671050464,7.5000825049848165,413,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 20 2018,2018-02-20,4.195,0.20133924022690272,0.2502224598058469,0.9268154350842375,7.509163454724866,0.9512832671050464,7.5000825049848165,349,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 21 2018,2018-02-21,4.174,0.2022246417900163,0.24499667578356638,0.9278031870542379,7.509163454724866,0.9512832671050464,7.5000825049848165,329,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 22 2018,2018-02-22,4.118,0.20211880255137443,0.23794861082184565,0.9287125723112053,7.509163454724866,0.9512832671050464,7.5000825049848165,325,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 23 2018,2018-02-23,4.084,0.2017428686656485,0.23044494160404722,0.9295743382354779,7.509163454724866,0.9512832671050464,7.5000825049848165,355,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 24 2018,2018-02-24,4.121,0.20169067017776346,0.2238046433910067,0.9304804246802618,7.509163454724866,0.9512832671050464,7.5000825049848165,403,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 25 2018,2018-02-25,4.161,0.20223106165676988,0.21838964062207275,0.9314354675032884,7.509163454724866,0.9512832671050464,7.5000825049848165,366,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 26 2018,2018-02-26,4.157,0.20040654370203131,0.21282953606395616,0.932381346255802,7.509163454724866,0.9512832671050464,7.5000825049848165,334,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 27 2018,2018-02-27,4.101,0.1997509368728533,0.20611171315639243,0.933250575311798,7.509163454724866,0.9512832671050464,7.5000825049848165,314,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Feb 28 2018,2018-02-28,4.048,0.19988273861285713,0.19938322043655088,0.934049572130881,7.509163454724866,0.9512832671050464,7.5000825049848165,296,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 01 2018,2018-03-01,4.097,0.19914032481014649,0.1930517853603209,0.9349069321781507,7.509163454724866,0.9512832671050464,7.5000825049848165,284,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 02 2018,2018-03-02,3.96,0.19932069694303817,0.18850286703698332,0.935593435906452,7.509163454724866,0.9512832671050464,7.5000825049848165,320,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 03 2018,2018-03-03,4.057,0.07857993221618731,0.1823207611130768,0.9363942260497885,7.509163454724866,0.9512832671050464,7.5000825049848165,364,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 04 2018,2018-03-04,4.063,0.07690018160582311,0.176348131702396,0.9371992886549172,7.509163454724866,0.9512832671050464,7.5000825049848165,318,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 05 2018,2018-03-05,4.028,0.07667546925960729,0.17072094827636605,0.9379582549983664,7.509163454724866,0.9512832671050464,7.5000825049848165,321,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 06 2018,2018-03-06,4.065,0.07666061945149369,0.1651396356399612,0.9387595438141215,7.509163454724866,0.9512832671050464,7.5000825049848165,261,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 07 2018,2018-03-07,4.044,0.07508757339357136,0.15975172921363665,0.9395319033633822,7.509163454724866,0.9512832671050464,7.5000825049848165,241,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 08 2018,2018-03-08,4.03,0.0748775552207476,0.15464073498976805,0.9402842547051279,7.509163454724866,0.9512832671050464,7.5000825049848165,284,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 09 2018,2018-03-09,4.03,0.07509189006808284,0.1496850630981139,0.9410336605022915,7.509163454724866,0.9512832671050464,7.5000825049848165,281,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 10 2018,2018-03-10,4.043,0.07285147857805273,0.14479366969640894,0.9417958286939272,7.509163454724866,0.9512832671050464,7.5000825049848165,310,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 11 2018,2018-03-11,4.071,0.07249384436790707,0.14013007736830757,0.9425891383531325,7.509163454724866,0.9512832671050464,7.5000825049848165,307,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 12 2018,2018-03-12,4.313,0.08343005880746696,0.150329945266347,0.943695992900673,7.509163454724866,0.9512832671050464,7.5000825049848165,257,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 13 2018,2018-03-13,4.0,0.08174322004277902,0.14643364999382535,0.9443973517176532,7.509163454724866,0.9512832671050464,7.5000825049848165,218,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 14 2018,2018-03-14,3.938,0.08275719922134993,0.1451445272234291,0.9450246524776108,7.509163454724866,0.9512832671050464,7.5000825049848165,214,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 15 2018,2018-03-15,3.901,0.08827595186762191,0.1456846447296161,0.9456082860023759,7.509163454724866,0.9512832671050464,7.5000825049848165,217,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 16 2018,2018-03-16,3.871,0.09485958164497107,0.14759382999985607,0.9461569718469529,7.509163454724866,0.9512832671050464,7.5000825049848165,288,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 17 2018,2018-03-17,3.913,0.0972336266982439,0.14599503453076376,0.9467493814664961,7.509163454724866,0.9512832671050464,7.5000825049848165,315,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 18 2018,2018-03-18,3.855,0.10452979556515765,0.14764200975808522,0.947276621441701,7.509163454724866,0.9512832671050464,7.5000825049848165,301,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 19 2018,2018-03-19,3.868,0.10558537429181288,0.1475364559676003,0.9478156869782677,7.509163454724866,0.9512832671050464,7.5000825049848165,287,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 20 2018,2018-03-20,3.809,0.1130819050129328,0.15101763274898328,0.9482907569129029,7.509163454724866,0.9512832671050464,7.5000825049848165,215,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 21 2018,2018-03-21,3.847,0.11805519846678622,0.15061683998421926,0.9488035076888822,7.509163454724866,0.9512832671050464,7.5000825049848165,226,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 22 2018,2018-03-22,3.836,0.11915980287271674,0.1503337611682564,0.9493027483768451,7.509163454724866,0.9512832671050464,7.5000825049848165,221,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 23 2018,2018-03-23,3.805,0.12174263413238828,0.15148095597745834,0.9497680763997949,7.509163454724866,0.9512832671050464,7.5000825049848165,256,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 24 2018,2018-03-24,3.772,0.12720928542691418,0.1541699869439697,0.9501983240869006,7.509163454724866,0.9512832671050464,7.5000825049848165,257,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 25 2018,2018-03-25,3.683,0.13826046134882383,0.1635259817116242,0.9505409784843624,7.509163454724866,0.9512832671050464,7.5000825049848165,240,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 26 2018,2018-03-26,3.607,0.15174676803534087,0.17805696350983272,0.9508132266535444,7.509163454724866,0.9512832671050464,7.5000825049848165,203,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 27 2018,2018-03-27,3.602,0.16098612776668017,0.188957928446881,0.951079911503451,7.509163454724866,0.9512832671050464,7.5000825049848165,281,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 28 2018,2018-03-28,3.529,0.17312789771002884,0.20415480591962804,0.9512832671050477,7.509163454724866,0.9512832671050464,7.5000825049848165,285,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,0
Mar 29 2018,2018-03-29,3.529,0.18434707396142277,0.21502143503587187,0.9514856687593835,7.509163454724866,0.9512832671050464,7.5000825049848165,278,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Mar 30 2018,2018-03-30,3.305,0.21252593891716262,0.24826685272717253,0.9515192209476466,7.509163454724866,0.9512832671050464,7.5000825049848165,437,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Mar 31 2018,2018-03-31,3.439,0.2232923988905067,0.2576357646373869,0.9516485633038086,7.509163454724866,0.9512832671050464,7.5000825049848165,329,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 01 2018,2018-04-01,3.486,0.2325809437642678,0.2604002640922933,0.9518137381183338,7.509163454724866,0.9512832671050464,7.5000825049848165,318,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 02 2018,2018-04-02,3.565,0.23442882653936287,0.2569673974185394,0.952042786893107,7.509163454724866,0.9512832671050464,7.5000825049848165,323,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 03 2018,2018-04-03,3.618,0.233136869670971,0.25091547039596873,0.9523164981033001,7.509163454724866,0.9512832671050464,7.5000825049848165,298,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 04 2018,2018-04-04,3.598,0.2327061093596663,0.24552410368083105,0.9525716105471079,7.509163454724866,0.9512832671050464,7.5000825049848165,238,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 05 2018,2018-04-05,3.614,0.22947924304495534,0.23946369446543153,0.9528395228196386,7.509163454724866,0.9512832671050464,7.5000825049848165,259,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 06 2018,2018-04-06,3.67,0.22498424210460274,0.2320852126843326,0.9531562287900068,7.509163454724866,0.9512832671050464,7.5000825049848165,246,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 07 2018,2018-04-07,3.657,0.2204712403377647,0.22512650784364616,0.953459877203496,7.509163454724866,0.9512832671050464,7.5000825049848165,270,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 08 2018,2018-04-08,3.571,0.21692380409164405,0.22095129625200524,0.9536874311869881,7.509163454724866,0.9512832671050464,7.5000825049848165,240,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 09 2018,2018-04-09,3.584,0.21120715984027902,0.21606478181485253,0.9539249473556146,7.509163454724866,0.9512832671050464,7.5000825049848165,231,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 10 2018,2018-04-10,3.662,0.2013071679350995,0.20923249995424126,0.9542295579456769,7.509163454724866,0.9512832671050464,7.5000825049848165,220,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 11 2018,2018-04-11,3.584,0.16783707206276757,0.20445586197716384,0.9544648810671973,7.509163454724866,0.9512832671050464,7.5000825049848165,208,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 12 2018,2018-04-12,3.521,0.15998889688481224,0.20236938077853536,0.9546472463293771,7.509163454724866,0.9512832671050464,7.5000825049848165,209,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 13 2018,2018-04-13,3.593,0.15263563404916872,0.19699028651508776,0.9548881953220716,7.509163454724866,0.9512832671050464,7.5000825049848165,195,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 14 2018,2018-04-14,3.636,0.14591522101590598,0.1907945329057655,0.9551651873822545,7.509163454724866,0.9512832671050464,7.5000825049848165,295,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 15 2018,2018-04-15,3.623,0.14012518623029516,0.1849701307317641,0.9554296875750329,7.509163454724866,0.9512832671050464,7.5000825049848165,224,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 16 2018,2018-04-16,3.819,0.13490337538267225,0.18271899309887613,0.9558754392381171,7.509163454724866,0.9512832671050464,7.5000825049848165,191,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 17 2018,2018-04-17,6.779,0.5881857836533749,0.7942724337170526,0.9621402012232855,7.509163454724866,0.9512832671050464,7.5000825049848165,214,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 18 2018,2018-04-18,3.555,0.5886195969257552,0.7725006585053962,0.9623372484265953,7.509163454724866,0.9512832671050464,7.5000825049848165,201,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 19 2018,2018-04-19,3.559,0.5892309774846936,0.75091471306165,0.9625366198726726,7.509163454724866,0.9512832671050464,7.5000825049848165,236,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 20 2018,2018-04-20,3.647,0.588894577143046,0.7278799900409173,0.9628090298953432,7.509163454724866,0.9512832671050464,7.5000825049848165,241,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 21 2018,2018-04-21,3.568,0.589027427497913,0.7069801558825413,0.9630137617722697,7.509163454724866,0.9512832671050464,7.5000825049848165,276,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 22 2018,2018-04-22,3.532,0.5895537967906971,0.6873241337120516,0.9631886308770958,7.509163454724866,0.9512832671050464,7.5000825049848165,259,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 23 2018,2018-04-23,3.581,0.5897461016130569,0.6668793007078615,0.9634021605413,7.509163454724866,0.9512832671050464,7.5000825049848165,212,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 24 2018,2018-04-24,3.564,0.5901985453967907,0.6472380659775541,0.9636008566457651,7.509163454724866,0.9512832671050464,7.5000825049848165,196,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 25 2018,2018-04-25,3.602,0.5902224945759271,0.6273342396637753,0.963829840932573,7.509163454724866,0.9512832671050464,7.5000825049848165,202,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 26 2018,2018-04-26,4.175,0.5966335876658437,0.6157926256445239,0.9646417477454344,7.509163454724866,0.9512832671050464,7.5000825049848165,190,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 27 2018,2018-04-27,3.657,0.595784946351309,0.5964100997395864,0.9649145710540711,7.509163454724866,0.9512832671050464,7.5000825049848165,212,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 28 2018,2018-04-28,3.703,0.5948106440698854,0.577119562259775,0.9652267272360917,7.509163454724866,0.9512832671050464,7.5000825049848165,243,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 29 2018,2018-04-29,3.679,0.5898071270563097,0.558645167537519,0.9655163631047013,7.509163454724866,0.9512832671050464,7.5000825049848165,246,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
Apr 30 2018,2018-04-30,3.654,0.5874756282545552,0.5410122563346121,0.9657830959867812,7.509163454724866,0.9512832671050464,7.5000825049848165,217,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
May 01 2018,2018-05-01,3.664,0.5857683862234555,0.5237755577132381,0.9660573290832615,7.509163454724866,0.9512832671050464,7.5000825049848165,224,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
May 02 2018,2018-05-02,3.665,0.5850155749965008,0.5070449772930019,0.9663312826138415,7.509163454724866,0.9512832671050464,7.5000825049848165,198,AK-47 | Blue Laminate,AK-47,Blue Laminate,Minimal Wear,0,1,1
