date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Dec 08 2014,2014-12-08,3.613,0.6424153318693077,0.6976343898881447,2.061910332779177,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 09 2014,2014-12-09,4.869,0.7082264241160129,0.7684882685883678,2.058483041261068,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 10 2014,2014-12-10,4.627,0.7533974817566775,0.7955534805175124,2.055053541407361,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 11 2014,2014-12-11,4.717,0.7982715588126993,0.8215231157482557,2.0516372650411294,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 12 2014,2014-12-12,4.835,0.8354839990351334,0.8488749967488025,2.048252678523737,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 13 2014,2014-12-13,4.79,0.8727085700713165,0.8637300966017447,2.0448765778093208,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 14 2014,2014-12-14,5.541,0.9339661990241397,0.9435162470702594,2.0420792215873984,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 15 2014,2014-12-15,4.45,0.9243198611666766,0.9228952747796568,2.038779757978509,7.918620076401707,2.4422059901594206,8.459875779770913,4,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 16 2014,2014-12-16,3.394,0.9141617452900672,0.9027935034326806,2.0368127676946672,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 17 2014,2014-12-17,3.344,0.9121636530168887,0.8841601627341755,2.0349538037316837,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 18 2014,2014-12-18,3.311,0.903550786059402,0.8662520901830874,2.0331675063704453,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 19 2014,2014-12-19,3.874,0.8855074524112821,0.8379205792789332,2.0304016037402617,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 20 2014,2014-12-20,3.577,0.8642658834186595,0.8129256155387541,2.0280985556721713,7.918620076401707,2.4422059901594206,8.459875779770913,15,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 21 2014,2014-12-21,3.268,0.8419394420847542,0.798048005123763,2.026417155533625,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 22 2014,2014-12-22,2.916,0.8254052045657296,0.8014662852729341,2.0256155031205556,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 23 2014,2014-12-23,3.297,0.807926632608566,0.7824834597644643,2.0238648538032824,7.918620076401707,2.4422059901594206,8.459875779770913,20,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 24 2014,2014-12-24,3.934,0.7871139221464939,0.7591486203939326,2.0210621321342948,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 25 2014,2014-12-25,4.253,0.7706570722367766,0.7466089483441163,2.0179847379108757,7.918620076401707,2.4422059901594206,8.459875779770913,17,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 26 2014,2014-12-26,4.496,0.7489344653128116,0.7460097976975407,2.014811246698088,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 27 2014,2014-12-27,4.021,0.7251321441205285,0.7237521953657262,2.0119532400945506,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 28 2014,2014-12-28,3.9,0.710169454442418,0.7003814035983533,2.0092394646670813,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 29 2014,2014-12-29,4.179,0.7112010595650781,0.6834796217447876,2.0062670876404884,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 30 2014,2014-12-30,3.625,0.685693330635652,0.6632191470689319,2.0039584800971473,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Dec 31 2014,2014-12-31,4.414,0.6592106216363727,0.6581352387985513,2.000879385625745,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 01 2015,2015-01-01,4.447,0.6257542758888307,0.653063193479776,1.997803036597956,7.918620076401707,2.4422059901594206,8.459875779770913,4,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 02 2015,2015-01-02,4.61,0.6321933030441278,0.656041008754434,1.9947094822211813,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 03 2015,2015-01-03,4.358,0.6311286815251935,0.6428050057429058,1.991695920098911,7.918620076401707,2.4422059901594206,8.459875779770913,4,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 04 2015,2015-01-04,4.012,0.6084569601983729,0.6218000826634893,1.988945059410507,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 05 2015,2015-01-05,4.36,0.6066693403377151,0.6090330693736236,1.985956850557796,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 06 2015,2015-01-06,4.556,0.6091699609955841,0.6052025805225231,1.9829245309136436,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 07 2015,2015-01-07,4.151,0.6016141353194279,0.5860573398452491,1.9800895477232183,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 08 2015,2015-01-08,4.339,0.5869978989173509,0.5716235683124831,1.9771507574544893,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 09 2015,2015-01-09,4.016,0.5793453350476127,0.5529994523713787,1.9744566547342877,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 10 2015,2015-01-10,4.393,0.5703878384108025,0.5413112554962293,1.9715200699268964,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 11 2015,2015-01-11,3.904,0.5534588626481012,0.5254259343831095,1.968965772162351,7.918620076401707,2.4422059901594206,8.459875779770913,27,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 12 2015,2015-01-12,4.148,0.5363122439293713,0.5085705869748047,1.9661924316970836,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 13 2015,2015-01-13,4.742,0.4753891678610191,0.5193788768524525,1.9632547598715677,7.918620076401707,2.4422059901594206,8.459875779770913,16,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 14 2015,2015-01-14,4.385,0.4734571118714568,0.5067626862359375,1.9603717500766469,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 15 2015,2015-01-15,4.839,0.48231456921620414,0.5207497417322807,1.9574825620860914,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 16 2015,2015-01-16,5.295,0.5135716941747496,0.5755360789674633,1.9549008366770597,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 17 2015,2015-01-17,5.452,0.5449774739624451,0.632236662613438,1.952502631723972,7.918620076401707,2.4422059901594206,8.459875779770913,2,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 18 2015,2015-01-18,4.856,0.5546224365516486,0.6254795391251493,1.9496545148350577,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 19 2015,2015-01-19,4.429,0.5419787553626233,0.6051863312863893,1.9468203767513157,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 20 2015,2015-01-20,4.16,0.5095668444527838,0.5876398668629933,1.9441400784440674,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 21 2015,2015-01-21,3.88,0.44694476117332455,0.5806027999752734,1.941732637153608,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 22 2015,2015-01-22,3.941,0.4103284428778158,0.5696531840886954,1.9392669725259275,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 23 2015,2015-01-23,3.958,0.409539282777588,0.5575277044470148,1.9367928761997957,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 24 2015,2015-01-24,3.981,0.41445133513532384,0.544297783945091,1.9343050585882215,7.918620076401707,2.4422059901594206,8.459875779770913,18,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 25 2015,2015-01-25,4.056,0.4160918071220259,0.5288628554510364,1.9317576494430237,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 26 2015,2015-01-26,3.896,0.41973247637535527,0.5188999565344494,1.929376741030903,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 27 2015,2015-01-27,3.999,0.4167815230202566,0.5049801496229134,1.9268996082062468,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 28 2015,2015-01-28,4.086,0.4181538736745311,0.48937077959111247,1.9243560397791846,7.918620076401707,2.4422059901594206,8.459875779770913,15,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 29 2015,2015-01-29,4.303,0.39769901979371003,0.47401767798468203,1.9216830956221675,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 30 2015,2015-01-30,4.274,0.3975274211608085,0.45877879415406797,1.919035765448078,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Jan 31 2015,2015-01-31,4.511,0.3983615004710187,0.4500123235332215,1.9163176418758885,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 01 2015,2015-02-01,4.523,0.3965629648082653,0.4413464027536092,1.9136091163292537,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 02 2015,2015-02-02,4.59,0.39944467917871695,0.43527345868104284,1.9109052726331461,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 03 2015,2015-02-03,3.789,0.4076438551526667,0.43791199954613863,1.908726236395784,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 04 2015,2015-02-04,4.017,0.41148037899625384,0.4272079210712873,1.9063130291289798,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 05 2015,2015-02-05,3.953,0.4140536974449886,0.418783869019859,1.903968513889075,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 06 2015,2015-02-06,3.924,0.418832653877504,0.4112291893243481,1.9016613186599425,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 07 2015,2015-02-07,4.245,0.41878931278842013,0.39798075865572125,1.8991121838089038,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 08 2015,2015-02-08,3.849,0.42356857795395436,0.39443387148505826,1.8969023681898973,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 09 2015,2015-02-09,3.735,0.4343746462828873,0.3967647251981511,1.8948364801028719,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 10 2015,2015-02-10,3.848,0.4360624546643132,0.3907719793173631,1.8926418031398902,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 11 2015,2015-02-11,4.143,0.43610589903424135,0.37798592994029045,1.8901911591668208,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 12 2015,2015-02-12,4.12,0.4268568106305197,0.3655919371916812,1.8877658702184708,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 13 2015,2015-02-13,4.054,0.42711209328457944,0.3540459892839039,1.8853995491505553,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 14 2015,2015-02-14,3.919,0.41423154722050565,0.3461112607587765,1.8831628791875343,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 15 2015,2015-02-15,3.67,0.3689087495808305,0.35214719462542204,1.8812248812369807,7.918620076401707,2.4422059901594206,8.459875779770913,15,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 16 2015,2015-02-16,3.678,0.2834091332008549,0.3550412621684273,1.8792813358721063,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 17 2015,2015-02-17,3.707,0.25060285015497735,0.35412976558897813,1.8773051944613812,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 18 2015,2015-02-18,3.809,0.24297361854817862,0.34697573461065134,1.8752117369074859,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 19 2015,2015-02-19,4.574,0.26216309743215827,0.36334875459589655,1.8726830748552654,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 20 2015,2015-02-20,4.635,0.28229572209421533,0.38037357930170684,1.8701655508024173,7.918620076401707,2.4422059901594206,8.459875779770913,17,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 21 2015,2015-02-21,4.519,0.2934291999824652,0.3831869688750048,1.8676609603621166,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 22 2015,2015-02-22,4.923,0.33030268250351236,0.4217073652237079,1.8652399303050196,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 23 2015,2015-02-23,4.689,0.3456314161966754,0.4280147355593242,1.86275764734374,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 24 2015,2015-02-24,4.415,0.3490144432673895,0.4173447086792669,1.8603019835055374,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 25 2015,2015-02-25,4.541,0.3528918886252866,0.41169975577040585,1.857835128302994,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 26 2015,2015-02-26,4.681,0.3634348018179659,0.413308058475709,1.8553814020839043,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 27 2015,2015-02-27,4.519,0.36770224867168166,0.4047044963807252,1.8529360946447613,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Feb 28 2015,2015-02-28,4.08,0.3679116648103164,0.39469564310956573,1.850683948257105,7.918620076401707,2.4422059901594206,8.459875779770913,16,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 01 2015,2015-03-01,4.603,0.3750946256092852,0.3907331251181457,1.8482537056978392,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 02 2015,2015-03-02,4.993,0.39810396175856666,0.41662679741601083,1.8459461411655056,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 03 2015,2015-03-03,4.608,0.40059389818670227,0.4086367502201078,1.843534853793916,7.918620076401707,2.4422059901594206,8.459875779770913,3,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 04 2015,2015-03-04,4.353,0.39550663130009467,0.3952352323637265,1.8411738235499193,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 05 2015,2015-03-05,4.155,0.3873209916526121,0.3854898840675594,1.8389165084249854,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 06 2015,2015-03-06,4.548,0.3892865563933025,0.3764160349781824,1.8365343245453625,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 07 2015,2015-03-07,4.595,0.3900610856965389,0.36900115424981605,1.8341600121813344,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 08 2015,2015-03-08,4.589,0.38855023935882105,0.36107284404611045,1.8317948859123945,7.918620076401707,2.4422059901594206,8.459875779770913,5,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 09 2015,2015-03-09,4.155,0.38928224698301095,0.35389029947651135,1.829572781531983,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 10 2015,2015-03-10,4.147,0.38135638896227875,0.3467612816441002,1.8273636338375965,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 11 2015,2015-03-11,4.644,0.3708709909848341,0.3430778586856306,1.82502740333221,7.918620076401707,2.4422059901594206,8.459875779770913,4,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 12 2015,2015-03-12,4.373,0.35953326864758656,0.33182636226825835,1.8227309472364246,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 13 2015,2015-03-13,4.839,0.36820235097622284,0.34136614861228387,1.8204538837265867,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 14 2015,2015-03-14,5.314,0.4030035922945955,0.4009520288403623,1.8185070072270277,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 15 2015,2015-03-15,8.475,0.8396916237456195,1.0750320338898183,1.8266559957490713,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 16 2015,2015-03-16,3.671,0.8473883176676378,1.0723777438813604,1.8249460805894362,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 17 2015,2015-03-17,4.777,0.8317011019522308,1.0376675537001172,1.8226679546338462,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 18 2015,2015-03-18,4.832,0.8147245222321996,1.0045410372630477,1.820413836079654,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 19 2015,2015-03-19,4.437,0.7970577222784603,0.9733754191263781,1.8181495440106024,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 20 2015,2015-03-20,4.772,0.7812648777434266,0.9418893810506211,1.8158957476261899,7.918620076401707,2.4422059901594206,8.459875779770913,4,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 21 2015,2015-03-21,4.187,0.7862862286301231,0.9187837717207343,1.8137473428541862,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 22 2015,2015-03-22,4.18,0.7913360330740843,0.8958573002569163,1.8116105045918096,7.918620076401707,2.4422059901594206,8.459875779770913,15,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 23 2015,2015-03-23,4.188,0.7955764634499007,0.8727057233351047,1.8094766361432781,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 24 2015,2015-03-24,4.36,0.7953783744990423,0.8458351004237503,1.8072742804739081,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 25 2015,2015-03-25,4.46,0.795831791416964,0.8185048927276953,1.8050544598899274,7.918620076401707,2.4422059901594206,8.459875779770913,14,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 26 2015,2015-03-26,4.957,0.7972536775937948,0.7979474640659341,1.8029187087530973,7.918620076401707,2.4422059901594206,8.459875779770913,9,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 27 2015,2015-03-27,5.139,0.8022968529353296,0.784193561359609,1.8009021422300693,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 28 2015,2015-03-28,5.515,0.8175556960183219,0.7908532769117055,1.7992644283597512,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 29 2015,2015-03-29,4.408,0.8185701466933178,0.7678524571336153,1.7970887385933143,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 30 2015,2015-03-30,4.468,0.81182576693655,0.7442043281058918,1.7949077120420656,7.918620076401707,2.4422059901594206,8.459875779770913,17,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Mar 31 2015,2015-03-31,4.827,0.8120147668664924,0.7212041954052713,1.7927576517322321,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 01 2015,2015-04-01,4.767,0.8102382933150418,0.698078909556008,1.7905993656056565,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 02 2015,2015-04-02,4.797,0.8103027736948207,0.6759845335277321,1.7884561872429954,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 03 2015,2015-04-03,4.673,0.8077117166671707,0.6538150887657902,1.7862983568009907,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 04 2015,2015-04-04,4.728,0.8009229848033176,0.6325172851283528,1.7841556404374894,7.918620076401707,2.4422059901594206,8.459875779770913,13,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 05 2015,2015-04-05,4.537,0.8010104602758399,0.6127778749028586,1.782012774320966,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 06 2015,2015-04-06,4.978,0.8018852097745792,0.5977116338733219,1.7799698792509326,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 07 2015,2015-04-07,4.988,0.8026063727975382,0.5829395865556286,1.7779390794920868,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 08 2015,2015-04-08,11.416,1.449854231277776,1.7685054929210018,1.806659468497575,7.918620076401707,2.4422059901594206,8.459875779770913,10,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 09 2015,2015-04-09,5.363,1.4423035773357318,1.711409751373455,1.8048708231847683,7.918620076401707,2.4422059901594206,8.459875779770913,7,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 10 2015,2015-04-10,5.883,1.4484277917162935,1.6652536772118964,1.8037713925428376,7.918620076401707,2.4422059901594206,8.459875779770913,4,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 11 2015,2015-04-11,5.158,1.442349681006273,1.610677393022231,1.8018195935816201,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 12 2015,2015-04-12,4.843,1.4423246067596625,1.560390590541393,1.799719409335669,7.918620076401707,2.4422059901594206,8.459875779770913,8,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 13 2015,2015-04-13,4.063,1.4540583795929292,1.5346247227548742,1.797803575796758,7.918620076401707,2.4422059901594206,8.459875779770913,12,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 14 2015,2015-04-14,4.542,1.3053879521993355,1.4909274427881722,1.7956917781469033,7.918620076401707,2.4422059901594206,8.459875779770913,11,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 15 2015,2015-04-15,4.38,1.2881033196405534,1.4522392722692457,1.7936220696296872,7.918620076401707,2.4422059901594206,8.459875779770913,6,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
Apr 16 2015,2015-04-16,4.355,1.292401066268518,1.4145098136826315,1.7915678711059455,7.918620076401707,2.4422059901594206,8.459875779770913,15,USP-S | Stainless,USP-S,Stainless,Well-Worn,1,1,0
