date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Mar 05 2017,2017-03-05,20.32,1.5489837766193857,3.9844222022105833,5.321411142343842,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 06 2017,2017-03-06,19.471,1.636460472532437,3.919179360878792,5.32045010234575,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 07 2017,2017-03-07,17.72,1.647595651209733,3.7975946218313457,5.3185645275001985,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 08 2017,2017-03-08,19.158,1.7055036539958712,3.7176470229313874,5.317401450918741,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 09 2017,2017-03-09,19.021,1.6413910500884623,3.630713420453476,5.31615493192008,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 10 2017,2017-03-10,18.633,1.6662222495986634,3.5314430256397533,5.314689903275082,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 11 2017,2017-03-11,19.095,1.7088531288826758,3.447106192481788,5.313488156371351,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 12 2017,2017-03-12,17.857,1.714823319205833,3.3364155807469476,5.311662467059888,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 13 2017,2017-03-13,17.25,1.7066907025067974,3.2271772148879303,5.30962482746552,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 14 2017,2017-03-14,18.092,1.7148649988754139,3.126428103952885,5.307901690513468,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 15 2017,2017-03-15,17.23,1.7140652856435872,3.0242844795995065,5.305862252821126,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 16 2017,2017-03-16,19.094,1.7510864505990045,2.9551435094292957,5.304664256784842,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 18 2017,2017-03-18,15.52,1.6522082276717924,2.901603714610163,5.302360257116824,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 19 2017,2017-03-19,16.447,1.6108563996303464,2.816345612404088,5.300145219091722,18.597966089647294,5.31875064408754,24.218389348126163,7,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 20 2017,2017-03-20,18.436,1.4716530638129488,2.737953145573425,5.298591305626431,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 21 2017,2017-03-21,19.2,1.5124567454630578,2.6860091457114557,5.297462611748207,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 22 2017,2017-03-22,18.859,1.4432145557827283,2.619446231212605,5.296132777093979,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 24 2017,2017-03-24,15.985,1.4334735808157404,2.565644920917182,5.293867023388685,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 25 2017,2017-03-25,15.078,1.487684747920591,2.554222215688291,5.2915887145876646,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 26 2017,2017-03-26,14.241,1.5959378117115737,2.589236239503112,5.289418099922556,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 27 2017,2017-03-27,19.093,1.5577425738667257,2.55125984341452,5.288232027637531,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 28 2017,2017-03-28,14.783,1.6220159391623443,2.5445857733515136,5.285986114055513,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 29 2017,2017-03-29,14.513,1.6230596040075267,2.5451672709696687,5.283777374551106,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 30 2017,2017-03-30,17.186,1.6196893217067043,2.4624554144785895,5.2817550159404165,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Mar 31 2017,2017-03-31,30.78,2.9165255271598185,4.195482412299969,5.298622340556169,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 01 2017,2017-04-01,17.446,2.9053530491542725,4.0591366707986305,5.296671155663201,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 02 2017,2017-04-02,16.735,2.90177245893754,3.935413593090446,5.294532415651543,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 03 2017,2017-04-03,14.561,2.9618649499275516,3.8889999262503947,5.292324820739991,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 04 2017,2017-04-04,15.379,2.993486503005869,3.80025847325653,5.29005718863724,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 05 2017,2017-04-05,16.632,2.9973619100035913,3.6807227589904694,5.287906233532933,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 06 2017,2017-04-06,18.178,2.960395484802145,3.565916719411711,5.286247772374062,18.597966089647294,5.31875064408754,24.218389348126163,5,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 07 2017,2017-04-07,16.356,2.951566008655138,3.459008579877656,5.284054888811676,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 08 2017,2017-04-08,17.459,2.951641476102479,3.345695343086399,5.282124708272848,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 09 2017,2017-04-09,18.497,2.9421385810130025,3.2486487610135244,5.280620195984529,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 10 2017,2017-04-10,14.06,2.997704820300912,3.2525644124875526,5.278525310843059,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 11 2017,2017-04-11,15.32,3.0125606124488704,3.181013981537844,5.27627813255011,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 12 2017,2017-04-12,17.295,2.9936919996061553,3.077138190826449,5.27430642424969,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 13 2017,2017-04-13,18.162,2.996333940269233,2.9880636422782394,5.272654782057234,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 14 2017,2017-04-14,14.205,3.0478933022022523,2.983329552835655,5.270540323225832,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 15 2017,2017-04-15,15.928,3.0506993613110427,2.8973442113081753,5.268320846840163,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 16 2017,2017-04-16,17.134,3.0505962741055006,2.802890838282013,5.26631307092744,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 17 2017,2017-04-17,23.35,3.2402902481034284,3.1509407241523317,5.2690904603074715,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 18 2017,2017-04-18,16.1,3.231470804234636,3.063249478842171,5.266891831329411,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 20 2017,2017-04-20,15.283,3.2483465544690873,3.00359164969965,5.264666010829733,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 21 2017,2017-04-21,16.499,3.242337180484809,2.909365325078081,5.262526517945765,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 23 2017,2017-04-23,14.375,3.2564343055260694,2.8945434338896563,5.260398818796118,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 24 2017,2017-04-24,14.188,3.275227479859643,2.8813084803488755,5.258309121364782,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 25 2017,2017-04-25,16.386,3.272491057213203,2.7882051570577224,5.256160253173544,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 26 2017,2017-04-26,17.7,3.258792760743067,2.7079541231772115,5.2543466702440496,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 28 2017,2017-04-28,15.984,3.2246033456507117,2.626671784184872,5.252156375456376,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 29 2017,2017-04-29,14.67,3.2260385201254946,2.5920466826745754,5.249997859673284,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Apr 30 2017,2017-04-30,13.87,3.2503096314043924,2.5978690247351737,5.247994879751078,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 01 2017,2017-05-01,16.878,3.2212854655517367,2.5152816511113567,5.245951310304951,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 02 2017,2017-05-02,17.984,3.227133068790055,2.462841903083223,5.244257796125773,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 03 2017,2017-05-03,17.55,1.8964433632157909,2.395192619080311,5.242406213734272,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 04 2017,2017-05-04,15.02,1.9051881784754132,2.3505718763355627,5.240226475485784,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 05 2017,2017-05-05,17.37,1.9126515569128328,2.2836184800998134,5.238322252026152,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 06 2017,2017-05-06,15.173,1.8954095924070526,2.2359586672882057,5.236138865480105,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 07 2017,2017-05-07,17.503,1.8943569645649059,2.177813586574021,5.23428107893544,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 08 2017,2017-05-08,17.609,1.9050079264927382,2.1232013017532005,5.232460417579048,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 10 2017,2017-05-10,16.953,1.8815876913474023,2.055349661453656,5.2304525474084445,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 11 2017,2017-05-11,20.67,2.0295963771211136,2.229250594426008,5.230422302618609,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 12 2017,2017-05-12,16.266,2.0246606118319215,2.1618290900221178,5.228293708511108,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 13 2017,2017-05-13,16.579,1.9927037036586435,2.0920487634088065,5.226214691522717,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 14 2017,2017-05-14,17.88,1.9506726938727703,2.0402129786181105,5.224500063067799,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 15 2017,2017-05-15,17.776,1.9438996769440415,1.985335881274961,5.2227481885364675,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 16 2017,2017-05-16,17.929,1.9535115402605625,1.9354650484610396,5.221055504035341,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 17 2017,2017-05-17,17.992,1.9495644205527598,1.8876324411221483,5.219389042182049,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 18 2017,2017-05-18,15.257,1.9111023610688462,1.8819394752852283,5.217230683657136,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 19 2017,2017-05-19,17.813,1.9125943291289587,1.8324764170811096,5.215499625507574,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 20 2017,2017-05-20,17.07,1.91231157016305,1.7724213760521543,5.213540240524164,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 23 2017,2017-05-23,17.2,1.470813177615851,1.714857264132045,5.211616901171554,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 24 2017,2017-05-24,17.935,1.4851986035389957,1.6737808929717848,5.209937223792373,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 25 2017,2017-05-25,16.503,1.4612287680728977,1.6255955720730562,5.207868020772234,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 27 2017,2017-05-27,14.551,1.5151790016023559,1.6922288559169179,5.2057913925783135,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 28 2017,2017-05-28,12.776,1.6235886550138912,1.9332672914032318,5.204231179321285,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
May 29 2017,2017-05-29,14.983,1.588386581105067,1.9145127920360876,5.20210955662994,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 01 2017,2017-06-01,16.924,1.5882117667654132,1.8544478524044872,5.200132205430753,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 02 2017,2017-06-02,16.804,1.5767315152759933,1.7947709455016163,5.198131097504083,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 03 2017,2017-06-03,17.099,1.573652366713986,1.7410417333217236,5.196200172713786,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 04 2017,2017-06-04,15.53,1.5431952599541603,1.7049921156681058,5.194068494097211,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 05 2017,2017-06-05,16.375,1.4488402639162772,1.6495298264584608,5.192000396509747,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 06 2017,2017-06-06,16.268,1.4519616916513842,1.596673610338542,5.189920835242896,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 08 2017,2017-06-08,17.306,1.43775094321402,1.5572671763486914,5.18805488803564,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 09 2017,2017-06-09,16.912,1.4302924321199042,1.5088278411649438,5.186090908815378,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 11 2017,2017-06-11,15.663,1.4083686205196877,1.4771629569041789,5.183974088479089,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 12 2017,2017-06-12,16.437,1.404630611236687,1.4288664624365692,5.181926952734825,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 16 2017,2017-06-16,16.096,1.379355525423885,1.3859481437663006,5.179841114661174,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 17 2017,2017-06-17,16.077,1.3772696799336464,1.3444057832818457,5.177756041792555,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 19 2017,2017-06-19,17.747,1.3806099472468474,1.3394515412690784,5.176043915239748,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 20 2017,2017-06-20,17.465,1.3868376998579492,1.3158198542275203,5.174240175847322,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 21 2017,2017-06-21,13.8,1.2765326064783704,1.4526688856546706,5.1723645326849965,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 22 2017,2017-06-22,14.173,1.3451380478658153,1.5132626873286186,5.170402085430066,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 24 2017,2017-06-24,13.79,1.4283379333072075,1.590104804986681,5.1685332349847775,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 25 2017,2017-06-25,11.59,1.6400955708766993,1.909094928351268,5.167636101184431,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 26 2017,2017-06-26,12.279,1.7528255101309116,2.0480238267714244,5.166353595014273,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 27 2017,2017-06-27,14.573,1.728751611230922,1.9972777808009492,5.16432809062807,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 28 2017,2017-06-28,14.501,1.695583750223847,1.948807126014216,5.162315754236752,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 29 2017,2017-06-29,13.928,1.7251088707939948,1.9235470682245115,5.16042045781232,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jun 30 2017,2017-06-30,14.597,1.6869961251991545,1.870318957333138,5.158398524985624,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 01 2017,2017-07-01,17.937,1.7207547358411424,1.9239718839691629,5.156784169696693,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 03 2017,2017-07-03,14.0,1.7169435784918265,1.8974627551287258,5.154878681063578,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 04 2017,2017-07-04,14.992,1.6552355890242927,1.837903972956648,5.152820891968357,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 06 2017,2017-07-06,15.39,1.641829285720187,1.7776413727973173,5.1507468763729145,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 07 2017,2017-07-07,15.683,1.6357800856184581,1.721182656426132,5.148677419369763,18.597966089647294,5.31875064408754,24.218389348126163,3,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 08 2017,2017-07-08,15.435,1.5595286364207208,1.6647817509976055,5.146607850130387,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 09 2017,2017-07-09,16.497,1.5674190719544716,1.633841661192963,5.144619360840907,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 10 2017,2017-07-10,16.446,1.5551300865866744,1.5993552771080373,5.142625383894212,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 11 2017,2017-07-11,15.152,1.5369823531918543,1.5496849750046215,5.140572046271725,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 12 2017,2017-07-12,13.03,1.5664257172258096,1.6209062519722623,5.1389846772113055,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 13 2017,2017-07-13,15.05,1.5666824634811918,1.5694228712639378,5.1369421683562795,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 14 2017,2017-07-14,16.15,1.5619213058017445,1.5320056348757352,5.1349208207352515,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 15 2017,2017-07-15,15.82,1.5544591859935486,1.485930209794406,5.132876497430801,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 16 2017,2017-07-16,16.62,1.5285162965980124,1.468984715954416,5.130925275287717,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 17 2017,2017-07-17,16.634,1.518974834263762,1.449669034744104,5.128978739033603,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 18 2017,2017-07-18,15.5,1.5177440416164563,1.4021967485111164,5.126933287379799,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 20 2017,2017-07-20,16.413,1.517100972931318,1.373138278866648,5.124955989158464,18.597966089647294,5.31875064408754,24.218389348126163,4,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 22 2017,2017-07-22,17.022,1.5441802307560013,1.3742809171509112,5.123096683009227,18.597966089647294,5.31875064408754,24.218389348126163,2,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 23 2017,2017-07-23,17.432,1.5876117985794547,1.3979295630047335,5.121349584549991,18.597966089647294,5.31875064408754,24.218389348126163,6,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 24 2017,2017-07-24,18.67,1.6441722401173786,1.5291747249206358,5.120094781280665,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 25 2017,2017-07-25,20.18,1.8288233149327364,1.8112574223820384,5.119759432345667,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 26 2017,2017-07-26,19.98,1.9792680534951268,1.9825184181113011,5.119280099675738,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 27 2017,2017-07-27,21.494,2.226868592864257,2.2870607037255613,5.120024736385905,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 28 2017,2017-07-28,17.9,2.219452465615475,2.2282394711984574,5.118437152313311,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
Jul 29 2017,2017-07-29,17.6,2.0711683206933835,2.1623224466332105,5.116747136886243,18.597966089647294,5.31875064408754,24.218389348126163,1,AK-47 | Blue Laminate,AK-47,Blue Laminate,Well-Worn,1,1,0
