date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 17 2016,2016-08-17,80.596,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 20 2016,2016-08-20,66.36,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 22 2016,2016-08-22,79.783,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 23 2016,2016-08-23,76.325,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 25 2016,2016-08-25,76.453,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 26 2016,2016-08-26,77.095,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 27 2016,2016-08-27,77.788,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 28 2016,2016-08-28,62.02,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 29 2016,2016-08-29,76.518,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 30 2016,2016-08-30,79.527,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Aug 31 2016,2016-08-31,68.56,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 01 2016,2016-09-01,74.65,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 02 2016,2016-09-02,70.824,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 03 2016,2016-09-03,59.742,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 04 2016,2016-09-04,73.049,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 05 2016,2016-09-05,66.362,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 06 2016,2016-09-06,70.71,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 07 2016,2016-09-07,70.202,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 08 2016,2016-09-08,70.755,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 09 2016,2016-09-09,70.587,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 11 2016,2016-09-11,64.147,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 12 2016,2016-09-12,66.421,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 13 2016,2016-09-13,65.116,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 14 2016,2016-09-14,55.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 15 2016,2016-09-15,64.901,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 16 2016,2016-09-16,62.56,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 17 2016,2016-09-17,65.105,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 18 2016,2016-09-18,65.477,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 19 2016,2016-09-19,70.145,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 20 2016,2016-09-20,73.705,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 21 2016,2016-09-21,67.55,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 22 2016,2016-09-22,63.409,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 23 2016,2016-09-23,75.775,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 24 2016,2016-09-24,53.449,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 25 2016,2016-09-25,64.71,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 26 2016,2016-09-26,59.949,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 27 2016,2016-09-27,65.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 28 2016,2016-09-28,65.876,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 29 2016,2016-09-29,71.6,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Sep 30 2016,2016-09-30,62.532,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 01 2016,2016-10-01,66.702,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 02 2016,2016-10-02,59.957,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 03 2016,2016-10-03,59.995,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 04 2016,2016-10-04,57.534,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 06 2016,2016-10-06,59.012,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 07 2016,2016-10-07,67.025,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 08 2016,2016-10-08,51.569,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 09 2016,2016-10-09,60.951,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 10 2016,2016-10-10,63.909,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 11 2016,2016-10-11,56.294,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 12 2016,2016-10-12,54.55,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 13 2016,2016-10-13,53.936,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 14 2016,2016-10-14,55.551,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 15 2016,2016-10-15,66.212,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 16 2016,2016-10-16,60.112,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 17 2016,2016-10-17,66.068,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 18 2016,2016-10-18,65.009,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 19 2016,2016-10-19,69.65,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 20 2016,2016-10-20,54.02,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 22 2016,2016-10-22,54.03,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 23 2016,2016-10-23,56.994,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 24 2016,2016-10-24,49.929,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 25 2016,2016-10-25,50.102,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 26 2016,2016-10-26,52.166,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 28 2016,2016-10-28,59.348,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 29 2016,2016-10-29,58.68,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 30 2016,2016-10-30,61.532,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Oct 31 2016,2016-10-31,54.568,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 01 2016,2016-11-01,62.427,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 03 2016,2016-11-03,58.71,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 04 2016,2016-11-04,60.954,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 05 2016,2016-11-05,58.718,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 06 2016,2016-11-06,66.32,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 07 2016,2016-11-07,75.01,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 08 2016,2016-11-08,73.576,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 11 2016,2016-11-11,68.708,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 12 2016,2016-11-12,70.74,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 13 2016,2016-11-13,65.883,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 14 2016,2016-11-14,64.725,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 15 2016,2016-11-15,56.105,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 16 2016,2016-11-16,56.868,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 17 2016,2016-11-17,57.764,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 19 2016,2016-11-19,71.205,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 20 2016,2016-11-20,71.11,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 21 2016,2016-11-21,57.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 22 2016,2016-11-22,70.642,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 23 2016,2016-11-23,65.929,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 24 2016,2016-11-24,69.365,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 26 2016,2016-11-26,63.108,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 28 2016,2016-11-28,66.75,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Nov 30 2016,2016-11-30,64.668,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 01 2016,2016-12-01,74.829,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 03 2016,2016-12-03,72.531,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 04 2016,2016-12-04,70.18,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 05 2016,2016-12-05,65.732,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 06 2016,2016-12-06,73.578,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 07 2016,2016-12-07,69.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 08 2016,2016-12-08,72.504,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 09 2016,2016-12-09,75.615,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 10 2016,2016-12-10,83.367,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 11 2016,2016-12-11,80.168,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 12 2016,2016-12-12,80.402,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 13 2016,2016-12-13,73.92,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 15 2016,2016-12-15,86.169,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 18 2016,2016-12-18,75.022,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 20 2016,2016-12-20,81.416,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 21 2016,2016-12-21,50.62,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 24 2016,2016-12-24,70.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 25 2016,2016-12-25,59.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 26 2016,2016-12-26,66.132,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 27 2016,2016-12-27,60.44,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 28 2016,2016-12-28,65.765,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 29 2016,2016-12-29,62.28,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 30 2016,2016-12-30,64.78,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Dec 31 2016,2016-12-31,62.81,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 01 2017,2017-01-01,66.302,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 02 2017,2017-01-02,69.76,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 04 2017,2017-01-04,58.65,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 05 2017,2017-01-05,78.778,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 06 2017,2017-01-06,71.217,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 07 2017,2017-01-07,71.625,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 08 2017,2017-01-08,62.649,6,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 09 2017,2017-01-09,68.193,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 10 2017,2017-01-10,54.065,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 11 2017,2017-01-11,65.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 12 2017,2017-01-12,69.191,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 13 2017,2017-01-13,54.478,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 14 2017,2017-01-14,61.903,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 15 2017,2017-01-15,68.07,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 16 2017,2017-01-16,58.15,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 17 2017,2017-01-17,66.541,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 19 2017,2017-01-19,68.14,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 20 2017,2017-01-20,65.999,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 21 2017,2017-01-21,64.433,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 22 2017,2017-01-22,67.57,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 23 2017,2017-01-23,67.5,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 24 2017,2017-01-24,82.716,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 25 2017,2017-01-25,73.496,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 26 2017,2017-01-26,74.596,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 27 2017,2017-01-27,76.996,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 28 2017,2017-01-28,109.847,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jan 31 2017,2017-01-31,71.51,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 01 2017,2017-02-01,84.907,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 02 2017,2017-02-02,63.731,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 04 2017,2017-02-04,85.863,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 05 2017,2017-02-05,69.49,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 07 2017,2017-02-07,74.944,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 09 2017,2017-02-09,84.01,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 10 2017,2017-02-10,84.15,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 11 2017,2017-02-11,79.601,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 12 2017,2017-02-12,81.88,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 13 2017,2017-02-13,77.787,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 15 2017,2017-02-15,76.317,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 16 2017,2017-02-16,79.192,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 17 2017,2017-02-17,88.443,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 19 2017,2017-02-19,85.582,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 22 2017,2017-02-22,70.84,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 24 2017,2017-02-24,77.367,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 25 2017,2017-02-25,73.345,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 26 2017,2017-02-26,76.312,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 27 2017,2017-02-27,91.425,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Feb 28 2017,2017-02-28,91.692,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 01 2017,2017-03-01,85.075,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 02 2017,2017-03-02,88.173,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 03 2017,2017-03-03,81.918,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 04 2017,2017-03-04,93.931,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 05 2017,2017-03-05,83.373,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 07 2017,2017-03-07,81.071,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 09 2017,2017-03-09,75.747,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 10 2017,2017-03-10,90.399,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 11 2017,2017-03-11,93.445,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 12 2017,2017-03-12,92.83,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 14 2017,2017-03-14,90.433,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 15 2017,2017-03-15,89.303,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 16 2017,2017-03-16,78.209,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 17 2017,2017-03-17,74.548,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 18 2017,2017-03-18,85.751,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 19 2017,2017-03-19,81.451,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 22 2017,2017-03-22,83.77,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 23 2017,2017-03-23,89.953,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 24 2017,2017-03-24,84.389,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 25 2017,2017-03-25,84.24,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 27 2017,2017-03-27,85.04,4,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 28 2017,2017-03-28,74.126,5,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 30 2017,2017-03-30,82.795,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Mar 31 2017,2017-03-31,67.661,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 01 2017,2017-04-01,87.822,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 02 2017,2017-04-02,81.233,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 05 2017,2017-04-05,84.6,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 08 2017,2017-04-08,88.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 09 2017,2017-04-09,77.34,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 10 2017,2017-04-10,73.517,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 11 2017,2017-04-11,79.273,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 12 2017,2017-04-12,79.67,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 13 2017,2017-04-13,76.003,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 15 2017,2017-04-15,72.734,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 16 2017,2017-04-16,76.452,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 18 2017,2017-04-18,75.497,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 19 2017,2017-04-19,74.405,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 20 2017,2017-04-20,83.884,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 21 2017,2017-04-21,94.96,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 25 2017,2017-04-25,82.43,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 26 2017,2017-04-26,91.011,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 28 2017,2017-04-28,87.23,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 29 2017,2017-04-29,97.164,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Apr 30 2017,2017-04-30,85.99,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 01 2017,2017-05-01,94.992,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 05 2017,2017-05-05,74.49,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 06 2017,2017-05-06,90.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 08 2017,2017-05-08,69.927,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 09 2017,2017-05-09,94.249,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 11 2017,2017-05-11,75.916,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 13 2017,2017-05-13,70.777,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 16 2017,2017-05-16,77.1,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 17 2017,2017-05-17,86.152,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 19 2017,2017-05-19,90.006,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 20 2017,2017-05-20,70.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 21 2017,2017-05-21,73.03,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 22 2017,2017-05-22,81.983,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 23 2017,2017-05-23,85.346,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 24 2017,2017-05-24,88.989,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 25 2017,2017-05-25,82.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 26 2017,2017-05-26,80.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 27 2017,2017-05-27,82.66,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 28 2017,2017-05-28,84.57,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
May 31 2017,2017-05-31,79.505,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 01 2017,2017-06-01,88.618,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 03 2017,2017-06-03,93.045,2,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 05 2017,2017-06-05,85.356,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 08 2017,2017-06-08,74.23,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 09 2017,2017-06-09,80.0,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 10 2017,2017-06-10,74.329,3,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
Jun 11 2017,2017-06-11,76.71,1,M4A4 | Bullet Rain,M4A4,Bullet Rain,Factory New,1,1,0
