date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Aug 21 2015,2015-08-21,8.874,0.4435798208566255,0.5519915227755441,3.705724502601971,17.261688880309624,3.8891539522424017,16.083115674785812,33,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 22 2015,2015-08-22,9.31,0.4284431063773005,0.5428777355737097,3.702826343495044,17.261688880309624,3.8891539522424017,16.083115674785812,26,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 23 2015,2015-08-23,8.209,0.43444826153865085,0.5560729449150429,3.7005820494926533,17.261688880309624,3.8891539522424017,16.083115674785812,29,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 24 2015,2015-08-24,8.352,0.4402339307607224,0.5546490011437373,3.6982272524769666,17.261688880309624,3.8891539522424017,16.083115674785812,38,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 25 2015,2015-08-25,9.528,0.45764212791362635,0.5618700609271184,3.695283123401124,17.261688880309624,3.8891539522424017,16.083115674785812,33,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 26 2015,2015-08-26,9.75,0.48644351363128974,0.583241570192399,3.692302397811592,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 27 2015,2015-08-27,10.568,0.5733968796646222,0.6929793136643658,3.689355365923787,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 28 2015,2015-08-28,10.692,0.6413358580015217,0.7844094273004161,3.68644498278914,17.261688880309624,3.8891539522424017,16.083115674785812,36,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 29 2015,2015-08-29,10.679,0.7081974982670087,0.8476198154724357,3.683538057758305,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 30 2015,2015-08-30,10.541,0.7522508515635492,0.879733477934405,3.680606425104696,17.261688880309624,3.8891539522424017,16.083115674785812,16,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Aug 31 2015,2015-08-31,10.934,0.8081384604535844,0.938817917062961,3.67779341745273,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 01 2015,2015-09-01,11.325,0.8934156496213985,1.0219117799804514,3.675164614439421,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 02 2015,2015-09-02,10.799,0.9335989004366224,1.03501823352772,3.672318332628019,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 03 2015,2015-09-03,10.776,0.9672142840468627,1.0399200129442114,3.6694716672551224,17.261688880309624,3.8891539522424017,16.083115674785812,23,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 04 2015,2015-09-04,10.699,0.9936809081019686,1.0350276696481007,3.666609989110672,17.261688880309624,3.8891539522424017,16.083115674785812,25,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 05 2015,2015-09-05,11.302,1.040313725890309,1.0704554454065585,3.6639929809610217,17.261688880309624,3.8891539522424017,16.083115674785812,25,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 06 2015,2015-09-06,10.283,1.034771344057552,1.0401682906786154,3.661072819058644,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 07 2015,2015-09-07,10.302,1.0381002991206563,1.0108468434988702,3.6581612408373263,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 08 2015,2015-09-08,10.324,1.038252442006878,0.9825411121130122,3.6552586571143784,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 09 2015,2015-09-09,10.658,1.0531181664057006,0.966229866090656,3.652419991190892,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 10 2015,2015-09-10,10.756,1.0633128349913687,0.9532346649832518,3.6496137944562896,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 11 2015,2015-09-11,10.553,1.0664771683325538,0.930408840857312,3.6467652169492766,17.261688880309624,3.8891539522424017,16.083115674785812,31,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 12 2015,2015-09-12,10.647,1.0725106092232655,0.9107868130525807,3.6439436398090717,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 13 2015,2015-09-13,10.81,1.0776451066385335,0.8975705803222837,3.641172856231026,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 14 2015,2015-09-14,10.96,1.0844150396231258,0.8905335551081801,3.638459154251141,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 15 2015,2015-09-15,11.425,1.0585657293943438,0.9126917654793806,3.6359703382762274,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 16 2015,2015-09-16,11.222,0.9787679001166475,0.9126510502939017,3.63337970445498,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 17 2015,2015-09-17,11.398,0.9076563283229652,0.920410831385229,3.6308858485917397,17.261688880309624,3.8891539522424017,16.083115674785812,9,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 18 2015,2015-09-18,10.705,0.8622467637568104,0.8930294463630444,3.6281155627445276,17.261688880309624,3.8891539522424017,16.083115674785812,27,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 19 2015,2015-09-19,11.123,0.8366841670560015,0.880428267570968,3.6254962753077873,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 20 2015,2015-09-20,10.907,0.7853822416614321,0.8580791113667753,3.622798657036936,17.261688880309624,3.8891539522424017,16.083115674785812,21,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 21 2015,2015-09-21,10.112,0.755947110142785,0.8359213924176777,3.6199716587084225,17.261688880309624,3.8891539522424017,16.083115674785812,11,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 22 2015,2015-09-22,10.969,0.6170901953485366,0.817472377533349,3.617308508187191,17.261688880309624,3.8891539522424017,16.083115674785812,21,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 23 2015,2015-09-23,10.921,0.44273958511722905,0.7970819657509667,3.6146340873757405,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 24 2015,2015-09-24,11.231,0.3904195341470096,0.7898737582400335,3.612093262879839,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 25 2015,2015-09-25,10.5,0.3434407526409787,0.7642813664174184,3.609323386530823,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 26 2015,2015-09-26,10.946,0.3414106116496899,0.7447972935428909,3.606675380531177,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 27 2015,2015-09-27,11.116,0.34483226140492673,0.7315873053930456,3.6040994891128264,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 28 2015,2015-09-28,10.794,0.34372438838741465,0.7086640298198664,3.6014142310071207,17.261688880309624,3.8891539522424017,16.083115674785812,21,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 29 2015,2015-09-29,10.693,0.3403510695952064,0.6855138914068031,3.598708143026378,17.261688880309624,3.8891539522424017,16.083115674785812,16,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Sep 30 2015,2015-09-30,10.574,0.3432444924672267,0.6633121401452676,3.5959822101381964,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 01 2015,2015-10-01,11.715,0.3691386370094869,0.6949251224988034,3.593759395272974,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 02 2015,2015-10-02,11.092,0.3718642395331479,0.6786987951811602,3.591201142470911,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 03 2015,2015-10-03,10.116,0.3952100867178959,0.674671651668797,3.5884503484088146,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 04 2015,2015-10-04,10.878,0.39453924239927257,0.6540723419392188,3.5858255909268477,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 05 2015,2015-10-05,10.804,0.38453656836987815,0.6330503154773373,3.5831841581952135,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 06 2015,2015-10-06,11.192,0.3766757821090631,0.623696839061907,3.5806916813267167,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 07 2015,2015-10-07,11.299,0.3707683851168897,0.6187852269757996,3.5782549498515515,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 08 2015,2015-10-08,10.95,0.355626634896998,0.5999441890640346,3.5756763275265047,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 09 2015,2015-10-09,11.221,0.35714736486466125,0.5900052414175775,3.5732125014076144,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 10 2015,2015-10-10,11.539,0.3729374481461615,0.5981659332272138,3.570921236232615,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 11 2015,2015-10-11,11.631,0.38538507388364035,0.6091788917585036,3.568690510011148,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 12 2015,2015-10-12,11.643,0.39813205225699577,0.616501191518786,3.5664713064846603,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 13 2015,2015-10-13,11.782,0.4197373234411481,0.6303611713971701,3.5643481612602788,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 14 2015,2015-10-14,11.201,0.42028902069816654,0.6114276577188104,3.561898315261982,17.261688880309624,3.8891539522424017,16.083115674785812,10,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 15 2015,2015-10-15,11.245,0.41611300548434804,0.5938458672880411,3.5594734220907434,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 16 2015,2015-10-16,10.894,0.41576403702417863,0.575566075867375,3.5569171867726572,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 17 2015,2015-10-17,11.268,0.41256602258110137,0.559782462840384,3.5545131006718056,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 18 2015,2015-10-18,10.853,0.4093517288725167,0.5436121426333502,3.5519550690858805,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 19 2015,2015-10-19,10.575,0.4176762880617953,0.5382234944266795,3.5493369137627493,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 20 2015,2015-10-20,10.867,0.4181197774271704,0.521724733540425,3.5467941994269907,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 21 2015,2015-10-21,10.628,0.3890529039460437,0.5129584295560806,3.5441974039747564,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 22 2015,2015-10-22,10.711,0.3934550887921466,0.5004354239259288,3.5416242175370947,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 23 2015,2015-10-23,10.733,0.39672308446447985,0.487222228335417,3.5390618449087428,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 24 2015,2015-10-24,10.837,0.39612218160373874,0.4719688007342158,3.5365323939162536,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 25 2015,2015-10-25,10.573,0.39309456029461665,0.4653621924180152,3.533947867708733,17.261688880309624,3.8891539522424017,16.083115674785812,27,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 26 2015,2015-10-26,10.66,0.39819371477039106,0.4544688791185158,3.53138567181736,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 27 2015,2015-10-27,10.138,0.42755805413424075,0.478568863878283,3.528776687152344,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 28 2015,2015-10-28,10.96,0.4262713182721715,0.46374195025069137,3.5263073599267996,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 29 2015,2015-10-29,11.361,0.4284345200038386,0.46609298214854933,3.5240105824599595,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 30 2015,2015-10-30,11.14,0.42152585991205466,0.4552341439486087,3.521617877759355,17.261688880309624,3.8891539522424017,16.083115674785812,21,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Oct 31 2015,2015-10-31,10.542,0.40874413911914814,0.4494434673329491,3.51906116647679,17.261688880309624,3.8891539522424017,16.083115674785812,26,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 01 2015,2015-11-01,10.968,0.4081757129516208,0.4352643612427494,3.516614844908168,17.261688880309624,3.8891539522424017,16.083115674785812,21,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 02 2015,2015-11-02,11.032,0.37469611441914413,0.42258215925957027,3.5141958267786255,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 03 2015,2015-11-03,11.353,0.37918988055738734,0.42445772941757853,3.5119186863298824,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 04 2015,2015-11-04,11.494,0.3864923606327424,0.43451373262181175,3.509719389348784,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 05 2015,2015-11-05,11.319,0.38886888875758835,0.4296736248111435,3.5074342737964117,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 06 2015,2015-11-06,11.158,0.3865662929569239,0.41784555197935286,3.5050823121703147,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 07 2015,2015-11-07,11.944,0.4195529914606267,0.46852236841311745,3.503183735957205,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 08 2015,2015-11-08,11.244,0.41984863309593634,0.4555698305031938,3.500876804062584,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 09 2015,2015-11-09,10.818,0.4130377456240872,0.4450589873183098,3.4984239233346885,17.261688880309624,3.8891539522424017,16.083115674785812,9,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 10 2015,2015-11-10,11.342,0.40230848374330574,0.4364981278371952,3.4961715020558644,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 11 2015,2015-11-11,11.788,0.4105548474424631,0.45860514215391546,3.494178462178719,17.261688880309624,3.8891539522424017,16.083115674785812,10,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 12 2015,2015-11-12,11.287,0.3894250713639026,0.44558378961887446,3.4919083317911666,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 13 2015,2015-11-13,11.669,0.40550752788610134,0.4516457644177415,3.4898463849264454,17.261688880309624,3.8891539522424017,16.083115674785812,21,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 14 2015,2015-11-14,11.416,0.4095724936883459,0.44137521416374786,3.487646467036072,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 15 2015,2015-11-15,11.189,0.40917947190660475,0.42690645804214794,3.485346427858176,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 16 2015,2015-11-16,11.376,0.41152065212613514,0.41579504010539076,3.4831349817702506,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 17 2015,2015-11-17,11.651,0.4229218304988824,0.418138187360875,3.4810771286635034,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 18 2015,2015-11-18,11.936,0.438223167835141,0.4419912847656993,3.47921000526084,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 19 2015,2015-11-19,12.143,0.47167963509229227,0.48011485323342423,3.477502032550215,17.261688880309624,3.8891539522424017,16.083115674785812,5,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 20 2015,2015-11-20,11.521,0.4637318153325277,0.4669489381015332,3.4753793780984203,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 21 2015,2015-11-21,11.536,0.4575342911586883,0.4543506971474808,3.4732686207203893,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 22 2015,2015-11-22,11.8,0.45842737802122546,0.45358880292023035,3.47131992570996,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 23 2015,2015-11-23,11.078,0.45259507669455584,0.44512613279186003,3.469009700800398,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 24 2015,2015-11-24,12.116,0.4569920004831818,0.4701601462293548,3.4672941462823252,17.261688880309624,3.8891539522424017,16.083115674785812,6,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 25 2015,2015-11-25,11.099,0.4414761237212776,0.46127616994155285,3.464999643606594,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 26 2015,2015-11-26,10.816,0.3920208239834379,0.4685339314879572,3.462623311393168,17.261688880309624,3.8891539522424017,16.083115674785812,16,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 27 2015,2015-11-27,10.143,0.4461208652782949,0.5445914696322682,3.4601780158542255,17.261688880309624,3.8891539522424017,16.083115674785812,25,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 28 2015,2015-11-28,8.953,0.6239036996497598,0.7833971884109058,3.4580588823346496,17.261688880309624,3.8891539522424017,16.083115674785812,25,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 29 2015,2015-11-29,9.689,0.6867903359229214,0.8382647713893023,3.455677685782301,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Nov 30 2015,2015-11-30,9.221,0.7688111055986595,0.9284368591158653,3.453444671388308,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 01 2015,2015-12-01,9.17,0.8508081546928398,0.9982077711014329,3.4512368863051046,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 02 2015,2015-12-02,10.904,0.8515336137829088,0.965806535488345,3.4489150530778026,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 03 2015,2015-12-03,10.634,0.8544484569107276,0.9351509265431923,3.446536190012154,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 04 2015,2015-12-04,10.153,0.8671236776917562,0.9187014874819914,3.4441257613222973,17.261688880309624,3.8891539522424017,16.083115674785812,27,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 05 2015,2015-12-05,10.023,0.8847003135680869,0.9072421923067197,3.441726620284654,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 06 2015,2015-12-06,11.155,0.8846812946498492,0.8845514251766702,3.4395079840619833,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 07 2015,2015-12-07,11.498,0.8718168873435275,0.8764000764896668,3.4374488990609238,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 08 2015,2015-12-08,11.388,0.8737209344317287,0.8608829151462687,3.435338510547498,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 09 2015,2015-12-09,11.279,0.8747588968316309,0.8403340638396343,3.4331824808346307,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 10 2015,2015-12-10,11.407,0.8757174766158657,0.824415646393568,3.431088864745993,17.261688880309624,3.8891539522424017,16.083115674785812,19,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 11 2015,2015-12-11,11.049,0.86312737236136,0.798365565258619,3.42885255562615,17.261688880309624,3.8891539522424017,16.083115674785812,20,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 12 2015,2015-12-12,12.061,0.8840391504566495,0.8248430261848736,3.4271670847835383,17.261688880309624,3.8891539522424017,16.083115674785812,16,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 13 2015,2015-12-13,11.494,0.8800575451403763,0.808252028536788,3.4251274253924167,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 14 2015,2015-12-14,12.378,0.91278389380044,0.8533362033178264,3.423701803582173,17.261688880309624,3.8891539522424017,16.083115674785812,10,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 15 2015,2015-12-15,11.87,0.9252909135577451,0.8476451625296683,3.421888664785439,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 16 2015,2015-12-16,11.617,0.9292442832382221,0.8282164616013284,3.419923728341806,17.261688880309624,3.8891539522424017,16.083115674785812,8,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 17 2015,2015-12-17,11.51,0.9265013966157403,0.805357234225113,3.417904589579449,17.261688880309624,3.8891539522424017,16.083115674785812,14,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 18 2015,2015-12-18,11.3,0.9128156421488447,0.7793557091594162,3.4157898082174576,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 19 2015,2015-12-19,10.687,0.8902178533576298,0.7648390516573759,3.4134912960798593,17.261688880309624,3.8891539522424017,16.083115674785812,16,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 20 2015,2015-12-20,10.17,0.8963170980349374,0.7809623945030091,3.4111564206890574,17.261688880309624,3.8891539522424017,16.083115674785812,25,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 21 2015,2015-12-21,10.97,0.8892669562848476,0.7561276146979069,3.408935051491764,17.261688880309624,3.8891539522424017,16.083115674785812,12,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 22 2015,2015-12-22,11.366,0.8779332941433562,0.734381339862942,3.4068663207760173,17.261688880309624,3.8891539522424017,16.083115674785812,13,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 23 2015,2015-12-23,9.979,0.8933285870091167,0.764971048068294,3.4045576647834648,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 24 2015,2015-12-24,9.298,0.9058586889618647,0.8587126206006038,3.402415270496179,17.261688880309624,3.8891539522424017,16.083115674785812,28,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 25 2015,2015-12-25,10.764,0.9038026078867448,0.8315823925393129,3.400159668955293,17.261688880309624,3.8891539522424017,16.083115674785812,37,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 26 2015,2015-12-26,11.718,0.9204130232309976,0.8287142763530143,3.398292349554187,17.261688880309624,3.8891539522424017,16.083115674785812,18,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 27 2015,2015-12-27,11.048,0.9131108007699008,0.801769167636354,3.3961211796116078,17.261688880309624,3.8891539522424017,16.083115674785812,17,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 28 2015,2015-12-28,11.143,0.8431427395822332,0.7766017985385743,3.3939866872111333,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 29 2015,2015-12-29,10.427,0.8170100725331221,0.7640270643365134,3.3916999032289294,17.261688880309624,3.8891539522424017,16.083115674785812,22,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 30 2015,2015-12-30,10.16,0.7659611046215011,0.7649004301991963,3.389411703173836,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Dec 31 2015,2015-12-31,10.28,0.7008552902924541,0.7558262139005572,3.3871273375712034,17.261688880309624,3.8891539522424017,16.083115674785812,29,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Jan 01 2016,2016-01-01,10.253,0.713604118493525,0.7465739656587064,3.384847264364422,17.261688880309624,3.8891539522424017,16.083115674785812,15,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Jan 02 2016,2016-01-02,9.878,0.7387583408712105,0.7595025615692271,3.382597259291244,17.261688880309624,3.8891539522424017,16.083115674785812,24,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
Jan 03 2016,2016-01-03,8.99,0.8088888646793124,0.8573854356021231,3.3806341993608116,17.261688880309624,3.8891539522424017,16.083115674785812,30,AWP | Redline,AWP,Redline,Well-Worn,0,1,0
