date,py_date,median_price,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Apr 11 2023,2023-04-11,14.77,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 12 2023,2023-04-12,13.121,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 13 2023,2023-04-13,13.077,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 14 2023,2023-04-14,14.199,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 15 2023,2023-04-15,14.597,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 16 2023,2023-04-16,15.07,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 17 2023,2023-04-17,14.945,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 18 2023,2023-04-18,14.605,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 19 2023,2023-04-19,13.927,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 20 2023,2023-04-20,16.0,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 21 2023,2023-04-21,14.61,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 22 2023,2023-04-22,14.602,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 23 2023,2023-04-23,14.462,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 24 2023,2023-04-24,14.107,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 25 2023,2023-04-25,13.073,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 26 2023,2023-04-26,13.308,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 27 2023,2023-04-27,13.931,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 28 2023,2023-04-28,13.234,16,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 29 2023,2023-04-29,13.496,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Apr 30 2023,2023-04-30,13.026,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 01 2023,2023-05-01,12.565,17,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 02 2023,2023-05-02,12.883,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 03 2023,2023-05-03,12.394,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 04 2023,2023-05-04,12.012,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 05 2023,2023-05-05,12.282,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 06 2023,2023-05-06,11.531,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 07 2023,2023-05-07,11.216,18,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 08 2023,2023-05-08,11.188,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 09 2023,2023-05-09,11.156,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 10 2023,2023-05-10,10.524,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 11 2023,2023-05-11,12.051,16,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 12 2023,2023-05-12,13.152,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 13 2023,2023-05-13,17.134,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 14 2023,2023-05-14,12.896,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 15 2023,2023-05-15,12.197,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 16 2023,2023-05-16,12.772,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 17 2023,2023-05-17,12.707,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 18 2023,2023-05-18,13.181,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 19 2023,2023-05-19,13.327,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 20 2023,2023-05-20,12.947,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 21 2023,2023-05-21,13.765,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 22 2023,2023-05-22,12.721,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 23 2023,2023-05-23,12.086,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 24 2023,2023-05-24,12.174,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 25 2023,2023-05-25,21.079,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 26 2023,2023-05-26,13.213,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 27 2023,2023-05-27,17.099,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 28 2023,2023-05-28,12.628,17,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 29 2023,2023-05-29,11.91,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 30 2023,2023-05-30,11.684,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
May 31 2023,2023-05-31,11.418,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 01 2023,2023-06-01,12.014,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 02 2023,2023-06-02,12.192,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 03 2023,2023-06-03,12.708,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 04 2023,2023-06-04,12.839,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 05 2023,2023-06-05,14.485,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 06 2023,2023-06-06,14.848,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 07 2023,2023-06-07,14.003,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 08 2023,2023-06-08,13.05,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 09 2023,2023-06-09,13.291,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 10 2023,2023-06-10,12.897,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 11 2023,2023-06-11,12.833,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 12 2023,2023-06-12,12.585,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 13 2023,2023-06-13,12.779,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 14 2023,2023-06-14,13.074,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 15 2023,2023-06-15,13.722,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 16 2023,2023-06-16,14.268,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 17 2023,2023-06-17,14.033,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 18 2023,2023-06-18,13.805,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 19 2023,2023-06-19,13.528,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 20 2023,2023-06-20,13.452,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 21 2023,2023-06-21,13.55,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 22 2023,2023-06-22,13.505,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 23 2023,2023-06-23,14.213,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 24 2023,2023-06-24,13.161,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 25 2023,2023-06-25,13.068,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 26 2023,2023-06-26,12.606,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 27 2023,2023-06-27,14.304,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 28 2023,2023-06-28,13.728,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 29 2023,2023-06-29,14.244,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jun 30 2023,2023-06-30,12.364,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 01 2023,2023-07-01,13.072,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 02 2023,2023-07-02,11.74,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 03 2023,2023-07-03,11.453,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 04 2023,2023-07-04,11.216,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 05 2023,2023-07-05,11.452,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 06 2023,2023-07-06,12.631,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 07 2023,2023-07-07,13.739,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 08 2023,2023-07-08,11.426,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 09 2023,2023-07-09,12.947,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 10 2023,2023-07-10,11.634,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 11 2023,2023-07-11,12.172,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 12 2023,2023-07-12,10.995,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 13 2023,2023-07-13,12.117,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 14 2023,2023-07-14,12.225,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 15 2023,2023-07-15,12.084,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 16 2023,2023-07-16,11.414,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 17 2023,2023-07-17,11.798,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 18 2023,2023-07-18,18.827,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 19 2023,2023-07-19,11.562,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 20 2023,2023-07-20,12.243,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 21 2023,2023-07-21,12.217,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 22 2023,2023-07-22,12.691,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 23 2023,2023-07-23,13.389,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 24 2023,2023-07-24,13.028,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 25 2023,2023-07-25,12.239,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 26 2023,2023-07-26,12.235,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 27 2023,2023-07-27,11.719,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 28 2023,2023-07-28,12.379,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 29 2023,2023-07-29,12.387,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 30 2023,2023-07-30,11.634,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Jul 31 2023,2023-07-31,11.662,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 01 2023,2023-08-01,11.936,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 02 2023,2023-08-02,11.951,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 03 2023,2023-08-03,11.402,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 04 2023,2023-08-04,12.992,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 05 2023,2023-08-05,11.741,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 06 2023,2023-08-06,11.794,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 07 2023,2023-08-07,12.322,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 08 2023,2023-08-08,12.843,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 09 2023,2023-08-09,11.676,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 10 2023,2023-08-10,12.905,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 11 2023,2023-08-11,12.035,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 12 2023,2023-08-12,11.466,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 13 2023,2023-08-13,11.638,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 14 2023,2023-08-14,11.17,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 15 2023,2023-08-15,10.683,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 16 2023,2023-08-16,10.67,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 17 2023,2023-08-17,10.867,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 18 2023,2023-08-18,11.532,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 19 2023,2023-08-19,10.85,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 20 2023,2023-08-20,11.222,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 21 2023,2023-08-21,10.701,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 22 2023,2023-08-22,10.9,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 23 2023,2023-08-23,11.272,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 24 2023,2023-08-24,11.552,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 25 2023,2023-08-25,11.758,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 26 2023,2023-08-26,11.764,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 27 2023,2023-08-27,11.929,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 28 2023,2023-08-28,12.896,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 29 2023,2023-08-29,12.271,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 30 2023,2023-08-30,12.242,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Aug 31 2023,2023-08-31,11.486,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 01 2023,2023-09-01,11.558,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 02 2023,2023-09-02,11.678,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 03 2023,2023-09-03,11.656,17,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 04 2023,2023-09-04,12.726,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 05 2023,2023-09-05,12.395,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 06 2023,2023-09-06,10.902,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 07 2023,2023-09-07,11.68,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 08 2023,2023-09-08,12.722,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 09 2023,2023-09-09,12.291,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 10 2023,2023-09-10,10.917,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 11 2023,2023-09-11,11.018,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 12 2023,2023-09-12,12.152,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 13 2023,2023-09-13,12.344,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 14 2023,2023-09-14,12.594,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 15 2023,2023-09-15,12.675,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 16 2023,2023-09-16,12.754,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 17 2023,2023-09-17,12.178,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 18 2023,2023-09-18,12.292,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 19 2023,2023-09-19,12.098,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 20 2023,2023-09-20,11.627,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 21 2023,2023-09-21,11.594,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 22 2023,2023-09-22,11.681,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 23 2023,2023-09-23,11.669,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 24 2023,2023-09-24,12.144,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 25 2023,2023-09-25,12.229,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 26 2023,2023-09-26,12.196,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 27 2023,2023-09-27,11.94,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 28 2023,2023-09-28,12.997,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 29 2023,2023-09-29,11.989,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Sep 30 2023,2023-09-30,11.927,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 01 2023,2023-10-01,11.774,16,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 02 2023,2023-10-02,12.824,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 03 2023,2023-10-03,12.136,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 04 2023,2023-10-04,16.528,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 05 2023,2023-10-05,13.865,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 06 2023,2023-10-06,13.403,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 07 2023,2023-10-07,14.013,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 08 2023,2023-10-08,13.67,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 09 2023,2023-10-09,19.731,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 10 2023,2023-10-10,13.556,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 11 2023,2023-10-11,13.716,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 12 2023,2023-10-12,13.905,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 13 2023,2023-10-13,14.396,15,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 14 2023,2023-10-14,20.907,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 15 2023,2023-10-15,13.266,14,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 16 2023,2023-10-16,13.403,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 17 2023,2023-10-17,13.145,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 18 2023,2023-10-18,14.106,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 19 2023,2023-10-19,13.732,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 20 2023,2023-10-20,13.444,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 21 2023,2023-10-21,13.683,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 22 2023,2023-10-22,13.087,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 23 2023,2023-10-23,13.754,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 24 2023,2023-10-24,13.396,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 25 2023,2023-10-25,12.778,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 26 2023,2023-10-26,12.741,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 27 2023,2023-10-27,12.819,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 28 2023,2023-10-28,12.682,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 29 2023,2023-10-29,11.899,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 30 2023,2023-10-30,12.103,13,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Oct 31 2023,2023-10-31,12.048,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 01 2023,2023-11-01,12.405,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 02 2023,2023-11-02,14.25,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 03 2023,2023-11-03,12.627,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 04 2023,2023-11-04,12.487,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 05 2023,2023-11-05,12.697,12,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 06 2023,2023-11-06,13.455,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 07 2023,2023-11-07,27.403,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 08 2023,2023-11-08,12.202,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 09 2023,2023-11-09,13.293,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 10 2023,2023-11-10,14.74,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 11 2023,2023-11-11,13.742,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 12 2023,2023-11-12,13.452,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 14 2023,2023-11-14,13.457,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 15 2023,2023-11-15,13.427,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 16 2023,2023-11-16,12.903,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 17 2023,2023-11-17,13.081,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 18 2023,2023-11-18,12.827,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 19 2023,2023-11-19,12.956,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 20 2023,2023-11-20,12.786,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 21 2023,2023-11-21,12.359,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 22 2023,2023-11-22,12.906,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 23 2023,2023-11-23,12.307,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 24 2023,2023-11-24,12.269,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 25 2023,2023-11-25,17.195,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 26 2023,2023-11-26,12.251,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 27 2023,2023-11-27,12.459,11,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 28 2023,2023-11-28,12.874,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 29 2023,2023-11-29,12.006,1,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Nov 30 2023,2023-11-30,12.617,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 01 2023,2023-12-01,12.516,10,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 02 2023,2023-12-02,12.953,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 03 2023,2023-12-03,13.499,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 04 2023,2023-12-04,13.593,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 05 2023,2023-12-05,12.413,3,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 06 2023,2023-12-06,12.961,8,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 07 2023,2023-12-07,14.245,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 08 2023,2023-12-08,12.944,7,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 09 2023,2023-12-09,12.793,6,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 10 2023,2023-12-10,12.884,9,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 11 2023,2023-12-11,13.73,4,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
Dec 12 2023,2023-12-12,14.144,5,USP-S | Stainless,USP-S,Stainless,Battle-Scarred,1,1,1
