date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Dec 13 2020,2020-12-13,2.161,0.14546014582357075,0.15363661711319765,1.0470608905661032,1.1409184229292675,1.3690852492278562,0.9075835597984729,318,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 14 2020,2020-12-14,2.199,0.14118584800958922,0.1491116525816199,1.046811255545982,1.1409184229292675,1.3690852492278562,0.9075835597984729,265,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 15 2020,2020-12-15,2.198,0.13918085480716613,0.14470483655841793,1.0465617429450753,1.1409184229292675,1.3690852492278562,0.9075835597984729,265,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 16 2020,2020-12-16,2.254,0.13531896758596554,0.13998992677636668,1.0463162528437207,1.1409184229292675,1.3690852492278562,0.9075835597984729,306,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 17 2020,2020-12-17,2.301,0.1283392415419619,0.1361720979601871,1.0460752751502844,1.1409184229292675,1.3690852492278562,0.9075835597984729,237,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 18 2020,2020-12-18,2.348,0.12682704305707249,0.13411422913805185,1.0458398182657325,1.1409184229292675,1.3690852492278562,0.9075835597984729,280,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 19 2020,2020-12-19,2.34,0.12504651548327347,0.13151327642995794,1.0456035365682483,1.1409184229292675,1.3690852492278562,0.9075835597984729,277,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 20 2020,2020-12-20,2.389,0.12529158634649495,0.1312900784460997,1.0453738912009098,1.1409184229292675,1.3690852492278562,0.9075835597984729,357,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 21 2020,2020-12-21,2.404,0.1270985724800345,0.13150002004876946,1.0451465975579688,1.1409184229292675,1.3690852492278562,0.9075835597984729,296,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 22 2020,2020-12-22,2.286,0.1257546461746386,0.12721146493835875,1.0449049362242673,1.1409184229292675,1.3690852492278562,0.9075835597984729,285,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 23 2020,2020-12-23,2.285,0.12257184616089514,0.12305680886123009,1.0446633465457424,1.1409184229292675,1.3690852492278562,0.9075835597984729,316,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 24 2020,2020-12-24,2.351,0.12143074749340624,0.12043868037625877,1.044429211389478,1.1409184229292675,1.3690852492278562,0.9075835597984729,391,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 25 2020,2020-12-25,2.411,0.12165183030319654,0.12086474394526696,1.0442035915546564,1.1409184229292675,1.3690852492278562,0.9075835597984729,374,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 26 2020,2020-12-26,2.411,0.1236877603847337,0.1207260043131426,1.0439781154031214,1.1409184229292675,1.3690852492278562,0.9075835597984729,369,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 27 2020,2020-12-27,2.309,0.12373195444892124,0.11679829905201244,1.0437395800491178,1.1409184229292675,1.3690852492278562,0.9075835597984729,294,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 28 2020,2020-12-28,2.319,0.12286879274213952,0.11308019114794234,1.0435022895939816,1.1409184229292675,1.3690852492278562,0.9075835597984729,372,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 29 2020,2020-12-29,2.278,0.12274391620582675,0.10951131516306861,1.0432610193516239,1.1409184229292675,1.3690852492278562,0.9075835597984729,343,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 30 2020,2020-12-30,2.321,0.12120934678131141,0.1060662420838431,1.0430242757487749,1.1409184229292675,1.3690852492278562,0.9075835597984729,386,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Dec 31 2020,2020-12-31,2.341,0.12123476323281918,0.10309449545713965,1.0427900082088306,1.1409184229292675,1.3690852492278562,0.9075835597984729,347,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 01 2021,2021-01-01,2.417,0.12304620195730435,0.10371769142522957,1.04256636611797,1.1409184229292675,1.3690852492278562,0.9075835597984729,396,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 02 2021,2021-01-02,2.415,0.1240886084966967,0.10368112033728412,1.0423425559831334,1.1409184229292675,1.3690852492278562,0.9075835597984729,360,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 03 2021,2021-01-03,2.424,0.12224067084739527,0.10378948403210668,1.0421202924334134,1.1409184229292675,1.3690852492278562,0.9075835597984729,398,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 04 2021,2021-01-04,2.375,0.12124365133289088,0.10119692878618694,1.0418909739300517,1.1409184229292675,1.3690852492278562,0.9075835597984729,340,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 05 2021,2021-01-05,2.478,0.12369112903650276,0.10488762085418875,1.0416781933344639,1.1409184229292675,1.3690852492278562,0.9075835597984729,340,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 06 2021,2021-01-06,2.55,0.12864830432976,0.11457793093198328,1.0414798743418123,1.1409184229292675,1.3690852492278562,0.9075835597984729,322,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 07 2021,2021-01-07,2.585,0.13601677127836692,0.1253447972140207,1.0412894808959923,1.1409184229292675,1.3690852492278562,0.9075835597984729,308,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 08 2021,2021-01-08,2.531,0.13265868831792751,0.12807446158914376,1.0410873550115323,1.1409184229292675,1.3690852492278562,0.9075835597984729,346,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 09 2021,2021-01-09,2.51,0.1252286185205999,0.1282939828839915,1.0408811046693294,1.1409184229292675,1.3690852492278562,0.9075835597984729,302,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 10 2021,2021-01-10,2.593,0.11999235607849229,0.1345300804451049,1.0406928701915938,1.1409184229292675,1.3690852492278562,0.9075835597984729,405,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 11 2021,2021-01-11,2.599,0.11775798774685015,0.13943586592952023,1.0405061391971588,1.1409184229292675,1.3690852492278562,0.9075835597984729,318,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 12 2021,2021-01-12,2.513,0.11266951468900685,0.13723295441468514,1.0403008001934106,1.1409184229292675,1.3690852492278562,0.9075835597984729,325,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 13 2021,2021-01-13,2.474,0.10756724707690837,0.1334697240623823,1.0400882201197807,1.1409184229292675,1.3690852492278562,0.9075835597984729,308,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 14 2021,2021-01-14,2.472,0.10124151163523522,0.1297066338020643,1.039875407381619,1.1409184229292675,1.3690852492278562,0.9075835597984729,327,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 15 2021,2021-01-15,2.473,0.09747030788689867,0.1260295891840105,1.0396628992947818,1.1409184229292675,1.3690852492278562,0.9075835597984729,321,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 16 2021,2021-01-16,2.451,0.09514659590689677,0.12203281191642763,1.0394466934269826,1.1409184229292675,1.3690852492278562,0.9075835597984729,351,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 17 2021,2021-01-17,2.459,0.0943338653980965,0.1182621624143455,1.0392319823560912,1.1409184229292675,1.3690852492278562,0.9075835597984729,313,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 18 2021,2021-01-18,2.478,0.09338239268938493,0.11497709752683435,1.0390207538270366,1.1409184229292675,1.3690852492278562,0.9075835597984729,322,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 19 2021,2021-01-19,2.456,0.09316731334480328,0.11133817739835407,1.0388057840848695,1.1409184229292675,1.3690852492278562,0.9075835597984729,334,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 20 2021,2021-01-20,2.52,0.0943519030503472,0.10972657389368869,1.038602793567711,1.1409184229292675,1.3690852492278562,0.9075835597984729,271,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 21 2021,2021-01-21,2.514,0.09096065209700192,0.10767746496670899,1.038398725169812,1.1409184229292675,1.3690852492278562,0.9075835597984729,310,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 22 2021,2021-01-22,2.503,0.08643493998726162,0.10512031442084226,1.0381926336572387,1.1409184229292675,1.3690852492278562,0.9075835597984729,350,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 23 2021,2021-01-23,2.527,0.08537759942037174,0.10349849927967691,1.0379913877018405,1.1409184229292675,1.3690852492278562,0.9075835597984729,317,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 24 2021,2021-01-24,2.557,0.08681994182719452,0.10332610682612937,1.037796527537858,1.1409184229292675,1.3690852492278562,0.9075835597984729,321,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 25 2021,2021-01-25,2.512,0.0867416828304407,0.10074187670576056,1.037592513503521,1.1409184229292675,1.3690852492278562,0.9075835597984729,297,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 26 2021,2021-01-26,2.539,0.0825279054165361,0.09920344659506658,1.0373940502634746,1.1409184229292675,1.3690852492278562,0.9075835597984729,277,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 27 2021,2021-01-27,2.522,0.07766137074359493,0.09685132597765433,1.0371922327287415,1.1409184229292675,1.3690852492278562,0.9075835597984729,336,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 28 2021,2021-01-28,2.308,0.07512825049883358,0.10231086833997403,1.0369582770729862,1.1409184229292675,1.3690852492278562,0.9075835597984729,488,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 29 2021,2021-01-29,2.314,0.07564998043791464,0.10564186863910749,1.0367250983850234,1.1409184229292675,1.3690852492278562,0.9075835597984729,319,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 30 2021,2021-01-30,2.366,0.07418573305247267,0.10443688259959064,1.0364981262517228,1.1409184229292675,1.3690852492278562,0.9075835597984729,316,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Jan 31 2021,2021-01-31,2.342,0.0776074709049126,0.10435683318938832,1.0362683587117187,1.1409184229292675,1.3690852492278562,0.9075835597984729,291,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 01 2021,2021-02-01,2.287,0.08444569771217425,0.10794314015840213,1.0360329925603389,1.1409184229292675,1.3690852492278562,0.9075835597984729,309,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 02 2021,2021-02-02,2.241,0.09425210141273543,0.11461282537929066,1.035794037930447,1.1409184229292675,1.3690852492278562,0.9075835597984729,304,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 03 2021,2021-02-03,2.287,0.09852830271961706,0.11558844620163014,1.0355589944568189,1.1409184229292675,1.3690852492278562,0.9075835597984729,273,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 04 2021,2021-02-04,2.285,0.10383306673287312,0.1160507731060365,1.0353239278209536,1.1409184229292675,1.3690852492278562,0.9075835597984729,302,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 05 2021,2021-02-05,2.287,0.1069353924617399,0.11583652715490275,1.0350892035156378,1.1409184229292675,1.3690852492278562,0.9075835597984729,323,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 06 2021,2021-02-06,2.313,0.10663969306950286,0.11385798104981407,1.0348571766817813,1.1409184229292675,1.3690852492278562,0.9075835597984729,298,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 07 2021,2021-02-07,2.292,0.1086013695645274,0.11275534581799952,1.0346232328289282,1.1409184229292675,1.3690852492278562,0.9075835597984729,292,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 08 2021,2021-02-08,2.235,0.11338992332950185,0.11513022750825157,1.0343848367156752,1.1409184229292675,1.3690852492278562,0.9075835597984729,307,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 09 2021,2021-02-09,2.241,0.11350761278850896,0.11614646216978129,1.0341470206722534,1.1409184229292675,1.3690852492278562,0.9075835597984729,325,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 10 2021,2021-02-10,2.267,0.11082327756658875,0.11495481635101229,1.0339113565338114,1.1409184229292675,1.3690852492278562,0.9075835597984729,318,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 11 2021,2021-02-11,2.242,0.11242644594201504,0.11492080037687512,1.033673937370743,1.1409184229292675,1.3690852492278562,0.9075835597984729,331,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 12 2021,2021-02-12,2.158,0.11909706270456002,0.12114407736731432,1.0334323283999267,1.1409184229292675,1.3690852492278562,0.9075835597984729,330,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 13 2021,2021-02-13,2.135,0.12597111966054755,0.12771619360897365,1.0331902563347937,1.1409184229292675,1.3690852492278562,0.9075835597984729,404,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 14 2021,2021-02-14,2.175,0.1293041544879447,0.12910695700694308,1.0329496078877638,1.1409184229292675,1.3690852492278562,0.9075835597984729,376,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 15 2021,2021-02-15,2.144,0.1339540322597524,0.13202588861153536,1.0327080934606871,1.1409184229292675,1.3690852492278562,0.9075835597984729,350,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 16 2021,2021-02-16,2.154,0.13695241643666647,0.13311747759574136,1.0324670340631479,1.1409184229292675,1.3690852492278562,0.9075835597984729,328,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 17 2021,2021-02-17,2.229,0.13584345283519142,0.1297967333651403,1.032229730946368,1.1409184229292675,1.3690852492278562,0.9075835597984729,326,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 18 2021,2021-02-18,2.243,0.1346859651018925,0.12610063436047578,1.0319935430146139,1.1409184229292675,1.3690852492278562,0.9075835597984729,289,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 19 2021,2021-02-19,2.286,0.1296637782972743,0.12196561085625854,1.0317609938227068,1.1409184229292675,1.3690852492278562,0.9075835597984729,326,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 20 2021,2021-02-20,2.275,0.12436590433452945,0.11800617077068584,1.0315276329190801,1.1409184229292675,1.3690852492278562,0.9075835597984729,404,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 21 2021,2021-02-21,2.335,0.11898911376856307,0.11477557705724643,1.0313003756513366,1.1409184229292675,1.3690852492278562,0.9075835597984729,405,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 22 2021,2021-02-22,2.357,0.11179741530550347,0.11227781112147596,1.0310758549098065,1.1409184229292675,1.3690852492278562,0.9075835597984729,529,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 23 2021,2021-02-23,2.345,0.1010157834487897,0.1093394424339021,1.0308500423711089,1.1409184229292675,1.3690852492278562,0.9075835597984729,386,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 24 2021,2021-02-24,2.336,0.09245850265210484,0.10619404294973762,1.0306233428301665,1.1409184229292675,1.3690852492278562,0.9075835597984729,402,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 25 2021,2021-02-25,2.37,0.08084744396347884,0.10419727279518973,1.0304008895481982,1.1409184229292675,1.3690852492278562,0.9075835597984729,376,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 26 2021,2021-02-26,2.396,0.07038616798564669,0.10334900275820068,1.0301820631748857,1.1409184229292675,1.3690852492278562,0.9075835597984729,425,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 27 2021,2021-02-27,2.422,0.07515431633907238,0.10378530641562259,1.0299671619414186,1.1409184229292675,1.3690852492278562,0.9075835597984729,466,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Feb 28 2021,2021-02-28,2.42,0.07925431929215186,0.10359896602725778,1.029752090658523,1.1409184229292675,1.3690852492278562,0.9075835597984729,424,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 01 2021,2021-03-01,2.393,0.08038439260663864,0.10167003990248442,1.0295332547276006,1.1409184229292675,1.3690852492278562,0.9075835597984729,394,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 02 2021,2021-03-02,2.363,0.08100433506224317,0.09871205559083522,1.0293106163645604,1.1409184229292675,1.3690852492278562,0.9075835597984729,390,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 03 2021,2021-03-03,2.417,0.0845814645058635,0.09787638636070263,1.0290955016487622,1.1409184229292675,1.3690852492278562,0.9075835597984729,400,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 04 2021,2021-03-04,2.465,0.08999413135414211,0.09997764528036807,1.0288881813726443,1.1409184229292675,1.3690852492278562,0.9075835597984729,449,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 05 2021,2021-03-05,2.43,0.09325283885249118,0.09902397170335267,1.0286752969486999,1.1409184229292675,1.3690852492278562,0.9075835597984729,443,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 06 2021,2021-03-06,2.479,0.09871917676973767,0.10104438766775413,1.0284706508673191,1.1409184229292675,1.3690852492278562,0.9075835597984729,448,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 07 2021,2021-03-07,2.516,0.10573932923539962,0.10536172599701822,1.028272959303195,1.1409184229292675,1.3690852492278562,0.9075835597984729,375,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 08 2021,2021-03-08,2.371,0.10624126198023182,0.10190804700044608,1.0280521372570404,1.1409184229292675,1.3690852492278562,0.9075835597984729,413,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 09 2021,2021-03-09,2.416,0.10766318808669638,0.09927000588149236,1.0278376476929896,1.1409184229292675,1.3690852492278562,0.9075835597984729,368,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 10 2021,2021-03-10,2.406,0.10750698453665147,0.09639362110110232,1.0276218362209475,1.1409184229292675,1.3690852492278562,0.9075835597984729,392,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 11 2021,2021-03-11,2.373,0.10659708218830571,0.09323265769939704,1.027401684508333,1.1409184229292675,1.3690852492278562,0.9075835597984729,437,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 12 2021,2021-03-12,2.388,0.10639661756799887,0.0902433010588782,1.0271836443467186,1.1409184229292675,1.3690852492278562,0.9075835597984729,486,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 13 2021,2021-03-13,2.395,0.10546610285110898,0.08742866356060999,1.0269666954225452,1.1409184229292675,1.3690852492278562,0.9075835597984729,478,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 14 2021,2021-03-14,2.4,0.10021060581229622,0.08477095272220303,1.0267505766821998,1.1409184229292675,1.3690852492278562,0.9075835597984729,430,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 15 2021,2021-03-15,2.377,0.0918843851256085,0.08199100209410992,1.0265314934223566,1.1409184229292675,1.3690852492278562,0.9075835597984729,392,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 16 2021,2021-03-16,2.499,0.08888478917763484,0.08490109671983415,1.0263316976448613,1.1409184229292675,1.3690852492278562,0.9075835597984729,745,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 17 2021,2021-03-17,2.409,0.0785615287092204,0.08232671726635324,1.0261172496036746,1.1409184229292675,1.3690852492278562,0.9075835597984729,413,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 18 2021,2021-03-18,2.402,0.06658553396466528,0.07971492991597537,1.0259019393037425,1.1409184229292675,1.3690852492278562,0.9075835597984729,390,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 19 2021,2021-03-19,2.388,0.059826722972560434,0.07710061163866033,1.0256848410498873,1.1409184229292675,1.3690852492278562,0.9075835597984729,446,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 20 2021,2021-03-20,2.444,0.053862329830216014,0.07587495101013876,1.0254760893448018,1.1409184229292675,1.3690852492278562,0.9075835597984729,454,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 21 2021,2021-03-21,2.529,0.05504464227974002,0.08102207215300596,1.025282611640797,1.1409184229292675,1.3690852492278562,0.9075835597984729,415,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 22 2021,2021-03-22,2.479,0.05103030427157383,0.08078551638429203,1.0250799378473743,1.1409184229292675,1.3690852492278562,0.9075835597984729,485,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 23 2021,2021-03-23,2.444,0.04930842412490597,0.07872555885211299,1.0248715445723735,1.1409184229292675,1.3690852492278562,0.9075835597984729,381,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 24 2021,2021-03-24,2.399,0.0482094210283479,0.07617688258015758,1.0246565876559566,1.1409184229292675,1.3690852492278562,0.9075835597984729,378,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 25 2021,2021-03-25,2.387,0.046670783890909416,0.07385503356597756,1.0244401357850936,1.1409184229292675,1.3690852492278562,0.9075835597984729,395,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 26 2021,2021-03-26,2.309,0.048512636107465985,0.07544094540344946,1.024214820164355,1.1409184229292675,1.3690852492278562,0.9075835597984729,399,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 27 2021,2021-03-27,2.362,0.048796504491624794,0.07357673530970145,1.0239954660786588,1.1409184229292675,1.3690852492278562,0.9075835597984729,374,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 28 2021,2021-03-28,2.368,0.04945426309184554,0.07154177582914677,1.023776988963747,1.1409184229292675,1.3690852492278562,0.9075835597984729,396,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 29 2021,2021-03-29,2.383,0.049775461341413745,0.06926594862092741,1.0235605627804594,1.1409184229292675,1.3690852492278562,0.9075835597984729,400,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 30 2021,2021-03-30,2.355,0.05089389458248948,0.06772447824355689,1.023340787073871,1.1409184229292675,1.3690852492278562,0.9075835597984729,398,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Mar 31 2021,2021-03-31,2.355,0.05183523853566615,0.06615722824603558,1.0231211519377499,1.1409184229292675,1.3690852492278562,0.9075835597984729,420,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 01 2021,2021-04-01,2.374,0.05152735017559486,0.06410824302946574,1.0229039806621496,1.1409184229292675,1.3690852492278562,0.9075835597984729,392,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 02 2021,2021-04-02,2.382,0.05177386728224723,0.062028497156446365,1.0226879724320819,1.1409184229292675,1.3690852492278562,0.9075835597984729,425,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 03 2021,2021-04-03,2.425,0.05080030771948362,0.0606914912457051,1.022478102585503,1.1409184229292675,1.3690852492278562,0.9075835597984729,427,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 04 2021,2021-04-04,2.439,0.05096021662225674,0.05993107925623495,1.022270491447841,1.1409184229292675,1.3690852492278562,0.9075835597984729,369,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 05 2021,2021-04-05,2.433,0.049432887280169986,0.05878836802185784,1.0220620801065405,1.1409184229292675,1.3690852492278562,0.9075835597984729,452,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 06 2021,2021-04-06,2.429,0.04518086259528452,0.05744421692877094,1.0218531870934493,1.1409184229292675,1.3690852492278562,0.9075835597984729,393,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 07 2021,2021-04-07,2.254,0.05257267547807446,0.06625004182400965,1.0216249250704232,1.1409184229292675,1.3690852492278562,0.9075835597984729,418,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 08 2021,2021-04-08,2.193,0.06462962560446626,0.08066472954017297,1.0213932493831235,1.1409184229292675,1.3690852492278562,0.9075835597984729,466,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 09 2021,2021-04-09,2.169,0.07636332543368377,0.09366872761630006,1.0211607857801142,1.1409184229292675,1.3690852492278562,0.9075835597984729,491,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 10 2021,2021-04-10,2.193,0.0840084902662101,0.10006737168992871,1.020929425668737,1.1409184229292675,1.3690852492278562,0.9075835597984729,423,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 11 2021,2021-04-11,2.108,0.09742926110551445,0.11439994220499047,1.020696039741887,1.1409184229292675,1.3690852492278562,0.9075835597984729,316,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 12 2021,2021-04-12,2.12,0.10737042979996192,0.1231471862969505,1.020462925798886,1.1409184229292675,1.3690852492278562,0.9075835597984729,317,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 13 2021,2021-04-13,2.126,0.11523940098879423,0.1288207024717076,1.0202300516264997,1.1409184229292675,1.3690852492278562,0.9075835597984729,319,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 14 2021,2021-04-14,2.172,0.11964636109871511,0.12926042044467895,1.0199984858029894,1.1409184229292675,1.3690852492278562,0.9075835597984729,95,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 15 2021,2021-04-15,2.222,0.11797280029405748,0.1265633896129148,1.0197693990574306,1.1409184229292675,1.3690852492278562,0.9075835597984729,364,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 16 2021,2021-04-16,2.182,0.12032362969132501,0.125668726498247,1.0195385213930899,1.1409184229292675,1.3690852492278562,0.9075835597984729,336,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 17 2021,2021-04-17,2.227,0.12082827179263113,0.1225119414674043,1.0193100377444089,1.1409184229292675,1.3690852492278562,0.9075835597984729,383,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 18 2021,2021-04-18,2.188,0.12254738703453297,0.12091974807436259,1.0190797178057087,1.1409184229292675,1.3690852492278562,0.9075835597984729,342,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 19 2021,2021-04-19,2.183,0.12233790119579292,0.11934980011678605,1.0188493481284662,1.1409184229292675,1.3690852492278562,0.9075835597984729,298,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 20 2021,2021-04-20,2.221,0.11575076772925137,0.11613905494094044,1.0186209776475472,1.1409184229292675,1.3690852492278562,0.9075835597984729,335,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 21 2021,2021-04-21,2.174,0.1124742831399343,0.11479973997676947,1.0183905772826418,1.1409184229292675,1.3690852492278562,0.9075835597984729,265,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 22 2021,2021-04-22,2.144,0.11125978711965545,0.11492583217095266,1.0181594562444616,1.1409184229292675,1.3690852492278562,0.9075835597984729,292,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
Apr 23 2021,2021-04-23,2.172,0.11031183073463141,0.11307548631214002,1.0179292979887318,1.1409184229292675,1.3690852492278562,0.9075835597984729,314,AWP | Worm God,AWP,Worm God,Factory New,0,1,1
