date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,weapon,skin,wear,stattrak,treated_unit,post_treat
Jul 18 2019,2019-07-18,41.146,3.291516064938039,3.4118520404204875,22.93195941371607,30.62980114355107,26.45170567197574,29.59447172550897,8,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 19 2019,2019-07-19,42.155,3.3350311556555905,3.461049604795576,22.925042776065794,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 20 2019,2019-07-20,51.773,4.230403640424572,4.756818367735688,22.919702117557847,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 21 2019,2019-07-21,38.307,4.142969896627986,4.605301477113857,22.91285338973857,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 22 2019,2019-07-22,44.596,4.269329521372971,4.66352698709901,22.90612174314328,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 23 2019,2019-07-23,41.571,4.2900415607661895,4.542356651179924,22.89921274787231,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 24 2019,2019-07-24,43.077,4.349320131968045,4.480265608880199,22.892371061175783,30.62980114355107,26.45170567197574,29.59447172550897,11,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 25 2019,2019-07-25,41.003,4.367227711741693,4.343922619632671,22.885467027206307,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 26 2019,2019-07-26,42.07,4.364391940768073,4.237333220032926,22.87859030402247,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 27 2019,2019-07-27,45.143,4.4420840051931645,4.294364221268042,22.871947812886052,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 28 2019,2019-07-28,40.337,4.435310586125826,4.153527039106276,22.86506448304743,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 29 2019,2019-07-29,39.351,4.290592925292748,4.024917091623754,22.858211894883237,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 30 2019,2019-07-30,40.084,4.217182809853228,3.8932155339513774,22.851344811285202,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Jul 31 2019,2019-07-31,37.29,4.238177146791256,3.838190322137995,22.844638277472008,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 01 2019,2019-08-01,37.973,4.230752416030106,3.7492053330824855,22.837881007905622,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 02 2019,2019-08-02,38.54,3.861249915104426,3.6430155358858824,22.83109206542837,30.62980114355107,26.45170567197574,29.59447172550897,13,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 03 2019,2019-08-03,38.44,3.7033984609972617,3.5410383849011016,22.824315196790312,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 04 2019,2019-08-04,38.236,3.5058296350339626,3.445910928540805,22.81755744985598,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 05 2019,2019-08-05,39.203,3.409607085597723,3.334840032768347,22.810753386085562,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 06 2019,2019-08-06,41.708,3.307648919506101,3.267040531363304,22.80393411034297,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 07 2019,2019-08-07,42.094,3.2029162932562536,3.213125657252292,22.7971322990176,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 08 2019,2019-08-08,38.833,2.956494017364113,3.119451742656455,22.790363706020102,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 09 2019,2019-08-09,41.195,2.9563270472567766,3.0359810618513436,22.783553723504202,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 10 2019,2019-08-10,41.412,2.864680335820029,2.9596433270486147,22.776752820435895,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 11 2019,2019-08-11,42.798,2.8811643657202204,2.945158462642903,22.770006117226345,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 12 2019,2019-08-12,43.62,2.9131100118904625,2.973612826388702,22.763317677870795,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 13 2019,2019-08-13,41.276,2.9131327222542405,2.8839303313077598,22.75653293014739,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 14 2019,2019-08-14,40.711,2.872718110722888,2.7899443473260512,22.74975113815584,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 15 2019,2019-08-15,41.658,2.8682136929634217,2.7140401408415187,22.742985347554942,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 16 2019,2019-08-16,44.005,2.841750736275705,2.7617635927353947,22.73635132881845,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 17 2019,2019-08-17,39.567,2.8596540752129695,2.6886666795068406,22.729607005131538,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 18 2019,2019-08-18,40.995,2.855079233555901,2.601444872231375,22.722849856346418,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 19 2019,2019-08-19,45.374,2.2052548634207376,2.770702857383131,22.716373378925883,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 20 2019,2019-08-20,43.512,2.189505532799135,2.7506261220804933,22.709724570477793,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 21 2019,2019-08-21,43.42,2.136286412627933,2.718106600623413,22.703075162269005,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 22 2019,2019-08-22,46.089,2.318480057000648,2.884924504984641,22.696707863299228,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 23 2019,2019-08-23,47.627,2.5734989831140425,3.1658823356857013,22.69058938510304,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 24 2019,2019-08-24,52.137,3.226487734185202,3.969536083189172,22.68554501517855,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 25 2019,2019-08-25,43.56,3.241848301384933,3.845647779349967,22.678927361572022,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 26 2019,2019-08-26,45.395,3.2509273619446883,3.778379588350751,22.672491189967122,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 27 2019,2019-08-27,44.04,3.260553873863268,3.6653945052104047,22.665922400964536,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 28 2019,2019-08-28,45.323,3.2752178351695926,3.593157546366863,22.659488751449636,30.62980114355107,26.45170567197574,29.59447172550897,11,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 29 2019,2019-08-29,45.094,3.2910914454471967,3.509720476769015,22.653034340414152,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 30 2019,2019-08-30,48.362,3.3223387519570324,3.6262182681780977,22.64708870624232,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Aug 31 2019,2019-08-31,44.513,3.2114822912314636,3.5149018013048003,22.640584664346548,30.62980114355107,26.45170567197574,29.59447172550897,12,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 01 2019,2019-09-01,42.08,3.1068893674181615,3.4221188963426905,22.633929544662113,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 02 2019,2019-09-02,42.415,2.9847232714094676,3.321940495903337,22.627292703358158,30.62980114355107,26.45170567197574,29.59447172550897,8,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 03 2019,2019-09-03,46.012,2.8735925442451733,3.2750067420037525,22.620978854322797,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 04 2019,2019-09-04,48.07,2.875838541380324,3.3556648506892937,22.615002861874153,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 05 2019,2019-09-05,46.847,2.902133457009751,3.326818260296835,22.60882079422564,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 06 2019,2019-09-06,46.208,2.9093573718671735,3.260060874451142,22.602549209911835,30.62980114355107,26.45170567197574,29.59447172550897,8,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 07 2019,2019-09-07,43.206,2.7426097876152364,3.1638573199486526,22.5959810493117,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 08 2019,2019-09-08,45.128,2.686584047387051,3.0692515308694364,22.58958472506481,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 09 2019,2019-09-09,45.63,2.637532296691047,2.9888095346913772,22.583252961781085,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 10 2019,2019-09-10,46.544,2.6433782973658677,2.943213921242665,22.577050886266015,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 11 2019,2019-09-11,47.378,2.6833935334141272,2.937744798114614,22.57098619231288,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 12 2019,2019-09-12,65.351,4.557486384869628,5.899215920332259,22.572158897216372,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 13 2019,2019-09-13,45.99,4.465523735227615,5.705746309610956,22.565890427482056,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 14 2019,2019-09-14,50.26,4.472026398663239,5.620560008685597,22.56043018281292,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 15 2019,2019-09-15,48.403,4.476307429890467,5.462280759967293,22.554566768416997,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 16 2019,2019-09-16,55.336,4.6006332958609555,5.734816610937409,22.550681427816787,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 17 2019,2019-09-17,48.202,4.480314796000416,5.55508047842396,22.544786939746174,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 18 2019,2019-09-18,50.016,4.505281640704032,5.423337963671789,22.539282795221258,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 19 2019,2019-09-19,47.418,4.455024272544578,5.245636638774563,22.53325681977091,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 20 2019,2019-09-20,45.921,4.404934279389755,5.084684254818379,22.527012261034276,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 21 2019,2019-09-21,47.313,4.399137670069634,4.918044796607439,22.52097850794349,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 22 2019,2019-09-22,49.185,4.411991600876263,4.782907512381886,22.51530480631838,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 23 2019,2019-09-23,46.997,4.319641689189548,4.626730030582717,22.509229371910187,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 24 2019,2019-09-24,44.515,4.2952921589841,4.528562280109718,22.502848491482546,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 25 2019,2019-09-25,47.832,4.282251981531346,4.383705748525039,22.496923214443676,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 26 2019,2019-09-26,47.249,4.2373483787333805,4.2399949665765515,22.490902931875887,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 27 2019,2019-09-27,51.655,4.2863708492694625,4.251504143889118,22.48585699949083,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 28 2019,2019-09-28,49.046,4.266181484087162,4.131207135556942,22.480180087545317,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 29 2019,2019-09-29,49.375,4.275033374205449,4.021400704270597,22.47457755271829,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Sep 30 2019,2019-09-30,48.317,4.230259961713211,3.8928092349137753,22.468763434347483,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 01 2019,2019-10-01,46.33,4.096649518168269,3.781071442750336,22.46262711370854,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 02 2019,2019-10-02,46.559,3.9671570441109743,3.6668110969685728,22.45652821970688,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 03 2019,2019-10-03,52.204,4.009718401697949,3.731634312006329,22.451659959512973,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 04 2019,2019-10-04,46.931,4.018491966242341,3.6166894279248725,22.44562550884668,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 05 2019,2019-10-05,45.993,4.0327125630383795,3.5270615180751435,22.439463089611216,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 06 2019,2019-10-06,45.584,4.045728389585054,3.4514476282652238,22.43325495913403,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 07 2019,2019-10-07,48.361,3.928412899529656,3.344444658965254,22.427480948552837,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 08 2019,2019-10-08,47.815,3.879186124498453,3.235208761320986,22.421611383975325,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 09 2019,2019-10-09,47.136,3.8491843088729505,3.1313806074342403,22.41563289953259,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 10 2019,2019-10-10,46.006,3.860525429666151,3.054198401605682,22.40949676145597,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 11 2019,2019-10-11,48.047,3.855016475209088,2.9574178920900485,22.403682600093695,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 12 2019,2019-10-12,55.094,2.5593887605406564,3.4301717012614943,22.399788682066035,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 13 2019,2019-10-13,47.666,2.525223250400534,3.3187654457288125,22.393914949381063,30.62980114355107,26.45170567197574,29.59447172550897,8,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 14 2019,2019-10-14,50.486,2.5314198496432856,3.2702233828321043,22.388630456411327,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 15 2019,2019-10-15,45.208,2.596206720289892,3.2470324270326834,22.38242272088072,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 16 2019,2019-10-16,46.433,2.244477125704734,3.1635207282727196,22.37637140803996,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 17 2019,2019-10-17,52.261,2.377756602538454,3.251559680889146,22.371571034083626,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 18 2019,2019-10-18,48.723,2.353393446204726,3.148271326980659,22.365913845068867,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 19 2019,2019-10-19,44.009,2.4648886405557,3.218394933895738,22.359615088243796,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 20 2019,2019-10-20,40.766,2.7712579333813485,3.588402378266757,22.353208248187638,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 21 2019,2019-10-21,42.875,2.911396808184758,3.6540906462887484,22.346850015497303,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 22 2019,2019-10-22,45.433,2.9225031280272584,3.5603272079741877,22.340702252309033,30.62980114355107,26.45170567197574,29.59447172550897,8,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 23 2019,2019-10-23,45.594,2.941938914365465,3.4625522160746383,22.33457804384737,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 24 2019,2019-10-24,43.394,2.9872740420481416,3.4648475461061303,22.328263757475497,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 25 2019,2019-10-25,44.415,3.035490099419528,3.4003629926172296,22.322029906171274,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 26 2019,2019-10-26,46.917,3.0362831370775623,3.289977126498056,22.316097810816434,30.62980114355107,26.45170567197574,29.59447172550897,8,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 27 2019,2019-10-27,44.025,2.976828903881505,3.2461764562687305,22.309842414948303,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 28 2019,2019-10-28,46.105,2.956623465583207,3.1407536939489042,22.30380642977446,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 29 2019,2019-10-29,46.691,2.9206459008508387,3.0385768015862844,22.29785555579192,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 30 2019,2019-10-30,41.866,3.043497991478531,3.1520335990650805,22.291510631387197,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Oct 31 2019,2019-10-31,43.37,3.1010253886280066,3.125769975815852,22.285231589948303,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 01 2019,2019-11-01,42.042,3.207511467803025,3.1773003716652615,22.278901533768344,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 02 2019,2019-11-02,42.427,3.0900801427312143,3.180119953055071,22.27258855176601,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 03 2019,2019-11-03,41.093,3.2143868840302856,3.2661371908075987,22.266256642287598,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 04 2019,2019-11-04,43.807,3.235999777822152,3.178305907334109,22.260027305726204,30.62980114355107,26.45170567197574,29.59447172550897,10,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 05 2019,2019-11-05,45.433,3.236445910768383,3.0750921488016023,22.253951314946544,30.62980114355107,26.45170567197574,29.59447172550897,4,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 06 2019,2019-11-06,43.578,3.222864458224707,2.999620292735068,22.247716885741212,30.62980114355107,26.45170567197574,29.59447172550897,12,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 07 2019,2019-11-07,40.015,3.3520380016288502,3.160866640274609,22.241420074364186,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 08 2019,2019-11-08,43.88,3.345384913165825,3.0642606480985033,22.23521686371077,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 09 2019,2019-11-09,44.329,3.3464193071560064,2.9649066268560413,22.229053741161252,30.62980114355107,26.45170567197574,29.59447172550897,12,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 10 2019,2019-11-10,42.672,3.332561649928007,2.909396550765252,22.222792534913374,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 11 2019,2019-11-11,43.642,2.742514511324198,2.8223293043720887,22.21658850796969,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 12 2019,2019-11-12,42.525,2.707208254517848,2.7720019621801653,22.21033206542441,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 13 2019,2019-11-13,43.086,2.4662952774148064,2.6990414323678626,22.204105849807153,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 14 2019,2019-11-14,43.573,2.461781265435022,2.6159902500233643,22.197912991889048,30.62980114355107,26.45170567197574,29.59447172550897,6,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 15 2019,2019-11-15,41.143,2.4831621037156717,2.643403750582866,22.19164513717506,30.62980114355107,26.45170567197574,29.59447172550897,3,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 16 2019,2019-11-16,48.962,2.1556891102907683,2.8405863710746964,22.186176086473104,30.62980114355107,26.45170567197574,29.59447172550897,7,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 17 2019,2019-11-17,44.388,1.9558664026599082,2.747468102602026,22.180058839736745,30.62980114355107,26.45170567197574,29.59447172550897,5,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 18 2019,2019-11-18,44.019,1.9559155321643764,2.658510910127905,22.173917240621485,30.62980114355107,26.45170567197574,29.59447172550897,1,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 19 2019,2019-11-19,35.982,2.359708522083132,3.3080945538219675,22.167998781481202,30.62980114355107,26.45170567197574,29.59447172550897,18,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 20 2019,2019-11-20,34.052,2.9308079612529236,4.017311907101117,22.162381469349047,30.62980114355107,26.45170567197574,29.59447172550897,9,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
Nov 21 2019,2019-11-21,31.357,3.6202110429364125,4.876078375974725,22.15734007215739,30.62980114355107,26.45170567197574,29.59447172550897,2,AWP | Man-o'-war,AWP,Man-o'-war,Minimal Wear,1,1,1
